gene_name,9mo.2mo.log_ratio.mean,18mo.9mo.log_ratio.mean,18mo.2mo.log_ratio.mean,log2_distance.mean,9mo.2mo.log_ratio.std,18mo.9mo.log_ratio.std,18mo.2mo.log_ratio.std,log2_distance.std,count
0610005C13Rik,0.24559846062880397,-0.11516180463968695,0.13043665598911702,11.60619342045736,0.09818040988624993,0.09308416377407762,0.0050962461121723075,0.6726322958659212,2
0610007P14Rik,0.10437961987912019,-0.11185149934278082,-0.007471879463660643,11.344375034027827,0.07265322060207811,0.046876303710684436,0.03463928725099111,0.8282015918490543,3
0610009B22Rik,0.039113876951204496,-0.055802064505144244,-0.01668818755393975,11.185494924210929,,,,,1
0610009E02Rik,0.09476756614445729,-0.0022894301167708077,0.09247813602768648,10.551036032304008,0.16703451999074737,0.24114450287211855,0.20148035795159505,0.4904322724638799,5
0610009L18Rik,0.14573639725147478,-0.08860921764641523,0.05712717960505955,10.611121127234544,0.14777129279473358,0.08711812456260627,0.12586526900858663,0.8605203477781459,5
0610009O20Rik,-0.0003194857472588926,-0.08049201349598627,-0.08081149924324516,12.19287390309855,0.06644093434477005,0.03292185787147335,0.08178201857233865,1.2328784551741647,3
0610010F05Rik,-0.09307844451482084,0.12483956963191327,0.03176112511709243,11.342191882899364,0.06208050863828279,0.2038786225775175,0.26236236221709874,0.2154937278607768,3
0610010K14Rik,0.05993786812034452,-0.18057058821721927,-0.12063272009687476,9.744801289530296,0.06377756687981637,0.19943895251466748,0.2261808149665026,1.1278513675166637,8
0610011F06Rik,0.20868861004378764,-0.11127060178459688,0.09741800825919075,11.526056630075724,0.2668008831891785,0.06874229833061639,0.251617610561834,1.2057424138414223,5
0610012G03Rik,0.09758902197829045,-0.06999321766215849,0.027595804316131956,10.893849072737815,0.13111984828786247,0.0391938654611931,0.17031371374905557,0.2747486300788355,2
0610025J13Rik,-0.2226408831210378,0.10072912812918888,-0.12191175499184892,11.157180982959723,0.17112949943207445,0.0016906028702156726,0.16943889656185876,0.4099836841665099,2
0610030E20Rik,0.007394700174039907,0.03826394250589541,0.04565864267993532,10.129587230288655,0.03342283491657975,0.12418387070550073,0.11834334134482034,1.4275403877039976,3
0610031O16Rik,-0.018686568539404647,0.34173350608528064,0.323046937545876,13.792485295524513,,,,,1
0610037L13Rik,0.03210934790116071,-0.11092231765831273,-0.07881296975715202,10.771348751289358,0.038738969727734704,0.0838708094034551,0.1226097791311898,0.3559752291212157,2
0610038B21Rik,-0.1443538074164947,0.15518219635465094,0.01082838893815626,11.387522022318253,0.11068454559436319,0.3756986997986053,0.27608394306073086,0.3357618624344063,3
0610039K10Rik,0.003414023101194097,-0.046509546800764134,-0.04309552369957004,11.006326078525005,,,,,1
0610040B10Rik,0.17601301360937974,0.0032621917181952843,0.17927520532757502,9.813604923517357,0.2294689685728336,0.23287033604079996,0.17567518757544406,1.5828264830690728,5
0610040F04Rik,-0.03252771610697782,0.1490725190636425,0.11654480295666468,12.22120074685226,0.2596244637478171,0.36027471288693885,0.33567090651037923,1.4780802591444515,6
0610040J01Rik,0.027486283233736947,0.05962582613708161,0.08711210937081855,13.905094269321731,0.2622928725102896,0.2813275592522558,0.36589977327864487,1.6042045884750373,21
