,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,DEG
Epha10,2.1581911716355302e-19,1.20845252705187,0.543,0.297,5.60568574920612e-15,-1
Pde4a,3.06939204471776e-19,0.981127673075217,0.68,0.418,7.97243889694992e-15,-1
Dnm1,3.9721298792381e-19,1.07125280852356,0.601,0.304,1.0317210148332999e-14,-1
Pde2a,5.94363367269329e-19,1.12326845113013,0.511,0.255,1.54379941014535e-14,-1
Dctn1,9.07596007118362e-19,1.3725576101093,0.313,0.125,2.35738986888923e-14,-1
Nos1ap,1.02547272246762e-18,0.192996534340951,0.935,0.79,2.66356284933741e-14,0
Ogt,1.7087777561053298e-18,0.583571399073707,0.786,0.517,4.43837934370799e-14,-1
Sdk2,1.94226315061981e-18,0.709118491123137,0.742,0.538,5.0448343074198904e-14,-1
Gm28379,1.9623237279255197e-18,-2.06349660358967,0.053,0.203,5.09693965091375e-14,1
Svop,2.7271181333017e-18,0.915192890164913,0.485,0.254,7.08341663943783e-14,-1
C1ql3,3.0820629169267097e-18,1.00881760122622,0.373,0.211,8.00535022042542e-14,-1
Ccnd2,4.61091482467392e-18,1.63012296065094,0.251,0.081,1.1976390165608e-13,-1
Epha5,5.05838603084516e-18,0.137116908320559,0.982,0.91,1.31386518765172e-13,0
Trerf1,6.29685409159729e-18,0.558676976228554,0.798,0.58,1.63554488175148e-13,-1
Arglu1,6.5532030761270695e-18,-0.317202499356813,0.55,0.495,1.70212896699324e-13,1
Xist,6.8674700179576896e-18,-0.405580967986683,0.917,0.939,1.78375666246433e-13,1
Stmn3,8.143681439510839e-18,1.04000797216419,0.395,0.185,2.11523981709855e-13,-1
Banf2,9.41030066286941e-18,3.52146589713148,0.144,0.012,2.4442314941737e-13,-1
Gpi1,9.452682521384829e-18,1.46303394437274,0.357,0.143,2.4552397581044997e-13,-1
Thra,1.09668347620431e-17,1.16025781458231,0.441,0.211,2.84852566109307e-13,-1
Chst1,1.2503194655331401e-17,1.75211348502955,0.271,0.092,3.24757977977577e-13,-1
Igsf21,1.44873674477561e-17,0.95733689982749,0.501,0.294,3.76294882088017e-13,-1
Srcin1,1.8462631928512302e-17,1.18896606216819,0.431,0.19,4.79548401711178e-13,-1
Cap2,1.9994315451866502e-17,0.562932514426866,0.796,0.608,5.19332349546781e-13,-1
Tnrc6c,3.7230097619360304e-17,0.548988575411019,0.821,0.618,9.67014555565264e-13,-1
Srrm3,4.37093980379222e-17,0.997789690823695,0.506,0.263,1.1353079046369899e-12,-1
Kifc2,5.12519367022218e-17,1.27302193655838,0.311,0.116,1.33121780390351e-12,-1
Ckb,6.12182144767842e-17,1.70877297680203,0.25,0.085,1.5900819028199899e-12,-1
Nisch,7.90439190610228e-17,0.906269266252935,0.517,0.276,2.0530867536910098e-12,-1
Rhbdl3,8.6825344759813e-17,1.04416785770067,0.527,0.296,2.25520150479138e-12,-1
Fbxl17,1.11175202837851e-16,-0.376687962285105,0.849,0.808,2.8876647185103397e-12,1
Mark2,1.45703288673604e-16,0.841675827663662,0.615,0.357,3.78449722000819e-12,-1
Camk1d,1.45851455048628e-16,0.187447748977499,0.902,0.762,3.78834569343305e-12,0
Tmem132b,1.6357390767381598e-16,0.394629298433402,0.84,0.661,4.2486686779197e-12,-1
Gm5441,1.97192017735691e-16,-1.95842982406553,0.058,0.217,5.12186546866683e-12,1
Rtn1,2.1416315678043699e-16,0.476880730293322,0.775,0.603,5.5626738342150695e-12,-1
Celf5,2.48879123068728e-16,1.00784680469628,0.589,0.301,6.46438634258713e-12,-1
Xylt1,3.07777581322045e-16,0.345545146718242,0.886,0.755,7.99421489725879e-12,-1
Rasal1,3.4309796711416297e-16,1.18710504415224,0.409,0.199,8.91162659782327e-12,-1
Sv2a,3.6545249979181004e-16,1.53266410373634,0.301,0.104,9.492263229592479e-12,-1
Zmynd8,6.21996580123644e-16,0.82250662554502,0.64,0.391,1.6155739172131498e-11,-1
Far1os,7.17633847043437e-16,-1.68977908007934,0.09,0.265,1.8639821543106198e-11,1
Akt3,7.38620147712772e-16,-0.359111367193248,0.938,0.921,1.9184919716691498e-11,1
Atp2b2,8.31646082413608e-16,0.528676812026579,0.696,0.492,2.16011753446111e-11,-1
Gm1043,8.60387182122068e-16,0.985798692667098,0.475,0.256,2.2347696668438598e-11,-1
Tcf25,8.751554111067501e-16,0.919171838905603,0.429,0.221,2.27312866480867e-11,-1
Vps13b,9.68505893111992e-16,-0.326868479871812,0.775,0.764,2.51559720676909e-11,1
Bcl6,1.2875554990543102e-15,1.44923273064793,0.315,0.13,3.34429665324365e-11,-1
Cdh13,1.5886736586297801e-15,0.278501865873527,0.954,0.881,4.1264209609249794e-11,0
Kmt2c,2.12882580922049e-15,-0.182610949689392,0.682,0.618,5.529412156869309e-11,0
Mical2,2.1487846291461702e-15,0.491223340041688,0.856,0.681,5.5812531957442695e-11,-1
Syp,2.9206797203219503e-15,1.2829432086553,0.33,0.134,7.58617350556424e-11,-1
Herc1,3.3296553557384304e-15,-0.147590846768386,0.812,0.773,8.648446820995001e-11,0
Eif4g1,4.139118679650921e-15,1.19402982430417,0.373,0.159,1.0750946858525301e-10,-1
Pias2,4.645074587367661e-15,-0.280218418054406,0.571,0.56,1.20651167332288e-10,0
Rasgef1a,4.7009715461599995e-15,0.570434442068765,0.559,0.361,1.2210303493996e-10,-1
Cmip,4.72852632737939e-15,0.612713303614979,0.608,0.418,1.22818742827352e-10,-1
Nsmf,5.16095799491217e-15,1.36828075114928,0.288,0.111,1.34050722959849e-10,-1
Kcnn2,6.01855254805112e-15,-0.365499316999343,0.898,0.868,1.5632588388308e-10,1
Grik5,6.33927586575372e-15,1.08494867044219,0.408,0.191,1.64656351337087e-10,-1
Abcc5,6.62095261844901e-15,0.421641944023031,0.682,0.457,1.71972623311595e-10,-1
Leng9,6.7797846358376005e-15,-1.54564829872706,0.072,0.174,1.76098126131246e-10,1
Celf1,6.9284123429869805e-15,0.460523932133835,0.78,0.571,1.79958582196744e-10,-1
Slit3,8.19090336181117e-15,0.147558273812492,0.965,0.877,2.12750523919683e-10,0
Nav1,1.01396900271247e-14,0.483401380709711,0.654,0.457,2.63368308764538e-10,-1
Mat2a,1.04710224404481e-14,0.984497678023163,0.462,0.249,2.71974336868198e-10,-1
Cnot3,1.1674422426696801e-14,1.39022136385323,0.246,0.09,3.03231448111023e-10,-1
Atp1a3,1.29266175541162e-14,1.03237430497394,0.471,0.233,3.35755964350615e-10,-1
Thy1,1.5819933286021402e-14,1.40442647594126,0.234,0.086,4.1090694717112103e-10,-1
Kdm6a,1.79068867876683e-14,-0.136794671071584,0.425,0.358,4.65113477422897e-10,0
Ttc14,1.7958555997233602e-14,0.524916826971157,0.831,0.622,4.66455533472144e-10,-1
Lztr1,1.81541333452961e-14,1.46945859366315,0.276,0.095,4.71535459510722e-10,-1
Ctnna3,2.22397289640505e-14,-1.09559963630919,0.213,0.464,5.77654720112247e-10,1
Rbm26,2.6382990639460503e-14,0.109862803584799,0.68,0.543,6.852717988693461e-10,0
Slc25a23,2.6474388962651502e-14,1.15460039723026,0.355,0.167,6.87645778915911e-10,-1
Lmtk3,2.6581500503407403e-14,1.42256521260529,0.318,0.117,6.90427894075503e-10,-1
Shank1,2.91521227212886e-14,1.01753481832732,0.533,0.287,7.5719723556275e-10,-1
Ksr2,3.02254209356412e-14,0.411239787634402,0.707,0.527,7.85075083382346e-10,-1
Gria1,3.03409951711139e-14,0.192430915749859,0.979,0.944,7.88077008574512e-10,0
Filip1l,3.13684569741142e-14,-1.90995134533622,0.039,0.156,8.14764301445641e-10,1
Dapk1,3.40827763179955e-14,0.532664103736345,0.603,0.406,8.85266032083616e-10,-1
Kcnb1,3.79271793389681e-14,0.729673802024568,0.543,0.339,9.851205561503581e-10,-1
Camk2b,4.4172945843493205e-14,0.673201849562734,0.627,0.398,1.1473480953388902e-09,-1
Fubp1,4.4252255824192905e-14,0.30685344768378,0.576,0.404,1.14940809277759e-09,-1
Csnk1g2,5.90576844183342e-14,1.99898210795888,0.167,0.042,1.5339642950818102e-09,-1
Cacna1h,6.22657790904009e-14,1.14554452811902,0.367,0.18,1.6172913460940702e-09,-1
Herc2,6.51315139813094e-14,0.106596319058773,0.67,0.523,1.6917259441505301e-09,0
Farp1,6.553667770683451e-14,0.363756628777362,0.803,0.644,1.7022496667573202e-09,-1
Chd8,6.55955126676593e-14,0.816921780657652,0.499,0.27,1.7037778460297802e-09,-1
Cacna1b,6.622050170304911e-14,0.414452740603268,0.652,0.453,1.720011311235e-09,-1
Gm15738,6.741437208994099e-14,-1.3305658316649,0.107,0.293,1.7510209006641302e-09,1
Krit1,7.3818471891993e-14,0.236429983981722,0.562,0.397,1.91736098892263e-09,0
Stx1a,7.458000306184011e-14,1.22816770077412,0.306,0.128,1.93714099952823e-09,-1
Nktr,7.45936181957522e-14,0.102423402585854,0.736,0.59,1.9374946390164703e-09,0
Fus,7.94542153377596e-14,0.619891549052742,0.678,0.422,2.06374378918297e-09,-1
Ktn1,8.68770243779444e-14,0.326687568029797,0.675,0.488,2.2565438311927304e-09,-1
Sfpq,9.015851456827411e-14,0.699771318863885,0.728,0.493,2.34177725739635e-09,-1
Adam15,9.75642683137227e-14,2.2319592799365,0.139,0.027,2.53413430518063e-09,-1
Atp9a,1.02104838155014e-13,0.796088277240487,0.408,0.227,2.6520710662383303e-09,-1
Gm26749,1.19326099010691e-13,-1.75328695337348,0.074,0.211,3.09937609570369e-09,1
Pi4ka,1.1935434149354699e-13,0.591653745371565,0.83,0.624,3.10010966595339e-09,-1
Dscaml1,1.23341967055294e-13,0.23022839185738,0.942,0.859,3.2036842522942e-09,0
Slc44a1,1.3343830006274e-13,-0.297181310512205,0.448,0.43,3.4659264058296103e-09,0
Nf1,1.67300143559051e-13,-0.190641513418816,0.764,0.727,4.3454539288028e-09,0
Zcchc18,1.7481466766433e-13,1.10476726348272,0.322,0.158,4.54063617791332e-09,-1
Rabgap1l,1.79334342343938e-13,-0.450282038121112,0.815,0.847,4.65803020804144e-09,1
Slc12a5,1.86812799669813e-13,1.05106316067318,0.392,0.181,4.852275658623711e-09,-1
Ndrg4,1.94169611586352e-13,1.14989926470626,0.418,0.189,5.043361491343921e-09,-1
Nrgn,1.97769284476115e-13,0.824914571411183,0.471,0.296,5.13685939498261e-09,-1
Ube4b,2.07445354526895e-13,0.660501043565088,0.473,0.272,5.388185638481571e-09,-1
Flnb,2.09654371479664e-13,0.791386688550515,0.459,0.26,5.44556264481279e-09,-1
Prkcb,2.35187473510537e-13,0.208098819521613,0.958,0.874,6.10875943696269e-09,0
Elmod1,2.53553463666573e-13,0.40946087161835,0.743,0.563,6.58579766527557e-09,-1
Orc4,2.55943112775552e-13,-0.290103326971205,0.443,0.426,6.64786641123218e-09,0
Rufy3,2.6136202793562e-13,0.694863090480599,0.573,0.356,6.7886173135998e-09,-1
Kcnh3,2.77800055799148e-13,1.42099310432651,0.279,0.099,7.215578649327061e-09,-1
Chka,2.88182838208685e-13,0.494322820824052,0.583,0.396,7.485261039632391e-09,-1
Pfkm,2.99213555775678e-13,1.13466207858158,0.218,0.088,7.77177289771747e-09,-1
Faf1,3.30799640295991e-13,-0.341109542203407,0.703,0.698,8.59218985704806e-09,1
Klhl29,3.99710396021465e-13,0.374813991167361,0.728,0.547,1.03820778262615e-08,-1
Sez6,4.07785596112697e-13,1.15062820176317,0.431,0.212,1.05918230734312e-08,-1
Pdzd2,4.90494399304836e-13,0.402285978455297,0.888,0.786,1.27401015275438e-08,-1
Dvl1,5.56801839569509e-13,1.27395336860112,0.2,0.083,1.44623709809784e-08,-1
Phf14,5.99177417083888e-13,-0.216232587597039,0.652,0.614,1.55630342313369e-08,0
Tmem63b,6.35040912798053e-13,1.08204423922568,0.362,0.174,1.64945526690166e-08,-1
Birc6,6.38481584588378e-13,0.122906543117574,0.814,0.66,1.65839206780985e-08,0
Etl4,6.70425575974346e-13,-0.984160544384422,0.383,0.526,1.74136339103577e-08,1
Akap8l,7.31716571325613e-13,0.687213879291742,0.67,0.412,1.90056062236115e-08,-1
Galnt9,7.385595440984739e-13,0.670191732867961,0.641,0.486,1.91833455984138e-08,-1
Ppfia3,7.54318381968002e-13,1.60517660352071,0.22,0.073,1.95926656532369e-08,-1
Wnk1,8.04587185853915e-13,-0.191539798090544,0.469,0.431,2.08983475653696e-08,0
Srrm2,8.81055894096839e-13,0.205964071403552,0.715,0.529,2.28845457932713e-08,0
Snx13,8.88167740499907e-13,-0.374536382334301,0.408,0.42,2.30692688917446e-08,1
Rbm25,9.29751289666731e-13,0.517204964860449,0.719,0.487,2.41493599978037e-08,-1
Tial1,1.00176797497482e-12,-0.459663328768956,0.313,0.331,2.6019921381996e-08,1
Vps13a,1.13304446566896e-12,-0.198969592112239,0.691,0.648,2.94296969512855e-08,0
Csnk1g1,1.1567614852471e-12,0.336413657921987,0.541,0.385,3.00457228178082e-08,-1
Taok1,1.32957353157328e-12,0.47148693288566,0.606,0.403,3.45343429090844e-08,-1
Zmynd11,1.49447143192945e-12,-0.179076288784851,0.517,0.48,3.88174009729356e-08,0
Stxbp1,1.72912385484814e-12,0.794506030394694,0.585,0.347,4.49122630058256e-08,-1
Kalrn,2.0371871120024497e-12,0.257353109505191,0.996,0.992,5.29138980471517e-08,0
Cntnap5a,2.1939172179066e-12,0.289698351048573,0.81,0.668,5.69848058179059e-08,0
Wnk2,2.35238250009602e-12,0.555573751451745,0.564,0.376,6.1100783057494e-08,-1
Rapgefl1,2.36626407013674e-12,0.936041512288919,0.476,0.249,6.14613429577318e-08,-1
Rasal2,2.61713607801622e-12,-0.290049963756234,0.917,0.881,6.79774924903933e-08,0
Gse1,2.66536984916361e-12,0.807154004408831,0.397,0.23,6.92303164621755e-08,-1
Gabbr2,2.78573905739947e-12,0.308258290687905,0.64,0.494,7.23567862768938e-08,-1
Unc5a,3.1513005783683898e-12,1.66805839474317,0.223,0.073,8.18518812225406e-08,-1
Ppt1,3.16299159665238e-12,1.04475628706235,0.271,0.125,8.2155543731449e-08,-1
Usp24,3.16557875768978e-12,-0.180687671917354,0.45,0.396,8.22227426522343e-08,0
Stk25,3.20424261267859e-12,1.47083982406151,0.243,0.09,8.32269976217137e-08,-1
Eef2,3.3181399640208097e-12,2.2319592799365,0.132,0.028,8.61853674254765e-08,-1
Zfp207,3.43696990638019e-12,0.229839228062127,0.497,0.355,8.92718563483189e-08,0
Calm2,3.57114873409449e-12,0.568008483068511,0.564,0.388,9.27570172193703e-08,-1
Gapvd1,3.69687105780664e-12,0.262257880469535,0.562,0.411,9.60225288554696e-08,0
Gm10754,4.48580629425435e-12,-1.00780971011993,0.388,0.568,1.16514332686962e-07,1
Maged1,4.51817564387601e-12,0.966275295688753,0.223,0.107,1.17355094174035e-07,-1
Kidins220,5.3342176082657195e-12,0.442566837173304,0.786,0.588,1.38550968157094e-07,-1
Nlgn2,5.46254859481326e-12,1.46538997272539,0.257,0.095,1.4188423720168e-07,-1
Gls,5.4993873464689e-12,-0.227990641217922,0.909,0.905,1.42841086937183e-07,0
Zeb1,5.512055161734939e-12,-0.269959680354761,0.569,0.538,1.43170120770903e-07,0
Syn1,5.8919573021821395e-12,0.672622586890834,0.422,0.254,1.53037698966879e-07,-1
Crocc,6.41381609339578e-12,1.35813638601364,0.301,0.119,1.66592459209862e-07,-1
Jph4,7.05331366954211e-12,0.892649106820897,0.309,0.15,1.83202769252687e-07,-1
Csrnp3,8.68229360401209e-12,-0.269044876853829,0.74,0.7,2.2551389407061e-07,0
Brwd1,9.08949093751138e-12,0.136471312835221,0.612,0.48,2.36090437610921e-07,0
Rbm5,9.601841284267129e-12,0.584562732456523,0.55,0.342,2.49398225517555e-07,-1
Inpp5k,1.0207348416478698e-11,1.31071339135091,0.26,0.108,2.65125667769618e-07,-1
Atp6v0c,1.0662473190076799e-11,1.21815348041147,0.158,0.073,2.76947078639054e-07,-1
Ank3,1.08725209918045e-11,0.208397407515566,0.995,0.971,2.82402860241129e-07,0
Zfp462,1.0990632799130598e-11,0.624276702715256,0.527,0.348,2.85470696324619e-07,-1
Trim37,1.11333069672444e-11,0.176776364667187,0.467,0.346,2.89176515167205e-07,0
Dhx30,1.1208104691883e-11,0.715561065698411,0.373,0.207,2.91119311266969e-07,-1
Dnm2,1.1445835007349798e-11,0.900753371461123,0.367,0.192,2.97294118480903e-07,-1
B3galt1,1.1726270527998e-11,-0.535821780684718,0.742,0.782,3.04578150694219e-07,1
Fgfr2,1.2988433419557e-11,-0.93261248701161,0.265,0.401,3.37361569639573e-07,1
Oxr1,1.2996745049417399e-11,-0.367162492084309,0.972,0.952,3.37577455913568e-07,1
Picalm,1.7880114937339397e-11,-0.311102065322905,0.392,0.398,4.64418105382454e-07,1
Dennd1a,1.9572076154779897e-11,-0.107409262893305,0.826,0.751,5.08365106044254e-07,0
Bclaf1,2.0194095676831798e-11,0.170375849420439,0.613,0.461,5.24521441110028e-07,0
Gpatch8,2.1781088021732696e-11,0.375207816553208,0.851,0.694,5.65741980276484e-07,-1
Mapk8ip3,2.1822992954399098e-11,1.0159646297982,0.346,0.164,5.66830418997563e-07,-1
Camta1,2.1940972137399498e-11,0.176788676925645,0.791,0.649,5.69894810296814e-07,0
Gm3764,2.1957572757767398e-11,0.654174381288387,0.554,0.364,5.70325994810251e-07,-1
Fezf2,2.3854159493502898e-11,0.967746682905421,0.439,0.259,6.19587938684245e-07,-1
Ntrk2,2.39547368397908e-11,0.224145240344991,0.882,0.776,6.22200334676725e-07,0
Ube2o,2.8916376217409396e-11,1.00956685860005,0.301,0.146,7.51073955870992e-07,-1
Pou2f2,3.06812214948952e-11,1.18105838163646,0.278,0.13,7.96914047108408e-07,-1
Polb,3.071272116418e-11,0.696654665522652,0.388,0.23,7.9773221951841e-07,-1
Unc13a,3.19820198080354e-11,1.02119218371968,0.392,0.196,8.30700982493912e-07,-1
Ankib1,3.3974347275374897e-11,-0.279779883702444,0.429,0.434,8.82449696130588e-07,0
Trim2,3.5286903726737794e-11,0.359591449214028,0.798,0.631,9.16542037398287e-07,-1
Sept3,3.5865324552041196e-11,0.880310486929134,0.353,0.184,9.31565939914718e-07,-1
Odf2,4.3029159070409295e-11,0.687074218590675,0.501,0.293,1.11763937769481e-06,-1
Ptbp2,4.6207379132238696e-11,-0.227812958473576,0.513,0.498,1.20019046558077e-06,0
Myrip,4.6731805666975494e-11,0.424604357878892,0.613,0.455,1.21381192039402e-06,-1
Ttc3,4.711117692440979e-11,-0.16826334092761,0.877,0.843,1.22366570943462e-06,0
Camkk2,4.8386283660947696e-11,0.950388922665275,0.464,0.26,1.25678533180945e-06,-1
Nfat5,4.8629302416831796e-11,0.167828942516781,0.726,0.578,1.26309750097479e-06,0
Pitpnm1,5.0903158037976e-11,1.51736149879874,0.197,0.068,1.32215862687839e-06,-1
Stxbp5l,5.6014907774696795e-11,-0.295172029661198,0.938,0.937,1.45493121453998e-06,0
Slc4a10,5.624779204815449e-11,-0.297908860528672,0.933,0.91,1.46098015065877e-06,0
Apc,5.89755678682361e-11,-0.236894054086059,0.743,0.723,1.53183139980956e-06,0
Hnrnph1,6.109967397783049e-11,0.703580307581708,0.522,0.309,1.58700293190017e-06,-1
Tnrc6b,6.16053376189085e-11,0.181011768656345,0.712,0.562,1.60013703931353e-06,0
Prkce,6.259922616399369e-11,0.103541274533916,0.961,0.883,1.62595230038357e-06,0
Hivep3,6.65235530941293e-11,0.247309451064167,0.817,0.69,1.72788276806692e-06,0
Rplp1,6.76003422751428e-11,1.45892443106277,0.13,0.048,1.75585129025456e-06,-1
Rundc3a,7.04862633972822e-11,1.63708131035026,0.23,0.077,1.83081020548101e-06,-1
Csnk1a1,7.066520983536319e-11,0.397477179856028,0.696,0.503,1.83545816026372e-06,-1
Mbtd1,7.31068815527507e-11,0.486739584557634,0.517,0.347,1.89887814145115e-06,-1
Gm26549,7.528366189627719e-11,1.55584889115715,0.153,0.052,1.9554178340939e-06,-1
Tek,8.028658206200439e-11,-3.25989381639318,0.005,0.066,2.0853636824785e-06,1
Tmem259,8.145378694446429e-11,2.00247743381373,0.142,0.035,2.11568066209552e-06,-1
Exoc4,8.56933099201341e-11,-0.438084721674428,0.777,0.798,2.22579803186556e-06,1
Mast1,9.00774594076563e-11,1.29141313014674,0.253,0.108,2.33967193065446e-06,-1
Scn8a,9.190714453945119e-11,0.499459568438429,0.84,0.695,2.38719617226771e-06,-1
Ralgps1,9.378525079380189e-11,0.384577464007316,0.531,0.378,2.43597810411821e-06,-1
Pdzd4,9.926037880115178e-11,0.861806029132724,0.374,0.211,2.57818907898112e-06,-1
Stxbp5,1.0052705208959901e-10,-0.154589662382652,0.647,0.609,2.61108965097525e-06,0
Cacna1g,1.02318559635266e-10,1.22526462736249,0.329,0.154,2.65762226796639e-06,-1
5330438D12Rik,1.06673750333928e-10,-1.09603056773807,0.134,0.306,2.77074399117345e-06,1
Rimbp2,1.09463161187584e-10,0.534338978445878,0.666,0.488,2.84319614868632e-06,-1
Nup98,1.10758759235387e-10,-0.234217068334149,0.425,0.418,2.87684801237995e-06,0
Mmel1,1.12341721474685e-10,5.55388737482386,0.051,0.0,2.91796387358348e-06,-1
Cdk13,1.15539047724934e-10,-0.142457929344155,0.594,0.557,3.00101122560745e-06,0
Khdrbs2,1.25000514038598e-10,-0.242863186144618,0.977,0.919,3.24676335163854e-06,0
Gm20721,1.30921522687854e-10,-2.2978616665922,0.016,0.083,3.40055563029433e-06,1
Ptms,1.3397617708944e-10,1.27635339929495,0.167,0.064,3.47989722372111e-06,-1
Agap2,1.3442129851306001e-10,1.26438075762887,0.218,0.084,3.49145880757821e-06,-1
9330159F19Rik,1.4162308398053002e-10,0.590518745715086,0.647,0.45,3.6785179833103e-06,-1
1600010M07Rik,1.43537449835343e-10,-1.71557330016937,0.056,0.171,3.7282417220232e-06,1
Cpne7,1.47193060645939e-10,1.45879304405472,0.271,0.137,3.82319255721761e-06,-1
Cacng8,1.52201119754878e-10,0.787268506643277,0.455,0.272,3.9532718845132e-06,-1
Ppp6r2,1.62803850949155e-10,0.552728117999018,0.45,0.282,4.22866722455336e-06,-1
Sulf2,1.6302374751542401e-10,0.775540899836401,0.436,0.267,4.23437881796562e-06,-1
Hnrnpa2b1,1.69637946254514e-10,-0.174890168753641,0.38,0.325,4.40617601601474e-06,0
Eif4g3,1.82462590176744e-10,0.316617019612793,0.833,0.65,4.73928331725076e-06,-1
Prkag1,1.85296080972739e-10,0.779751988067111,0.156,0.079,4.81288040718593e-06,-1
Dnmt3a,1.87251343152667e-10,0.714480375931327,0.503,0.311,4.86366638704737e-06,-1
Wwc1,2.0193057993140602e-10,0.691136207948913,0.564,0.41,5.24494488313834e-06,-1
Cyfip2,2.02334784213172e-10,0.425610070740038,0.729,0.541,5.25544368515292e-06,-1
Plekha6,2.10649830468711e-10,0.518072240354188,0.592,0.418,5.4714186965943e-06,-1
Itch,2.1260860603017003e-10,0.144798478892617,0.422,0.328,5.52229593302764e-06,0
Nfasc,2.14806683371932e-10,0.462829855197249,0.585,0.409,5.57938879390257e-06,-1
