gene_name,9mo.2mo.log_ratio.mean,18mo.9mo.log_ratio.mean,18mo.2mo.log_ratio.mean,log2_distance.mean,9mo.2mo.log_ratio.std,18mo.9mo.log_ratio.std,18mo.2mo.log_ratio.std,log2_distance.std,count
1110012L19Rik,-0.24377030838365488,-0.07026125252843052,-0.3140315609120854,10.49449209087581,0.20469011881120652,0.11939916628317773,0.08529095252802879,0.35878705375730724,2
1110015O18Rik,-1.0271600344086225,-0.28885478970455836,-1.3160148241131808,10.786714756705564,0.39910492940837766,0.052300278577892746,0.3470444904247527,0.547057837879254,3
1110017D15Rik,0.1803283623203737,0.10152758516408444,0.28185594748445814,10.075226313665565,0.032496812223029505,0.10164915672690895,0.10186185051705765,2.731894316904252,4
1110018N20Rik,0.21325054263778043,0.04650043351219113,0.25975097614997156,11.200415739914705,0.07675347019291377,0.1843449777195844,0.1273442943578324,0.5147673101750977,6
1110019D14Rik,-0.321539186436138,-0.2143187317453074,-0.5358579181814453,15.092400005997,0.24103875284534765,0.35956461707898646,0.29490538114011977,1.4966095334629732,13
1110020A21Rik,0.03236015248714974,0.06993732068515908,0.10229747317230882,10.968947444952457,0.2281416113206566,0.0349857507868233,0.21920707227113828,0.4878200357667446,3
1110032A03Rik,0.053695143653138724,0.04512137922589252,0.09881652287903124,12.106927028353052,0.21682095021726286,0.12459495156763584,0.10939802147539905,0.960966202308474,5
1110032F04Rik,-0.07932585897475534,0.023432128785951505,-0.055893730188803836,10.916634255758966,0.07957174236288668,0.0343300606608121,0.07881949078276294,0.42084266066563014,3
1110034G24Rik,0.054833559195232126,-0.0036949585710776677,0.05113860062415446,13.36596638017815,0.23475927248500073,0.2944486602138987,0.35827108600382673,1.4909031631783862,18
1110035H17Rik,0.3265925693142151,8.20670599988027e-06,0.326600776020215,10.968030666164735,0.044519491428317126,0.09579393403650065,0.05127444260818352,0.29435792228374225,2
1110036E04Rik,0.36064195636278296,0.2865301391151278,0.6471720954779108,11.364134655008106,0.0,0.0,0.0,0.0,2
1110037F02Rik,-0.2187085852259749,0.15878212828664276,-0.059926456939332136,12.9060330029422,0.12529292610641188,0.1902070883283454,0.2166721018966658,2.1597816926343834,7
1110038B12Rik,0.18569227170718916,0.18718588800073044,0.3728781597079196,11.325300415553322,0.18064017973409974,0.1666748262760574,0.013965353458042317,0.28176974791309956,2
1110038F14Rik,0.20737354374921768,-0.058467858618637236,0.14890568513058045,10.1485686226175,0.09123405267395837,0.05457253647947321,0.06978187891510595,1.1098182060788149,4
1110046J04Rik,-0.05724390176743524,0.0743863845581368,0.017142482790701557,11.926986563194655,0.24725968517190355,0.1389932832819164,0.2547004184714497,1.2252876763710217,6
1110051M20Rik,0.23693379643811424,0.03330182850999516,0.27023562494810943,14.178681846911656,0.2502862882064272,0.2820085774571228,0.38116472694010184,1.7461097040089053,18
1110054M08Rik,-0.23605020012060662,0.18390010913995097,-0.05215009098065565,11.217779307086033,0.3291951528478594,0.2651623635312831,0.06403278931657627,0.2154740648275905,2
1110057K04Rik,-0.10340264019405658,-0.26241342038683113,-0.36581606058088767,13.366041980922292,0.33507853217765604,0.3086385062012811,0.2405547256123268,1.7529580696731961,7
1110058L19Rik,-0.23529800316812222,-0.0024691187188163877,-0.2377671218869386,11.275576947399822,0.2507177359199653,0.10958630427998708,0.1411314316399782,0.21236322562833077,2
1110059E24Rik,-0.22493674548447823,0.06482086986503226,-0.160115875619446,13.098383414178434,0.2928420758824606,0.19923472378595494,0.181571424268321,2.0059147140519777,7
1110059G10Rik,-0.1335440680119686,-0.0028298912111537713,-0.13637395922312237,11.390994026789896,0.35251523769035126,0.25696736551515176,0.2294496538897237,0.2311282609294579,3
1110065P20Rik,0.24390567691756854,0.18944865603030997,0.43335433294787845,10.299431685249093,0.13761463571185034,0.29793491839697783,0.3068523385709266,1.325595577290081,5
1190002F15Rik,-0.0001951584352619218,-0.03634321636605142,-0.03653837480131335,9.136096703683473,0.16219093188837325,0.20667297043998925,0.1692805871272586,1.8191602349756664,5
1190002N15Rik,-0.222505158841945,0.0697372969804545,-0.1527678618614905,10.367304884086618,0.15735598777742615,0.16409830716176774,0.024892854060794237,1.2887583283695365,4
1190005I06Rik,0.48140224642907053,-0.1481226508198513,0.3332795956092192,12.518476568445612,0.27204070161922517,0.2901103199155093,0.23374522278213114,1.8535743563365836,9
1190007I07Rik,0.2942852230985769,-0.177776413708726,0.11650880938985093,11.135828633255699,0.08036798683656893,0.16259295977066326,0.09737860562952168,0.35280717705729037,3
1200007C13Rik,0.8058413046497125,-0.5953178630814527,0.2105234415682598,8.455327220304971,,,,,1
1200014J11Rik,0.25897176578309195,0.1193725748328213,0.3783443406159132,11.697677446174842,0.20842396687852555,0.25425982994104035,0.28601414841670947,0.6874891558152963,5
1300002E11Rik,0.1444110140327241,0.20460484983573884,0.34901586386846295,11.040649716509321,0.2583905760242653,0.32520920900619965,0.0668186329819344,0.4017687307544031,2
