gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610005C13Rik,0.00036644433490992667,0.023347203222197827,0.023713647557107753
0610006L08Rik,-0.004492402942108148,-0.016548346339682524,-0.02104074928179067
0610009B22Rik,-0.02185467999862084,0.09068587876808368,0.06883119876946284
0610009E02Rik,-0.012398790662186965,0.12212024764961982,0.10972145698743285
0610009L18Rik,-0.0442584295259677,0.11552137818137942,0.07126294865541172
0610010F05Rik,0.0067274080666223784,0.033211466838440507,0.039938874905062885
0610010K14Rik,-0.0011535113380485296,0.19237884361285773,0.1912253322748092
0610012D04Rik,-0.0019779379089437665,0.060953215038282105,0.05897527712933834
0610012G03Rik,0.07808376236373926,0.04129111883867842,0.11937488120241768
0610025J13Rik,0.009383949925185667,0.00879464124805275,0.018178591173238418
0610030E20Rik,0.04223698086562233,-0.004094299536149426,0.038142681329472905
0610031O16Rik,0.004955077660791146,-0.002558750955296646,0.0023963267054945003
0610033M10Rik,-0.0020014353548505476,-0.030071789957016218,-0.032073225311866765
0610038B21Rik,-0.022783748003109172,0.0895733489864011,0.06678960098329192
0610040B10Rik,0.04082014386754912,0.01617607184327241,0.05699621571082153
0610040F04Rik,-0.013815467931120705,0.02246449066072494,0.008649022729604236
0610040J01Rik,-0.00035130582058742754,-0.02905533009809322,-0.029406635918680646
0610043K17Rik,-0.0064446225726325634,0.03880957731072729,0.032364954738094726
0710001A04Rik,0.0033089370011559205,0.04757120288865008,0.050880139889806
1010001N08Rik,0.015361047884059953,0.009987918801648066,0.02534896668570802
1100001I12Rik,0.0017900650745454189,-0.015874245285941738,-0.014084180211396319
1110002E22Rik,0.011134089038764255,0.001114929822801064,0.01224901886156532
1110002J07Rik,0.0043704979680902895,-0.015039860194810177,-0.010669362226719888
1110002L01Rik,0.04055697084061077,0.03193323676478915,0.07249020760539993
1110002O04Rik,0.0029509417412919015,0.025438958901831316,0.028389900643123217
1110004F10Rik,0.012377277193457242,0.013953703216155244,0.026330980409612487
1110008L16Rik,0.00382790956369497,-0.006780685905545231,-0.0029527763418502606
1110008P14Rik,-0.010001590867602272,0.0805963127961356,0.07059472192853333
1110012L19Rik,0.01488143374225595,0.017049694299784812,0.03193112804204076
1110015O18Rik,0.019943355415937704,-0.022500444010075865,-0.0025570885941381613
1110017D15Rik,-0.03084818092663094,0.027229885432745626,-0.003618295493885315
1110018N20Rik,0.04704374009442047,0.0821140920751563,0.12915783216957677
1110019B22Rik,0.009971267624482222,-0.019239247216845418,-0.009267979592363196
1110019D14Rik,0.00026112590720422935,0.005529567196689525,0.005790693103893754
1110020A21Rik,-0.01781823264721811,0.025284160787352197,0.0074659281401340885
1110028F11Rik,-0.00750183716157779,-0.03279711450843659,-0.04029895167001438
1110028F18Rik,0.010326146695490673,-0.0006838158537254835,0.00964233084176519
1110032A03Rik,0.004914627454603138,0.10265214659418359,0.10756677404878673
1110032F04Rik,0.004441439727946972,0.16887810503619227,0.17331954476413924
1110035H17Rik,-0.06651853675350905,0.11218135320921252,0.04566281645570347
1110036E04Rik,0.02125024155222284,0.04789492365265685,0.06914516520487969
1110038B12Rik,0.06281472554862988,0.01793868924509856,0.08075341479372844
1110038F14Rik,0.005640386119479646,0.07813720148228831,0.08377758760176796
1110046J04Rik,-0.0009833539552370624,0.02561558866894756,0.024632234713710496
1110051M20Rik,-0.0013570417776531257,-0.008225070116488598,-0.009582111894141723
1110059E24Rik,-0.0023331419129737287,0.0026167310555324174,0.0002835891425586887
1110059G10Rik,0.033490655085706256,0.07722780828692694,0.11071846337263319
1110065P20Rik,0.01332548126934563,0.1925456548903126,0.20587113615965824
1190001M18Rik,-0.010146770743316047,-0.02494174076364883,-0.035088511506964876
1190005I06Rik,0.019950153714343992,-0.005905203263088822,0.014044950451255171
1190007I07Rik,-0.0177986891356825,0.06748153617250319,0.04968284703682069
1190028D05Rik,-0.008481279337958086,-0.00350951707941341,-0.011990796417371496
1200007C13Rik,-0.012759807091337005,-0.02151794652073001,-0.034277753612067016
1300002E11Rik,0.042356849727075485,-0.022230845712754493,0.02012600401432099
1300014J16Rik,0.017188378601050824,0.16215866909246002,0.17934704769351084
1300017J02Rik,0.0033126123995853296,0.015909882721169097,0.019222495120754426
1500002C15Rik,-0.023768934784523188,0.031584688769743685,0.007815753985220497
1500002F19Rik,0.0036860754702175563,0.03420250323521904,0.0378885787054366
1500004A13Rik,-0.011290721409928206,0.008133894652261775,-0.003156826757666431
1500005C15Rik,0.00526741442596676,-0.011746114784601566,-0.006478700358634806
1500009C09Rik,-0.009620476800407562,0.01876589622703581,0.009145419426628248
1500009L16Rik,0.003136494851405415,-0.012868528656627212,-0.009732033805221797
1500011B03Rik,0.007121131194125718,0.0011958426728986282,0.008316973867024346
1500012K07Rik,0.06858300175278342,0.07881541602062819,0.14739841777341162
1500015A07Rik,0.04832681958762636,0.06588686801612076,0.11421368760374712
1500015L24Rik,9.702797693705856e-05,-0.02203928344193376,-0.0219422554649967
1500015O10Rik,0.015388031111872244,-0.023707848361968306,-0.008319817250096062
1500026H17Rik,0.02023332731571839,0.020391397083750845,0.040624724399469236
1500035N22Rik,0.038272873336904434,-0.012529131056375875,0.02574374228052856
1520401A03Rik,0.028117729254159077,-0.0366721069094634,-0.008554377655304327
1600002D24Rik,-0.002510666888169713,0.010403004786576173,0.00789233789840646
1600002K03Rik,0.0046007435462218915,0.01824175949466375,0.022842503040885642
1600010M07Rik,0.008794962338949303,-0.0067935892057729985,0.002001373133176304
1600012H06Rik,0.032157730279508356,0.015190859195739759,0.047348589475248115
1600012P17Rik,-0.0020964630829242437,-0.032822884605376496,-0.03491934768830074
1600014C10Rik,0.0402103321913721,-0.024905668579712575,0.015304663611659525
1600015I10Rik,-0.004141768182989614,-0.024254776775085196,-0.02839654495807481
1600019K03Rik,-0.01743626883469479,-0.005811064393390047,-0.023247333228084838
1600020E01Rik,-0.0020678218261250825,0.054051143285801795,0.05198332145967671
1600022D10Rik,-0.017958621746399873,0.04132986789005368,0.02337124614365381
1600023N17Rik,0.1407734226496541,0.037956943947415445,0.17873036659706953
1600025M17Rik,-0.011263294052139855,-0.024631941628008906,-0.03589523568014876
1600027J07Rik,0.030265114964021816,0.041189552825991946,0.07145466779001376
1600029O15Rik,0.046490129406909775,0.21152501780556854,0.2580151472124783
1700001C02Rik,0.006857941576415907,-0.03456435031889091,-0.027706408742475
1700001C19Rik,0.006244254814608956,0.004724152420334412,0.010968407234943368
1700001D01Rik,-0.005737948752101901,-0.03334740872529236,-0.039085357477394264
1700001F09Rik,0.00014165487710288138,-0.0013554667471498555,-0.001213811870046974
1700001G01Rik,-0.007157932984273474,-0.00533255002375399,-0.012490483008027464
1700001G11Rik,0.060642060240087,0.041218560063129184,0.10186062030321619
1700001J03Rik,0.004145412256565353,-0.012419419591539013,-0.00827400733497366
1700001J04Rik,-0.009304376632879321,-0.0318656571772742,-0.04117003381015352
1700001J11Rik,-0.01655105103421997,-0.005358012978480625,-0.021909064012700596
1700001K19Rik,-0.011030959172074153,-0.011749080154026675,-0.02278003932610083
1700001K23Rik,-0.002545419351395045,-0.010621464181468337,-0.013166883532863383
1700001L05Rik,-0.007085885905077853,0.02136716050815031,0.014281274603072457
1700001L19Rik,0.03955561998964485,0.04126552560179647,0.08082114559144132
1700001N15Rik,-0.006331655339447809,-0.021775482134039778,-0.028107137473487587
1700001O22Rik,0.019276437288760773,0.0707475605236475,0.09002399781240827
1700001P01Rik,0.003953727371755741,0.008727146012412895,0.012680873384168637
1700003C15Rik,-0.020003303237458164,-0.018282000884555547,-0.03828530412201371
1700003D09Rik,-0.03037074737965406,0.05780564875380667,0.02743490137415261
1700003E16Rik,0.014408363511771771,0.03937044919125576,0.053778812703027534
1700003F12Rik,-0.013331416928040934,0.05304517281980317,0.03971375589176224
1700003G18Rik,0.025064356637379798,0.024450101634742177,0.049514458272121975
1700003H04Rik,-0.007853605474237663,-0.030519364895062018,-0.03837297036929968
1700003I16Rik,-0.011693373140476887,-0.007395205802027738,-0.019088578942504625
1700003I22Rik,0.0017042226634755159,-0.020925038231105544,-0.01922081556763003
1700003L19Rik,-0.011010837739626078,0.012592411931669822,0.0015815741920437443
1700003M07Rik,-0.00747550415856435,0.0016957186594795393,-0.005779785499084811
1700003P14Rik,6.713521095463859e-05,-0.0143797743867973,-0.014312639175842662
1700006A11Rik,-0.010252050102756788,-0.01681349007111335,-0.02706554017387014
1700006F04Rik,-0.018405725792766073,-0.017490053450501766,-0.03589577924326784
1700006H21Rik,-0.01655035650731263,-0.001597014933946983,-0.018147371441259615
1700006J14Rik,-0.011258772783669598,0.0037200326124681264,-0.007538740171201472
1700007E05Rik,-0.012342544877302561,-0.0036283802804405463,-0.015970925157743107
1700007F19Rik,0.0029883916725168685,0.006854174260944694,0.009842565933461563
1700007H22Rik,-0.011700414559200095,-0.01646977556873272,-0.028170190127932815
1700007J10Rik,-0.014542126351139523,0.0017096352871112802,-0.012832491064028242
1700007K13Rik,0.00011548976453212845,0.03453887566531341,0.03465436542984554
1700007M16Rik,-0.0093529400188124,-0.023342798897103417,-0.03269573891591582
1700007P06Rik,0.05191596904456505,-0.01637361682501276,0.03554235221955229
1700008C04Rik,-0.012100033713250219,-0.007815841393323447,-0.019915875106573666
1700008H02Rik,-0.005117996574274933,-0.013735788933393611,-0.018853785507668544
1700008J07Rik,0.018306972557507684,0.11525903508463525,0.13356600764214294
1700008K24Rik,-0.012280419877795008,0.005804580993927513,-0.006475838883867494
1700008O03Rik,0.015776199911741506,0.017307317963368818,0.033083517875110324
1700008P02Rik,-0.0062721893913409155,-0.014451391071332406,-0.02072358046267332
1700009C05Rik,0.001348778767557686,0.024665459994393662,0.026014238761951348
1700009J07Rik,-0.009299973862853722,-0.019686102408639466,-0.02898607627149319
1700009N14Rik,-0.006122720848295085,-0.029133900020755277,-0.03525662086905036
1700010B08Rik,0.031745097633905414,0.006292339922677664,0.03803743755658308
1700010B13Rik,0.002574673842109132,0.04840014848153368,0.05097482232364281
1700010G06Rik,0.03575757798677903,0.10918620432118664,0.14494378230796567
1700010H22Rik,-0.005953982823355436,-0.011337251435142442,-0.01729123425849788
1700010I02Rik,-0.0187588405784877,-0.006033114394908667,-0.02479195497339637
1700010I14Rik,0.006176360497425884,0.0011432806539263402,0.007319641151352224
1700010J16Rik,-0.0017116017853152088,-0.01468478278247437,-0.01639638456778958
1700010K23Rik,-0.024402000124281,0.029112008405691104,0.004710008281410105
1700010K24Rik,0.06982324978082427,0.054283459705873394,0.12410670948669766
1700010L04Rik,-0.008956692398356558,-0.03439125442557692,-0.043347946823933475
1700010N08Rik,0.012757644017591913,-0.015369218536488932,-0.0026115745188970193
1700011B04Rik,0.0011544490236320114,0.010303912108447291,0.011458361132079303
1700011C11Rik,-0.010482792768098298,-0.0022982401879321768,-0.012781032956030475
1700011L03Rik,0.0027197029302461345,-0.014153796767135518,-0.011434093836889384
1700011L22Rik,-0.005978296964364083,0.0028753872244400014,-0.0031029097399240813
1700012A03Rik,-0.009124158781598592,-0.012655757115115934,-0.021779915896714526
1700012B07Rik,-0.006224222610286989,0.006973842509462119,0.0007496198991751302
1700012B09Rik,0.011718894996815804,-0.03023279131565204,-0.018513896318836237
1700012C14Rik,0.0034825547094516907,0.051336621616884986,0.05481917632633668
1700012D14Rik,0.04027339425766874,0.08268942801401358,0.12296282227168231
1700012D16Rik,-0.015250515981332952,-0.014112806769164182,-0.029363322750497134
1700012E03Rik,-0.0006771067215910753,-0.02900367179612727,-0.029680778517718345
1700012I11Rik,-0.008583153747583006,0.003748372596676375,-0.004834781150906631
1700012J15Rik,-0.0045814356304445525,-0.008234797741906358,-0.01281623337235091
1700012P22Rik,0.0006344186960434914,-0.02122266618072529,-0.0205882474846818
1700013D24Rik,0.0032476258313061668,-0.012999520657849345,-0.009751894826543178
1700013F07Rik,0.013832701616969145,0.004598117580622896,0.01843081919759204
