gene_name,rel_pos,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,count
1600002K03Rik,0.6033537568526282,-0.10936539701729675,0.3218664737069754,0.21250107668967866,1
1600010M07Rik,0.5149550032095018,0.2595546438215468,0.3245428448471071,0.584097488668654,6
1600012H06Rik,0.23651035024036102,0.37101890764226103,0.35330973286038164,0.7243286405026427,2
1600014C10Rik,0.11454416653043431,0.36876439794495397,0.041669700598147674,0.41043409854310164,1
1600014C23Rik,0.47901606425702814,0.46871285435467036,0.01105221954961877,0.47976507390428913,2
1600020E01Rik,0.05036636551184463,0.37739842558029846,-0.03910642571613643,0.33829199986416203,1
1600029O15Rik,0.36948844717990115,0.2955049529886731,0.19979227641916264,0.4952972294078357,1
1700001C02Rik,0.564221224082392,0.30648465147909265,0.3411437561613746,0.6476284076404673,1
1700001C19Rik,0.9047377976398296,0.3636018493171356,0.42648032831067684,0.7900821776278124,2
1700001L05Rik,0.840069787728991,0.10632082223027339,0.7137547108564508,0.8200755330867242,1
1700001L19Rik,0.42583686033089646,0.15081106078886627,-0.7965845962207526,-0.6457735354318863,3
1700001O22Rik,0.15102389078498293,0.310465885625934,0.11165529099398386,0.4221211766199179,2
1700003D09Rik,0.4292693471681798,-0.42068286899234497,0.6934099934177053,0.2727271244253603,4
1700003E16Rik,0.45255888752246715,0.322196025039166,0.06351421124583756,0.38571023628500356,2
1700003M02Rik,0.4726488049598002,-0.46206954288606905,-0.2596751384931131,-0.7217446813791821,1
1700003M07Rik,0.1454071124536592,0.4450130093165541,-0.10813370492166374,0.33687930439489033,1
1700006E09Rik,0.167459324155194,0.13939342464357996,0.2355800866860136,0.37497351132959356,2
1700007F19Rik,0.5123371647509578,-0.0575513233907583,-0.34645483039093206,-0.40400615378169036,1
1700007G11Rik,0.33081316781238723,0.018398309571961445,-0.11320032228726533,-0.09480201271530389,5
1700007K13Rik,0.9359020525747209,0.4506131387536074,-0.11247275314422644,0.338140385609381,1
1700007L15Rik,0.5447454844006568,0.11074756505421446,0.2216515432740076,0.33239910832822206,1
1700008I05Rik,0.5220922677063028,0.026333364969243656,-0.017051437801635316,0.00928192716760834,1
1700008J07Rik,0.6577515160939201,0.3677326614367469,-0.018090067413993882,0.349642594022753,1
1700008O03Rik,0.579761944741627,0.2644715495046199,0.27602594915429046,0.5404974986589103,7
1700010I02Rik,0.2585005657119038,-0.9857255303700803,-0.15296935297277015,-1.1386948833428505,1
1700011A15Rik,0.7422274695001968,0.24736921181687688,0.39976340303989133,0.6471326148567682,1
1700011E24Rik,0.08451505809817406,-0.19637348769948137,1.063069101302391,0.8666956136029096,1
1700011I03Rik,0.32654941997665,-0.14328999585989433,-0.41436182626913726,-0.5576518221290316,4
1700013N06Rik,0.5718584899351301,-0.6016806890253461,0.27739980004276843,-0.3242808889825777,1
1700016K19Rik,0.23037743241478387,0.6647339702809274,-0.00906560879413787,0.6556683614867895,1
1700016P03Rik,0.2536463499761196,0.36200696128359394,0.03540004497631536,0.3974070062599093,3
1700019D03Rik,0.5125998443165003,-0.25039726228590736,-0.3766086213785337,-0.6270058836644411,7
1700019G24Rik,0.2500571951498513,0.7040713510144485,-1.2381112959398886,-0.53403994492544,1
1700019L03Rik,0.00660812890377478,0.22021059870535487,0.12610697774456003,0.3463175764499149,1
1700020G17Rik,0.10234122364506532,0.7965309910848263,-0.029079895751886076,0.7674510953329402,1
1700020N01Rik,0.41533507869158315,-0.16555489891120123,-0.19755425403316496,-0.3631091529443662,1
1700020N18Rik,0.5551456310679612,0.33587251638037197,0.24776030959855366,0.5836328259789256,1
1700021F05Rik,0.8491672117948976,-0.3162142445668682,-0.23930637447111616,-0.5555206190379843,2
1700021K19Rik,0.569835006576428,-0.22820736341550907,-0.03447596926007401,-0.2626833326755831,1
1700022A21Rik,0.25880923450789795,-0.39343784461993936,-0.05911908804658683,-0.4525569326665262,1
1700023F02Rik,0.6447194407708294,-0.10055844133731935,-0.05918156986019415,-0.1597400111975135,3
1700023F06Rik,0.42963126193624207,0.16261871282354068,0.2568015974963417,0.41942031031988236,2
1700023H06Rik,0.37971698113207547,-0.2323724008787127,-0.015501530129466534,-0.24787393100817923,2
1700026D11Rik,0.5517195307698474,-0.16560029594508485,-0.21625321104604023,-0.3818535069911251,1
1700026J12Rik,0.7094095377663797,-0.4200984735086086,0.008141474158849693,-0.41195699934975893,1
1700027A15Rik,0.22842173611266597,0.41701741733053277,-0.6362706019007764,-0.21925318457024368,1
1700027H10Rik,0.20548030631844147,-0.4082074610805235,0.16738304041542262,-0.2408244206651009,3
1700027I24Rik,0.7207849504111813,1.564365469912162,0.4587827875428463,2.0231482574550084,1
1700028D13Rik,0.7291810523408369,0.39431510726202745,0.13414423418355392,0.5284593414455814,1
1700028J19Rik,0.3209343409559329,0.1008246930963046,0.49944313381878924,0.6002678269150938,1
1700028N14Rik,0.6770515613652868,0.14789780555460186,0.22922676045255108,0.37712456600715294,2
1700029I15Rik,0.023291492329149233,-0.6137884989424187,1.054940219093161,0.4411517201507422,1
1700031A10Rik,0.6781524926686217,0.22583605027321774,0.07860990954570157,0.3044459598189193,1
1700034P13Rik,0.054024940962008536,-0.3641069010787339,-0.04618537275531587,-0.41029227383404976,1
1700037C18Rik,0.8894346087949743,0.30782445010371307,-0.03371134448424584,0.2741131056194672,1
1700039E15Rik,0.11604778818211173,0.5698948238585477,-0.1275310108768759,0.4423638129816718,1
1700040L02Rik,0.9801814812559269,0.1358009827764397,0.3148745054580786,0.4506754882345183,1
1700041G16Rik,0.537511259812122,0.01141430511484387,0.4705192098687321,0.48193351498357595,1
1700047F07Rik,0.4168235904153703,0.13437903449140465,0.30796973065325894,0.4423487651446636,2
1700048O20Rik,0.0819162978492119,0.7047594918991609,-0.12775244078784076,0.5770070511113201,2
1700049J03Rik,0.7982214317474433,0.5292829084880895,-0.09517777365304925,0.4341051348350402,1
1700054A03Rik,0.18744866108099228,0.3570937889307193,0.27121928242415905,0.6283130713548783,1
1700055N04Rik,0.4944724481613014,0.32239888340497935,0.1029108706097408,0.42530975401472015,2
1700060C20Rik,0.6235628471773673,1.4557058647234118,-0.160187764880227,1.2955180998431848,1
1700061H18Rik,0.054343160883489054,0.7185495130570503,-0.8953233550436726,-0.17677384198662227,1
1700063A18Rik,0.40918544687882846,-0.31118168326401086,-0.27075410178267334,-0.5819357850466842,1
1700064H15Rik,0.9008770750220388,-0.2466961691087346,-0.027977694642543256,-0.27467386375127784,3
1700067K01Rik,0.7008805723720418,0.11452153765811657,0.2332725459724947,0.34779408363061126,1
1700069L16Rik,0.6912242090784044,0.6107810224464573,0.569688404451056,1.1804694268975133,1
1700072B07Rik,0.7236619351478057,0.040690271185948035,0.22770636241375275,0.2683966335997008,1
1700084C06Rik,0.36300178814574213,0.2882192160294878,0.3265096660488953,0.614728882078383,3
1700084E18Rik,0.5768238761974944,0.46588481555600936,-0.029267368306864938,0.4366174472491444,1
1700086P04Rik,0.46491670873296315,0.3965259113779093,0.060098731650252535,0.45662464302816186,4
1700088E04Rik,0.860726861167002,0.4479446399342324,0.013320260504894765,0.46126490043912716,1
1700092C02Rik,0.9010813887307911,-0.23029647009496945,-0.23261328983159046,-0.4629097599265599,1
1700092E19Rik,0.0031312974732599598,-0.34714991106967164,0.08153829344008523,-0.2656116176295864,1
1700092K14Rik,0.9662011738514471,-0.17407859421393113,0.311426396803979,0.13734780259004786,1
1700093J21Rik,0.05782182028093131,-0.07986258443065264,0.39489072829370864,0.315028143863056,1
1700094J05Rik,0.28674508852777103,0.6266059896388758,0.30169911670375393,0.9283051063426297,1
1700095J03Rik,0.5168856447688565,0.5624148403929651,0.03933887728841534,0.6017537176813804,2
1700096K18Rik,0.8322024573629195,-0.03412401866160919,0.47749470627142965,0.44337068760982046,1
1700101E01Rik,0.7111095973013818,0.375832097722816,0.18528783576805954,0.5611199334908755,3
1700102P08Rik,0.4630123367526775,1.022592352473871,0.21182165721654078,1.2344140096904117,1
1700108N11Rik,-0.01447876447876448,-0.4133619214188169,-0.5601232497507538,-0.9734851711695707,1
1700109H08Rik,0.8442525312686122,0.23779370323006654,-0.6054001011401828,-0.3676063979101163,1
1700110C19Rik,0.6971280873061458,0.6714990300601484,0.19421992725718118,0.8657189573173296,2
1700110K17Rik,0.6661488110033972,0.0712198391416019,-0.1685095505205978,-0.09728971137899589,2
1700112J16Rik,0.8790668573471576,0.4201551121928846,0.26978661592782727,0.6899417281207119,1
1700113H08Rik,0.10624546855174914,-0.5038064818778429,-0.03777170054204415,-0.5415781824198871,1
1700120B22Rik,0.38269419862340215,-0.08053538910567948,-0.24185431452218964,-0.3223897036278691,1
1700120C14Rik,0.1379769921436588,0.12001368430310855,0.24884577729658997,0.3688594615996985,1
1700120G07Rik,0.8506919155134741,0.14891847270477676,0.3737373200466023,0.5226557927513791,1
1700120O09Rik,0.19482506319010243,-0.5090058770219825,0.04435099163587619,-0.46465488538610633,1
1810007C17Rik,0.867361199339347,-0.6282079093023835,-0.18613621690467524,-0.8143441262070586,1
1810009A15Rik,0.6314698075646981,0.3147117662448107,0.10289008369684893,0.4176018499416596,2
1810012K08Rik,0.7472483490094056,0.24573165906645844,0.14118864540735743,0.38692030447381587,1
1810019D21Rik,0.24996491228070175,0.07935008773893903,0.6495947559387667,0.7289448436777057,1
1810019N24Rik,0.5092862133209128,0.46075406657190093,0.1147314837378321,0.575485550309733,4
1810021B22Rik,0.14671903881700554,-0.09845035240495204,0.4789142947703513,0.38046394236539927,1
1810022K09Rik,0.7615820464392845,-0.3889691385292151,0.017330569204073498,-0.3716385693251416,1
1810026B05Rik,0.7425422678587236,0.4017694516489902,0.2772038144873008,0.678973266136291,2
1810034E14Rik,0.7042391675196179,1.2445554228742084,0.20185676857412105,1.4464121914483294,1
1810041L15Rik,0.7469608034050129,0.5154646585414099,-0.04475344482663527,0.4707112137147746,3
1810043G02Rik,0.1447379048542121,0.1672165298334125,0.09713305790946247,0.264349587742875,1
1810055G02Rik,0.1002361972246826,0.23790953402898873,0.27401515205093563,0.5119246860799244,2
1810062G17Rik,0.9934375603165412,-0.47035574020309134,0.025367888269080208,-0.44498785193401114,1
2010001E11Rik,0.7751636467128356,0.38125241987772385,0.2786543175407383,0.6599067374184622,1
2010003K11Rik,0.45675815639564993,0.520874050145171,0.2825257277599258,0.8033997779050968,1
2010012O05Rik,0.08457312886243992,0.3899022638314793,0.10384194628994958,0.4937442101214289,1
2010015M23Rik,0.8632235613647937,0.17198573598198585,0.15014751819542083,0.3221332541774067,2
2010106C02Rik,0.08114399733954107,0.3100923182568889,0.49084488698854134,0.8009372052454302,1
2010107G23Rik,0.12777846765180678,0.244242040925426,0.14286145128710315,0.38710349221252915,1
2010110K18Rik,0.8385895549834499,0.348754641780864,-0.03333121649351245,0.31542342528735157,2
2010111I01Rik,0.7642577468095773,-0.3675641994449699,-0.32804912194688196,-0.6956133213918518,1
2010300C02Rik,0.2409288781344151,0.09039555165567122,0.1528525015215131,0.24324805317718434,3
2010308F09Rik,0.5872477332553379,-0.1208878704380898,-0.20546960131944791,-0.3263574717575377,1
2200002D01Rik,0.4636348151933231,0.31281828336496265,0.2673406785663577,0.5801589619313203,1
2210010C04Rik,0.4582296288280489,-0.5148316916270632,-0.2668509401142668,-0.78168263174133,2
2210011C24Rik,0.5010926206085057,0.49683811469154593,0.033588395073697264,0.5304265097652432,1
2210016F16Rik,0.69048916003922,0.49905593991514696,0.44040538752240743,0.9394613274375544,1
2210016L21Rik,0.1512258064516129,0.28300024310732264,0.15278711491612817,0.4357873580234508,1
2210018M11Rik,0.9570003144923807,0.2725892571091091,0.03593712997936205,0.30852638708847113,1
2210019I11Rik,0.01259456579648375,0.6068795847978508,0.37766963218518,0.9845492169830308,1
2210406O10Rik,0.3827323227568026,1.7361578938379725,-0.8686618137862361,0.8674960800517363,1
2210408I21Rik,0.36403557024271876,-0.2927482152338243,-0.1668615177111617,-0.459609732944986,4
2210409E12Rik,0.8112773302646721,0.11568118900355273,-0.40439794815426877,-0.28871675915071604,1
2310001H17Rik,0.9352100089365505,0.27426648730307557,-0.26796180489270593,0.006304682410369633,1
2310001K24Rik,0.4859350237717908,0.0636882884115666,0.2570718064926867,0.3207600949042533,1
2310002F09Rik,0.8356599460350772,-0.3035280405746583,0.4222776180736707,0.11874957749901238,1
2310003H01Rik,0.7578962725217011,-0.08950389058194075,0.382545976865317,0.29304208628337625,1
2310008N11Rik,0.31446131597975413,-0.5738790714390603,-0.12173640576126266,-0.6956154772003229,1
2310009B15Rik,0.7474348855564326,-0.2779724706401989,-0.0918559335286937,-0.3698284041688926,1
2310010J17Rik,0.7758240482822656,0.30365108651693673,0.10849993612137321,0.41215102263830994,2
2310014F06Rik,0.956835245785522,0.44767268261054793,0.06489625245571551,0.5125689350662634,1
2310016D23Rik,0.6526410336131551,-0.6719896013732178,0.1668403142203716,-0.5051492871528462,1
2310022B05Rik,0.8833655032750055,0.1322189420709572,0.23347608359654393,0.3656950256675011,1
2310026I22Rik,0.9987224412322967,0.08832732324767312,-0.6201733909347387,-0.5318460676870655,1
2310034G01Rik,0.422881494836912,0.10336091736848063,0.19129095915329586,0.2946518765217765,1
2310035C23Rik,0.43125983425993913,-0.2435332136011139,0.2488127818317034,0.005279568230589504,2
2310039H08Rik,0.5603520536462699,0.20805767159479216,0.3387339696457774,0.5467916412405696,1
2310045N01Rik,0.7807527587608241,0.10045185148307367,0.3261025671803015,0.4265544186633752,2
2310047M10Rik,0.9783313427742706,0.22807797362722892,0.18157709268301936,0.4096550663102483,1
2310057M21Rik,0.9238323603002503,0.3136853646833776,0.183827745766717,0.4975131104500946,2
2310061I04Rik,0.7421750057116747,0.4092499813380064,0.11271302095302715,0.5219630022910335,1
2310067B10Rik,0.1949489890069333,0.05067738876368755,0.3781700009264737,0.42884738969016123,2
2310068J16Rik,0.5138590669529572,0.26761273554772336,0.04365290922141729,0.31126564476914065,2
2410002F23Rik,0.18276544753568824,0.45703423183549097,0.13870208325843603,0.595736315093927,1
2410003L11Rik,0.7306743710802621,0.30141021229093096,0.12093793292809603,0.42234814521902697,3
2410004B18Rik,0.5815071659731854,-0.33110808338375697,0.031136863498339662,-0.2999712198854173,2
2410004P03Rik,0.8198742746615088,-0.09913631913776833,0.4682120830760823,0.369075763938314,1
2410007B07Rik,-0.02271062271062271,-0.3389000241482645,-0.6574419357908357,-0.9963419599391001,1
2410015M20Rik,0.6531096692514639,0.003128457984368893,0.27485835767192945,0.27798681565629835,1
2410016O06Rik,0.2830575256107171,0.17275632654689055,0.14635484520743258,0.31911117175432313,1
2410018L13Rik,0.9634083633287441,-0.6621346092759581,-0.34880630322495954,-1.0109409125009177,1
2410089E03Rik,0.4858607098404556,-0.34187105618417757,0.1965839929043054,-0.14528706327987218,2
2410124H12Rik,0.9623850777934936,0.39214073601002075,0.4887684090826885,0.8809091450927092,1
2410131K14Rik,0.06603394192873803,0.24315088113077454,0.10484074930855947,0.347991630439334,1
2410137M14Rik,0.7082006369426752,0.43769875698898825,0.2119962255245469,0.6496949825135351,3
2410152P15Rik,0.9139658655978449,0.7070412275680382,0.20036214760295917,0.9074033751709973,2
2510009E07Rik,0.9116686819830714,0.11175583437311254,0.5825280173139037,0.6942838516870161,3
2510016G02Rik,0.9453210129451248,0.15555543052726417,0.1648366279700504,0.32039205849731456,1
2510039O18Rik,0.19373260389672714,0.5042880027086046,-0.02198354072758768,0.48230446198101695,2
2600006K01Rik,0.38648552020021454,0.2544760983168124,0.3705033743147679,0.6249794726315803,1
2600014E21Rik,0.07773789582834809,0.3096987506702269,-0.8447647093559381,-0.5350659586857112,1
2610001J05Rik,0.7097520236412694,-0.35683737582643626,-0.06677682531926621,-0.4236142011457025,1
2610002J02Rik,0.1761445414178533,0.3640123145926571,0.07234956521869362,0.4363618798113507,3
2610005L07Rik,0.9480851459379067,0.4136020993202889,0.1081564869828533,0.5217585863031422,1
2610008E11Rik,0.9406328909901681,-0.23368419306874166,-0.05253664451031703,-0.2862208375790587,1
2610016A17Rik,0.5745262746630201,-0.45585617051232274,0.13689848948066752,-0.3189576810316552,1
2610021A01Rik,0.4549471026689108,0.5290236918893756,-0.15503101912093953,0.37399267276843606,2
2610027K06Rik,0.972846820160675,0.2512069572013602,-0.3936799021616344,-0.14247294496027418,1
2610028H24Rik,0.5087653627799613,-0.3723572381771656,0.8835603885003782,0.5112031503232126,1
2610034B18Rik,0.03379054150592942,0.28937001475058666,0.41297457630143297,0.7023445910520196,1
2610035D17Rik,0.7900619353723224,0.3008416160103187,0.729041045756232,1.0298826617665506,2
2610203C20Rik,0.5751278655119715,0.26501877401155427,0.059432331580712594,0.32445110559226686,2
2610203C22Rik,0.791310210779764,-0.2953166796643574,-0.1378715485118443,-0.4331882281762017,8
2610206C17Rik,0.24494824494824496,0.3871603748694907,0.08406638668162729,0.4712267615511179,3
2610301B20Rik,0.06044525875479656,-0.30809016703342196,-0.19144657100789247,-0.49953673804131443,4
2610307P16Rik,0.5847798810948216,-0.35452340350922357,-0.5449760468388827,-0.8994994503481063,12
2610316D01Rik,0.9857072239736274,-0.2054834361035156,-0.04900127206045187,-0.25448470816396745,3
2610524H06Rik,0.5084041207301645,0.23380370886361002,0.27875212406087857,0.5125558329244886,1
2700016F22Rik,0.729374201787995,0.41210383852493404,0.06448401853564789,0.47658785706058193,1
2700033N17Rik,0.2634902411021814,-0.36979357161466764,-0.052498783136076366,-0.422292354750744,1
2700062C07Rik,0.15682318415260454,0.14808623174129254,0.28646708919462416,0.4345533209359167,1
2700081O15Rik,0.10090398240899096,0.34964865391921185,0.1600174149619651,0.5096660688811769,1
2810002D19Rik,0.1883328087294093,-0.10100105625764311,-0.2138831838059172,-0.3148842400635603,1
2810006K23Rik,0.844776119402985,0.6187791365850236,0.19725546909576452,0.8160346056807881,2
2810013P06Rik,0.2770534550195567,0.18630577449502095,0.08059740898973544,0.2669031834847564,1
2810032G03Rik,0.11304483814034538,-0.17178970978900696,-0.20476743808474632,-0.3765571478737533,3
2810039B14Rik,0.13162305014825318,0.1277015682685234,0.3721413989499234,0.4998429672184468,1
2810403D21Rik,0.04125585066607583,-0.6111732983075613,0.1838185271714894,-0.4273547711360719,2
2810404M03Rik,0.8060959472491982,0.016516088378513816,-0.2799433917198515,-0.2634273033413377,1
2810405F17Rik,0.5748631743549648,0.33524646161761984,0.13563722340428885,0.4708836850219087,1
2810408A11Rik,0.7226806374154116,0.3534146030555698,0.13030036183436314,0.483714964889933,3
2810408M09Rik,0.6935126143609648,0.29204490132917105,0.15904632350026304,0.4510912248294341,1
2810428I15Rik,0.11362229102167183,0.35128275780495466,0.3287610679908006,0.6800438257957553,1
2810468N07Rik,0.29008746355685133,0.561159806485253,-0.19340421738371472,0.36775558910153827,1
2900026A02Rik,0.5724539665300884,0.5952637114943113,0.025390790598146216,0.6206545020924576,5
2900041M22Rik,0.26792738275340394,0.44552183236108345,-0.041942046689352974,0.4035797856717305,1
2900052L18Rik,0.622341345322497,0.16332204554240226,0.21974593343498894,0.3830679789773912,1
2900072N19Rik,0.27195704057279235,0.35548226545551076,0.15125232875082917,0.5067345942063399,1
2900076A07Rik,0.13675929025778372,0.23843424515358924,0.07508364789571464,0.3135178930493039,1
2900079G21Rik,0.02929674330793608,0.03588042709676831,-0.24839588696180237,-0.21251545986503406,2
2900089D17Rik,0.8249351211072664,0.05186333127275988,0.27390272440607744,0.3257660556788373,1
3000002C10Rik,0.746205637338811,0.31991240848153923,-0.01910674087090669,0.30080566761063254,1
3010001F23Rik,0.1503884892086331,-0.25532653847472586,-0.08477685344193131,-0.34010339191665717,1
3100003L05Rik,0.7563971810004011,-0.008031734654296185,0.46896099960966653,0.46092926495537034,4
3110007F17Rik,0.022357222844344906,-0.22909193356673146,-0.44231513532249056,-0.671407068889222,2
3110035E14Rik,0.5581084691423992,-0.3006981233895422,-0.1390451718716232,-0.4397432952611654,7
3110039M20Rik,0.29054906006419073,-0.19518863403358497,-0.1079439673993822,-0.30313260143296716,8
3110040N11Rik,0.18891643059490085,-0.11565390414922669,1.0253678882035806,0.9097139840543538,1
3110043O21Rik,0.48117768063769606,-0.3254769881855155,-0.20974765457547906,-0.5352246427609946,2
3110053B16Rik,0.956606762226959,0.3378879766894234,0.09726080675034199,0.4351487834397654,1
3110056K07Rik,0.9161143991210972,-0.17283028949378032,-0.06756505045693828,-0.2403953399507186,1
3110082I17Rik,0.5475326848855671,0.4032737990335537,0.09651768099162954,0.49979148002518325,6
3300002A11Rik,0.14688120617679246,0.22657183872895392,0.5375971202078287,0.7641689589367826,1
3632451O06Rik,0.8216833769596401,-0.5223692295125573,0.18645101295852262,-0.33591821655403464,1
4430402I18Rik,0.43976484928515197,0.29025496320486743,0.06056287016836426,0.3508178333732317,3
4632415L05Rik,0.3191489361702128,-0.4432285621855758,0.11847729266039142,-0.3247512695251844,1
4731419I09Rik,0.9957084614834418,0.2449033293034284,0.08155782911672027,0.32646115842014867,1
4732440D04Rik,0.6915243449665853,-0.33853052870150524,-0.09396288943259279,-0.43249341813409803,1
4732456N10Rik,0.1224475811977525,0.41628682336253586,0.27234988881353583,0.6886367121760717,1
4732465J04Rik,0.7803622255660908,0.2551376449152001,-0.7919876798344538,-0.5368500349192538,1
4732471J01Rik,0.6000419463087249,0.3477371631841273,0.29025268695454853,0.6379898501386758,1
4732491K20Rik,0.1353012535382127,0.3072079882041896,0.027412814254406115,0.3346208024585957,1
4833420G17Rik,0.06224870239052562,-0.24537607036063358,-0.18370539066797376,-0.42908146102860734,1
4833427F10Rik,0.5162621557571301,0.5351804548373986,0.05022778943465789,0.5854082442720565,2
4921507G05Rik,0.48088560885608855,0.39492009135514455,0.2018528100606597,0.5967729014158043,4
4921536K21Rik,0.5345887778631822,0.27876015830921597,0.13351411468221164,0.4122742729914276,2
4930401G09Rik,0.38557993730407525,0.18157466726921223,-0.00760168466943778,0.17397298259977445,1
4930404N11Rik,0.6240183730923099,0.4196619765572996,0.20961363507302067,0.6292756116303202,2
4930405D11Rik,0.6485914225520607,-0.6309428770688204,0.25703812319182884,-0.3739047538769915,1
4930407I10Rik,0.7306577676297532,0.14439517449749895,-0.05926083132620974,0.0851343431712892,1
4930408O17Rik,0.14910731803021385,0.5782725070093082,0.2542736165601198,0.832546123569428,1
4930412C18Rik,0.020782740294935417,-0.24985270970209683,-0.5025636673733881,-0.7524163770754849,1
4930412L05Rik,0.9678399142397713,-0.5576363765690693,-0.29403229026944144,-0.8516686668385107,1
4930415O20Rik,0.6175611052072264,1.2547430973230256,-0.7115761015980682,0.5431669957249574,1
4930432K21Rik,0.06781025730789428,0.2255882490202641,0.337419142273519,0.5630073912937831,2
4930444A19Rik,0.31521242830892593,-0.23681372579804272,-0.41749876984172296,-0.6543124956397657,2
4930444P10Rik,0.9249984049001467,-0.5475684847497699,0.20518892584705473,-0.3423795589027152,1
4930447A16Rik,0.059507595599790464,0.743653059487335,0.6959826506744164,1.4396357101617514,1
4930448E22Rik,0.7692964967245799,0.19442292148524154,0.1232668603342264,0.31768978181946794,1
4930448H16Rik,0.8317316409791478,0.3519068112342105,0.0745675943292996,0.42647440556351013,1
4930449E01Rik,0.0919656858223411,-0.3712660001139291,-0.015057957555652979,-0.38632395766958205,2
4930451G09Rik,0.8547697133894196,0.6600119465432102,-0.1934090386882339,0.4666029078549763,2
4930451I11Rik,0.6768219832735962,0.19524868699263775,0.16163357835752024,0.356882265350158,1
4930452B06Rik,0.700934540343362,-0.3267487734987098,-0.15494036572180203,-0.4816891392205118,2
4930455H04Rik,0.5379611698694077,-0.5518765804840504,0.11207700742023874,-0.4397995730638117,2
4930458D05Rik,0.7069431051108969,0.25409979561203766,0.09463055070504423,0.3487303463170819,1
4930461C15Rik,0.8242092457420924,-0.4309413789033024,-0.1651424114305522,-0.5960837903338546,2
4930467K11Rik,0.7618610090210491,-0.6209154167661788,0.06418713715761704,-0.5567282796085617,1
4930468A15Rik,0.7471004359628197,1.2215278492597674,0.453304924202115,1.6748327734618824,1
4930469K13Rik,0.3023492725109454,-0.07530678008071257,0.26322954988614833,0.18792276980543576,1
4930481A15Rik,0.9961207539662804,0.2698306424832442,0.0919760972603143,0.3618067397435585,1
