cell_type,gene,DEG,pred,hic_loop,hic_abc_dmr,hic_abc_peak
L6_CT_CTX_Glut,Habp4,-1,0,0.009628551,0.7283291,0.26204228
L6_CT_CTX_Glut,Msl1,-1,-1,0.23455904,0.5981331,0.16730787
L6_CT_CTX_Glut,Ttc5,-1,0,0.05235632,0.7100669,0.23757671
L6_CT_CTX_Glut,Porcn,-1,-1,0.014583531,0.6890231,0.29639342
L6_CT_CTX_Glut,Atg16l1,-1,-1,0.70657915,0.18203534,0.11138542
L6_CT_CTX_Glut,Gm26549,-1,-1,0.06719961,0.52249134,0.41030908
L6_CT_CTX_Glut,Kcnk3,-1,-1,0.5289016,0.35453215,0.11656622
L6_CT_CTX_Glut,Idh3g,-1,-1,0.014857002,0.66582495,0.319318
L6_CT_CTX_Glut,Colgalt1,-1,-1,0.86295635,0.096124396,0.04091927
L6_CT_CTX_Glut,Klc1,-1,-1,0.95086217,0.032158386,0.016979432
L6_CT_CTX_Glut,Sptan1,-1,-1,0.9834909,0.0077125244,0.008796614
L6_CT_CTX_Glut,Itm2c,-1,-1,0.26591888,0.58106107,0.15302
L6_CT_CTX_Glut,Ncaph2,-1,-1,0.7702441,0.20540416,0.024351753
L6_CT_CTX_Glut,Cntrob,-1,-1,0.54013973,0.40642568,0.05343462
L6_CT_CTX_Glut,Pafah1b1,-1,-1,0.012521439,0.54726094,0.4402176
L6_CT_CTX_Glut,Pom121,-1,0,0.5143111,0.2256622,0.26002666
L6_CT_CTX_Glut,Atp1b1,-1,0,0.29721212,0.29270467,0.4100832
L6_CT_CTX_Glut,Rap1b,-1,0,0.05230102,0.682719,0.2649799
L6_CT_CTX_Glut,Srp72,-1,-1,0.41192368,0.32214025,0.26593614
L6_CT_CTX_Glut,B3galt1,1,1,0.8157063,0.004457057,0.1798366
L6_CT_CTX_Glut,Atg9a,-1,-1,0.01808154,0.7472101,0.23470832
L6_CT_CTX_Glut,Gde1,-1,-1,0.5206434,0.18694687,0.29240975
L6_CT_CTX_Glut,Bptf,-1,0,0.011326175,0.025892906,0.9627809
L6_CT_CTX_Glut,Ppp6r2,-1,-1,0.8135216,0.10555962,0.0809188
L6_CT_CTX_Glut,Chdh,1,-1,0.77013576,0.1408376,0.089026704
L6_CT_CTX_Glut,Cdk9,-1,-1,0.67933965,0.21473135,0.10592903
L6_CT_CTX_Glut,Enc1,-1,-1,0.019244444,0.036534898,0.9442206
L6_CT_CTX_Glut,Ly6e,-1,0,0.003019193,0.95489085,0.04208999
L6_CT_CTX_Glut,Kctd8,-1,1,0.5015434,0.0066808034,0.49177584
L6_CT_CTX_Glut,Scn3a,-1,-1,0.14477213,0.065790474,0.78943735
L6_CT_CTX_Glut,Cic,-1,-1,0.83356875,0.08756241,0.078868866
L6_CT_CTX_Glut,Kptn,-1,-1,0.13894613,0.62451684,0.23653698
L6_CT_CTX_Glut,Rab11fip3,-1,-1,0.9875794,0.006627866,0.0057927654
L6_CT_CTX_Glut,Khdrbs1,-1,-1,0.7704896,0.1001921,0.12931836
L6_CT_CTX_Glut,Sfswap,-1,-1,0.9549489,0.010464473,0.034586567
L6_CT_CTX_Glut,Pnkp,-1,-1,0.72376114,0.20389852,0.0723403
L6_CT_CTX_Glut,Lemd3,-1,0,0.0061394693,0.24170442,0.75215614
L6_CT_CTX_Glut,Mpped1,-1,-1,0.933066,0.022744456,0.044189524
L6_CT_CTX_Glut,Xndc1,-1,-1,0.28582945,0.4997374,0.2144332
L6_CT_CTX_Glut,Tmem30a,-1,0,0.17785268,0.18589696,0.63625044
L6_CT_CTX_Glut,Qk,1,1,0.9745532,0.0062560807,0.019190727
L6_CT_CTX_Glut,Plekhg5,-1,-1,0.9308195,0.0511714,0.018009035
L6_CT_CTX_Glut,Bdh1,-1,-1,0.8317564,0.051834047,0.11640951
L6_CT_CTX_Glut,Pip5k1a,-1,-1,0.844838,0.06513286,0.09002914
L6_CT_CTX_Glut,Atp13a1,-1,-1,0.024909321,0.117475346,0.8576153
L6_CT_CTX_Glut,Srrt,-1,-1,0.020811563,0.6378147,0.34137368
L6_CT_CTX_Glut,Slc7a4,-1,-1,0.60241574,0.28696355,0.110620745
L6_CT_CTX_Glut,Zfp664,-1,-1,0.88461065,0.007389112,0.108000204
L6_CT_CTX_Glut,Rufy3,-1,-1,0.013554837,0.13909328,0.84735185
L6_CT_CTX_Glut,Ube4b,-1,-1,0.892694,0.008623421,0.09868259
L6_CT_CTX_Glut,Nek9,-1,-1,0.85515624,0.06346803,0.08137576
L6_CT_CTX_Glut,Tmem63b,-1,-1,0.8791834,0.068454415,0.052362233
L6_CT_CTX_Glut,Aifm3,-1,-1,0.6429147,0.19085613,0.16622913
L6_CT_CTX_Glut,Fndc3a,1,0,0.6761461,0.08878455,0.23506935
L6_CT_CTX_Glut,Celsr3,-1,-1,0.046982467,0.4080504,0.5449672
L6_CT_CTX_Glut,Ogfrl1,-1,-1,0.14749588,0.1949844,0.65751976
L6_CT_CTX_Glut,Calr,-1,-1,0.9009043,0.065308146,0.03378756
L6_CT_CTX_Glut,Atp6v0d1,-1,-1,0.6136515,0.22379996,0.16254859
L6_CT_CTX_Glut,Gnl1,-1,0,0.0024851202,0.9500265,0.047488347
L6_CT_CTX_Glut,N4bp2l1,-1,0,0.1722376,0.766727,0.06103539
L6_CT_CTX_Glut,Ankrd28,1,-1,0.94159555,0.030908467,0.02749597
L6_CT_CTX_Glut,4930480K15Rik,1,0,0.0023805576,0.76867735,0.22894213
L6_CT_CTX_Glut,Cry2,-1,-1,0.3722401,0.3661684,0.2615915
L6_CT_CTX_Glut,Zdhhc18,-1,-1,0.7746915,0.04815538,0.17715308
L6_CT_CTX_Glut,Kcnip3,-1,-1,0.9128187,0.05887064,0.028310642
L6_CT_CTX_Glut,Kcnc3,-1,-1,0.5567478,0.19594772,0.24730448
L6_CT_CTX_Glut,Tmx2,-1,0,0.0027318785,0.8658146,0.1314535
L6_CT_CTX_Glut,Podxl2,-1,-1,0.8636331,0.035112113,0.101254724
L6_CT_CTX_Glut,Rhbdl1,-1,-1,0.68747824,0.009249425,0.30327234
L6_CT_CTX_Glut,Smarcc1,-1,-1,0.10413348,0.42736998,0.46849656
L6_CT_CTX_Glut,Kmt2b,-1,-1,0.63626796,0.21328156,0.15045053
L6_CT_CTX_Glut,Cers4,-1,0,0.016630184,0.6127989,0.3705708
L6_CT_CTX_Glut,2900093K20Rik,-1,0,0.04994881,0.91054946,0.039501667
L6_CT_CTX_Glut,Rasa1,1,0,0.0021061804,0.0045357794,0.9933581
L6_CT_CTX_Glut,Tmed9,-1,-1,0.50424635,0.22400174,0.2717519
L6_CT_CTX_Glut,Ubr4,-1,-1,0.9789313,0.0048400774,0.016228657
L6_CT_CTX_Glut,Kcnh3,-1,-1,0.043976493,0.485971,0.47005248
L6_CT_CTX_Glut,Hdac3,-1,-1,0.048061833,0.32023606,0.6317022
L6_CT_CTX_Glut,Gramd4,-1,-1,0.729614,0.13646361,0.13392238
L6_CT_CTX_Glut,Cep170b,-1,-1,0.011356575,0.23821956,0.7504238
L6_CT_CTX_Glut,Kcnb1,-1,-1,0.9450479,0.02556185,0.02939022
L6_CT_CTX_Glut,Atp2b2,-1,-1,0.9576933,0.015268607,0.02703819
L6_CT_CTX_Glut,Lztr1,-1,-1,0.7245471,0.22045492,0.054997973
L6_CT_CTX_Glut,Coro7,-1,-1,0.24728408,0.0974913,0.6552247
L6_CT_CTX_Glut,Ints1,-1,0,0.7181941,0.16735671,0.114449166
L6_CT_CTX_Glut,Atp1a3,-1,-1,0.89350915,0.07261944,0.033871423
L6_CT_CTX_Glut,Dnajc18,-1,-1,0.93731034,0.01465158,0.04803802
L6_CT_CTX_Glut,Mn1,-1,-1,0.72676456,0.06225896,0.2109765
L6_CT_CTX_Glut,Grik3,-1,-1,0.9473626,0.0025145449,0.0501228
L6_CT_CTX_Glut,Fasn,-1,-1,0.85410523,0.08575526,0.060139503
L6_CT_CTX_Glut,Ccl27a,-1,0,0.002238643,0.9199209,0.07784042
L6_CT_CTX_Glut,Foxj3,1,0,0.7803824,0.0145794125,0.20503819
L6_CT_CTX_Glut,Rfng,-1,-1,0.6435428,0.27306452,0.08339257
L6_CT_CTX_Glut,Scyl1,-1,-1,0.8562782,0.12725377,0.016468063
L6_CT_CTX_Glut,Fhod3,-1,-1,0.9651439,0.0035410805,0.031314913
L6_CT_CTX_Glut,Kif1a,-1,-1,0.9084555,0.026680136,0.06486438
L6_CT_CTX_Glut,Asap2,-1,-1,0.9189544,0.023679506,0.05736603
L6_CT_CTX_Glut,Sars,-1,-1,0.3571237,0.36386847,0.27900776
L6_CT_CTX_Glut,Cdipt,-1,-1,0.35359454,0.4323618,0.21404353
L6_CT_CTX_Glut,Xist,1,-1,0.00584038,0.7728295,0.22133014
L6_CT_CTX_Glut,Pisd,-1,-1,0.50786537,0.032859653,0.45927495
L6_CT_CTX_Glut,Mt3,-1,-1,0.17529747,0.02440797,0.8002945
L6_CT_CTX_Glut,Sec62,-1,-1,0.28256217,0.252566,0.4648718
L6_CT_CTX_Glut,Vps37b,-1,-1,0.9280465,0.051032238,0.020921262
L6_CT_CTX_Glut,Sept11,-1,-1,0.6018888,0.037149675,0.36096162
L6_CT_CTX_Glut,Csnk1e,-1,-1,0.9214921,0.024204114,0.054303806
L6_CT_CTX_Glut,Sox11,-1,-1,0.27956605,0.10454337,0.61589056
L6_CT_CTX_Glut,Slc2a3,-1,-1,0.33629572,0.3567526,0.3069517
L6_CT_CTX_Glut,Smarca4,-1,-1,0.9717955,0.011481166,0.01672328
L6_CT_CTX_Glut,Mlf2,-1,-1,0.72578526,0.2050711,0.06914363
L6_CT_CTX_Glut,Atp1a2,-1,-1,0.36841467,0.57270855,0.058876764
L6_CT_CTX_Glut,Exoc4,1,1,0.9375467,0.0041113156,0.05834201
L6_CT_CTX_Glut,Eif4g3,-1,-1,0.9673026,0.00209201,0.030605376
L6_CT_CTX_Glut,Arhgdig,-1,-1,0.80823624,0.1295789,0.062184878
L6_CT_CTX_Glut,E4f1,-1,-1,0.91847444,0.052043974,0.029481588
L6_CT_CTX_Glut,Clk1,-1,0,0.053931765,0.7068068,0.23926152
L6_CT_CTX_Glut,Ldb1,-1,-1,0.70428216,0.1281836,0.16753425
L6_CT_CTX_Glut,Osbpl3,-1,-1,0.8887525,0.051910922,0.05933654
L6_CT_CTX_Glut,Tpp1,-1,-1,0.0111337835,0.69850045,0.29036567
L6_CT_CTX_Glut,Snx1,-1,0,0.27072844,0.024735514,0.704536
L6_CT_CTX_Glut,Celf1,-1,-1,0.65561336,0.1549622,0.18942444
L6_CT_CTX_Glut,Mapkap1,1,1,0.99047804,0.0060365032,0.0034854102
L6_CT_CTX_Glut,Phkg2,-1,-1,0.75773543,0.18929769,0.05296687
L6_CT_CTX_Glut,Wwc1,-1,-1,0.92012316,0.033428796,0.046448022
L6_CT_CTX_Glut,Smarce1,0,-1,0.47018847,0.4264218,0.10338973
L6_CT_CTX_Glut,Lnx2,0,-1,0.13272905,0.54106104,0.32620993
L6_CT_CTX_Glut,Lepr,0,0,0.0760608,0.018206969,0.90573215
L6_CT_CTX_Glut,Slc29a2,0,-1,0.810976,0.177047,0.011976958
L6_CT_CTX_Glut,Agbl3,0,-1,0.11261508,0.08938287,0.79800206
L6_CT_CTX_Glut,Rpusd1,0,-1,0.05294232,0.06321658,0.88384104
L6_CT_CTX_Glut,Shf,0,-1,0.114951655,0.41954777,0.46550056
L6_CT_CTX_Glut,Rb1,0,-1,0.5444744,0.41546267,0.040062923
L6_CT_CTX_Glut,Ecd,0,-1,0.0058755106,0.05921275,0.9349118
L6_CT_CTX_Glut,Tctn1,0,-1,0.84005874,0.054060493,0.10588083
L6_CT_CTX_Glut,Ror2,0,-1,0.9707799,0.028229946,0.0009901453
L6_CT_CTX_Glut,Acp1,0,0,5.4531312e-05,0.00022310615,0.9997223
L6_CT_CTX_Glut,Spag9,0,-1,0.7614944,0.20346987,0.03503571
L6_CT_CTX_Glut,Cep19,0,0,0.0009165297,0.032770034,0.96631336
L6_CT_CTX_Glut,Parp16,0,-1,0.004634827,0.037438508,0.9579267
L6_CT_CTX_Glut,Abi1,0,-1,0.08080783,0.8388167,0.08037548
L6_CT_CTX_Glut,Gm10701,0,1,0.8220007,0.028710265,0.14928913
L6_CT_CTX_Glut,Trim8,0,-1,0.018027933,0.0820795,0.89989257
L6_CT_CTX_Glut,Bhlhe40,0,0,0.001300757,0.011170289,0.9875289
L6_CT_CTX_Glut,Sar1a,0,-1,0.0059646145,0.03401598,0.96001935
L6_CT_CTX_Glut,Paf1,0,-1,0.0048764907,0.106249556,0.888874
L6_CT_CTX_Glut,Naca,0,-1,0.03286972,0.24332917,0.7238012
L6_CT_CTX_Glut,Gak,0,-1,0.22503003,0.08859056,0.68637943
L6_CT_CTX_Glut,Psmd1,0,-1,0.69807947,0.27116352,0.030756935
L6_CT_CTX_Glut,Polr3a,0,-1,0.85602546,0.094072305,0.04990224
L6_CT_CTX_Glut,Ddx19a,0,-1,0.37846544,0.49672198,0.12481256
L6_CT_CTX_Glut,Stard13,0,0,0.90804136,0.055757955,0.036200695
L6_CT_CTX_Glut,Ankib1,0,0,0.0005577305,0.010497086,0.9889452
L6_CT_CTX_Glut,Gm10827,0,0,0.00041320303,0.0038984164,0.9956884
L6_CT_CTX_Glut,Sh3rf1,0,0,0.77827245,0.1494026,0.07232492
L6_CT_CTX_Glut,Vipr1,0,-1,0.11093872,0.8594936,0.02956755
L6_CT_CTX_Glut,P4htm,0,-1,0.18590386,0.71388954,0.10020662
L6_CT_CTX_Glut,Trim11,0,-1,0.12306311,0.15345088,0.72348607
L6_CT_CTX_Glut,Nek7,0,0,0.04671333,0.012453692,0.940833
L6_CT_CTX_Glut,Mon2,0,-1,0.30722234,0.29188704,0.4008906
L6_CT_CTX_Glut,Ipo4,0,-1,0.06486318,0.66684526,0.26829156
L6_CT_CTX_Glut,Lynx1,0,0,0.00033139522,0.012724144,0.9869444
L6_CT_CTX_Glut,Tpm1,0,-1,0.0026635637,0.08036214,0.91697425
L6_CT_CTX_Glut,1700088E04Rik,0,-1,0.08769752,0.33935842,0.57294405
L6_CT_CTX_Glut,Slc24a4,0,-1,0.63262075,0.22334409,0.14403512
L6_CT_CTX_Glut,Patl1,0,-1,0.17281088,0.08300976,0.7441793
L6_CT_CTX_Glut,Rbck1,0,-1,0.015893888,0.32299507,0.66111106
L6_CT_CTX_Glut,Stt3a,0,-1,0.053146917,0.01747311,0.92938
L6_CT_CTX_Glut,Dand5,0,-1,0.95395577,0.025419503,0.0206248
L6_CT_CTX_Glut,Pacrg,0,1,0.9854327,0.013235511,0.0013317615
L6_CT_CTX_Glut,Syf2,0,-1,0.06309805,0.8580144,0.07888752
L6_CT_CTX_Glut,Usp25,0,0,0.0014989943,0.020155877,0.97834516
L6_CT_CTX_Glut,Mvb12a,0,-1,0.31467852,0.550168,0.13515349
L6_CT_CTX_Glut,Fam71d,0,-1,0.016965736,0.0076709157,0.9753634
L6_CT_CTX_Glut,Arhgap31,0,0,0.035479248,0.028136034,0.9363847
L6_CT_CTX_Glut,Fam160a2,0,-1,0.057445996,0.09098773,0.85156626
L6_CT_CTX_Glut,Dolpp1,0,-1,0.12829055,0.84406716,0.027642343
L6_CT_CTX_Glut,Ndufb7,0,0,0.00048142343,0.012897469,0.98662114
L6_CT_CTX_Glut,Acad10,0,-1,0.8162027,0.11079246,0.07300481
L6_CT_CTX_Glut,Adarb2,0,1,0.98565775,0.00886962,0.005472665
L6_CT_CTX_Glut,Vdac1,0,0,0.0015322007,0.0075508202,0.990917
L6_CT_CTX_Glut,Sf3b4,0,-1,0.049755096,0.9502373,7.744047e-06
L6_CT_CTX_Glut,Ccdc117,0,-1,0.018757228,0.1718932,0.8093496
L6_CT_CTX_Glut,Fjx1,0,0,0.001020764,0.0019710204,0.99700826
L6_CT_CTX_Glut,Oscar,0,0,0.00011040134,0.0023613463,0.99752825
L6_CT_CTX_Glut,Dync2li1,0,0,0.00059825287,0.010817966,0.9885838
L6_CT_CTX_Glut,Rars,0,-1,0.14420015,0.051409114,0.8043907
L6_CT_CTX_Glut,Sacm1l,0,1,0.044138063,0.19727351,0.7585885
L6_CT_CTX_Glut,Idh2,0,-1,0.08279365,0.2818978,0.63530856
L6_CT_CTX_Glut,Gm12905,0,0,0.00052623573,0.0027438188,0.99672997
L6_CT_CTX_Glut,5730455P16Rik,0,-1,0.10688027,0.04211667,0.8510031
L6_CT_CTX_Glut,Arl6ip4,0,-1,0.025420118,0.05643627,0.91814363
L6_CT_CTX_Glut,Wls,0,0,2.4072478e-05,0.00032670124,0.99964917
L6_CT_CTX_Glut,Dpm1,0,-1,0.09049995,0.21948344,0.6900166
L6_CT_CTX_Glut,Gm26590,0,0,0.016097197,0.029589487,0.95431334
L6_CT_CTX_Glut,Sh3bp5l,0,0,0.0056260866,0.0051547973,0.9892191
L6_CT_CTX_Glut,Egf,0,0,0.04040965,0.0029092492,0.95668113
L6_CT_CTX_Glut,Adam32,0,-1,0.26901138,0.22165588,0.5093328
L6_CT_CTX_Glut,Bcl10,0,0,0.0021449758,0.008130536,0.9897245
L6_CT_CTX_Glut,AI115009,0,0,0.00011783169,0.0029664142,0.9969157
L6_CT_CTX_Glut,Glt8d1,0,0,0.00782615,0.007756261,0.98441756
L6_CT_CTX_Glut,B3gntl1,0,-1,0.021061512,0.24463275,0.73430574
L6_CT_CTX_Glut,Malsu1,0,0,7.313216e-05,0.0010527823,0.998874
L6_CT_CTX_Glut,Pgm2,0,0,0.6646272,0.07858155,0.25679126
L6_CT_CTX_Glut,Pias3,0,-1,0.021857658,0.22788866,0.75025374
L6_CT_CTX_Glut,Sfr1,0,0,3.3448083e-05,0.0004946204,0.99947196
L6_CT_CTX_Glut,Nck1,0,0,0.0009110927,0.0152227795,0.98386616
L6_CT_CTX_Glut,Spata33,0,-1,0.031628326,0.05516288,0.9132088
L6_CT_CTX_Glut,Mtpap,0,-1,0.0015081611,0.060527913,0.9379639
L6_CT_CTX_Glut,Bcas2,0,0,7.0377675e-05,0.00069268397,0.99923694
L6_CT_CTX_Glut,Fstl4,0,1,0.9229981,0.075862065,0.0011399
L6_CT_CTX_Glut,Cntrl,0,-1,0.01247982,0.06866859,0.9188516
L6_CT_CTX_Glut,Zfp963,0,0,0.00444552,0.08150413,0.9140504
L6_CT_CTX_Glut,Dusp15,0,-1,0.018722123,0.08495132,0.89632654
L6_CT_CTX_Glut,Magi2,0,1,0.998642,0.0011404027,0.00021759303
L6_CT_CTX_Glut,Crhr1,0,-1,0.005005613,0.08997648,0.90501785
L6_CT_CTX_Glut,Bccip,0,-1,0.031621687,0.14934002,0.8190383
L6_CT_CTX_Glut,Nup107,0,0,0.008086776,0.01690112,0.97501206
L6_CT_CTX_Glut,Timm23,0,0,4.9532064e-05,0.00058814755,0.9993623
L6_CT_CTX_Glut,Ift88,0,-1,0.26116857,0.7247285,0.014102925
L6_CT_CTX_Glut,Slc26a8,0,-1,0.8456982,0.12163808,0.032663763
L6_CT_CTX_Glut,E2f6,0,-1,0.030856043,0.8615911,0.10755283
L6_CT_CTX_Glut,Rnf7,0,0,0.00017485338,0.0015375238,0.9982876
L6_CT_CTX_Glut,Wbp11,0,-1,0.054145698,0.27250794,0.67334634
L6_CT_CTX_Glut,Coa6,0,-1,0.105800256,0.8941925,7.287305e-06
L6_CT_CTX_Glut,Rps20,0,0,5.736858e-06,0.00027200262,0.9997223
L6_CT_CTX_Glut,Gars,0,-1,0.05423021,0.3145927,0.63117707
L6_CT_CTX_Glut,Igf1,0,0,0.0030846877,0.000538796,0.99637645
L6_CT_CTX_Glut,Tnfrsf11a,0,0,0.11476606,0.05872974,0.82650423
L6_CT_CTX_Glut,Lbh,0,0,0.0030280582,0.018208427,0.9787635
L6_CT_CTX_Glut,A830031A19Rik,0,0,0.77609533,0.14304402,0.08086059
L6_CT_CTX_Glut,Dusp5,0,0,0.00016817199,0.008244083,0.9915877
L6_CT_CTX_Glut,Gm6712,0,0,2.1166485e-05,0.0004789117,0.9994999
L6_CT_CTX_Glut,Rpl26,0,0,0.019605314,0.028491776,0.95190287
L6_CT_CTX_Glut,Wnt7b,0,-1,0.07350671,0.7244428,0.20205046
L6_CT_CTX_Glut,Zfp385a,0,0,0.00060949556,0.0067817643,0.9926087
L6_CT_CTX_Glut,Snx16,0,0,1.0991262e-05,0.0001497649,0.9998392
L6_CT_CTX_Glut,Pkib,0,-1,0.013717519,0.27082288,0.7154595
L6_CT_CTX_Glut,Gm16008,0,0,0.008843835,0.033982918,0.9571732
L6_CT_CTX_Glut,Kcnd1,0,-1,0.008569455,0.32454523,0.6668853
L6_CT_CTX_Glut,Fam169a,0,-1,0.25556242,0.32698682,0.41745076
L6_CT_CTX_Glut,Ppm1d,0,0,0.0019849783,0.00490614,0.99310887
L6_CT_CTX_Glut,Vps39,0,0,0.02721045,0.021739325,0.9510502
L6_CT_CTX_Glut,Yipf2,0,0,0.005892291,0.016253863,0.97785383
L6_CT_CTX_Glut,Paqr9,0,-1,0.0023407727,0.08603973,0.91161954
L6_CT_CTX_Glut,A430033K04Rik,0,0,0.0007689138,0.008344053,0.99088705
L6_CT_CTX_Glut,Zkscan1,0,-1,0.020567594,0.3755627,0.60386974
L6_CT_CTX_Glut,Adipor2,0,-1,0.042452604,0.28504312,0.67250425
L6_CT_CTX_Glut,Cars,0,-1,0.13156523,0.01184771,0.8565871
L6_CT_CTX_Glut,Slc12a8,0,-1,0.8631304,0.13211484,0.004754813
L6_CT_CTX_Glut,Apex1,0,-1,0.13727142,0.8627216,7.0308297e-06
L6_CT_CTX_Glut,Lman1,0,-1,0.6861885,0.123575166,0.1902363
L6_CT_CTX_Glut,Smap1,0,-1,0.53358185,0.22137758,0.24504066
L6_CT_CTX_Glut,Zfp281,0,0,0.0012773515,0.016706223,0.9820164
L6_CT_CTX_Glut,Gpr89,0,0,0.00091865094,0.010188759,0.9888926
L6_CT_CTX_Glut,Mkx,0,0,8.07112e-05,0.0010061751,0.99891317
L6_CT_CTX_Glut,Slc12a9,0,-1,0.017898189,0.41094226,0.57115954
L6_CT_CTX_Glut,Pink1,0,-1,0.69775856,0.21568345,0.08655801
L6_CT_CTX_Glut,Gm26936,0,0,0.01516681,0.011974472,0.9728588
L6_CT_CTX_Glut,Pdik1l,0,-1,0.016484005,0.07287359,0.9106424
L6_CT_CTX_Glut,Thap1,0,0,0.0030067149,0.017525867,0.97946745
L6_CT_CTX_Glut,H2-T22,0,0,0.0006010445,0.031082286,0.96831673
L6_CT_CTX_Glut,Smu1,0,-1,0.018909195,0.08701943,0.8940714
L6_CT_CTX_Glut,Gsto1,0,0,0.008735486,0.0472077,0.94405675
L6_CT_CTX_Glut,Ergic2,0,0,0.0017457859,0.0034010152,0.9948532
L6_CT_CTX_Glut,Dhx37,0,-1,0.07244158,0.73897755,0.18858084
L6_CT_CTX_Glut,Kazn,0,-1,0.822255,0.075793654,0.10195137
L6_CT_CTX_Glut,G3bp1,0,0,0.6414225,0.13528618,0.22329138
L6_CT_CTX_Glut,Akirin1,0,0,0.0012411876,0.0022926151,0.99646616
L6_CT_CTX_Glut,Trim62,0,-1,0.25927442,0.44680542,0.29392022
L6_CT_CTX_Glut,Srsf10,0,0,0.0049903295,0.023929592,0.97108006
L6_CT_CTX_Glut,Chkb,0,0,0.006085253,0.014671166,0.9792436
L6_CT_CTX_Glut,Agbl5,0,-1,0.28794438,0.54757756,0.16447814
L6_CT_CTX_Glut,Hat1,0,0,0.7793686,0.09487215,0.12575932
L6_CT_CTX_Glut,Atp6v0e2,-1,-1,0.006233675,0.063236326,0.93053
L6_CT_CTX_Glut,Susd4,-1,-1,0.8653851,0.12849613,0.006118775
L6_CT_CTX_Glut,Tmem109,-1,-1,0.3734251,0.39791483,0.22866006
L6_CT_CTX_Glut,Hdgf,-1,0,0.00049945904,0.009824311,0.9896763
L6_CT_CTX_Glut,Carm1,-1,-1,0.71833014,0.14946714,0.13220271
L6_CT_CTX_Glut,Vps13d,-1,0,0.22960076,0.016720202,0.75367904
L6_CT_CTX_Glut,Dlgap3,-1,-1,0.8654462,0.076956324,0.05759751
L6_CT_CTX_Glut,Neurl4,-1,-1,0.54381436,0.26961467,0.18657097
L6_CT_CTX_Glut,Zfr2,-1,-1,0.029673982,0.94485164,0.02547444
L6_CT_CTX_Glut,Efhd2,-1,-1,0.35964277,0.58635265,0.054004613
L6_CT_CTX_Glut,Ywhah,-1,-1,0.08366291,0.21667933,0.69965774
L6_CT_CTX_Glut,Ptpn9,-1,-1,0.08012056,0.8411214,0.07875812
L6_CT_CTX_Glut,Ap2b1,-1,-1,0.906459,0.084609054,0.008931957
L6_CT_CTX_Glut,Clip2,-1,-1,0.84805226,0.12859346,0.02335431
L6_CT_CTX_Glut,Stx3,-1,0,0.0027065605,0.002801468,0.99449193
L6_CT_CTX_Glut,Fxr2,-1,-1,0.05599733,0.9173487,0.026654037
L6_CT_CTX_Glut,Marf1,-1,0,0.007876935,0.01805132,0.9740717
L6_CT_CTX_Glut,Atxn2l,-1,-1,0.039566845,0.25261447,0.7078187
L6_CT_CTX_Glut,Rexo1,-1,-1,0.8832674,0.11231225,0.004420367
L6_CT_CTX_Glut,Vgf,-1,-1,0.017248653,0.86609894,0.11665248
L6_CT_CTX_Glut,Iqgap2,-1,-1,0.97960794,0.017570112,0.0028219165
L6_CT_CTX_Glut,Sh3glb2,-1,-1,0.3285572,0.56914353,0.10229918
L6_CT_CTX_Glut,Prkag2,-1,-1,0.96583986,0.032833382,0.0013267797
L6_CT_CTX_Glut,Arglu1,1,0,0.0045077913,0.001212695,0.9942795
L6_CT_CTX_Glut,Gtdc1,1,1,0.66896796,0.07440338,0.25662866
L6_CT_CTX_Glut,Fsd1l,-1,0,0.44651073,0.21065886,0.34283045
L6_CT_CTX_Glut,9330159F19Rik,-1,0,6.56111e-05,0.001981092,0.9979533
L6_CT_CTX_Glut,Sec61a1,-1,0,0.036609612,0.016613185,0.9467772
L6_CT_CTX_Glut,Per3,-1,-1,0.30915916,0.2290155,0.4618253
L6_CT_CTX_Glut,Immp2l,1,1,0.96186715,0.009220979,0.028911848
L6_CT_CTX_Glut,Klhdc3,-1,-1,0.35830653,0.46476668,0.17692678
L6_CT_CTX_Glut,Snrpb,-1,0,0.004749043,0.0021273056,0.9931237
L6_CT_CTX_Glut,Srrm4,-1,-1,0.73013556,0.2663593,0.0035051636
L6_CT_CTX_Glut,Nxf1,-1,-1,0.6783686,0.20483232,0.11679904
L6_CT_CTX_Glut,Sncb,-1,-1,0.04126933,0.8758479,0.08288285
L6_CT_CTX_Glut,Crym,-1,-1,0.35437918,0.28124484,0.36437598
L6_CT_CTX_Glut,Taf1,-1,-1,0.010022423,0.10017379,0.88980377
L6_CT_CTX_Glut,Ccdc134,-1,-1,0.3669002,0.23327912,0.39982063
L6_CT_CTX_Glut,Frmd4b,-1,1,0.8737223,0.050698556,0.07557916
L6_CT_CTX_Glut,Agap3,-1,-1,0.50958306,0.46473873,0.025678186
L6_CT_CTX_Glut,Zbtb20,1,1,0.9359384,0.062303565,0.0017580127
L6_CT_CTX_Glut,Zbtb11,-1,-1,0.016694786,0.3308572,0.65244806
L6_CT_CTX_Glut,Ptk2b,-1,-1,0.98382527,0.015694981,0.0004796805
L6_CT_CTX_Glut,Pbx4,-1,-1,0.13542747,0.8106978,0.053874765
L6_CT_CTX_Glut,Ptprf,-1,-1,0.66482484,0.09169002,0.24348512
L6_CT_CTX_Glut,Arpc2,-1,-1,0.070238136,0.7496486,0.18011335
L6_CT_CTX_Glut,Pitpna,-1,-1,0.7266638,0.26284066,0.01049551
L6_CT_CTX_Glut,Setd1b,-1,-1,0.3438927,0.09251324,0.5635941
