gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610005C13Rik,0.015601676158601335,0.018775720964313375,0.03437739712291471
0610006L08Rik,-0.01416375654991578,0.007455174782345864,-0.0067085817675699155
0610009B22Rik,-0.05842597338620148,0.07450177247151357,0.016075799085312092
0610009E02Rik,-0.006751277238691233,0.07561582601497524,0.06886454877628401
0610009L18Rik,-0.013963991430099743,0.13810613993464116,0.12414214850454142
0610010F05Rik,-0.028151811133566823,0.002681012689879872,-0.02547079844368695
0610010K14Rik,0.04948397933647497,0.044987938768970004,0.09447191810544497
0610012D04Rik,-0.012185944262014248,-0.009552286829427686,-0.021738231091441934
0610012G03Rik,0.08288680562178974,-0.0794553164801658,0.0034314891416239446
0610025J13Rik,-0.0220093070350564,-0.028597775454887467,-0.05060708248994387
0610030E20Rik,0.020461025833603763,0.0034013167573732073,0.02386234259097697
0610031O16Rik,-0.0035849084218007865,-0.008424008817973866,-0.012008917239774652
0610033M10Rik,-0.0039088902447139695,-0.015270852538464358,-0.019179742783178327
0610038B21Rik,-0.004929123688040493,0.019334803007333173,0.01440567931929268
0610040B10Rik,-0.07302614000706242,0.0660302512001471,-0.006995888806915318
0610040F04Rik,0.003331544708952052,-0.013404317014066674,-0.010072772305114622
0610040J01Rik,0.0027521572589503662,-0.0064911147160705285,-0.0037389574571201623
0610043K17Rik,0.003223316467325321,0.0003153944033341405,0.0035387108706594617
0710001A04Rik,-0.06423919384219877,0.05312978240832274,-0.011109411433876032
1010001N08Rik,0.03936463366391957,0.048623543384448464,0.08798817704836803
1100001I12Rik,-0.030115293171302862,0.014982382480633188,-0.015132910690669674
1110002E22Rik,-9.717094710899599e-05,-0.0014400697278605795,-0.0015372406749695755
1110002J07Rik,-0.0186660650121072,-0.005260148484927077,-0.023926213497034277
1110002L01Rik,0.0660519433615869,0.014537112436913635,0.08058905579850054
1110002O04Rik,0.02446749432367408,0.01460505966322144,0.03907255398689552
1110004F10Rik,0.08953322845815048,-0.024277630581816756,0.06525559787633373
1110008L16Rik,-0.00047390882041906113,0.003001885057433748,0.002527976237014687
1110008P14Rik,0.010529705285299812,-0.01134785595653759,-0.0008181506712377773
1110012L19Rik,0.00302757494498479,0.02539533059188162,0.02842290553686641
1110015O18Rik,-0.015140277398496146,0.0010930951749898166,-0.01404718222350633
1110017D15Rik,-0.01094016745573026,0.01904258097369005,0.008102413517959789
1110018N20Rik,-0.06930630208983274,0.09234775792906535,0.023041455839232616
1110019B22Rik,0.02973766628637599,-0.010432611206946205,0.019305055079429784
1110019D14Rik,-0.01944035311840006,0.01065382080453095,-0.008786532313869111
1110020A21Rik,-0.02637486169183062,0.02459131702451356,-0.0017835446673170607
1110028F11Rik,-0.012049233499336509,0.009384859310449745,-0.0026643741888867645
1110028F18Rik,-0.004159200710194988,-0.006258724028751272,-0.01041792473894626
1110032A03Rik,-0.014140072401984227,-0.016617151581725276,-0.030757223983709503
1110032F04Rik,0.04350277712602235,-0.01941832115097719,0.02408445597504516
1110035H17Rik,-0.03490592224986094,0.11160516614021637,0.07669924389035543
1110036E04Rik,-0.002864091218429128,-0.009767004878577693,-0.01263109609700682
1110038B12Rik,-0.07516775884842192,0.12789315014435804,0.05272539129593612
1110038F14Rik,0.004896577365640642,0.08841680860528883,0.09331338597092947
1110046J04Rik,0.047572640140466485,0.004976712207004366,0.05254935234747085
1110051M20Rik,-0.011302119422583884,0.0018430790619587967,-0.009459040360625087
1110059E24Rik,0.0036006748110938777,0.011527245553100127,0.015127920364194004
1110059G10Rik,0.03308627436029887,-0.029218162479665633,0.0038681118806332404
1110065P20Rik,-0.0424490839139966,0.14264244430520667,0.10019336039121007
1190001M18Rik,-0.002750116220384541,-0.004527370218260898,-0.007277486438645439
1190005I06Rik,-0.0117125979163707,-0.00868246121762567,-0.02039505913399637
1190007I07Rik,-0.0016519365640397243,0.03650630957763157,0.034854373013591844
1190028D05Rik,0.015410835206877471,-0.020564311936763474,-0.005153476729886003
1200007C13Rik,-0.005271601986488392,-0.011299416011147631,-0.016571017997636023
1300002E11Rik,0.020147879393996634,-0.025902347197143613,-0.005754467803146979
1300014J16Rik,-0.0853147437053462,0.05099901350079861,-0.03431573020454759
1300017J02Rik,0.024213222744878866,-0.048299126956416194,-0.024085904211537328
1500002C15Rik,0.04599639497342217,0.0716727970127301,0.11766919198615228
1500002F19Rik,-0.018932196450653298,-0.002944178874791162,-0.02187637532544446
1500004A13Rik,0.008046200572426734,0.013387635568684608,0.021433836141111343
1500005C15Rik,-0.0010761810456705462,-0.004648173067329495,-0.005724354113000041
1500009C09Rik,0.013114960737593995,0.04975837144309575,0.06287333218068974
1500009L16Rik,-0.032547726141948986,0.0210464957923202,-0.011501230349628787
1500011B03Rik,0.026821769575288784,-0.008834955780350567,0.017986813794938217
1500012K07Rik,0.009958015148225925,-0.022850480822828097,-0.012892465674602172
1500015A07Rik,0.04500350418391458,0.02052647438898364,0.06552997857289822
1500015L24Rik,-0.007977468701804241,0.004678850301543053,-0.0032986184002611885
1500015O10Rik,0.008148619243175143,-0.012560599529763045,-0.004411980286587902
1500026H17Rik,-0.0256339373677692,0.03648223902626674,0.010848301658497539
1500035N22Rik,0.012430498284691394,0.002972593770704357,0.01540309205539575
1520401A03Rik,-0.004480412429466618,0.007601271772695567,0.003120859343228949
1600002D24Rik,-0.002782348056662942,-0.0001573327301136046,-0.0029396807867765468
1600002K03Rik,0.028393396012706823,0.0004119194167966356,0.02880531542950346
1600010M07Rik,0.0015854210797903168,0.01673791070099831,0.018323331780788626
1600012H06Rik,0.028605648173436637,0.01126496320141629,0.03987061137485293
1600012P17Rik,-0.008135244476764586,-0.01087933559711074,-0.019014580073875326
1600014C10Rik,0.004270622796670287,0.04067892922100427,0.04494955201767456
1600015I10Rik,0.005062572366726886,0.0017760947175458897,0.006838667084272776
1600019K03Rik,0.01533398866335084,0.01791366093489824,0.03324764959824908
1600020E01Rik,-0.0071273482528772525,0.045866725912530465,0.03873937765965321
1600022D10Rik,-0.042303824879926316,0.015242879983250301,-0.027060944896676015
1600023N17Rik,0.06169199751198173,0.07963747741265159,0.14132947492463332
1600025M17Rik,-0.02456322239388445,-0.00011298759780838108,-0.02467620999169283
