gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610005C13Rik,0.04781908637621243,-0.08956591212096629,-0.04174682574475386
0610006L08Rik,0.03402721345296106,0.00021683475387412887,0.03424404820683519
0610009B22Rik,-0.002482130465942145,-0.05582257273794394,-0.05830470320388609
0610009E02Rik,-0.08874906907171343,0.004459087971655951,-0.08428998110005748
0610009L18Rik,-0.1043767139410805,0.31542831306703034,0.21105159912594984
0610010F05Rik,0.005540665373832132,-0.009621084813804345,-0.004080419439972213
0610010K14Rik,0.010532775508002579,-0.013503610017640222,-0.002970834509637643
0610012D04Rik,0.01750636721896412,-0.05104160248790815,-0.03353523526894403
0610012G03Rik,-0.060154782001614726,-0.005038161946155917,-0.06519294394777064
0610025J13Rik,0.03674741593868321,0.007789880048978872,0.04453729598766208
0610030E20Rik,-0.07341386708683234,0.0016464922981654917,-0.07176737478866685
0610031O16Rik,-0.01500992606969452,0.01921282111509219,0.00420289504539767
0610033M10Rik,0.0063906202628135405,0.03622810756895274,0.04261872783176628
0610038B21Rik,-0.008262280838791491,-0.08098938057607369,-0.08925166141486518
0610040B10Rik,-0.004079563978023448,-0.026524359794396435,-0.030603923772419883
0610040F04Rik,0.03797953463914174,-0.0023369296294219813,0.03564260500971976
0610040J01Rik,-0.052906657400507845,-0.01726870769470741,-0.07017536509521526
0610043K17Rik,-0.01644361932222782,0.018742347458905545,0.0022987281366777246
0710001A04Rik,0.026329908077707076,0.023636793603209277,0.04996670168091635
1010001N08Rik,0.07390145011514254,0.048030705559546916,0.12193215567468946
1100001I12Rik,-0.011066417396786987,0.05815623747821354,0.04708982008142655
1110002E22Rik,-0.020616926581200345,0.028225880595446853,0.007608954014246508
1110002J07Rik,-0.03869152510898677,0.06345317413391427,0.0247616490249275
1110002L01Rik,-0.02469317743149091,0.02872317610048067,0.004029998668989759
1110002O04Rik,-0.03157587346895585,-0.009372889399080833,-0.040948762868036684
1110004F10Rik,-0.010787565403941518,0.07697056854805467,0.06618300314411316
1110008L16Rik,0.006261767875599122,0.005909817506173531,0.012171585381772654
1110008P14Rik,-0.024331317726988377,-0.05158536698643729,-0.07591668471342566
1110012L19Rik,0.0030563222952835895,0.018785783858197222,0.02184210615348081
1110015O18Rik,0.02408502808057217,0.003288991661409807,0.027374019741981975
1110017D15Rik,-0.060937577831591455,0.0005809571852311846,-0.06035662064636027
1110018N20Rik,0.1335833514124453,-0.06304775211602173,0.07053559929642356
1110019B22Rik,-0.010057074358395507,-0.013140541868758376,-0.023197616227153883
1110019D14Rik,0.0034884679360942805,0.03350921682810448,0.03699768476419876
1110020A21Rik,-0.0039557102411266615,0.008156381730768394,0.004200671489641733
1110028F11Rik,0.00836803454615298,0.034906490164406154,0.043274524710559134
1110028F18Rik,0.028245194947282934,0.02760636437430597,0.0558515593215889
1110032A03Rik,0.05178455933892373,-0.0505202201571881,0.0012643391817356298
1110032F04Rik,0.06483411612951895,0.12370499693534281,0.18853911306486176
1110035H17Rik,0.02007587787902021,0.03063705623837709,0.0507129341173973
1110036E04Rik,-0.005707856865518585,0.040955107292012294,0.03524725042649371
1110038B12Rik,0.11203676558189968,-0.024638631567712066,0.08739813401418761
1110038F14Rik,0.0482117539307898,-0.07884097777932236,-0.03062922384853256
1110046J04Rik,0.008683379520244568,0.009021538116274513,0.01770491763651908
