gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610005C13Rik,-0.06069507280575212,0.03156081621743431,-0.02913425658831781
0610006L08Rik,-0.009550755233148744,-0.0010159841754850685,-0.010566739408633813
0610009B22Rik,-0.05138472679527201,-0.038766281207745446,-0.09015100800301745
0610009E02Rik,-0.06257906996125895,0.008775451878511586,-0.05380361808274736
0610009L18Rik,-0.07020131031698756,0.012582965969991755,-0.05761834434699581
0610010F05Rik,0.017564069954033257,-0.0032791437655763644,0.014284926188456892
0610010K14Rik,-0.07999692942501091,0.06042257219397007,-0.01957435723104084
0610012D04Rik,-0.04187676536364847,0.0077518888542501135,-0.034124876509398355
0610012G03Rik,-0.05812681711931067,0.009382567712856893,-0.04874424940645378
0610025J13Rik,-0.0816942042470229,0.05525293357172284,-0.026441270675300055
0610030E20Rik,-0.05653656939820689,0.03808767113259198,-0.01844889826561491
0610031O16Rik,-0.045769093378981385,0.03105031663634339,-0.014718776742637996
0610033M10Rik,-0.002584097209984787,-0.0010398039475633392,-0.003623901157548126
0610038B21Rik,-0.055527642522088125,0.05765319884540081,0.002125556323312683
0610040B10Rik,-0.10055630992026005,0.07871366653140521,-0.021842643388854832
0610040F04Rik,-0.03893727865934235,-0.01566548564502135,-0.0546027643043637
0610040J01Rik,-0.041936098772038854,-0.010844509828329407,-0.05278060860036826
0610043K17Rik,-0.046216873088476995,0.02552336077395778,-0.020693512314519213
0710001A04Rik,-0.09639896503023332,-0.02724156307371653,-0.12364052810394985
1010001N08Rik,-0.02440924050243889,0.010380500492280474,-0.014028740010158417
1100001I12Rik,-0.05331770262379561,0.06620430560298295,0.01288660297918734
1110002E22Rik,-0.1109036787956368,-0.002403206586562359,-0.11330688538219916
1110002J07Rik,-0.029126103359401412,-0.006390569425648862,-0.035516672785050274
1110002L01Rik,-0.05249822405771831,-0.029233510696773046,-0.08173173475449136
1110002O04Rik,-0.02634904195064658,-0.012104657773866712,-0.03845369972451329
1110004F10Rik,0.00502130816089702,0.0013909171402763931,0.006412225301173413
1110008L16Rik,-0.02628120474659562,0.023424949682997298,-0.002856255063598323
1110008P14Rik,-0.008200712162780732,-0.025354532915535466,-0.0335552450783162
1110012L19Rik,0.011039680861361673,-0.05405021167445051,-0.04301053081308884
1110015O18Rik,-0.06330962619655542,-0.003225425786825803,-0.06653505198338122
1110017D15Rik,-0.05235716554429187,0.04418562172293063,-0.00817154382136124
1110018N20Rik,-0.0635231239067085,-0.010686954456875009,-0.07421007836358351
1110019B22Rik,0.03078560913365716,-0.020966546443951517,0.009819062689705643
1110019D14Rik,-0.03063785202368402,0.002533389794379559,-0.02810446222930446
1110020A21Rik,-0.053744038263014215,0.058312872831305096,0.00456883456829088
1110028F11Rik,-0.07145667757367202,0.027213478394647383,-0.04424319917902464
1110028F18Rik,-0.07359502556878561,0.06385926976638456,-0.009735755802401047
1110032A03Rik,-0.08063256304868688,-0.009224547021145613,-0.08985711006983249
1110032F04Rik,-0.06670173099650817,0.08806103180330482,0.021359300806796662
1110035H17Rik,-0.0932055640907698,0.02978283937122167,-0.06342272471954813
1110036E04Rik,-0.006195925501701005,0.041048383047629255,0.03485245754592825
1110038B12Rik,-0.10973694934914524,0.06669024355218744,-0.043046705796957796
1110038F14Rik,-0.03145684402153531,-0.05810399033850899,-0.0895608343600443
1110046J04Rik,-0.12124533386587186,0.04490722527064128,-0.07633810859523057
