gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610005C13Rik,0.05270560225232401,0.006404130863212315,0.05910973311553633
0610006L08Rik,-0.016935353391621888,0.0036579122212496706,-0.013277441170372217
0610009B22Rik,0.07008034030562793,-0.023365074943744457,0.04671526536188347
0610009E02Rik,0.12378964032476936,-0.05793257307092681,0.06585706725384255
0610009L18Rik,0.2605456844974381,-0.0831748261368983,0.17737085836053978
0610010F05Rik,0.02231838898391482,-0.002569501494022436,0.019748887489892383
0610010K14Rik,0.21701480699983855,-0.053848254334485146,0.1631665526653534
0610012D04Rik,-0.0038856161349759832,-0.018934586529606987,-0.02282020266458297
0610012G03Rik,0.14729757464284787,-0.02665346129828383,0.12064411334456404
0610025J13Rik,0.042010410740545095,0.009615007384766755,0.05162541812531185
0610030E20Rik,0.0947115860535565,-0.058013339174718126,0.03669824687883838
0610031O16Rik,-0.0010457310935828856,0.007543510590639513,0.006497779497056627
0610033M10Rik,0.005441239141426607,-0.002707608762685207,0.0027336303787414
0610038B21Rik,0.07554236534271402,-0.019132386013641756,0.05640997932907227
0610040B10Rik,0.07784008215393567,-0.03768623960050821,0.040153842553427466
0610040F04Rik,0.01555320266320135,-0.0051609201898309,0.01039228247337045
0610040J01Rik,-0.0029526540965845033,0.0027221980251853906,-0.00023045607139911273
0610043K17Rik,0.03896420425384817,-0.026562476975217214,0.012401727278630953
0710001A04Rik,-0.028507097941714132,-0.018654486936425907,-0.04716158487814004
1010001N08Rik,0.05130676061633499,-0.02201478498173659,0.0292919756345984
1100001I12Rik,-0.00023466687055308244,0.005370049121236203,0.005135382250683121
1110002E22Rik,-0.010814940364720776,-0.028173078338237956,-0.03898801870295873
1110002J07Rik,0.05911957001038681,-0.04023335339716416,0.01888621661322265
1110002L01Rik,0.04521617923243393,-0.018651479991838638,0.02656469924059529
1110002O04Rik,0.033246581026635885,-0.016926071997104053,0.016320509029531832
1110004F10Rik,0.049142150533728696,-0.028482189224551202,0.020659961309177494
1110008L16Rik,-0.006804403059313707,-0.001589389317585982,-0.00839379237689969
1110008P14Rik,0.06095851570459826,-0.0496998156188132,0.011258700085785056
1110012L19Rik,0.023989313728016395,-0.017712400549408744,0.0062769131786076515
1110015O18Rik,-0.0006025568396355457,0.00784520251526136,0.007242645675625815
1110017D15Rik,0.055026514170297525,-0.04245819535142065,0.012568318818876878
1110018N20Rik,0.10280541988005731,-0.04592272257639285,0.056882697303664465
1110019B22Rik,-0.01556076188784794,0.007196167286727673,-0.008364594601120268
1110019D14Rik,-0.01107662026507017,0.0055881083357217365,-0.005488511929348433
1110020A21Rik,0.03382217050356324,-0.020189274164055505,0.013632896339507733
1110028F11Rik,-0.01340269985342471,0.015458189827145724,0.002055489973721014
1110028F18Rik,-0.019241145229467432,0.020923370430271288,0.0016822252008038552
1110032A03Rik,0.1035495632341138,-0.044271375439884575,0.05927818779422922
1110032F04Rik,0.1970575419904177,-0.04269921514924313,0.15435832684117456
1110035H17Rik,0.10387253976755578,-0.021146114273966732,0.08272642549358905
1110036E04Rik,0.02869678065806122,-0.0013388186500027932,0.02735796200805843
1110038B12Rik,0.10645896367959806,-0.040603521239465756,0.0658554424401323
1110038F14Rik,0.07292537547157835,-0.0398741868196229,0.03305118865195544
1110046J04Rik,0.02742521282339576,-0.05511034839456923,-0.02768513557117347
1110051M20Rik,-0.004642180509826765,-0.010496468887070986,-0.015138649396897751
1110059E24Rik,0.032243454938372745,-3.3774485316134806e-07,0.03224311719351959
1110059G10Rik,0.09007383808445285,-0.02731860366059602,0.06275523442385683
1110065P20Rik,0.25605222948539774,-0.1081442548755398,0.14790797460985794
1190001M18Rik,-0.01671968674183809,0.013007797309404642,-0.003711889432433446
1190005I06Rik,0.0552571559025877,-0.026687984634705758,0.028569171267881943
1190007I07Rik,0.06857790859738383,-0.018515860998942146,0.050062047598441684
1190028D05Rik,-0.015707021549085015,0.010336531290231626,-0.005370490258853389
1200007C13Rik,0.005200873269839659,-0.003127473053545285,0.0020734002162943743
1300002E11Rik,0.03994269663093799,-0.01241608325129899,0.027526613379639
1300014J16Rik,0.22971491750703477,-0.03788693669110721,0.19182798081592756
1300017J02Rik,0.017462427217604513,-0.009490641525423733,0.00797178569218078
1500002C15Rik,0.12350456178697938,-0.08139564438997732,0.042108917397002066
1500002F19Rik,0.02800375115079154,-0.009180155650175686,0.018823595500615853
1500004A13Rik,-0.006670006618340328,-0.0005790127572465448,-0.007249019375586873
1500005C15Rik,0.015520507581568027,0.0008498930400911466,0.016370400621659176
