gene_name,9mo.2mo.log_ratio.mean,18mo.9mo.log_ratio.mean,18mo.2mo.log_ratio.mean,log2_distance.mean,9mo.2mo.log_ratio.std,18mo.9mo.log_ratio.std,18mo.2mo.log_ratio.std,log2_distance.std,count
0610005C13Rik,0.2407105023049858,-0.042805107617451155,0.19790539468753465,11.60619342045736,0.014194383845938907,0.023787781570455288,0.037982165416394195,0.6726322958659212,2
0610007P14Rik,0.11341649619629074,-0.05478013828718564,0.0586363579091051,11.388558686433715,0.44059577221944407,0.16319266004450922,0.29236724672044095,0.6819731410062291,4
0610009B22Rik,0.05461138641701346,-0.01779906606133519,0.036812320355678274,11.185494924210929,,,,,1
0610009E02Rik,0.15208437976776898,-0.1486865426860969,0.0033978370816720727,11.299205496543008,0.3186662675359139,0.22954436771521627,0.11526437314920729,1.0398808146195146,3
0610009L18Rik,0.07672492568009953,0.03186764492126776,0.10859257060136729,10.885963245601285,0.11631957818210285,0.12027938046071249,0.09164503846274057,0.6955135453256867,4
0610009O20Rik,0.08461327537025688,-0.100276888829272,-0.015663613459015128,10.789420614484804,0.02497635872644861,0.09635967373651912,0.11919046396323625,2.0506704619770546,3
0610010F05Rik,-0.1643910207813422,-0.03168371390749567,-0.19607473468883788,12.146665449272268,0.20746551922074605,0.08582641774488521,0.23385838079890878,1.1124030094520914,5
0610010K14Rik,0.27328089995461846,-0.11724521094450187,0.15603568901011658,9.803091088677018,0.11917705159864653,0.1353617737346192,0.15833370377923608,1.4895932767149955,5
0610011F06Rik,0.23223884266736902,-0.08202433626587867,0.15021450640149034,11.391524249479223,0.20574051520709577,0.230901721592782,0.20366700690130055,0.9705957096410655,6
0610012D04Rik,0.010636326583889827,0.09714552851846542,0.10778185510235525,8.278784202838242,0.14963275561586864,0.2653870054417545,0.11575424982588584,2.291835919556092,2
0610012G03Rik,0.10744589805725369,-0.07393092353948094,0.033514974517772744,10.893849072737815,0.03158239599347544,0.033745494621748695,0.06532789061522414,0.2747486300788355,2
0610025J13Rik,-0.22927679054174763,0.048737825020574055,-0.18053896552117357,11.303751832400712,0.12145997273189858,0.09960234200552316,0.11471015765809768,0.3142724856121971,4
0610030E20Rik,-0.013493386592812332,-0.017710420547663253,-0.031203807140475586,10.129587230288655,0.13462492049405944,0.03966804227952999,0.13429258506350544,1.4275403877039976,3
0610031O16Rik,-0.2214359492830411,-0.04212275581810917,-0.26355870510115026,12.902356597529838,0.3308571770598005,0.12618508422052457,0.32358633461502,1.7088324068706435,3
0610037L13Rik,0.03569781418654798,-0.21788376745650667,-0.18218595326995868,10.845849362899138,0.17367750863470074,0.15705473524546215,0.0521751249165944,0.31561740612237976,4
0610038B21Rik,0.020994643704139098,-0.02774149101653467,-0.006746847312395572,11.387522022318253,0.10566456772576881,0.10565046924432547,0.1052177106787236,0.3357618624344063,3
0610039K10Rik,-0.07027247521944302,-0.04986382565942016,-0.12013630087886318,11.006326078525005,,,,,1
0610040B10Rik,0.2952087479189041,-0.05434124780776832,0.24086750011113578,9.813604923517357,0.05749274553480639,0.07683304324192043,0.103761764697562,1.5828264830690728,5
0610040F04Rik,0.0512280287939585,0.03171630168088886,0.08294433047484737,13.447887676808312,0.32605394884045796,0.22699345886990482,0.31150295336591927,1.7485211029867496,15
0610040J01Rik,-0.14571851808279457,-0.02533130143512374,-0.1710498195179183,12.723206891537387,0.250976726869369,0.24834403820203232,0.33840931740509356,1.744484548223177,12
0610043K17Rik,0.188941468732797,-0.06462787321942469,0.12431359551337232,13.60629531894278,0.2705335780677296,0.14591659323495473,0.2390606695424078,0.8869201558100084,13
1010001B22Rik,0.19218911553827542,-0.0976324494455604,0.09455666609271501,10.811523450655873,0.12005923168234886,0.1595391973790964,0.2795984290614452,0.3892993848902492,2
1010001N08Rik,-0.10895866606480153,0.06535398353975713,-0.04360468252504442,10.417908594019144,0.27081109429431344,0.3095275064050005,0.21835252133536487,0.9187060265181651,3
1110001J03Rik,-0.1074121606091067,-0.09803760880269854,-0.20544976941180523,11.249688338598705,0.10548744686288519,0.026920101095591613,0.10717388342458693,0.5137575689802283,5
1110002E22Rik,-0.044846658822634916,-0.07576230628198732,-0.12060896510462224,11.414352043474963,0.10935065025047636,0.08993715030962411,0.1612636312288741,1.4963579129677251,8
1110002J07Rik,-0.3499130548839509,0.20152108807700336,-0.14839196680694755,10.63485758977928,0.09547645781904386,0.16079771753912545,0.14110105938901396,0.5610928768904206,5
1110002L01Rik,0.04025988094172123,-0.03027919606999862,0.009980684871722609,12.129036212791563,0.2487825387590257,0.09061124103160323,0.2250396648280417,1.0129384849194443,7
1110004E09Rik,-0.018449959621643492,-0.0015840968361504615,-0.020034056457793954,11.083173578685633,0.11026651603321529,0.08765773274792452,0.19764639843313325,0.4078071415408124,3
1110004F10Rik,0.0068972517547832846,0.006051188841899147,0.012948440596682431,10.672915649171339,0.1220252712758635,0.07734836554421912,0.17178444331082196,0.5188977802077347,3
1110007C09Rik,0.35281480019583333,-0.021337379755575533,0.3314774204402578,11.632732633532697,0.3341327979856362,0.13940418048763978,0.23613796402130116,0.645630286868977,6
1110008E08Rik,0.226148459847046,-0.08924665113598729,0.13690180871105873,9.753216749179122,,,,,1
1110008F13Rik,0.11752035326905608,-0.07360495049056412,0.04391540277849195,11.032322894984874,0.21482574117796477,0.08425029583132877,0.24056468186294816,0.7484069243579958,5
1110008L16Rik,-0.02588443753535538,0.02766200576067423,0.0017775682253188484,14.329665588585305,0.16208313458144694,0.13707060096517154,0.22842434441686854,1.2054159717181328,10
1110008P14Rik,0.202503491209404,-0.15857036216732678,0.04393312904207721,10.036015478438303,0.06910730130992311,0.17549286891916374,0.15342544220686993,2.1416871018475665,3
1110015O18Rik,-0.5191433307597914,0.0670834280107322,-0.45205990274905916,10.5504947506249,0.0692606484128191,0.05319825129508697,0.016062397117732136,0.5135612994898929,2
1110017D15Rik,0.13247428352661178,0.028384936275889734,0.16085921980250154,10.985058671398434,0.1326929116034846,0.09903084791051854,0.20142957208987355,2.260062517160904,7
1110018N20Rik,0.21870197674092626,0.02558159381861813,0.2442835705595444,11.311727649942684,0.16794557146702171,0.1738866901741476,0.0717208490161715,0.4881640806896347,5
1110019D14Rik,-0.17646626469927323,-0.047330184369624266,-0.2237964490688975,14.73359597331663,0.2247832105926548,0.2702629186634961,0.1773511679953269,1.7638380964234475,14
1110020A21Rik,-0.12749173135205863,-0.023601413623815848,-0.15109314497587448,10.968947444952457,0.10978066911005378,0.14042965438076788,0.23278483237566588,0.4878200357667446,3
1110032A03Rik,0.20439580631452223,-0.10617542852568647,0.09822037778883577,11.423048616381493,0.14599360635741832,0.1277985593868001,0.18142293514637647,1.2912958985739489,8
1110032F04Rik,-0.09079132577337656,-0.05951797689667707,-0.15030930267005363,10.916634255758966,0.10271640029642506,0.042768276384575,0.14250262436305103,0.42084266066563014,3
1110034G24Rik,-0.07369294293941767,0.017573332132836083,-0.05611961080658158,13.45417319948261,0.26967014118318505,0.19162081049154495,0.20133926197237864,1.5102120657297038,21
1110035H17Rik,0.21800867104679056,-0.040692666530168786,0.17731600451662177,10.968030666164735,0.049869603294129775,0.020105738275544165,0.06997534156967393,0.29435792228374225,2
1110036E04Rik,0.38290238755976463,-0.07872296378113815,0.3041794237786265,11.020489028806557,0.09851507046140723,0.2808152636293796,0.33170497934584037,0.36384942656101504,3
1110037F02Rik,-0.03482576655128817,-0.0509664142102325,-0.08579218076152068,13.095406595397137,0.3867698817768279,0.25113203840650483,0.23880195996361062,1.6281158051552018,16
1110038B12Rik,0.5087354207272815,-0.11843846644894274,0.39029695427833877,11.325300415553322,0.08533995030332038,0.03590008528952813,0.12124003559284852,0.28176974791309956,2
1110038F14Rik,0.05634385992241997,-0.07869495611268212,-0.022351096190262154,10.1485686226175,0.07713190040362188,0.018167537394467637,0.06201489937355108,1.1098182060788149,4
1110046J04Rik,0.1616576727115499,0.027019938691237613,0.1886776114027875,11.983600938359825,0.21471169145134772,0.1731894496370744,0.24249093421431564,1.1234271122259907,7
1110051M20Rik,0.11974170187271647,-0.029216774227233098,0.09052492764548338,14.500741789659845,0.23366742495785137,0.21293130161777862,0.22222162065780207,1.7750404309767331,31
1110054M08Rik,0.09470402538971025,0.03613396809963445,0.13083799348934472,10.70708369302194,0.2504608144246228,0.13424493116773586,0.1848775927514341,0.5680020036690901,5
1110057K04Rik,-0.2203120938877139,-0.07061686483162148,-0.2909289587193354,13.58681488004578,0.26478428532683823,0.16745857410554554,0.24655683573123946,1.8785940031311343,7
1110058L19Rik,-0.1804503944916635,0.12477083909191095,-0.055679555399752556,11.275576947399822,0.03711936680110658,0.06570137288574027,0.10282073968684685,0.21236322562833077,2
1110059E24Rik,0.023823502219604838,-0.13632394813905344,-0.1125004459194486,13.18764797862894,0.2928588461490488,0.17733616282194858,0.16922263499533108,2.0752484039796304,7
1110059G10Rik,-0.17061083881196296,0.060230962424455275,-0.11037987638750768,11.300614718433046,0.21831909752999254,0.047474463524358336,0.1708446340056342,0.24047875109077038,2
1110065P20Rik,0.12539643119265942,-0.02001214740356516,0.10538428378909426,10.661352346207273,0.05927493041029017,0.07464435229489591,0.07751001353111338,1.2123095371446952,4
1190002F15Rik,0.16120464873788223,-0.11534901463410396,0.04585563410377828,9.72087351848894,0.18166619243254004,0.03858553012900302,0.194333325991284,2.167777365694538,6
1190002N15Rik,-0.38143354780401184,0.0443486356981178,-0.33708491210589403,11.941978559032702,0.1298509983122209,0.13782878910338642,0.15970293056266394,1.3673939551649323,5
1190005I06Rik,0.10816475964584327,0.18608367954664948,0.29424843919249277,12.825943277962747,0.18279531892349243,0.20252349759550234,0.13401126148735715,1.5311354133940442,14
1190007I07Rik,0.14342544002613802,-0.09550659663716266,0.047918843388975375,11.135828633255699,0.09981820648853663,0.11579391971048143,0.08293105421435101,0.35280717705729037,3
1200007C13Rik,0.5804944990826998,0.2403936388665609,0.8208881379492607,8.455327220304971,,,,,1
1200014J11Rik,0.3466379777443419,-0.03985675728775114,0.3067812204565908,12.191943321336563,0.31214505045739904,0.2317710231988314,0.30826682107762116,1.1219297841654656,7
1300002E11Rik,-0.08349787319871671,0.23146125719783495,0.14796338399911824,11.040649716509321,0.20910136873626972,0.20187581118926667,0.007225557547003051,0.4017687307544031,2
1300017J02Rik,0.08937279635874569,-0.023005746778995806,0.06636704957974988,11.544249267716319,0.16098072726926946,0.09423209427414657,0.2551291304398575,0.5328712808481674,3
1500002C15Rik,0.2754380785432628,0.0070191478919163774,0.2824572264351792,10.850761385442194,0.13554314621681696,0.08634770751568648,0.17712633759588342,0.5595564785693621,4
1500004A13Rik,0.2118216208921389,-0.14189767595744207,0.06992394493469684,13.310968853687069,0.2969652493543574,0.2434546250183942,0.22119450745265,1.2981301778905707,16
1500009C09Rik,0.2889583456780549,0.013951543882760153,0.30290988956081505,12.21364842036635,0.13419226056496456,0.10234560167652104,0.2039675959132885,0.3780733792263605,4
1500009L16Rik,0.2172259385494594,-0.06814771098537284,0.14907822756408656,12.989093775362477,0.2000348551368519,0.25527151628852024,0.29542624009920193,1.3288627276602767,8
1500011B03Rik,0.1375357155708663,-0.08071308027560442,0.05682263529526188,11.270827193457027,0.28061088459190986,0.01242696594596387,0.268183918645946,0.21388222647512517,2
1500011K16Rik,0.011840197120090212,-0.02002918416823135,-0.008188987048141139,11.157788459384879,0.044056480737635205,0.022795649741589846,0.06685213047922506,0.054021315676809144,2
1500012F01Rik,0.1937622155013219,-0.12772339765307295,0.06603881784824894,10.901271395637558,0.040628488855752,0.01580207373281642,0.024826415122935583,0.3576741453439401,2
1500012K07Rik,0.16158341019982306,-0.08220328262243723,0.07938012757738581,10.945399851272681,0.20841338610252097,0.16892148726519104,0.08301641556319383,0.904500760322196,7
