gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610005C13Rik,0.02916446464563313,-0.011209384376043241,0.01795508026958989
0610006L08Rik,-0.02282535695054347,0.011727496012517796,-0.011097860938025672
0610009B22Rik,0.014122633670999474,-0.005352571386303295,0.008770062284696178
0610009E02Rik,0.009361551541349378,-0.009730046132915393,-0.0003684945915660154
0610009L18Rik,0.08631933298134076,-0.045991704831927605,0.04032762814941315
0610010F05Rik,0.010787134284625705,0.004588760926199066,0.015375895210824771
0610010K14Rik,0.11410592855852209,-0.06214068864895217,0.051965239909569916
0610012D04Rik,0.04161773651320899,-0.030192195735028793,0.011425540778180199
0610012G03Rik,0.03113208165533843,0.015352074840102814,0.04648415649544124
0610025J13Rik,0.06827256476862781,-0.026425437399279716,0.04184712736934809
0610030E20Rik,0.0028304066163672426,0.005561222884364891,0.008391629500732134
0610031O16Rik,-0.0032259915163334874,0.0018988347984581488,-0.0013271567178753385
0610033M10Rik,0.002710200520639222,-0.004627791472857176,-0.001917590952217954
0610038B21Rik,0.038661594161039425,-0.024494049543609675,0.01416754461742975
0610040B10Rik,0.06329821201364483,-0.03286321233924022,0.030434999674404606
0610040F04Rik,0.012482753624716375,-0.001595088393805566,0.010887665230910809
0610040J01Rik,0.00014626553968631606,0.0037014002524018014,0.0038476657920881174
0610043K17Rik,-0.010863450568822375,0.007724602252906887,-0.003138848315915488
0710001A04Rik,-0.020705402036608866,0.012663187957976607,-0.00804221407863226
1010001N08Rik,0.013040149802253598,-0.01788331631142881,-0.004843166509175212
1100001I12Rik,-0.00438281518036826,0.0024894631599401418,-0.0018933520204281185
1110002E22Rik,0.01578019156205382,-0.005788603801786869,0.00999158776026695
1110002J07Rik,0.099577937282884,-0.050697565356769114,0.048880371926114885
1110002L01Rik,0.02116238822509453,-0.022076183920998416,-0.0009137956959038851
1110002O04Rik,0.018662701227468603,-0.035344786178547305,-0.0166820849510787
1110004F10Rik,0.02821398598016267,0.004516242412524296,0.032730228392686966
1110008L16Rik,0.003792120331962995,0.008196717961780758,0.011988838293743753
1110008P14Rik,0.061476546866046644,-0.05960767301671349,0.0018688738493331525
1110012L19Rik,-0.011355815028891353,-0.0015461331787481325,-0.012901948207639485
1110015O18Rik,-0.0381879580071207,0.03260774202929556,-0.00558021597782514
1110017D15Rik,0.05937938474818211,-0.0499898676998346,0.009389517048347507
1110018N20Rik,0.10155175929902238,-0.02714182317144509,0.07440993612757729
1110019B22Rik,-0.011384337975213793,0.008167030107233436,-0.003217307867980357
1110019D14Rik,-0.018741527285293547,0.008484813475878289,-0.010256713809415258
1110020A21Rik,-0.006781678890656367,0.010246822613587003,0.003465143722930636
1110028F11Rik,-0.009232847279408318,0.003891652984053584,-0.005341194295354734
1110028F18Rik,-0.016064841884786518,-0.002131486315477993,-0.01819632820026451
1110032A03Rik,0.01548738323454324,-0.030842981460399654,-0.015355598225856415
1110032F04Rik,0.12294751191028697,-0.007451635015646052,0.11549587689464091
1110035H17Rik,0.020537664085857943,-0.012572717889133223,0.00796494619672472
1110036E04Rik,0.03620908287187619,-0.05124842993932898,-0.015039347067452788
1110038B12Rik,0.06767885616094937,-0.02982349531502404,0.037855360845925334
1110038F14Rik,0.025548324962057167,0.009963884908838705,0.03551220987089587
1110046J04Rik,0.03431949656550612,-0.022542995103306124,0.011776501462199995
1110051M20Rik,0.0073276596027113255,-0.007200369855032772,0.00012728974767855367
1110059E24Rik,-0.0019202368655437362,0.02040662599897601,0.018486389133432275
1110059G10Rik,0.03496068533344904,-0.04935201724915894,-0.014391331915709904
1110065P20Rik,0.11621985472439733,-0.06299371783684315,0.053226136887554176
1190001M18Rik,-0.01696916207441193,0.011006615733776065,-0.005962546340635866
1190005I06Rik,0.04311103795042239,-0.0037155154225363834,0.03939552252788601
1190007I07Rik,0.02118647941995999,-0.01961029851007301,0.0015761809098869817
1190028D05Rik,-0.017367265101937424,-0.0036021748567383605,-0.020969439958675784
1200007C13Rik,0.024057293882158035,0.0021141143576877963,0.02617140823984583
1300002E11Rik,0.0083426528790463,0.019832498668233667,0.028175151547279967
1300014J16Rik,0.06345978055893498,-0.06696261335989118,-0.0035028328009562015
1300017J02Rik,-0.014325357551845011,0.0032278218925471114,-0.0110975356592979
1500002C15Rik,0.08577433972017268,-0.05659577163805446,0.029178568082118217
1500002F19Rik,0.02350179308199725,-0.007535059652109086,0.015966733429888164
1500004A13Rik,0.06527882660044224,-0.045539553986505,0.019739272613937237
1500005C15Rik,0.00147482431857128,-0.0047825225546505035,-0.0033076982360792234
1500009C09Rik,0.03025555163599354,-0.028830759583181306,0.0014247920528122349
1500009L16Rik,-0.007025312835726397,0.0008508681552839709,-0.006174444680442426
1500011B03Rik,0.04323852725318389,0.013119565485696538,0.05635809273888043
1500012K07Rik,0.024682716411191075,-0.027370267714216412,-0.0026875513030253373
1500015A07Rik,-0.025453594815607494,0.008572783359227731,-0.016880811456379763
1500015L24Rik,-0.023832810212316896,0.003445939104200074,-0.020386871108116822
1500015O10Rik,0.005161156897053348,-0.0037516802754141154,0.001409476621639233
1500026H17Rik,0.0771148532278304,-0.04170409080559059,0.03541076242223981
1500035N22Rik,0.03727015775430759,-0.029753223786783523,0.007516933967524064
1520401A03Rik,-0.0010782496285286908,0.0010962565031765736,1.8006874647882865e-05
1600002D24Rik,-0.004567283681306114,0.0009348724439272177,-0.0036324112373788964
1600002K03Rik,0.06907363742857214,-0.045441162376324506,0.023632475052247637
1600010M07Rik,0.023111937325173915,-0.015691892018016795,0.007420045307157119
1600012H06Rik,0.07444012123397653,-0.030732523415215984,0.043707597818760546
1600012P17Rik,-0.018028166148435887,0.001971319062125776,-0.01605684708631011
1600014C10Rik,0.025378851666240432,-0.03133619106988178,-0.0059573394036413485
1600015I10Rik,-0.027100268140372807,0.012188472977296305,-0.014911795163076502
1600019K03Rik,-0.006130573333470585,-0.005897693609217436,-0.01202826694268802
1600020E01Rik,0.046133868981243054,0.008207043983232187,0.05434091296447524
1600022D10Rik,0.012261448522660562,-0.013613553015927649,-0.0013521044932670867
1600023N17Rik,0.03730160366352109,-0.07753495740320548,-0.0402333537396844
1600025M17Rik,0.010118255498907783,-0.004911396482947916,0.0052068590159598666
1600027J07Rik,0.006187496020630817,0.018488848727989185,0.024676344748620002
1600029O15Rik,0.07962027545919503,-0.061798605235441784,0.01782167022375325
1700001C02Rik,0.017182510214783217,0.012698016373994286,0.029880526588777503
1700001C19Rik,0.02478344867246947,-0.003976641736694826,0.020806806935774642
1700001D01Rik,0.04618310276548135,-0.020270871164447646,0.025912231601033703
1700001F09Rik,-0.010459230878097886,0.009423653621950634,-0.001035577256147252
1700001G01Rik,-0.02832893522808866,0.012383674979213277,-0.01594526024887538
1700001G11Rik,-0.027756208293541418,0.024309754501347536,-0.003446453792193882
1700001J03Rik,0.01806070932858786,0.0009491534886436198,0.01900986281723148
1700001J04Rik,-0.006958210820350155,-0.0017313734432739536,-0.008689584263624109
1700001J11Rik,-0.016294916534474374,0.007235717364763639,-0.009059199169710735
1700001K19Rik,0.02310955131017925,0.0037218778230259375,0.026831429133205187
1700001K23Rik,-0.0028775345164588906,4.497195378233565e-05,-0.002832562562676555
1700001L05Rik,0.0012419077401981393,-0.0476248561200632,-0.04638294837986506
1700001L19Rik,0.037446166439374984,-0.027583828307705505,0.00986233813166948
1700001N15Rik,-0.00885334024096776,0.01055152494917791,0.0016981847082101487
1700001O22Rik,0.08147081103460774,-0.0792024998317894,0.0022683112028183405
1700001P01Rik,0.010060684116616267,-0.008305467801801136,0.001755216314815131
1700003C15Rik,0.00452138968075641,-0.006443160078558441,-0.0019217703978020306
1700003D09Rik,0.08724747304543146,-0.06132230961380947,0.02592516343162199
1700003E16Rik,0.06045193020601308,-0.05073324813533048,0.009718682070682605
1700003F12Rik,0.02773795521681041,0.004098915299291309,0.03183687051610172
1700003G18Rik,0.021338001453225897,0.008043053758372498,0.029381055211598395
1700003H04Rik,-0.014762623686910614,0.01855410445542921,0.003791480768518596
1700003I16Rik,-0.03213830868030626,0.024054623491687688,-0.008083685188618572
1700003I22Rik,-0.004828244320356584,0.005867664798068023,0.001039420477711439
1700003L19Rik,-0.035497845655734495,0.005099218403215311,-0.030398627252519184
1700003M07Rik,0.028511027947680345,-0.03664633709294318,-0.008135309145262837
1700003P14Rik,-0.011237976787874027,0.01599474969770695,0.004756772909832924
1700006A11Rik,-0.013437851200497286,0.009056553388377797,-0.004381297812119489
1700006F04Rik,-0.0052718546624447304,-0.005964759237807413,-0.011236613900252143
1700006H21Rik,-0.0017758439605527893,0.026834377578367055,0.025058533617814266
1700006J14Rik,0.040624993111333815,-0.024130220851725157,0.01649477225960866
1700007E05Rik,-0.03819323928026133,0.01110929641763414,-0.02708394286262719
1700007F19Rik,0.09346433378797353,-0.01715806075988549,0.07630627302808804
1700007H22Rik,-0.015816176459725773,0.010732455349819425,-0.005083721109906347
1700007J10Rik,0.017789489312030782,-0.005900853623475685,0.011888635688555096
1700007K13Rik,0.049082919655357105,-0.03552848118454449,0.013554438470812613
1700007M16Rik,0.0066057090765475335,0.011691264975720685,0.018296974052268218
1700007P06Rik,0.07194435066069883,-0.03276648259094171,0.03917786806975712
1700008C04Rik,0.021155239321409197,0.009986365988334751,0.03114160530974395
1700008H02Rik,-0.008693638679823187,0.005273248621028764,-0.003420390058794423
1700008J07Rik,0.05942814254138973,-0.08602407291850511,-0.026595930377115384
1700008K24Rik,-0.0193983191609281,-0.00302028672392486,-0.02241860588485296
1700008O03Rik,0.030058473276920905,-0.012768732617257972,0.017289740659662933
1700008P02Rik,-0.005273618005038033,0.0022129642659868276,-0.0030606537390512056
1700009C05Rik,-0.002896950920774216,-0.009988199628383237,-0.012885150549157454
1700009J07Rik,-0.030422511401781233,0.017134808766807508,-0.013287702634973725
1700009N14Rik,-0.009440160555378219,0.006535522270613131,-0.0029046382847650876
1700010B08Rik,0.00070800041727484,0.0010271343872490513,0.0017351348045238912
1700010B13Rik,0.043434578437674176,-0.01209284384689241,0.03134173459078177
1700010G06Rik,0.10398448522058354,-0.057086744662084826,0.04689774055849871
1700010H22Rik,-0.013258523924667726,0.010189436427818527,-0.003069087496849199
1700010I02Rik,-0.016459327783721556,0.0060616422598895325,-0.010397685523832023
1700010I14Rik,0.014040575193317112,0.0035207483768369546,0.017561323570154067
1700010J16Rik,-0.025139488530262016,0.007789421156401105,-0.01735006737386091
1700010K23Rik,0.05942583608351522,-0.03063404110987864,0.028791794973636577
1700010K24Rik,-0.023290829217413045,-7.265356695973502e-05,-0.02336348278437278
1700010L04Rik,-0.022608107129689803,0.015418432055041259,-0.007189675074648544
1700010N08Rik,-0.03234107922820764,0.01257129865749583,-0.019769780570711812
1700011B04Rik,0.01193068322275996,-0.009239625384822744,0.0026910578379372163
1700011C11Rik,-0.022069876689625095,0.00845001795233749,-0.013619858737287605
1700011L03Rik,0.002020891904895336,0.0003821230571433992,0.0024030149620387353
1700011L22Rik,0.020247603225929472,-0.015231743009807786,0.005015860216121687
1700012A03Rik,0.03041149343695124,-0.025184653108001245,0.005226840328949996
1700012B07Rik,-0.018613148174046523,0.014193661536864938,-0.0044194866371815855
1700012B09Rik,0.00879041190028837,0.014419009827236512,0.02320942172752488
1700012C14Rik,0.02084253572014033,-0.024774970038577926,-0.003932434318437594
1700012D14Rik,0.12218133686658461,-0.09006997722439014,0.03211135964219447
1700012D16Rik,0.06920707717146224,-0.0259290525989318,0.04327802457253044
1700012E03Rik,-0.0012877164423716336,0.0020415918899859,0.0007538754476142662
1700012I11Rik,-0.01599760934289099,0.007690879188391758,-0.008306730154499231
1700012J15Rik,-0.027112256096653853,0.0037299118802588266,-0.023382344216395026
1700012P22Rik,-0.03742245277237924,0.01349886339353068,-0.02392358937884856
1700013D24Rik,0.0029911055260575525,0.00653034893628382,0.009521454462341372
1700013F07Rik,0.0021123696127242353,-0.00696958247545193,-0.0048572128627276945
1700013G24Rik,-0.0010767934582077143,0.0049946049444785645,0.00391781148627085
1700013H16Rik,-0.01514120836662683,0.01132136019096372,-0.0038198481756631097
1700013M08Rik,0.0331149575660675,-0.0008890938902641199,0.03222586367580338
1700013N06Rik,-0.018730496066050734,0.012277023388681363,-0.006453472677369371
1700014D04Rik,-0.018919196936138194,0.00742491963900907,-0.011494277297129124
1700014F14Rik,-0.010492171151385732,0.00976432819399986,-0.0007278429573858713
1700014L14Rik,-0.027059767670732704,0.014689821999802122,-0.012369945670930582
1700015C15Rik,0.022181298411402484,-0.027831959196891687,-0.005650660785489203
1700015C17Rik,-0.004734696580217759,0.010655454282190308,0.005920757701972548
1700015F17Rik,-0.014482723388293373,0.009412725336389538,-0.005069998051903835
1700015G11Rik,-0.013394570178267895,0.016629273728249877,0.003234703549981982
1700015H07Rik,0.016072077530447017,0.004722082120270699,0.020794159650717715
1700015I17Rik,0.032662188811036164,-0.028020082381662814,0.004642106429373349
1700015O11Rik,0.02432731880331737,-0.017583282807830877,0.006744035995486494
1700016B01Rik,0.031052557614867658,0.0044778100409548355,0.035530367655822494
1700016C15Rik,-0.01719297020992422,0.008961833748836634,-0.008231136461087585
1700016D06Rik,-0.00901931807894199,0.009660299584654308,0.000640981505712318
1700016F12Rik,-0.015371261384097806,0.0054147233381714455,-0.00995653804592636
1700016G22Rik,-0.034252394299281425,0.020968323587942927,-0.013284070711338497
1700016H13Rik,0.039185170130388455,-0.02691297594366944,0.012272194186719015
1700016K05Rik,0.005534888276640795,-0.0025451938243066102,0.002989694452334185
1700016K19Rik,0.024299363819471398,-0.04868286941628433,-0.024383505596812932
1700016L21Rik,-0.00878919090540975,0.0044409314183657955,-0.004348259487043954
1700016P03Rik,0.14044882447108487,-0.06414176681327177,0.0763070576578131
1700016P04Rik,-0.007327806912918455,0.010947472909875688,0.003619665996957233
1700017B05Rik,-0.02069659362321004,-0.007297333656016897,-0.027993927279226935
1700017D01Rik,0.02868356826980109,-0.012569481712583111,0.01611408655721798
1700017G19Rik,0.013054303037402348,-0.007552307711134229,0.005501995326268119
1700017I07Rik,-0.0029251526572514897,-0.0005772015089237637,-0.0035023541661752533
1700017L05Rik,-0.018832590248739043,0.0006979826969313244,-0.018134607551807718
1700017M07Rik,0.0003160389991642143,0.0002961670104918712,0.0006122060096560855
1700017N19Rik,-0.007312368061986103,0.0020098547687522686,-0.005302513293233835
1700018A04Rik,0.04310958375761387,-0.027755886740032265,0.015353697017581602
1700018A23Rik,-0.04359585353607276,-0.005522646652612678,-0.04911850018868544
1700018B08Rik,-0.005758802971367605,0.012766350315148889,0.007007547343781284
1700018B24Rik,-0.0004931469520546017,0.005999633341196159,0.005506486389141557
1700018F24Rik,-0.025226499730058305,0.0196144062991922,-0.005612093430866105
1700018L02Rik,0.01576532941542974,-0.04437079964986612,-0.02860547023443638
