/opt/conda/envs/gene/lib/python3.10/site-packages/torch/nn/modules/transformer.py:379: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.self_attn.num_heads is odd
  warnings.warn(
Epoch [1/50], Train Loss: 1.0189, Train Accuracy: 0.4614, Test Accuracy: 0.5154
Epoch [2/50], Train Loss: 1.0000, Train Accuracy: 0.4900, Test Accuracy: 0.5185
Epoch [3/50], Train Loss: 0.9927, Train Accuracy: 0.4985, Test Accuracy: 0.5216
Epoch [4/50], Train Loss: 0.9876, Train Accuracy: 0.5015, Test Accuracy: 0.5216
Epoch [5/50], Train Loss: 0.9944, Train Accuracy: 0.4938, Test Accuracy: 0.5463
Epoch [6/50], Train Loss: 0.9789, Train Accuracy: 0.5100, Test Accuracy: 0.5340
Epoch [7/50], Train Loss: 0.9743, Train Accuracy: 0.5123, Test Accuracy: 0.5340
Epoch [8/50], Train Loss: 0.9974, Train Accuracy: 0.5077, Test Accuracy: 0.5370
Epoch [9/50], Train Loss: 0.9715, Train Accuracy: 0.5216, Test Accuracy: 0.5370
Epoch [10/50], Train Loss: 0.9696, Train Accuracy: 0.5193, Test Accuracy: 0.5340
Epoch [11/50], Train Loss: 0.9673, Train Accuracy: 0.5201, Test Accuracy: 0.5463
Epoch [12/50], Train Loss: 0.9625, Train Accuracy: 0.5201, Test Accuracy: 0.5340
Epoch [13/50], Train Loss: 0.9669, Train Accuracy: 0.5154, Test Accuracy: 0.5586
Epoch [14/50], Train Loss: 0.9554, Train Accuracy: 0.5262, Test Accuracy: 0.5370
Epoch [15/50], Train Loss: 0.9577, Train Accuracy: 0.5262, Test Accuracy: 0.5309
Epoch [16/50], Train Loss: 0.9601, Train Accuracy: 0.5270, Test Accuracy: 0.5494
Epoch [17/50], Train Loss: 0.9476, Train Accuracy: 0.5309, Test Accuracy: 0.5617
Epoch [18/50], Train Loss: 0.9617, Train Accuracy: 0.5293, Test Accuracy: 0.5556
Epoch [19/50], Train Loss: 0.9487, Train Accuracy: 0.5378, Test Accuracy: 0.5648
Epoch [20/50], Train Loss: 0.9648, Train Accuracy: 0.5131, Test Accuracy: 0.5494
Epoch [21/50], Train Loss: 0.9533, Train Accuracy: 0.5347, Test Accuracy: 0.5586
Epoch [22/50], Train Loss: 0.9534, Train Accuracy: 0.5316, Test Accuracy: 0.5617
Epoch [23/50], Train Loss: 0.9604, Train Accuracy: 0.5270, Test Accuracy: 0.5556
Epoch [24/50], Train Loss: 0.9446, Train Accuracy: 0.5316, Test Accuracy: 0.5586
Epoch [25/50], Train Loss: 0.9533, Train Accuracy: 0.5278, Test Accuracy: 0.5401
Epoch [26/50], Train Loss: 0.9491, Train Accuracy: 0.5301, Test Accuracy: 0.5525
Epoch [27/50], Train Loss: 0.9535, Train Accuracy: 0.5201, Test Accuracy: 0.5525
Epoch [28/50], Train Loss: 0.9498, Train Accuracy: 0.5332, Test Accuracy: 0.5556
Epoch [29/50], Train Loss: 0.9498, Train Accuracy: 0.5386, Test Accuracy: 0.5617
Epoch [30/50], Train Loss: 0.9430, Train Accuracy: 0.5340, Test Accuracy: 0.5370
Epoch [31/50], Train Loss: 0.9465, Train Accuracy: 0.5316, Test Accuracy: 0.5556
Epoch [32/50], Train Loss: 0.9511, Train Accuracy: 0.5262, Test Accuracy: 0.5556
Epoch [33/50], Train Loss: 0.9442, Train Accuracy: 0.5424, Test Accuracy: 0.5648
Epoch [34/50], Train Loss: 0.9407, Train Accuracy: 0.5370, Test Accuracy: 0.5556
Epoch [35/50], Train Loss: 0.9524, Train Accuracy: 0.5270, Test Accuracy: 0.5648
Epoch [36/50], Train Loss: 0.9426, Train Accuracy: 0.5355, Test Accuracy: 0.5556
Epoch [37/50], Train Loss: 0.9469, Train Accuracy: 0.5332, Test Accuracy: 0.5556
Epoch [38/50], Train Loss: 0.9453, Train Accuracy: 0.5285, Test Accuracy: 0.5556
Epoch [39/50], Train Loss: 0.9441, Train Accuracy: 0.5355, Test Accuracy: 0.5525
Epoch [40/50], Train Loss: 0.9435, Train Accuracy: 0.5347, Test Accuracy: 0.5648
Epoch [41/50], Train Loss: 0.9421, Train Accuracy: 0.5347, Test Accuracy: 0.5525
Epoch [42/50], Train Loss: 0.9452, Train Accuracy: 0.5340, Test Accuracy: 0.5556
Epoch [43/50], Train Loss: 0.9427, Train Accuracy: 0.5409, Test Accuracy: 0.5586
Epoch [44/50], Train Loss: 0.9483, Train Accuracy: 0.5316, Test Accuracy: 0.5401
Epoch [45/50], Train Loss: 0.9578, Train Accuracy: 0.5108, Test Accuracy: 0.5586
Epoch [46/50], Train Loss: 0.9417, Train Accuracy: 0.5332, Test Accuracy: 0.5556
Epoch [47/50], Train Loss: 0.9435, Train Accuracy: 0.5309, Test Accuracy: 0.5525
Epoch [48/50], Train Loss: 0.9455, Train Accuracy: 0.5378, Test Accuracy: 0.5556
Epoch [49/50], Train Loss: 0.9435, Train Accuracy: 0.5370, Test Accuracy: 0.5648
Epoch [50/50], Train Loss: 0.9445, Train Accuracy: 0.5347, Test Accuracy: 0.5617
Final Test Accuracy: 0.5617
/opt/conda/envs/gene/lib/python3.10/site-packages/wandb/sdk/wandb_run.py:2386: UserWarning: Run (41v9evjo) is finished. The call to `_console_raw_callback` will be ignored. Please make sure that you are using an active run.
  lambda data: self._console_raw_callback("stderr", data),
