,train_acc,train_loss,test_acc,test_loss
0,0.4395306859205776,1.0852534879858677,0.5385078219013237,0.9848364064326653
1,0.4520156438026474,1.0457070200489118,0.4711191335740072,0.9524943702496015
2,0.4756317689530686,1.0095515709656935,0.36341756919374246,0.9459036130171555
3,0.4747292418772563,0.9992307729732531,0.44103489771359805,0.9299805084100137
4,0.4721720818291215,0.9831390572855105,0.5312876052948255,0.8998722823766562
5,0.5034596871239471,0.9744838514866737,0.5962695547533092,0.847136849967333
6,0.4796931407942238,0.959296164317773,0.6287605294825511,0.8471065977445016
7,0.5025571600481348,0.9678720307464783,0.49037304452466907,0.9366660633912454
8,0.49127557160048135,0.963796686524382,0.5908543922984356,0.8567085948127967
9,0.5037605294825511,0.9640145754584899,0.5421179302045728,0.8606459911052997
10,0.5063176895306859,0.9364309444163854,0.5553549939831528,0.8769761237960595
11,0.5069193742478941,0.9529509670459307,0.4037304452466907,0.9056129799439356
12,0.5003008423586041,0.9337499489864478,0.5691937424789411,0.8533966953937824
13,0.5039109506618532,0.9492259863764048,0.589049338146811,0.834121391750299
14,0.5090252707581228,0.961071860188475,0.4891696750902527,0.8761342185047957
15,0.5040613718411552,0.9403111691085192,0.5270758122743683,0.8699794033398995
16,0.5171480144404332,0.9491241286293819,0.4981949458483754,0.9116730638421499
17,0.5200060168471721,0.9409536604697888,0.48014440433212996,0.9001976968004153
18,0.5045126353790613,0.9299617664745221,0.6179302045728039,0.838154501066758
19,0.5112815884476535,0.9468196654835572,0.5673886883273165,0.8440840725715344
20,0.5052647412755716,0.9312815090211538,0.589049338146811,0.8392884433269501
21,0.506768953068592,0.9382055940536352,0.4464500601684717,0.9057197261315125
22,0.5254211793020457,0.928553355141328,0.5114320096269555,0.8715314263334641
23,0.5088748495788207,0.9255121325930724,0.5397111913357401,0.8656391266446847
24,0.5090252707581228,0.9332382859518895,0.5306859205776173,0.8913911712857393
25,0.5111311672683514,0.9271147347127016,0.53309265944645,0.8626886623410078
26,0.5025571600481348,0.9316208507292546,0.5439229843561973,0.8714392488965621
27,0.5251203369434416,0.9223681894632486,0.5379061371841155,0.8835274393741901
28,0.5112815884476535,0.9276024533005861,0.49759326113116725,0.9075192665824523
29,0.5118832731648616,0.9260046775810994,0.49217809867629364,0.8790015675700628
30,0.5191034897713598,0.9264024084863755,0.5336943441636582,0.89136003359006
31,0.5039109506618532,0.9266995446613202,0.585439229843562,0.8435549632861064
32,0.5282791817087846,0.9374005036571851,0.4795427196149218,0.9008783210928624
33,0.5060168471720818,0.918215876731735,0.5114320096269555,0.8896720168682245
34,0.5075210589651022,0.917200147245939,0.5944645006016848,0.833613861638766
35,0.5221119133574007,0.9245668143893664,0.5084235860409145,0.8666559939201062
36,0.5142900120336944,0.9194188580776637,0.5228640192539109,0.863251224733316
37,0.5091756919374247,0.9282762369570824,0.4259927797833935,0.9051701157138898
38,0.5191034897713598,0.9093986494609942,0.5156438026474127,0.8625727645479716
39,0.5195547533092659,0.9161111771200712,0.5613718411552346,0.8584137455775187
40,0.5215102286401926,0.9128102273322068,0.5908543922984356,0.8396819927371465
41,0.5242178098676293,0.928062955633952,0.5607701564380265,0.8425827972017802
42,0.5212093862815884,0.9255402049479576,0.5577617328519856,0.8632092321148286
43,0.5212093862815884,0.9153136698385844,0.53309265944645,0.8652568534016609
44,0.5266245487364621,0.918169098548018,0.47833935018050544,0.8906611702763118
45,0.5195547533092659,0.9104241645680025,0.5457280385078219,0.8562040283129766
46,0.5284296028880866,0.9085142999314345,0.5529482551143201,0.8742409990384028
47,0.5141395908543923,0.917112761678604,0.5457280385078219,0.884114648287113
48,0.5300842358604091,0.9177864517730016,0.4675090252707581,0.9063068909140733
49,0.51985559566787,0.9103195847800145,0.49759326113116725,0.8686169236898422
