gene_name,rel_pos,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,count
1810049J17Rik,0.2199058507061197,0.835565106652645,-0.02104107443303538,0.8145240322196097,1
1810055G02Rik,0.12356067316209035,0.429145966452952,0.0864144475023183,0.5155604139552703,1
2010107E04Rik,0.7731486303510051,0.36689595837124855,0.4531998168447591,0.8200957752160076,1
2010320M18Rik,0.3432507987220447,0.16396867862141296,0.26463164424021635,0.4286003228616293,1
2200002D01Rik,0.016862544711292796,-0.0674355393306647,0.5004033930181198,0.43296785368745505,1
2210010C04Rik,0.4252786494968077,-0.5543220764928578,-0.3811243383277567,-0.9354464148206145,1
2310001K24Rik,0.4859350237717908,0.022811745262246053,0.5816336302301353,0.6044453754923813,1
2310068J16Rik,0.463400351356627,0.3437968438770058,0.07505015146720861,0.41884699534421443,1
2410002F23Rik,0.18276544753568824,0.25613484579574175,0.28217581614930154,0.5383106619450433,1
2510016G02Rik,0.9453210129451248,0.504110686807345,0.09272150457651751,0.5968321913838626,1
2610005L07Rik,0.9480851459379067,0.5893648055201544,0.061798843733229525,0.6511636492533839,1
2610203C20Rik,0.8306225165562914,-0.04355737906131818,1.417830123051361,1.3742727439900428,1
2610206C17Rik,0.3530783530783531,0.4315293251437582,0.13913250244631836,0.5706618275900766,2
2610307P16Rik,0.8168352786170872,-0.3033979015143816,-0.6210980731253279,-0.9244959746397095,5
2810404M03Rik,0.030883441361831923,-3.3213441370725483,1.85472458591963,-1.4666195511529183,1
2810429I04Rik,0.06280602289879615,1.1381537127450945,0.2524152270246032,1.3905689397696976,1
2900026A02Rik,0.1871451843807079,-0.4493468966721017,1.1767278599945725,0.7273809633224708,1
3100003L05Rik,0.5426688821406062,-0.05525124553259175,0.22778988397784694,0.1725386384452552,1
3110009E18Rik,0.023759894087490494,0.09710957869541392,0.31087266988832596,0.4079822485837399,1
3110039M20Rik,0.2689133425034388,-0.342532049810913,-0.12935320601260392,-0.4718852558235169,1
4632411P08Rik,0.7991006396858572,1.5982248295445405,0.46141530809657905,2.0596401376411198,1
4632428C04Rik,0.129451768776472,0.3656257066642419,0.13018444959694442,0.4958101562611863,1
4833412C05Rik,0.912344648895525,0.49111171975362655,0.1489307248755094,0.640042444629136,1
4833418N02Rik,0.8137156270959088,0.6745166185337923,0.21761339439576322,0.8921300129295555,1
4833427F10Rik,0.5449047969273515,0.47264497108697423,0.6821064230238041,1.1547513941107783,1
4921504A21Rik,0.9794940930216057,0.7138738045568032,0.6398100210762876,1.3536838256330908,1
4921539E11Rik,0.3219752243161849,-4.694240582780204,7.68103775933986,2.986797176559656,1
4930401G09Rik,0.38557993730407525,-0.18866378287155872,0.9505039262131421,0.7618401433415833,1
4930405A21Rik,0.7880219886199248,0.3005000968703522,0.16500506926520497,0.46550516613555715,1
4930448H16Rik,0.8887579329102447,0.5601078123141972,0.682106423008277,1.242214235322474,1
4930455H04Rik,-0.004419285962560206,0.41666133458349996,-0.10695261579770055,0.3097087187857994,1
4930500F10Rik,0.37630662020905925,0.43830238305824387,0.7499403956999758,1.1882427787582197,2
4930511M06Rik,0.619201714204502,-0.6974109710000322,-0.45856887122288725,-1.1559798422229195,2
4930512B01Rik,0.02500415198095625,0.19351448131857207,0.1951852294015355,0.38869971072010756,1
4930515G01Rik,0.5072436141822341,0.2536808110044819,0.19206681847056828,0.4457476294750502,1
4930546C10Rik,0.40334455195624735,-0.721794841315162,0.02230062133051014,-0.6994942199846519,1
4930556M19Rik,0.47248603175804355,-0.5514134626931915,-0.0605728223208617,-0.6119862850140532,1
4930557F10Rik,0.4841792892513836,-0.31441101747749245,-0.25734227202848736,-0.5717532895059798,4
4930579K19Rik,0.5904868078781123,-0.004872519709005374,0.36501045133492926,0.3601379316259239,1
4930595D18Rik,0.2515275304633218,0.6599715715885592,0.32737270483068626,0.9873442764192455,1
4931406B18Rik,0.2924675905230219,0.7128586762350095,0.6233257952628319,1.3361844714978415,1
4931406P16Rik,0.3866829944089852,0.4537479396742612,0.6587401225318947,1.112488062206156,1
4932435O22Rik,0.9526090372285156,1.5910955047474,0.2405967123924504,1.8316922171398504,1
4933400C23Rik,0.6436933924989362,-0.35476388818906823,-0.6459471983103953,-1.0007110864994635,1
4933406I18Rik,0.9858027430026427,0.3256108096109238,0.2624434146949297,0.5880542243058535,1
4933407K13Rik,0.541606359382842,1.906707047909259,0.04468884536066957,1.9513958932699285,5
4933427D14Rik,0.9535025204241265,0.29915863721127023,0.5256880391005718,0.824846676311842,1
4933427E11Rik,0.7853443314789949,-0.9798286588506815,-0.5891673506345152,-1.5689960094851967,1
4933430M04Rik,0.44234759840509325,-0.8860417480070151,-0.3861857696984152,-1.2722275177054303,1
4933436I20Rik,0.3568494380969488,-2.4541977507216814,0.22311188362185555,-2.231085867099826,1
5730422E09Rik,0.5061169669187422,-0.9353573783476384,3.341095821970639,2.4057384436230005,1
8430432A02Rik,0.3163712597674862,0.32184568114504986,0.2393999516148293,0.5612456327598792,1
9130017K11Rik,0.22586635715470071,-0.8977337844257605,1.1702875048226153,0.2725537203968549,1
9130019P16Rik,0.27549532028686036,-0.6412223264442836,-0.13876181140015564,-0.7799841378444392,1
9330136K24Rik,0.5005991098938719,0.39243878484699746,0.4171854441191214,0.8096242289661189,1
9330154J02Rik,0.4877501602449968,-0.4477604309701593,-0.6814007755770519,-1.1291612065472112,1
9330159N05Rik,0.28171206225680934,-0.39195652785864654,0.9379663002586862,0.5460097724000397,1
9330198N18Rik,0.18767996223743214,2.1689281283611708,0.2866595605214921,2.4555876888826624,1
9430041J12Rik,0.6173744639645871,1.1514109403022752,0.5643265745522377,1.7157375148545129,1
9530046B11Rik,0.944037308461026,1.227715978178126,1.2303080381801763,2.4580240163583023,1
9530059O14Rik,0.7027786028677125,0.9201311254743791,-0.03733939711043144,0.8827917283639477,1
9530068E07Rik,0.10619631901840491,0.2491126721387733,0.3361591114979645,0.5852717836367378,1
9630028B13Rik,0.7086016279917385,0.32858399393207005,-1.5459424608414176,-1.2173584669093476,1
9930104L06Rik,0.14541695382494832,0.2772887545028522,0.3637957771946514,0.6410845316975036,1
A1cf,0.3708193041526375,0.41292003453683956,-0.4767896002315408,-0.06386956569470126,1
A230077H06Rik,0.9485432738460114,0.25659965652915107,0.6119128342430749,0.8685124907722259,1
A330093E20Rik,0.5379039913004211,-0.2775671144635101,-1.7103535238215053,-1.9879206382850154,1
A430010J10Rik,0.01751449262594048,-0.26098544106155197,-0.8021967997837072,-1.0631822408452591,1
A730056A06Rik,0.9167123037604965,1.0640703763404478,0.5626390525981368,1.6267094289385846,1
A830018L16Rik,0.5908056967528932,-0.5586896332427763,-1.0452799281989202,-1.6039695614416964,2
A830092H15Rik,0.5156576200417536,-0.7316814888672547,0.2724563466066212,-0.4592251422606335,1
A930024E05Rik,0.131937495188977,0.7950960929045925,-0.0022598114968510608,0.7928362814077414,1
AC147266.1,0.18412634946021592,1.0615600633933537,0.38418756601603965,1.4457476294093934,1
AI480526,0.7689022858578247,0.23194611998775994,0.5152191825235013,0.7471653025112612,1
AW011738,0.2750128270908158,1.0116711876270943,0.07067171095555835,1.0823428985826526,1
AW554918,0.9928089917372868,-0.9251780527244857,-1.4964062483320497,-2.4215843010565354,1
Aacs,0.038378876266502916,0.37206801634901066,0.18123275428022456,0.5533007706292352,1
Aadacl3,0.2318913121201287,5.564253636323086,-0.18422546438515175,5.3800281719379335,1
Aanat,0.1499868835257083,0.78213669705095,0.15264901311998358,0.9347857101709336,1
Abca12,0.37300859404191716,-1.6163526618532786,0.23160527090731642,-1.3847473909459622,1
Abca13,0.15940618596582426,-0.48330058177343327,-1.5095958419351083,-1.9928964237085416,1
Abcb7,0.983717082486024,-0.15105831237921263,-0.6791359477445948,-0.8301942601238075,1
Abcc10,0.05068483745837768,0.8979376082737567,0.7268960329274886,1.6248336412012454,2
Abcg1,0.6892669018508675,-0.47798458565334956,0.7477626668225827,0.2697780811692332,1
Abhd16a,0.4311103588354773,0.6052827396653921,0.4119651307038015,1.0172478703691936,1
Abi2,0.11947470842875865,-0.42502256449081766,0.09679073807430294,-0.3282318264165147,1
Abi3,0.3291062065601756,0.5742505660763491,0.21671797260280856,0.7909685386791576,1
Ablim1,0.9919912224916663,0.43377207945246443,0.2856846019246544,0.7194566813771188,1
Ablim2,0.33741694827336316,1.5458407961974638,-0.30629927034427684,1.239541525853187,1
Acaa2,0.04501773621412448,-0.017901927725965106,0.4682640757732477,0.4503621480472826,1
Acacb,0.9560826418790309,1.4066709336160406,0.16198687769754883,1.5686578113135896,1
Acad10,-0.006760485651214128,0.5721609637944827,0.26536461754580065,0.8375255813402833,1
Acad12,0.9105216192098645,0.5721609637944827,0.26536461754580065,0.8375255813402833,1
Acadsb,0.04382731633425903,0.08731897764999808,0.40783724508647357,0.49515622273647164,1
Acap2,0.333950808774651,1.6554993286313753,0.08484317268795971,1.740342501319335,1
Acap3,0.08893921457614906,0.42513540974269404,0.06682964466222252,0.49196505440491656,1
Aco2,0.7252904493422176,2.377390897560127,0.5707842345326257,2.9481751320927527,1
Acot7,0.09199660257263025,0.16863164467026515,1.5839050916439117,1.7525367363141768,1
Acox1,0.9216548448181789,0.25248177945312467,0.2571589037454398,0.5096406831985645,1
Acoxl,0.7893299930449105,0.4671002442518424,1.094120821028818,1.5612210652806604,1
Acss2,0.8173344850646456,0.09350875782808532,1.1127514911874703,1.2062602490155556,1
Actg1,0.6764448336252189,0.003141553113322537,0.1996854350066588,0.20282698811998134,1
Acy1,0.2531591347183551,0.6809860993958492,0.2758256251997313,0.9568117245955805,1
Adam22,0.732528818443804,-0.35002901282390253,-0.33132894220410014,-0.6813579550280027,1
Adamtsl1,0.6198034190292493,-2.034482266996051,-0.22621208521028457,-2.2606943522063356,1
Adarb2,0.44902473791311986,0.09972412539258195,-0.03644466768401733,0.06327945770856462,3
Adcy2,0.29680206937193937,0.9056746174143882,1.1886696602690043,2.0943442776833923,1
Adcy5,0.9731757716647295,0.8401916464754604,1.7410872626770901,2.5812789091525508,1
Adcy6,0.282591616987846,0.2711069509614288,0.4723269983110421,0.7434339492724709,1
Adcy8,0.13221329437545654,-0.7797421905230375,-0.12935289734915356,-0.9090950878721911,1
Add2,0.5701656000527809,0.6019303713596473,1.1842903233778586,1.7862206947375059,1
Adk,0.36457546863202944,-0.24124991380709027,0.34044155569859735,0.09919164189150709,2
Adnp,0.33920865697404234,-1.2701621108146917,-2.1850619815925856,-3.455224092407277,1
Afap1l1,0.9979980476828643,0.00302709324796524,0.4238185364515128,0.42684562969947804,1
Afp,0.8073266345243996,-0.6359305510911811,-0.4081542222650373,-1.0440847733562184,1
Agap1,0.2700515430461649,0.6895116740636915,0.8401486509403187,1.5296603250040102,1
Agfg1,0.19842006727651867,-1.5567954038252803,3.4657449059809906,1.9089495021557106,1
Agpat1,0.2507772806551907,0.49870726768470686,0.0849752489858564,0.5836825166705633,1
Agpat3,0.9737833720837008,0.5032316466622557,0.0909063321524668,0.5941379788147225,1
Ahdc1,0.5470712773465067,-0.09283982911040134,0.6166293488988797,0.5237895197884783,1
Ahi1,0.34286212570423336,-0.4440432880972518,0.5732526563163207,0.12920936821906892,1
Aif1,0.4692078880687452,2.1006761934449516,-0.13346900581526433,1.9672071876296873,1
Aif1l,0.951910046515035,0.4779914314764726,0.17572861222127045,0.6537200436977431,1
Aip,0.04133143005450299,0.4877381203267652,0.14501905241542046,0.6327571727421857,1
Aipl1,-0.011073379595452532,3.6783556446756203,1.2652784144409082,4.943634059116528,1
Ajap1,0.7028831763359451,0.346770561263959,1.0017106467965855,1.3484812080605446,2
Akap6,0.39198739333497207,-0.10974064173433606,-0.0811304482094386,-0.19087108994377466,1
Akap8l,0.9346724574737604,0.22522406236104509,0.14913893387840282,0.3743629962394479,1
Akirin1,0.8861821489942383,0.1680823444550228,0.21794150673809387,0.38602385119311666,1
Akr1c18,0.10858024411270929,1.0945966108900134,1.538865416529096,2.6334620274191094,1
Akr7a5,0.14766307139188495,0.3280139898213199,0.17634217067854063,0.5043561604998605,1
Akt1s1,0.17392138063279003,0.33354509579663993,0.07559438952580333,0.40913948532244326,1
Akt2,0.1848650373540564,0.746657364117312,0.27709503365318455,1.0237523977704965,2
Alas1,0.8867762840769107,0.43830238305824387,0.7499403956999758,1.1882427787582197,2
Aldh18a1,0.9472349902857413,0.62583132894548,-0.08405681169770496,0.541774517247775,1
Aldh2,0.6977387803880869,0.28326760699137044,0.42008054226284086,0.7033481492542113,1
Aldh4a1,0.05424344666493641,0.3424540804285834,0.1550452682832475,0.4974993487118309,1
Aldh7a1,0.5544719314938155,-1.2563769404154108,-0.7297699799085937,-1.9861469203240045,1
Aldoa,0.6088052957864873,0.3983660151574018,0.02886353527090524,0.427229550428307,1
Aldoc,0.20810166799046861,0.9627615871398919,0.7342911555378318,1.6970527426777235,1
Alyref,0.7254978524014057,0.3901828108879487,0.8780266329807687,1.2682094438687175,1
Amph,0.7500024208151369,-0.7671406124487286,0.5886418783497223,-0.1784987340990063,1
Anapc11,0.08216592872178267,0.3901828108879487,0.8780266329807687,1.2682094438687175,1
Angpt1,0.7934224390243902,-0.21043313831473842,0.036900661901621,-0.17353247641311742,2
Ank2,0.5480561434394733,-1.4969417518902177,0.9323405843969543,-0.5646011674932634,2
Ankef1,0.19995014100746328,-0.14973872558578494,-0.34584471724531696,-0.4955834428311019,1
Ankrd10,0.8995065847857726,0.12305565044239675,0.5885200158162074,0.7115756662586041,1
Ankrd13a,0.04844748472820426,0.2536808110044819,0.19206681847056828,0.4457476294750502,1
Ankrd52,0.04745848436314592,0.4635289604773898,0.15300431297440564,0.6165332734517954,1
Anks1,0.014358387383950146,0.263511007419726,0.324833249564481,0.588344256984207,1
Anks3,0.9192826783983298,0.08561718255765882,0.24284215260429054,0.32845933516194936,1
Ankzf1,0.1461374154503382,0.30847413433060566,0.09220487250627141,0.40067900683687707,1
Ano10,0.5327074574472428,-0.48635956829080307,-2.069204518731627,-2.55556408702243,1
Ano6,0.20449472752238615,1.685138030332935,1.041027911342952,2.726165941675887,1
Aoc3,0.6369921085240984,-0.014245327142328623,2.277186144445142,2.2629408173028134,1
Ap3m1,0.885462379318599,0.30772065071277943,0.3625872367720824,0.6703078874848618,1
Ap5b1,0.1860303325448727,0.2867532212522641,0.4047335614765122,0.6914867827287763,1
Apbb2,0.2988143854157985,-0.733883383035423,-1.2746006194411312,-2.0084840024765542,1
Apc2,0.1835197443506049,0.2589382776304041,0.45971400169965726,0.7186522793300614,1
Apon,0.7221837088388214,-2.145037800379674,3.6340078198720978,1.488970019492424,1
Apoo,0.5695309026233881,-1.6206867540213739,-1.6001724634263557,-3.2208592174477295,1
Aqp5,0.2274436090225564,2.6708929724127786,0.36446554376481366,3.0353585161775922,1
Arap2,0.3738413023910154,-1.7387031732244773,-1.398922762664471,-3.1376259358889484,1
Arc,0.0546280219046347,0.666043336628158,0.22051518120022617,0.8865585178283841,1
Arfgef2,0.4924272267374357,0.38905437062861503,0.5754501489936352,0.9645045196222503,2
Arhgap15,0.15052777560206965,-3.645252905843636,1.6752135356669584,-1.9700393701766774,1
Arhgap17,0.5286234369229146,0.8470404858336628,0.4028681412826749,1.2499086271163375,1
Arhgap35,0.9756374028130338,0.6465225641561319,0.3586524739153063,1.0051750380714382,1
Arhgap39,0.8808371950908999,1.1665627792223818,-0.28242147695617437,0.8841413022662075,1
Arhgap6,0.023947278195957423,0.9680146799373898,-1.6542154824084694,-0.6862008024710797,1
Arhgef10,0.03417824495300893,1.5507569625116167,0.9344652859968252,2.4852222485084416,2
Arhgef12,0.09024102662535304,1.5758762420556747,0.32689060829164385,1.9027668503473185,1
Arhgef26,0.5967140298880956,-0.7670979812743108,0.1074926106097931,-0.6596053706645177,1
Arhgef4,0.3415084710431926,0.3033094546988362,0.17464169136120478,0.47795114606004097,2
Arhgef9,0.4878856510804156,0.17456961188248066,-17.90208218845393,-17.72751257657145,2
Arid1a,0.6352050488619269,0.015228873339895976,1.9588217150987959,1.9740505884386919,1
Arl15,0.0996931512224899,-0.06171097608038689,-0.3416006825623148,-0.4033116586427017,1
Arl2,0.7781000725163162,0.16741841714891947,0.2942726921803507,0.46169110932927016,1
Armc1,0.7942966099318621,-1.041901203677453,0.9942918362023463,-0.0476093674751068,1
Armc4,0.5327564258569369,-1.013350636261856,0.14710005397129677,-0.8662505822905593,1
Arnt2,0.4913524731926669,0.7262600796026795,0.5070352819512469,1.2332953615539264,2
Arntl,0.024481054067975818,0.7056846366188485,0.2912227854634475,0.996907422082296,1
Arrb1,0.5238297589801474,0.4196137211686959,0.5399344066968732,0.9595481278655691,1
Arrdc1,0.7752517985611511,0.24168340845247127,0.9625303147953315,1.2042137232478027,1
Arsj,0.4420028058152383,0.3453078306819197,-0.18621136103842284,0.15909646964349689,1
Asap1,0.5001666322293393,-1.7306768187078725,-0.22494555199075328,-1.9556223706986258,1
Asap2,0.195711198537153,0.25923196345793276,0.8994617114656145,1.1586936749235472,1
Asb6,0.6229085083659666,0.042719623916073424,0.5625248072823763,0.6052444311984497,1
Asb7,0.3846138157492199,0.3668716153196083,1.4513453629003492,1.8182169782199575,1
Ascc1,0.9575233483223798,-2.5259894871514885,4.035926724363004,1.509937237211516,1
Ascc2,0.8168309208500154,0.6727459525785835,0.7765825390058159,1.4493284915843994,1
Ascc3,0.5157675416042935,-0.15459210504830811,-1.2989082092608055,-1.4535003143091136,1
Ash1l,0.015766122046206112,0.4082167337367193,0.2760020485280834,0.6842187822648027,1
Ash2l,0.7576542827366701,0.08437438138440667,0.8520314244632621,0.9364058058476687,1
Asic1,0.515867941526926,0.5981378419742605,-0.08755004320174087,0.5105877987725196,2
Asic5,0.8038795612789046,-1.2547696442987948,0.9382471004758852,-0.3165225438229097,1
Aspg,0.5178384893531539,0.08872303460873798,0.6912000656688146,0.7799231002775526,1
Asphd1,0.9739238927011853,-0.3494690742500892,0.9756507292249053,0.626181654974816,1
Ass1,0.03185531993023042,0.8052203101657167,0.4540003504997778,1.2592206606654945,1
Astn2,0.6082373848033874,-0.7248859929221513,-0.1525551021429875,-0.8774410950651388,4
Asxl3,0.532385499408484,-0.34225732472133563,0.21344656079254434,-0.12881076392879123,3
Atad3a,0.9101913953868804,0.6378692524047196,0.15858830123981704,0.7964575536445366,1
Atad3aos,0.14223068012576534,0.6378692524047196,0.15858830123981704,0.7964575536445366,1
Atf5,0.6836090941554577,0.5586542152080138,0.018347921411888457,0.5770021366199023,1
Atg10,0.5404971329765785,-1.0584582185784412,0.1761079859433845,-0.8823502326350567,1
Atg2a,0.0677017878136782,0.3959931088987143,0.13558338901250977,0.5315764979112241,1
Atg4d,0.12740071925931593,0.26197282862959126,0.2724221582532591,0.5343949868828504,1
Atg7,0.7275175268715268,-0.5297546825106905,0.6896756339632764,0.1599209514525859,2
Atg9a,0.8433098591549296,0.30847413433060566,0.09220487250627141,0.40067900683687707,1
Athl1,0.2161004575099776,0.515713692977124,0.3724219238973374,0.8881356168744614,1
Atp10b,0.3570029551233592,-0.290827155163069,-0.08349057568968132,-0.37431773085275033,1
Atp1b2,0.5603566529492455,-0.18551194174704944,2.7088601416578353,2.523348199910786,1
Atp2b1,0.378055673922307,0.28828679958661363,-2.9319203502187805,-2.643633550632167,1
Atp2c1,0.7306777273438723,0.1458078603080457,0.31646873662700337,0.4622765969350491,1
Atp5d,0.2247452172358305,0.680144376074959,-0.35137981061477763,0.3287645654601814,1
Atp6v0a1,0.893696260318877,-0.04864273874462732,0.4738987335114233,0.425255994766796,1
Atp7b,0.019253355704697987,0.7579017072871821,1.4573228837107113,2.2152245909978934,1
Atp8a1,0.8687953294583612,-2.0887378102321925,0.2662238293584316,-1.8225139808737612,1
Atp8b1,0.0014777130001984988,-0.08558464812871858,-0.33986596617985,-0.42545061430856856,1
Atxn1,0.7505444466442288,0.5497111965744128,0.5981282826532719,1.1478394792276847,2
Atxn2l,0.8689681480068663,0.1065675276543363,0.32903467706582745,0.43560220472016375,1
Atxn7,0.02374373766509792,-0.16089369565692824,-0.35730484402713847,-0.5181985396840667,1
B230206L02Rik,0.08086417405195695,1.3358463397973268,0.06346833815782427,1.399314677955151,1
B230216N24Rik,0.08572176416699386,-0.4249947496186879,-0.3386238888310613,-0.7636186384497492,1
B230217C12Rik,0.2966252220248668,0.1403237938240851,0.4365169223724328,0.5768407161965179,1
B4galnt4,0.1456382620410913,0.8832228221581244,0.25319674917264146,1.1364195713307659,1
B530045E10Rik,0.09793303630646306,-0.47079194963845117,-0.6695566702103166,-1.1403486198487678,1
BC004004,0.9251306014228335,0.311337913746633,0.2671737873577871,0.5785117011044201,1
BC024978,0.16383682469680264,0.5200630934546937,0.015281972514577191,0.5353450659692709,1
BC028777,0.3135929812081333,0.6770225807760668,0.21200058613605766,0.8890231669121245,1
BC029214,0.7666030342610268,0.17591827045684427,0.26559452910761294,0.4415127995644572,1
BC035044,0.14096682383925915,-0.2807678040142443,-0.5095972060072698,-0.790365010021514,1
BC043934,0.5948072383949646,0.7637827622100651,0.6564605679258286,1.4202433301358939,1
BC052040,0.9458398822195253,-0.04669442908785015,-1.278061816195829,-1.3247562452836792,2
BC061194,0.041397364145152556,1.6149115054615142,-0.053581532540183385,1.5613299729213308,1
BC068157,0.8197381671701913,0.20376968667718343,0.5032856039063311,0.7070552905835146,1
Bag2,0.8241064312427197,-0.5452769368826447,-0.5030635343254544,-1.048340471208099,1
Bahcc1,0.4803864307250312,0.5478324674891386,0.36126659903570113,0.9090990665248397,1
Bai1,0.7787498382295845,0.14963473907757852,-0.257119048293887,-0.10748430921630847,1
Bai3,0.12795227548872337,-0.2888554734862212,-0.6288678654715474,-0.9177233389577686,1
Bak1,0.7554360178801425,0.7741934145348442,0.4081966608834351,1.1823900754182795,1
Banf2,0.3039848619768477,0.057400711772364055,0.2299570595882603,0.28735777136062435,1
Batf2,0.05564477502606148,0.16741841714891947,0.2942726921803507,0.46169110932927016,1
Bax,0.7520373791155058,0.36633606895375337,0.11214834693239517,0.47848441588614854,1
Bcar3,0.5931643356643357,-0.657989643875668,0.1917284404205457,-0.46626120345512234,1
Bcl2l12,0.7093124456048738,0.3387545721008074,0.11082883742807192,0.4495834095288793,1
Bcl2l2,0.26950434684430397,0.7950075796824256,0.12160730537518871,0.9166148850576143,1
Bcl3,0.5317347607603233,0.4018811322607396,0.6455454741113607,1.0474266063721003,1
Bcl7a,0.25470100443821536,0.12630939474426484,1.051626847043988,1.1779362417882528,1
Bcl7b,0.7209765536080127,-0.048234088106610784,0.6793552579641347,0.6311211698575239,1
Bdkrb2,0.07501696215227588,-1.0225834225268682,1.2113835198622556,0.18880009733538738,1
Blmh,0.34000300435631664,0.743381056361009,0.2718476463809334,1.0152287027419424,1
Blvrb,0.07267887756022738,0.36870308349836733,0.1496230523510631,0.5183261358494304,1
Bmpr1b,0.28819556988185757,-1.7464258579813237,1.1974117930863444,-0.5490140648949793,1
Bola2,-0.04189499734841789,1.1085163962867748,1.0608653615382764,2.169381757825051,1
Bpifc,0.003943064273715852,0.0953483769047101,0.5132295110247083,0.6085778879294184,1
Brd1,0.11303084444269923,1.355960862488419,0.41376362126294497,1.769724483751364,1
Brd3,0.48310458060318084,0.1677903895735131,0.2844510019872377,0.4522413915607508,1
Brinp3,0.1557132170060625,-0.014975492560151515,0.10817356275142442,0.09319807019127291,1
Brms1,0.7926955965795572,0.13071377894489755,0.3993205710619119,0.5300343500068094,2
Brpf3,0.037316673099189505,0.5198180913225454,0.0073096499594846875,0.5271277412820301,1
Bsn,0.347380085805494,0.3361299071511885,0.23108962665328736,0.5672195338044759,1
Bspry,0.9747705342433514,-0.5689248241801104,1.2629812779606535,0.6940564537805431,1
Btaf1,0.019377322907591015,-0.05543586315750382,0.48845252309802767,0.43301665994052385,1
Btk,0.9836185170447009,1.2016042350650005,-0.6379182009466051,0.5636860341183952,1
Btrc,0.5321674817259673,-1.6462384968659278,1.306622086582137,-0.33961641028379086,1
Bysl,0.8277334323371078,0.39921555040233647,0.5604763494834293,0.9596918998857658,1
C130046K22Rik,0.05946818743987907,0.4170906843712521,0.13769680481411228,0.5547874891853644,1
C130071C03Rik,0.08493742494090188,-0.4814966293999012,-0.006735757207524025,-0.4882323866074252,3
C1ql3,0.6236132480362783,-0.28338094637329236,0.1178482893387982,-0.16553265703449416,1
C230035I16Rik,0.7398893146019583,-0.2995205224898432,-0.18802375915061598,-0.48754428164045915,1
C2cd2l,0.8137587238285144,0.22025780946326345,0.6180199198669554,0.8382777293302188,1
C330006A16Rik,0.709225379525107,0.31680962457917516,0.27842878592389475,0.5952384105030699,1
C330022C24Rik,0.43695861405197306,-0.014432227097863404,0.2881041610956614,0.273671933997798,1
C630028M04Rik,0.041107382550335574,-0.5492255474036132,0.9989889657905928,0.44976341838697964,1
Cab39l,0.6696181269098122,-0.6201031793820495,0.05076223389043477,-0.5693409454916147,1
Cabp1,0.5446921729758858,0.6001724686449399,0.8456844059397062,1.445856874584646,1
Cacna1b,0.9793280862401617,0.37916140481562133,0.3703011387324673,0.7494625435480886,1
Cacna1e,0.3107951463527332,-0.20318894060142956,0.2867417609328592,0.08355282033142963,2
Cacng8,0.29628862420162266,0.39399682417197823,0.9946028592932947,1.388599683465273,1
Cadm4,0.8077010107105144,0.23008542730959647,0.6344052472446107,0.8644906745542071,1
Cadps2,0.8145985175183588,-0.25092276784207757,-0.6777895220258798,-0.9287122898679574,1
