gene,stats,fdr,log2(old/young),DEG,-log10(fdr)
Xkr4,34.75469145536036,1.1752024711969582e-07,-0.03152462,0,6.92988730398935
Gm1992,13.177817998930127,0.0025623032657450125,1.146238,0,2.59136946988988
Mrpl15,19.005667002092018,0.00017435123659634687,-0.33288565,0,3.7585749680180576
Lypla1,51.51018710489696,4.7840638293872165e-11,-0.8047167,-1,10.320203034587012
Tcea1,44.21545838919496,1.4560095997328842e-09,-0.41908994,-1,8.836835761631995
Rgs20,40.86557312342507,6.939607422337061e-09,-0.3136007,-1,8.158665097143865
Atp6v1h,30.509197100048798,8.436840940699058e-07,-0.1791705,0,6.073820138545734
Rb1cc1,19.513122028198634,0.0001380370287473625,-0.097976506,0,3.860004397486264
4732440D04Rik,11.911984527142863,0.004568664566879485,-0.2695165,0,2.340210726842736
St18,6.426351191852341,0.05601356412034683,-0.29231113,0,1.2517067924704663
Pcmtd1,1.6528091827335378,0.4795773838287196,-0.023592418,0,0.31914130578583
Gm26901,12.927035604328191,0.002864244785027523,-0.21972378,0,2.542989868960593
Sntg1,80.81576507074975,4.7618288307129905e-17,0.07979368,0,16.322226219853626
Rrs1,8.92186573146812,0.01803318467520861,-0.29902825,0,1.7439275697426326
Adhfe1,1.4800910932184947,0.518872533513709,0.11067462,0,0.2849393180488505
2610203C22Rik,0.8568178719244762,0.6821539778492475,0.24018879,0,0.16611758402027846
Mybl1,0.08948301640574952,0.9604143026392366,0.35552788,0,0.017541380985850438
Vcpip1,42.94904257452258,2.631892369852537e-09,-0.6659833,-1,8.57973187498775
1700034P13Rik,1.1202912260195501,0.6073206384425078,0.47974017,0,0.2165819600936428
Sgk3,15.63117819094313,0.0008273668204244915,-0.18901159,0,3.0823018994369833
Mcmdc2,26.34225507954824,5.834564456788677e-06,-0.5219807,-1,5.233991557968772
Snhg6,18.393388560198563,0.00023125554885291703,0.67020833,0,3.6359078378006435
Ppp1r42,2.4837715559064804,0.33036872683598845,-0.36421502,0,0.481001070326764
Cops5,85.32512189208325,5.60440970841682e-18,-0.5667412,-1,17.2514701232791
Cspp1,53.33129250412985,2.043880316629137e-11,-0.31989592,-1,10.689544538747375
Arfgef1,30.417462459403634,8.801929824072206e-07,-0.085178584,0,6.055422098297465
Cpa6,0.45455742622718787,0.8157247289880598,-0.4439129,0,0.08845637170011045
Prex2,26.47393173743077,5.483792739083127e-06,-0.28580123,0,5.260918967809131
A830018L16Rik,4.826485538774566,0.11597372750584345,-0.13960776,0,0.9356403839760256
Sulf1,20.10849480784215,0.0001049658331062087,-1.1651111,0,3.9789520429126957
Slco5a1,3.3001475759378067,0.22952490696388972,-0.43225253,0,0.6391701799739775
Ncoa2,5.144912042158112,0.10038395637095257,-0.13676426,0,0.9983356917361211
Gm29570,5.816204249516472,0.07399565186442802,1.4645916,0,1.1307937995496544
Tram1,11.738907460360183,0.004945492867954861,0.031529248,0,2.3057904201099477
Lactb2,24.62943535423169,1.2921106338053752e-05,-0.5195718,0,4.888700299348561
Eya1,9.882605730139854,0.01160249857341454,0.081791416,0,1.9354484763076165
Gm9947,4.240217253796419,0.1509241966774787,1.0276418,0,0.8212411270826834
Msc,16.390967673559015,0.000583092239116181,-1.8052317,0,3.2342627389450125
Kcnb2,2.856524859385214,0.2792567790757992,-0.0339808,0,0.5539962754031253
Terf1,19.03296798108406,0.00017222560023524527,-0.20728108,0,3.763902292983708
Sbspon,1.1339691822828761,0.6037303555849746,1.241269,0,0.21915698725466626
4930444P10Rik,5.58972692720911,0.0820046933107242,-0.022363883,0,1.086161291267251
Rpl7,15.244800454287592,0.0009899320513363818,-0.33931398,0,3.004394614233166
Rdh10,10.61774564461239,0.008272316253401933,-0.28246823,0,2.082372870710252
Gm28095,4.306957589793359,0.1465376925528478,9.288599,0,0.8340506513356737
Stau2,20.177831379658357,0.00010174862393518774,-0.019558365,0,3.992471455531694
Gm7568,3.4755812502815857,0.21191559048881622,2.436717,0,0.6738370913581389
Ube2w,4.063790933623018,0.16327585077612955,-0.072805725,0,0.7870780445972729
Tmem70,14.603480216446393,0.0013272508917196865,-0.2527558,0,2.8770469742039393
Ly96,0.5585230570532166,0.7793081322621761,1.4538236,0,0.10829079177292965
Gm28376,41.52888244523338,5.090148219883251e-09,1.2802204,1,8.293269571270278
Jph1,3.6572089889693475,0.19529850628090722,0.08511825,0,0.709301078352905
Gdap1,43.68170112602195,1.8692105001512282e-09,-0.46541736,-1,8.728341788023858
