gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,count
0610010F05Rik,-0.44579975298341007,-0.05062607306108413,-0.4964258260444942,1
0610012D04Rik,-0.06342538013466165,-0.32598631142061985,-0.38941169155528144,1
0610030E20Rik,-1.7104933818942227,0.24100809930201939,-1.4694852825922033,1
0610040F04Rik,0.8589283845538054,-0.43704222495125333,0.42188615960255216,2
0610040J01Rik,0.14086253580543828,-1.519374158467293,-1.3785116226618548,1
1110008P14Rik,-0.27301849430277403,-1.777607577203682,-2.050626071506456,1
1110019D14Rik,0.05658352834417202,0.9434164713672889,0.9999999997114609,1
1110037F02Rik,0.21759143504914102,-0.3959286762855804,-0.17833724123643938,1
1110059E24Rik,0.14260439542516617,-0.6280312225204625,-0.4854268270952964,1
1190002F15Rik,-1.0285691519025741,-0.5563933482528192,-1.5849625001553933,1
1190002N15Rik,1.2854022183304858,0.17402939973301224,1.459431618063498,1
1190005I06Rik,0.0892673380878787,-0.3400754415592716,-0.2508081034713929,1
1200014J11Rik,0.752072486402179,-2.415037498302019,-1.6629650118998403,1
1500004A13Rik,-0.053901644750467534,-0.21492674813250895,-0.26882839288297644,2
1500009C09Rik,1.700439716892606,0.46948528314708615,2.169925000039692,1
1500015O10Rik,-0.05514155418543493,0.37706964903672985,0.3219280948512949,1
1700001L05Rik,-0.2602111240922761,0.7074060299848393,0.4471949058925631,2
1700003E16Rik,1.1338557465166617,-0.44579975298341007,0.6880559935332515,1
1700003M07Rik,0.10852445676183409,0.399270183369979,0.5077946401318131,1
1700003P14Rik,0.14086253582264388,0.21759143504914102,0.35845397087178493,1
1700006A11Rik,-0.07635088612203147,-0.436099114751327,-0.5124500008733585,1
1700006J14Rik,-0.20894689024623395,0.3479233033801576,0.13897641313392364,1
1700007B14Rik,-0.2390236482503898,-2.012997602747661,-2.252021250998051,2
1700007G11Rik,0.28439747148855105,-0.5246392111081845,-0.24024173961963344,3
1700007J10Rik,0.041222662720623304,0.4501657226279806,0.4913883853486039,1
1700010I02Rik,-0.09019780895747576,0.5693656455942596,0.47916783663678386,1
1700010I14Rik,-0.3625700792320421,1.3890422903212098,1.0264722110891678,1
1700010K23Rik,0.0,1.7258250357867508,1.7258250357867508,1
1700011I03Rik,0.35382407758016643,-0.4014901709412169,-0.047666093361050516,3
1700012P22Rik,0.06871275007583114,-0.6983443000344473,-0.6296315499586161,1
1700013N06Rik,-0.08746284123707948,-1.1926450776525686,-1.280107918889648,1
1700014D04Rik,0.0,-0.4203317988947336,-0.4203317988947336,1
1700016H13Rik,-2.999999993688209,4.169924994629586,1.1699250009413766,1
1700017G19Rik,-0.058893689047557325,-0.33703498723802305,-0.3959286762855804,1
1700017J07Rik,0.10691520390065812,0.45567948372037115,0.5625946876210293,1
1700019B03Rik,0.8813555031542664,-2.129283015553796,-1.2479275123995297,1
1700019D03Rik,0.23061292811299966,0.18442457111775432,0.415037499230754,1
1700019L03Rik,-0.6485276293574451,-0.2552570551666067,-0.9037846845240518,1
1700020G17Rik,-0.35908109323572357,0.7052567343175979,0.3461756410818744,1
1700020N01Rik,-0.1660240672620742,-2.196158707987995,-2.3621827752500693,2
1700020N15Rik,0.23446525361156365,-0.4739311882763076,-0.23946593466474392,1
1700021F05Rik,0.38702312302220676,0.5173992168232697,0.9044223398454765,1
1700021N21Rik,30.382779682187,1.777607577933617,32.160387260120615,1
1700024P16Rik,0.2016338611461283,-0.5693656455942596,-0.3677317844481313,1
1700025F22Rik,-0.7567288487845827,1.2294818458374475,0.4727529970528648,1
1700025F24Rik,-0.307069460444637,-0.37406822999541955,-0.6811376904400566,2
1700025G04Rik,0.8300749983823601,-1.6780719046167112,-0.8479969062343511,1
1700026D08Rik,0.3710941516476189,0.0,0.3710941516476189,1
1700028M03Rik,0.3464504139774326,-0.8610235867188625,-0.5145731727414299,1
1700028P14Rik,-0.09432738253581407,-0.8171359427016494,-0.9114633252374635,1
1700029J03Rik,-0.17449773120865691,0.4405725913317447,0.2660748601230878,1
1700029J07Rik,-0.5956097448122268,0.5305147166001338,-0.06509502821209301,1
1700030N03Rik,-0.6483401851872912,0.3953147218918894,-0.2530254632954018,5
1700030O20Rik,-0.015430040567955522,-0.36923380962047336,-0.38466385018842886,1
1700031F05Rik,0.0892673380878787,-0.3219280948512949,-0.2326607567634162,1
1700034P13Rik,-0.8073549212847317,2.4262647532342396,1.6189098319495079,1
1700037H04Rik,-28.16038726462904,31.034856378391968,2.874469113762928,1
1700040L02Rik,0.41008828325821245,-0.3519853287024453,0.05810295455576714,1
1700041M05Rik,-0.607682577103162,-0.22239242127919812,-0.8300749983823601,1
1700045H11Rik,-0.4708907339418767,0.2963930027332198,-0.17449773120865691,1
1700047F07Rik,0.292910751687791,0.2017709301987523,0.49468168188654327,2
1700047G03Rik,-0.6026645023633876,0.6374299205198752,0.03476541815648759,1
1700048M11Rik,-0.44170544968413405,0.1433641751508084,-0.2983412745333257,1
1700049G17Rik,0.0,2.4329594049250476,2.4329594049250476,1
1700060C16Rik,0.35275797757826466,-0.5429866113938602,-0.19022863381559557,2
1700061G19Rik,1.1926450773627417,-2.999999996844105,-1.8073549194813632,1
1700066B17Rik,0.019108822945173576,0.3959286762855804,0.415037499230754,1
1700066N21Rik,0.06413033741021146,-0.9385994551441942,-0.8744691177339827,1
