gene_name,9mo.2mo.log_ratio.mean,18mo.9mo.log_ratio.mean,18mo.2mo.log_ratio.mean,log2_distance.mean,9mo.2mo.log_ratio.std,18mo.9mo.log_ratio.std,18mo.2mo.log_ratio.std,log2_distance.std,count
0610005C13Rik,-0.4829246548473929,0.4161267827673907,-0.06679787208000221,12.08181627810923,0.0,0.0,0.0,0.0,2
0610007P14Rik,0.23582333562484384,-0.2058199397910838,0.030003395833760063,11.631620055894603,0.25528300120013514,0.48464565651298824,0.26191273356790246,0.8873090751497944,4
0610009E02Rik,0.07325385385000716,0.03171526520535961,0.10496911905536677,10.71398733619474,0.041750368952114036,0.11381484435240413,0.15556521330451817,0.32836328360374584,2
0610009L18Rik,0.5122500377254249,-0.07813165796185695,0.43411837976356793,11.210671343785682,0.0,0.0,0.0,0.0,3
0610009O20Rik,0.2167052868950785,0.035064074467065165,0.2517693613621437,10.770663892916842,,,,,1
0610010F05Rik,-0.2729493726886331,0.08054938945828474,-0.1923999832303484,12.690481148353848,0.3302720040086463,0.2360427661351631,0.18746822825634077,1.8525358130494471,5
0610010K14Rik,0.13867343001678578,0.09870610922865224,0.237379539245438,9.358073431574779,0.05095414126767121,0.033560207125279,0.06760140488145913,1.4993046234447798,6
0610011F06Rik,-0.044624529276177806,0.49631266833733134,0.4516881390611535,11.361925265894875,0.3001725105162496,0.4735676743461927,0.2101047262728864,0.813799814393579,6
0610012G03Rik,0.12832651900133663,0.12455060754937697,0.2528771265507136,10.893849072737815,0.11150184847036776,0.044457811024822116,0.06704403744554564,0.2747486300788355,2
0610025J13Rik,-0.2867000348113881,-0.03729004395884994,-0.32399007877023805,11.303751832400712,0.17790328535264427,0.4255835689253793,0.5126435955004442,0.3142724856121971,4
0610030E20Rik,0.1962104639438861,0.04719939463409591,0.24340985857798203,10.129587230288655,0.26315376942590674,0.13727150745102382,0.1486074036898134,1.4275403877039976,3
