start,end,2mo,9mo,18mo,gene_start,gene_end,gene_name,distance
42672434,42672484,0.38,0.63,0.52,42588782,42696842,Pantr1,24408
42679553,42679584,0.12,0.37,0.21,42588782,42696842,Pantr1,17289
42681733,42681929,0.27,0.53,0.34,42588782,42696842,Pantr1,15109
42705549,42705638,0.18,0.41,0.36,42705061,42715454,Pantr2,488
42705549,42705638,0.18,0.41,0.36,42692925,42746791,Gm20646,12624
42743758,42743774,0.53,0.76,0.65,42692925,42746791,Gm20646,3033
42888782,42888828,0.18,0.4,0.38,42849233,42907682,Mrps9,18900
42889614,42889647,0.27,0.51,0.42,42849233,42907682,Mrps9,18068
43261001,43261067,0.28,0.55,0.33,43248156,43304925,Gm29040,12845
46613782,46614380,0.46,0.67,0.54,46423592,46809476,Dnah7c,190190
46665862,46665941,0.52,0.85,0.66,46423592,46809476,Dnah7c,143614
51289127,51289138,0.29,0.5,0.33,51287126,51304960,Sdpr,2001
51289127,51289138,0.29,0.5,0.33,51216386,51335779,9330175M20Rik,46652
51767904,51767910,0.39,0.67,0.59,51747765,51918071,Myo1b,20139
51898548,51898551,0.14,0.43,0.32,51747765,51918071,Myo1b,19523
51899539,51899610,0.51,0.72,0.52,51747765,51918071,Myo1b,18532
51904307,51904327,0.24,0.45,0.36,51747765,51918071,Myo1b,13764
54661102,54661119,0.54,0.81,0.67,54643340,54928387,Ankrd44,17762
54751241,54751252,0.64,0.85,0.74,54679729,54769524,4930444A19Rik,18283
54751241,54751252,0.64,0.85,0.74,54643340,54928387,Ankrd44,107901
54865497,54865516,0.23,0.5,0.31,54643340,54928387,Ankrd44,62890
55576539,55576565,0.23,0.48,0.25,55403921,55756285,Plcl1,172618
57009577,57009585,0.69,0.92,0.81,56969412,57052084,9130024F11Rik,40165
58043607,58043610,0.32,0.63,0.52,58027931,58108413,Aox1,15676
58201341,58201350,0.54,0.79,0.68,58111130,58202698,Aox3,1357
58285843,58285902,0.35,0.59,0.42,58252117,58317656,Gm15759,31813
58285843,58285902,0.35,0.59,0.42,58276326,58382259,Aox2,9517
58466557,58466584,0.38,0.64,0.43,58464515,58468621,Gm23966,2042
58466557,58466584,0.38,0.64,0.43,58460771,58507109,Orc2,5786
58466557,58466584,0.38,0.64,0.43,58443151,58483816,Nif3l1,17259
58654974,58655002,0.34,0.56,0.35,58644903,58697989,Als2cr12,10071
58654974,58655002,0.34,0.56,0.35,58650641,58657831,Gm20257,2857
58720889,58720941,0.48,0.76,0.63,58709508,58760884,Cflar,11381
59632249,59632262,0.3,0.57,0.52,59514264,59638417,Gm973,6168
59632249,59632262,0.3,0.57,0.52,59584558,59672834,Sumo1,40585
59761601,59761620,0.59,0.82,0.71,59761400,59881014,Bmpr2,201
61965636,61965684,0.33,0.55,0.52,61636824,62644284,Pard3b,328812
62344525,62344593,0.39,0.62,0.59,61636824,62644284,Pard3b,299759
62505623,62505754,0.18,0.39,0.2,61636824,62644284,Pard3b,138661
62505798,62505949,0.32,0.63,0.42,61636824,62644284,Pard3b,138486
62515011,62515035,0.26,0.55,0.4,61636824,62644284,Pard3b,129273
62529767,62530052,0.34,0.56,0.39,61636824,62644284,Pard3b,114517
62530100,62530185,0.21,0.42,0.33,61636824,62644284,Pard3b,114184
62587793,62587802,0.36,0.55,0.64,61636824,62644284,Pard3b,56491
62655281,62655285,0.48,0.76,0.7,62654695,62659788,Gm11600,586
63197804,63197839,0.42,0.7,0.6,63196031,63200156,Gm27512,1773
63197804,63197839,0.42,0.7,0.6,63180691,63216543,Gpr1,17113
63473197,63473249,0.34,0.58,0.4,63443891,63598276,Adam23,29306
63562601,63563104,0.44,0.7,0.52,63443891,63598276,Adam23,35675
64726510,64726514,0.57,0.84,0.78,64688455,64727644,Ccnyl1,1134
65246786,65246832,0.29,0.55,0.48,65184683,65280695,Pikfyve,33909
65335004,65335155,0.3,0.51,0.41,65280056,65391244,Pth2r,54948
66864841,66864848,0.28,0.62,0.44,66864797,66868926,Gm25832,44
66864841,66864848,0.28,0.62,0.44,66828839,66865277,Acadl,436
67022049,67022093,0.4,0.65,0.52,66998517,67040872,Lancl1,18823
67266003,67266125,0.32,0.59,0.39,67247200,67325609,Gm15668,18803
67266301,67266353,0.51,0.78,0.6,67247200,67325609,Gm15668,19101
68120486,68120509,0.4,0.53,0.3,68030186,69110059,Erbb4,90300
68936636,68936672,0.34,0.57,0.36,68030186,69110059,Erbb4,173423
69665040,69665075,0.29,0.54,0.39,69529214,69689245,Ikzf2,24205
69897340,69897402,0.18,0.44,0.35,69824970,70727132,Spag16,72370
70614987,70615052,1.0,0.95,0.74,69824970,70727132,Spag16,112145
71340286,71340324,0.51,0.77,0.67,71240276,71416910,Abca12,76624
71388418,71388471,0.6,0.88,0.74,71240276,71416910,Abca12,28492
72117993,72118031,0.17,0.44,0.35,72105155,72124001,Gm4319,6008
72280155,72280245,0.32,0.54,0.4,72257167,72286314,Pecr,6159
72326909,72326996,0.2,0.42,0.4,72305421,72396952,Xrcc5,21488
72586304,72586338,0.12,0.34,0.16,72581251,72635134,Smarcal1,5053
72599137,72599181,0.21,0.44,0.33,72581251,72635134,Smarcal1,17886
73828912,73828929,0.45,0.72,0.51,73616088,73866466,6030407O03Rik,37554
73828912,73828929,0.45,0.72,0.51,73748321,73843917,Gm29183,15005
73974379,73974383,0.18,0.39,0.23,73908231,74126449,Tns1,66148
74264886,74264899,0.21,0.46,0.26,74234084,74270209,Arpc2,5323
74491227,74491315,0.24,0.48,0.34,74433511,74546284,Usp37,55057
74730743,74730795,0.34,0.59,0.51,74711574,74739892,Cyp27a1,9149
75146072,75146105,0.57,0.82,0.73,75140778,75149913,Fam134a,3841
75183063,75183082,0.37,0.64,0.48,75169731,75187146,Gm29253,4083
75183063,75183082,0.37,0.64,0.48,75178860,75194196,Atg9a,4203
75183534,75183541,0.37,0.59,0.48,75169731,75187146,Gm29253,3612
75183534,75183541,0.37,0.59,0.48,75178860,75194196,Atg9a,4674
75385154,75385162,0.37,0.21,0.12,75373297,75434320,Speg,11857
75417888,75417912,0.22,0.49,0.35,75373297,75434320,Speg,16432
75430004,75430052,0.44,0.68,0.63,75373297,75434320,Speg,4316
75492724,75492786,0.17,0.41,0.3,75477310,75508452,Obsl1,15414
76421121,76421151,0.46,0.7,0.55,76418692,76530422,Gm29069,2429
76477008,76478164,0.58,0.8,0.74,76418692,76530422,Gm29069,53414
76902906,76902971,0.23,0.46,0.36,76888472,77029792,Gm816,14434
76903043,76903058,0.24,0.46,0.46,76888472,77029792,Gm816,14571
76962470,76962497,0.62,0.87,0.7,76888472,77029792,Gm816,67322
77366754,77366861,0.67,0.89,0.78,77365185,77517088,Epha4,1569
77371488,77371514,0.21,0.44,0.35,77365185,77517088,Epha4,6303
77389366,77389391,0.25,0.48,0.29,77365185,77517088,Epha4,24181
77389724,77389730,0.29,0.58,0.37,77365185,77517088,Epha4,24539
77413382,77413393,0.24,0.46,0.28,77365185,77517088,Epha4,48197
77428710,77428737,0.35,0.57,0.47,77365185,77517088,Epha4,63525
77450451,77450531,0.46,0.74,0.55,77365185,77517088,Epha4,66637
77455149,77455242,0.46,0.7,0.65,77365185,77517088,Epha4,61939
77461367,77461375,0.25,0.52,0.33,77365185,77517088,Epha4,55721
77475852,77476186,0.41,0.69,0.62,77365185,77517088,Epha4,41236
77487347,77487486,0.32,0.49,0.27,77365185,77517088,Epha4,29741
77493017,77493049,0.49,0.72,0.53,77365185,77517088,Epha4,24071
77500057,77500103,0.22,0.49,0.4,77365185,77517088,Epha4,17031
77500129,77500218,0.28,0.54,0.38,77365185,77517088,Epha4,16959
78314861,78315191,0.34,0.59,0.47,78308345,78422289,Sgpp2,6516
78818103,78818125,0.4,0.66,0.53,78814758,78822028,Kcne4,3345
78818103,78818125,0.4,0.66,0.53,78789623,79226511,Gm29536,28480
79436663,79436674,0.21,0.36,0.15,79432669,79442120,Scg2,3994
79624941,79624961,0.35,0.62,0.62,79604876,79673972,Ap1s3,20065
81091166,81091202,0.18,0.42,0.22,81074950,81343764,Nyap2,16216
81192062,81192136,0.49,0.73,0.56,81074950,81343764,Nyap2,117112
81240980,81241030,0.31,0.56,0.39,81074950,81343764,Nyap2,102784
81336668,81336698,0.33,0.53,0.31,81074950,81343764,Nyap2,7096
82232176,82232179,0.66,0.86,0.65,82231101,82293416,Irs1,1075
82232176,82232179,0.66,0.86,0.65,82231112,82237933,Gm9747,1064
82323216,82323258,0.34,0.64,0.41,82314452,82447366,Rhbdd1,8764
82443858,82443988,0.44,0.66,0.42,82314452,82447366,Rhbdd1,3508
82625182,82625310,0.27,0.54,0.46,82584921,82724059,Col4a3,40261
82717399,82717455,0.5,0.71,0.58,82584921,82724059,Col4a3,6660
82717399,82717455,0.5,0.71,0.58,82689928,82727169,C430014B12Rik,9770
83164813,83164835,0.09,0.29,0.2,83157752,83212574,Daw1,7061
83861623,83861631,0.41,0.7,0.61,83657550,83913644,4933436I20Rik,52021
84108347,84108710,0.29,0.58,0.51,84034296,84366180,Pid1,74051
84183479,84183699,0.44,0.69,0.64,84034296,84366180,Pid1,149183
84212215,84212608,0.62,0.86,0.73,84034296,84366180,Pid1,153965
84494129,84494173,0.54,0.78,0.55,84367839,84698221,Dner,126290
84590647,84590730,0.45,0.71,0.5,84367839,84698221,Dner,107574
84622119,84622145,0.21,0.52,0.51,84367839,84698221,Dner,76102
84624162,84624192,0.31,0.55,0.32,84367839,84698221,Dner,74059
84653176,84653182,0.57,0.83,0.7,84367839,84698221,Dner,45045
85615572,85615611,0.46,0.33,0.59,85598378,85647037,Sp140,17194
85840702,85840719,0.3,0.43,0.2,85791441,85853576,Cab39,12874
86185575,86185586,0.48,0.68,0.5,86152780,86280284,Armc9,32795
86229017,86229034,0.4,0.66,0.51,86152780,86280284,Armc9,51267
86933049,86933068,0.32,0.55,0.38,86701808,87052095,Dis3l2,119046
86933049,86933068,0.32,0.55,0.38,86927387,87059596,Gm28375,5662
87284377,87284446,0.42,0.69,0.47,87262363,87312839,Efhd1,22014
87472457,87472633,0.52,0.72,0.55,87468271,87477482,3110079O15Rik,4186
87712346,87712356,0.24,0.48,0.5,87618312,87722507,Inpp5d,10161
87779022,87779080,0.35,0.59,0.4,87774938,87779209,Gm25395,187
87779022,87779080,0.35,0.59,0.4,87753870,87794428,Atg16l1,15406
87781602,87781734,0.34,0.57,0.48,87753870,87794428,Atg16l1,12826
87846588,87846677,0.44,0.69,0.53,87801680,87847158,Sag,570
87924898,87924963,0.26,0.55,0.38,87851287,87947180,Dgkd,22282
88095509,88095573,0.39,0.57,0.37,88085813,88221004,Ugt1a8,9696
88095509,88095573,0.39,0.57,0.37,88093062,88222002,Ugt1a7c,2447
88095509,88095573,0.39,0.57,0.37,88053388,88221004,Ugt1a10,42121
88095509,88095573,0.39,0.57,0.37,88053393,88220584,Gm20528,42116
88095509,88095573,0.39,0.57,0.37,88068800,88220997,Ugt1a9,26709
88181920,88181953,0.26,0.52,0.57,88085813,88221004,Ugt1a8,39084
88181920,88181953,0.26,0.52,0.57,88093062,88222002,Ugt1a7c,40082
88181920,88181953,0.26,0.52,0.57,88101252,88221003,Ugt1a6b,39083
88181920,88181953,0.26,0.52,0.57,88132809,88220997,Ugt1a6a,39077
88181920,88181953,0.26,0.52,0.57,88164012,88220997,Ugt1a5,17908
88181920,88181953,0.26,0.52,0.57,88053388,88221004,Ugt1a10,39084
88181920,88181953,0.26,0.52,0.57,88053393,88220584,Gm20528,38664
88181920,88181953,0.26,0.52,0.57,88068800,88220997,Ugt1a9,39077
88199988,88200144,0.38,0.65,0.5,88085813,88221004,Ugt1a8,21016
88199988,88200144,0.38,0.65,0.5,88093062,88222002,Ugt1a7c,22014
88199988,88200144,0.38,0.65,0.5,88101252,88221003,Ugt1a6b,21015
88199988,88200144,0.38,0.65,0.5,88132809,88220997,Ugt1a6a,21009
88199988,88200144,0.38,0.65,0.5,88164012,88220997,Ugt1a5,21009
88199988,88200144,0.38,0.65,0.5,88198601,88220997,Ugt1a2,1387
88199988,88200144,0.38,0.65,0.5,88053388,88221004,Ugt1a10,21016
88199988,88200144,0.38,0.65,0.5,88053393,88220584,Gm20528,20596
88199988,88200144,0.38,0.65,0.5,88068800,88220997,Ugt1a9,21009
88389672,88389912,0.39,0.64,0.61,88275661,88391293,Trpm8,1621
88465485,88465555,0.29,0.5,0.35,88457683,88467558,Gm28888,2073
89103321,89103330,0.11,0.31,0.26,89068415,89157068,Sh3bp4,34906
89148515,89148543,0.34,0.57,0.43,89068415,89157068,Sh3bp4,8553
89312931,89312994,0.2,0.42,0.25,89300719,89360144,Gm28342,12212
89472947,89472952,0.39,0.67,0.43,89452806,89899617,Agap1,20141
89517601,89517624,0.58,0.77,0.54,89452806,89899617,Agap1,64795
89559684,89559688,0.76,0.84,0.63,89452806,89899617,Agap1,106878
89630664,89630784,0.33,0.6,0.49,89452806,89899617,Agap1,177858
89793159,89793262,0.38,0.62,0.5,89452806,89899617,Agap1,106458
89834235,89834251,0.42,0.67,0.52,89452806,89899617,Agap1,65382
90090228,90090246,0.17,0.44,0.4,90040132,90155401,Iqca,50096
90949524,90949528,0.63,0.68,0.83,90913085,90953142,Mlph,3618
91069301,91069321,0.24,0.47,0.36,90996737,91130944,Lrrfip1,61643
91178411,91178456,0.16,0.37,0.32,91177822,91227196,Ramp1,589
91178846,91178987,0.66,0.86,0.8,91177822,91227196,Ramp1,1024
91624645,91624683,0.28,0.52,0.36,91609406,91626500,Gm28380,1855
91830372,91830393,0.36,0.55,0.31,91799461,91850028,Twist2,19656
91830635,91830639,0.24,0.47,0.29,91799461,91850028,Twist2,19393
91933127,91933130,0.5,0.74,0.75,91926779,92182341,Hdac4,6348
92102548,92102594,0.48,0.88,0.67,91926779,92182341,Hdac4,79793
92950681,92950691,0.3,0.58,0.4,92931526,92952590,9430060I03Rik,1909
92950681,92950691,0.3,0.58,0.4,92948865,92988391,Gpr35,1816
93321407,93321414,0.45,0.72,0.6,93306770,93345482,Pask,14637
97540228,97540231,0.3,0.58,0.47,97344475,97575015,Gm7135,34787
97745915,97745976,0.35,0.59,0.58,97704048,97772411,Ppip5k2,26496
97901684,97901778,0.17,0.42,0.33,97793114,98097646,Pam,108570
97911977,97912014,0.65,0.8,0.86,97793114,98097646,Pam,118863
97980505,97980578,0.37,0.66,0.56,97793114,98097646,Pam,117141
105811225,105811238,0.53,0.76,0.67,105778718,105849981,Tnfrsf11a,32507
105888909,105888964,0.17,0.39,0.29,105885633,105893012,RP24-79F8.1,3276
106317267,106317375,0.64,0.45,0.39,106169752,106396250,Phlpp1,78983
113963924,113963942,0.31,0.57,0.45,113889385,113966134,9330185C12Rik,2210
115782501,115782576,0.37,0.63,0.56,115682756,116589323,Cntnap5a,99745
117394311,117394316,0.57,0.83,0.74,117390257,117395532,Gm17777,1221
118416792,118416809,0.27,0.48,0.48,118387058,118614678,Clasp1,29734
118416905,118416971,0.39,0.6,0.48,118387058,118614678,Clasp1,29847
118462485,118462511,0.44,0.74,0.49,118387058,118614678,Clasp1,75427
118840285,118840364,0.3,0.53,0.52,118832132,119055619,Gli2,8153
118902282,118902345,0.54,0.71,0.75,118832132,119055619,Gli2,70150
119471568,119471573,0.27,0.48,0.34,119468305,119506794,Ralb,3263
119471657,119471663,0.25,0.48,0.33,119468305,119506794,Ralb,3352
119839204,119839234,0.45,0.67,0.67,119650467,119839613,Ptpn4,409
119969736,119969822,0.38,0.72,0.6,119921341,119999234,Cfap221,29498
120022248,120022258,0.75,0.44,0.58,120004894,120065536,Sctr,17354
120044834,120044859,0.54,0.75,0.54,120004894,120065536,Sctr,20702
120133982,120134024,0.4,0.68,0.4,120119187,120190189,3110009E18Rik,14795
123095421,123095424,1.0,0.86,0.66,123093384,123097443,Gm22610,2022
123703894,123703914,0.07,0.3,0.23,123319471,124047559,Dpp10,343665
125839712,125839728,0.17,0.24,0.41,125674995,125875862,Gpr39,36150
125858467,125858526,0.19,0.43,0.28,125674995,125875862,Gpr39,17395
125883777,125883822,0.27,0.5,0.42,125865622,125915101,Lypd1,18155
125894319,125894536,0.51,0.79,0.63,125865622,125915101,Lypd1,20782
125909683,125909715,0.21,0.48,0.36,125865622,125915101,Lypd1,5418
126101648,126101668,0.51,0.73,0.66,125911620,126832799,Nckap5,190028
126218306,126218367,0.43,0.6,0.37,125911620,126832799,Nckap5,306686
126287900,126287919,0.26,0.58,0.55,125911620,126832799,Nckap5,376280
126528448,126528652,0.19,0.4,0.3,125911620,126832799,Nckap5,304351
126817909,126817948,0.33,0.55,0.47,125911620,126832799,Nckap5,14890
127228938,127228961,0.45,0.66,0.45,127203015,127490336,Mgat5,25923
127293321,127293329,0.67,0.39,0.59,127203015,127490336,Mgat5,90306
127430301,127430353,0.22,0.47,0.33,127203015,127490336,Mgat5,60035
127477211,127477298,0.54,0.75,0.65,127203015,127490336,Mgat5,13125
127535903,127535986,0.39,0.65,0.52,127484546,127681548,Tmem163,51357
127882160,127882163,0.51,0.78,0.55,127866773,127945868,Rab3gap1,15387
128206716,128206858,0.23,0.52,0.3,128101301,128239736,R3hdm1,33020
128318919,128318955,0.22,0.46,0.36,128282756,128330318,Lct,11399
130551355,130551372,0.31,0.57,0.32,130460576,130559075,Gm16083,7720
131125919,131125941,0.57,0.33,0.3,131125455,131140340,Dyrk3,464
131222354,131222375,0.73,0.48,0.58,131174410,131247258,Rassf5,24904
131925036,131925055,0.19,0.42,0.34,131908534,131938321,Nucks1,13285
131993398,131993535,0.25,0.48,0.41,131960954,132016486,Gm29103,23088
132069797,132069810,0.2,0.43,0.34,132020806,132070062,Mfsd4,265
132069797,132069810,0.2,0.43,0.34,132034805,132069945,Gm26892,148
132194001,132194031,0.38,0.61,0.46,132189431,132261227,Lemd1,4570
132200992,132200997,0.33,0.59,0.36,132199069,132205803,1700037F24Rik,1923
132200992,132200997,0.33,0.59,0.36,132189431,132261227,Lemd1,11561
132218247,132218252,0.22,0.45,0.28,132189431,132261227,Lemd1,28816
132233782,132233794,0.25,0.55,0.4,132189431,132261227,Lemd1,27445
132283639,132283656,0.42,0.63,0.5,132282453,132286809,Gm7241,1186
132360877,132360881,0.3,0.52,0.41,132354315,132393281,Tmcc2,6562
132380994,132381015,0.49,0.71,0.61,132354315,132393281,Tmcc2,12287
132380994,132381015,0.49,0.71,0.61,132379129,132384509,Gm15849,1865
132512237,132512244,0.4,0.64,0.52,132507427,132545256,Cntn2,4810
132576369,132576391,0.48,0.69,0.54,132562690,132743797,Nfasc,13679
132893310,132893313,0.16,0.28,0.08,132878273,132942005,Lrrn2,15037
133012377,133012382,0.37,0.61,0.49,132957484,133032561,Mdm4,20184
133282446,133282451,0.3,0.54,0.39,133179321,133305435,Plekha6,22989
134133571,134133607,0.2,0.43,0.25,134109242,134153540,Chit1,19969
134305101,134305151,0.35,0.63,0.51,134294783,134334928,Ppfia4,10318
134313141,134313258,0.33,0.57,0.5,134294783,134334928,Ppfia4,18358
134320952,134321001,0.3,0.48,0.25,134294783,134334928,Ppfia4,13976
134483859,134484177,0.28,0.52,0.34,134453531,134493018,Klhl12,9159
134727899,134727939,0.5,0.7,0.68,134644677,134764593,Syt2,36694
135042615,135042630,0.57,0.71,0.83,134981301,135107276,Lgr6,61314
135086206,135086273,0.27,0.5,0.45,134981301,135107276,Lgr6,21070
135342189,135342351,0.48,0.69,0.54,135322807,135370065,Lmod1,19382
135472751,135472825,0.58,0.82,0.75,135432580,135609295,Nav1,40171
135478992,135479007,0.33,0.58,0.44,135478392,135483414,RP23-2M16.4,600
135478992,135479007,0.33,0.58,0.44,135432580,135609295,Nav1,46412
