,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,DEG
Sorbs1,5.07123705525976e-45,-0.554573547040724,0.444,0.551,1.3172031127331699e-40,1
Hsp90aa1,5.959037742684801e-45,1.22634363731546,0.204,0.088,1.5478004632849498e-40,-1
Lmo3,6.99687443313391e-45,0.510612849376792,0.658,0.522,1.8173681652622001e-40,-1
Shisa9,7.02250458393507e-45,-1.09848734165911,0.118,0.246,1.8240253406312898e-40,1
Cntnap5c,8.68316713258144e-45,0.381116645621678,0.857,0.808,2.2553658310167e-40,-1
Oxr1,9.40702336753725e-45,-0.476285170506181,0.875,0.897,2.4433802494841297e-40,1
Rasgrp1,1.64638334397115e-44,0.507857187944945,0.653,0.509,4.27631609763066e-40,-1
Dock4,2.04803871686929e-44,0.202798698353015,0.985,0.989,5.3195757631963e-40,0
Flrt2,9.15436855757098e-44,0.492441094033165,0.644,0.515,2.37775568914349e-39,-1
Epha4,1.7999645626097298e-43,0.328219060380847,0.881,0.821,4.67522795492252e-39,-1
Gm14330,3.0163187549391698e-43,2.70871596513474,0.047,0.007,7.834586334079e-39,-1
Gapdh,4.2074700804123995e-43,1.54560443010532,0.134,0.05,1.09284827868632e-38,-1
Myo5a,8.73725021061461e-43,-0.483908170524462,0.469,0.558,2.26941336970504e-38,1
Gm28376,1.08603561479098e-42,1.70633134468954,0.082,0.027,2.82086890585808e-38,-1
Trpc4,1.47378290318288e-42,0.266440097664692,0.885,0.812,3.82800371272722e-38,0
Sphkap,3.1876428486918e-42,0.321000352226886,0.893,0.823,8.27958353519209e-38,-1
Rb1,3.4722459624968894e-42,0.542400476125587,0.59,0.451,9.01881166298942e-38,-1
Syt17,5.683652590978449e-42,-0.824234662776378,0.198,0.339,1.47627192398074e-37,1
Khdrbs3,1.0218208068944799e-41,0.253740754629,0.938,0.921,2.65407736382772e-37,0
Rtn1,1.11263337456433e-41,0.406495543083638,0.765,0.626,2.88995392709338e-37,-1
Snap25,1.69101464935578e-41,-0.392965746272446,0.702,0.783,4.39224145023669e-37,1
Chn1,2.85951949682163e-41,0.375294301670954,0.778,0.669,7.427315941044499e-37,-1
Hspa8,3.14476301616251e-41,1.41038967081786,0.162,0.063,8.16820745818051e-37,-1
Pabpn1,3.54142439740133e-41,-0.685622541476264,0.202,0.34,9.1984957298102e-37,1
Kif1b,8.20372680979963e-41,-0.286656866534002,0.771,0.796,2.1308360015773598e-36,0
Aifm3,1.1357645700820698e-40,-1.48198667961589,0.049,0.136,2.9500348943311597e-36,1
Tle1,1.25725674719566e-40,0.550680285477149,0.594,0.451,3.265598675166e-36,-1
Rbm25,3.29868871857682e-40,-0.472537536947598,0.502,0.598,8.56801407763143e-36,1
Dpyd,4.60330394883751e-40,-0.998956099581813,0.216,0.345,1.1956621676710601e-35,1
Calm2,5.47687506252294e-40,0.393053026306235,0.714,0.564,1.42256352873971e-35,-1
Gm15594,8.60446477974423e-40,1.62496379383755,0.081,0.028,2.2349236818907702e-35,-1
Ptpro,1.85885978733112e-39,1.49104890025839,0.134,0.047,4.82820241161386e-35,-1
Cdh8,5.72374469964719e-39,0.310157465031721,0.81,0.708,1.48668544828636e-34,-1
Gm13986,7.73359668856861e-39,2.95866105018009,0.054,0.007,2.00872440388881e-34,-1
Pid1,9.52443936209188e-39,0.410685301339599,0.707,0.571,2.47387787990975e-34,-1
Rpl13,1.80209022313896e-38,1.31710270136924,0.151,0.063,4.68074914558112e-34,-1
Ryr3,1.88641698700793e-38,0.210840814277578,0.977,0.983,4.8997794820543895e-34,0
Cdh11,2.01879143070363e-38,0.271548379689502,0.894,0.833,5.24360886210961e-34,0
Dock10,2.61777064691709e-38,-1.69080846154606,0.03,0.1,6.79939747830245e-34,1
Sorcs3,2.85613751427513e-38,0.353516476329656,0.89,0.834,7.41853157957823e-34,-1
Akap8l,2.91774868528694e-38,-0.589639501829617,0.349,0.457,7.57856043516429e-34,1
Plxna4,1.14596537528383e-37,0.314135921628542,0.903,0.865,2.97653046576222e-33,-1
Snrnp70,1.64283222299101e-37,-0.619206555260478,0.338,0.461,4.2670924159968496e-33,1
Rnf112,2.12052244307911e-37,-0.697761222187831,0.275,0.402,5.5078449936536896e-33,1
Srsf5,2.42866788747374e-37,-0.743204093067041,0.235,0.35,6.308221970924289e-33,1
Rps16,4.46374909785513e-37,1.66057608147458,0.105,0.037,1.15941419067689e-32,-1
Ptprs,6.44793106554619e-37,-0.385543584421803,0.556,0.616,1.67478561496497e-32,1
Rora,1.23775010116565e-36,-0.374827530000333,0.643,0.721,3.21493211276766e-32,1
Arhgef28,1.5429230846333e-36,-0.624089545902587,0.408,0.523,4.00758842002652e-32,1
4930402H24Rik,1.6135587547012698e-36,-0.272442988418002,0.735,0.759,4.19105750946107e-32,0
Dlgap2,1.9031508494093197e-36,0.178874860608546,0.987,0.991,4.94324401625576e-32,0
Grik4,2.06966234100348e-36,-1.00251139591758,0.127,0.241,5.37574096452244e-32,1
Dlg1,2.27541297075474e-36,-0.695715062679327,0.247,0.383,5.91015765023835e-32,1
Cacnb2,2.40197181772293e-36,0.125800344040443,0.995,0.996,6.238881599353531e-32,0
Magi3,1.04176500447554e-35,-0.862965014481059,0.159,0.281,2.70588042262477e-31,1
Rprml,1.71973531473963e-35,1.14315565246297,0.155,0.073,4.46684050650471e-31,-1
Dst,2.07738203409775e-35,-0.334533025443741,0.61,0.659,5.39579209536549e-31,1
Ptk2,2.3249298576153998e-35,-0.331033067538999,0.732,0.78,6.038772812170251e-31,1
Atp6v0c,3.4550571298048303e-35,1.08667819005223,0.192,0.093,8.974165388955081e-31,-1
Kcnj3,1.4523475864753799e-34,0.15253633856872,0.938,0.892,3.77232762111115e-30,0
Myt1l,1.49094062810708e-34,0.230675235068253,0.957,0.942,3.87256918744533e-30,0
Iqgap2,1.61478574598941e-34,0.249270444176036,0.932,0.931,4.19424449663289e-30,0
Kirrel3,1.69298549762112e-34,-0.739044751395817,0.232,0.36,4.3973605315211096e-30,1
Rbfox1,2.82045328038738e-34,0.143112240762356,1.0,1.0,7.32584535047819e-30,0
Tnrc6c,3.94012416638166e-34,-0.246744182060159,0.802,0.812,1.02340785097597e-29,0
Scn3b,4.34823619643578e-34,0.523973752349693,0.522,0.374,1.12941086966223e-29,-1
Mir99ahg,4.59181029952856e-34,0.151362018734046,0.96,0.922,1.19267680719955e-29,0
A830018L16Rik,6.45715345212111e-34,-0.894822691652016,0.192,0.311,1.67718103765394e-29,1
Tfdp2,7.69707165146972e-34,0.348333671237793,0.741,0.632,1.99923739075275e-29,-1
Neurod6,8.97694483384447e-34,0.616778485066064,0.333,0.23,2.33167165114276e-29,-1
Pacsin1,9.140572808032849e-34,-0.35528002884202,0.521,0.578,2.37417238115845e-29,1
Stxbp5l,1.00737080571107e-33,0.216143786379332,0.948,0.928,2.61654493075393e-29,0
Galntl6,1.15947363570253e-33,0.12619834266605,0.972,0.963,3.01161682137375e-29,0
Enox1,1.4203300692944699e-33,0.239292842541384,0.938,0.913,3.68916532198545e-29,0
Cpeb1,1.6007377939758898e-33,-0.583029897342356,0.328,0.445,4.15775634607297e-29,1
Dnmt3a,1.7132501554141698e-33,-0.554393416256547,0.311,0.421,4.44999595367278e-29,1
Magi2,2.4232927236739197e-33,0.107383412884196,0.997,0.998,6.29426052047064e-29,0
AY036118,5.72884103852462e-33,0.511437826954126,0.286,0.185,1.4880091713463899e-28,-1
Cmss1,7.397101312525009e-33,0.744175963103889,0.4,0.26,1.9213230949152499e-28,-1
Ror1,8.19354751954012e-33,0.326199348731831,0.768,0.67,2.1281920327253497e-28,-1
Tnrc6a,8.99837813148787e-33,-0.695993251444602,0.23,0.335,2.3372387358726597e-28,1
Vps13a,9.32361231091113e-33,-0.434243638743401,0.54,0.643,2.4217150616360597e-28,1
Cpne7,1.03912555974928e-32,-0.647083281909648,0.277,0.415,2.6990247288927697e-28,1
Galnt11,2.32835389191753e-32,0.601862900548343,0.37,0.245,6.0476663988665895e-28,-1
Luzp2,3.91644324729365e-32,0.622321933073584,0.445,0.327,1.01725696905205e-27,-1
Fbxl5,6.99469020577212e-32,0.489818053560472,0.52,0.382,1.81680083404725e-27,-1
Khdrbs2,7.42893584609064e-32,-0.481330922680166,0.68,0.775,1.92959179666358e-27,1
Acap2,8.006624694333201e-32,0.251346722179772,0.889,0.846,2.0796406981061e-27,0
Camk1d,8.347874973872501e-32,0.272252170987329,0.907,0.872,2.16827704571364e-27,0
Magi1,9.61817299019298e-32,-0.849959304656295,0.135,0.237,2.49822425247272e-27,1
Gm11906,1.2203707155509402e-31,0.60302076578972,0.365,0.246,3.16979089657201e-27,-1
Lrtm1,2.16818046833082e-31,2.99487610103091,0.033,0.004,5.63163194844247e-27,-1
Npepps,2.80211687057304e-31,-0.454550982117429,0.409,0.49,7.2782183596264e-27,1
P2ry14,4.41039939195273e-31,1.90741325978057,0.052,0.015,1.1455571380658e-26,-1
Sntb2,4.43929007786921e-31,-0.717512267645578,0.216,0.321,1.15306120482575e-26,1
Mbd6,4.619468664385661e-31,-1.66514093717218,0.027,0.084,1.19986079088753e-26,1
Cul9,4.87770993163722e-31,-0.860602132520097,0.132,0.223,1.2669363776434499e-26,1
Rps8,5.6439416529600805e-31,1.2748490943371,0.13,0.057,1.46595740493985e-26,-1
Sorbs2os,6.9519492993762205e-31,1.96158839993161,0.049,0.013,1.80569931101998e-26,-1
Robo1,7.325044901662621e-31,0.320027445692108,0.675,0.548,1.90260716275785e-26,-1
Sorcs1,8.22435965484474e-31,-1.24562301491067,0.064,0.145,2.1361951767493699e-26,1
Csnk1g1,1.18366426822364e-30,-0.545479603241274,0.329,0.449,3.07444957028408e-26,1
A330102I10Rik,2.14720802599798e-30,0.601051947001999,0.371,0.251,5.57715812672715e-26,-1
Smarca2,8.416633294643239e-30,-0.907567228122266,0.116,0.205,2.1861363319506303e-25,1
Atp2c1,8.52184426496821e-30,0.356889797778193,0.756,0.655,2.2134638293828403e-25,-1
Zfp804a,1.08547380924295e-29,0.311454742939708,0.799,0.717,2.8194096721276503e-25,-1
Snd1,2.89669112234177e-29,0.323587082796958,0.785,0.71,7.523865521170521e-25,-1
Dgkz,3.1733878687043097e-29,-0.149324075311524,0.604,0.571,8.2425576501725805e-25,0
Gpm6a,3.2240078686810097e-29,0.134011419928632,0.942,0.889,8.37403803811206e-25,0
Ncam1,3.97982287175574e-29,-0.327739040582717,0.683,0.739,1.03371919270984e-24,1
Nipbl,4.004020838368e-29,-0.358442688900897,0.604,0.678,1.0400043725577e-24,1
Nalcn,4.45978483821317e-29,-0.472226399269124,0.457,0.571,1.15838451387749e-24,1
Rspo2,4.89567941350872e-29,-1.55154135602848,0.08,0.168,1.27160377086475e-24,1
Rps7,5.66310782595503e-29,1.45932579443484,0.086,0.032,1.47093562671356e-24,-1
1700109K24Rik,7.095669121861679e-29,1.5983092052508,0.064,0.022,1.84302909771235e-24,-1
Atp6v0a1,9.33501599264822e-29,-0.168015910803875,0.672,0.646,2.42467705393045e-24,0
Sorl1,9.33557476435731e-29,0.414654110127104,0.745,0.655,2.4248221892941702e-24,-1
Smyd3,9.62063796413651e-29,-0.561425075060975,0.322,0.446,2.49886450480482e-24,1
Eml6,1.48327577548208e-28,0.231258167541269,0.928,0.895,3.85266049923717e-24,0
Tenm1,1.62312534841749e-28,-0.686328485578862,0.384,0.48,4.21590577997958e-24,1
Cacna1c,1.77102875597793e-28,-0.349844406387008,0.658,0.679,4.60007009077708e-24,1
Chd8,3.8837226372902298e-28,-0.553693888194254,0.271,0.363,1.0087581178097701e-23,1
Grid2,4.03838082247455e-28,-0.545309484139504,0.424,0.538,1.0489290348295401e-23,1
Rims1,4.3594973493526e-28,-0.276172020077696,0.928,0.91,1.13233584152084e-23,0
Ust,5.7080019001264e-28,0.296734197565658,0.722,0.618,1.48259641353883e-23,0
Ppp3ca,6.63747908598846e-28,0.160127553186519,0.994,0.992,1.7240188177946402e-23,0
Acaca,1.37512600361784e-27,-0.610435045082045,0.26,0.354,3.57175228179698e-23,1
Runx2,1.7872516526693898e-27,0.24031823165287,0.866,0.822,4.6422074426434804e-23,0
Rims2,1.97830453684726e-27,-0.356059290915502,0.803,0.839,5.1384482040070604e-23,1
Pex5l,2.03032575476492e-27,0.187355154093041,0.99,0.991,5.27356811542641e-23,0
Arpc2,2.40696865239218e-27,0.409786978693362,0.584,0.448,6.251860377723461e-23,-1
Kcnd3,3.32572955059243e-27,-0.862815543382615,0.114,0.208,8.63824993470877e-23,1
Gm12296,3.87412703837062e-27,0.980277543127001,0.112,0.062,1.00626575694639e-22,-1
Srrm1,4.2862500417904e-27,-0.597678427970717,0.248,0.35,1.1133105858546398e-22,1
Lpp,5.13113864436503e-27,0.479267757866188,0.483,0.366,1.33276195148737e-22,-1
Macf1,5.45138591417021e-27,-0.195326013709035,0.874,0.882,1.41594297734657e-22,0
Gigyf1,5.51280569909912e-27,-1.13072737861446,0.059,0.13,1.43189615228401e-22,1
Pcmtd1,6.67463423852273e-27,0.35109080710332,0.655,0.534,1.7336694971138898e-22,-1
Sez6,8.82670346792414e-27,-0.519902868704309,0.255,0.321,2.29264795875862e-22,1
Zdhhc23,9.29555104241809e-27,0.710972127235697,0.253,0.155,2.4144264277576697e-22,-1
Galnt13,1.2328550854898001e-26,-0.46511201687281,0.448,0.543,3.2022177990512e-22,1
Gm1992,1.87939039981504e-26,2.30423290111819,0.035,0.007,4.88152862447959e-22,-1
Eef1a1,1.8859521957866002e-26,1.05150097453793,0.154,0.078,4.89857223333612e-22,-1
Dynll1,2.54838199831276e-26,0.987495588267412,0.16,0.086,6.61916740241758e-22,-1
Ctnna2,3.6766340453306e-26,0.169041467687278,0.971,0.954,9.54968926934169e-22,0
Nsd1,3.93223983732725e-26,-0.293880335194101,0.605,0.652,1.02135997534738e-21,0
Ndst4,3.98759399936772e-26,0.514774322142401,0.529,0.453,1.03573766539577e-21,-1
Homer2,4.5490291949289097e-26,0.441783777444979,0.531,0.404,1.18156484309083e-21,-1
Kcnn2,4.78396523666992e-26,0.149324374048615,0.88,0.806,1.2425871305726501e-21,0
Gm6994,7.52025318620085e-26,1.93032765172858,0.042,0.012,1.95331056258381e-21,-1
A330076H08Rik,8.205101274124809e-26,-0.551605835460022,0.309,0.399,2.13119300494118e-21,1
Tmeff2,1.18212425167366e-25,-0.523830043741623,0.389,0.499,3.07044953129717e-21,1
Kmt2e,1.20940558567519e-25,-0.324446245589276,0.585,0.653,3.14131006823273e-21,1
B830012L14Rik,1.2999608448238802e-25,-0.35877169351105,0.558,0.636,3.37651829834555e-21,1
Far1os,1.3109670690226601e-25,1.62766145900185,0.052,0.019,3.4051058650794504e-21,-1
Homer1,1.3151838283751201e-25,0.357505483469413,0.768,0.698,3.41605847582152e-21,-1
Sh3gl2,1.4014250635881302e-25,-0.296028278979703,0.693,0.681,3.64006146016381e-21,0
Ptpn3,2.14012045053139e-25,0.46600567992799,0.511,0.391,5.55874885821023e-21,-1
Tbc1d5,2.26789092722999e-25,-0.387006431798234,0.476,0.551,5.89061989438718e-21,1
Plekha6,2.48946133987914e-25,-0.734896868175978,0.151,0.236,6.46612688420209e-21,1
Unc5c,2.69193032028923e-25,-0.520445483092408,0.475,0.577,6.99201981391925e-21,1
Dip2c,3.08817846352946e-25,0.170973165794432,0.948,0.942,8.02123474117141e-21,0
Limch1,3.49520000963375e-25,-0.626103498811844,0.223,0.322,9.07843250502271e-21,1
Slc25a23,3.5184228174212104e-25,-0.553818566812379,0.262,0.346,9.13875142596984e-21,1
Fam49a,3.5667777757866604e-25,0.471460924129869,0.497,0.371,9.26434859482828e-21,-1
Pkp2,4.25350835221249e-25,0.332353456512077,0.686,0.591,1.10480625940367e-20,-1
Kit,5.13295266217949e-25,-1.05503700190303,0.081,0.165,1.3332331244745e-20,1
March1,5.67036736810469e-25,0.151962432830099,0.96,0.947,1.47282122019151e-20,0
Rps2,7.325462001539341e-25,1.29355274262384,0.091,0.038,1.90271550027983e-20,-1
Tcf4,7.791093895099691e-25,0.130128795757154,0.992,0.991,2.02365872831319e-20,0
Stac,8.78424250399444e-25,0.509699589648737,0.424,0.314,2.2816191479875202e-20,-1
Setx,9.23574887915368e-25,-0.575643149865825,0.236,0.324,2.39889341387138e-20,1
Ankhd1,1.1710184041752201e-24,-0.394320410619664,0.441,0.526,3.04160320300471e-20,1
Fchsd2,1.26171920060344e-24,-0.742118154147498,0.147,0.238,3.27718945164738e-20,1
Srrm2,1.4074581770049401e-24,-0.267563690222183,0.585,0.624,3.6557318689526304e-20,0
Nbas,1.64213236469683e-24,-0.590155050744549,0.218,0.303,4.2652746040635503e-20,1
Spock1,1.7367251494967102e-24,-1.39970951251429,0.041,0.103,4.5109699033027604e-20,1
Zmym4,2.24907439652364e-24,-0.294448050042467,0.628,0.679,5.841745837530501e-20,0
Sptbn1,2.48570431794175e-24,-0.186767566886025,0.75,0.755,6.45636839542191e-20,0
Eif1,2.54517039509165e-24,1.14069053828523,0.108,0.048,6.61082558421104e-20,-1
E130307A14Rik,3.14334888149434e-24,-0.421230981144849,0.403,0.487,8.16453438479341e-20,1
Igf2bp3,3.55472523708329e-24,1.86615129459432,0.041,0.011,9.23304333080015e-20,-1
Hs3st4,4.00471739106429e-24,0.177762033426501,0.773,0.68,1.04018529515504e-19,0
Mical3,4.95074167704243e-24,-0.426690563509699,0.368,0.455,1.2859056431950002e-19,1
Plekhg5,5.2780978553844704e-24,-0.293445466101957,0.463,0.499,1.3709331369575602e-19,0
Bptf,5.44413456816802e-24,-0.33345619903112,0.412,0.451,1.4140595127359602e-19,1
Pi4ka,6.45033718943295e-24,-0.295306445837909,0.613,0.678,1.6754105815833102e-19,0
Cpe,7.21642259935945e-24,0.232533353778335,0.863,0.794,1.8743936059576202e-19,0
Rpl9,7.216483014915931e-24,1.37705668304193,0.088,0.036,1.8744092982942601e-19,-1
Kansl1l,9.96112310702714e-24,0.414202087964376,0.484,0.379,2.5873021158192304e-19,-1
Kansl1,1.00445948812003e-23,-0.211829747795105,0.833,0.846,2.60898307444298e-19,0
Birc6,1.0087313213228201e-23,-0.26026836912633,0.699,0.746,2.6200787340039e-19,0
Galnt18,1.10939503476421e-23,0.305323832037463,0.773,0.679,2.88154266329656e-19,-1
Ppia,1.39270499751621e-23,1.00988273208707,0.145,0.076,3.6174119605486e-19,-1
Neto1,1.72065641041565e-23,-0.738384954849707,0.222,0.32,4.46923296041361e-19,1
Safb2,1.98717574725143e-23,-0.929142465356326,0.084,0.152,5.16149028591086e-19,1
Taok1,2.15192782340294e-23,-0.273242318982208,0.552,0.597,5.58941732850679e-19,0
Rbm6,2.34028065915267e-23,-0.262236914087499,0.7,0.754,6.07864498408314e-19,0
D630045J12Rik,2.79389652719236e-23,-0.467638935401768,0.322,0.41,7.25686683972944e-19,1
Epha3,2.79598378812008e-23,0.42160471676186,0.523,0.433,7.262288291263081e-19,-1
