cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
L6_CT_CTX_Glut,Ptprj,0,-1,0.117700025,0.11687023,0.11529578,0.22322053,0.24529576,0.11599026,0.065627374
L6_CT_CTX_Glut,Eif2s1,0,-1,0.14620031,0.14423233,0.13614531,0.14180842,0.12083463,0.18294272,0.1278363
L6_CT_CTX_Glut,Nfatc2,0,-1,0.067527086,0.045095313,0.27891648,0.12984434,0.39532074,0.03915895,0.04413705
L6_CT_CTX_Glut,Ccdc25,0,-1,0.14393054,0.07293032,0.14747639,0.14177212,0.29355964,0.08198558,0.118345425
L6_CT_CTX_Glut,Slitrk3,0,0,0.09988857,0.08050983,0.37995884,0.06387841,0.010619797,0.19105041,0.17409419
L6_CT_CTX_Glut,Abhd14a,0,-1,0.10715608,0.13894473,0.14367163,0.17259426,0.16844846,0.06455064,0.20463422
L6_CT_CTX_Glut,Rbm33,0,-1,0.093517065,0.1251761,0.11789042,0.113290206,0.36966348,0.09510902,0.08535377
L6_CT_CTX_Glut,Scg2,0,0,0.0640214,0.0471626,0.41218072,0.041055284,0.11095069,0.14007348,0.18455577
L6_CT_CTX_Glut,Ddx6,0,-1,0.13339569,0.09845709,0.11995796,0.1624954,0.19006272,0.16217168,0.13345946
L6_CT_CTX_Glut,BC065397,0,0,0.08501593,0.06609832,0.5240614,0.0642012,0.013506205,0.09592301,0.15119393
L6_CT_CTX_Glut,Klhl23,0,0,0.12055657,0.14799716,0.22821127,0.10461,0.018902093,0.21401034,0.16571258
L6_CT_CTX_Glut,Lrif1,0,-1,0.17121665,0.14845005,0.16903605,0.18198444,0.019849025,0.11145648,0.19800729
L6_CT_CTX_Glut,Rad17,0,-1,0.14119169,0.1321425,0.12896542,0.10718812,0.21554336,0.091911204,0.18305762
L6_CT_CTX_Glut,Trim13,0,0,0.16250983,0.08593975,0.1453464,0.06702473,0.018839648,0.23456715,0.28577247
L6_CT_CTX_Glut,Gtf2h5,0,0,0.15327248,0.15265575,0.14059207,0.12440625,0.017768769,0.24829912,0.16300559
L6_CT_CTX_Glut,Cdk20,0,0,0.12067508,0.08876127,0.19530435,0.12807377,0.0771583,0.29597306,0.0940542
L6_CT_CTX_Glut,Zfp84,0,-1,0.17836906,0.14370951,0.1521185,0.2101817,0.020678198,0.16974415,0.12519884
L6_CT_CTX_Glut,Rragb,0,0,0.13628681,0.10028605,0.12772699,0.075102925,0.015799634,0.22432306,0.32047457
L6_CT_CTX_Glut,Cgn,0,0,0.15656608,0.08918221,0.24220745,0.1400933,0.018150592,0.15851985,0.19528043
L6_CT_CTX_Glut,Entpd3,0,0,0.115665734,0.08009992,0.46042502,0.09312149,0.07162929,0.089194104,0.089864336
L6_CT_CTX_Glut,Klhl5,0,0,0.066000074,0.068218745,0.42948297,0.10146804,0.16904938,0.12278617,0.042994615
L6_CT_CTX_Glut,Tmem11,0,-1,0.12887754,0.1679987,0.14117664,0.17845614,0.06377069,0.21157011,0.10815023
L6_CT_CTX_Glut,Amz2,0,0,0.12950315,0.13602516,0.24255471,0.12807359,0.15929592,0.105975956,0.09857152
L6_CT_CTX_Glut,Kdm8,0,-1,0.13098118,0.13618372,0.22316754,0.10685682,0.24879196,0.08878747,0.06523128
L6_CT_CTX_Glut,Nip7,0,0,0.15868405,0.12778297,0.13210872,0.12450988,0.083471194,0.2484328,0.12501031
L6_CT_CTX_Glut,Ogdhl,0,0,0.13507766,0.14658077,0.17166142,0.100775875,0.15489188,0.12308271,0.16792977
L6_CT_CTX_Glut,A730060N03Rik,0,0,0.1241093,0.12793832,0.45991823,0.08577081,0.07281738,0.060855545,0.06859037
L6_CT_CTX_Glut,Aip,0,-1,0.15269934,0.14152756,0.14468431,0.23078129,0.017702322,0.11805159,0.19455358
L6_CT_CTX_Glut,Mpp1,0,0,0.15517728,0.1658797,0.17534328,0.0855128,0.017989587,0.1784746,0.22162281
L6_CT_CTX_Glut,9330136K24Rik,0,0,0.13344026,0.10102867,0.11201902,0.16250241,0.015469633,0.2715821,0.20395793
L6_CT_CTX_Glut,Nudcd1,0,0,0.108873524,0.13725537,0.26271266,0.10683476,0.11042694,0.11214765,0.16174912
L6_CT_CTX_Glut,Oxld1,0,-1,0.16938245,0.1701931,0.15276776,0.16464923,0.019636389,0.098253444,0.2251176
L6_CT_CTX_Glut,Tmem167,0,0,0.08113839,0.08271455,0.10569536,0.060101837,0.5145407,0.068659954,0.08714927
L6_CT_CTX_Glut,Mad2l2,0,0,0.10796773,0.08944729,0.45069164,0.111285254,0.035734765,0.08853511,0.11633829
L6_CT_CTX_Glut,Mcmbp,0,-1,0.13013682,0.12999955,0.17355284,0.16114724,0.2254675,0.083205,0.09649096
L6_CT_CTX_Glut,Flywch1,0,-1,0.16481903,0.17207609,0.14185046,0.16078982,0.019107351,0.1144233,0.22693397
L6_CT_CTX_Glut,Orai2,0,-1,0.16856137,0.11463657,0.1847054,0.18300235,0.08512972,0.0802375,0.18372706
L6_CT_CTX_Glut,Mkks,0,0,0.10912316,0.14221996,0.19900402,0.15490718,0.07965386,0.11933459,0.19575715
L6_CT_CTX_Glut,Slc25a4,0,0,0.15714626,0.10922536,0.12909397,0.15271465,0.05980313,0.23104133,0.16097525
L6_CT_CTX_Glut,Hras,0,-1,0.14408827,0.11332413,0.119462155,0.15970144,0.13755524,0.15227829,0.17359042
L6_CT_CTX_Glut,Asap1,0,-1,0.36447188,0.043424062,0.04198033,0.17035556,0.31247476,0.045930117,0.021363333
L6_CT_CTX_Glut,2700097O09Rik,0,0,0.12756951,0.13349885,0.22609775,0.08893439,0.014789039,0.21666178,0.19244874
L6_CT_CTX_Glut,Stxbp6,0,0,0.04672146,0.06601898,0.3337108,0.08629414,0.34003356,0.039537136,0.08768406
L6_CT_CTX_Glut,Pnpla8,0,-1,0.07874309,0.12657607,0.17357118,0.15553637,0.1905988,0.16471957,0.110254936
L6_CT_CTX_Glut,2810429I04Rik,0,0,0.13109536,0.1479817,0.15088248,0.07645573,0.015197789,0.26444277,0.2139442
L6_CT_CTX_Glut,Ndufaf1,0,0,0.15219544,0.15415686,0.12749515,0.08656782,0.07866978,0.2807421,0.120172836
L6_CT_CTX_Glut,Zfr2,-1,-1,0.17659566,0.09490352,0.14380044,0.25873488,0.020472607,0.084661536,0.22083132
L6_CT_CTX_Glut,Dmwd,-1,-1,0.18182895,0.11889739,0.14888385,0.17442721,0.021079294,0.11005758,0.24482581
L6_CT_CTX_Glut,Ube4b,-1,-1,0.22713704,0.097826295,0.11194532,0.15259245,0.29879957,0.05659941,0.055099912
L6_CT_CTX_Glut,B4galnt4,-1,-1,0.097968064,0.12325758,0.11374033,0.22067457,0.2538179,0.09212504,0.098416455
L6_CT_CTX_Glut,Syt14,1,0,0.05994795,0.060714707,0.35781884,0.118010595,0.28465337,0.07892361,0.039931044
L6_CT_CTX_Glut,Chpf2,-1,-1,0.15758504,0.1541842,0.13002393,0.14221442,0.0795837,0.11684653,0.21956214
L6_CT_CTX_Glut,Lman2l,-1,-1,0.12910321,0.14568193,0.14775665,0.16115582,0.19221425,0.10336347,0.12072467
L6_CT_CTX_Glut,Galnt9,-1,-1,0.1363844,0.08117552,0.09371321,0.17714465,0.35459784,0.055663176,0.10132125
L6_CT_CTX_Glut,Gga3,-1,-1,0.20587288,0.19390325,0.16665348,0.15879038,0.021775736,0.11613971,0.13686457
L6_CT_CTX_Glut,Gaa,-1,-1,0.16455626,0.1836457,0.198915,0.24031012,0.019076888,0.09076563,0.102730356
L6_CT_CTX_Glut,4933434E20Rik,-1,-1,0.13200445,0.11737588,0.112591274,0.14378926,0.18585418,0.18989362,0.11849134
L6_CT_CTX_Glut,Meg3,-1,0,0.12982139,0.10807678,0.2823614,0.108229086,0.1803836,0.061120458,0.13000727
L6_CT_CTX_Glut,Uba6,-1,-1,0.18543293,0.19319066,0.1833793,0.07677173,0.021497106,0.09799353,0.2417347
L6_CT_CTX_Glut,Dlgap3,-1,-1,0.15206222,0.094120726,0.104780376,0.22954927,0.30848068,0.03794643,0.07306027
L6_CT_CTX_Glut,Syngap1,-1,-1,0.12817676,0.09123291,0.11399951,0.25207463,0.28131026,0.07309319,0.0601128
L6_CT_CTX_Glut,Plcg1,-1,-1,0.17430036,0.103331484,0.16872829,0.15057895,0.226316,0.11646092,0.06028403
L6_CT_CTX_Glut,Pcdh11x,-1,0,0.1138881,0.14730772,0.24553871,0.097432986,0.013202964,0.23561284,0.14701663
L6_CT_CTX_Glut,Golga2,-1,-1,0.17525429,0.100149065,0.086176746,0.12073375,0.33573532,0.057711467,0.12423934
L6_CT_CTX_Glut,Vps37b,-1,-1,0.2405916,0.11724571,0.088790275,0.14999086,0.2707025,0.053855997,0.07882303
L6_CT_CTX_Glut,Dact3,-1,-1,0.15289761,0.15190125,0.212111,0.19153334,0.06705593,0.07516078,0.14934015
L6_CT_CTX_Glut,Kcnk3,-1,-1,0.20706876,0.12678903,0.112468965,0.17259178,0.17003748,0.11371306,0.09733097
L6_CT_CTX_Glut,Scn1b,-1,-1,0.14595939,0.12581006,0.14679734,0.2556232,0.043086823,0.12510823,0.15761499
L6_CT_CTX_Glut,Cep89,-1,-1,0.13372935,0.10765399,0.13687786,0.10555041,0.28063434,0.09404152,0.14151251
L6_CT_CTX_Glut,Hspbp1,-1,-1,0.15556268,0.15525319,0.14672765,0.22290903,0.01803427,0.1770313,0.12448189
L6_CT_CTX_Glut,Klhdc2,-1,-1,0.15199134,0.15060931,0.12655438,0.12802342,0.10613914,0.15492374,0.1817587
L6_CT_CTX_Glut,Tia1,-1,-1,0.15807378,0.10282544,0.15386799,0.14244612,0.174052,0.15204136,0.11669325
L6_CT_CTX_Glut,4930480K15Rik,1,0,0.095377855,0.17035629,0.13614084,0.07741998,0.01628708,0.27328727,0.23113075
L6_CT_CTX_Glut,Ccar1,-1,-1,0.116957024,0.12227156,0.10911552,0.08733954,0.29808497,0.14918287,0.11704855
L6_CT_CTX_Glut,Pabpc4,-1,-1,0.09787921,0.13588208,0.21293841,0.15276982,0.17064993,0.1536849,0.07619558
L6_CT_CTX_Glut,Prrc2a,-1,-1,0.12715566,0.102356955,0.113874026,0.1397085,0.30789077,0.09828018,0.11073394
L6_CT_CTX_Glut,Pde2a,-1,-1,0.18352295,0.0676731,0.054912042,0.2020913,0.41875625,0.028442398,0.044601906
L6_CT_CTX_Glut,Arpc1a,-1,-1,0.122163124,0.12672064,0.16462484,0.24200046,0.13555391,0.12933013,0.07960697
L6_CT_CTX_Glut,Col12a1,-1,1,0.06123467,0.085410684,0.09993367,0.08177096,0.56039387,0.062095836,0.049160216
L6_CT_CTX_Glut,Kptn,-1,-1,0.16083266,0.10651108,0.1662494,0.19353874,0.04836083,0.09945516,0.22505209
L6_CT_CTX_Glut,Chst1,-1,-1,0.14191425,0.111344926,0.116882294,0.15940471,0.17183311,0.17276981,0.12585095
L6_CT_CTX_Glut,Creld1,-1,-1,0.12612763,0.092384055,0.104835674,0.17421077,0.19544221,0.116740674,0.19025895
L6_CT_CTX_Glut,Atpif1,-1,0,0.16274408,0.12291416,0.13957973,0.16804391,0.09283882,0.18047258,0.13340668
L6_CT_CTX_Glut,Plekha1,-1,-1,0.17692865,0.16465119,0.13489793,0.22137624,0.019202922,0.11745716,0.16548593
L6_CT_CTX_Glut,Thy1,-1,-1,0.13439114,0.08646859,0.13009043,0.18484443,0.11533997,0.14442475,0.20444071
