cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody
CA1-ProS_Glut,Gdi1,1,0,0.2305304,0.30774802,0.4617216
CA1-ProS_Glut,Arhgap20os,-1,0,0.39968577,0.16617633,0.4341379
CA1-ProS_Glut,Gnb1,1,1,0.40261135,0.17261614,0.42477256
CA1-ProS_Glut,Rps15,-1,-1,0.09407389,0.22741827,0.6785078
CA1-ProS_Glut,Plekha6,1,1,0.109310105,0.070362724,0.82032716
CA1-ProS_Glut,Mphosph8,1,0,0.21245469,0.1333402,0.65420514
CA1-ProS_Glut,Kif13b,1,1,0.12986322,0.07357144,0.79656535
CA1-ProS_Glut,Srcap,1,1,0.36556557,0.22821522,0.4062192
CA1-ProS_Glut,Gm20404,-1,0,0.31687722,0.32390797,0.3592148
CA1-ProS_Glut,Cebpd,-1,-1,0.1155246,0.15302762,0.73144776
CA1-ProS_Glut,Kcnh1,1,1,0.08262554,0.08680528,0.8305692
CA1-ProS_Glut,Dhx33,-1,1,0.20232886,0.32434416,0.4733269
CA1-ProS_Glut,Dzank1,1,1,0.27960896,0.24624476,0.47414628
CA1-ProS_Glut,2310002F09Rik,-1,-1,0.382386,0.20441474,0.4131992
CA1-ProS_Glut,Agfg2,1,1,0.30473483,0.21748392,0.47778124
CA1-ProS_Glut,D430041D05Rik,1,1,0.092826486,0.11059227,0.79658127
CA1-ProS_Glut,Thada,1,1,0.11866755,0.12636292,0.7549695
CA1-ProS_Glut,Wfs1,-1,-1,0.10649893,0.24242756,0.6510736
CA1-ProS_Glut,Caln1,1,1,0.11616503,0.12306304,0.760772
CA1-ProS_Glut,Inpp4b,1,1,0.14849289,0.107391804,0.7441153
CA1-ProS_Glut,Tspyl4,-1,-1,0.122572,0.19791597,0.67951196
CA1-ProS_Glut,Casc3,1,1,0.3212699,0.14501359,0.5337165
CA1-ProS_Glut,Eef1a1,-1,-1,0.17307945,0.19817244,0.6287481
CA1-ProS_Glut,Scaper,1,1,0.16125447,0.12269335,0.7160521
CA1-ProS_Glut,Dda1,0,0,0.1084347,0.17038791,0.72117734
CA1-ProS_Glut,Dgkh,0,0,0.8785914,0.11855211,0.0028564886
CA1-ProS_Glut,Tox3,0,1,0.0036852297,0.007819285,0.98849547
CA1-ProS_Glut,Mex3c,0,0,0.02058916,0.58683497,0.3925759
CA1-ProS_Glut,Pgap2,0,1,0.0448613,0.0828902,0.87224853
CA1-ProS_Glut,Noc2l,0,0,0.03796058,0.19217259,0.7698669
CA1-ProS_Glut,Eapp,0,0,0.8367044,0.16063043,0.002665234
CA1-ProS_Glut,Abcb8,0,0,0.010215285,0.008097349,0.98168737
CA1-ProS_Glut,Usp16,0,0,0.1543844,0.8431838,0.0024317654
CA1-ProS_Glut,Gprin1,0,-1,0.007475171,0.8721148,0.12041009
CA1-ProS_Glut,Atr,0,1,0.0071434523,0.09113847,0.901718
CA1-ProS_Glut,Aqp11,0,0,0.025414174,0.07731391,0.89727193
CA1-ProS_Glut,Tkt,0,1,0.045128144,0.03393085,0.92094105
CA1-ProS_Glut,Tulp3,0,0,0.0594295,0.04408798,0.8964826
CA1-ProS_Glut,Ciart,0,0,0.069269,0.60414344,0.3265876
CA1-ProS_Glut,Hmgxb3,0,1,0.007560906,0.015669849,0.97676927
CA1-ProS_Glut,Atp7a,0,0,0.15857585,0.8389387,0.002485437
CA1-ProS_Glut,Nrcam,0,1,0.004828902,0.023635503,0.97153556
CA1-ProS_Glut,Trappc5,0,0,0.1972908,0.39310512,0.40960416
CA1-ProS_Glut,Lypla2,0,-1,0.047624405,0.6046546,0.34772098
CA1-ProS_Glut,Pak7,0,1,0.004900741,0.007177965,0.98792136
CA1-ProS_Glut,Zfp472,0,0,0.047069676,0.018928248,0.9340021
CA1-ProS_Glut,Slc25a27,0,0,0.0030962485,0.003400507,0.9935033
CA1-ProS_Glut,Tmc7,0,1,0.037099335,0.02254802,0.9403527
CA1-ProS_Glut,Mroh7,0,0,0.03288769,0.07113992,0.89597243
CA1-ProS_Glut,Psph,0,0,0.044334304,0.07190859,0.88375705
CA1-ProS_Glut,Lyn,0,1,0.0022139116,0.0013600934,0.99642605
CA1-ProS_Glut,Rbl2,0,1,0.014016608,0.0071066185,0.97887677
CA1-ProS_Glut,Gsto1,0,0,0.25817063,0.10251372,0.63931566
CA1-ProS_Glut,Clcn3,0,1,0.0070112995,0.009821262,0.98316747
CA1-ProS_Glut,Dna2,0,0,0.0035805877,0.014625483,0.9817939
CA1-ProS_Glut,Eif1ad,0,-1,0.060784604,0.7564016,0.18281381
CA1-ProS_Glut,Eef2,0,-1,0.017611653,0.95383525,0.028553033
CA1-ProS_Glut,Szt2,0,1,0.016064946,0.010873269,0.9730618
CA1-ProS_Glut,Igdcc4,0,1,0.012818541,0.0021592064,0.98502225
CA1-ProS_Glut,Kif1b,0,1,0.0070403474,0.0074469643,0.9855127
CA1-ProS_Glut,Arrb1,0,1,0.015754897,0.017413298,0.9668318
CA1-ProS_Glut,Fam50a,0,0,0.08874832,0.42012766,0.491124
CA1-ProS_Glut,Styx,0,1,0.026887266,0.02677849,0.9463343
CA1-ProS_Glut,Slc15a4,0,1,0.03452083,0.05555615,0.9099231
CA1-ProS_Glut,Rnf182,0,-1,0.5493894,0.44364512,0.0069654747
CA1-ProS_Glut,Fbxl2,0,1,0.0025326526,0.028495781,0.9689716
CA1-ProS_Glut,Fancb,0,0,0.10685967,0.10252128,0.79061913
CA1-ProS_Glut,Rasa2,0,1,0.013811569,0.003493129,0.9826952
CA1-ProS_Glut,Pou3f2,0,-1,0.007913408,0.99170554,0.00038104918
CA1-ProS_Glut,Sugp1,0,1,0.0033160606,0.028094372,0.9685896
CA1-ProS_Glut,Rnf128,0,0,0.043058425,0.040282726,0.9166588
CA1-ProS_Glut,Mccc2,0,0,0.010419665,0.085142985,0.9044374
CA1-ProS_Glut,Il34,0,1,0.013441328,0.004309334,0.9822494
CA1-ProS_Glut,St5,0,1,0.0025745654,0.0016644107,0.9957611
CA1-ProS_Glut,Polr2m,0,0,0.043703534,0.170149,0.7861475
CA1-ProS_Glut,Ndfip2,0,-1,0.4325695,0.5599568,0.0074736625
CA1-ProS_Glut,Mef2c,0,0,0.0032476052,0.02693477,0.9698176
CA1-ProS_Glut,Idh3g,0,0,0.12578245,0.3354697,0.53874785
CA1-ProS_Glut,Gak,0,1,0.048918176,0.005135448,0.9459464
CA1-ProS_Glut,Magi2,0,0,0.15091734,0.7583315,0.09075118
CA1-ProS_Glut,Slc35b4,0,0,0.00791323,0.11927896,0.8728078
CA1-ProS_Glut,Pcdhb11,0,0,0.16077133,0.056176715,0.78305197
CA1-ProS_Glut,D1Ertd622e,0,0,0.046032973,0.07975501,0.874212
CA1-ProS_Glut,Ahsa2,0,0,0.20726298,0.040581834,0.7521552
CA1-ProS_Glut,Eif5a,0,-1,0.015074748,0.8954051,0.08952015
CA1-ProS_Glut,Ccdc130,0,1,0.04553332,0.017225012,0.9372417
CA1-ProS_Glut,D230025D16Rik,0,1,0.044157192,0.0049036564,0.9509392
CA1-ProS_Glut,Bhlhe22,0,-1,0.00787361,0.99132323,0.00080314983
CA1-ProS_Glut,Gabrd,0,-1,0.4276455,0.23828694,0.33406755
CA1-ProS_Glut,Tmem234,0,1,0.035556577,0.01847091,0.9459725
CA1-ProS_Glut,Armcx2,0,0,0.11489571,0.2583651,0.6267392
CA1-ProS_Glut,Neurod1,0,-1,0.018386483,0.9814587,0.00015474092
CA1-ProS_Glut,Slc6a8,0,0,0.018430978,0.109184474,0.87238455
CA1-ProS_Glut,Parg,0,0,0.9020709,0.095763184,0.0021659448
CA1-ProS_Glut,Vps4a,0,1,0.03538308,0.0062173447,0.9583996
CA1-ProS_Glut,Eif2b5,0,0,0.009714535,0.22117265,0.7691128
CA1-ProS_Glut,Kbtbd4,0,0,0.09145847,0.05655528,0.8519862
CA1-ProS_Glut,Ccne2,0,0,0.03686494,0.23105377,0.73208123
CA1-ProS_Glut,Hgs,0,1,0.03472591,0.004781849,0.96049225
CA1-ProS_Glut,Icmt,0,0,0.005041144,0.005759951,0.989199
CA1-ProS_Glut,Fam122a,0,-1,0.0010470768,0.9989496,3.296868e-06
CA1-ProS_Glut,Pdgfc,0,1,0.002457114,0.009527097,0.98801583
CA1-ProS_Glut,Zfp28,0,0,0.037038524,0.2027417,0.7602198
CA1-ProS_Glut,Adpgk,0,1,0.028982792,0.0029968359,0.9680204
CA1-ProS_Glut,Irf9,0,0,0.75246817,0.24619931,0.0013324682
CA1-ProS_Glut,Hdac1,0,1,0.014957101,0.051862072,0.93318087
CA1-ProS_Glut,Ift81,0,1,0.0026394152,0.03480855,0.962552
CA1-ProS_Glut,Tpk1,0,1,0.03737036,0.00997681,0.9526528
CA1-ProS_Glut,Gm15520,0,0,0.31312826,0.6863085,0.00056326145
CA1-ProS_Glut,Gins2,0,-1,0.29277802,0.70408034,0.003141694
CA1-ProS_Glut,Gabpb1,0,1,0.034096584,0.1355556,0.83034784
CA1-ProS_Glut,Ccdc106,0,1,0.00808924,0.074604705,0.91730607
CA1-ProS_Glut,6330403K07Rik,0,-1,0.43021822,0.4520409,0.11774086
CA1-ProS_Glut,Mfsd6,0,1,0.038138304,0.012525579,0.9493361
CA1-ProS_Glut,Cyb5b,0,1,0.005727723,0.0036511098,0.9906212
CA1-ProS_Glut,Maz,0,-1,0.003563795,0.9824609,0.013975248
CA1-ProS_Glut,BC051226,0,-1,0.015255062,0.98076606,0.003978955
CA1-ProS_Glut,Scp2,0,1,0.032297175,0.0037345304,0.9639683
CA1-ProS_Glut,2410004B18Rik,0,0,0.12576117,0.6230224,0.25121644
CA1-ProS_Glut,Fam193a,0,1,0.02989719,0.0034690725,0.96663374
CA1-ProS_Glut,Cystm1,0,1,0.013386668,0.0042097457,0.98240364
CA1-ProS_Glut,Thap4,0,0,0.9157673,0.08213981,0.0020928422
CA1-ProS_Glut,Kansl3,0,1,0.0031826377,0.0022362496,0.99458104
CA1-ProS_Glut,Tmem196,0,0,0.016455697,0.1318793,0.85166496
CA1-ProS_Glut,Arglu1,0,1,0.043939296,0.006988895,0.94907176
CA1-ProS_Glut,9430091E24Rik,0,0,0.026789213,0.09160003,0.8816107
CA1-ProS_Glut,Usp49,0,1,0.03494403,0.007813666,0.9572423
CA1-ProS_Glut,Errfi1,0,0,0.004657537,0.0058743027,0.98946816
CA1-ProS_Glut,Myh9,0,-1,0.6225358,0.37062478,0.00683937
CA1-ProS_Glut,Nefl,0,-1,0.01220379,0.9802833,0.0075128893
CA1-ProS_Glut,Efcc1,0,0,0.018633852,0.055396304,0.92596984
CA1-ProS_Glut,Phyhd1,0,0,0.021378715,0.010914263,0.96770704
CA1-ProS_Glut,Sypl,0,1,0.0052516777,0.02599167,0.9687566
CA1-ProS_Glut,Jun,0,-1,0.0047503165,0.9888786,0.0063710273
CA1-ProS_Glut,Nrde2,0,-1,0.6676068,0.32662493,0.005768251
CA1-ProS_Glut,Tmem33,0,0,0.05903153,0.10081264,0.84015584
CA1-ProS_Glut,Sorcs2,1,1,0.0027067075,0.0116171045,0.98567617
CA1-ProS_Glut,Stard13,1,-1,0.6187841,0.36731482,0.01390107
CA1-ProS_Glut,Mical3,1,-1,0.5981043,0.37829193,0.023603702
CA1-ProS_Glut,Gm15398,-1,1,0.01469261,0.0071176765,0.97818977
CA1-ProS_Glut,Itgbl1,1,1,0.014604374,0.008194375,0.9772012
CA1-ProS_Glut,Grin1,1,-1,0.093732566,0.9060349,0.00023250253
CA1-ProS_Glut,Cfl1,-1,-1,0.045680203,0.84877807,0.10554166
CA1-ProS_Glut,Ccnl1,1,-1,0.02228209,0.8332509,0.14446701
CA1-ProS_Glut,Atp6v1f,-1,0,0.45440784,0.32151905,0.22407311
CA1-ProS_Glut,Bbs9,1,1,0.0055266996,0.0067965076,0.98767686
CA1-ProS_Glut,Pacsin1,1,-1,0.41380742,0.5794211,0.0067714546
CA1-ProS_Glut,Ube2r2,1,1,0.03324567,0.12629208,0.8404622
CA1-ProS_Glut,Simc1,1,1,0.018787008,0.016212393,0.96500057
CA1-ProS_Glut,Sept7,1,1,0.01913256,0.03376361,0.9471038
CA1-ProS_Glut,Apbb2,1,1,0.0032805088,0.014852753,0.9818667
CA1-ProS_Glut,Fbxl20,1,1,0.02069508,0.016960418,0.9623445
CA1-ProS_Glut,Lhfp,-1,0,0.025607845,0.1354812,0.83891094
CA1-ProS_Glut,Ndufb9,-1,0,0.15052085,0.039340086,0.8101391
CA1-ProS_Glut,Gm26827,-1,1,0.0025668626,0.020047076,0.977386
CA1-ProS_Glut,Serac1,1,1,0.002516368,0.03749102,0.9599926
CA1-ProS_Glut,Rps27,-1,-1,0.04771154,0.9260838,0.02620468
CA1-ProS_Glut,Lztr1,1,1,0.034381334,0.13115853,0.8344601
CA1-ProS_Glut,Mrfap1,-1,-1,0.036259424,0.94925165,0.014488942
CA1-ProS_Glut,Slc35f1,1,1,0.02993462,0.020835334,0.9492301
CA1-ProS_Glut,Mgat5,1,1,0.0036669548,0.011583995,0.984749
CA1-ProS_Glut,Dst,1,1,0.015881794,0.0019380706,0.9821801
CA1-ProS_Glut,Bod1l,1,0,0.8876682,0.109981515,0.0023503162
CA1-ProS_Glut,Pkp2,-1,-1,0.86892974,0.12844314,0.0026270854
CA1-ProS_Glut,Ndrg4,1,1,0.03762762,0.009478468,0.9528939
CA1-ProS_Glut,Setx,1,1,0.01741223,0.0024536138,0.9801342
CA1-ProS_Glut,Kifc2,1,0,0.19400878,0.12075361,0.68523765
CA1-ProS_Glut,Sez6,1,-1,0.11199354,0.88767684,0.00032962073
CA1-ProS_Glut,Gcc2,1,0,0.726054,0.27222416,0.0017218015
CA1-ProS_Glut,Angptl1,-1,1,0.015348417,0.037387338,0.9472642
CA1-ProS_Glut,Tubgcp5,1,1,0.0064308564,0.0038452637,0.9897239
CA1-ProS_Glut,Traf7,1,0,0.041857358,0.06864501,0.8894977
CA1-ProS_Glut,Ly6h,-1,0,0.018173208,0.16585262,0.8159742
CA1-ProS_Glut,Nipbl,1,1,0.041291308,0.004668774,0.95403993
CA1-ProS_Glut,A330102I10Rik,-1,0,0.38038635,0.6188803,0.0007333743
CA1-ProS_Glut,Rpl27a,-1,-1,0.015601976,0.94656634,0.0378317
CA1-ProS_Glut,Doc2b,-1,-1,0.72808677,0.2700863,0.0018269601
CA1-ProS_Glut,Rps3a1,-1,-1,0.1675103,0.32012728,0.51236236
CA1-ProS_Glut,Axin1,1,1,0.03055537,0.003116599,0.9663281
CA1-ProS_Glut,Cers4,1,1,0.016639778,0.0056532933,0.9777069
CA1-ProS_Glut,Gm15594,-1,-1,0.11559389,0.5539744,0.33043167
CA1-ProS_Glut,Zbtb18,-1,-1,0.011710891,0.98311114,0.005177914
CA1-ProS_Glut,Cox5a,-1,0,0.0085061705,0.012963701,0.9785301
CA1-ProS_Glut,1810013L24Rik,-1,1,0.04672726,0.014888842,0.93838394
CA1-ProS_Glut,Stt3b,-1,-1,0.8818304,0.11573233,0.0024372498
CA1-ProS_Glut,Ctps2,1,1,0.013592962,0.00940026,0.97700685
CA1-ProS_Glut,Kdm5c,1,1,0.050758444,0.008903148,0.9403384
CA1-ProS_Glut,Gm15738,-1,0,0.85591584,0.14200915,0.0020749758
CA1-ProS_Glut,Arpc5,-1,-1,0.044582974,0.53778845,0.41762862
CA1-ProS_Glut,Phka2,1,1,0.030825354,0.020522287,0.9486523
CA1-ProS_Glut,Ndufa5,-1,0,0.006480448,0.057001993,0.9365176
CA1-ProS_Glut,Dhdds,1,1,0.031589013,0.0033683279,0.96504265
CA1-ProS_Glut,Eif1,-1,-1,0.022847466,0.9696177,0.0075348155
CA1-ProS_Glut,Tlk1,-1,-1,0.5625621,0.43078363,0.006654221
CA1-ProS_Glut,Ldb1,1,-1,0.014569179,0.68460244,0.3008284
CA1-ProS_Glut,Dpf1,1,-1,0.016943095,0.70545185,0.27760512
CA1-ProS_Glut,Rpl36,-1,-1,0.0010470768,0.9989496,3.296868e-06
CA1-ProS_Glut,Mkx,1,0,0.0025911166,0.0345954,0.9628135
CA1-ProS_Glut,Gripap1,1,0,0.9014102,0.09487758,0.003712177
CA1-ProS_Glut,Cpne7,1,1,0.003567522,0.036955297,0.9594771
CA1-ProS_Glut,Cox7a2,-1,-1,0.065601796,0.7132186,0.22117957
CA1-ProS_Glut,Slc26a4,1,1,0.03318879,0.02137041,0.9454408
CA1-ProS_Glut,Dnmt3a,1,0,0.16253343,0.8243109,0.013155716
CA1-ProS_Glut,Scly,1,0,0.024776539,0.002685459,0.972538
CA1-ProS_Glut,Nxpe4,1,1,0.0025520285,0.008120964,0.9893271
CA1-ProS_Glut,Baz2a,1,1,0.049748566,0.10842454,0.8418269
CA1-ProS_Glut,Aifm3,1,0,0.023658128,0.11489999,0.86144185
CA1-ProS_Glut,Ccnd3,1,1,0.011000756,0.005583776,0.9834155
CA1-ProS_Glut,Nrg3os,-1,1,0.027102178,0.0073871776,0.9655107
CA1-ProS_Glut,Nell2,-1,-1,0.7333877,0.24759403,0.019018248
CA1-ProS_Glut,Ppip5k1,1,1,0.031939797,0.04737189,0.92068833
CA1-ProS_Glut,Habp4,1,-1,0.8990412,0.09869982,0.0022589695
CA1-ProS_Glut,9530026P05Rik,1,1,0.0025119097,0.015005781,0.9824823
CA1-ProS_Glut,Robo1,-1,1,0.0023123599,0.009621653,0.98806596
CA1-ProS_Glut,Ddx24,-1,1,0.04721819,0.0077623166,0.9450195
CA1-ProS_Glut,Pbx3,1,1,0.0026360394,0.0016983175,0.9956657
CA1-ProS_Glut,Foxg1,-1,-1,0.003846628,0.9867165,0.009436934
CA1-ProS_Glut,Egr1,-1,-1,0.0027728425,0.9147908,0.082436316
CA1-ProS_Glut,Hspa8,-1,-1,0.007083078,0.83386505,0.15905192
CA1-ProS_Glut,Dlg1,1,1,0.014922825,0.012176141,0.9729011
CA1-ProS_Glut,Cdc7,1,0,0.21761976,0.027009478,0.75537074
CA1-ProS_Glut,Nfatc3,1,0,0.5936061,0.4048411,0.0015527736
CA1-ProS_Glut,Itch,1,1,0.006917615,0.011738779,0.9813436
CA1-ProS_Glut,Rhob,-1,-1,0.0056888703,0.9831141,0.011197067
CA1-ProS_Glut,Ube2o,1,1,0.016887479,0.03370351,0.94940907
CA1-ProS_Glut,Glp2r,-1,1,0.0026459687,0.018086342,0.9792677
CA1-ProS_Glut,Tmem120b,1,1,0.035317514,0.003933329,0.9607491
CA1-ProS_Glut,Wipf2,1,1,0.00626973,0.014403776,0.9793265
CA1-ProS_Glut,Micu2,1,1,0.002046184,0.0120961685,0.9858577
CA1-ProS_Glut,Actr1a,1,1,0.036499172,0.07570052,0.8878003
CA1-ProS_Glut,Car10,1,1,0.014320884,0.009664749,0.9760143
CA1-ProS_Glut,Rpl18a,-1,-1,0.15545338,0.6995391,0.14500754
CA1-ProS_Glut,Ank,1,1,0.017467307,0.007788167,0.97474444
CA1-ProS_Glut,1600010M07Rik,-1,1,0.031212067,0.013065825,0.9557221
CA1-ProS_Glut,Cul9,1,1,0.0028144424,0.0021433437,0.9950422
CA1-ProS_Glut,Srcin1,1,1,0.0064059794,0.023341298,0.9702527
CA1-ProS_Glut,Brd8,1,1,0.036796227,0.08776211,0.8754417
CA1-ProS_Glut,Ak5,1,1,0.017776003,0.016987951,0.96523607
CA1-ProS_Glut,Mapt,1,-1,0.22777286,0.7575432,0.0146839
CA1-ProS_Glut,Copg2,1,1,0.01795824,0.012647784,0.96939397
CA1-ProS_Glut,Npas2,1,1,0.0024809341,0.00427943,0.99323964
CA1-ProS_Glut,Ociad1,-1,1,0.043060202,0.032372028,0.92456776
CA1-ProS_Glut,1700109K24Rik,-1,0,0.06910565,0.017543487,0.9133509
CA1-ProS_Glut,Atp5h,-1,-1,0.13564545,0.6276263,0.23672834
CA1-ProS_Glut,Letm2,1,-1,0.35631704,0.6394229,0.0042600716
CA1-ProS_Glut,Celf4,1,1,0.0031232447,0.0427525,0.9541243
CA1-ProS_Glut,Scand1,-1,-1,0.0010470772,0.9989496,3.296868e-06
CA1-ProS_Glut,Lmtk3,1,-1,0.36249426,0.63650095,0.0010047643
CA1-ProS_Glut,Cep70,1,1,0.0025649013,0.0071425773,0.99029255
CA1-ProS_Glut,Ywhag,-1,1,0.035285186,0.2410081,0.72370666
CA1-ProS_Glut,Ranbp17,1,1,0.017202042,0.008887177,0.97391075
CA1-ProS_Glut,Cpeb3,1,1,0.029295577,0.044118814,0.92658556
CA1-ProS_Glut,Pfkp,1,1,0.007901827,0.01938855,0.97270966
CA1-ProS_Glut,Stam2,1,-1,0.89444757,0.103607506,0.0019448323
CA1-ProS_Glut,Cecr2,1,1,0.012029437,0.0050734985,0.9828971
CA1-ProS_Glut,Ldlr,1,1,0.0026622612,0.012039195,0.9852985
CA1-ProS_Glut,Spata6,1,0,0.005597338,0.023565639,0.97083706
CA1-ProS_Glut,Lpp,-1,-1,0.73810333,0.2562959,0.0056007667
CA1-ProS_Glut,Ralgds,1,1,0.0056687295,0.05734363,0.9369877
CA1-ProS_Glut,Rps4x,-1,-1,0.43163714,0.18900484,0.379358
CA1-ProS_Glut,Lrrc4c,1,1,0.024765328,0.014849729,0.9603849
CA1-ProS_Glut,Cntln,1,1,0.0021533815,0.009356829,0.9884898
CA1-ProS_Glut,Maml2,1,1,0.0024618777,0.0037493051,0.9937888
CA1-ProS_Glut,Rims2,1,1,0.002589308,0.009245361,0.9881654
CA1-ProS_Glut,Kndc1,1,0,0.014292667,0.012064742,0.97364265
CA1-ProS_Glut,Sos2,1,1,0.026620759,0.044067487,0.92931175
CA1-ProS_Glut,Map4k2,1,0,0.0240804,0.0052505475,0.97066903
CA1-ProS_Glut,Caskin1,1,0,0.020650182,0.013439697,0.96591014
CA1-ProS_Glut,Pbx2,1,-1,0.04819209,0.8059639,0.14584412
CA1-ProS_Glut,Gpi1,1,1,0.036741946,0.033471454,0.92978656
CA1-ProS_Glut,Magi3,1,1,0.014751426,0.009486219,0.9757623
CA1-ProS_Glut,Sec16a,1,-1,0.84214526,0.15545614,0.0023986103
CA1-ProS_Glut,Nrxn3,-1,-1,0.96100515,0.037828133,0.0011666663
CA1-ProS_Glut,Nmnat2,1,1,0.015230437,0.027558656,0.95721096
CA1-ProS_Glut,Csgalnact1,1,1,0.002394312,0.009405896,0.98819983
CA1-ProS_Glut,Zkscan3,1,0,0.051289715,0.023694584,0.9250156
CA1-ProS_Glut,Plekhm2,1,1,0.03835302,0.0039267405,0.9577202
CA1-ProS_Glut,Tenm1,1,1,0.0023074222,0.008609735,0.9890828
CA1-ProS_Glut,Rprml,-1,-1,0.040388398,0.95714986,0.002461783
CA1-ProS_Glut,Gm27153,-1,0,0.9111924,0.08658203,0.0022255788
CA1-ProS_Glut,Spred2,-1,-1,0.20412308,0.79195,0.003926996
CA1-ProS_Glut,Osbp2,-1,-1,0.6337943,0.35809508,0.0081106825
CA1-ProS_Glut,Gm15478,-1,-1,0.23427683,0.5289502,0.23677298
CA1-ProS_Glut,Gm11655,-1,-1,0.85766447,0.14081432,0.0015211296
CA1-ProS_Glut,Fat3,-1,-1,0.8720644,0.12593423,0.002001377
CA1-ProS_Glut,Strip2,-1,-1,0.6064702,0.38651213,0.007017668
CA1-ProS_Glut,Lrmp,-1,0,0.024034576,0.016044443,0.95992094
CA1-ProS_Glut,Firre,1,0,0.2644321,0.7314962,0.0040716864
CA1-ProS_Glut,Frrs1l,-1,-1,0.5653973,0.42727107,0.007331648
CA1-ProS_Glut,Rbbp4,1,1,0.034595538,0.0106914835,0.95471305
CA1-ProS_Glut,Als2,1,1,0.034503017,0.023775397,0.94172156
CA1-ProS_Glut,Arhgap12,-1,-1,0.5544489,0.4444044,0.0011467879
CA1-ProS_Glut,Ehmt2,1,0,0.040835034,0.026815379,0.93234956
CA1-ProS_Glut,Ano4,-1,-1,0.671038,0.32153675,0.007425259
CA1-ProS_Glut,Eif4enif1,1,1,0.03288806,0.014021404,0.9530905
CA1-ProS_Glut,Plat,1,1,0.016544342,0.022561053,0.9608946
CA1-ProS_Glut,Cd38,-1,-1,0.52278566,0.4706968,0.006517462
CA1-ProS_Glut,Ccdc85b,-1,-1,0.043259818,0.84749866,0.10924152
CA1-ProS_Glut,Gm15680,-1,-1,0.8236048,0.17448966,0.0019054736
CA1-ProS_Glut,Camkv,1,0,0.047509667,0.17322648,0.77926385
CA1-ProS_Glut,Dennd6a,1,1,0.034033474,0.0035957566,0.9623708
CA1-ProS_Glut,Uqcrfs1,-1,0,0.07265791,0.13982245,0.78751963
CA1-ProS_Glut,Nek9,1,1,0.04638542,0.0136256525,0.939989
CA1-ProS_Glut,Gramd1a,1,0,0.043220386,0.0056954324,0.95108414
CA1-ProS_Glut,Rogdi,1,0,0.09458894,0.9051801,0.00023089816
CA1-ProS_Glut,Kif1a,1,0,0.8540007,0.13861161,0.0073877084
CA1-ProS_Glut,Akap8l,1,1,0.032105513,0.062440813,0.9054537
CA1-ProS_Glut,Ahdc1,1,1,0.033741456,0.014083273,0.95217526
CA1-ProS_Glut,Gapvd1,1,1,0.034856625,0.003535962,0.9616074
CA1-ProS_Glut,5031415H12Rik,-1,0,0.05764354,0.057951894,0.88440454
CA1-ProS_Glut,Daam1,1,1,0.016775334,0.049111396,0.93411326
CA1-ProS_Glut,Gm14412,1,0,0.06416602,0.044021018,0.891813
CA1-ProS_Glut,Gfra1,1,1,0.0022419004,0.016416406,0.9813417
CA1-ProS_Glut,Bche,-1,0,0.78875244,0.20951949,0.0017280583
CA1-ProS_Glut,Rap2b,-1,-1,0.04133395,0.9585919,7.419916e-05
CA1-ProS_Glut,Clip2,1,-1,0.51403075,0.47382334,0.012145903
CA1-ProS_Glut,Cpt1c,1,0,0.05325458,0.10689929,0.83984613
CA1-ProS_Glut,Odf2,1,1,0.03191787,0.009424993,0.9586572
CA1-ProS_Glut,Pcyt2,1,0,0.051723175,0.2185806,0.7296962
CA1-ProS_Glut,Kif16b,1,1,0.017679106,0.01241824,0.9699027
CA1-ProS_Glut,Cnnm1,1,1,0.0026108355,0.0035510322,0.99383813
CA1-ProS_Glut,Gm20721,-1,0,0.02115927,0.025180655,0.95366013
CA1-ProS_Glut,Gap43,1,1,0.020771846,0.005684902,0.9735432
CA1-ProS_Glut,B3glct,1,1,0.0024994272,0.0046111024,0.9928894
CA1-ProS_Glut,Rpl6,-1,0,0.0840992,0.12450025,0.7914006
CA1-ProS_Glut,Gm26981,-1,0,0.2384211,0.29125255,0.4703264
CA1-ProS_Glut,Hpgds,-1,0,0.25638127,0.22310449,0.5205142
CA1-ProS_Glut,Cdh8,-1,0,0.8936206,0.10374473,0.0026346324
CA1-ProS_Glut,Oxr1,1,1,0.0027172817,0.012456958,0.9848258
CA1-ProS_Glut,Meis2,1,1,0.023070626,0.033062737,0.9438666
CA1-ProS_Glut,Esrra,1,0,0.06940909,0.059886754,0.8707042
CA1-ProS_Glut,Tenm4,1,1,0.0031926627,0.014758802,0.9820486
CA1-ProS_Glut,Prkdc,1,1,0.030725481,0.018907381,0.9503671
CA1-ProS_Glut,Lrsam1,1,1,0.015954778,0.015603561,0.96844167
CA1-ProS_Glut,L1cam,1,1,0.007867418,0.031163294,0.9609692
CA1-ProS_Glut,4930512B01Rik,-1,-1,0.621269,0.37049663,0.008234425
CA1-ProS_Glut,Mapk4,-1,-1,0.879681,0.11776078,0.0025581908
CA1-ProS_Glut,BC005537,1,0,0.048529994,0.13380206,0.81766796
CA1-ProS_Glut,Pou2f1,1,1,0.017049436,0.01853265,0.9644179
CA1-ProS_Glut,Pde1c,1,1,0.013442743,0.0074284794,0.9791287
CA1-ProS_Glut,Tle1,-1,-1,0.046327047,0.95325047,0.0004225374
