,train_acc,train_loss,test_acc,test_loss
0,0.43471720818291215,1.100807950187188,0.5084235860409145,1.0435714962390752
1,0.440734055354994,1.0869521086032574,0.52647412755716,1.0041224933587587
2,0.4348676293622142,1.093905592767092,0.5090252707581228,1.0465789483143733
3,0.44118531889290014,1.0875098126438947,0.605294825511432,0.9919775380538061
4,0.43471720818291215,1.0752330313508327,0.26895306859205775,1.149440416922936
5,0.43637184115523464,1.0839773319088495,0.3267148014440433,1.011356153167211
6,0.4493080625752106,1.0706207947089121,0.3935018050541516,1.0086618891129127
7,0.44584837545126355,1.0797112111288767,0.34416365824308065,1.0176478291933353
8,0.45111311672683513,1.0828622416234934,0.5830324909747292,0.9847194609733728
9,0.4323104693140794,1.0714608264657168,0.3279181708784597,1.0104333185232603
10,0.4548736462093863,1.0736956897263343,0.33574007220216606,1.0140105497378569
11,0.46540312876052947,1.0727308289362834,0.5950661853188929,0.9803989896407495
12,0.44660048134777375,1.0646325579056373,0.3658243080625752,1.0045446409628942
13,0.44885679903730447,1.0744734635719886,0.35318892900120336,1.0156562282488897
14,0.46269554753309267,1.069196787304603,0.3315282791817088,1.0080441282345698
15,0.4611913357400722,1.0654587843097174,0.5884476534296029,1.010249246771519
16,0.48104693140794225,1.0608256086707115,0.37906137184115524,0.9778794783812302
17,0.44389290012033694,1.0578745001783738,0.4049338146811071,0.9928449472555747
18,0.46720818291215405,1.0602347825009089,0.33212996389891697,1.016770513011859
19,0.4693140794223827,1.06350052729249,0.30324909747292417,1.0494225816084788
20,0.4645006016847172,1.0657494305991209,0.5884476534296029,0.9962487048827685
21,0.4554753309265945,1.0576619285230453,0.6245487364620939,0.9674901469395711
22,0.46269554753309267,1.0602926262296164,0.3062575210589651,1.0361997668559735
23,0.4404332129963899,1.0612772577084029,0.3098676293622142,1.0351854826395328
24,0.46705776173285196,1.057158446369263,0.31829121540312877,1.0138307087696516
25,0.46344765342960287,1.0583083022099276,0.605294825511432,0.980047440299621
26,0.4742779783393502,1.0565690398216248,0.3206979542719615,1.0100220705454166
27,0.44675090252707583,1.061745196294326,0.3038507821901324,1.0412667439534113
28,0.47728640192539107,1.0554864105696862,0.37545126353790614,0.9872325257613108
29,0.46705776173285196,1.049496599401419,0.351985559566787,1.0186652609935174
30,0.47713598074608904,1.0550453086885123,0.3062575210589651,1.0109234028137648
31,0.4529181708784597,1.057957099034236,0.6209386281588448,0.969982406267753
32,0.45697954271961494,1.056922580760259,0.6245487364620939,0.9686129631904455
33,0.4729241877256318,1.0574257287841577,0.31889290012033694,1.016977534844325
34,0.4742779783393502,1.0508987284623659,0.3916967509025271,1.009202092885971
35,0.4389290012033694,1.0554356150902235,0.5938628158844765,1.014705865428998
36,0.46239470517448855,1.048511309692493,0.555956678700361,0.9921003259145297
37,0.45712996389891697,1.0469693226309924,0.5896510228640193,0.989409191104082
38,0.4490072202166065,1.0556331786971827,0.5974729241877257,0.9938952808196728
39,0.4870637785800241,1.0479433977833161,0.5992779783393501,0.988524215725752
40,0.4548736462093863,1.052422383083747,0.6010830324909747,0.993222177028656
41,0.4371239470517449,1.0544973305211618,0.5655836341756919,0.9958626731083944
42,0.440734055354994,1.0514727687606444,0.5938628158844765,0.98119351038566
43,0.463898916967509,1.0478698657109187,0.5872442839951865,0.9899713328251472
44,0.45141395908543924,1.051086947035331,0.5385078219013237,1.022091561785111
45,0.4595367027677497,1.0445406230596395,0.5818291215403129,1.0126637793504274
46,0.4808965102286402,1.046314218869576,0.6028880866425993,0.9715907183977274
47,0.43757521058965104,1.0520577697226634,0.6028880866425993,0.9833553399030979
48,0.4720216606498195,1.0488399914824045,0.5697954271961492,1.0251703216479375
49,0.4741275571600481,1.050795225856396,0.3237063778580024,1.0498859653106103
