cell_type,gene,DEG,pred,atac
Oligo_NN,St3gal5,1,1,1.0
Oligo_NN,Clta,-1,-1,1.0
Oligo_NN,Tmem131,1,1,1.0
Oligo_NN,Timp3,-1,0,1.0
Oligo_NN,Hist1h2be,1,0,1.0
Oligo_NN,Ndufs3,-1,-1,1.0
Oligo_NN,Itgb5,1,1,1.0
Oligo_NN,Osbpl7,1,-1,1.0
Oligo_NN,Rbms3,1,1,1.0
Oligo_NN,Clptm1,-1,0,1.0
Oligo_NN,Paip2b,1,0,1.0
Oligo_NN,D8Ertd738e,-1,-1,1.0
Oligo_NN,Abcb8,-1,-1,1.0
Oligo_NN,Ssbp1,-1,-1,1.0
Oligo_NN,Rps27,-1,-1,1.0
Oligo_NN,Tma16,-1,-1,1.0
Oligo_NN,Syf2,-1,-1,1.0
Oligo_NN,Calr,-1,-1,1.0
Oligo_NN,Scmh1,1,1,1.0
Oligo_NN,Rpl30,-1,-1,1.0
Oligo_NN,Iqsec1,1,0,1.0
Oligo_NN,Psd2,1,1,1.0
Oligo_NN,Pmp22,-1,1,1.0
Oligo_NN,Htr2c,1,0,1.0
Oligo_NN,St7,1,1,1.0
Oligo_NN,Gxylt1,1,0,1.0
Oligo_NN,Pvt1,1,1,1.0
Oligo_NN,Lrrc4c,1,1,1.0
Oligo_NN,H3f3a,-1,0,1.0
Oligo_NN,Prkar1a,-1,-1,1.0
Oligo_NN,Gps1,-1,-1,1.0
Oligo_NN,Ppm1l,1,1,1.0
Oligo_NN,Nfkb1,1,1,1.0
Oligo_NN,Meis2,1,1,1.0
Oligo_NN,Abca2,-1,-1,1.0
Oligo_NN,Pdia3,-1,0,1.0
Oligo_NN,H3f3b,-1,-1,1.0
Oligo_NN,Dynll1,-1,-1,1.0
Oligo_NN,Idh3b,-1,-1,1.0
Oligo_NN,Gm11149,-1,0,1.0
Oligo_NN,Rps3,-1,-1,1.0
Oligo_NN,Psmd6,-1,-1,1.0
Oligo_NN,Hdx,1,0,1.0
Oligo_NN,Slc22a17,-1,-1,1.0
Oligo_NN,Atp5f1,-1,-1,1.0
Oligo_NN,Lypd6b,1,1,1.0
Oligo_NN,Uqcrh,-1,-1,1.0
Oligo_NN,Cntfr,-1,-1,1.0
Oligo_NN,Sema4d,-1,-1,1.0
Oligo_NN,Amd1,1,-1,1.0
Oligo_NN,Chchd2,-1,-1,1.0
Oligo_NN,Ptn,-1,0,1.0
Oligo_NN,Ndufa12,-1,0,1.0
Oligo_NN,Cox6a1,-1,-1,1.0
Oligo_NN,Pcbp3,1,1,1.0
Oligo_NN,Os9,-1,0,1.0
Oligo_NN,Tma7,-1,-1,1.0
Oligo_NN,Chst8,1,1,1.0
Oligo_NN,Cldn14,-1,-1,1.0
Oligo_NN,Lamp1,-1,-1,1.0
Oligo_NN,Ywhag,-1,0,1.0
Oligo_NN,Qpct,-1,0,1.0
Oligo_NN,Tmem30a,-1,0,1.0
Oligo_NN,Fth1,-1,-1,1.0
Oligo_NN,Slc25a4,-1,-1,1.0
Oligo_NN,Dzip1,1,1,1.0
Oligo_NN,Dock7,1,1,1.0
Oligo_NN,Eif3g,-1,-1,1.0
Oligo_NN,As3mt,1,1,1.0
Oligo_NN,Kif6,1,1,1.0
Oligo_NN,Ddc,1,1,1.0
Oligo_NN,Dach1,1,1,1.0
Oligo_NN,B230216N24Rik,1,1,1.0
Oligo_NN,Pgk1,-1,0,1.0
Oligo_NN,Pdlim1,1,1,1.0
Oligo_NN,P4hb,-1,-1,1.0
Oligo_NN,Tmem163,-1,-1,1.0
Oligo_NN,St3gal6,1,1,1.0
Oligo_NN,Txndc15,-1,-1,1.0
Oligo_NN,Igf1r,1,1,1.0
Oligo_NN,Gnai2,-1,-1,1.0
Oligo_NN,Agpat3,-1,0,1.0
Oligo_NN,Acer2,1,1,1.0
Oligo_NN,Slc4a2,-1,-1,1.0
Oligo_NN,Grm3,1,1,1.0
Oligo_NN,Zbtb16,-1,1,1.0
Oligo_NN,Tubb3,-1,-1,1.0
Oligo_NN,Xaf1,1,0,1.0
Oligo_NN,Pllp,-1,-1,1.0
Oligo_NN,Diablo,-1,-1,1.0
Oligo_NN,March1,1,1,1.0
Oligo_NN,Fchsd2,1,1,1.0
Oligo_NN,Phldb2,1,1,1.0
Oligo_NN,Tmem208,-1,-1,1.0
Oligo_NN,Srp14,-1,-1,1.0
Oligo_NN,Slc25a3,-1,-1,1.0
Oligo_NN,Ppib,-1,-1,1.0
Oligo_NN,Rpl29,-1,-1,1.0
Oligo_NN,Tsga10,1,1,1.0
Oligo_NN,Gnas,-1,-1,1.0
Oligo_NN,Lbh,1,1,1.0
Oligo_NN,Zc2hc1a,1,1,1.0
Oligo_NN,Lcp1,-1,-1,1.0
Oligo_NN,Zfp804b,1,0,1.0
Oligo_NN,Gm11659,-1,-1,1.0
Oligo_NN,Cdh12,1,0,1.0
Oligo_NN,Myl6,-1,-1,1.0
Oligo_NN,Sh3bgrl3,-1,-1,1.0
Oligo_NN,Mgll,-1,-1,1.0
Oligo_NN,Hsbp1,-1,-1,1.0
Oligo_NN,Spred1,1,0,1.0
Oligo_NN,Camk1d,-1,1,1.0
Oligo_NN,Slc50a1,-1,-1,1.0
Oligo_NN,Fdps,-1,-1,1.0
Oligo_NN,Dctn3,-1,-1,1.0
Oligo_NN,Cox5a,-1,-1,1.0
Oligo_NN,Dlc1,-1,-1,1.0
Oligo_NN,Arhgef3,1,0,1.0
Oligo_NN,Ndufs2,-1,-1,1.0
Oligo_NN,Degs1,-1,-1,1.0
Oligo_NN,1500011B03Rik,-1,-1,1.0
Oligo_NN,Tecr,-1,0,1.0
Oligo_NN,Stau2,1,1,1.0
Oligo_NN,Asph,1,1,1.0
Oligo_NN,Dars,1,1,1.0
Oligo_NN,Thsd1,1,1,1.0
Oligo_NN,Sv2a,-1,-1,1.0
Oligo_NN,Rpl14,-1,-1,1.0
Oligo_NN,Lpar6,-1,-1,1.0
Oligo_NN,Arpc5,-1,-1,1.0
Oligo_NN,Bmp1,-1,0,1.0
Oligo_NN,Tubb5,-1,-1,1.0
Oligo_NN,Tcaim,1,0,1.0
Oligo_NN,Lactb2,1,0,1.0
Oligo_NN,Maob,1,0,1.0
Oligo_NN,Tmem109,-1,-1,1.0
Oligo_NN,Rpl41,-1,-1,1.0
Oligo_NN,Higd2a,-1,-1,1.0
Oligo_NN,Lars2,-1,0,1.0
Oligo_NN,Zbtb20,1,1,1.0
Oligo_NN,Sh3bp2,-1,0,1.0
Oligo_NN,Eif5a,-1,-1,1.0
Oligo_NN,Ola1,1,1,1.0
Oligo_NN,Vbp1,-1,0,1.0
Oligo_NN,Atp1b1,-1,0,1.0
Oligo_NN,Adamtsl1,1,1,1.0
Oligo_NN,Rpl9,-1,-1,1.0
Oligo_NN,Pmm1,-1,-1,1.0
Oligo_NN,Itpk1,-1,1,1.0
Oligo_NN,Hist3h2a,-1,-1,1.0
Oligo_NN,Glmp,-1,-1,1.0
Oligo_NN,Tmem196,1,1,1.0
Oligo_NN,Maml3,1,1,1.0
Oligo_NN,Kctd16,1,1,1.0
Oligo_NN,Pde7b,1,-1,1.0
Oligo_NN,Enpp4,-1,-1,1.0
Oligo_NN,Gm15738,-1,-1,1.0
Oligo_NN,Polr3e,-1,-1,1.0
Oligo_NN,A230009B12Rik,1,0,1.0
Oligo_NN,Sned1,1,0,1.0
Oligo_NN,Rps19,-1,-1,1.0
Oligo_NN,Hspa5,-1,-1,1.0
Oligo_NN,Supt5,-1,-1,1.0
Oligo_NN,Acsl3,-1,0,1.0
Oligo_NN,Efcc1,1,1,1.0
Oligo_NN,Zdhhc9,-1,0,1.0
Oligo_NN,Mob3b,1,1,1.0
Oligo_NN,Aldh1l1,1,1,1.0
Oligo_NN,Nudc,-1,0,1.0
Oligo_NN,Fbn2,1,1,1.0
Oligo_NN,Ccnc,1,1,1.0
Oligo_NN,Gm12743,1,0,1.0
Oligo_NN,Lamtor2,-1,-1,1.0
Oligo_NN,1500015L24Rik,1,0,1.0
Oligo_NN,Atm,1,0,1.0
Oligo_NN,Endod1,-1,0,1.0
Oligo_NN,Atp6v1g1,-1,-1,1.0
Oligo_NN,Carhsp1,-1,-1,1.0
Oligo_NN,Ust,-1,-1,1.0
Oligo_NN,Tmed9,-1,-1,1.0
Oligo_NN,Krcc1,1,-1,1.0
Oligo_NN,Ndufb7,-1,-1,1.0
Oligo_NN,Arl2,-1,-1,1.0
Oligo_NN,Galnt7,1,1,1.0
Oligo_NN,Dusp15,1,-1,1.0
Oligo_NN,Atg10,1,1,1.0
Oligo_NN,Dpyd,1,1,1.0
Oligo_NN,Atp6ap2,-1,0,1.0
Oligo_NN,Fkbp5,-1,0,1.0
Oligo_NN,Ubxn1,-1,-1,1.0
Oligo_NN,Rps17,-1,-1,1.0
Oligo_NN,Sft2d1,-1,-1,1.0
Oligo_NN,Nckap5,-1,-1,1.0
Oligo_NN,Zc3h12b,1,0,1.0
Oligo_NN,Cep128,1,1,1.0
Oligo_NN,Ndufs8,-1,-1,1.0
Oligo_NN,Psma7,-1,-1,1.0
Oligo_NN,Prrg1,1,0,1.0
Oligo_NN,Bfsp2,1,1,1.0
Oligo_NN,Rpl17,-1,-1,1.0
Oligo_NN,Depdc7,1,0,1.0
Oligo_NN,Pcsk6,1,1,1.0
Oligo_NN,Spcs2,-1,-1,1.0
Oligo_NN,Stmn1,-1,-1,1.0
Oligo_NN,Ipo13,-1,-1,1.0
Oligo_NN,Ctsa,-1,-1,1.0
Oligo_NN,Kit,-1,1,1.0
Oligo_NN,Pkig,-1,-1,1.0
Oligo_NN,Glcci1,1,1,1.0
Oligo_NN,Aldh1a1,1,1,1.0
Oligo_NN,Sec11c,-1,-1,1.0
Oligo_NN,Uimc1,1,1,1.0
Oligo_NN,Rps3a1,-1,-1,1.0
Oligo_NN,Pcgf5,1,1,1.0
Oligo_NN,Polr2f,-1,-1,1.0
Oligo_NN,Klf9,-1,0,1.0
Oligo_NN,Tln2,1,1,1.0
Oligo_NN,Arnt2,1,1,1.0
Oligo_NN,Tti1,1,0,1.0
Oligo_NN,Cisd2,-1,0,1.0
Oligo_NN,Hnrnpa0,-1,-1,1.0
Oligo_NN,Olig2,-1,-1,1.0
Oligo_NN,Dctn1,-1,-1,1.0
Oligo_NN,Guk1,-1,-1,1.0
Oligo_NN,Lpp,1,1,1.0
Oligo_NN,Reln,1,1,1.0
Oligo_NN,Map1lc3a,-1,-1,1.0
Oligo_NN,Gpld1,1,1,1.0
Oligo_NN,Tmem132d,1,1,1.0
Oligo_NN,Mtr,1,0,1.0
Oligo_NN,Zfp827,-1,-1,1.0
Oligo_NN,Cstb,-1,-1,1.0
Oligo_NN,Vps13a,1,1,1.0
Oligo_NN,Gm12324,1,-1,1.0
Oligo_NN,Psmb6,-1,-1,1.0
Oligo_NN,Atxn7l3b,-1,-1,1.0
Oligo_NN,Eif4a1,-1,-1,1.0
Oligo_NN,Sema3c,1,0,1.0
Oligo_NN,Hivep1,1,1,1.0
Oligo_NN,Tppp3,-1,-1,1.0
Oligo_NN,Per1,-1,-1,1.0
Oligo_NN,Rpl37,-1,-1,1.0
Oligo_NN,Wwox,1,1,1.0
Oligo_NN,Clint1,1,0,1.0
Oligo_NN,Znhit1,-1,-1,1.0
Oligo_NN,Cck,-1,0,1.0
Oligo_NN,Dad1,-1,-1,1.0
Oligo_NN,Snca,1,1,1.0
Oligo_NN,Tjap1,-1,-1,1.0
Oligo_NN,Rtkn,-1,-1,1.0
Oligo_NN,Mog,-1,-1,1.0
Oligo_NN,Tank,1,0,1.0
Oligo_NN,Gm28322,1,-1,1.0
Oligo_NN,Cobl,1,1,1.0
Oligo_NN,Pgp,-1,-1,1.0
Oligo_NN,Phactr2,1,1,1.0
Oligo_NN,Fam214a,-1,-1,1.0
Oligo_NN,Ppcdc,1,0,1.0
Oligo_NN,Ndufs6,-1,-1,1.0
Oligo_NN,Zfand6,1,1,1.0
Oligo_NN,Dync1i1,1,1,1.0
Oligo_NN,Gemin7,-1,-1,1.0
Oligo_NN,Anapc11,-1,-1,1.0
Oligo_NN,Anks6,1,1,1.0
Oligo_NN,Ndufb5,-1,-1,1.0
Oligo_NN,Tbcb,-1,-1,1.0
Oligo_NN,Cmss1,-1,1,1.0
Oligo_NN,Tsc22d3,-1,0,1.0
Oligo_NN,Rps24,-1,-1,1.0
Oligo_NN,Cisd1,-1,-1,1.0
Oligo_NN,Fstl5,1,1,1.0
Oligo_NN,Psmb3,-1,-1,1.0
Oligo_NN,Scarb1,1,1,1.0
Oligo_NN,Pir,1,1,1.0
Oligo_NN,Cux2,-1,-1,1.0
Oligo_NN,Slc16a1,-1,0,1.0
Oligo_NN,Smpd1,-1,-1,1.0
Oligo_NN,Emc7,-1,0,1.0
Oligo_NN,Ndufs5,-1,-1,1.0
Oligo_NN,Nfia,1,1,1.0
Oligo_NN,Acer3,1,1,1.0
Oligo_NN,Bola2,-1,-1,1.0
Oligo_NN,Tspan2,-1,-1,1.0
Oligo_NN,Tmem150c,1,1,1.0
Oligo_NN,Myl12a,-1,-1,1.0
Oligo_NN,Tmed7,-1,1,1.0
Oligo_NN,Fbxl12,1,0,1.0
Oligo_NN,Jph4,-1,-1,1.0
Oligo_NN,Glul,-1,-1,1.0
Oligo_NN,Josd2,-1,-1,1.0
Oligo_NN,Cdh20,1,1,1.0
Oligo_NN,Rab3a,-1,-1,1.0
Oligo_NN,Begain,1,1,1.0
Oligo_NN,Ephb2,1,1,1.0
Oligo_NN,Calm1,-1,-1,1.0
Oligo_NN,Megf9,1,1,1.0
Oligo_NN,Tmsb4x,-1,0,1.0
Oligo_NN,St3gal2,1,1,1.0
Oligo_NN,Add1,-1,0,1.0
Oligo_NN,Grik4,1,1,1.0
Oligo_NN,Trappc4,-1,-1,1.0
Oligo_NN,Kcna2,-1,-1,1.0
Oligo_NN,Cycs,-1,-1,1.0
Oligo_NN,Eid1,-1,-1,1.0
Oligo_NN,Fgd4,1,1,1.0
Oligo_NN,Park7,-1,-1,1.0
Oligo_NN,Tcte2,1,1,1.0
Oligo_NN,Nenf,-1,-1,1.0
Oligo_NN,Rpl7,-1,-1,1.0
Oligo_NN,Herc6,1,1,1.0
Oligo_NN,Rabac1,-1,-1,1.0
Oligo_NN,Eno1,0,-1,1.0
Oligo_NN,Sumf2,0,0,1.0
Oligo_NN,Nsun5,0,-1,1.0
Oligo_NN,Cpsf7,0,-1,1.0
Oligo_NN,Sp1,0,0,1.0
Oligo_NN,Pabpn1,0,-1,1.0
Oligo_NN,R3hcc1l,0,1,1.0
Oligo_NN,Fibp,0,-1,1.0
Oligo_NN,Zfp704,0,-1,1.0
Oligo_NN,Ntng2,0,0,1.0
Oligo_NN,Rhbdd2,0,-1,1.0
Oligo_NN,Mpp5,0,0,1.0
Oligo_NN,Zfand2a,0,0,1.0
Oligo_NN,Ctsf,0,-1,1.0
Oligo_NN,Gopc,0,1,1.0
Oligo_NN,Zfp622,0,0,1.0
Oligo_NN,Prkaa1,0,0,1.0
Oligo_NN,Ppp4r1,0,1,1.0
Oligo_NN,Twf2,0,-1,1.0
Oligo_NN,Slc9a8,0,0,1.0
Oligo_NN,Hs3st1,0,1,1.0
Oligo_NN,Rps6kl1,0,1,1.0
Oligo_NN,Aifm1,0,0,1.0
Oligo_NN,Sesn1,0,0,1.0
Oligo_NN,Skiv2l,0,-1,1.0
Oligo_NN,Usp20,0,0,1.0
Oligo_NN,Zfp52,0,0,1.0
Oligo_NN,Atp13a2,0,0,1.0
Oligo_NN,Ppp6c,0,0,1.0
Oligo_NN,Hdac11,0,-1,1.0
Oligo_NN,Cggbp1,0,-1,1.0
Oligo_NN,Gm16278,0,-1,1.0
Oligo_NN,Ggct,0,0,1.0
Oligo_NN,Wipi1,0,0,1.0
Oligo_NN,Tm9sf3,0,0,1.0
Oligo_NN,Ninj2,0,0,1.0
Oligo_NN,Poc1a,0,0,1.0
Oligo_NN,Asxl3,0,0,1.0
Oligo_NN,Nsd1,0,1,1.0
Oligo_NN,Atpaf2,0,0,1.0
Oligo_NN,Inf2,0,0,1.0
Oligo_NN,Hnrnpd,0,0,1.0
Oligo_NN,Dbt,0,0,1.0
Oligo_NN,Smim7,0,-1,1.0
Oligo_NN,Slc35a5,0,0,1.0
Oligo_NN,Nav2,0,1,1.0
Oligo_NN,0610040B10Rik,0,-1,1.0
Oligo_NN,A930015D03Rik,0,0,1.0
Oligo_NN,Rgp1,0,-1,1.0
Oligo_NN,Aatf,0,1,1.0
Oligo_NN,Stk11ip,0,0,1.0
Oligo_NN,Cul3,0,0,1.0
Oligo_NN,Bcas1os2,0,0,1.0
Oligo_NN,Smc4,0,0,1.0
Oligo_NN,2610001J05Rik,0,-1,1.0
Oligo_NN,4930522L14Rik,0,0,1.0
Oligo_NN,Fbxo11,0,0,1.0
Oligo_NN,Igf2r,0,1,1.0
Oligo_NN,Spata5,0,1,1.0
Oligo_NN,Eefsec,0,1,1.0
Oligo_NN,Ints3,0,0,1.0
Oligo_NN,B3gntl1,0,0,1.0
Oligo_NN,Kdm3a,0,0,1.0
Oligo_NN,Vezf1,0,-1,1.0
Oligo_NN,Ccdc171,0,1,1.0
Oligo_NN,Tecpr1,0,0,1.0
Oligo_NN,Pigg,0,0,1.0
Oligo_NN,Gba,0,-1,1.0
Oligo_NN,Rrm2b,0,0,1.0
Oligo_NN,Sobp,0,0,1.0
Oligo_NN,Cmtr1,0,0,1.0
Oligo_NN,Dhrs7b,0,0,1.0
Oligo_NN,A830018L16Rik,0,1,1.0
Oligo_NN,Myo1e,0,1,1.0
Oligo_NN,Dhx9,0,0,1.0
Oligo_NN,Lactb,0,0,1.0
Oligo_NN,Zmym4,0,1,1.0
Oligo_NN,2310011J03Rik,0,-1,1.0
Oligo_NN,Pikfyve,0,1,1.0
Oligo_NN,Cog7,0,0,1.0
Oligo_NN,Nol11,0,0,1.0
Oligo_NN,Cry1,0,0,1.0
Oligo_NN,Fam160b2,0,-1,1.0
Oligo_NN,Numa1,0,0,1.0
Oligo_NN,Lzic,0,-1,1.0
Oligo_NN,Rab11fip4,0,1,1.0
Oligo_NN,Zfp407,0,0,1.0
Oligo_NN,N4bp1,0,0,1.0
Oligo_NN,Ankrd11,0,0,1.0
Oligo_NN,Strn,0,0,1.0
Oligo_NN,4930453N24Rik,0,0,1.0
Oligo_NN,Cnih4,0,-1,1.0
Oligo_NN,Laptm4b,0,0,1.0
Oligo_NN,Churc1,0,0,1.0
Oligo_NN,Zmiz1os1,0,-1,1.0
Oligo_NN,Cpne3,0,1,1.0
Oligo_NN,Nup93,0,0,1.0
Oligo_NN,Insc,0,0,1.0
Oligo_NN,Grsf1,0,0,1.0
Oligo_NN,Pdik1l,0,-1,1.0
Oligo_NN,Bola3,0,-1,1.0
Oligo_NN,Dus2,0,0,1.0
Oligo_NN,Slc35f4,0,1,1.0
Oligo_NN,Gm14410,0,0,1.0
Oligo_NN,Tbcel,0,-1,1.0
Oligo_NN,N4bp2l2,0,0,1.0
Oligo_NN,Exoc3,0,-1,1.0
Oligo_NN,Tor1aip1,0,0,1.0
Oligo_NN,St3gal4,0,0,1.0
Oligo_NN,Hibadh,0,0,1.0
Oligo_NN,Tsen2,0,0,1.0
Oligo_NN,Slc29a3,0,0,1.0
Oligo_NN,Casp8ap2,0,0,1.0
Oligo_NN,Las1l,0,0,1.0
Oligo_NN,Itfg2,0,-1,1.0
Oligo_NN,Tmem260,0,-1,1.0
Oligo_NN,Rbm6,0,0,1.0
Oligo_NN,Jam3,0,0,1.0
Oligo_NN,Prpf40a,0,0,1.0
Oligo_NN,Trmu,0,-1,1.0
Oligo_NN,Rbmxl1,0,-1,1.0
Oligo_NN,Gprasp1,0,1,1.0
Oligo_NN,Atp13a3,0,1,1.0
Oligo_NN,Eif2s3x,0,0,1.0
Oligo_NN,Zbtb10,0,1,1.0
Oligo_NN,Zfp866,0,0,1.0
Oligo_NN,Vcpip1,0,0,1.0
Oligo_NN,Ctnnbip1,0,0,1.0
Oligo_NN,Shisa6,0,1,1.0
Oligo_NN,Med23,0,0,1.0
Oligo_NN,Mtx1,0,-1,1.0
Oligo_NN,Syne2,0,1,1.0
Oligo_NN,Akt2,0,0,1.0
Oligo_NN,Gabarapl1,0,-1,1.0
Oligo_NN,Zfp317,0,0,1.0
Oligo_NN,Stk38,0,0,1.0
Oligo_NN,B3gat1,0,0,1.0
Oligo_NN,Mier1,0,0,1.0
Oligo_NN,Neto1,0,-1,1.0
Oligo_NN,Dusp16,0,0,1.0
Oligo_NN,Bcl9,1,0,1.0
Oligo_NN,Pou6f1,1,1,1.0
Oligo_NN,Emc4,-1,-1,1.0
Oligo_NN,A330023F24Rik,1,1,1.0
Oligo_NN,Gm16759,1,1,1.0
Oligo_NN,Mapre2,1,1,1.0
Oligo_NN,Slc48a1,-1,-1,1.0
Oligo_NN,Gas5,-1,-1,1.0
Oligo_NN,Arhgap15,1,1,1.0
Oligo_NN,Ddost,-1,-1,1.0
Oligo_NN,Ndufa11,-1,-1,1.0
Oligo_NN,Cox6c,-1,-1,1.0
Oligo_NN,Fkbp2,-1,-1,1.0
Oligo_NN,Taldo1,-1,-1,1.0
Oligo_NN,Snx17,-1,-1,1.0
Oligo_NN,Bex2,-1,0,1.0
Oligo_NN,Set,-1,-1,1.0
Oligo_NN,Fam13a,1,1,1.0
Oligo_NN,Kcna1,-1,-1,1.0
Oligo_NN,Eif3l,-1,0,1.0
Oligo_NN,Uqcr11,-1,-1,1.0
Oligo_NN,Bax,-1,-1,1.0
Oligo_NN,Lsm7,-1,-1,1.0
Oligo_NN,Rpl21,-1,-1,1.0
Oligo_NN,Wdr70,1,1,1.0
Oligo_NN,Pard3b,1,1,1.0
Oligo_NN,Mdh2,-1,-1,1.0
Oligo_NN,Tmem33,-1,1,1.0
Oligo_NN,Ppp1ca,-1,-1,1.0
Oligo_NN,Gpd1,-1,-1,1.0
Oligo_NN,Ndufb6,-1,-1,1.0
Oligo_NN,Eif1b,-1,-1,1.0
Oligo_NN,Tex264,-1,1,1.0
Oligo_NN,Jakmip2,1,1,1.0
Oligo_NN,Adam10,1,1,1.0
Oligo_NN,Eya3,1,1,1.0
Oligo_NN,Clmn,-1,0,1.0
Oligo_NN,Nkx6-2,-1,-1,1.0
Oligo_NN,Adh5,-1,-1,1.0
Oligo_NN,A530053G22Rik,1,-1,1.0
Oligo_NN,Ppp1r21,1,0,1.0
Oligo_NN,Mpzl1,1,0,1.0
Oligo_NN,Rpl5,-1,-1,1.0
Oligo_NN,Map7d2,-1,0,1.0
Oligo_NN,Clpp,-1,-1,1.0
Oligo_NN,Slc2a1,-1,0,1.0
Oligo_NN,Epdr1,1,1,1.0
Oligo_NN,Synpr,-1,0,1.0
Oligo_NN,Scarb2,-1,-1,1.0
Oligo_NN,Vkorc1,-1,-1,1.0
Oligo_NN,Rpn1,-1,0,1.0
Oligo_NN,Zdhhc13,1,1,1.0
Oligo_NN,Dse,1,1,1.0
Oligo_NN,Atp5e,-1,-1,1.0
Oligo_NN,Cep70,1,1,1.0
Oligo_NN,Vdac1,-1,0,1.0
Oligo_NN,Tm2d2,-1,-1,1.0
Oligo_NN,Ociad1,-1,-1,1.0
Oligo_NN,Iqcb1,1,1,1.0
Oligo_NN,Gpatch2l,1,0,1.0
Oligo_NN,Sclt1,1,1,1.0
Oligo_NN,Sh3kbp1,1,1,1.0
Oligo_NN,Canx,-1,0,1.0
Oligo_NN,Ttyh1,-1,-1,1.0
Oligo_NN,Mrpl41,-1,-1,1.0
Oligo_NN,Bmyc,-1,-1,1.0
Oligo_NN,Vwa8,1,1,1.0
Oligo_NN,Sh3gl2,1,1,1.0
Oligo_NN,Hsp90aa1,-1,-1,1.0
Oligo_NN,Mms19,1,0,1.0
Oligo_NN,Cdyl2,-1,-1,1.0
Oligo_NN,Nrxn2,-1,0,1.0
Oligo_NN,Praf2,-1,0,1.0
Oligo_NN,Fam57a,-1,0,1.0
Oligo_NN,Gtdc1,1,1,1.0
Oligo_NN,Polr2c,-1,-1,1.0
Oligo_NN,Ech1,-1,-1,1.0
Oligo_NN,Serf2,-1,-1,1.0
Oligo_NN,Cnpy2,-1,-1,1.0
Oligo_NN,Ntng1,1,1,1.0
Oligo_NN,Wars2,1,0,1.0
Oligo_NN,Abca1,1,1,1.0
Oligo_NN,Tmem132b,1,1,1.0
Oligo_NN,Gna11,-1,-1,1.0
Oligo_NN,Slc39a7,-1,-1,1.0
Oligo_NN,Dynlrb1,-1,-1,1.0
Oligo_NN,Mrpl53,-1,-1,1.0
Oligo_NN,Sbf1,-1,-1,1.0
Oligo_NN,Mif,-1,-1,1.0
Oligo_NN,Prdx1,-1,-1,1.0
Oligo_NN,Rps16,-1,-1,1.0
Oligo_NN,Arhgap12,1,0,1.0
Oligo_NN,Mt3,-1,-1,1.0
Oligo_NN,Inpp4b,1,1,1.0
Oligo_NN,Thsd4,1,1,1.0
Oligo_NN,Atp11c,1,0,1.0
Oligo_NN,Tubb4b,-1,-1,1.0
Oligo_NN,Rpl3,-1,-1,1.0
Oligo_NN,Dclk3,1,1,1.0
Oligo_NN,Sema6d,1,1,1.0
Oligo_NN,Hist1h1c,-1,-1,1.0
Oligo_NN,Klk6,-1,-1,1.0
Oligo_NN,Gca,1,1,1.0
Oligo_NN,Megf10,1,1,1.0
Oligo_NN,Ptprj,1,1,1.0
Oligo_NN,Lgi3,-1,-1,1.0
Oligo_NN,Edf1,-1,-1,1.0
Oligo_NN,Manf,-1,0,1.0
Oligo_NN,Cnksr3,-1,-1,1.0
Oligo_NN,Pla2g3,-1,-1,1.0
Oligo_NN,Hist1h2bc,-1,-1,1.0
Oligo_NN,Pink1,-1,1,1.0
Oligo_NN,Micu1,1,1,1.0
Oligo_NN,Car14,-1,-1,1.0
Oligo_NN,Tsn,-1,0,1.0
Oligo_NN,Apod,-1,-1,1.0
Oligo_NN,Rtn4,1,1,1.0
Oligo_NN,Ndufa1,-1,0,1.0
Oligo_NN,Dhcr24,-1,0,1.0
Oligo_NN,Smoc1,-1,0,1.0
Oligo_NN,BC065397,1,0,1.0
Oligo_NN,Kat7,1,0,1.0
Oligo_NN,Unc50,-1,-1,1.0
Oligo_NN,Wsb1,1,1,1.0
Oligo_NN,Rpl36,-1,-1,1.0
Oligo_NN,Map7d1,-1,-1,1.0
Oligo_NN,Psmb4,-1,-1,1.0
Oligo_NN,Spef2,1,1,1.0
Oligo_NN,Mobp,-1,-1,1.0
Oligo_NN,Ctdspl,1,1,1.0
Oligo_NN,Polr2g,-1,-1,1.0
Oligo_NN,Sparc,-1,1,1.0
Oligo_NN,Aff2,1,0,1.0
Oligo_NN,Sept4,-1,-1,1.0
Oligo_NN,2310015A10Rik,1,-1,1.0
Oligo_NN,Slc12a8,1,1,1.0
Oligo_NN,Fis1,-1,-1,1.0
Oligo_NN,Ptma,-1,-1,1.0
Oligo_NN,Tox,1,0,1.0
Oligo_NN,Cadm4,-1,-1,1.0
Oligo_NN,Eef1a1,-1,-1,1.0
Oligo_NN,Zcwpw2,1,0,1.0
Oligo_NN,Ndufb8,-1,-1,1.0
Oligo_NN,Olfm3,1,0,1.0
Oligo_NN,Dmd,1,1,1.0
Oligo_NN,Flnb,1,1,1.0
Oligo_NN,Marc2,-1,0,1.0
Oligo_NN,Simc1,1,1,1.0
Oligo_NN,Spcs1,-1,-1,1.0
Oligo_NN,Myo1d,1,1,1.0
Oligo_NN,Glo1,-1,0,1.0
Oligo_NN,Gli2,1,1,1.0
Oligo_NN,Cdh11,1,0,1.0
Oligo_NN,Glt8d1,-1,-1,1.0
Oligo_NN,Tpgs1,-1,-1,1.0
Oligo_NN,Pam16,-1,-1,1.0
Oligo_NN,Tmsb10,-1,-1,1.0
Oligo_NN,Gpd2,1,1,1.0
