start,end,2mo,9mo,18mo,gene_start,gene_end,gene_name,distance
34635799,34635804,0.68,0.48,0.48,34633544,34638189,RP24-70I14.4,2255
34699854,34699985,0.57,0.35,0.31,34676188,34815309,Arhgef4,23666
34811812,34811943,0.38,0.3,0.15,34807361,34813908,RP23-348C6.3,2096
34811812,34811943,0.38,0.3,0.15,34811219,34845065,Fam168b,593
34811812,34811943,0.38,0.3,0.15,34676188,34815309,Arhgef4,3497
34818079,34818161,0.7,0.59,0.82,34811219,34845065,Fam168b,6860
34824728,34824748,0.39,0.31,0.14,34821525,34828560,RP23-348C6.1,3203
34824728,34824748,0.39,0.31,0.14,34811219,34845065,Fam168b,13509
34862108,34862115,0.75,0.95,0.95,34847976,34881580,Plekhb2,14132
36095077,36095095,0.5,0.48,0.24,36066400,36108446,Hs6st1,13369
36138230,36138311,0.83,0.7,0.59,36130042,36140746,RP23-173H19.3,2516
36138230,36138311,0.83,0.7,0.59,36138027,36246720,Uggt1,203
36160221,36160309,0.83,0.59,0.74,36138027,36246720,Uggt1,22194
36402804,36403031,0.45,0.24,0.14,36370291,36424110,Fer1l5,21306
36496157,36496243,0.36,0.22,0.15,36469620,36510764,Cnnm4,14607
36522977,36522996,0.53,0.48,0.31,36509867,36530237,Cnnm3,7260
36534804,36534815,0.76,0.54,0.36,36528188,36538883,Ankrd23,4079
36534804,36534815,0.76,0.54,0.36,36528193,36541429,ANKRD23,6611
36560108,36560439,0.67,0.35,0.41,36555701,36567613,D430040D24Rik,4407
36560108,36560439,0.67,0.35,0.41,36546639,36560349,Sema4c,241
36567547,36567674,0.52,0.36,0.2,36555701,36567613,D430040D24Rik,66
36567547,36567674,0.52,0.36,0.2,36560692,36685183,Fam178b,6855
36595370,36595373,0.63,0.49,0.34,36560692,36685183,Fam178b,34678
36803318,36803357,0.55,0.35,0.72,36790191,36945666,Tmem131,13127
36807061,36807217,0.77,0.54,0.37,36790191,36945666,Tmem131,16870
36812476,36812493,0.78,0.65,0.52,36790191,36945666,Tmem131,22285
36930968,36930977,0.49,0.35,0.24,36790191,36945666,Tmem131,14698
37087979,37088214,0.38,0.17,0.15,37024596,37189613,Vwa3b,63383
37088313,37088318,0.32,0.18,0.09,37024596,37189613,Vwa3b,63717
37100760,37100805,0.57,0.46,0.31,37024596,37189613,Vwa3b,76164
37109925,37110260,0.64,0.56,0.79,37024596,37189613,Vwa3b,79688
37153514,37153758,0.43,0.29,0.21,37024596,37189613,Vwa3b,36099
37172630,37172667,0.51,0.4,0.29,37024596,37189613,Vwa3b,16983
37312342,37312355,0.73,0.48,0.58,37297865,37412736,Inpp4a,14477
37352054,37352226,0.39,0.22,0.1,37297865,37412736,Inpp4a,54189
37357960,37357965,0.77,0.69,0.51,37297865,37412736,Inpp4a,54776
37373696,37373810,0.67,0.53,0.45,37297865,37412736,Inpp4a,39040
37378395,37378844,0.55,0.41,0.17,37297865,37412736,Inpp4a,34341
37380180,37380220,0.86,0.83,0.64,37297865,37412736,Inpp4a,32556
37402257,37402263,0.91,0.81,0.71,37297865,37412736,Inpp4a,10479
37402533,37402657,0.55,0.36,0.29,37297865,37412736,Inpp4a,10203
37452585,37452592,0.83,0.72,0.59,37437340,37543016,Mgat4a,15245
37513551,37513624,0.73,0.82,0.61,37437340,37543016,Mgat4a,29465
37618933,37619182,0.6,0.46,0.38,37609677,37722085,2010300C02Rik,9256
37662389,37662514,0.69,0.45,0.45,37658722,37664647,RP23-402K6.2,2258
37662389,37662514,0.69,0.45,0.45,37609677,37722085,2010300C02Rik,52712
37665815,37665856,0.61,0.41,0.33,37609677,37722085,2010300C02Rik,56138
37669542,37669547,0.79,0.52,0.55,37609677,37722085,2010300C02Rik,52543
37695615,37695733,0.7,0.46,0.37,37692447,37698664,RP23-21P10.1,3049
37695615,37695733,0.7,0.46,0.37,37609677,37722085,2010300C02Rik,26470
37715597,37715604,0.59,0.53,0.38,37609677,37722085,2010300C02Rik,6488
37881861,37881868,0.48,0.49,0.26,37872801,37892411,Mitd1,9060
38045044,38045085,0.64,0.57,0.78,37996010,38057579,Eif5b,12535
38071389,38071466,0.52,0.3,0.26,38050786,38131801,Rev1,20603
38218264,38218304,0.82,0.69,0.59,38175326,38666955,Aff3,42938
38237249,38237261,0.64,0.41,0.37,38233420,38248666,Gm16150,3829
38237249,38237261,0.64,0.41,0.37,38175326,38666955,Aff3,61923
38289272,38289364,0.55,0.49,0.25,38175326,38666955,Aff3,113946
38323858,38323881,0.39,0.4,0.19,38175326,38666955,Aff3,148532
38361243,38361296,0.56,0.4,0.24,38175326,38666955,Aff3,185917
38406215,38406321,0.52,0.46,0.3,38175326,38666955,Aff3,230889
38428204,38428279,0.51,0.27,0.31,38175326,38666955,Aff3,238751
38463043,38463196,0.7,0.6,0.84,38175326,38666955,Aff3,203912
38490760,38490801,0.38,0.22,0.1,38175326,38666955,Aff3,176195
38522018,38522123,0.67,0.49,0.44,38175326,38666955,Aff3,144937
38560008,38560121,0.73,0.59,0.53,38175326,38666955,Aff3,106947
38565261,38565381,0.31,0.16,0.11,38175326,38666955,Aff3,101694
38597388,38597404,0.25,0.17,0.04,38175326,38666955,Aff3,69567
38602310,38602364,0.33,0.16,0.12,38175326,38666955,Aff3,64645
38873293,38873342,0.68,0.54,0.4,38861867,38900161,Chst10,11426
38895988,38896113,0.55,0.41,0.27,38861867,38900161,Chst10,4173
38999126,38999465,0.55,0.31,0.3,38983608,38999238,Pdcl3,112
39080513,39080561,0.82,0.6,0.66,39079252,39085338,RP24-226L19.2,1261
39081239,39081310,0.94,0.98,0.71,39079252,39085338,RP24-226L19.2,1987
39195682,39195954,0.34,0.35,0.1,39191731,39365236,Npas2,3951
39236216,39236337,0.66,0.38,0.39,39191731,39365236,Npas2,44485
39283501,39283536,0.56,0.46,0.33,39191731,39365236,Npas2,81735
39302117,39302172,0.85,0.77,0.59,39191731,39365236,Npas2,63119
39302411,39302484,0.88,0.94,0.72,39191731,39365236,Npas2,62825
39313117,39313157,0.79,0.91,0.61,39312899,39317453,Gm3617,218
39313117,39313157,0.79,0.91,0.61,39191731,39365236,Npas2,52119
39348980,39349135,0.36,0.2,0.14,39191731,39365236,Npas2,16256
39385058,39385129,0.83,0.76,1.0,39369492,39480755,Tbc1d8,15566
39464020,39464131,0.61,0.41,0.44,39369492,39480755,Tbc1d8,16735
39596579,39596589,0.73,0.69,0.48,39595417,39600005,RP24-505E24.2,1162
39657054,39657087,0.75,0.81,0.54,39648176,39659390,D930019O06Rik,2336
39702600,39702623,0.31,0.24,0.1,39663301,39722997,Rfx8,20397
39805201,39805221,0.29,0.34,0.05,39802148,39807332,Gm3646,2131
39927203,39927207,0.73,0.56,0.53,39898913,40028310,Map4k4,28290
39964292,39964324,0.47,0.36,0.24,39898913,40028310,Map4k4,64018
40000536,40000543,0.68,0.59,0.4,39898913,40028310,Map4k4,27774
40000666,40000691,0.46,0.26,0.32,39898913,40028310,Map4k4,27644
40024841,40024860,0.58,0.41,0.23,39898913,40028310,Map4k4,3469
40266217,40266227,0.39,0.17,0.13,40223080,40319257,Il1r1,43137
40324590,40324602,0.34,0.43,0.16,40322610,40369562,Il1rl2,1980
42232027,42232112,0.62,0.75,0.55,42227726,42233108,Gm9915,1081
42671637,42671642,0.79,0.82,0.57,42588782,42696842,Pantr1,25205
42740928,42741004,0.25,0.14,0.42,42692925,42746791,Gm20646,5863
42966725,42967891,0.72,0.55,0.82,42950872,43037456,Gpr45,15853
43128335,43128402,0.5,0.38,0.24,43121074,43198984,Fhl2,7261
43134125,43134145,0.71,0.53,0.43,43121074,43198984,Fhl2,13051
43141513,43141555,0.56,0.41,0.32,43121074,43198984,Fhl2,20439
43141894,43141904,0.21,0.32,0.07,43121074,43198984,Fhl2,20820
43154021,43154047,0.75,0.53,0.38,43121074,43198984,Fhl2,32947
43172146,43172202,0.64,0.49,0.4,43121074,43198984,Fhl2,26838
43172450,43172469,0.83,0.67,0.57,43121074,43198984,Fhl2,26534
43173540,43173603,0.47,0.23,0.28,43121074,43198984,Fhl2,25444
43183169,43183177,0.7,0.58,0.34,43121074,43198984,Fhl2,15815
43191497,43191530,0.33,0.18,0.06,43187156,43191638,Gm8210,141
43191497,43191530,0.33,0.18,0.06,43121074,43198984,Fhl2,7487
43191610,43191657,0.47,0.38,0.16,43187156,43191638,Gm8210,28
43191610,43191657,0.47,0.38,0.16,43121074,43198984,Fhl2,7374
43466984,43467045,0.74,0.65,0.53,43442579,43572515,Nck2,24405
43467826,43467830,0.37,0.13,0.12,43442579,43572515,Nck2,25247
43473259,43473276,0.51,0.74,0.48,43442579,43572515,Nck2,30680
43511906,43511998,0.71,0.54,0.5,43442579,43572515,Nck2,60609
44331921,44331928,0.51,0.63,0.72,44328048,44333036,Gm5700,1115
46076064,46076082,0.77,0.56,0.64,46064315,46375546,Dnah7b,11749
46089234,46089249,0.63,0.62,0.29,46064315,46375546,Dnah7b,24919
46201303,46201312,0.88,0.83,0.66,46064315,46375546,Dnah7b,136988
46303592,46303618,0.39,0.15,0.33,46064315,46375546,Dnah7b,71954
46360559,46360787,0.63,0.51,0.36,46064315,46375546,Dnah7b,14987
46465710,46465868,0.66,0.67,0.46,46423592,46809476,Dnah7c,42118
46626019,46626106,0.82,0.66,0.6,46423592,46809476,Dnah7c,183457
46814026,46814041,0.67,0.57,0.43,46805544,46894852,Slc39a10,8482
46814258,46814343,0.51,0.42,0.29,46805544,46894852,Slc39a10,8714
46895424,46895500,0.54,0.33,0.33,46894583,46898879,Gm28527,841
51068227,51068268,0.42,0.34,0.2,50898647,51189270,Tmeff2,121043
51068734,51068784,0.6,0.38,0.37,50898647,51189270,Tmeff2,120536
51069250,51069511,0.77,0.67,0.54,50898647,51189270,Tmeff2,120020
51283133,51283137,0.24,0.08,0.01,51216386,51335779,9330175M20Rik,52646
51334943,51334948,0.37,0.19,0.46,51216386,51335779,9330175M20Rik,836
51477139,51477274,0.62,0.52,0.41,51463862,51480425,Nabp1,3286
51807888,51807904,0.78,0.63,0.44,51747765,51918071,Myo1b,60123
51830848,51830967,0.59,0.33,0.38,51747765,51918071,Myo1b,83083
51868852,51868859,0.44,0.17,0.14,51747765,51918071,Myo1b,49219
51868943,51868961,0.4,0.0,0.29,51747765,51918071,Myo1b,49128
51888029,51888081,0.62,0.61,0.4,51747765,51918071,Myo1b,30042
51913642,51913687,0.83,0.78,0.57,51747765,51918071,Myo1b,4429
52041028,52041042,0.59,0.8,0.82,51985148,52109189,Stat4,55880
52156340,52156366,0.53,0.53,0.28,52075261,52158087,Gm28177,1747
52156340,52156366,0.53,0.53,0.28,52117440,52163865,Stat1,7525
52290137,52290164,0.51,0.31,0.21,52285697,52291095,Gm5975,958
52461084,52461137,0.55,0.44,0.29,52455294,52502679,Nab1,5790
52464408,52464421,0.29,0.19,0.09,52455294,52502679,Nab1,9114
52466400,52466577,0.25,0.04,0.07,52455294,52502679,Nab1,11106
52799829,52799900,0.51,0.35,0.25,52783427,52819688,Inpp1,16402
52818396,52818512,0.62,0.59,0.42,52783427,52819688,Inpp1,1292
53199184,53199223,0.86,0.94,0.69,53194113,53199695,Gm28777,511
53199184,53199223,0.86,0.94,0.69,53187187,53299018,Pms1,11997
53330855,53330889,0.39,0.17,0.12,53324206,53344186,Gm18800,6649
53330855,53330889,0.39,0.17,0.12,53323507,53354667,Gm28551,7348
53578309,53578315,0.7,0.51,0.41,53395006,53708784,Dnah7a,130475
53882735,53882845,0.72,0.75,0.93,53804876,54197168,Hecw2,77859
53936294,53936432,0.57,0.33,0.39,53804876,54197168,Hecw2,131418
54055049,54055055,0.5,0.31,0.22,53804876,54197168,Hecw2,142119
54130263,54130398,0.75,0.67,0.51,53804876,54197168,Hecw2,66905
54256537,54256599,0.37,0.2,0.15,54248683,54370727,Ccdc150,7854
54474700,54474769,0.48,0.34,0.21,54470994,54559684,Pgap1,3706
54550793,54550806,0.63,0.66,0.34,54470994,54559684,Pgap1,8891
54648554,54648695,0.76,0.86,0.65,54643340,54928387,Ankrd44,5214
54800041,54800054,0.4,0.26,0.18,54643340,54928387,Ankrd44,128346
54808325,54808479,0.92,0.71,1.0,54643340,54928387,Ankrd44,120062
55362600,55362606,0.52,0.6,0.32,55246658,55365469,Boll,2869
55454410,55454688,0.44,0.27,0.24,55403921,55756285,Plcl1,50489
55717456,55717479,0.74,0.61,0.5,55403921,55756285,Plcl1,38829
56806360,56806393,0.74,0.77,0.57,56791981,56980650,Satb2,14379
56905868,56905875,0.49,0.63,0.32,56791981,56980650,Satb2,74782
57039977,57039980,0.68,0.78,0.95,56969412,57052084,9130024F11Rik,12107
57799060,57799138,0.23,0.32,0.09,57772162,57950394,Spats2l,26898
57891784,57891792,0.68,0.52,0.39,57772162,57950394,Spats2l,58610
58043293,58043414,0.67,0.72,0.46,58027931,58108413,Aox1,15362
58152586,58152598,0.53,0.45,0.28,58111130,58202698,Aox3,41456
58281560,58281681,0.51,0.62,0.74,58252117,58317656,Gm15759,29443
58281560,58281681,0.51,0.62,0.74,58276326,58382259,Aox2,5234
58285658,58285828,0.7,0.5,0.48,58252117,58317656,Gm15759,31998
58285658,58285828,0.7,0.5,0.48,58276326,58382259,Aox2,9332
58465206,58465296,0.48,0.28,0.21,58464515,58468621,Gm23966,691
58465206,58465296,0.48,0.28,0.21,58460771,58507109,Orc2,4435
58465206,58465296,0.48,0.28,0.21,58443151,58483816,Nif3l1,18610
58501255,58501281,0.86,0.65,0.65,58460771,58507109,Orc2,5854
58856546,58856553,0.67,0.56,0.37,58848085,58894792,Gm28802,8461
58909918,58909994,0.57,0.54,0.34,58898449,58975430,Trak2,11469
58961211,58961241,0.37,0.15,0.19,58898449,58975430,Trak2,14219
59172574,59172780,0.32,0.21,0.08,59160926,59239231,Als2,11648
59306250,59306256,0.67,0.71,0.87,59254906,59354993,Cdk15,48743
59381201,59381236,0.42,0.31,0.16,59376930,59394299,Gm29016,4271
59999642,59999647,0.92,0.79,0.68,59980490,60045184,Ica1l,19152
60078455,60078463,0.75,0.88,0.97,60067785,60100645,Wdr12,10670
60435481,60435725,0.73,0.58,0.47,60407619,60483158,Abi2,27862
60447242,60447261,0.74,0.74,0.51,60407619,60483158,Abi2,35916
62061126,62061309,0.87,0.97,0.74,61636824,62644284,Pard3b,424302
62235312,62235458,0.72,0.7,0.42,61636824,62644284,Pard3b,408972
62718364,62718446,0.56,0.45,0.3,62712723,62720073,Gm29083,1709
62718364,62718446,0.56,0.45,0.3,62701285,62820695,Nrp2,17079
62777253,62777277,0.58,0.38,0.38,62701285,62820695,Nrp2,43442
62809946,62809986,0.42,0.38,0.19,62807302,62813857,RP23-149A5.4,2644
62809946,62809986,0.42,0.38,0.19,62701285,62820695,Nrp2,10749
62831900,62831954,0.41,0.27,0.2,62819355,62834370,Gm4208,2470
62832214,62832278,0.59,0.38,0.35,62819355,62834370,Gm4208,2156
63089304,63089316,0.41,0.48,0.23,62956418,63116667,Ino80d,27363
63095113,63095416,0.44,0.36,0.14,62956418,63116667,Ino80d,21554
63100332,63100404,0.6,0.54,0.33,62956418,63116667,Ino80d,16335
63129894,63129960,0.16,0.17,0.41,63111078,63160290,Ino80dos,18816
63248394,63248404,0.08,0.31,0.3,63246021,63250499,RP23-434D24.3,2105
63266417,63266428,0.23,0.05,0.27,63264848,63275120,Gm11608,1569
63267066,63267110,0.38,0.64,0.39,63264848,63275120,Gm11608,2218
63474046,63474065,0.57,0.73,0.48,63443891,63598276,Adam23,30155
63574521,63574568,0.47,0.31,0.26,63573488,63577590,Gm22281,1033
63574521,63574568,0.47,0.31,0.26,63443891,63598276,Adam23,23755
64715736,64715850,0.59,0.36,0.29,64688455,64727644,Ccnyl1,11908
64717450,64717991,0.81,0.63,0.51,64688455,64727644,Ccnyl1,10194
64855678,64855688,0.47,0.31,0.17,64783983,64958824,Plekhm3,71695
64875795,64875801,0.6,0.48,0.33,64783983,64958824,Plekhm3,83029
64927669,64927717,0.77,0.71,0.55,64783983,64958824,Plekhm3,31155
65258887,65258924,0.64,0.36,0.42,65184683,65280695,Pikfyve,21808
66509638,66509779,0.43,0.34,0.16,66466367,66701866,Unc80,43271
66623114,66623150,0.84,0.65,0.55,66466367,66701866,Unc80,78752
67284951,67285003,0.75,0.6,0.43,67247200,67325609,Gm15668,37751
68337357,68337362,0.84,0.35,0.95,68030186,69110059,Erbb4,307171
69493643,69493649,0.66,0.48,0.39,69488357,69495788,Gm29113,2145
69518375,69518386,0.84,0.51,0.47,69511932,69549707,Gm29114,6443
70318750,70318755,0.76,0.47,0.52,69824970,70727132,Spag16,408382
70530149,70530231,0.64,0.76,0.5,69824970,70727132,Spag16,196983
70700916,70700966,0.7,0.51,0.46,69824970,70727132,Spag16,26216
70771605,70772049,0.55,0.72,0.79,70723715,70887397,Vwc2l,47890
70862111,70862158,0.41,0.18,0.3,70723715,70887397,Vwc2l,25286
71028129,71028181,0.56,0.54,0.32,71025498,71105146,Bard1,2631
71029830,71029861,0.61,0.86,0.64,71025498,71105146,Bard1,4332
71414290,71414400,0.86,0.92,0.65,71240276,71416910,Abca12,2620
71568213,71568239,0.74,0.5,0.59,71555150,71581631,Atic,13063
71612005,71612031,0.5,0.29,0.5,71583520,71655200,Fn1,28485
71841963,71841968,0.96,0.75,1.0,71841090,71848610,RP23-214P23.1,873
72313404,72313624,0.64,0.55,0.41,72305421,72396952,Xrcc5,7983
72490456,72490492,0.55,0.54,0.35,72425112,72538930,March4,48474
72518251,72518440,0.46,0.27,0.2,72425112,72538930,March4,20679
72538092,72538116,0.61,0.5,0.33,72425112,72538930,March4,838
72601026,72601038,0.64,0.4,0.55,72581251,72635134,Smarcal1,19775
72606288,72606300,0.68,0.46,0.6,72581251,72635134,Smarcal1,25037
72609157,72609251,0.66,0.52,0.38,72581251,72635134,Smarcal1,25977
72612353,72612363,0.41,0.28,0.21,72581251,72635134,Smarcal1,22781
72620620,72621067,0.71,0.5,0.43,72581251,72635134,Smarcal1,14514
72700003,72700117,0.47,0.19,0.14,72640980,72702564,Ankar,2561
73268780,73268837,0.47,0.21,0.2,73267064,73308360,Gm29185,1716
73390099,73390123,0.44,0.23,0.32,73388775,73409569,Pinc,1324
73528056,73528096,0.65,0.4,0.28,73520095,73531790,C530043A13Rik,3734
73528056,73528096,0.65,0.4,0.28,73526937,73538349,Gm29186,1119
73827662,73827688,0.66,0.42,0.39,73616088,73866466,6030407O03Rik,38804
73827662,73827688,0.66,0.42,0.39,73748321,73843917,Gm29183,16255
73827868,73827877,0.86,0.7,0.66,73616088,73866466,6030407O03Rik,38598
73827868,73827877,0.86,0.7,0.66,73748321,73843917,Gm29183,16049
73910976,73911007,0.31,0.08,0.07,73908231,74126449,Tns1,2745
73951220,73951239,0.78,0.66,0.56,73908231,74126449,Tns1,42989
