gene,stats,fdr,log2(old/young),DEG,-log10(fdr)
Xkr4,39.586485162891144,1.3523298729124916e-08,-0.0664815,0,7.868917358312058
Gm1992,198.50738951670866,6.711712142031279e-42,-1.073161,-1,41.173166678193695
Mrpl15,20.213199586380238,0.00010807752800510538,-0.08817283,0,3.9662645972393524
Lypla1,47.3121681976249,3.6754589289421706e-10,-0.16251855,0,9.434688425868655
Tcea1,22.039850096515668,4.665933366569894e-05,-0.07973339,0,4.331061467586338
Rgs20,7.023726154415004,0.04589952333670182,-0.761924,0,1.3381918245567481
Atp6v1h,23.260114287944713,2.6477682817600365e-05,-0.124514416,0,4.577120024653905
Oprk1,2.6030266495516714,0.32676082736459316,1.8551546,0,0.48577001296917877
Rb1cc1,56.681049111678206,4.503385303008973e-12,-0.043194667,0,11.346460893851638
4732440D04Rik,54.766870107532284,1.110945401159775e-11,-0.77533954,-1,10.954307284495403
St18,45.95307858692003,6.949225613381797e-10,0.24172775,0,9.158063588298072
Pcmtd1,26.236782336297185,6.624864020010953e-06,-0.14897817,0,5.178823031499074
Gm26901,38.84499635083263,1.9076629501454546e-08,-0.45916,-1,7.719498354905748
Sntg1,9.373144388691351,0.015784331257833326,-0.00053040596,0,1.801773813340033
Rrs1,11.927688964988569,0.004918027685205615,-0.9439185,0,2.3082090308030385
Adhfe1,2.169521740245612,0.3945585780287527,-0.06741063,0,0.40388851025918737
2610203C22Rik,9.844888106809016,0.012726253476299429,-0.37180525,0,1.8952994309142035
Mybl1,18.830221254108803,0.00020441147221812074,-0.11676503,0,3.6894947338738677
Vcpip1,47.33038126781838,3.6450238941132185e-10,-0.14295775,0,9.438299620419393
1700034P13Rik,2.148662742978898,0.3980516481550535,0.43210462,0,0.40006057352060576
Sgk3,4.37497580552353,0.15024131085638326,-0.011278306,0,0.8232106358393444
Mcmdc2,14.109318472530456,0.0018038705470515932,-0.28997746,0,2.7437946323807854
Snhg6,6.228976072766678,0.06571929831227427,-0.51688,0,1.1823070821927604
Ppp1r42,0.7315418571571609,0.7336887098331315,0.46169013,0,0.134488163894964
Cops5,37.96402057594826,2.8769811010134794e-08,-0.25349984,0,7.541062990995499
Cspp1,23.15728479305903,2.7760972300847828e-05,0.024832943,0,4.556565327212206
Arfgef1,19.66880420703108,0.00013901977338881628,-0.06394541,0,3.8569234237537784
Cpa6,2.586899168346627,0.3292704443504482,0.7071716,0,0.4824472502524769
Prex2,5.134218583554818,0.10729884841403686,0.07309864,0,0.9694049390789048
A830018L16Rik,297.0339233351322,6.490521372265874e-63,0.1960436,0,62.18772041567983
Sulf1,7.619281484979557,0.03500449032529404,0.22285208,0,1.455876241409373
Slco5a1,180.03973931486925,5.768415083943612e-38,-0.77699673,-1,37.238943496176944
Ncoa2,25.590848980923532,8.95637300169005e-06,0.036422495,0,5.047867827866291
Gm29570,1.0677789746278727,0.6359550125089174,0.41294348,0,0.19657360527952436
Tram1,20.208277523611585,0.00010832739711432404,-0.09773963,0,3.9652616919358223
Lactb2,53.61374862879605,1.8999455820512346e-11,-0.16997579,0,10.721258837864704
Eya1,0.03592584491058074,0.9851897159119388,0.23322205,0,0.006480130273867783
Gm9947,15.416442634585229,0.0009856794323316125,-0.2751628,0,3.006264305551736
Msc,2.8260004302434227,0.29669863290102405,-0.4654739,0,0.5276844547782351
Kcnb2,36.32596669757544,6.147394152440738e-08,-0.027001465,0,7.211308940329247
Terf1,10.475983310565214,0.009542384712588515,0.10036334,0,2.0203430783255856
Sbspon,7.896047819129325,0.03084936846326711,-1.2388043,0,1.5107537222539356
