,DEG,pred
Gpm6b,1,1
Gak,1,1
Prkar2b,1,1
Bcl9l,1,2
Pak1ip1,1,1
Tenm1,1,1
Mdm2,1,1
Hdac9,1,1
Lsg1,1,1
Gm12689,1,1
Tmem150a,1,1
Rictor,1,1
Nhlrc2,1,1
Ccdc174,1,1
Ccdc159,1,1
Nup188,1,1
Nedd4l,1,0
Emc8,1,1
Ncaph2,1,2
Mturn,1,1
Rbm18,1,1
Ddi2,1,2
Magi1,1,1
Spaca6,1,1
Sept9,1,1
Slc30a3,1,1
Add1,1,2
Vps51,1,2
Cnppd1,1,1
Mef2d,1,1
Pfas,1,1
Car7,1,1
Vps41,1,1
Supt3,1,1
Pak6,1,2
Cspp1,1,1
Kcnab1,1,1
Zfp653,1,1
Zfp949,1,1
Btaf1,1,1
Vps39,1,1
Adcy2,1,1
Dot1l,1,2
Begain,1,2
Mlx,1,1
Elmsan1,1,1
Ogfod2,1,1
Plekhb2,1,1
Lmnb1,1,1
Pcyt1a,1,2
Gid8,1,1
Bap1,1,1
Kmt2b,1,1
Sacs,1,1
Cox16,1,1
Ppp3ca,1,0
Pigt,1,2
Tmem201,1,2
Tnrc6b,1,2
Arfgef2,1,1
Sorbs2,1,0
Rarb,1,1
Dpp7,1,1
Zmym4,1,2
Nrg2,1,1
Cog6,1,1
Scube2,1,1
Ube2d1,1,1
Arhgap1,1,1
Zfp143,1,1
Capn2,1,1
Slc25a44,1,1
Car2,1,1
Gsk3a,1,1
Msantd3,1,0
Pten,1,1
Wsb1,1,1
Pitpnm2,1,1
Porcn,1,1
Zmym2,1,0
Spg11,1,1
Mctp1,1,0
Slc9a8,1,2
Zfp740,1,2
Tyro3,1,1
Scyl1,1,1
Ezh1,1,2
Meis3,1,1
Eif2s3x,1,1
Shank3,1,1
Abca7,1,1
Rpap1,1,1
Gnb1,1,1
Neurl4,1,1
Rnf20,1,1
Sidt1,1,1
Sept5,1,2
Med4,1,1
Srebf2,1,1
Sarm1,1,2
Lrrc8a,1,2
Gnaz,1,1
Cep70,1,1
N4bp1,1,1
Mcoln1,1,1
Mbtps1,1,2
Zfp612,1,1
Itpa,1,2
Gm1992,1,1
Msh2,1,2
Ube2n,1,1
Rab40c,1,1
Zfp346,1,1
Trim28,1,1
Gnptg,1,1
Cep250,1,1
Chd4,1,2
Sv2a,1,1
Heatr1,1,1
Stxbp4,1,1
Dhx29,1,1
Zfp839,1,2
Gfm2,1,0
Tjp1,1,1
Sil1,1,2
Arih1,1,2
Fubp1,1,1
Ptpro,1,0
Jdp2,1,0
Abca3,1,2
Dnajc16,1,2
Rps6ka2,1,1
Arhgap6,1,1
Srpk1,1,2
Sars2,1,1
Psmc1,1,1
Eef1g,1,2
Lyrm9,1,1
Gm11613,1,1
Med8,1,1
Ciapin1,1,1
Kptn,1,2
Ctdspl2,1,1
Pdgfb,1,1
Gm16183,1,1
Dis3l2,1,1
5530601H04Rik,1,1
Mettl16,1,1
Utp15,1,1
Igf2bp3,1,1
Cfap20,1,1
Slc25a28,1,1
Sec23a,1,1
Wiz,1,1
Hif1an,1,2
Rfx1,1,2
Mapre3,1,2
Kdm4a,1,1
Dnmbp,1,2
Kctd9,1,1
Ptpn9,1,1
Sgk1,1,0
Xpr1,1,2
Rnf215,1,1
Mfsd11,1,1
Cfap54,1,1
Tnpo3,1,1
Hpgds,1,1
Wwp1,1,1
Taz,1,2
Ppp1r7,1,1
Hsp90aa1,1,1
Patl1,1,1
Iars,1,1
Cdan1,1,1
Msi2,1,1
Klhdc3,1,1
Pgd,1,1
Spata7,1,1
Kpna6,1,2
2610035D17Rik,1,0
Trnau1ap,1,2
H13,1,1
Sympk,1,1
Gm12227,1,1
Cep104,1,1
Zfp324,1,2
Cep95,1,1
Cfdp1,1,1
3110021N24Rik,1,1
Map6,1,1
Fcho2,1,1
Rasgef1a,1,1
Ing5,1,1
Erf,1,2
Unkl,1,2
Tmem132b,1,2
Sirt7,1,1
Uevld,1,1
Megf9,1,1
Uvrag,1,1
Dnajc18,1,1
Sptlc2,1,1
A830082K12Rik,1,1
Scly,1,1
Cers5,1,1
Greb1l,1,2
Kdm7a,1,1
Exd2,1,1
Dok3,1,1
Pgbd1,1,1
Herc1,1,1
Eprs,1,1
Mapk11,1,2
Efr3a,1,0
Ufsp2,1,1
Pick1,1,2
Utp6,1,1
Ergic3,1,1
Lamtor1,1,1
Ddx31,1,2
Pms2,1,1
Zfp93,1,2
Pfkl,1,1
Tcea2,1,1
Eps8,1,2
Stag2,1,1
Smg6,1,2
Mycbp2,1,0
Ldhb,1,1
Dtd1,1,1
Ctif,1,0
Tulp3,1,1
Fkbp15,1,1
Rell2,1,1
Slc16a11,1,1
Vti1a,1,1
Ak2,1,2
Gm12655,1,1
Glrx,1,1
Tmem132a,1,1
Atp2a2,1,2
Arid5b,1,1
Ell,1,2
Tsc22d2,1,1
Smyd5,1,1
Slitrk1,1,1
Fam216a,1,1
Klhl18,1,1
Arpc5,1,1
Camk1,1,1
Atp1a3,1,2
Zfp335,1,2
Ddx39b,1,1
Atp6v0d1,1,1
Adam9,1,1
Ppp2r5c,1,0
Coro1a,1,1
Dpf2,1,2
Mrpl4,1,1
Top3b,1,1
Nptxr,1,1
Tor1aip1,1,1
Prkra,1,1
Nrbp1,1,1
Dhcr24,1,2
Gm1043,1,2
Tecpr1,1,1
Gse1,1,0
Miip,1,1
Dnm1l,1,2
Ddx56,1,1
Nagk,1,1
Samm50,1,2
Hnrnpdl,1,1
Rmnd1,1,1
Atp9a,1,2
Gtf2h1,1,2
Myo1c,1,1
Pprc1,1,2
Trim33,1,0
Stag1,1,1
Ocrl,1,1
Fmnl1,1,2
Akap13,1,2
Ncoa1,1,0
Traf3,1,2
Foxj2,1,1
Rtf1,1,1
Cstf2,1,1
D130040H23Rik,1,1
Kif13b,1,1
Ccdc88c,1,1
Fryl,1,2
Nck1,1,1
Slc38a9,1,1
Brpf3,1,1
4933411O13Rik,1,0
Tpp1,1,1
Raph1,1,1
Ccnf,1,2
Ldb1,1,2
Mto1,1,1
Zfp263,1,1
Itpr1,1,0
Sec62,1,1
Zer1,1,2
Rbm34,1,1
Zfp384,1,1
Ubxn7,1,1
Smyd3,1,1
Serac1,1,1
Sorcs3,1,1
Zfp90,1,1
Ust,1,0
Ddx21,1,1
Stradb,1,2
Agpat5,1,2
St3gal3,1,1
Pdhb,1,1
Gm26936,1,0
Arpc4,1,1
Srsf6,1,1
Arfgap1,1,2
Mapk7,1,1
Dcaf6,1,1
Adam10,1,1
Zfp821,1,1
P4hb,1,1
Itsn2,1,1
Senp3,1,1
Ngef,1,1
Slc6a8,1,1
Pank4,1,2
Tcaim,1,1
Cops3,1,1
Pde4a,1,2
Basp1,1,1
Dennd3,1,2
Rab23,1,1
Gm10135,1,1
Ttc39b,1,1
Gtf2h3,1,1
Rps11,1,1
Gba2,1,1
Pabpc1,1,1
Acat1,1,1
Mal2,1,1
Slc22a17,1,1
Eya2,1,1
Arhgap44,1,0
Ecsit,1,1
Hax1,1,1
Mageh1,1,1
Stox2,1,1
Ddx1,1,1
Lta4h,1,1
Sae1,1,2
Ppp1r9b,1,2
Rnf187,1,1
Stau2,1,0
Ube2z,1,1
Nf1,1,1
Alas1,1,1
Cerkl,1,1
Cep152,1,1
Trim37,1,1
Zbtb25,1,1
Zfp932,1,1
Cdc7,1,1
Ubqln4,1,1
Stat1,1,1
Ppfia3,1,2
Adarb2,1,1
Med6,1,1
Atp13a1,1,1
Zfyve26,1,2
Map3k3,1,1
Dph5,1,1
Sdk2,1,1
Pdcd4,1,1
Vta1,1,1
2900026A02Rik,1,1
Mapk8ip1,1,2
Tsen34,1,1
Arpc1a,1,1
A330076H08Rik,1,1
Olfml2b,1,1
Ssbp4,1,1
Osbp,1,1
Flt3,1,1
Disp1,1,1
Ankrd13d,1,2
Osbpl6,1,2
Polr3e,1,1
Atp6v0c,1,1
Cox6c,1,1
Gatad2b,1,1
Camkk1,1,1
Dnmt1,1,1
Baiap2,1,1
Scaf1,1,2
Zfp72,1,1
Ubp1,1,1
Lrrc49,1,1
Exoc7,1,1
Bbs4,1,1
Cacnb1,1,2
Gm11149,1,1
2010320O07Rik,1,1
Synm,1,2
Ppp1r9a,1,1
Pdss2,1,0
Rabgef1,1,1
Rnf41,1,1
Baz2a,1,2
Prr3,1,1
Polr3gl,1,2
Gnl3,1,1
Ttyh1,1,2
Shc1,1,1
Mib1,1,0
Gtf2a2,1,1
Gys1,1,1
Vipas39,1,1
Rmnd5b,1,1
Zswim6,1,0
Them4,1,1
Nmt1,1,1
Enc1,1,1
Cep170b,1,1
Ubox5,1,1
Flot1,1,2
Exoc1,1,1
Smn1,1,1
Ip6k1,1,2
Usp30,1,2
Pcgf3,1,1
Pcdh20,1,1
Ankrd40,1,1
Mmp24,1,2
Cdc26,1,1
Coq4,1,1
Wipi1,1,1
Capn10,1,1
Gm15478,1,1
Pkd1l3,1,1
Thy1,1,1
Ube2h,1,1
Eif2ak1,1,2
Uimc1,1,2
Ilf3,1,1
Mtcl1,1,1
Kcng3,1,1
Cox4i1,1,1
Gucy1a2,1,1
Nelfb,1,2
Akap9,1,1
Babam1,1,1
Efcab14,1,1
Copg2,1,1
Eef1a2,1,1
Rbm17,1,2
Osbpl2,1,2
Kat5,1,1
Spire1,1,1
Maf1,1,1
Trmt13,1,1
Bcl11b,1,1
Fkbp4,1,1
Ahdc1,1,2
Angpt2,1,1
Cux1,1,1
P4htm,1,2
Trim32,1,1
Zfp518b,1,1
Pou2f1,1,1
Hnrnpk,1,2
6530403H02Rik,1,1
Gm19705,1,1
Nfatc3,1,1
Iscu,1,1
Arap2,1,1
Foxp4,1,1
Zfp668,1,2
Shisa9,1,2
Tmem128,1,1
Cbx6,1,2
Nr2f1,1,1
Ptprf,1,2
Xkr6,1,1
Rbfox2,1,1
4931406C07Rik,1,1
Adprm,1,1
Il18,1,1
Xpo5,1,1
Abtb1,1,1
Lonp1,1,1
Ndor1,1,1
Ubtf,1,2
Rgsl1,1,2
Lrrc20,1,1
Ube2q1,1,2
Pikfyve,1,1
Ncl,1,1
Ifnar2,1,1
Ovgp1,1,1
Calcoco1,1,1
Sclt1,1,1
C2cd3,1,2
Dchs2,1,1
Trmu,1,1
Tnfrsf25,1,1
Hs1bp3,1,1
Pdxdc1,1,1
Jakmip1,1,2
Fubp3,1,2
Rufy1,1,1
Arsa,1,1
4930419G24Rik,1,1
Ssh3,1,2
Ralgapb,1,1
Upp2,1,1
Rbms3,1,1
Rpia,1,1
Nucb1,1,2
Hmbs,1,1
Ube2k,1,1
Ppp2r3a,1,1
Ggnbp2,1,1
Cap2,1,0
Csf2ra,1,1
Xpc,1,1
Cdc23,1,1
Gtf2h2,1,1
Wasl,1,1
Gtf2ird1,1,2
Agpat1,1,1
Ralbp1,1,1
Tbc1d25,1,2
Mga,1,1
Strn4,1,2
Afg3l1,1,1
Ppp2cb,1,1
Metap1d,1,2
Med12,1,1
Fem1b,1,1
Shf,1,1
Slc30a4,1,1
Dmpk,1,2
Eri3,1,1
Ppp1cc,1,2
Abcc1,1,2
Wrap73,1,1
Wbp4,1,1
Gfpt1,1,1
Zmiz1,1,2
Stip1,1,1
Adat1,1,2
Myt1l,1,0
Polg,1,1
Prdm9,1,1
Dcaf4,1,1
Hps5,1,2
Clcn2,1,1
Rab6a,1,2
Lrba,1,2
Cog1,1,1
Hnrnpll,1,2
Smad1,1,1
Mia3,1,1
Col11a1,1,1
Psen2,1,2
Rab5c,1,2
Atm,1,1
Nrgn,1,1
Ppp2r5b,1,1
Ints1,1,1
Cd44,1,1
Hook1,1,1
Psmd9,1,2
Zbtb48,1,2
Camkmt,1,1
Rdh13,1,1
Pomt2,1,1
Rbbp6,1,2
Sap30l,1,1
Ptp4a2,1,1
Thra,1,1
Terf1,1,1
Itga6,1,2
Dcp1b,1,1
Psd,1,2
Tubgcp5,1,2
Dnttip1,1,1
Gpi1,1,1
Eif4a2,1,1
Mmaa,1,1
Hectd3,1,1
Spred2,1,1
Whamm,1,1
Fbxo9,1,1
Camk4,1,0
Ppp1r37,1,1
Prickle1,1,0
Lnpep,1,1
Atat1,1,2
Hmgxb4,1,1
Inca1,1,1
Prpf4b,1,1
Atg16l1,1,1
Efhd2,1,2
Tnrc6c,1,1
Skiv2l,1,1
Bbs2,1,2
Pus1,1,1
Ccdc130,1,2
Pigl,1,2
Tk2,1,1
Il16,1,1
Ssbp3,1,1
Khdrbs2,1,1
Bcl7a,1,2
Ccdc134,1,1
Stk3,1,1
Shisa7,1,2
Rtel1,1,2
Letmd1,1,1
Gm28375,1,1
Mmd,1,1
Nup205,1,1
Nono,1,1
Actn4,1,1
Brpf1,1,1
Anks6,1,1
Usp29,1,2
Fndc3a,1,1
Bbx,1,1
Imp4,1,1
Hdac2,1,1
Pnma2,1,1
Abl2,1,0
Pcolce2,1,1
Vrk3,1,2
Crtac1,1,2
Ccnt2,1,1
Upf3b,1,1
Hinfp,1,1
Cntln,1,1
1600020E01Rik,1,1
Tada2a,1,1
Tbce,1,1
Dtwd1,1,1
Cc2d1b,1,1
Pde4dip,1,0
Chpf2,1,1
Krba1,1,1
Chst8,1,2
Gtpbp3,1,2
Gtf2a1,1,1
Cspg5,1,1
Srprb,1,1
Gpsm1,1,1
Mkln1,1,2
Rps14,1,1
Efna5,1,1
Epn1,1,2
Tmod1,1,1
Pigb,1,1
Slc25a1,1,1
Tspyl5,1,1
Entpd7,1,1
Adcy8,1,0
Asxl1,1,2
Brd7,1,1
Vps9d1,1,2
Snx9,1,1
Ccdc28b,1,1
Mtmr3,1,1
Mylip,1,1
Pcif1,1,1
Gm26549,1,1
Arhgap20,1,2
Wasf2,1,1
Hagh,1,2
Smap1,1,1
Dixdc1,1,1
C230038L03Rik,1,1
Furin,1,2
3110039M20Rik,1,1
Armc4,1,1
Mapk6,1,1
Ano4,1,1
Cbx1,1,2
Hexa,1,1
Brms1l,1,1
Larp4,1,1
Usp8,1,1
Qsox1,1,1
Cltb,1,2
Zfp516,1,1
Wwp2,1,2
Cdc42bpa,1,1
Edem3,1,1
P2ry12,1,1
Klf7,1,0
Eef2,1,1
Atp2b3,1,1
Gapdh,1,1
Atg4b,1,1
Tmed10,1,0
Cnrip1,1,1
Gmcl1,1,2
Rsf1os1,1,1
Per2,1,1
Kat2a,1,1
Ppm1h,1,0
Znrf2,1,1
Dync1li1,1,1
Glb1l,1,1
Pofut1,1,2
Dpp3,1,2
Mrps11,1,1
Cdk16,1,1
Gm16189,1,1
Dennd4a,1,2
Brf1,1,2
Tro,1,1
Fam49b,1,0
Guf1,1,1
Csnk1a1,1,1
E2f5,1,1
Plcg1,1,2
Ostf1,1,1
Kmt2c,1,1
Taf6l,1,1
F730043M19Rik,1,1
Taf1c,1,1
Cdc27,1,1
Ubr3,1,1
Samhd1,1,1
Ccdc74a,1,1
Zdhhc4,1,1
Dnajc4,1,1
Capza2,1,1
Cep295,1,1
Nptx1,1,2
Arfgap2,1,1
1700030K09Rik,1,1
Pacs1,1,1
Clptm1l,1,1
Khdrbs1,1,1
Clip1,1,2
Pex14,1,2
1700112D23Rik,1,1
Abcg1,1,2
Mical2,1,1
Ap3s1,1,1
Osbpl5,1,2
Usp53,1,1
Eed,1,1
Rnf14,1,1
Zfp60,1,1
Slc25a20,1,1
Acaa1a,1,1
Serinc1,1,1
Terf2ip,1,1
Eea1,1,1
Cyp51,1,1
Syne2,1,2
Pnkp,1,1
Zfp869,1,1
Zfp61,1,1
Hectd1,1,1
Map4k5,1,1
Lrrc75a,1,2
Eif2b2,1,1
Dedd,1,1
Gm12216,1,2
Ccdc112,1,1
Ankrd13c,1,1
Dzip1,1,1
Ift122,1,0
Mark4,1,2
Mroh8,1,2
Gtf2h4,1,1
Gnas,1,2
Atic,1,1
Ascc2,1,2
Pex5,1,1
Eif3l,1,2
Gria1,1,0
Aasdh,1,1
Tmem179,1,2
D5Ertd579e,1,1
Sgsm3,1,1
Rab43,1,1
Sdf4,1,1
Ddx6,1,1
Bloc1s2,1,1
Cpne8,1,1
Ybx1,1,1
Ddx52,1,1
Gm27010,1,1
Mapk8ip2,1,2
Fdft1,1,1
Cep63,1,1
Zfp68,1,1
Ndel1,1,1
Fcf1,1,1
Fut10,1,1
Abi1,1,1
Trpm3,1,2
Mrpl14,1,2
Larp1,1,1
Luc7l2,1,1
Hnrnpul1,1,2
4933406I18Rik,1,1
Atg2a,1,2
Men1,1,1
Mgat3,1,2
Tmtc1,1,2
Ppp2r3d,1,1
Zc3h18,1,2
Il6st,1,1
Sik2,1,1
Snf8,1,2
Tmx2,1,1
Trappc11,1,1
Cdkl1,1,1
Bnip3l,1,1
Lmna,1,2
Cbx4,1,1
Scarb1,1,1
Pum1,1,1
St13,1,2
Sh3bp5,1,1
Htr4,1,1
Adck5,1,1
Pdk2,1,2
Bmp1,1,1
Phf10,1,2
Lhfpl4,1,2
Mvb12a,1,1
Abhd16a,1,2
Cacna1h,1,2
Ube2o,1,2
Fzr1,1,1
Ggt7,1,1
Nup133,1,2
Psma3,1,1
6330562C20Rik,1,1
Eif5,1,1
Mcrs1,1,1
Prmt5,1,1
Faim,1,1
Ctr9,1,1
Pgr,1,1
Pls1,1,1
Depdc5,1,2
Wrnip1,1,1
Tubgcp3,1,1
Zfyve27,1,2
Pigs,1,2
Ccdc84,1,1
Ipo13,1,2
Pbrm1,1,2
Fbxl20,1,1
Fcho1,1,2
Rnf13,1,1
Dhx16,1,2
Gm2824,1,1
Zfp341,1,1
2900076A07Rik,1,1
Lonrf1,1,1
Zmat4,1,1
Cpeb2,1,0
Gpatch2,1,1
Mrfap1,1,1
Srp68,1,2
Mepce,1,1
Zmynd11,1,1
Wdr17,1,0
Pnpla7,1,1
Boc,1,0
Surf2,1,1
Rrp15,1,1
Znfx1,1,1
Ift22,1,1
Pmm1,1,1
Ccdc148,1,1
Stat2,1,2
Nmnat1,1,1
Acvr2b,1,1
Kcng1,1,1
Aplp1,1,1
Wls,1,1
Sirt4,1,1
Zdhhc18,1,1
Rif1,1,1
Prdm5,1,1
Prpf38a,1,1
Tchp,1,1
Fam189b,1,1
Idh3b,1,1
Ube2d2a,1,1
Armcx5,1,1
Ythdf2,1,1
Arc,1,1
BC017158,1,2
Cep131,1,2
Gm26652,1,1
Nipal3,1,1
Mdn1,1,1
Eif5b,1,1
U2af1,1,1
Hnrnpr,1,1
Dip2b,1,1
Papolg,1,1
Clmp,1,0
Ube2j2,1,1
Psme3,1,1
Btf3,1,1
Zbtb16,1,2
Tesk2,1,1
Tm9sf1,1,1
Dmwd,1,1
Camkk2,1,2
Klhl42,1,1
Il6ra,1,2
Wipf3,1,0
Cyth2,1,1
Mettl2,1,1
Gm14827,1,1
Ice1,1,1
Tpst2,1,1
Plekhm1,1,1
Prkag2,1,1
Polk,1,1
Snrnp48,1,1
Slc22a14,1,1
Rab30,1,0
Sos2,1,1
Fgf12,1,2
Arglu1,1,1
Prkd2,1,2
Sdhc,1,1
Phf1,1,1
Cenpv,1,2
Dph1,1,2
Rbm27,1,1
Ube2i,1,1
Ccnd3,1,1
Tmem184b,1,2
Lgi3,1,1
Tm2d3,1,1
Mvp,1,2
Ptbp1,1,1
Cep120,1,0
Cript,1,1
Gopc,1,1
2700097O09Rik,1,1
Cabp7,1,1
Slc25a51,1,1
Ahcyl2,1,1
Stt3a,1,1
Pyroxd1,1,1
Rrn3,1,2
Commd1,1,1
Pdpr,1,1
Map2k1,1,1
Mei1,1,1
Nsfl1c,1,1
Sf3a3,1,1
Ptdss2,1,2
Gpr137b,1,1
Heatr3,1,1
Ikzf4,1,2
Creld1,1,1
Neat1,1,1
Phf20,1,2
Rbmx,1,1
Pitrm1,1,1
Rin1,1,2
Smyd4,1,2
Amz2,1,1
Ints4,1,1
Caprin1,1,1
Plk2,1,1
Usp34,1,1
Brinp2,1,0
Cttnbp2,1,0
Ccdc30,1,2
Usp15,1,1
Pygb,1,1
Emc3,1,1
Agap3,1,2
Rad52,1,1
Ogfod1,1,2
Pdcd11,1,1
Kif5c,1,0
Paip2,1,1
Kpnb1,1,2
Stk11,1,1
Sirt1,1,1
Nt5c3b,1,1
Atp6v1c1,1,1
Rgs14,1,2
9330182L06Rik,1,1
Foxp1,1,1
Efcab12,1,2
Gm16541,1,1
Ppm1g,1,1
Ring1,1,1
Acp2,1,1
Snrpb,1,1
Pdlim5,1,0
Zc3h3,1,2
Mapkap1,1,1
Mtf2,1,1
Zfp282,1,1
H2afy2,1,2
Prkag1,1,2
Cln3,1,2
Oscp1,1,2
Ankrd6,1,2
Mthfsd,1,1
Ipo5,1,1
Gm5089,1,2
Akap1,1,1
Opa3,1,2
Rnf24,1,1
Lamc1,1,1
Pomgnt1,1,2
Ndst2,1,1
Lrrc42,1,1
C2cd5,1,1
Ttc13,1,2
Kdm3b,1,1
Cnnm2,1,1
Ephb6,1,1
Megf11,1,2
Dhtkd1,1,1
Nxpe4,1,1
Gars,1,1
Cars,1,2
Sun1,1,1
Ift74,1,1
Ankrd24,1,2
Entpd6,1,1
Fnbp4,1,1
Bpnt1,1,1
Ldha,1,1
Inpp5j,1,2
Clp1,1,1
Rsl1d1,1,1
Armc1,1,1
Clpp,1,1
Ddx41,1,1
Rgmb,1,1
Ift52,1,1
Sec14l2,1,1
Zfp354c,1,1
Sbno2,1,2
Fah,1,2
Slc7a6os,1,1
Mpzl3,1,1
Anp32b,1,1
Trpc7,1,2
Trim26,1,1
Tbc1d23,1,1
Hnrnpa1,1,1
Thoc2,1,1
Zfp64,1,1
Ppp1r14c,1,1
Map2k3,1,1
Mef2a,1,0
Kantr,1,1
Letm2,1,1
Klhl5,1,1
Pced1a,1,1
Ubr1,1,2
Ptov1,1,1
Gm15813,1,1
Nop14,1,1
Plekho1,1,1
Kif2a,1,1
Atxn7l1,1,1
Exog,1,2
Taldo1,1,1
Phactr1,1,0
Mafg,1,1
Zscan21,1,2
Stx8,1,1
Ctcf,1,1
Prkcsh,1,1
Ptpn3,1,1
R3hcc1l,1,1
Mettl25,1,1
Sec23b,1,1
N4bp2l2,1,1
Sp4,1,1
Mpp5,1,1
Dolpp1,1,1
Lrrcc1,1,1
Ddb1,1,2
Man2b1,1,1
Mettl3,1,1
Ssh1,1,1
Srek1,1,1
Rcc2,1,2
Actn1,1,1
Mlst8,1,1
Tmcc3,1,2
Ap2a1,1,1
Cntn2,1,2
Pam,1,0
Pik3cd,1,1
Jam3,1,1
Ddhd1,1,1
Slc38a7,1,1
Rfc1,1,1
Dnajc13,1,1
Pnpla6,1,2
Usp28,1,1
Tada1,1,1
Kcnh1,1,1
Rdh11,1,1
Zfp513,1,1
Zcchc4,1,1
Fbf1,1,2
Fbxo4,1,1
Lysmd3,1,1
Snrpa,1,1
Tmem132d,1,2
Slc50a1,1,1
Alkbh8,1,1
Alcam,1,1
Pebp1,1,1
Ints2,1,1
Xrcc1,1,1
Gm10115,1,1
Ep300,1,1
Alkbh1,1,1
Prep,1,1
E2f4,1,1
Zfp286,1,1
Letm1,1,2
Edil3,1,1
Hcn1,1,1
Ptprq,1,1
Fam172a,1,1
Pfdn2,1,1
Armc6,1,1
Sugp2,1,2
Ap5z1,1,2
Cdr2l,1,1
Tamm41,1,1
Iqgap1,1,2
Rrnad1,1,1
Iqgap2,1,0
Rhebl1,1,1
Fam214b,1,1
Hmbox1,1,1
C130060C02Rik,1,1
Tulp4,1,1
Slc8a3,1,1
Ccnj,1,1
Keap1,1,1
Syt11,1,2
Abl1,1,2
Ttll1,1,2
Cdk5,1,1
Rnf19b,1,2
Acsl3,1,1
BC002059,1,1
Ghr,1,1
Ccdc92,1,1
Abcf3,1,1
Cdc42se1,1,1
Myadm,1,1
Sulf2,1,2
Zw10,1,1
Thoc7,1,1
Dbnl,1,1
Brix1,1,1
Nphp3,1,1
Psmd3,1,2
Sema6b,1,2
Rnf40,1,2
Cntn4,1,2
Asb13,1,1
Ube2v1,1,1
Ufc1,1,1
Tceanc2,1,1
Ercc2,1,2
Ece1,1,2
Proser1,1,1
Tbc1d10b,1,2
Foxo6,1,2
Ipo4,1,2
Fezf2,1,1
Npas3,1,1
Rae1,1,1
Ythdc2,1,1
Wdr5,1,1
Usp16,1,1
Pparg,1,1
Ammecr1l,1,1
Serinc3,1,1
Srp54a,1,1
Top3a,1,1
Ehd1,1,2
Wdr83,1,1
Purg,1,1
Gm16973,1,1
Cct5,1,0
Thap3,1,1
Wipf1,1,1
Pip5k1c,1,1
Sh2d5,1,1
Ogdhl,1,1
Gpr108,1,1
Brap,1,2
Dync2h1,1,1
Pnma3,1,1
Rgp1,1,1
Ppil2,1,1
Isca1,1,1
Ptpn4,1,0
Itpk1,1,0
Gm14412,1,1
Lrch4,1,1
Uchl5,1,1
Tmem205,1,1
Ppig,1,2
Golga4,1,1
Pou6f1,1,2
Sppl3,1,1
Bace1,1,1
Nme5,1,2
2310061I04Rik,1,1
Rbm28,1,1
Adar,1,1
Atrn,1,1
Gm12743,1,1
8430429K09Rik,1,1
Topors,1,1
Xpa,1,1
Atf4,1,1
Rpl17,1,1
Cox18,1,1
Raf1,1,1
Rc3h1,1,1
Chga,1,2
Slc35b1,1,1
Agfg1,1,1
Camsap1,1,1
Mthfd2,1,1
Tox4,1,1
Xpo7,1,1
Cdk12,1,1
Sacm1l,1,1
Klhdc2,1,1
Map4k4,1,0
Eif2s1,1,1
Nup54,1,1
Fam98c,1,1
Tbc1d1,1,1
Maneal,1,1
Faim2,1,2
Slc25a36,1,1
Poldip2,1,1
Brd4,1,1
Sephs1,1,2
Ccnc,1,1
Gldn,1,1
Tpm3,1,2
Sdha,1,1
Pink1,1,1
Ninl,1,1
Ubap2l,1,1
Nckap5l,1,1
Gprin1,1,1
Polr2b,1,1
Eif2b3,1,1
Slc35a5,1,1
Fgfr1,1,0
Ermard,1,1
Wdr81,1,2
Psmd11,1,1
Arl6,1,1
Sema7a,1,1
Ctdnep1,1,1
Rufy2,1,1
Lzts2,1,1
Aff4,1,1
Rnf44,1,1
Aldh4a1,1,2
Clec16a,1,1
Larp6,1,1
Nlk,1,1
Nsmce2,1,1
Prpf19,1,2
Dtx4,1,2
A630072M18Rik,1,1
Wdr45b,1,1
Gda,1,1
Ndufaf5,1,1
Ddx25,1,1
Cerk,1,1
Tmem151b,1,1
Aarsd1,1,1
Lrrc57,1,1
Cwf19l1,1,2
Arhgap22,1,1
Fam227a,1,1
Fem1c,1,1
Kdm4b,1,1
Unc13b,1,2
Ogt,1,1
Vmn2r85,1,1
Tmem41a,1,1
Pcgf5,1,1
Lrrk2,1,1
Pigx,1,1
Magt1,1,1
Spire2,1,2
Smchd1,1,1
Slc38a2,1,1
Tbc1d8b,1,1
Sdhb,1,1
Pcgf6,1,1
Gpn3,1,1
Lmln,1,1
Lpgat1,1,1
Adamts2,1,2
Vegfc,1,1
Fam229b,1,1
Timm17a,1,1
Eif3b,1,2
Aff2,1,1
Abhd2,1,2
Arrdc1,1,1
Nkap,1,1
Rassf1,1,1
C330007P06Rik,1,1
Jakmip3,1,1
Gan,1,1
Mapkapk2,1,1
Incenp,1,1
Polr2a,1,2
4933434E20Rik,1,1
Pcdh11x,1,1
Rhbdd3,1,1
Reps1,1,1
Rtcb,1,1
Vps52,1,2
Plec,1,2
L3mbtl2,1,1
Creb1,1,1
A330008L17Rik,1,1
Cfap44,1,1
Wdr73,1,1
Nfia,1,1
Cry1,1,1
Foxk2,1,2
Hars,1,1
Cipc,1,2
Zswim3,1,2
Ccdc93,1,1
Wdr48,1,2
Mrpl15,1,1
Flii,1,2
Pex11b,1,1
Slc26a8,1,2
Hdac8,1,1
BC005537,1,1
Ddr1,1,2
Pkn1,1,1
Hddc2,1,1
Zfpl1,1,1
Tomm34,1,1
Adora1,1,1
Slc26a11,1,2
