index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.9mo.T.max.loops,70,0.0,98,0.0,114,0.0
18mo.9mo.T.min.loops,71,0.0,18,0.005825024144330325,35,0.008857205859720382
18mo.2mo.T.mean.loops,72,0.0,99,0.0,62,0.003039654720101227
18mo.2mo.T.median.loops,73,0.0,100,0.0,115,0.0
18mo.2mo.T.std.loops,74,0.0,101,0.0,116,0.0
18mo.2mo.T.max.loops,75,0.0,17,0.009459294898966505,107,0.0
18mo.2mo.T.min.loops,76,0.0,102,0.0,81,0.0
18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,77,0.0,83,0.0,91,0.0
loop_size.log.median.loops,78,0.0,103,0.0,83,0.0
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,79,0.0,44,0.0,177,0.0
18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,80,0.0,71,0.0,90,0.0
18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,81,0.0,70,0.0,98,0.0
min_distance.log.mean.loops,82,0.0,94,0.0,38,0.008509780818445493
min_distance.log.median.loops,83,0.0,20,0.004894580820651251,85,0.0
min_distance.log.std.loops,84,0.0,62,0.0,86,0.0
min_distance.log.max.loops,85,0.0,63,0.0,33,0.009867620596038136
min_distance.log.min.loops,86,0.0,14,0.011626385082494558,37,0.008558043466021471
count.loops,87,0.0,64,0.0,23,0.01725840494855207
9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,88,0.0,69,0.0,88,0.0
18mo.9mo.log_ratio.mch_genebody,89,0.0,19,0.005244277350971722,57,0.0037267047592117724
loop_size.log.std.loops,90,0.0,104,0.0,84,0.0
9mo.2mo.Q.std.loops,91,0.0,7,0.027616036401916743,27,0.012745388637009783
9mo.2mo.Q.max.loops,92,0.0,35,0.0,103,0.0
9mo.2mo.Q.min.loops,93,0.0,36,0.0,104,0.0
18mo.9mo.Q.mean.loops,94,0.0,22,0.004261535718649253,52,0.005500876991216623
