index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,92,0.0,23,0.008071839121471329,19,0.03278366644357691
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,93,0.0,94,0.0,54,0.010114997604830794
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,94,0.0,95,0.0,100,0.0010203519058428053
9mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,95,0.0,96,0.0,89,0.00197441824551115
9mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,96,0.0,4,0.03369982455727191,25,0.026073255660759256
18mo.9mo.contact.log_ratio.count.20kb-1Mb.enhancer_DMR,97,0.0,119,0.0,109,0.0
18mo.9mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,98,0.0,89,0.0,110,0.0
18mo.2mo.Q.mean.loops,99,0.0,101,0.0,87,0.0021811539101080674
18mo.9mo.Q.min.loops,100,0.0,14,0.0127898183848655,73,0.005352558179538651
18mo.9mo.Q.max.loops,101,0.0,16,0.011825935219388852,47,0.010913164254185216
18mo.9mo.Q.skew.loops,102,0.0,102,0.0,71,0.005978225631348594
18mo.9mo.Q.median.loops,103,0.0,43,0.0010154473971806359,48,0.010879530505083607
18mo.9mo.Q.mean.loops,104,0.0,104,0.0,101,0.0009046928645508439
9mo.2mo.Q.min.loops,105,0.0,105,0.0,99,0.0012304908639313005
9mo.2mo.Q.std.loops,106,0.0,37,0.0020708499761229516,23,0.0280240348535806
9mo.2mo.Q.median.loops,107,0.0,107,0.0,82,0.0028656366304830577
Tanova.max.loops,108,0.0,121,0.0,102,0.0007097756752252044
18mo.9mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,109,0.0,18,0.011277256902331138,113,0.0
Tanova.mean.loops,110,0.0,12,0.014895349628074744,26,0.02454860484128204
Qanova.min.loops,111,0.0,113,0.0,51,0.010456420523931633
Qanova.skew.loops,112,0.0,17,0.011426321669378599,78,0.0042834856738303674
Qanova.std.loops,113,0.0,115,0.0,59,0.008586112354609614
Qanova.median.loops,114,0.0,116,0.0,72,0.00579765619421822
count.DMR,115,0.0,117,0.0,90,0.001761598426902875
18mo.9mo.log_ratio.DMR,116,0.0,41,0.001463025641784782,83,0.0026623747132573693
9mo.2mo.log_ratio.DMR,117,0.0,118,0.0,95,0.0016268876778074738
18mo.9mo.contact.log_ratio.count.20kb-1Mb.enhancer_peak,118,0.0,110,0.0,117,0.0
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,119,0.0,32,0.003931897030453994,8,0.06121883087222502
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,120,0.0,45,0.0004815118550743186,61,0.007933059619079535
Tanova.skew.loops,121,0.0,111,0.0,39,0.015869654146279916
