index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
gene_length.meta,1,0.3903086557249087,2,0.1668806883857683,1,0.7550304268386631
18mo.2mo.log_ratio.mcg_genebody,2,0.1996762668919547,42,0.007246771019181645,17,0.027423543725428462
18mo.9mo.log_ratio.std.atac,3,0.11440325600637649,13,0.04145403127272695,38,0.010666214216824664
9mo.2mo.log_ratio.DAR,4,0.10789931379572623,49,0.0049728474619703655,58,0.005687120136761654
18mo.9mo.log_ratio.mean.atac,5,0.10094652914013531,20,0.026631363342501897,3,0.10609652401395572
9mo.2mo.log_ratio.std.atac,6,0.08112768617285657,89,0.0007542937789925504,5,0.07068609314858867
9mo.2mo.activity.log_ratio.min.10kb-20kb.enhancer_DMR,7,0.07529383564613062,110,0.0,129,0.0
18mo.2mo.log_ratio.mean.atac,8,0.07499520945986433,28,0.016215502218258807,2,0.144047026096837
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,9,0.06529225535591536,6,0.08104027826867284,78,0.0027121028592920274
9mo.2mo.log_ratio.mch_genebody,10,0.05704764696172574,18,0.03167583235981438,81,0.002563672255580851
18mo.9mo.T.max.loops,11,0.048828928833570116,171,0.0,174,0.0
18mo.9mo.activity.log_ratio.max.0-10kb.enhancer_DMR,12,0.047884002071642257,43,0.007152140214932894,103,0.0007872980171793384
18mo.2mo.log_ratio.DAR,13,0.043856199765286666,65,0.0024497577131151666,6,0.07005927505159791
9mo.2mo.log_ratio.mcg_genebody,14,0.03828093005945777,32,0.014022250362722213,8,0.045115125181575705
count.atac,15,0.036010957251822115,9,0.060241150772655176,63,0.004549698446062064
9mo.2mo.Q.mean.loops,16,0.032815188792156426,22,0.023024392300752202,72,0.003290351072317785
18mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,17,0.03129685829092608,233,0.0,53,0.007190090341107133
18mo.9mo.contact.log_ratio.median.0-10kb.enhancer_DMR,18,0.030810504758865934,165,0.0,167,0.0
18mo.2mo.log_ratio.mch_genebody,19,0.030030403531064818,8,0.06443713692048356,76,0.0029977525623594045
9mo.2mo.Q.min.loops,20,0.02494968869200347,105,0.0,68,0.0037832855829516543
log2_distance.mean.atac,21,0.024338958201208294,75,0.0016860239236682621,160,0.0
count.loops,22,0.02408606814577976,64,0.002888279738404759,173,0.0
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,23,0.022493365427138413,228,0.0,18,0.027134572792466286
9mo.2mo.T.std.loops,24,0.022336971567807333,26,0.019646864158073506,21,0.02410386234960125
count.DAR,25,0.021145510017226248,5,0.10523616512655638,41,0.009525129123491414
18mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,26,0.020732133906082018,63,0.0030642663489721155,221,0.0
18mo.2mo.activity.log_ratio.min.0-10kb.enhancer_peak,27,0.01943382299596295,59,0.0035034114272416896,32,0.016747912276014593
a_length.log.min.loops,28,0.01863502526350778,139,0.0,56,0.006567315632275371
18mo.9mo.contact.log_ratio.max.10kb-20kb.enhancer_DMR,29,0.017126372082128197,230,0.0,117,6.320744518191921e-05
18mo.9mo.log_ratio.mch_genebody,30,0.015832629677966663,4,0.12648912764493095,24,0.021696622305643083
18mo.9mo.Q.min.loops,31,0.013543588322393557,24,0.019840436886042798,9,0.04406797689091398
9mo.2mo.log_ratio.mean.atac,32,0.012547669822092595,34,0.011319511834888624,12,0.03334141381340819
18mo.9mo.contact.log_ratio.mean.10kb-20kb.enhancer_DMR,33,0.011908667853851645,72,0.0017478794476871436,225,0.0
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,34,0.011628530509192691,98,0.00038454942022324176,109,0.00031795464729033674
18mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,35,0.01161239068816415,204,0.0,162,0.0
9mo.2mo.activity.log_ratio.max.0-10kb.enhancer_DMR,36,0.011316301447561381,198,0.0,62,0.004723303639631011
9mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_DMR,37,0.010600334774688656,245,0.0,251,0.0
