index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
9mo.2mo.T.skew.loops,69,0.0,20,0.005354986659652092,67,0.0
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,70,0.0,28,0.002833309406212097,10,0.05758206333806002
18mo.9mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,71,0.0,56,0.0,71,0.0
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,72,0.0,55,0.0,16,0.04312342809397237
18mo.9mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,73,0.0,47,0.0,29,0.015616134874777324
a_length.log.std.loops,74,0.0,25,0.003673532684491216,43,0.001137238008272004
18mo.9mo.log_ratio.std.atac,75,0.0,36,0.0,49,0.0
9mo.2mo.log_ratio.std.atac,76,0.0,33,0.0,21,0.03546530066511848
count.atac,77,0.0,3,0.09677310232025281,48,0.0
log2_distance.mean.atac,78,0.0,4,0.047123937672898394,20,0.035857537323890465
log2_distance.std.atac,79,0.0,6,0.035823377207579526,28,0.017428435630649733
