index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
9mo.2mo.log_ratio.mean.atac,1,0.10903746025256134,199,0.0,20,0.02296234093468118
18mo.2mo.log_ratio.mean.atac,2,0.08711642275578688,25,0.003353538088365283,2,0.2403574476677052
gene_length.meta,3,0.07274394437034533,2,0.04427567854341843,1,0.25848940548294524
18mo.9mo.log_ratio.mcg_genebody,4,0.0595030739379858,8,0.018348823765768896,22,0.02254965529673339
18mo.2mo.log_ratio.std.atac,5,0.058388205896581453,153,0.0,7,0.0653775312121695
18mo.2mo.log_ratio.DAR,6,0.046479203271560736,39,0.0,40,0.012227993404521907
18mo.2mo.Q.min.loops,7,0.03260488184839475,117,0.0,5,0.09260231129685852
18mo.2mo.T.min.loops,8,0.024540735447400333,83,0.0,9,0.04469739589053983
log2_distance.mean.atac,9,0.024301837163466126,152,0.0,25,0.021626786908591218
count.atac,10,0.02032915916695481,4,0.038312017315790904,131,0.0
18mo.9mo.log_ratio.std.atac,11,0.01634694407005047,11,0.013537591944062394,70,0.003691407509101909
9mo.2mo.log_ratio.std.atac,12,0.016083249367395344,21,0.0040782754439345386,6,0.07745061645182733
9mo.2mo.log_ratio.mcg_genebody,13,0.015171688369839835,9,0.014848322603605751,34,0.014297855159077914
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,14,0.014760011077628053,200,0.0,27,0.020267006133081054
18mo.9mo.log_ratio.mean.atac,15,0.014322394448268298,26,0.003292804066179096,14,0.03136796589250589
9mo.2mo.log_ratio.DAR,16,0.013047942814610712,15,0.007895845862163946,24,0.021952826984506832
18mo.2mo.log_ratio.mcg_genebody,17,0.010174364959915926,7,0.02366782361515066,67,0.004078075346010127
9mo.2mo.log_ratio.mch_genebody,18,0.010149536042246665,95,0.0,43,0.010235937516470997
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_DMR,19,0.009900292432632733,147,0.0,162,0.0
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,20,0.008590631801230871,202,0.0,90,0.0008860514767814418
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,21,0.007957424137162234,148,0.0,35,0.013967708951334534
9mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,22,0.007844833410053924,12,0.012523579644257274,73,0.0032227398428376353
9mo.2mo.Q.std.loops,23,0.007349962909034363,104,0.0,72,0.003456390347148185
9mo.2mo.Q.max.loops,24,0.007282473637523857,106,0.0,99,0.0
18mo.2mo.T.std.loops,25,0.00695070095779132,80,0.0,122,0.0
18mo.2mo.activity.log_ratio.median.0-10kb.enhancer_DMR,26,0.006247051968502727,10,0.01470338294517386,74,0.002530526532489043
Qanova.max.loops,27,0.005545663861504508,6,0.025687175689622536,59,0.005112961870808989
18mo.2mo.Q.std.loops,28,0.005518188634706523,114,0.0,143,0.0
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_DMR,29,0.005327082332880558,209,0.0,182,0.0
9mo.2mo.activity.log_ratio.mean.10kb-20kb.enhancer_DMR,30,0.004536041554025475,168,0.0,151,0.0
18mo.2mo.log_ratio.DMR,31,0.003984688974200863,42,0.0,56,0.00586683910800629
18mo.9mo.activity.log_ratio.min.10kb-20kb.enhancer_DMR,32,0.0039319927316966595,125,0.0,33,0.014403201702564148
18mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,33,0.0038119698847558243,65,0.0,26,0.0216028805214987
18mo.2mo.T.mean.loops,34,0.00380470347422374,78,0.0,38,0.012271029235959935
9mo.2mo.contact.log_ratio.median.0-10kb.enhancer_peak,35,0.003788513990874273,184,0.0,171,0.0
9mo.2mo.Q.skew.loops,36,0.0032118434639656773,84,0.0,28,0.01970741275113652
9mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_DMR,37,0.002955521316107692,212,0.0,183,0.0
a_length.log.mean.loops,38,0.0027285925281816926,97,0.0,124,0.0
18mo.9mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,39,0.002696497910848168,70,0.0,212,0.0
a_length.log.median.loops,40,0.002549511140944718,85,0.0,177,0.0
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_DMR,41,0.002404847034468041,142,0.0,36,0.0123154761042235
9mo.2mo.contact.log_ratio.min.0-10kb.enhancer_peak,42,0.002340091532001321,186,0.0,8,0.05673067317241989
9mo.2mo.activity.log_ratio.mean.0-10kb.enhancer_peak,43,0.0022266496904684986,225,0.0,193,0.0
18mo.2mo.contact.log_ratio.min.10kb-20kb.enhancer_DMR,44,0.0021441656227511596,32,0.0009431964048317756,4,0.10765168330723568
9mo.2mo.Q.min.loops,45,0.002142041189869518,107,0.0,98,0.0
a_length.log.min.loops,46,0.002140483706782493,88,0.0,129,0.0
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,47,0.0019110999727406654,208,0.0,13,0.03538507367730257
9mo.2mo.activity.log_ratio.min.0-10kb.enhancer_peak,48,0.001864993013444714,228,0.0,158,0.0
9mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_DMR,49,0.0017364108065310883,141,0.0,227,0.0
9mo.2mo.contact.log_ratio.skew.20kb-1Mb.enhancer_peak,50,0.0015839602010625296,60,0.0,207,0.0
18mo.9mo.log_ratio.DMR,51,0.0015073046398377664,41,0.0,118,0.0
9mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_DMR,52,0.0014087569998883671,213,0.0,184,0.0
18mo.9mo.activity.log_ratio.mean.0-10kb.enhancer_DMR,53,0.0013930723499612975,93,0.0,137,0.0
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,54,0.0013630586941015062,45,0.0,107,0.0
18mo.9mo.contact.log_ratio.min.10kb-20kb.enhancer_DMR,55,0.0013289105893857533,139,0.0,225,0.0
9mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,56,0.0013261018253285409,197,0.0,219,0.0
18mo.9mo.activity.log_ratio.mean.20kb-1Mb.enhancer_DMR,57,0.0013126455527084776,206,0.0,165,0.0
18mo.9mo.activity.log_ratio.max.0-10kb.enhancer_DMR,58,0.0010230758304459401,154,0.0,180,0.0
18mo.2mo.activity.log_ratio.min.0-10kb.enhancer_DMR,59,0.0008528778915583778,91,0.0,135,0.0
18mo.2mo.activity.log_ratio.max.0-10kb.enhancer_peak,60,0.0008468176021754279,232,0.0,167,0.0
18mo.2mo.contact.log_ratio.max.0-10kb.enhancer_peak,61,0.0008264705328292861,190,0.0,42,0.011382494897619753
9mo.2mo.contact.log_ratio.max.0-10kb.enhancer_peak,62,0.0007992964733584965,185,0.0,172,0.0
9mo.2mo.T.skew.loops,63,0.0003662793373116142,120,0.0,153,0.0
18mo.9mo.Q.min.loops,64,0.00027613978097382956,111,0.0,140,0.0
Tanova.median.loops,65,0.00017388062413083917,98,0.0,82,0.0017007661473472714
count.DAR,66,0.0,5,0.037794579967158154,113,0.0
9mo.2mo.log_ratio.DMR,67,0.0,40,0.0,96,0.00019673194114066213
count.DMR,68,0.0,43,0.0,117,0.0
Qanova.mean.loops,69,0.0,44,0.0,76,0.0024047674654079703
Qanova.median.loops,70,0.0,47,0.0,116,0.0
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,71,0.0,56,0.0,17,0.027039724104439212
9mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,72,0.0,28,0.0022670587787970704,18,0.026734988747068582
9mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,73,0.0,58,0.0,54,0.006006205417622879
