index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.9mo.contact.log_ratio.mean.20kb-1Mb.enhancer_DMR,105,0.0,102,0.0,103,0.0
18mo.9mo.contact.log_ratio.median.20kb-1Mb.enhancer_DMR,106,0.0,103,0.0,104,0.0
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_DMR,107,0.0,104,0.0,105,0.0
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_DMR,108,0.0,105,0.0,106,0.0
18mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,109,0.0,108,0.0,110,0.0
9mo.2mo.activity.log_ratio.mean.0-10kb.enhancer_peak,110,0.0,107,0.0,108,0.0
9mo.2mo.activity.log_ratio.median.0-10kb.enhancer_peak,111,0.0,120,0.0,109,0.0
9mo.2mo.activity.log_ratio.max.0-10kb.enhancer_peak,112,0.0,109,0.0,122,0.0
9mo.2mo.activity.log_ratio.min.0-10kb.enhancer_peak,113,0.0,110,0.0,111,0.0
9mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,114,0.0,111,0.0,112,0.0
18mo.2mo.activity.log_ratio.mean.0-10kb.enhancer_peak,115,0.0,112,0.0,113,0.0
18mo.2mo.activity.log_ratio.median.0-10kb.enhancer_peak,116,0.0,113,0.0,114,0.0
18mo.2mo.activity.log_ratio.max.0-10kb.enhancer_peak,117,0.0,114,0.0,115,0.0
18mo.2mo.activity.log_ratio.min.0-10kb.enhancer_peak,118,0.0,115,0.0,116,0.0
18mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,119,0.0,116,0.0,117,0.0
18mo.9mo.activity.log_ratio.mean.0-10kb.enhancer_peak,120,0.0,117,0.0,118,0.0
18mo.9mo.contact.log_ratio.count.20kb-1Mb.enhancer_DMR,121,0.0,106,0.0,107,0.0
18mo.9mo.contact.log_ratio.count.0-10kb.enhancer_DMR,122,0.0,121,0.0,123,0.0
9mo.2mo.log_ratio.mean.atac,123,0.0,122,0.0,124,0.0
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_DMR,124,0.0,123,0.0,125,0.0
count.atac,125,0.0,124,0.0,5,0.04773586107417916
gene_length.meta,126,0.0,4,0.047070394177173694,1,0.3060575162109569
9mo.2mo.activity.log_ratio.count.0-10kb.enhancer_DMR,127,0.0,125,0.0,126,0.0
18mo.2mo.activity.log_ratio.count.0-10kb.enhancer_DMR,128,0.0,126,0.0,127,0.0
18mo.9mo.log_ratio.mean.atac,129,0.0,127,0.0,128,0.0
18mo.2mo.log_ratio.mean.atac,130,0.0,128,0.0,129,0.0
log2_distance.mean.atac,131,0.0,1,0.0968182296455395,130,0.0
18mo.9mo.activity.log_ratio.count.20kb-1Mb.enhancer_DMR,132,0.0,142,0.0,142,0.0
18mo.9mo.log_ratio.std.atac,133,0.0,130,0.0,132,0.0
18mo.2mo.log_ratio.std.atac,134,0.0,131,0.0,2,0.15046040079158082
9mo.2mo.contact.log_ratio.count.0-10kb.enhancer_DMR,135,0.0,133,0.0,145,0.0
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_DMR,136,0.0,134,0.0,134,0.0
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,137,0.0,135,0.0,135,0.0
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_DMR,138,0.0,136,0.0,136,0.0
18mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_DMR,139,0.0,137,0.0,137,0.0
18mo.9mo.activity.log_ratio.mean.20kb-1Mb.enhancer_DMR,140,0.0,138,0.0,138,0.0
18mo.9mo.activity.log_ratio.median.20kb-1Mb.enhancer_DMR,141,0.0,139,0.0,139,0.0
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,142,0.0,140,0.0,140,0.0
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_DMR,143,0.0,141,0.0,141,0.0
9mo.2mo.log_ratio.std.atac,144,0.0,129,0.0,131,0.0
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,145,0.0,145,0.0,190,0.0
18mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,146,0.0,146,0.0,179,0.0
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,147,0.0,148,0.0,147,0.0
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,148,0.0,149,0.0,148,0.0
18mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,149,0.0,150,0.0,149,0.0
18mo.9mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,150,0.0,151,0.0,150,0.0
18mo.9mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,151,0.0,152,0.0,151,0.0
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,152,0.0,167,0.0,154,0.0
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,153,0.0,156,0.0,155,0.0
18mo.9mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,154,0.0,157,0.0,168,0.0
18mo.9mo.activity.log_ratio.median.0-10kb.enhancer_peak,155,0.0,118,0.0,119,0.0
9mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,156,0.0,159,0.0,14,0.0038231856232557974
9mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,157,0.0,9,0.006407735147513462,158,0.0
9mo.2mo.contact.log_ratio.skew.20kb-1Mb.enhancer_peak,158,0.0,5,0.04043698497410669,159,0.0
9mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,159,0.0,160,0.0,160,0.0
9mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,160,0.0,161,0.0,161,0.0
9mo.2mo.contact.log_ratio.count.20kb-1Mb.enhancer_peak,161,0.0,162,0.0,162,0.0
18mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,162,0.0,163,0.0,163,0.0
18mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,163,0.0,164,0.0,164,0.0
18mo.2mo.contact.log_ratio.count.0-10kb.enhancer_DMR,164,0.0,165,0.0,165,0.0
18mo.2mo.contact.log_ratio.skew.20kb-1Mb.enhancer_peak,165,0.0,166,0.0,166,0.0
18mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,166,0.0,75,0.0,167,0.0
9mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,167,0.0,158,0.0,157,0.0
18mo.9mo.activity.log_ratio.max.0-10kb.enhancer_peak,168,0.0,119,0.0,120,0.0
18mo.9mo.activity.log_ratio.min.0-10kb.enhancer_peak,169,0.0,155,0.0,121,0.0
18mo.9mo.activity.log_ratio.count.0-10kb.enhancer_peak,170,0.0,168,0.0,156,0.0
9mo.2mo.contact.log_ratio.mean.0-10kb.enhancer_peak,171,0.0,169,0.0,169,0.0
9mo.2mo.contact.log_ratio.median.0-10kb.enhancer_peak,172,0.0,170,0.0,170,0.0
9mo.2mo.contact.log_ratio.max.0-10kb.enhancer_peak,173,0.0,171,0.0,171,0.0
9mo.2mo.contact.log_ratio.min.0-10kb.enhancer_peak,174,0.0,172,0.0,172,0.0
9mo.2mo.contact.log_ratio.count.0-10kb.enhancer_peak,175,0.0,173,0.0,173,0.0
18mo.2mo.contact.log_ratio.mean.0-10kb.enhancer_peak,176,0.0,174,0.0,174,0.0
18mo.2mo.contact.log_ratio.median.0-10kb.enhancer_peak,177,0.0,175,0.0,175,0.0
18mo.2mo.contact.log_ratio.max.0-10kb.enhancer_peak,178,0.0,176,0.0,176,0.0
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,179,0.0,179,0.0,189,0.0
18mo.2mo.contact.log_ratio.count.0-10kb.enhancer_peak,180,0.0,178,0.0,178,0.0
18mo.9mo.contact.log_ratio.mean.0-10kb.enhancer_peak,181,0.0,191,0.0,191,0.0
18mo.9mo.contact.log_ratio.median.0-10kb.enhancer_peak,182,0.0,180,0.0,180,0.0
18mo.9mo.contact.log_ratio.max.0-10kb.enhancer_peak,183,0.0,181,0.0,181,0.0
18mo.9mo.contact.log_ratio.min.0-10kb.enhancer_peak,184,0.0,182,0.0,182,0.0
18mo.9mo.contact.log_ratio.count.0-10kb.enhancer_peak,185,0.0,183,0.0,183,0.0
9mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,186,0.0,186,0.0,185,0.0
9mo.2mo.activity.log_ratio.skew.20kb-1Mb.enhancer_peak,187,0.0,187,0.0,13,0.0050276902847384
9mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,188,0.0,188,0.0,186,0.0
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,189,0.0,189,0.0,187,0.0
9mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,190,0.0,190,0.0,188,0.0
18mo.2mo.contact.log_ratio.min.0-10kb.enhancer_peak,191,0.0,177,0.0,177,0.0
