index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.9mo.log_ratio.mcg_genebody,1,0.09962706851354465,8,0.030038682884650027,47,0.01711586892778089
gene_length.meta,2,0.09608083176602601,2,0.06345232017688643,1,0.18409781926593322
9mo.2mo.log_ratio.mean.atac,3,0.07396827622282548,57,0.0,37,0.021006255062801484
18mo.2mo.log_ratio.mean.atac,4,0.06511843711013651,17,0.012481848886664822,2,0.13765103396568396
count.atac,5,0.05550254365103534,3,0.061097602196048484,57,0.012478174190985084
18mo.2mo.log_ratio.max.atac,6,0.03950545308212493,21,0.010787777493680314,20,0.03761830075345533
9mo.2mo.log_ratio.std.atac,7,0.033585837230995966,9,0.025667483861444657,15,0.053416472293409664
log2_distance.std.atac,8,0.03217574659514966,91,0.0,6,0.08612597054716771
9mo.2mo.Q.mean.loops,9,0.028318675430640632,65,0.0,11,0.06406544201466956
rel_pos.DAR,10,0.026646653784851596,62,0.0,63,0.009459211771829002
18mo.2mo.log_ratio.mcg_genebody,11,0.02648614965628828,12,0.01992766986852275,41,0.018600769554497337
count.DAR,12,0.026455303771701303,4,0.04673075407531368,81,0.0
9mo.2mo.log_ratio.DAR,13,0.025419564272191678,56,0.0,36,0.021793183384160215
min_distance.log.mean.loops,14,0.024281369787340884,82,0.0,89,0.0
18mo.9mo.log_ratio.mean.atac,15,0.020906791043353017,35,0.0046212454941046074,13,0.061147017065918206
log2_distance.max.atac,16,0.018746406343991114,20,0.011622533114941304,28,0.026944567688794663
18mo.2mo.Q.mean.loops,17,0.018664021141737725,36,0.004112844407190916,14,0.05426722458497244
18mo.2mo.log_ratio.DAR,18,0.01726444924810695,24,0.00924557682432039,24,0.0319906198619236
9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,19,0.015946993767110118,13,0.019101130985942,84,0.0
9mo.2mo.log_ratio.mcg_genebody,20,0.015913474622686535,14,0.017790927071156388,30,0.026651613073183058
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,21,0.014963656070046396,88,0.0,33,0.023415715843790524
9mo.2mo.log_ratio.min.atac,22,0.014958122669381617,7,0.03258318875123878,69,0.005616561225317125
9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,23,0.014640156287886246,33,0.00521088162899267,48,0.016792533002577922
min_distance.log.max.loops,24,0.011852232653640701,81,0.0,12,0.06165687550091563
18mo.9mo.log_ratio.max.atac,25,0.009770038474480075,90,0.0,16,0.05070244942637194
18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,26,0.00959995645549731,37,0.003952738031079445,91,0.0
Qanova.mean.loops,27,0.009430261776832292,70,0.0,66,0.007036131998203616
18mo.2mo.T.mean.loops,28,0.008505042402837537,28,0.007079014110473984,64,0.009017646210239597
9mo.2mo.Q.median.loops,29,0.007750008847963473,66,0.0,34,0.022587690461142153
18mo.9mo.Q.mean.loops,30,0.0071807783274771934,63,0.0,85,0.0
9mo.2mo.Q.max.loops,31,0.005120436435066222,42,0.0022269631806799634,61,0.011943645775456832
18mo.2mo.T.min.loops,32,0.004850377441848261,5,0.04369378443118561,10,0.06782262893881684
18mo.9mo.log_ratio.DAR,33,0.0047222279778349665,40,0.0025730152607375597,74,0.0033193836754553583
18mo.9mo.T.median.loops,34,0.004534839699780401,64,0.0,43,0.018151831696453194
9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,35,0.004501054782212731,73,0.0,31,0.025306440779941212
18mo.9mo.T.mean.loops,36,0.004387239862516167,22,0.010687957816138466,68,0.005899866739967725
18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,37,0.004383416891798252,58,0.0,25,0.029958570751178595
18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,38,0.0035026106029584112,1,0.06385274468697902,18,0.0450711375319297
9mo.2mo.log_ratio.max.atac,39,0.003333435112454249,32,0.005244570590309892,40,0.018892280716324768
18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,40,0.0026766099661266023,49,0.0,75,0.003017181255279534
18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,41,0.002643069646810865,84,0.0,19,0.043826811666878907
18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,42,0.0018121608329311864,34,0.004871956901236485,8,0.08112280632704731
9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,43,0.0018115625653322696,76,0.0,70,0.005531688227552816
9mo.2mo.Q.std.loops,44,0.0016328644417773427,39,0.003185510978432894,53,0.013414939627725336
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,45,0.0007381251412548079,43,0.0016817358000810047,46,0.01713814951227307
9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,46,0.00038769910055629346,31,0.005701607781059349,78,0.0011528548175945518
18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,47,0.00027387890793111866,15,0.015625758178206366,60,0.012008073775536173
log2_distance.mean.atac,48,0.0,16,0.013457014199923997,5,0.08635097956559917
18mo.9mo.log_ratio.DMR,49,0.0,60,0.0,65,0.008913103141315177
9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,50,0.0,74,0.0,71,0.004878704667985558
9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,51,0.0,30,0.005793719024910013,17,0.04508113092811266
9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,52,0.0,77,0.0,80,0.0006302183595154482
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,53,0.0,48,0.0,54,0.013343058305831167
log2_distance.min.atac,54,0.0,10,0.023516592137049055,73,0.0037700490099422104
18mo.2mo.log_ratio.DMR,55,0.0,61,0.0,82,0.0
9mo.2mo.log_ratio.DMR,56,0.0,67,0.0,67,0.006090721829974859
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,57,0.0,50,0.0,9,0.08042794673756061
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,58,0.0,59,0.0,50,0.01560500289845566
18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,59,0.0,51,0.0,42,0.018231536944600484
18mo.9mo.Q.median.loops,60,0.0,75,0.0,38,0.020608754700026037
18mo.2mo.T.max.loops,61,0.0,45,0.0009312134564307458,55,0.013314712053171947
18mo.2mo.Q.min.loops,62,0.0,55,0.0,3,0.1103881666244359
rel_pos.DMR,63,0.0,54,0.0,76,0.0029057847816839847
distance.log2.DMR,64,0.0,53,0.0,86,0.0
count.DMR,65,0.0,52,0.0,83,0.0
9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,66,0.0,25,0.007762983784904734,7,0.0846202986222075
18mo.9mo.Q.std.loops,67,0.0,44,0.001681498544500721,62,0.009973676247351064
Qanova.median.loops,68,0.0,71,0.0,87,0.0
Qanova.min.loops,69,0.0,72,0.0,26,0.028526317259261334
Qanova.std.loops,70,0.0,79,0.0,77,0.0019664630508878954
Tanova.max.loops,71,0.0,78,0.0,88,0.0
18mo.9mo.T.min.loops,72,0.0,26,0.007363076644578719,56,0.012909854189880771
9mo.2mo.Q.min.loops,73,0.0,68,0.0,52,0.013866470237062192
9mo.2mo.T.max.loops,74,0.0,69,0.0,59,0.012190160531047425
Qanova.max.loops,75,0.0,47,0.0006859482716876743,21,0.03746194211532379
Tanova.std.loops,76,0.0,11,0.02144333435529812,58,0.012252811625697493
Tanova.min.loops,77,0.0,29,0.006900592041518578,23,0.03257148183972537
Tanova.median.loops,78,0.0,80,0.0,90,0.0
Tanova.mean.loops,79,0.0,83,0.0,79,0.0007079369931703801
18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,80,0.0,46,0.0008036652585869898,27,0.02851183418355343
18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,81,0.0,85,0.0,29,0.026699243558031025
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,82,0.0,27,0.007136929483011273,44,0.01779083585521718
18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,83,0.0,19,0.012267862971796164,39,0.019803571281672823
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,84,0.0,18,0.012320122403482472,51,0.01471415276583789
18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,85,0.0,38,0.003547445076036256,72,0.0038460111709519612
18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,86,0.0,87,0.0,35,0.0217959801933056
9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,87,0.0,86,0.0,32,0.02484096677553613
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,88,0.0,89,0.0,22,0.03395109858685991
18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,89,0.0,41,0.0023221961301755733,45,0.017260021608315246
18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,90,0.0,23,0.010264823507998205,49,0.016742121082179012
9mo.2mo.log_ratio.mch_genebody,91,0.0,6,0.042460755079359556,4,0.09495619424999802
