index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
9mo.2mo.Q.std.loops,61,0.0017207410802599118,16,0.010090004027811997,13,0.01949655849782651
Tanova.median.loops,62,0.0016460421264517945,64,0.0,161,0.0
18mo.9mo.log_ratio.std.atac,63,0.001603123906510275,44,0.0,47,0.004237430250887067
18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,64,0.001580727744055937,170,0.0,26,0.007326154132295447
18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,65,0.0013056511224324976,171,0.0,53,0.0031388816696463384
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,66,0.001243258951830034,109,0.0,90,0.0
18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,67,0.001210133221147298,178,0.0,132,0.0
9mo.2mo.T.mean.loops,68,0.0011590782252761268,88,0.0,45,0.004310954886892347
9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,69,0.001119452624471326,133,0.0,78,0.00047325640400059846
9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,70,0.0011115164184393519,153,0.0,46,0.004247360982354224
9mo.2mo.Q.median.loops,71,0.0011087096422206138,6,0.02467292836445865,92,0.0
9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,72,0.0007158929023491739,135,0.0,114,0.0
18mo.9mo.log_ratio.DAR,73,0.0005490924572787032,50,0.0,80,0.00013086568360718396
18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,74,0.00021409613107784817,146,0.0,131,0.0
18mo.9mo.T.mean.loops,75,0.0,91,0.0,84,0.0
9mo.2mo.T.max.loops,76,0.0,27,0.004597180833386318,40,0.004763090646665132
18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,77,0.0,143,0.0,83,0.0
18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,78,0.0,144,0.0,85,0.0
18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,79,0.0,82,0.0,65,0.001825827361094096
count.atac,80,0.0,1,0.09964872881446553,148,0.0
18mo.2mo.Q.max.loops,81,0.0,87,0.0,88,0.0
18mo.2mo.Q.std.loops,82,0.0,86,0.0,43,0.004552970106629905
18mo.2mo.Q.median.loops,83,0.0,85,0.0,41,0.004688507983392673
18mo.2mo.Q.mean.loops,84,0.0,35,0.0017103937758174458,63,0.0019777708160774363
18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,85,0.0,134,0.0,86,0.0
18mo.9mo.Q.max.loops,86,0.0,34,0.0017874247896461186,72,0.0007795713165130219
18mo.9mo.Q.std.loops,87,0.0,47,0.0,98,0.0
9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,88,0.0,126,0.0,157,0.0
18mo.9mo.Q.median.loops,89,0.0,46,0.0,49,0.003994682488803024
18mo.9mo.Q.mean.loops,90,0.0,43,0.0,55,0.0031056308596675245
9mo.2mo.Q.min.loops,91,0.0,40,0.0010335562093099907,59,0.0023653221238046423
9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,92,0.0,163,0.0,104,0.0
9mo.2mo.Q.max.loops,93,0.0,30,0.002936794976496077,91,0.0
log2_distance.mean.atac,94,0.0,73,0.0,105,0.0
9mo.2mo.Q.mean.loops,95,0.0,36,0.0016513050550260324,14,0.015990769361947443
18mo.2mo.log_ratio.std.atac,96,0.0,55,0.0,79,0.00014416580103958647
9mo.2mo.T.min.loops,97,0.0,90,0.0,81,0.0
count.loops,98,0.0,72,0.0,150,0.0
9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,99,0.0,136,0.0,128,0.0
9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,100,0.0,38,0.0014186308209844145,107,0.0
min_distance.log.max.loops,101,0.0,70,0.0,152,0.0
18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,102,0.0,132,0.0,108,0.0
18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,103,0.0,137,0.0,112,0.0
18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,104,0.0,28,0.0035687051724427607,31,0.006605246824212281
min_distance.log.median.loops,105,0.0,68,0.0,116,0.0
min_distance.log.mean.loops,106,0.0,67,0.0,117,0.0
18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,107,0.0,138,0.0,111,0.0
loop_size.log.max.loops,108,0.0,101,0.0,30,0.0066525187373901165
loop_size.log.std.loops,109,0.0,100,0.0,118,0.0
Tanova.min.loops,110,0.0,17,0.00894535191263047,50,0.0037666187711066436
Tanova.max.loops,111,0.0,65,0.0,74,0.0007037378494209858
18mo.9mo.log_ratio.max.atac,112,0.0,128,0.0,16,0.014111370236232015
9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,113,0.0,77,0.0,156,0.0
18mo.2mo.T.min.loops,114,0.0,97,0.0,120,0.0
18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,115,0.0,78,0.0,155,0.0
18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,116,0.0,79,0.0,102,0.0
18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,117,0.0,23,0.005597836452177506,154,0.0
18mo.2mo.T.mean.loops,118,0.0,33,0.002459588684601323,33,0.006220392393887112
18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,119,0.0,141,0.0,109,0.0
18mo.9mo.T.max.loops,120,0.0,94,0.0,113,0.0
18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,121,0.0,81,0.0,100,0.0
18mo.9mo.T.std.loops,122,0.0,102,0.0,124,0.0
18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,123,0.0,142,0.0,153,0.0
18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,124,0.0,139,0.0,110,0.0
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,125,0.0,151,0.0,64,0.0019320560405950314
18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,126,0.0,150,0.0,129,0.0
18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,127,0.0,149,0.0,24,0.008183504494563223
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,128,0.0,148,0.0,130,0.0
18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,129,0.0,147,0.0,44,0.004525288087298985
18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,130,0.0,110,0.0,97,0.0
18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,131,0.0,187,0.0,52,0.0033135994724929007
9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,132,0.0,185,0.0,138,0.0
9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,133,0.0,184,0.0,139,0.0
9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,134,0.0,183,0.0,71,0.0008146029766028134
9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,135,0.0,111,0.0,96,0.0
9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,136,0.0,181,0.0,141,0.0
9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,137,0.0,180,0.0,142,0.0
18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,138,0.0,179,0.0,158,0.0
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,139,0.0,123,0.0,95,0.0
Qanova.median.loops,140,0.0,58,0.0,15,0.014476721778165738
18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_peak,141,0.0,176,0.0,145,0.0
18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,142,0.0,174,0.0,147,0.0
9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,143,0.0,173,0.0,103,0.0
18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,144,0.0,172,0.0,134,0.0
18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,145,0.0,169,0.0,42,0.004622061475786059
18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,146,0.0,168,0.0,75,0.0006929556292953351
18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,147,0.0,156,0.0,135,0.0
9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,148,0.0,15,0.011524373455069287,17,0.013542814066848935
18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,149,0.0,122,0.0,136,0.0
18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,150,0.0,121,0.0,179,0.0
9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,151,0.0,120,0.0,180,0.0
18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,152,0.0,116,0.0,184,0.0
18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,153,0.0,118,0.0,54,0.003112079915006177
9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,154,0.0,117,0.0,182,0.0
count.enhancer_DMR,155,0.0,26,0.00488336273438285,183,0.0
18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_peak,156,0.0,177,0.0,144,0.0
Tanova.std.loops,157,0.0,56,0.0,160,0.0
Tanova.mean.loops,158,0.0,62,0.0,162,0.0
Qanova.min.loops,159,0.0,61,0.0,22,0.009006371295418395
Qanova.max.loops,160,0.0,60,0.0,163,0.0
Qanova.std.loops,161,0.0,59,0.0,62,0.0021512949789841544
Qanova.mean.loops,162,0.0,57,0.0,34,0.005946656734396642
count.DMR,163,0.0,66,0.0,77,0.0006810194868391475
18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,164,0.0,103,0.0,87,0.0
9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,165,0.0,104,0.0,89,0.0
9mo.2mo.log_ratio.DMR,166,0.0,53,0.0,167,0.0
rel_pos.DMR,167,0.0,52,0.0,168,0.0
size.log2.DMR,168,0.0,51,0.0,169,0.0
count.DAR,169,0.0,49,0.0,170,0.0
18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,170,0.0,105,0.0,127,0.0
9mo.2mo.log_ratio.DAR,171,0.0,63,0.0,172,0.0
18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,172,0.0,152,0.0,173,0.0
9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,173,0.0,154,0.0,58,0.0024557450730043106
9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,174,0.0,167,0.0,35,0.00531037592007272
18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,175,0.0,108,0.0,159,0.0
9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,176,0.0,158,0.0,187,0.0
18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,177,0.0,159,0.0,186,0.0
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,178,0.0,107,0.0,125,0.0
18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,179,0.0,161,0.0,66,0.001700234000340042
rel_pos.DAR,180,0.0,42,0.0005738842914788384,189,0.0
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,181,0.0,164,0.0,177,0.0
18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,182,0.0,18,0.0086931177021649,38,0.0050750152350231975
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,183,0.0,165,0.0,36,0.005259669219193753
18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,184,0.0,37,0.0016027429462911649,70,0.0009327179722028165
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,185,0.0,166,0.0,28,0.0071669059553586545
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,186,0.0,12,0.012319990751023004,176,0.0
18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,187,0.0,75,0.0,175,0.0
count.enhancer_peak,188,0.0,45,0.0,174,0.0
18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,189,0.0,162,0.0,178,0.0
