index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
gene_length.meta,1,0.23182858281343888,1,0.2700423167294504,1,0.5204006457430704
18mo.2mo.log_ratio.mean.atac,2,0.13571574148038254,12,0.02901230311176735,2,0.20553568155878946
9mo.2mo.log_ratio.DAR,3,0.12039414147155371,155,0.0,138,0.0
18mo.2mo.log_ratio.mcg_genebody,4,0.1185342103176786,28,0.00919271889735652,4,0.07917742817778327
18mo.2mo.log_ratio.std.atac,5,0.11734553743158747,11,0.03158262513219381,122,0.0
18mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,6,0.06549590266667663,2,0.1056811071868738,150,0.0
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,7,0.05041869760132163,39,0.0048118231728352815,37,0.003111517310050119
count.atac,8,0.036208053235062675,4,0.0794941543759069,117,0.0
9mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,9,0.034724699684101114,112,0.0,100,0.0
9mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,10,0.02461996862125862,137,0.0,18,0.010058522368359362
18mo.9mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,11,0.02246482413876719,109,0.0,144,0.0
18mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,12,0.02085270988282194,116,0.0,152,0.0
9mo.2mo.log_ratio.mcg_genebody,13,0.020722786335589882,10,0.03284469737330376,15,0.012897102276868584
9mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,14,0.019212563742390252,32,0.007175225042767047,154,0.0
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,15,0.018766624982305562,150,0.0,115,0.0
9mo.2mo.T.skew.loops,16,0.016979570439645434,66,0.0,29,0.004565417085448324
9mo.2mo.activity.log_ratio.skew.20kb-1Mb.enhancer_peak,17,0.016833855674060476,13,0.02851454666323066,107,0.0
18mo.9mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,18,0.01640594206901029,44,0.004115310016451313,145,0.0
Qanova.skew.loops,19,0.01601810864310815,140,0.0,112,0.0
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_DMR,20,0.015867533952211844,89,0.0,79,0.0
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_DMR,21,0.015469407472268522,127,0.0,121,0.0
9mo.2mo.log_ratio.mean.atac,22,0.015265780452405928,31,0.007278307178963888,16,0.01133054590496092
9mo.2mo.log_ratio.std.atac,23,0.013821338505987346,68,0.0,24,0.006260448041674745
9mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,24,0.0134102800753224,41,0.00468711579427491,20,0.008364959866121624
18mo.9mo.log_ratio.mean.atac,25,0.013274958233158097,3,0.08799589787981506,7,0.05912095360646129
9mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,26,0.012927623737693126,57,0.0013626019965612217,99,0.0
log2_distance.std.atac,27,0.01194877160477701,128,0.0,39,0.0022447458070243924
9mo.2mo.contact.log_ratio.skew.20kb-1Mb.enhancer_peak,28,0.011639423332631665,132,0.0,156,0.0
18mo.9mo.log_ratio.std.atac,29,0.011412807302063246,75,0.0,123,0.0
18mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,30,0.011214237202882667,115,0.0,151,0.0
9mo.2mo.Q.median.loops,31,0.010215995825266055,84,0.0,9,0.03790152869898016
18mo.2mo.log_ratio.mch_genebody,32,0.009703960578225064,42,0.0046136200462454455,35,0.0034896989788826328
18mo.2mo.log_ratio.DMR,33,0.00967882188862688,48,0.003672392697709559,43,0.0009348359338350798
18mo.9mo.activity.log_ratio.skew.20kb-1Mb.enhancer_peak,34,0.008961183491298966,114,0.0,102,0.0
18mo.2mo.activity.log_ratio.skew.20kb-1Mb.enhancer_peak,35,0.008923141353951832,148,0.0,114,0.0
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_DMR,36,0.007796083656822419,74,0.0,64,0.0
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,37,0.006674552357830544,17,0.020326020432358538,33,0.0037711517777637878
18mo.9mo.log_ratio.mch_genebody,38,0.006223310615511545,29,0.008420083328086646,26,0.005263522610630675
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_DMR,39,0.005984740250147336,122,0.0,73,0.0
18mo.9mo.T.skew.loops,40,0.0059544881329565685,104,0.0,92,0.0
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,41,0.005741587159027492,123,0.0,31,0.004094566772071663
9mo.2mo.Q.max.loops,42,0.005482869474638836,85,0.0,44,0.0008545085446715526
18mo.9mo.Q.skew.loops,43,0.005406363904738128,83,0.0,42,0.001168367826957331
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_DMR,44,0.0047771203937808,124,0.0,118,0.0
9mo.2mo.T.mean.loops,45,0.0043656750851367295,50,0.0026642028075097688,70,0.0
18mo.9mo.activity.log_ratio.median.20kb-1Mb.enhancer_DMR,46,0.004357404184249385,33,0.006601405223727929,130,0.0
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,47,0.004348495090001721,151,0.0,45,0.0007877495565790632
a_length.log.std.loops,48,0.0035984092911734247,26,0.010059689595475632,76,0.0
18mo.9mo.activity.log_ratio.mean.20kb-1Mb.enhancer_DMR,49,0.002919252877390137,60,0.0009214408623060289,71,0.0
9mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_DMR,50,0.0028070977831021553,86,0.0,89,0.0
9mo.2mo.T.median.loops,51,0.0026115292939404983,67,0.0,57,0.0
18mo.2mo.T.median.loops,52,0.002111044877116869,99,0.0,83,0.0
9mo.2mo.log_ratio.mch_genebody,53,0.0020273994121312523,129,0.0,6,0.05929732772747643
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,54,0.001990070130982575,24,0.01143128527298475,80,0.0
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,55,0.001721609470307276,19,0.019029112789651293,8,0.05285591007434743
9mo.2mo.log_ratio.DMR,56,0.0013362971831386346,145,0.0,135,0.0
18mo.9mo.Q.max.loops,57,0.0012356242329193505,14,0.02698930838146631,51,0.0
count.DAR,58,0.0008905818178851567,7,0.047482785006767385,136,0.0
18mo.2mo.Q.min.loops,59,0.0008552985621678723,56,0.0015968410383193827,56,0.0
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_DMR,60,0.0007721397140046265,131,0.0,125,0.0
9mo.2mo.Q.min.loops,61,0.0006159192351907163,15,0.021746214802665465,48,0.0005203263022341824
9mo.2mo.Q.skew.loops,62,0.0006066564948133131,64,9.714603181889762e-05,32,0.004043053673905605
9mo.2mo.T.std.loops,63,0.0,65,0.0,97,0.0
18mo.9mo.Q.mean.loops,64,0.0,76,0.0,60,0.0
18mo.2mo.Q.max.loops,65,0.0,69,0.0,55,0.0
18mo.9mo.contact.log_ratio.mean.20kb-1Mb.enhancer_DMR,66,0.0,49,0.0032772707672079743,30,0.004462370013807472
18mo.2mo.contact.log_ratio.count.20kb-1Mb.enhancer_DMR,67,0.0,94,0.0,66,0.0
18mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_DMR,68,0.0,54,0.001754634480015644,27,0.005146575934292148
18mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_DMR,69,0.0,107,0.0,34,0.0035846632261544798
18mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_DMR,70,0.0,45,0.0039920342733043585,85,0.0
18mo.9mo.Q.std.loops,71,0.0,81,0.0,36,0.003316447992019066
18mo.9mo.Q.min.loops,72,0.0,82,0.0,58,0.0
18mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_DMR,73,0.0,18,0.019757221568493917,86,0.0
9mo.2mo.contact.log_ratio.count.20kb-1Mb.enhancer_DMR,74,0.0,97,0.0,87,0.0
18mo.2mo.Q.mean.loops,75,0.0,80,0.0,52,0.0
18mo.2mo.Q.median.loops,76,0.0,79,0.0,53,0.0
9mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_DMR,77,0.0,98,0.0,88,0.0
18mo.2mo.Q.skew.loops,78,0.0,77,0.0,23,0.006394902957748218
18mo.2mo.Q.std.loops,79,0.0,78,0.0,54,0.0
18mo.9mo.Q.median.loops,80,0.0,16,0.020490206497205475,59,0.0
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,81,0.0,59,0.001220663494507612,109,0.0
9mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,82,0.0,6,0.06816181715363938,28,0.0048852501062032205
18mo.9mo.contact.log_ratio.count.0-10kb.enhancer_peak,83,0.0,138,0.0,110,0.0
18mo.2mo.contact.log_ratio.count.0-10kb.enhancer_peak,84,0.0,139,0.0,111,0.0
18mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,85,0.0,146,0.0,105,0.0
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,86,0.0,147,0.0,106,0.0
18mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,87,0.0,149,0.0,5,0.07096084395720859
9mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_DMR,88,0.0,126,0.0,120,0.0
18mo.9mo.log_ratio.mcg_genebody,89,0.0,9,0.036714647857419645,50,0.00029958703246247615
count.loops,90,0.0,130,0.0,124,0.0
a_length.log.min.loops,91,0.0,95,0.0,3,0.10805172143474495
18mo.9mo.T.mean.loops,92,0.0,37,0.005847515856514207,94,0.0
18mo.2mo.T.min.loops,93,0.0,40,0.004782582017394165,82,0.0
18mo.2mo.T.max.loops,94,0.0,36,0.00607534687406153,40,0.0014251228853525914
18mo.2mo.T.skew.loops,95,0.0,93,0.0,10,0.034015240368617417
18mo.2mo.T.std.loops,96,0.0,34,0.006438237468237216,49,0.00046545789107628726
18mo.2mo.T.mean.loops,97,0.0,100,0.0,98,0.0
18mo.9mo.T.min.loops,98,0.0,101,0.0,91,0.0
18mo.9mo.T.max.loops,99,0.0,102,0.0,13,0.013785364316073172
18mo.9mo.T.std.loops,100,0.0,105,0.0,93,0.0
18mo.9mo.T.median.loops,101,0.0,22,0.01234297516146805,41,0.001400621718204242
9mo.2mo.Q.std.loops,102,0.0,38,0.004944578089759043,14,0.01320190551091545
9mo.2mo.T.min.loops,103,0.0,96,0.0,95,0.0
9mo.2mo.T.max.loops,104,0.0,106,0.0,96,0.0
a_length.log.max.loops,105,0.0,91,0.0,74,0.0
18mo.9mo.activity.log_ratio.count.0-10kb.enhancer_peak,106,0.0,71,0.0,113,0.0
18mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,107,0.0,30,0.008041374838755217,61,0.0
9mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,108,0.0,72,0.0,62,0.0
18mo.9mo.contact.log_ratio.count.20kb-1Mb.enhancer_DMR,109,0.0,73,0.0,63,0.0
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_DMR,110,0.0,55,0.0017329231344987734,65,0.0
18mo.9mo.contact.log_ratio.median.20kb-1Mb.enhancer_DMR,111,0.0,51,0.0025732127263355556,11,0.025249904736304774
9mo.2mo.contact.log_ratio.count.20kb-1Mb.enhancer_peak,112,0.0,117,0.0,153,0.0
9mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,113,0.0,118,0.0,155,0.0
9mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,114,0.0,120,0.0,142,0.0
18mo.9mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,115,0.0,113,0.0,101,0.0
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,116,0.0,61,0.0006271996863110626,46,0.0007035502845987986
18mo.9mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,117,0.0,63,0.00043619139228209656,21,0.0077276308939754415
Tanova.min.loops,118,0.0,43,0.0042777695990456254,38,0.0029674402998863605
