index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
gene_length.meta,1,0.6115474758120466,1,0.1535326423057279,1,0.7190448884774976
18mo.2mo.log_ratio.mcg_genebody,2,0.1145010281136408,3,0.04263693724493797,9,0.04588264438548365
18mo.9mo.log_ratio.DAR,3,0.07366793585792732,39,0.0,30,0.008378885937732772
9mo.2mo.log_ratio.max.atac,4,0.0646404125218344,18,0.008088379191507872,10,0.04187280668729652
9mo.2mo.log_ratio.DAR,5,0.06455328684796752,46,0.0,22,0.015705984093933614
18mo.9mo.log_ratio.max.atac,6,0.06053003763072061,8,0.026661972987206864,6,0.059567242222666635
18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,7,0.060299508960442505,37,0.0,37,0.003872148178825738
18mo.9mo.log_ratio.mean.atac,8,0.051116500759017865,22,0.005074310153304192,2,0.17027919822454562
18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9,0.04471782275036671,27,0.0003804767548041078,11,0.03848980953232995
18mo.2mo.log_ratio.max.atac,10,0.038462178139209116,4,0.042421271292068095,3,0.1075470035098244
count.atac,11,0.03203920948828199,54,0.0,12,0.03847985421216196
9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,12,0.03183003341775462,9,0.019507991774934636,36,0.004311883302204084
rel_pos.DAR,13,0.030713334043130838,20,0.0063126138164939635,21,0.017096614143449044
18mo.9mo.log_ratio.mcg_genebody,14,0.030528539097793142,26,0.001423244610427447,28,0.010263498608431383
9mo.2mo.Q.mean.loops,15,0.0280071168542418,16,0.008521784884857412,42,0.0016725909442160444
18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,16,0.026829733271163596,13,0.00972622115658781,8,0.05171971920907372
18mo.2mo.log_ratio.DAR,17,0.021145895352788577,15,0.008577125940153524,24,0.013722030284506127
count.DAR,18,0.017739444241902297,19,0.006935910334467057,46,0.0
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,19,0.016946587115029305,34,0.0,35,0.004794821989562134
9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,20,0.014890273430354598,21,0.005248762785673777,25,0.013105154049706014
9mo.2mo.Q.min.loops,21,0.014658063432747217,41,0.0,23,0.014325548711492955
9mo.2mo.log_ratio.mcg_genebody,22,0.012497754625333498,11,0.015900383330215952,29,0.00889658868553195
9mo.2mo.log_ratio.std.atac,23,0.011460487630178698,51,0.0,5,0.06378438586029458
log2_distance.min.atac,24,0.011310155805426908,23,0.005030511261917398,54,0.0
count.loops,25,0.010246661543318264,48,0.0,31,0.008190878056277173
count.enhancer_DMR,26,0.009327387506001756,32,0.0,40,0.00288897954452451
log2_distance.mean.atac,27,0.009074087276691296,53,0.0,14,0.03327333606767148
18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,28,0.008901971578865,28,0.00015788085406268115,39,0.0030756208180778392
9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,29,0.0088128677935325,40,0.0,32,0.007129220014095546
18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,30,0.008255271972832696,31,0.0,7,0.05425876103353011
18mo.9mo.T.mean.loops,31,0.007200502660312997,42,0.0,19,0.022907902719194777
9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,32,0.006679263577215459,25,0.0027133947200016564,27,0.010531900331899482
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,33,0.005652695737777459,29,0.0,16,0.024957300287362878
18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,34,0.0055110668429005395,38,0.0,26,0.010852464547067632
18mo.2mo.log_ratio.mean.atac,35,0.004966979034551948,2,0.048627790705240675,4,0.09840486904120127
9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,36,0.004890512420949766,10,0.01621698850796189,43,0.0015866350116766213
loop_size.log.std.loops,37,0.003060403018727759,47,0.0,47,0.0
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,38,0.002663800787966905,33,0.0,13,0.03727075415454377
9mo.2mo.log_ratio.mean.atac,39,0.002422031264109445,50,0.0,34,0.005316089511485024
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,40,0.002346317124118033,30,0.0,18,0.023724010870296793
log2_distance.std.atac,41,0.002134039428766056,14,0.009547245254386114,41,0.0020361278751112716
18mo.9mo.activity.log_ratio.max.0-5kb.enhancer_peak,42,0.0017229323245144905,35,0.0,20,0.01818884992604067
9mo.2mo.log_ratio.DMR,43,0.0016484221119976487,7,0.029261710707453408,45,0.0
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,44,0.00021296321461327546,24,0.0044893552802049794,33,0.0069936390221971125
18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,45,0.0,36,0.0,15,0.02924384451494105
18mo.2mo.Q.median.loops,46,0.0,6,0.03564765306386922,50,0.0
18mo.2mo.T.std.loops,47,0.0,44,0.0,49,0.0
18mo.2mo.T.max.loops,48,0.0,43,0.0,48,0.0
18mo.9mo.Q.mean.loops,49,0.0,12,0.011248399286331744,38,0.0036572389856708897
18mo.2mo.Q.min.loops,50,0.0,17,0.008133455168485305,17,0.02492989428555848
18mo.9mo.log_ratio.DMR,51,0.0,45,0.0,51,0.0
distance.log2.DMR,52,0.0,5,0.03741155963075889,44,0.0007164222362514515
min_distance.log.std.loops,53,0.0,49,0.0,52,0.0
9mo.2mo.log_ratio.min.atac,54,0.0,52,0.0,53,0.0
