index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.log_ratio.mch_genebody,1,0.23893250945077601,17,0.009401081501330887,18,0.014890090963323133
loop_size.log.mean.loops,2,0.0781332529129364,101,0.0,58,0.001262599583205596
9mo.2mo.log_ratio.mch_genebody,3,0.060217567515354745,32,0.003684721176509382,14,0.01812125007299887
18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,4,0.04075357594301502,86,0.0,28,0.007229597241421776
18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,5,0.03959813221824756,33,0.0036790612704151507,73,7.51487620584936e-05
18mo.2mo.log_ratio.max.atac,6,0.03577398022096449,16,0.009739008720238404,51,0.00237348396340642
gene_length.meta,7,0.0326088017746968,4,0.022267828411856094,1,0.4763458437379498
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,8,0.03246857459981898,56,0.0,104,0.0
count.atac,9,0.03135342736378285,1,0.10819771605101611,84,0.0
loop_size.log.min.loops,10,0.029993110988650158,7,0.01824131586069475,4,0.049584560246119076
18mo.2mo.log_ratio.mean.atac,11,0.027401925808153368,74,0.0,49,0.002754898925361216
9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,12,0.026751334581990648,43,0.0014001876684044774,33,0.006066598185586209
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,13,0.023776568996735182,42,0.0014311309105774102,89,0.0
18mo.2mo.log_ratio.DAR,14,0.02350589569399536,65,0.0,66,0.0008305566426551779
9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,15,0.018785102005768665,83,0.0,59,0.001246506198667311
9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,16,0.015812762853468006,13,0.012724548355124064,76,0.0
9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,17,0.015167683752063937,28,0.00461314626667728,75,0.0
18mo.2mo.Q.std.loops,18,0.013885947395235044,52,0.0003039615246735399,52,0.0020525757901841916
18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,19,0.01305457970582156,60,0.0,22,0.011145662775689725
count.DAR,20,0.012670905591767019,51,0.000340492509238339,82,0.0
9mo.2mo.Q.std.loops,21,0.012358739454161912,14,0.011877485488276081,95,0.0
9mo.2mo.log_ratio.mcg_genebody,22,0.008666241889281877,38,0.00244101395201383,15,0.01786205839132937
min_distance.log.min.loops,23,0.008516089854801253,104,0.0,20,0.012500315442062747
9mo.2mo.log_ratio.min.atac,24,0.008264343106579052,81,0.0,10,0.023183683967677282
log2_distance.std.atac,25,0.007165256072998265,50,0.0006025422704150829,61,0.0011904029587441742
18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,26,0.007035475672947782,54,0.0,86,0.0
9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,27,0.006655385279634113,45,0.0009346737120847926,12,0.01958262480449892
9mo.2mo.Q.mean.loops,28,0.00651451732726337,89,0.0,19,0.012929343805448074
18mo.9mo.Q.std.loops,29,0.006400731171758613,88,0.0,3,0.0744234651937376
18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,30,0.006097160373750646,78,0.0,100,0.0
18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,31,0.005554257133795341,102,0.0,32,0.006089669938379528
18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,32,0.004354258352322708,106,0.0,53,0.0019428915707474367
loop_size.log.max.loops,33,0.004278129294544346,100,0.0,97,0.0
18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,34,0.003854758698636165,59,0.0,17,0.015125451846214983
18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,35,0.003531488571585237,41,0.0015816586455204577,25,0.008756736684603016
18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,36,0.003468008623980956,103,0.0,2,0.14843453774365814
18mo.2mo.T.median.loops,37,0.0034494676273548993,44,0.0010877651901210323,11,0.022931172806275168
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,38,0.0031359007811648273,46,0.0008838027020674063,39,0.004833997641174916
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,39,0.002895259756467716,18,0.00873188714228447,24,0.009142936431311689
9mo.2mo.log_ratio.std.atac,40,0.0028348692861076617,82,0.0,43,0.003916761998464262
Qanova.mean.loops,41,0.002768159195254782,23,0.006256673170356214,23,0.00980460662609979
