index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.log_ratio.mch_genebody,1,0.22349299926649793,6,0.08262420847231274,41,0.032173672745186926
9mo.2mo.log_ratio.mch_genebody,2,0.1763617501687599,3,0.13440857080909643,26,0.05187027960585004
a_length.log.mean.loops,3,0.12472747186699887,114,0.0,18,0.07348867566925155
18mo.9mo.activity.log_ratio.count.1Mb-5Mb.enhancer_peak,4,0.11383733151432238,20,0.024857936494588655,143,0.0
count.DMR,5,0.09790236128519153,96,0.0002596961649541756,16,0.0787060489156839
log2_distance.std.atac,6,0.09477447612529606,30,0.013019090511045293,2,0.13665092994575956
9mo.2mo.log_ratio.mean.atac,7,0.08659994196608871,40,0.010376797822276256,39,0.033942648110357417
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,8,0.06883303507568618,62,0.0042830308147891755,3,0.1327703459196125
count.DAR,9,0.06627061739599148,2,0.14223897109690561,51,0.026129520536543806
18mo.2mo.log_ratio.DAR,10,0.06098764691355568,165,0.0,97,0.008365642686718846
gene_length.meta,11,0.0591043629017119,5,0.12716529627063056,1,0.583707685370638
18mo.9mo.T.mean.loops,12,0.05217931832302741,41,0.009661672347697962,38,0.03676036220936258
18mo.2mo.log_ratio.std.atac,13,0.050809567475149926,25,0.01933132253662583,48,0.028358767584200653
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,14,0.04903625143745074,70,0.0033330645572601275,57,0.02305202279277406
a_length.log.min.loops,15,0.04663838495943402,37,0.011203109426018064,27,0.05072154727797284
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,16,0.04481149217981688,92,0.0006211001075197832,95,0.008589296233994402
18mo.2mo.activity.log_ratio.count.0-10kb.enhancer_DMR,17,0.04480233665782414,93,0.0006054926292020921,139,0.0
18mo.9mo.T.min.loops,18,0.04392490897603009,83,0.0013800206310881505,55,0.024092950742033357
a_length.log.max.loops,19,0.043578857359942845,65,0.003961551176955138,87,0.011301184351778468
18mo.2mo.log_ratio.mean.atac,20,0.041227157813907435,21,0.024577312676114217,23,0.05945981015945924
18mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,21,0.039749022269056654,177,0.0,29,0.04672733823029726
9mo.2mo.log_ratio.std.atac,22,0.035992127120893135,10,0.052558189808627205,62,0.020158106264091466
18mo.9mo.Q.std.loops,23,0.035309774988749994,221,0.0,7,0.12085544430226129
9mo.2mo.activity.log_ratio.count.1Mb-5Mb.enhancer_peak,24,0.03250385157555029,125,0.0,192,0.0
18mo.9mo.log_ratio.mean.atac,25,0.031639387925232194,43,0.008492996817408612,8,0.11586882732215353
9mo.2mo.contact.log_ratio.skew.20kb-1Mb.enhancer_peak,26,0.030568195348689722,185,0.0,32,0.04423272070752261
count.atac,27,0.029667831687356757,1,0.21755704559950398,121,0.001061164433640025
18mo.9mo.T.max.loops,28,0.028722425102728696,38,0.010831459465941818,131,0.0
9mo.2mo.T.std.loops,29,0.027913550263456814,7,0.0802849964263597,61,0.020797473448806218
9mo.2mo.log_ratio.mcg_genebody,30,0.027891866555107732,19,0.02486064145220687,43,0.03088320320491864
9mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,31,0.02733658992825839,184,0.0,108,0.005649364452033366
18mo.9mo.activity.log_ratio.max.10kb-20kb.enhancer_DMR,32,0.02552946821436556,151,0.0,190,0.0
18mo.9mo.activity.log_ratio.count.0-10kb.enhancer_DMR,33,0.02475409981462411,127,0.0,103,0.006741307414181798
18mo.9mo.Q.median.loops,34,0.023474048498073767,55,0.006332919124790572,11,0.09093700471224396
18mo.9mo.activity.log_ratio.count.10kb-20kb.enhancer_peak,35,0.021083884412966696,166,0.0,174,0.0
18mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,36,0.020920767189989763,176,0.0,60,0.0209624361394967
18mo.9mo.Q.min.loops,37,0.020736008655452318,82,0.0014433116945317282,17,0.07701292172982284
18mo.2mo.Q.max.loops,38,0.02032681375579889,197,0.0,12,0.08762228660952869
9mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,39,0.020324102031796274,128,0.0,134,0.0
18mo.9mo.activity.log_ratio.skew.20kb-1Mb.enhancer_peak,40,0.019305067340165048,183,0.0,169,0.0
9mo.2mo.log_ratio.DMR,41,0.019160141797489726,58,0.005847443136982404,105,0.006288311126909189
count.loops,42,0.018514785335574945,109,0.0,86,0.011320380650206869
18mo.2mo.activity.log_ratio.max.10kb-20kb.enhancer_DMR,43,0.018068236808471184,147,0.0,151,0.0
18mo.9mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,44,0.017787704588357614,16,0.02873253607363813,100,0.007457760725559149
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,45,0.0168123543875311,186,0.0,50,0.02747017540456613
Tanova.max.loops,46,0.014577943269266811,87,0.0009275239026416188,71,0.016809652977246636
Qanova.max.loops,47,0.013727599180787106,53,0.006474963145789388,14,0.08056148290404166
18mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,48,0.013479628461066706,12,0.04508795629939574,53,0.025232186710091597
18mo.9mo.log_ratio.std.atac,49,0.013269365099566237,9,0.06378327041395682,98,0.007845190456723168
9mo.2mo.T.min.loops,50,0.011337075017808472,173,0.0,84,0.011707429555012926
18mo.9mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,51,0.010972510320555514,69,0.0033930579458648124,216,0.0
18mo.9mo.log_ratio.mch_genebody,52,0.010635877743883311,60,0.004908150648449263,20,0.06549248885273164
9mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,53,0.009739962142304291,11,0.04994702801793025,73,0.01600884770375385
18mo.2mo.log_ratio.DMR,54,0.009548727479353177,46,0.008433554770031243,212,0.0
18mo.2mo.T.std.loops,55,0.009275575343968593,34,0.01268340314415776,116,0.003025476334146088
9mo.2mo.Q.min.loops,56,0.008471506579145726,208,0.0,199,0.0
a_length.log.median.loops,57,0.008298313654077474,113,0.0,49,0.028018288876707625
9mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,58,0.007707583754652297,187,0.0,78,0.01388817333786024
18mo.2mo.contact.log_ratio.max.0-10kb.enhancer_peak,59,0.007706834624842261,159,0.0,166,0.0
Qanova.min.loops,60,0.007573106183173203,218,0.0,22,0.05963251649661176
18mo.2mo.contact.log_ratio.min.0-10kb.enhancer_peak,61,0.006693351695172936,67,0.003866804741001356,45,0.029232261239073395
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,62,0.0062486627489539304,86,0.0009409802516606156,25,0.05198385122947435
