index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
9mo.2mo.log_ratio.mch_genebody,1,0.13024911658607818,3,0.062305756549321585,33,0.013290734691193577
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,2,0.08629532394940255,175,0.0,22,0.020868398860506072
18mo.2mo.activity.log_ratio.max.0-10kb.enhancer_peak,3,0.07352605668822938,94,0.0,64,0.003616420033017565
count.DAR,4,0.06686199082190065,1,0.12345761093813738,37,0.011072141138168033
18mo.9mo.Q.std.loops,5,0.060854089515899615,47,0.0,4,0.059162196264218286
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,6,0.04843829044802985,185,0.0,3,0.06411718495178578
a_length.log.mean.loops,7,0.044576963171859316,107,0.0,46,0.006999695293358168
18mo.9mo.T.mean.loops,8,0.04086137002758223,108,0.0,7,0.041287222206420705
18mo.9mo.log_ratio.mean.atac,9,0.03536769965057035,34,0.0029860358584008024,14,0.029850464720143997
18mo.2mo.log_ratio.mch_genebody,10,0.034891956904384715,32,0.003269884685415141,68,0.002880279618761354
a_length.log.max.loops,11,0.03142415116822864,83,0.0,134,0.0
9mo.2mo.Q.min.loops,12,0.030409706785108608,59,0.0,100,0.0
9mo.2mo.activity.log_ratio.max.0-10kb.enhancer_peak,13,0.030177891096477918,179,0.0,2,0.13764021891730419
9mo.2mo.log_ratio.std.atac,14,0.02724855521190985,86,0.0,11,0.03370665321813846
18mo.9mo.Q.max.loops,15,0.025879057888860614,89,0.0,89,0.0
18mo.2mo.Q.min.loops,16,0.023176246896333158,103,0.0,29,0.01610253999099213
9mo.2mo.activity.log_ratio.count.10kb-20kb.enhancer_peak,17,0.023012076049025516,127,0.0,178,0.0
Qanova.max.loops,18,0.02231640667328825,74,0.0,56,0.004829866779170901
18mo.9mo.activity.log_ratio.count.0-10kb.enhancer_DMR,19,0.02183461157705747,10,0.021480789627832172,113,0.0
9mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,20,0.021432996082490403,133,0.0,13,0.03123420248609315
9mo.2mo.activity.log_ratio.count.10kb-20kb.enhancer_DMR,21,0.021429635741607393,147,0.0,16,0.02885786396621169
9mo.2mo.log_ratio.DMR,22,0.02046422554687802,42,0.0015536771109993278,73,0.0014830090344952803
18mo.2mo.log_ratio.std.atac,23,0.019732803871854696,88,0.0,80,0.0002442930433988514
18mo.9mo.activity.log_ratio.max.0-10kb.enhancer_peak,24,0.019724316488453433,137,0.0,145,0.0
count.DMR,25,0.01961477771630316,72,0.0,76,0.0011773520680855368
9mo.2mo.Q.std.loops,26,0.018428266055256836,9,0.022950082076067965,15,0.029140758560900756
18mo.2mo.log_ratio.DAR,27,0.017524598161772105,36,0.0027384718750520566,40,0.008738924981556043
log2_distance.std.atac,28,0.017005845392933948,98,0.0,114,0.0
a_length.log.median.loops,29,0.016406443162658654,145,0.0,121,0.0
a_length.log.min.loops,30,0.01596481075382436,84,0.0,23,0.019228970515890745
18mo.2mo.log_ratio.mean.atac,31,0.015193535151531141,40,0.0021648376189610627,27,0.01772480674875664
