index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
gene_length.meta,1,0.25063148919407585,2,0.10409014196964467,1,0.420420726641934
18mo.2mo.log_ratio.mean.atac,2,0.16294670182113047,129,0.0,2,0.14660029881348846
9mo.2mo.log_ratio.mch_genebody,3,0.1316894194089706,72,0.0,5,0.07280368762408237
9mo.2mo.log_ratio.mcg_genebody,4,0.11091597629059859,4,0.04269493269055653,20,0.013446390458382524
9mo.2mo.log_ratio.mean.atac,5,0.1055238274479858,163,0.0,6,0.06113500750691291
18mo.2mo.log_ratio.mch_genebody,6,0.07969302630093299,8,0.024322304828308636,3,0.10337027731294945
18mo.2mo.log_ratio.mcg_genebody,7,0.0600254664443606,12,0.010381802667178317,4,0.0953290912861585
18mo.9mo.log_ratio.mcg_genebody,8,0.035542797372805225,34,0.00237002525192281,86,0.0
18mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,9,0.0235672567774899,172,0.0,134,0.0
18mo.9mo.activity.log_ratio.mean.0-10kb.enhancer_peak,10,0.023378328337799924,46,0.0009712837258616455,135,0.0
18mo.9mo.activity.log_ratio.median.0-10kb.enhancer_peak,11,0.02226862123227633,173,0.0,13,0.018631854842929747
18mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,12,0.022002300198040132,59,0.0,66,0.0014829824205082338
18mo.9mo.log_ratio.std.atac,13,0.01883582443612906,18,0.006846592827765789,70,0.001317137214727703
9mo.2mo.Q.skew.loops,14,0.01812869557474988,90,0.0,28,0.009274945021274487
18mo.9mo.log_ratio.DMR,15,0.016942551119238782,70,0.0,90,0.0
a_length.log.median.loops,16,0.01690709655108434,79,0.0,32,0.006638596379063767
9mo.2mo.contact.log_ratio.max.10kb-20kb.enhancer_DMR,17,0.015843514966131917,144,0.0,23,0.010657392239527701
18mo.2mo.T.median.loops,18,0.015475846280325518,77,0.0,36,0.005363062719112275
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,19,0.013171406138007716,156,0.0,159,0.0
a_length.log.min.loops,20,0.012524625199875471,89,0.0,19,0.013488955009245145
9mo.2mo.log_ratio.std.atac,21,0.011251993555297383,37,0.0019777412826637157,139,0.0
18mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,22,0.010593510098006085,31,0.0035072711678484077,37,0.00500320842674905
log2_distance.mean.atac,23,0.010357415418187098,15,0.007752726292932514,16,0.017259900508075306
18mo.9mo.activity.log_ratio.max.10kb-20kb.enhancer_DMR,24,0.009685022362085132,48,0.0006600892512390415,42,0.004533111796678512
18mo.2mo.T.max.loops,25,0.009500853964897171,24,0.00467967506058943,73,0.0008780132754150549
18mo.9mo.Q.skew.loops,26,0.007402679796622129,96,0.0,109,0.0
18mo.9mo.Q.min.loops,27,0.0069843611569979785,94,0.0,49,0.0029773402881748865
a_length.log.std.loops,28,0.006820074015123777,81,0.0,44,0.0036456573165075585
18mo.9mo.contact.log_ratio.mean.20kb-1Mb.enhancer_DMR,29,0.006270480483907665,120,0.0,137,0.0
18mo.9mo.log_ratio.mean.atac,30,0.00613599922313074,14,0.008126072018955325,11,0.023795383441432127
18mo.9mo.T.mean.loops,31,0.005151180807030044,83,0.0,97,0.0
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_DMR,32,0.004962102237546168,39,0.0017650535104414148,43,0.003782006056791238
Qanova.skew.loops,33,0.004776803957493009,33,0.0026698448993456255,47,0.003177846268226554
count.loops,34,0.0045998291145174465,57,0.0,46,0.0035432102615080125
18mo.2mo.activity.log_ratio.max.0-10kb.enhancer_peak,35,0.0044299493543206265,126,0.0,50,0.0028089370603738705
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,36,0.0041975438082721365,154,0.0,157,0.0
9mo.2mo.log_ratio.DMR,37,0.004149363501564565,65,0.0,22,0.01257873620562218
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,38,0.0041466298146585565,155,0.0,158,0.0
18mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,39,0.0038520224715230277,170,0.0,58,0.0022993544767825414
18mo.9mo.T.median.loops,40,0.0037462855202754445,42,0.0013315435469031106,96,0.0
18mo.9mo.activity.log_ratio.count.10kb-20kb.enhancer_peak,41,0.0033836293095567305,189,0.0,185,0.0
9mo.2mo.Q.median.loops,42,0.003342252293238646,103,0.0,105,0.0
18mo.9mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,43,0.003251214871161572,49,0.0004961913018368015,54,0.0026102257523309903
18mo.2mo.log_ratio.std.atac,44,0.0032088566764574326,22,0.005278664730655312,34,0.006257730517329243
18mo.9mo.Q.mean.loops,45,0.0031545421546086377,99,0.0,111,0.0
18mo.9mo.log_ratio.mch_genebody,46,0.0030973284713398407,23,0.004844531212360242,33,0.006361207213221188
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,47,0.0030252673974642745,153,0.0,56,0.0023882441446931423
18mo.2mo.T.skew.loops,48,0.0028104527716835337,35,0.002341834220226315,62,0.0017988788893016697
18mo.9mo.contact.log_ratio.min.0-10kb.enhancer_peak,49,0.002776803949508127,185,0.0,181,0.0
Qanova.min.loops,50,0.0026773457335033434,11,0.012074505130285091,83,0.0
18mo.9mo.T.skew.loops,51,0.0025588459383099273,27,0.004408851103584888,93,0.0
18mo.2mo.T.mean.loops,52,0.0023099123483977676,78,0.0,64,0.0016675952289563734
18mo.9mo.contact.log_ratio.median.20kb-1Mb.enhancer_DMR,53,0.0022000954536601602,121,0.0,31,0.00666389585992029
18mo.2mo.contact.log_ratio.mean.10kb-20kb.enhancer_DMR,54,0.0021992520979611505,147,0.0,153,0.0
Tanova.skew.loops,55,0.0021345089378432248,56,0.0,118,0.0
18mo.2mo.activity.log_ratio.max.10kb-20kb.enhancer_DMR,56,0.002104968585451231,135,0.0,76,0.00046620147344775785
18mo.2mo.activity.log_ratio.median.0-10kb.enhancer_peak,57,0.0019700084827960094,125,0.0,132,0.0
9mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,58,0.001543708925517512,168,0.0,15,0.017557736240077403
9mo.2mo.Q.min.loops,59,0.0014915558331287486,100,0.0,59,0.0021761106365098125
18mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,60,0.0013980973478979575,36,0.002131148782164753,25,0.010482629326465284
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_DMR,61,0.0012895287043713209,7,0.02499921007906984,129,0.0
18mo.2mo.contact.log_ratio.min.10kb-20kb.enhancer_DMR,62,0.0011643981789220834,138,0.0,77,0.00021471902101467819
18mo.9mo.T.std.loops,63,0.0010986006507697711,30,0.00413444313580852,12,0.01998318150043892
count.DMR,64,0.0010620604075921357,73,0.0,88,0.0
Tanova.median.loops,65,0.0009579898630268819,54,0.0,80,0.0
9mo.2mo.log_ratio.DAR,66,0.0009363499110755622,74,0.0,173,0.0
18mo.9mo.log_ratio.DAR,67,0.0009330863993829774,66,0.0,72,0.0009666536534921171
18mo.9mo.activity.log_ratio.median.10kb-20kb.enhancer_DMR,68,0.0008128431111048839,139,0.0,156,0.0
log2_distance.std.atac,69,0.0006778024707395494,6,0.03001136377836383,10,0.029349018415550855
9mo.2mo.T.std.loops,70,0.00022531338438200644,86,0.0,102,0.0
9mo.2mo.Q.max.loops,71,0.0,101,0.0,38,0.004968302798230586
9mo.2mo.Q.mean.loops,72,0.0,104,0.0,8,0.036984388709168016
Tanova.min.loops,73,0.0,105,0.0,116,0.0
9mo.2mo.Q.std.loops,74,0.0,29,0.004156824295256205,7,0.04205667772597771
Tanova.max.loops,75,0.0,69,0.0,117,0.0
Tanova.std.loops,76,0.0,55,0.0,92,0.0
Tanova.mean.loops,77,0.0,53,0.0,82,0.0
Qanova.max.loops,78,0.0,52,0.0,84,0.0
Qanova.std.loops,79,0.0,51,0.0,85,0.0
Qanova.mean.loops,80,0.0,45,0.001010673144882405,26,0.009820320488487981
18mo.2mo.log_ratio.DMR,81,0.0,71,0.0,89,0.0
count.DAR,82,0.0,68,0.0,91,0.0
18mo.2mo.log_ratio.DAR,83,0.0,67,0.0,51,0.0026601365626599052
18mo.9mo.contact.log_ratio.count.20kb-1Mb.enhancer_peak,84,0.0,64,0.0,172,0.0
Qanova.median.loops,85,0.0,50,0.0,87,0.0
9mo.2mo.activity.log_ratio.mean.10kb-20kb.enhancer_DMR,86,0.0,21,0.005567789524193047,52,0.0026520175982720794
18mo.9mo.contact.log_ratio.max.10kb-20kb.enhancer_DMR,87,0.0,47,0.0007019994913695858,146,0.0
18mo.9mo.contact.log_ratio.median.10kb-20kb.enhancer_DMR,88,0.0,109,0.0,48,0.0029953835988859403
18mo.9mo.contact.log_ratio.mean.10kb-20kb.enhancer_DMR,89,0.0,108,0.0,75,0.0005059300465043626
18mo.2mo.contact.log_ratio.count.0-10kb.enhancer_DMR,90,0.0,98,0.0,79,0.0
18mo.2mo.activity.log_ratio.min.10kb-20kb.enhancer_DMR,91,0.0,136,0.0,143,0.0
18mo.2mo.activity.log_ratio.median.10kb-20kb.enhancer_DMR,92,0.0,134,0.0,142,0.0
18mo.2mo.activity.log_ratio.mean.10kb-20kb.enhancer_DMR,93,0.0,133,0.0,141,0.0
9mo.2mo.activity.log_ratio.count.10kb-20kb.enhancer_DMR,94,0.0,132,0.0,53,0.0026304926982125484
18mo.2mo.T.std.loops,95,0.0,16,0.007700315683851937,100,0.0
18mo.9mo.T.min.loops,96,0.0,20,0.005884294728390358,95,0.0
18mo.9mo.T.max.loops,97,0.0,80,0.0,94,0.0
9mo.2mo.contact.log_ratio.median.10kb-20kb.enhancer_DMR,98,0.0,143,0.0,150,0.0
9mo.2mo.contact.log_ratio.mean.10kb-20kb.enhancer_DMR,99,0.0,142,0.0,149,0.0
18mo.9mo.activity.log_ratio.count.10kb-20kb.enhancer_DMR,100,0.0,141,0.0,148,0.0
9mo.2mo.T.mean.loops,101,0.0,88,0.0,104,0.0
18mo.9mo.Q.median.loops,102,0.0,19,0.006367663758751924,110,0.0
18mo.9mo.Q.std.loops,103,0.0,9,0.019729621788245562,21,0.012721676620469668
18mo.9mo.Q.max.loops,104,0.0,95,0.0,65,0.0014850950900172548
18mo.2mo.Q.mean.loops,105,0.0,25,0.004551082917255035,107,0.0
18mo.2mo.Q.median.loops,106,0.0,32,0.0027409962522642003,57,0.002354194691710312
18mo.2mo.Q.std.loops,107,0.0,3,0.056888625118099265,9,0.03310193139348012
18mo.2mo.Q.skew.loops,108,0.0,91,0.0,106,0.0
18mo.9mo.activity.log_ratio.min.10kb-20kb.enhancer_DMR,109,0.0,140,0.0,147,0.0
18mo.2mo.Q.min.loops,110,0.0,5,0.036086084259758774,27,0.009737209546845468
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,111,0.0,63,0.0,171,0.0
9mo.2mo.T.median.loops,112,0.0,41,0.0013944020856482007,103,0.0
