index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
gene_length.meta,1,0.11743485258826447,1,0.09260716723489798,1,0.2930478599334139
9mo.2mo.log_ratio.mean.atac,2,0.08163341453369773,37,0.0,10,0.06553915454612959
18mo.2mo.log_ratio.std.atac,3,0.07560106318660403,13,0.015877555879551208,20,0.03774056429456869
18mo.9mo.log_ratio.mcg_genebody,4,0.06789538022643025,4,0.0355401805016075,31,0.023815569938441937
18mo.2mo.log_ratio.mean.atac,5,0.06552128561349577,20,0.007465485392589863,2,0.1782831513743759
count.atac,6,0.04755572698517868,3,0.05507164170935074,24,0.03213342877118474
18mo.2mo.log_ratio.DAR,7,0.035059868461790114,25,0.0040532272864423615,14,0.04785464124864058
18mo.2mo.log_ratio.mcg_genebody,8,0.03021522333289317,30,0.0018118519030642095,16,0.04572499965624109
18mo.9mo.log_ratio.mean.atac,9,0.027306426969040936,35,0.0,12,0.06241426542606467
9mo.2mo.log_ratio.std.atac,10,0.025716119742385628,19,0.007661213610627755,13,0.0615067444720425
log2_distance.std.atac,11,0.02100958117574572,14,0.011912824364281769,3,0.0977722341258713
log2_distance.mean.atac,12,0.020390339942176157,59,0.0,7,0.07522958149270315
18mo.2mo.T.min.loops,13,0.01939336644774237,51,0.0,5,0.08266645472343098
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,14,0.01489628628751857,45,0.0,67,0.002637804726479842
18mo.2mo.T.std.loops,15,0.014581189365351355,52,0.0,73,0.0
9mo.2mo.log_ratio.DAR,16,0.011251230080033548,28,0.002155111497197394,28,0.028277816593309767
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,17,0.01047269177117687,72,0.0,60,0.006671940001474468
18mo.9mo.T.skew.loops,18,0.009398361338149579,27,0.0027987497934578403,36,0.01914656267376894
9mo.2mo.log_ratio.mcg_genebody,19,0.008929998297617123,6,0.024393091336836648,25,0.03168037870476395
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,20,0.008241560828870375,21,0.007363922548331276,55,0.00849164528646305
18mo.2mo.T.median.loops,21,0.0069813453300953884,5,0.02632705428619298,27,0.02950738996161382
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,22,0.006904441470755415,17,0.009807423312344018,4,0.09698665698532852
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_DMR,23,0.005030273467483738,38,0.0,9,0.07011487568668674
a_length.log.min.loops,24,0.005015039394080175,70,0.0,46,0.01381674694387687
9mo.2mo.Q.skew.loops,25,0.004852876958283581,22,0.0072947188880732984,26,0.03105901125524877
18mo.2mo.Q.min.loops,26,0.00454857066503017,49,0.0,19,0.0389350480993436
18mo.9mo.log_ratio.std.atac,27,0.004523446601138916,36,0.0,48,0.013064928777124219
9mo.2mo.Q.max.loops,28,0.0038566117729569686,56,0.0,56,0.008486653535295452
Tanova.min.loops,29,0.003498551159149914,10,0.0173579753052417,39,0.018271823541974527
18mo.9mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,30,0.002972502050223388,61,0.0,57,0.008094565611790392
a_length.log.std.loops,31,0.002544710958115244,8,0.017940025670733297,63,0.0054526544082003645
18mo.2mo.log_ratio.mch_genebody,32,0.0024282300256377658,34,0.0005464314454415477,8,0.07034987898656642
