gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,count
0610005C13Rik,-0.4829246548473929,0.4161267827673907,-0.06679787208000221,1
0610009L18Rik,0.5122500377254249,-0.07813165796185695,0.43411837976356793,1
0610010K14Rik,0.18165071295210788,0.11005197044006865,0.29170268339217653,2
0610011F06Rik,-0.3029273343240453,0.9283926916725918,0.6254653573485465,1
0610040J01Rik,-0.17957334577775974,-0.6004707165628032,-0.7800440623405629,1
1010001B22Rik,0.619744257199252,-0.27206581661736573,0.34767844058188624,1
1110008P14Rik,0.3253675575902304,0.5353449452796695,0.8607125028698999,2
1110019D14Rik,-0.030280438913325436,-0.17659321442163384,-0.20687365333495927,4
1110035H17Rik,0.04112213579739343,0.11503077493654779,0.15615291073394122,1
1110038B12Rik,0.3734676463085711,0.3124366745716744,0.6859043208802454,3
1110038F14Rik,0.42570194672668027,0.042142488648361454,0.4678444353750417,1
1110051M20Rik,0.3137826351353628,1.3466533400929765,1.6604359752283393,1
1110065P20Rik,0.44668988688674105,0.0693237583235482,0.5160136452102893,1
1190002N15Rik,-0.37353197580763364,-0.20753574834412314,-0.5810677241517568,1
1200014J11Rik,0.3526140952825676,0.7678111359656401,1.1204252312482077,1
1500004A13Rik,-0.7002320203798897,0.7365546535865217,0.03632263320663198,1
1500011B03Rik,0.37015929869770403,0.1692524500375716,0.5394117487352756,2
1500017E21Rik,0.8498941557698738,0.3905883996421271,1.240482555412001,1
1520401A03Rik,0.4377700553192234,0.34976899661107685,0.7875390519303003,1
1600002D24Rik,0.7364426992168274,-0.3450632348195233,0.3913794643973041,2
1600002K03Rik,0.05517375197359842,0.3745551562346767,0.42972890820827514,2
1600012H06Rik,-0.009051161697601673,0.16209582575179693,0.15304466405419526,2
1600014C10Rik,0.0177414318042457,0.006749667745034937,0.024491099549280637,2
1600014C23Rik,0.3078696084158161,0.35902940481774337,0.6668990132335595,1
1600020E01Rik,0.4327688622544912,0.07147339609062087,0.504242258345112,1
1700003M07Rik,0.23277686162099354,0.21734884793248055,0.4501257095534741,1
1700006E09Rik,0.017129129206082006,0.2581658516617793,0.2752949808678613,1
1700007B14Rik,-0.6776610433445424,-0.04282247397346761,-0.72048351731801,2
1700007G11Rik,0.4686364135733241,0.17526103936636828,0.6438974529396924,1
1700007L15Rik,0.09865108516183962,0.22649239987220282,0.32514348503404245,1
1700008O03Rik,0.3359471270791276,0.03925591441502944,0.375203041494157,3
1700010B13Rik,0.3788860212808114,0.06576455820826155,0.44465057948907294,1
1700011A15Rik,0.7631273257293367,-0.03592775710278584,0.7271995686265509,1
1700011B04Rik,0.0060365785134730565,-1.5460534630535188,-1.5400168845400457,1
1700012B09Rik,-0.46163312488080765,0.9810035954550931,0.5193704705742854,1
1700016D06Rik,0.5322784502696343,0.07359878591122371,0.605877236180858,1
1700016P03Rik,0.14550154736662346,0.3108831526596756,0.45638470002629905,1
1700017G19Rik,-0.6017529142844302,-0.1116201084131021,-0.7133730226975323,1
1700019B03Rik,0.8351807389798412,-1.3382826729243518,-0.5031019339445104,1
1700019D03Rik,-0.3801845055411994,-0.19931201450814828,-0.5794965200493477,2
1700019G17Rik,-1.0435898432626147,-1.045516269705277,-2.0891061129678916,1
1700019L03Rik,0.14017143870637438,0.18785565455819286,0.32802709326456725,1
1700021L23Rik,0.29434676443393215,0.34285402510243257,0.6372007895363647,1
1700021N21Rik,0.467910127263762,0.4086500338957517,0.8765601611595137,1
1700023E05Rik,0.7169385519223845,-0.41236020557951614,0.3045783463428684,1
1700023F02Rik,0.17984541417979993,-0.32956412580246397,-0.14971871162266404,4
1700024B18Rik,-0.7337058050837886,0.4255892608490317,-0.3081165442347569,1
1700026D11Rik,-0.29086517576631854,0.1740465756455416,-0.11681860012077694,1
1700027H10Rik,-0.029767775513132033,0.12159151072176577,0.09182373520863374,1
1700028J19Rik,0.05066138636243611,0.6986564857334074,0.7493178720958436,1
1700028K03Rik,0.1778039987665827,0.5120924167165222,0.6898964154831049,2
1700028N14Rik,0.2611098623128638,0.15055135299875544,0.41166121531161926,2
1700037C18Rik,0.19749583868951093,0.2551628975602349,0.45265873624974584,2
1700040L02Rik,-0.8168997047468529,0.5705214367973555,-0.24637826794949746,2
1700041G16Rik,0.3384096257658582,0.03792214073679623,0.37633176650265443,2
1700047F07Rik,0.3696176188700693,0.5033650943693446,0.8729827132394139,1
1700052N19Rik,0.2603900901679501,0.10375567905533956,0.3641457692232897,1
1700063A18Rik,-0.3288771100974686,-0.2426731110536249,-0.5715502211510936,3
1700064H15Rik,-0.5915583683277705,0.06848413723499647,-0.5230742310927741,1
1700064M15Rik,0.20063361699102966,0.10997222321737432,0.310605840208404,1
1700071M16Rik,0.2887104357408008,0.4304364590716956,0.7191468948124964,1
1700092M07Rik,0.14152394283412217,0.3956248289479105,0.5371487717820327,1
1700101E01Rik,-0.07799617595917363,0.5662390618508097,0.4882428858916361,1
1700105P06Rik,1.3448727672134964,0.06371584540712094,1.4085886126206173,1
1700112E06Rik,0.07282937556603297,0.04305371682608117,0.11588309239211414,1
1700112K13Rik,0.009506330122921014,0.7244123454061172,0.7339186755290382,1
1700113H08Rik,0.04123618017538078,0.08975716558767055,0.13099334576305133,2
1700120C14Rik,0.26094201770556813,0.3323803031664869,0.593322320872055,2
1700125G02Rik,0.49623397214401965,-0.1579137606905885,0.33832021145343116,1
1700126H18Rik,0.5422534902012712,0.9733856629366757,1.515639153137947,1
1810007C17Rik,-0.222448517668971,-0.42403310086726,-0.646481618536231,1
1810011O10Rik,-1.1224005098548142,-0.7318037148124394,-1.8542042246672534,1
1810012K08Rik,0.2544491903781885,0.18508937850674023,0.4395385688849287,1
1810013L24Rik,0.43067308301391005,0.3425208446706054,0.7731939276845154,1
1810019N24Rik,0.6484870553457078,0.05386430863547953,0.7023513639811874,4
1810021B22Rik,0.6900982282664944,0.17499487305521488,0.8650931013217092,2
1810026J23Rik,-0.2796941793192236,0.3055881681805346,0.025893988861311,1
1810055G02Rik,0.3460896228381154,0.127023747248606,0.4731133700867214,1
2010003K11Rik,1.0161199690712173,-0.06910911182330093,0.9470108572479163,1
2010107E04Rik,0.0032473396517005426,0.4907046108661861,0.49395195051788665,1
2010109A12Rik,0.32159793427115435,0.02207234564580629,0.34367027991696064,1
2010110K18Rik,0.22800677553026372,0.09602017354825154,0.32402694907851526,1
2010111I01Rik,0.22949064789904128,-0.3419192737971253,-0.112428625898084,1
2010300C02Rik,0.06010779186673876,0.777562050492821,0.8376698423595598,2
2010320O07Rik,0.36557597655127694,-0.08099889429716978,0.28457708225410716,1
2200002D01Rik,0.052632259014852245,0.6558929535023017,0.708525212517154,1
2210008F06Rik,0.06840821901318517,0.41085815938319836,0.47926637839638353,1
2210011C24Rik,0.4052579169327162,0.44056621366530946,0.8458241305980256,1
2210018M11Rik,-0.18236674674272235,0.9394627662923773,0.757096019549655,1
2210404O09Rik,0.9315203102082004,0.5103691610845456,1.441889471292746,1
2210408F21Rik,0.5947382302136073,0.12042377957617134,0.7151620097897786,1
2210408I21Rik,-0.3626908863637612,0.04633442972768494,-0.31635645663607614,3
2310001K24Rik,0.10765944962336871,0.26495371059220707,0.3726131602155758,1
2310002F09Rik,0.8519801534128442,0.3115022195511501,1.1634823729639943,1
2310003H01Rik,-0.7849917383907585,-0.4234306969153021,-1.2084224353060606,1
2310009B15Rik,-0.31014599823563627,-0.07575255709118967,-0.38589855532682593,1
2310010J17Rik,0.1905112253988802,0.35110025758383345,0.5416114829827137,2
2310022A10Rik,0.24349195023555614,0.2545682363841273,0.49806018661968343,1
2310035C23Rik,-0.6003308391982272,-0.45358595650027966,-1.053916795698507,1
2310044K18Rik,0.26016027836368283,0.3018083558291049,0.5619686341927878,2
2310047M10Rik,0.5198090655641683,0.122961721924145,0.6427707874883133,1
2410002F23Rik,0.6087203150750417,0.0054855302608927126,0.6142058453359344,3
2500002B13Rik,-0.30258660134618953,-0.05103834643237981,-0.35362494777856934,1
2510009E07Rik,0.17612370954354772,0.33040613703191246,0.5065298465754602,1
2510039O18Rik,0.5131144129950145,0.0555051278120664,0.5686195408070809,1
2510046G10Rik,0.12762618538736792,0.23838321316563116,0.3660093985529991,1
2600014E21Rik,-0.8526898630632012,0.048292666656520655,-0.8043971964066805,1
2610001J05Rik,-0.42236104905959815,0.1681833119344196,-0.25417773712517855,1
2610005L07Rik,0.41799398506383234,0.15202901363585664,0.570022998699689,1
2610021A01Rik,0.4837309090723716,0.08514107799548354,0.5688719870678551,1
2610028H24Rik,0.693465820316434,0.4991636668743449,1.1926294871907788,1
2610035D17Rik,0.017262136857573274,0.7452955469772462,0.7625576838348195,2
2610035F20Rik,0.12336360251887535,0.5468644450077198,0.6702280475265951,1
2610037D02Rik,0.13464406879003565,-0.1687880457511406,-0.03414397696110494,1
2610203C20Rik,0.4762149336850325,0.14556909214894054,0.6217840258339731,2
2610206C17Rik,0.34166355732416287,0.13568362096490771,0.4773471782890706,1
2610307P16Rik,-0.37483403796399145,-0.4597858626275727,-0.8346199005915641,11
2610316D01Rik,-0.10642351113468873,-0.44256428787387897,-0.5489877990085678,3
2610524H06Rik,0.14648183402689163,0.1869602820110452,0.33344211603793683,1
2700016F22Rik,0.3585234888001496,-0.03914951759498653,0.3193739712051631,1
2700033N17Rik,-0.25168541964887164,-0.1540276049483754,-0.40571302459724706,3
2700099C18Rik,-0.35565623237088806,-0.06742030450603798,-0.42307653687692603,1
2810006K23Rik,0.2441372456010884,0.13768083998381586,0.38181808558490427,2
2810008D09Rik,0.1621353420271241,0.02317225198187245,0.18530759400899655,1
2810029C07Rik,0.038930529871922026,0.05932077571779004,0.09825130558971207,1
2810032G03Rik,-0.44161974064014675,-0.039130189142055016,-0.48074992978220177,1
2810403D21Rik,-0.04400751560263094,-0.005325335123360642,-0.049332850725991584,1
2810404M03Rik,-0.530548605613524,0.06014288117479771,-0.4704057244387263,2
2810408A11Rik,0.2941781682160589,-0.003962395457521417,0.2902157727585375,1
2810408M09Rik,0.37181575410644596,-0.01008321381489452,0.36173254029155144,1
2810425M01Rik,0.4029650123877784,0.03693280449272729,0.43989781688050567,1
2810454H06Rik,0.26309024609177145,0.13592014773676997,0.3990103938285414,1
2810468N07Rik,0.29910414944944064,0.14344444370827736,0.442548593157718,1
2900011O08Rik,0.6261939611800935,0.7486887220087948,1.3748826831888883,1
2900026A02Rik,0.3741831311380417,0.5329518027532076,0.9071349338912493,1
2900052L18Rik,0.003646588844754106,0.42072477901998795,0.42437136786474206,1
2900072N19Rik,0.4224294158491846,0.36722924159669823,0.7896586574458828,1
2900079G21Rik,-0.8191159508193215,0.37390347063843166,-0.4452124801808899,1
2900089D17Rik,0.4747046181592654,0.0031036054904956534,0.47780822364976105,4
3100002H09Rik,0.40541080235574833,0.3977409207908891,0.8031517231466374,1
3100003L05Rik,0.9460874062114503,0.3165305218238377,1.2626179280352878,2
3110039M20Rik,-0.05345447325087234,-0.021371204795621424,-0.07482567804649376,5
3632451O06Rik,-0.4826335707989502,0.1887732585156252,-0.293860312283325,1
4430402I18Rik,-0.1937043749057512,-0.010653406294073298,-0.2043577811998245,2
4732491K20Rik,0.1896604638807915,0.29860037456044797,0.48826083844123946,1
4833427F10Rik,0.6697538467378554,-0.03148185207247334,0.6382719946653821,1
4921514A10Rik,-0.3190392058030693,0.13298731567189437,-0.18605189013117496,1
4930402H24Rik,0.008513584850071698,0.6575599549511626,0.6660735398012343,1
4930404H24Rik,0.9193823930758374,0.1860703051750634,1.1054526982509008,1
4930412B13Rik,1.3011636662585127,-1.0102711021271769,0.2908925641313357,1
4930412C18Rik,-0.3787537532595995,0.9971326314586821,0.6183788781990827,1
4930412F09Rik,0.12771907758322687,0.36000091922322675,0.4877199968064536,1
4930412M03Rik,0.06503380936835246,0.2846675939996772,0.3497014033680297,1
4930422M22Rik,-1.0941191971638364,2.305046576554399,1.2109273793905624,1
