gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610009E02Rik,-0.1610293018870228,-0.01665388655778033,-0.17768318844480313
1110032F04Rik,-0.2947294531174678,-0.015800052440225976,-0.31052950555769376
1110046J04Rik,-0.09992068305908491,-0.0418084435442774,-0.14172912660336232
1110051M20Rik,-0.19403105521022113,-0.021515534584673257,-0.21554658979489438
1700001O22Rik,-0.11382962786581008,-0.03922662728161508,-0.15305625514742516
1700003D09Rik,-0.13491484031972262,-0.0491807206575397,-0.18409556097726232
1700003M07Rik,-0.13508105835232292,-0.030981411589084407,-0.16606246994140733
1700016G22Rik,-0.12005317765750806,-0.048990771135642486,-0.16904394879315054
1700020N01Rik,-0.16929158006061518,-0.005277600505426472,-0.17456918056604165
1700024I08Rik,-0.136477718903125,-0.015924342150966275,-0.15240206105409126
1700026N04Rik,-0.14298098737103532,-0.024624578092105165,-0.16760556546314048
1700028N14Rik,-0.1440912570030655,-0.035477137921489016,-0.1795683949245545
1700030E10Rik,-0.2293886254886045,-0.08818722221395525,-0.31757584770255975
1700034J05Rik,-0.18816155342290886,-0.1114846057705896,-0.29964615919349846
1700039M15Rik,-0.12726901010001984,-0.01793341927468614,-0.14520242937470598
1700040F17Rik,-0.21558444762372436,-0.06348760507001056,-0.2790720526937349
1700041B01Rik,-0.1390266781055718,-0.05678237512469528,-0.19580905323026707
1700042O10Rik,-0.15660589801294433,-0.00150701180541446,-0.1581129098183588
1700057G04Rik,-0.13460538332391736,-0.03640687837613771,-0.17101226170005507
1700060O08Rik,-0.18676458815606733,-0.06412408473058728,-0.2508886728866546
1700086L19Rik,-0.24629576153376798,-0.021708826441402707,-0.2680045879751707
1700109K24Rik,-0.1492008785601302,-0.04117961563953054,-0.19038049419966074
1700120G07Rik,-0.10824487504775138,-0.04864405387212989,-0.15688892891988127
1700120O09Rik,-0.08514510460614844,-0.057312522095767204,-0.14245762670191564
1700122H20Rik,-0.15026887168255953,-0.02106294251941787,-0.1713318142019774
1700123O21Rik,0.13870614119072677,0.0039060925191288787,0.14261223370985565
1700128I11Rik,-0.15809945575649698,-0.0017534475577316577,-0.15985290331422863
1810034E14Rik,-0.15014256908369095,-0.001513998051891341,-0.1516565671355823
1810043G02Rik,-0.11132106438173311,-0.04897509961742019,-0.1602961639991533
1810046K07Rik,-0.08308206115351119,-0.06324620368823991,-0.1463282648417511
1810059C17Rik,-0.16632560948437236,-0.11983525822270258,-0.28616086770707494
2010106C02Rik,-0.17915414966930254,-0.05883263274965733,-0.23798678241895987
