gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,18mo.2mo.Q.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,min_distance.log.std.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,18mo.2mo.T.median.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,log2_distance.min.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.max.atac
Slc9a9,560536.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-0.0320594656214145,0.0,0.0,0.0289549527724295,0.0289549527724295,0.0289549527724295,-0.6144093452401256,0.0,0.0,-0.0320594656214145,0.0,-0.0320594656214145,-0.0320594656214145,0.0,0.0,-0.3219280948801484,0.0289549527724295,-0.3023182653545508,-0.1527113891017679,-0.1527113891017679,-0.1825064131048127,0.3684034321991866,10,-0.3404132240970035,-0.6754919535704635,8,-0.33507872947346,0.001151859477438,-0.15342016,0.0002250988,21.066327051090465,0.0006301487378021,-0.0014511241999999,0.0003885622,0.0001476059912087,-0.0019820197,17.68245972646458,1.0831283102885567,0.0007418262678102,0.001319215,0.0612934102142857,0.0528307594835164,18.466329457667975,0.06234637,14.313024722595518,17.69672986393367,-0.0007902114999999,-0.0098610553635795,-0.0101654792894279,-0.0200265346530075,0.006576093122782,0.0685136587052209,-0.0619375655824388,0.3883482418194989,2.2762914903584908,9.43045255166574,18.10459875356437,-0.119459310610086,40,-0.8077728242352977,-0.0010111419797323,0.3487897674935355,0.3699171248195461,-0.8903320825829062,0.6318119048740329
Aldh18a1,38206.0,0.0,0.1375035237496069,-0.0740005814435873,4,1.0,1.0,0.337221706327078,-0.0351946639443823,0.0896217039462736,0.0,0.0,0.0956266404871826,0.5667129430108508,0.3311697917490167,-0.2317370619832736,0.0,0.0,0.0934169384060172,1.0,0.08582646948653,0.0896217039462736,0.1520030934442484,1.0,0.4150374992768402,0.3311697917490167,0.1890435788931999,0.2866006601808205,0.2262107185505006,0.7505687959658238,0.1308344785101644,1,-0.5655971756670646,-1.209453365117183,1,-0.6438561894501185,0.0007208042073399,-0.11160685,-0.0001715407499999,20.72776261128469,0.0001149672933333,-0.001926719,7.570599999999917e-06,3.131524500000006e-05,-0.0014924551999999,20.58030457858436,0.5100488469897008,0.0010584788018796,0.0034510326,0.0332696040333333,-0.0124268562166666,19.214426642871874,-0.02507658,16.095067301607052,14.89477040515668,-0.0013008246,-0.0002982942927244,0.002962856752363,0.0026645624596386,-0.0066460461005265,-0.0384836272336374,0.0318375811331109,0.3845064586949113,0.9124785361634692,10.28193002695556,12.632768054728768,0.3927570754633065,6,0.1417485989003548,0.1174816120090573,0.4853098946589065,0.2150343755444254,-0.2047133685786262,1.3284994879178402
Haus8,24373.0,0.0,0.8271634031357538,-0.0473057147782016,3,1.0,1.0,0.1066713053026819,0.0973935838301874,0.0285834684609058,0.0,0.0,0.0083082245427554,0.1164107724869953,0.086724497223968,0.9526265147789992,0.0,0.0,0.1143396740677573,1.0,-0.0924390811467397,0.0168280204606411,0.5145731728235754,0.0,1.3219280948440812,0.0704811647512396,0.0239716913402556,0.0940137227115188,0.1147176504476534,0.0,0.0,0,0.0,0.0,0,0.0,0.000940670656849,-0.013617555,-0.00037982055,19.480748791797,0.0009531660447368,2.8740699999999997e-05,0.0008983182499999,-0.0002816247447368,-0.0013560903,18.36387679255462,0.3509707862741477,0.0005888651950874,0.03438569,0.0564403884210526,0.0228582471052631,17.93919320187618,0.017877285,15.345231968748733,14.516623399573431,-0.0006157205,0.0311941857195008,0.035594220177787,0.0667884058972879,0.0056106737571465,-0.0042147229124441,0.0098253966695907,0.1333932319678529,0.3571221856194359,10.89330153086064,11.604553229079084,0.0775435818315809,3,0.0043998140069119,0.0210169580879961,0.1831938367457042,0.0590384193466865,-0.0373669112678252,0.2885733038007689
Ddx20,9304.0,6.0,0.3103401206110332,0.0565835283661453,17,2.0,3.0,0.0377516727876432,-0.3202022768867344,-0.1873233792153152,0.2814618090746354,6.0,-0.3353376188753185,-0.1318280279112489,-0.2009916546253713,0.5104604868369789,-0.1005507401580443,0.3103401206110332,-0.1103348823813168,0.0,-0.2756435120652565,-0.1901562882193009,0.0,0.0,0.8875252707382737,-0.2227191004706462,-0.610981130940575,-0.4267682620146709,-0.3579971180967494,0.0,0.0,0,0.0,0.0,0,0.0,0.0008373695588886,-0.040698884,-0.0003884646,19.127016963778683,0.0006381219499999,-0.0007723695,0.0005829915999999,-0.0003525395173913,-0.0018934852,17.78227150038789,0.1021231143483844,0.0006678884575249,0.0817251,0.0700448774369565,0.0164847431086956,17.79895084111514,0.01115573,15.430321866848114,13.98992663055989,-0.0016868486,0.0716442917596376,0.006154447576463,0.0777987393361006,0.0974020252441094,0.0041926746118602,0.0932093506322491,0.1809885351755417,0.4982529553585949,10.47775826644399,11.182394353404591,-0.2187044875582404,2,-0.277100891316175,0.069581816781711,0.3157394888098108,0.134750953634269,-0.0257014963044346,0.0045570460675508
Pik3cd,53403.0,0.0,0.1375035237496069,-0.2775339755281445,5,1.0,2.0,0.0284176448307222,-0.4739311883301687,0.3503233840248421,0.0,0.0,0.0202380158341375,0.0763641037387028,0.0483010597864201,-0.643856189771479,0.1882077242348074,0.1375035237496069,0.3972649475790364,0.0,0.3033818204706477,0.3503233840248421,-0.4739311883301687,0.0,-0.643856189771479,0.0483010597864201,0.3797459242093506,0.3986244438112623,0.3986244438112623,0.5073380412756305,0.4000278731076773,5,-0.1776551615016742,-0.7400813180233081,3,-0.5624261565216339,0.0009891767303946,-0.132365172,-0.0002919519999999,19.017966478417502,0.0002001139743119,-0.0015185498,2.552769999999982e-05,-0.0002165837018348,-0.0022037387999999,18.047177176986157,0.4786239588587281,0.0009288979859051,0.0007782585,0.0212456208779816,0.0113731660733944,17.65427707063509,0.0029215999999999,13.51902189562195,15.077274715118952,-0.0016783569999999,-0.0018419667932872,0.0121013395766835,0.0102593727833963,0.0137107728464606,0.020958492201404,-0.0072477193549433,0.2316970405322461,3.2334671507469523,5.75488750216614,14.80881338369458,0.4435883652979946,11,-0.1017735807958333,-0.0647938768572839,0.2595734159427391,0.1435838475072955,-0.295328668880721,0.8779329277952097
Mcee,19518.0,0.0,0.0,0.0,2,0.0,0.0,0.0,-0.561499391414081,0.0700341916378928,0.0,0.0,-0.2461715401697393,0.1434246056003898,-0.0857639592815924,-0.9239984532620462,0.0,0.0,0.4078683652460966,2.0,0.0530548536336188,0.1769858035058694,-0.3219280948801484,2.0,-0.8479969065421264,-0.0628369646169806,0.1964794592340086,0.2592919325992564,0.2592919325992564,0.4175029634164966,0.0747997955358664,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110568294876567,0.0212527683224162,0.0101959388347595,-0.0241576977339118,0.0255200450928669,-0.0496777428267787,0.3193269500471395,0.4855290328707445,10.09143538632374,10.77807712953544,0.1931143477085399,2,-0.0340935401714039,-0.0014096360859936,0.0449328640423047,0.2743940860048348,-0.1954355550174971,0.2248866805709868
Fdps,8371.0,3.0,0.0,0.0,9,0.0,0.0,0.0,-0.3368209731403755,0.0153673560833993,0.0,0.0,-0.037108090009486,0.2421300860002015,0.0997976732002672,-0.063328898216881,0.0,0.0,0.1300778458374738,3.0,-0.0394993007189521,0.0336089107775961,0.1375035237492792,4.0,0.4854268271661199,0.1120141614725441,-0.0766073907284381,0.1410080090687867,0.1946584584842745,0.0,0.0,0,0.0,0.0,0,0.0,0.0019339963130423,-0.0455640999999999,-0.001324587,19.539556424582347,0.0012018119095238,-0.0006333357999999,0.0009825917,-0.0013885513619047,-0.0043488339999999,16.804244483718215,0.1363534728262838,0.0016174120741988,0.4194544,0.0728316357619047,0.0239027095238095,17.024978364994563,0.02688188,15.732405946791628,13.769734554204597,-0.0009378394999999,-0.0021770795069113,0.1151474571241963,0.112970377617285,0.1095812117774895,0.0687239351467488,0.0408572766307407,0.1497237165794246,0.6063307165283883,10.00562454919402,11.392317422778811,0.1161795372300508,4,-0.0848005021994151,-0.0185758980655847,0.131147344943056,0.2265079853926177,-0.347810908823392,0.2630104066239769
Zfp687,8858.0,0.0,0.2730184944053793,0.2223924213355896,15,3.0,3.0,0.1015864770897462,-0.0389959276837513,-0.0002759173076212,0.0,0.0,-0.0584738974174214,0.0747950391326215,0.0076578114555454,0.0307141869456751,0.0,0.0,0.0703575427023137,1.0,-0.0713335734796016,0.0012551166759218,1.087462841240792,1.0,0.6780719051072275,0.0070961562299179,-0.0462037526721372,0.0064396340841289,-0.0009655369181111,0.0,0.0,0,0.441705449684134,0.0836579290347783,1,-0.3580475206493557,0.0009100810840564,-0.149935781,-0.0001725101999999,19.12060239371419,-0.0006740922941176,-0.001497567,-0.0008241189999999,-0.0005937358529411,-0.0025829049999999,16.98815209769054,0.0400193371205375,0.0008883816179943,0.11662646,-0.0376800835882352,-0.0918240298235294,17.246620694841273,-0.0878124499999999,15.80226391179129,13.911579241402148,-0.0020979544999999,0.0255595429258594,0.0446671356569488,0.0702266785828082,0.001887278568632,-0.0546399363734113,0.0565272149420433,0.2024631878909294,0.5039773162810472,10.408329740767496,11.405141463136395,-0.0658608378791563,3,-0.2160269724106731,0.0571111984814044,0.2313899103814631,0.0292624754996277,0.0260446342005251,0.1624842501552219
Boc,73848.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0780596009578349,-0.2170256779475488,0.0,0.0,-0.2632655509581951,0.0801852038718062,0.0720275767100222,-0.5291297460332441,0.0,0.0,-0.0809701532303472,0.0,-0.3530812026647503,-0.2170256779475488,0.2630344058313891,0.0,0.1375035237486233,-0.0370175901254555,-0.6163467536229454,-0.0460074560276918,-0.000784949358541,0.0097254748645514,0.6717682268920516,4,-0.4971354634010006,-0.5390891523785534,3,-0.0419536889775527,0.0009214199134776,-0.12790073,-0.0001965660499999,19.15102645183533,-0.0001787392477272,-0.0015452704,-0.00037191345,-0.0002358468999999,-0.0023505254,18.96620125343523,0.6704905631882135,0.0007851731241652,0.032500677,-0.0392106426363636,-0.07948261825,17.16325777382842,-0.092485832,13.56843119316746,15.518991170892344,-0.0025128039999999,0.0124775770083014,0.0047835497661338,0.0172611267744353,0.0589404124975169,0.0286484439667469,0.0302919685307699,0.3437343945042222,1.5714531058754166,11.151650829973484,15.06844241602583,-0.0114941644981774,11,-0.6776781587536256,-0.1378360278518534,0.2215532360396494,0.242496557291591,-0.7246875548071521,0.3027769235488986
4833439L19Rik,14217.0,0.0,0.0,-0.1186444964982937,4,4.0,4.0,0.1777780220662675,-0.1020377784247281,0.1142137424583249,0.0923706552996117,1.0,-0.3050106937569707,0.1903970384075712,0.0597352006779141,-0.3375891820133966,0.1286698434435575,0.0,0.24221323352808,0.0,0.050985178786588,0.1304064743078294,0.7369655941469699,0.0,0.0,-0.0182928182238284,-0.2057621096030835,0.1656029720153274,0.1431188311162095,0.5146104290064186,0.5341713783828292,3,-0.3650207322598348,-0.8806522187498903,3,-0.5156314864900556,0.0012841951908131,-0.08425019,-0.0002716322499999,18.83749242778598,0.0001999701145833,-0.0013401229,-0.0001392553,-0.0001686962333333,-0.002141472,17.826120178074866,0.3615037396192013,0.0009041802137832,0.052787453,0.0039668476562499,0.0051948542604166,17.603570330964022,-0.0001284999999999,15.660190928405637,14.23017058349584,-0.0016339491,0.0360209841436264,-0.0241602597660674,0.0118607243775589,0.1090056790532184,0.0219682349832921,0.0870374440699263,0.4195248817149245,0.843563439565028,11.169298695792907,12.93976284507177,0.1721772699495424,5,-0.1721129201230893,0.1359113673982617,0.3323924924418228,0.4939132969910946,-0.3927219703042226,0.6221176544601104
Mbtps2,63344.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-1.2075187496123712,-0.041112561352705,0.3670050203584325,1.0,-0.0151314077984481,0.0351136460630931,0.0099911191323225,-0.0202797594359957,0.3474894860916642,0.0,0.1111967698483749,0.0,-0.1934218925537849,-0.041112561352705,-0.9999999999759548,0.0,0.9999999999639329,0.0099911191323225,-0.6701972879843745,-0.2459577909580577,-0.2028906705399267,-0.5195203673191677,0.7952304585412212,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009040268046531,-0.0023940288617813,-0.0114342969083123,0.0543835464494001,-0.0278571339592629,0.0822406804086631,0.0,0.0,13.751334836401352,13.751334836401352,-0.5233936205214095,1,-0.5195203673191677,0.0038732532022417,0.0,0.0,0.0038732532022417,-0.5233936205214095
Aco1,55257.0,2.0,0.1375035237494977,0.0,6,0.0,0.0,0.0,0.4420147344451801,-0.0074303799049779,0.0,0.0,-0.0427978750822761,0.223551289840556,0.0351447148582373,0.4619992266310945,0.0,0.0,0.1378761979625564,3.0,-0.2261109040962821,-0.0318883620129012,0.8479969065421264,3.0,1.2630344058169625,0.0762819648226695,-0.0502282549872541,0.0137113945311155,-0.0217903553311984,-0.2730920105466836,0.0217527043218522,1,0.0,0.0,0,0.0,0.0009482041573337,-0.08554211,0.0002828973,22.253496664211536,0.0010633417974683,-0.0006759473999999,0.001101424,5.878065253164552e-05,-0.001749482,18.74957813088985,0.6481906987137466,0.000908719492923,0.031170547,0.0664825631240506,0.0191792987886076,17.317255630381812,0.01559776,13.39110930404168,15.248187020974347,-0.0013128251,-0.0058407005439456,0.0073723358930684,0.0015316353491227,0.0098160840548757,0.0302195190445069,-0.0204034349896312,0.1152875077363615,0.4876827674916148,10.332036548361764,11.29117069932192,-0.1687026272725096,3,-0.2730920105466836,0.0077688755318821,0.1177862968481086,0.0405310609149118,-0.0217525544727279,-0.0338322079792074
Rbm14,11065.0,0.0,0.5052353082490475,-0.5145731728276974,7,2.0,2.0,0.0858697030308724,-0.4173366270406641,0.1603919357606984,0.0995174566237198,1.0,0.0310409584501387,0.2235293000521574,0.1237273865019943,0.1052972262444904,0.3111106691271477,-0.9068905956043104,0.1806584444088219,0.0,0.1329676292994284,0.1556777815536255,0.1699250014403088,0.0,0.9068905956001028,0.1255062578765712,0.077132220058794,0.2399958111990451,0.2645835771710572,0.0,0.0,0,-0.3550949587493595,-0.6938968721123064,1,-0.3388019133629469,0.0004341864941085,-0.167753444,-0.00047406325,18.309791624711977,-8.777299999999846e-06,0.000121902,0.0002228663999999,-0.0006647481249999,-0.0019476729999999,18.241418399050094,0.2228436177351998,0.0009271042184656,0.0821018,-0.0398439685,-0.024288216,17.721923931104804,0.0262403749999999,16.095067301607052,14.18060850317566,-0.0013402409999999,0.0026852665932537,0.0823046311451476,0.0849898977384014,0.179090345440452,0.1062727132586364,0.0728176321818155,0.0223922341207029,0.2236327868117544,11.100005224422786,11.41626974452326,0.1407354277458892,2,0.1998441975867768,0.0749424704335535,0.0765970523212315,0.0542048182005285,0.0366138759109757,0.1948977228611328
Psmc5,6966.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925186001651782,0.7513678643078607,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162859155638702,0.0418508207823494,0.0581367363462196,0.1696111674207502,0.0250364817083803,0.1445746857123698,0.2106132246317072,0.8768568659547722,10.140829770773127,12.012624538865094,0.0549709085389427,7,0.1626241990690793,0.3193872558382119,0.0842922631385391,0.2936731973499811,-0.0097560872264683,0.1723802862955477
Pced1a,7454.0,1.0,0.0,0.0,7,0.0,0.0,0.0,-0.2152717264975749,-0.0138505400687058,-0.0781809626763352,0.0,0.0016172792620716,0.1585851606944877,0.0897499633022251,-0.3027821311024082,0.0,0.0,0.0874913887125856,1.0,-0.0791584806941632,-0.0048420430297473,0.0458036896129794,0.0,0.1750867065575594,0.0841934577159295,-0.0028045546623056,0.1308752551755537,0.1019783154584876,0.0,0.0,0,0.0,0.0,0,0.0,0.0010971640565453,-0.057198395,-0.0003668284999999,19.06907209307411,0.0005100448074074,-0.0005471032999999,-6.326480000000043e-05,-0.0003762634629629,-0.002537936,17.196974709675928,0.0239816155232199,0.0010405083002403,0.02667987,0.0489428053148148,0.0206797080666666,17.503552616565795,0.011086965,15.88450443764734,13.896237785445184,-0.0020795809,-0.0165517528205926,0.092792264308791,0.0762405114881984,0.1047146990717544,0.0110178789488417,0.0936968201229127,0.217914420372978,0.2483827162601388,11.370687406807273,11.721953612801428,0.1342859250247249,2,-0.0885413241914192,-0.0687384848520754,0.0221704777626091,0.1957439426103689,-0.2071503540480577,0.1499628201928113
Gpam,59970.0,1.0,-0.1520030934445158,-0.5145731728276974,5,1.0,1.0,-0.0399105337208658,-0.9465423980189543,0.0957113051082909,0.0,0.0,-0.0164429987354681,0.2137318816323463,0.098644441448439,0.1686703864363156,0.3080549958279133,0.3219280948837557,0.1921628984904653,0.0,-0.0007402882738833,0.0957113051082909,-0.8930847960739761,0.0,0.7369655941469699,0.098644441448439,0.053640696916708,0.1994316838930861,0.1757198997549971,0.3118492568905725,0.41459797728149,5,0.0,0.0,0,0.0,0.0012297060027382,-0.0002709899999999,-0.0002997265999999,20.685415245838264,0.001455462544878,-0.0002901434,0.0002691029,0.0001927856251219,-0.0011676229999999,20.089217696170685,0.3572786278853181,0.0011307974148747,0.008733712,0.0847897875121951,0.0784580115121951,18.549680871189405,0.09957938,15.78041160879505,14.442554786418684,-0.0005928826,-0.0015334037164821,0.0195221844052667,0.0179887806887846,-0.0067402014593546,-0.0112167953004123,0.0044765938410576,0.179799541294004,1.2462088760846597,9.882643049361992,13.217351905270348,-0.0144423015805931,8,-0.0147714427700176,0.2336357259059489,0.2625761477459378,0.2082931007683301,-0.0164429987354681,0.1961149350831859
Taf5l,25079.0,1.0,0.0,0.0,3,0.0,0.0,0.0,-0.7875233597876988,0.3246230101807761,0.0,0.0,-0.0860304846942536,0.1910969635872912,-0.0466546256765671,-0.1658332198220458,0.0,0.0,0.3852414028910544,1.0,0.2129725492671554,0.307612320779662,0.0,0.0,0.0874628412498088,0.0194706177388234,0.2779683845042089,0.3270829385184854,0.2992109181968008,0.3292934371737592,0.9261839881342484,1,0.0,0.0,0,0.0,0.0010327389179026,-0.0995568949999999,-0.000223403,19.077916192231672,3.0518597959183675e-05,-0.0010937341,8.976410000000002e-05,-0.0002677476428571,-0.003675185,17.61690057268024,0.3298755871916997,0.0011328664724011,0.008773774,0.0311300054081632,0.0143206120693877,17.264505792766204,-0.002540156,14.982503445577692,14.508599491009466,-0.0023718346,-0.0038793158794039,-0.0052541126213456,-0.0091334285007496,0.0229022663671489,-0.0368046471941463,0.0597069135612953,0.1618677296830821,0.341544676618929,11.063395081288578,11.5464121951194,0.4660297909667954,2,0.1003778985454024,-0.2511941231072145,0.0487297902464163,0.2105975199294985,-0.400109057550432,0.5004869560958345
Mrpl13,23654.0,4.0,0.7655347463570363,0.3785116232504006,10,1.0,1.0,-0.0614073394296908,0.0335570979285269,0.0565822206515449,0.0,0.0,-0.1942057107862131,0.1031132622286588,-0.0045114328297665,0.4210114686059882,0.0,0.0,0.1172035791466767,0.0,-0.0040391378435868,0.0565822206515449,0.1926450779398196,1.0,0.8479969065421264,-0.0250288285542718,-0.0967218375084866,-0.0478516635761036,-0.0770021316395364,-0.98006689814112,0.2733058508714833,2,0.0,0.0,0,0.0,0.0010938154483623,-0.1491015399999999,-1.530909999999941e-05,21.230522431159216,0.0009996294103636,-0.0017320577999999,0.000525071,3.5809707090909095e-05,-0.001612364,18.457637380991763,0.3045190808342563,0.0007929560303656,0.028317943,0.1022968370181818,0.0771231563454545,18.49783435732231,0.07263503,16.777589233730826,14.269418929741096,-0.000636775,0.0155385915010292,0.0255190745877684,0.0410576660887977,-0.0442365627998221,-0.0150545896280974,-0.0291819731717246,0.4676746011309172,0.7325216659251738,11.37340896022875,13.149905858025065,-0.2353998784684084,5,-1.023771068732452,-0.2922186701120204,0.3544845295111282,0.3052489611284377,-0.7925186190392917,0.1241502607325131
Taf1a,21217.0,0.0,0.0,0.0,2,0.0,0.0,0.0,-0.9999999999879776,-0.0841297667917899,-0.0932112046169244,1.0,-0.0666800266218676,0.2468298256123535,-0.0164077778461138,-0.7924812503485554,-0.1183779494667112,0.9999999999896954,-0.0841297667917899,1.0,-0.0841297667917899,-0.0841297667917899,-0.9999999999879776,1.0,0.0,0.0545806737147906,-0.1005375446379037,0.0067560457128599,0.0067560457128599,0.0,0.0,0,-0.5849625005946039,-1.0780025117200456,1,-0.4930400111254418,0.0002939515451164,0.01412197,-0.00028022845,20.76411107992959,-7.578942499999997e-05,-0.0002478835999999,-4.413629999999995e-05,-0.000212398975,-0.0005876533,20.631831286247,0.0,0.0003786076890029,0.10397016,0.05733966625,-0.0188313949999999,20.63143487038436,-0.0253407399999999,20.49796582911385,14.051633800310858,-0.0002801572,0.0124753147323505,-0.0154754570376684,-0.0030001423053179,0.0654892112762395,-0.1309824578018128,0.1964716690780523,0.4560011984452399,1.427070170975151,10.71596199025523,13.33985000288464,-0.0410336842227622,3,-0.7618812047858595,-0.2359592892010038,0.1752514701900858,0.3564680718858382,-0.6472316041993644,0.1590182644985187
Laptm4b,46274.0,2.0,0.5184670889330718,0.0759488532330987,7,1.0,1.0,0.3533874351320096,-0.28697450064664,-0.1443369523373254,-0.2166612219076547,1.0,-0.0546111025977857,0.0714884091957195,0.0038732532024061,0.3248470067029809,-0.0459325614819217,0.5184670889330718,0.0091060805211831,0.0,-0.4223473460597886,-0.1668603079154199,0.0,0.0,1.125530882076755,-0.0002506299540993,-0.3508589368640691,-0.1671109378695192,-0.134094174259217,0.3123432334374226,0.6452684557082894,3,-0.745016881146325,-1.344117299918573,3,-0.5991004187722481,0.0011404895244495,-0.10847725,0.0001341662999999,16.869437208639678,0.000819735275,-0.0010478483999999,0.0008796998,-6.337346499999991e-05,-0.0025177694,15.405440628808766,0.501265666477791,0.0011764931012005,0.03655103,0.0439954295,0.0058479160499999,15.71807465504166,0.011947915,14.268176455655585,15.052143466486989,-0.000958981,-0.0069881398633997,0.0009932455789065,-0.0059948942844932,-0.0064251823463304,-0.0239109634648949,0.0174857811185645,0.2281139801305182,1.3260470373002151,10.299208018387391,14.339989145001814,0.1575550883044414,8,-0.2367361311202667,-0.0007622187017203,0.1862664209751851,0.1678506369027614,-0.2579417279593277,0.3957445466853376
Kcnj2,10657.0,0.0,0.0418201756945055,-0.7655347463600073,9,1.0,1.0,0.0398501951102663,0.5497678367683585,0.0403191169246874,0.192354073670915,2.0,0.1446845864785877,0.1617254223431774,0.1532050044108825,0.4210114686067897,0.0192719202631193,-0.4474589769677237,0.2586191372369297,3.0,-0.1779809033875548,0.0403191169246874,0.5849625007131416,2.0,1.415037499263816,0.1532050044108825,-0.033296316908967,0.1587423213284514,0.0891787213142141,0.0,0.0,0,0.0,0.0,0,0.0,0.0009125412751776,-0.0120650399999999,-0.0002178054,21.2972695040237,0.0005369622583544,-0.0003710395999999,0.0001255644499999,-0.0001026352502531,-0.0023184933999999,20.72817878182509,0.0798996482462351,0.0008084591840639,0.021705281,0.1250991306579746,0.0736839812734177,20.23096748125441,0.0843673499999999,18.669739752678467,13.950920352030098,-0.0011231504,-0.0541023247588017,0.1703130612343313,0.1162107364755296,0.1945065526259286,0.1725028695459379,0.0220036830799906,0.1606124034183498,0.6997587959294025,9.784634845557685,11.1554507313122,-0.1111743291790752,3,-0.2252009874967804,0.0145118264998924,0.1395394111372455,0.0215113406784761,-0.0057511656858031,0.0463005379213181
