gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,count.DAR,size.log2.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,Tanova.max.loops,Qanova.mean.loops,loop_size.log.std.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,min_distance.log.std.loops,9mo.2mo.T.mean.loops,count.loops,Qanova.min.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,Qanova.std.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.max.loops,Tanova.median.loops,18mo.9mo.Q.max.loops,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,DEG,pred
Egfem1,-0.44172028446679606,0.0,0.007486768505152534,0.0014482943669838063,-0.062140178592766035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169523055062574,0.0,0.004344883100951419,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Phc3,0.3927381017300136,0.0,0.011978829608244054,0.004344883100951419,-0.17893376727314556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24982129475649664,0.0,0.01593123803682187,0.004019451930242426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Supv3l1,0.6125082177493502,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683441095492419,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Ccnk,0.47060049418359995,0.0,0.024706336067003364,0.004344883100951419,0.03593648882473216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24982129475649664,0.0,0.01593123803682187,0.004019451930242426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Faah,0.5521099514820996,0.0,0.024706336067003364,0.004344883100951419,0.036271443152252364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929564198698191,0.0,0.01593123803682187,-0.14369540650616675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nutf2,0.6125082177493502,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683441095492419,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Cdkn2aip,0.43826260193086725,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20265732946641304,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BC031181,0.43826260193086725,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20265732946641304,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Ccz1,0.6125082177493502,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683441095492419,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Tmem234,0.47060049418359995,0.0,0.024706336067003364,0.004344883100951419,0.03593648882473216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24982129475649664,0.0,0.01593123803682187,0.004019451930242426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Lca5,0.47060049418359995,0.0,0.024706336067003364,0.004344883100951419,0.03593648882473216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24982129475649664,0.0,0.01593123803682187,0.004019451930242426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Acox3,0.3889151901992805,0.0,-0.18866656632984385,0.004344883100951419,-0.014659980202422422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17747115957386353,0.0,0.01593123803682187,-0.028136163511696982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
9330179D12Rik,0.4625615903231151,0.0,0.024706336067003364,0.004344883100951419,0.03593648882473216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19354896762353532,0.0,0.01593123803682187,-0.04421397123266669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Pcgf6,0.6125082177493502,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683441095492419,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Med28,0.4926737239584327,0.0,-0.18866656632984385,0.0019310591742396355,0.01615581792943618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683441095492419,0.0,-0.1284154339090866,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Tyro3,0.4625615903231151,0.0,0.024706336067003364,0.004344883100951419,0.03593648882473216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19354896762353532,0.0,0.01593123803682187,-0.04421397123266669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Slc2a9,-0.39440932601471157,0.0,0.007486768505152534,0.0009655296145116582,-0.062140178592766035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169523055062574,0.0,-0.042483301449786216,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Pcdhb17,0.43826260193086725,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20265732946641304,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nsun3,0.47060049418359995,0.0,0.024706336067003364,0.004344883100951419,0.03593648882473216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24982129475649664,0.0,0.01593123803682187,0.004019451930242426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Tmem169,0.6125082177493502,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683441095492419,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Rpl10,-0.18755378568654552,0.0,-0.05989414804122027,-0.04344883106429787,0.003329661729581216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09877094634644248,0.0,0.0028965888435349744,0.006364132222883841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kcnd3,-0.5120959084152299,0.0,0.011230152757728802,0.0014482943669838063,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169523055062574,0.0,0.004344883100951419,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Leng8,0.3927381017300136,0.0,0.011978829608244054,0.004344883100951419,-0.17893376727314556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24982129475649664,0.0,0.01593123803682187,0.004019451930242426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Rnf25,0.5623006710563513,0.0,0.024706336067003364,0.0019310591742396355,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683441095492419,0.0,-0.1284154339090866,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4732471J01Rik,-0.639608971445876,0.0,0.011230152757728802,0.0014482943669838063,0.004827015430611723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127049399074167,0.0,0.004344883100951419,0.006364132222883841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Pld5,-0.5692333474974421,0.0,0.007486768505152534,0.0014482943669838063,-0.06180522426524583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127049399074167,0.0,0.004344883100951419,0.006364132222883841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xrcc4,-0.639608971445876,0.0,0.011230152757728802,0.0014482943669838063,0.004827015430611723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127049399074167,0.0,0.004344883100951419,0.006364132222883841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Pde8a,-0.3684954445480424,0.0,0.011230152757728802,0.0009655296145116582,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15494707708849625,0.0,-0.042483301449786216,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
C1ql3,0.4400072253363974,0.0,-0.18866656632984385,-0.13517414110110088,0.013811137636794764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21240673657944975,0.0,0.006758707137230565,-0.14369540650616675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phyhipl,-0.4158064030001269,0.0,0.011230152757728802,0.0014482943669838063,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15494707708849625,0.0,0.004344883100951419,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Efemp1,0.6125082177493502,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683441095492419,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Mgat4c,-0.5120959084152299,0.0,0.011230152757728802,0.0014482943669838063,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169523055062574,0.0,0.004344883100951419,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Syt14,-0.4986977353144218,0.0,0.011230152757728802,0.0014482943669838063,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10829705739503398,0.0,0.004344883100951419,-0.024116711581454557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Arl6ip1,0.6125082177493502,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683441095492419,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cdh18,-0.4993676439694622,0.0,0.011230152757728802,0.0014482943669838063,-0.02029455913340344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10896696605007439,0.0,0.004344883100951419,0.002009725965121213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Tjp2,-0.3684954445480424,0.0,0.011230152757728802,0.0009655296145116582,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15494707708849625,0.0,-0.042483301449786216,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
6030407O03Rik,-0.5120959084152299,0.0,0.011230152757728802,0.0014482943669838063,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169523055062574,0.0,0.004344883100951419,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Mpped1,0.47060049418359995,0.0,0.024706336067003364,0.004344883100951419,0.03593648882473216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24982129475649664,0.0,0.01593123803682187,0.004019451930242426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Tnc,-0.4158064030001269,0.0,0.011230152757728802,0.0014482943669838063,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15494707708849625,0.0,0.004344883100951419,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Tuba1a,0.3184281081399497,0.0,-0.18866656632984385,0.0019310591742396355,0.01615581792943618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20265732946641304,0.0,-0.1284154339090866,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ppp2r3a,-0.44172028446679606,0.0,0.007486768505152534,0.0014482943669838063,-0.062140178592766035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169523055062574,0.0,0.004344883100951419,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Tmem117,-0.5692333474974421,0.0,0.007486768505152534,0.0014482943669838063,-0.06180522426524583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127049399074167,0.0,0.004344883100951419,0.006364132222883841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9930021J03Rik,-0.4158064030001269,0.0,0.011230152757728802,0.0014482943669838063,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15494707708849625,0.0,0.004344883100951419,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Hs6st3,-0.639608971445876,0.0,0.011230152757728802,0.0014482943669838063,0.004827015430611723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127049399074167,0.0,0.004344883100951419,0.006364132222883841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zbtb16,-0.5120959084152299,0.0,0.011230152757728802,0.0014482943669838063,0.00449206110309152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169523055062574,0.0,0.004344883100951419,0.0026796346201616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Rpsa,0.43826260193086725,0.0,0.024706336067003364,0.004344883100951419,0.038616123444893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20265732946641304,0.0,0.01593123803682187,0.016747716376010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
