gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,18mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac
C1galt1c1,4302.0,0.0392498589677928,-0.0446497303100656,0.1813743976516371,13,0.0239580048781085,0.1292867420956538,0.130259818206297,0.0667154663821705,-0.1410046298032616,0.1167283017594973,-0.0683466680463404,0.077293209695844,0.019874865606604,-0.0740867079261553,0.4030501388476091,0.0501487205782834,0.0657488517978132,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0590165916472897,-0.0103385809570562,0.0486780106902335,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5330439K02Rik,8951.0,0.0443399420586367,0.0748968034684678,0.0,9,0.0218158390503838,0.2261616869813503,0.0487649434570602,0.0138199694864269,0.0,0.1802281384740522,0.0,0.0,0.2428011935539586,0.17739674352429,0.5058915970056221,-0.0135821603758053,0.2101048974709147,0.2864620607185841,0.2928559944670321,-0.0357501351247007,1,0.0063939337484479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370167239992192,0.0436178316020455,0.0806345556012648,0.082726207246802,0.2928559944670321,12.530162453227176,0.1131064754468536,7,0.008499362685102,-0.0303802682000516,0.2293208073490903,0.0432498422987284,0.2864620607185841
Adrm1,4801.0,0.0201532667318548,-0.0655542593503318,0.1014550496582782,12,0.090323825200552,0.2382163036115807,0.0973642811677386,0.0545095415277909,0.1596382357804149,0.2858388849907745,0.1596382357804149,0.0678683024467057,0.0667396373934809,0.0713413612174944,0.2578081843614461,0.0347828864398708,0.1861509721479188,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00079508192,0.0001772689999999,-0.00128061832,-0.001571089,0.000209434058284,-0.0301969999999999,-0.032672922,-0.0344018999999999,-0.0011236679999999,0.0329932927495982,0.049438777493087,0.0824320702426853,-0.0399500357685184,0.1596382357804149,10.79685079526724,0.1210731791931066,3,0.0678683024467057,-0.161023214961625,0.0262221939659638,0.1986302089903938,0.1423273238354852
Impact,37098.0,0.0212164817614169,0.074551319199292,0.0031423517547772,5,0.0869194811263008,0.2601415388308936,0.0867808487947474,0.0468818203126535,0.0,0.2515516906094377,0.0,0.0,0.1937333610890818,-0.2264534151835198,0.7346358775427795,0.0435994293649585,0.0734559048479341,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141411627405016,-0.0126503378773617,-0.0267915006178634,0.0788165013745296,0.1502627034204411,11.73724734302778,0.0493128139753532,3,0.0567709831775617,0.0295036873991764,0.0865030492634193,0.025013528804067,0.1426417583415102
Kdm4a,43086.0,0.0,0.0,0.0,11,0.1538287891970279,0.0,0.0,0.0,0.0724386755523838,0.0,0.1287166234739052,0.0480192996433066,0.0,0.0,0.0,0.0,0.0,0.3079201984429003,0.3285155027830815,0.2737013124920358,2,0.0205953043401811,-0.1876270031268994,13.150857922538863,0.0007847520235294,0.000527645,-0.0002493587647058,-0.0008082678,0.0003097533057777,0.008607601117647,0.0193707561764705,0.01257979,0.0003159219999999,-0.022026580033248,-0.0186709371275967,-0.0406975171608447,0.0780103820856162,0.3420345357120578,14.39553413546231,0.1333373876960376,16,0.0739898373641567,-0.0553270056104214,0.1719641042541156,0.1284874636720485,0.4098384184014879
Lactb,20096.0,-0.0002724610086263,0.0073292381431939,0.091944836814818,11,0.0434271459840602,0.2645339626303142,0.1049250188947468,0.0498774412156377,0.0,0.2287530014696521,0.0,0.0284325276531651,-0.0345466906277535,0.1391545862232748,0.4288443524371066,0.0635278070903488,0.2423592118070094,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0002198116499999,-0.0001214937999999,-0.0005181917249999,-0.0011609359,0.0004418736653431,0.0045927235,-0.0318471274999999,-0.025375955,-0.0004341610999999,0.0240021251857841,-0.0108266644509433,0.0131754607348407,0.1539778691849478,0.1968611383695195,11.8933015308606,0.2227319795478248,3,0.0284325276531651,-0.068754110362877,0.0683436973082047,0.0889115175702299,0.2994741777935303
Galntl6,1138588.0,0.0,-0.0608413228502209,0.0,6,0.1182592861165295,0.3883783514124626,0.2896751551411509,0.0927609061821481,0.0,0.1255394187277319,0.0,0.0,0.0739801082974854,-0.3050780931541714,0.3544446396862985,0.1185511414896663,-8.340522266446871e-05,-0.4485613977245884,-0.2955987673693754,0.2488208201022492,4,0.1529626303552128,-0.2326607567365575,12.38559281360139,0.0006348051717647,-0.0004394983,-0.0001346240717647,-0.00105685,0.0004420310294962,0.0217436668117647,0.0502622486823529,0.0522852799999999,-0.0005295143,-0.0019872887974834,0.0028587864104255,0.000871497612942,-0.5855160810757055,1.1664101213343276,16.733717108566495,-0.7441199258121962,17,0.9043959511165252,0.1586038447364905,1.2507894434812128,0.3200312946235945,0.8644000385197532
Rheb,39801.0,0.0,0.0651239730670125,0.0,3,0.0682830489001037,0.2934544110251389,0.184986534071744,0.0611869345273907,0.0367107900956291,0.2410572674563624,0.0367107900956291,0.0142958190719797,-0.4088561935975978,0.0843686687582661,0.530656923703876,0.0995235373893037,0.2173733383021556,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.729236785714284e-05,-0.0003655358,-0.0002744734464285,-0.0010294093999999,0.0003128842726141,-0.0026375689999999,0.0136652964642857,0.016445344,-0.0009137858,0.0288701472562041,0.0330496035338044,0.0619197507900085,-0.1877605924496943,0.0765093780037204,14.37714273297597,-0.0519856579991021,9,0.0142958190719797,-0.1357749344505921,0.1621412023472705,0.1955096562753712,0.1591586541591284
Rhoq,36987.0,0.0213886968153605,-0.0069145016361281,0.0410897305405723,12,0.0,0.2580323821446013,0.048866342471844,0.0194115702835873,-0.0060459986836347,0.2091660396727572,0.0831326258727624,-0.00272978287231,0.2171866009539175,-0.0351464840635964,0.2641733560954948,0.0140872237952669,0.0810918418538673,-0.1692541796223687,-0.2869119286365977,0.3749725522726718,2,-0.1176577490142289,0.0,0.0,3.0084040000000245e-05,0.0001553532,-0.0004190780899999,-0.0010531729999999,0.0003529019737452,-0.0118472937,-0.0083628887,-0.006612825,-0.0006047159999999,-0.0100336466550877,-0.0003607142404654,-0.0103943608955532,-0.0913716679046764,0.2470152568255632,13.733650916838728,0.0012366921544375,10,0.1164786972318918,-0.092608360059114,0.2651010554672339,0.1303480972270141,0.5354625189343847
Rbm12b1,6467.0,0.0939718907368704,0.0426624544661823,0.0889962022016814,6,0.0,0.1765490532419029,0.1672781557691256,0.1009258266322956,0.0,0.0930349072350598,0.0,0.0,0.4768462620582105,-0.1431578903318375,0.2432329247987294,0.1032560059679613,0.0800877097476028,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062269090402313,-0.0089830343789564,-0.0152099434191878,0.010773049479928,0.0697915613407578,11.271463027904431,-0.0094898391033455,2,0.1814480191619307,0.0202628885832735,0.1444854178125524,0.2279501977172152,0.0926767796144818
Itch,93346.0,0.0217276558112996,0.0124017164234764,0.041672270325557,6,0.0,0.2674360857342392,0.0140358738125145,-0.0343230876570306,0.0,0.2534002119217247,0.0,0.0702612767477015,0.0887467493101031,0.1096663789705649,0.1946419489480275,-0.0435584634329288,0.1316045704861051,0.0,0.0,0.0,0,0.0,0.0,0.0,0.000588767,0.0004285345999999,0.0001602324,0.0001602324,0.0,0.08540205,0.0885129399999999,0.0885129399999999,0.000588767,0.0021375108598084,-0.0021806901854366,-4.317932562823701e-05,-0.1043300865970785,0.1721164121677292,15.387546179270174,0.0148448659710779,24,0.3444481841114883,-0.1191749525681565,0.2315388448432237,0.2565916415022581,0.4932786106354389
Ino80dos,45212.0,-0.1303213876014164,-0.1382770041827642,0.2901228504681593,6,0.0,0.1998756759737534,0.141967364630275,0.141967364630275,-0.0259132996201572,0.0579083113434784,0.0037670536723968,0.0717880574266063,0.4791678366973242,-0.0467148955352429,0.0,0.141967364630275,0.1998756759737534,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233621779309158,-0.0117755228858573,0.0115866550450585,-0.1063184623313628,0.0515662553284412,14.335111168424866,-0.0011107853851098,7,0.0920446304723867,-0.105207676946253,0.1348278672252646,0.1616109336556392,0.1743021404198711
Pdk3,67594.0,0.0734172540932354,0.0352903285634166,0.1775555402040461,11,0.1505638113567037,0.2318620875551178,0.1600637300139258,0.0774418914993297,0.0,0.1079950730749716,0.0,-0.0393521555759881,0.2429980424321585,-0.3106350425933244,0.5391525287494229,0.0685570044452765,0.0371012335965719,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047304756019918,0.0018814707665592,0.006611946368551,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fbxl19,24940.0,0.052063774289,0.0515267995904027,0.0364237989138332,5,0.0,0.3572695595344335,0.0772611717812887,0.0416039332759128,0.0351524939335838,0.2800083877531447,0.0908815554601436,0.0684697080263792,0.0517030137537151,0.1155308304993294,0.3471785525040342,0.0417281445233959,0.2363682031015173,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5925931058823546e-05,-0.0005410457,-0.0001534108909999,-0.0014168712999999,0.0003933907591893,0.0231178079647058,0.0247172237117647,0.0250109995,-0.0008983053999999,0.0074314184853362,-0.0096074660339411,-0.0021760475486048,0.0852184757806653,0.229296394729964,13.355901638328431,0.1865198800162317,7,0.1084824143679723,-0.1013014042355664,0.1506694637442845,0.1515111503855528,0.3805973789755414
Cops3,22043.0,0.0,0.0,0.0,0,0.0,0.2856618029970308,0.0127104894229033,0.0089976195950498,0.0413546555836816,0.3093708543855022,0.0413546555836816,0.0,0.0653067366582179,-0.1634214658014166,0.2561822720333594,-0.0006669807901727,0.1103393221681949,0.0,0.0,0.0,0,0.0,0.0,0.0,5.683982380952377e-05,-9.690859999999992e-05,-0.000326023095238,-0.0008728676,0.0002833857175848,0.0352348347619047,0.0183321636190476,0.0191724999999999,-0.000487251,0.024142523354417,-0.0267883206429385,-0.0026457972885215,0.0362031859734135,0.0413546555836816,11.410451351504047,0.0943533961906331,2,-0.0403087495936667,-0.0581502102172195,0.0179463573973799,0.0252316355863739,0.1070433872039178
Sema6a,133272.0,0.0468158866923831,0.1321464842114366,0.2302430054588227,10,0.0,0.1647650555508462,0.1865758184259438,0.0917880311907961,0.1610354252730541,-0.0218107628750976,0.1610354252730541,0.1135471799469582,0.4836571867178414,-0.1519658081892174,0.2320697046540069,0.0967926702738701,0.013077037607085,-0.4079420046988446,-0.4128818282712889,0.5462970286313722,7,-0.0049398235724442,-0.1199753963204168,13.840121347753414,0.0001436649138,-0.0006369914,-0.0002196275732,-0.00120223,0.0004081370686341,0.0032075226649999,0.0148592478949999,0.0131763199999999,-0.0007401104,-0.0301401500258663,0.0042648577571145,-0.0258752922687517,-0.1509278130209455,0.2020402600768308,15.98735284523909,-0.1571768138276906,45,0.2004481133853971,0.006249000806745,0.2066021538111409,0.1276321649857275,0.3105043934537561
Brd2,10611.0,-6.183477951828865e-05,0.0,0.0,11,-0.0354811510599109,0.2252702712921808,0.0367265492974153,-0.0096652144928404,0.1206201374335425,0.1885437219947654,0.1206201374335425,0.0577910589267407,0.5563933485230272,0.0565656519885546,0.0,-0.0096652144928404,0.1747779929092558,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0002599130999999,0.0006689822999999,-0.0005414324666666,-0.0010069086999999,0.000406211967869,0.0366719966666666,0.0332279766666666,0.0362690399999999,3.2041000000000014e-05,0.1367829281603534,0.1220963466782778,0.2588792748386312,0.1295862581070094,0.2488237086654526,12.40007890262204,0.1128693663287646,8,0.3087587097470495,0.0167168917782447,0.1166658660451648,0.1361313323330555,0.2815303202089673
Xkr6,214306.0,0.0,0.0,0.0,2,0.0,0.0212758945779145,0.0435263849005469,0.0348960877008588,0.0,0.0556671692738186,0.0,0.0,-0.1801894604527795,-0.0318546286142122,0.7375609664891896,0.0146770659685005,0.0121586768322805,-0.4222395402428924,-0.2497794297071798,0.3525189413025753,1,0.1724601105357126,0.0,0.0,-0.0005433051943262,-0.0005922992999999,-0.0007882276929078,-0.0017900873,0.0004388771104373,-0.0063883380851063,-0.0172317861276595,-0.01734072,-0.001471651,0.0043624535154505,-0.0012570748351175,0.0031053786803329,-0.2787977902479543,0.1429214606281836,16.72753495424822,-0.1601839024103575,17,0.2016619923018725,-0.1186138878375967,0.268388934407151,0.2423711346395568,0.2784305457249749
Zfp763,16539.0,-0.0165913019024485,0.0402424190590583,0.0447552294628552,6,0.0,0.2469461814767957,0.0164598975850172,-0.0128559680913977,0.0,0.2649605608616259,0.0,0.0,0.0395818690681775,-0.156906130557846,0.3453634561442896,-0.014056515263692,-0.0088720705957805,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266999217359615,-0.0141927832935935,-0.040892705029555,-0.3447637834038684,-0.1741186963877732,11.478769619475814,-0.2685690666176586,2,0.0679168379453662,-0.0761947167862098,0.0375240812144312,0.2038045151960675,-0.2420355343331395
Dab2ip,172728.0,-0.0261894587714973,0.0267273898141039,0.0,8,-0.0067448937712393,0.2055859895853942,0.0876226497594396,0.0500492320760201,0.0,0.1277728004448444,0.0,0.0,0.308518435802713,-0.291030170971895,0.0578278987052887,0.0566839295581074,0.0172171466530826,-0.0540817949433751,0.0550925542142986,0.58919167685181,6,0.1091743491576738,-0.3131578851743266,11.590119174107222,0.0001159241154929,-0.0004873743,-0.0005344168450704,-0.0017885817,0.0005196437056311,0.0050486942676056,-0.0288183128591549,-0.03640188,-0.0011395048999999,0.0082051272630859,0.0051296415091124,0.0133347687721984,0.057936323831352,0.8662697261690726,16.34682534158491,0.0995041523300845,43,0.3849692056539465,-0.0415678284987324,0.2812753871490602,0.1959302060344119,0.6650324619580154
Ubqln2,3343.0,-0.0661037177451861,-0.1455460201625761,0.311804819151,18,0.0,0.0,0.0375598974670774,0.0345728194053749,-0.1022588819035519,-0.0242073072660815,-0.0983104017848887,0.0509305388619432,0.0,-0.0242073072660815,0.0,0.0345728194053749,0.0,0.0,0.0,0.0,0,0.0,-1.2439255824473752,10.526499239136664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0691601904343157,0.06422231839508,0.1333825088293958,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
Sptlc1,44649.0,0.0,0.0,0.0,5,0.1071589575103576,0.1466976155177244,0.0,0.0,0.0,0.1752209936667013,0.0,0.0,0.0,0.1752209936667013,0.0,0.0,0.1466976155177244,0.0,0.0,0.0,0,0.0,0.1985456793516721,13.150699288744557,-0.0001612669,-3.954860000000013e-05,-0.0006655434617021,-0.0023860263999999,0.0005905886436232,0.0317668240638297,0.0111652230212765,0.0093808599999999,-0.0007130038,-0.0185631686545226,0.0096418300098979,-0.0089213386446246,-0.0859368619015759,0.1772288691386379,14.492854620174754,-0.0908076081447281,4,0.065057372810906,0.0048707462431521,0.223055875897742,0.0744279808387191,0.1121714963277318
Urb1,58886.0,-0.0091282938433303,0.0356171215466183,0.1224784406570318,8,0.0042712510080576,0.3500442452807935,0.1421538779543709,0.0246469814491891,0.2770939588050254,0.3462102016326951,0.2770939588050254,0.1120765787622399,0.0897624568181549,-0.0481531286789929,0.3699553265771917,0.0293293920977133,0.1604850194770549,0.1650173800427854,0.2770939588050254,0.9657952485449862,1,0.1120765787622399,0.0,0.0,0.0001902932434426,-0.0010092791999999,-3.1371168852459014e-05,-0.001599094,0.0003960538560757,-0.0026037560245901,0.0100971056393442,0.01062436,-0.0007765979999999,5.541613477516583e-06,-0.0078388114734731,-0.0078332698599956,-0.0297675169193952,0.2770939588050254,13.719388820942092,-0.0373158831402731,6,0.3332510917574248,0.0075483662208778,0.1573238809598229,0.2529179540678312,0.1650173800427854
Akap8,17566.0,0.0743225259600939,0.1133130325923981,0.0209115007255035,5,0.0,0.2535764806705218,0.0854940578508633,0.0353785931717451,0.0853650239181593,0.2224263936416957,0.0853650239181593,0.0473366609671819,-0.3074417216649197,0.002558463146367,0.2236730298544978,0.036146359145978,0.1532936870303807,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00057396957,-8.534259999999974e-05,-0.0002216727799999,-0.0010100185999999,0.0006346973437013,0.0423697285999999,0.0343685533999999,0.0342877249999999,-0.0002081687999999,0.0185898969136512,-0.0257725474756884,-0.0071826505620372,-0.0183880157849691,0.0853650239181593,11.634811050171765,-0.0110766158169295,4,0.0914711780427379,-0.0073113999680395,0.0585010609893573,0.09460034811984,0.0380283629509774
Ccdc90b,21145.0,0.0,0.0489228822098106,0.0,6,0.0,0.0810697879823889,0.147251025911169,0.0391019369245073,0.0069416060665687,0.0419678510578815,0.1311051657054374,0.0833909981207927,-0.3853200832550504,-0.2166589014816873,0.1586491398042487,0.0693150591353592,0.0103475711494308,0.107180090123613,0.255268725344306,0.0938158679657983,1,0.1480886352206929,0.0,0.0,8.563096875000001e-05,-0.0003253026,-0.000237055376875,-0.0013651358999999,0.0005860935245637,0.03354204178125,0.0287647209687499,0.0296666499999999,-0.000786429,0.006562052364281,0.006791549556626,0.013353601920907,0.1311051657054374,0.255268725344306,11.203959703239525,0.0153653490346945,2,0.1480886352206929,0.1157398166707428,0.1298456520737228,0.0457481379200857,0.107180090123613
Zfp655,15587.0,0.0902069145203962,0.0240243840642173,0.0,3,0.0,0.1785718878451794,0.0414628746871894,-0.0047424604979071,0.0270095218368542,0.1863132564669767,0.0270095218368542,-0.0039198503121866,0.2605655991368087,-0.0551519091185026,0.4074295993638904,-0.0028564509336058,0.0690948582480423,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373130905826465,-0.0116029227458538,0.0257101678367926,-0.0935561503827221,0.0270095218368542,11.122827994807732,-0.0224010626628268,3,-0.0039198503121866,-0.0711550877198952,0.0748453043817037,0.059687635753911,0.0309293721490409
Nudt7,21182.0,0.0164759113675036,0.0025031105387804,0.0829720923035115,12,0.1848862440467161,0.1724378490845728,0.0534766764167091,0.0534766764167091,0.1748576021066048,0.1189611726678636,0.2874186199019466,0.2070610663306835,0.0,0.1189611726678636,0.0,0.0534766764167091,0.1724378490845728,0.1965358660315401,0.3999796376972884,0.0699706139305853,1,0.2034437716657482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012918900262265,-0.0019569319471186,-0.000665041920892,0.2874186199019466,0.3999796376972884,11.222191138456392,0.080357553571263,2,0.2106783609956188,0.2070610663306835,0.164300945134943,0.0051156271742513,0.1965358660315401
Slc4a7,97661.0,0.0,0.0,0.0,3,0.0,0.1239227621087524,0.1366771529705754,0.0805639469078771,-0.0676615964267881,0.057816807619651,-0.0460652456868939,0.1032044798800118,-0.1169925001394222,-0.1304889230674293,0.913433485946452,0.0876541380701301,-0.0339407812876914,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0128816624862189,0.0161425784000845,0.0032609159138655,-0.0460652456868939,-0.0244688949469997,11.12799432097646,-0.1492697255669057,2,0.1048465729901688,0.1032044798800118,0.028219581767061,0.0023222703470635,-0.1293154679371686
Lrsam1,36398.0,-0.0669096481460882,-0.048937953734587,0.0901488458142208,4,0.0973161273553138,0.2636542211784656,0.1223319734087367,0.0454564373630748,0.0,0.2523619680702635,0.0,0.0,-0.2922006171745079,0.1312743143192332,0.894733723521511,0.0439198510944505,0.1786815458703072,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.575005520833334e-05,-0.0009113804,-0.000126389196875,-0.00183993,0.0004218566844491,-0.0197071401770833,-0.00643397365625,-0.0056976349999999,-0.0009704462999999,0.0032824327580498,0.0008823124548128,0.0041647452128626,-0.0032717803526647,0.2338106345588144,14.03797585518748,0.0791104722733268,6,0.0402761244727138,-0.0823822526259916,0.1748736840645902,0.0816350552991435,0.267855280542923
Jmjd6,6017.0,0.0,0.0,0.0,6,0.1371630927982163,0.218809879088941,0.003453629675846,-0.0317455875569465,0.0,0.2857546838786802,0.0,0.0679027661407118,0.3594333434292849,0.2857546838786802,0.0,-0.0317455875569465,0.218809879088941,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1079738584786726,-0.0122488716225971,0.0957249868560755,0.0795848614528864,0.1353795598641847,11.434628227636775,0.1192195077252686,3,0.0679027661407118,-0.0396346462723822,0.049887300668101,0.0931336206502147,0.1670171372946125
Ogfrl1,31348.0,0.1184833728390822,-0.0392494187238207,0.0439441942463186,8,-0.1003660629796912,-0.0029616614296488,0.1225971586188165,0.070304869476395,0.0,0.0714356149429038,0.0,0.0,0.1229632740800142,-0.1540947248176003,0.5773502691889318,0.0800338473068911,-0.057478903141423,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217163211722908,-0.0293144701204799,-0.0075981489481891,0.2032347599439206,0.2168556808852151,14.089119397915177,0.0747779342467436,2,0.202333164394771,0.1284568256971769,0.1237398112517962,0.1044769201246057,0.1622751938856321
Mthfd1,64505.0,-0.0060775821798176,0.0556058549715118,0.0,1,0.0,0.1113679838938095,0.1053893061612885,0.0471968806446216,0.0863831339826797,0.0758076566541028,0.0863831339826797,0.0102249721538036,-0.1395905006276514,-0.02809833550047,0.2696988613902805,0.0548144760727783,0.077626063520432,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0001086049979999,-0.000262365,-0.0002265129499999,-0.0011907227,0.0004263762760279,-0.0052178920599999,-0.00101744474,-0.0024405674999999,-0.0013756647,-0.0034248942805497,-0.0054755728096855,-0.0089004670902353,0.0249851771979287,0.2080084139277369,14.94946197936016,0.1163498136864055,10,0.0795054045354284,-0.0913646364884767,0.1489455393691789,0.1625139315954201,0.488756597127615
Homer3,11534.0,-0.1399927419659788,-0.0689433987381395,0.0992273341865535,6,0.0342727477847601,0.2590414263480856,0.0506536439349796,0.0151162886108711,0.2841730429270175,0.2828585382640289,0.3471406248150739,0.0451866677991283,-0.0658392508990456,0.0072965995919007,0.2613896437014029,0.0139842735433024,0.18912020613334,0.3019539570159455,0.3471406248150739,0.1372151409810738,2,0.0451866677991283,0.0,0.0,-8.665321111111101e-05,-0.0004094409999999,-0.0002218093222222,-0.00103473,0.0004299120150981,-0.0226446398888888,-0.0260742951111111,-0.0268923199999999,-0.0007168131999999,0.0290174552023894,-0.0159448458481327,0.0130726093542567,0.0994044251094768,0.4101082067031303,11.820178962415229,0.2426292824170416,8,0.1157077573697415,-0.1432248573075648,0.1242445752325646,0.1780087518932413,0.3881161253656659
Gatad1,24253.0,0.0512897581822542,-0.0787336009561565,0.1779717521198163,18,0.0,0.1091186648720325,0.1846242588867759,0.076899640034096,0.0,0.0131664865662806,0.0,0.0,0.4030584936905618,-0.2091047979346885,0.1768642050697218,0.1056102674905902,0.0060196431792808,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0002726347422222,-0.0001305319,-0.0004616540555555,-0.0017374314,0.0005426671108248,0.0382199062222222,0.0233485421333333,0.0246087899999999,-0.000542823,0.0040048398486494,0.0201967945730055,0.024201634421655,-0.1452370404716779,0.1514513684422604,11.582141981658824,-0.1733760807758353,5,0.2534255898133644,0.0281390403041574,0.2142669118319006,0.1553397473509674,0.0749925183149615
Gosr2,21049.0,0.0240530792217741,0.0609539144837572,0.0,8,-0.0524413282381233,0.0427012707927394,0.0,0.0,0.0710806023198342,-0.1649326338473429,0.0710806023198342,-0.0382267340559447,0.0,-0.1649326338473429,0.3055486272620589,0.0,0.0395711528095876,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276961729355284,0.0021772130841904,0.0298733860197188,-0.5705477203579029,0.0710806023198342,13.435279586644096,-0.279298162017729,7,-0.0382267340559447,-0.291249558340174,0.536680528054537,0.3160283963501857,0.1790891876809158
Gm14296,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
Adnp2,25171.0,-0.0165786635027267,-0.0342386148606608,0.0489866287003086,6,0.0,0.4902671751497109,0.207307569042511,0.0510725643503287,0.0231165749246686,0.2829596061071999,0.0255629618912167,0.0188374545277776,0.6140169139863761,0.1448483730893697,0.0861510334249444,0.0930235434449455,0.2921127281337823,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0195178346897471,0.0228873257753243,0.0033694910855771,-0.2111405510519994,0.0280093488577648,13.831505185085335,-0.0532662999203338,7,0.1506805318624648,-0.1578742511316656,0.1334287756561289,0.2651714071133914,0.1470205765549365
