gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.min.atac,log2_distance.std.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Atpaf2,0.11925655675120651,-0.0027412225399166346,-0.019291687905788422,-0.027376840729266404,0.0,0.0,0.0005421172827482224,0.0,-0.04589033592492342,0.0005353974178433418,-0.010049645863473415,0.0,-0.04422956008464098,-0.004031644407659769,0.01623820973560214,-0.0005769181996583938,0.020371531983837485,0.0,0.0,0.0050547107309103015,0.0,0.025846744254231453,-0.022338986564427614,-0.07267770240083336,-0.13374821693636477,0.0,0.01182328462600708,-0.06367394691333175,-0.017803491512313484,-0.07190004536416382,0.0038843914680182935,-0.049107808303087946,-0.04088421043939888,0.010590783483348788,0.006529885837808252,0.0579872665181756,0.0019973676791414617,-0.07508034793660044,-0.016297561377286912,-0.0786902608256787,0.010251712799072266,0.0,0.0,-0.008627667711116373,0.014849872523918749,-0.00096466857008636,-0.011579812834970653,0.11692695357371122,0.01620504917576909,-0.044145758552476766,0.0,0.0,0.05724733794573694,-0.05699776300229132,0.0,-0.006284724604338408,0.001748087676241994,0.0010305761732161045,0.0,1.0,1.0
Wnt5b,-0.1302013984043151,-0.013880471484735608,-0.019291687905788422,-0.01682386165484786,0.0,0.0,-0.01644422424957156,0.0,-0.0146866297069937,0.0008923289738595485,-0.010049645863473415,0.0,-0.040981326326727865,-0.004212350156158209,-0.04743795977905393,-0.0011538363993167876,-0.06407283099368215,0.0,0.0,0.004338326705619693,0.0,0.01613175481557846,-0.04917232360690832,-0.10793193269520998,0.07832851199433208,0.0,0.01182328462600708,0.0816115646623075,-0.035866335099563,-0.07821747033856809,-0.0004958797618746757,-0.03136632738634944,-0.04088421043939888,-0.02076485024765134,-0.004266192074865103,0.03125856369733811,0.0019973676791414617,-0.06118152075447142,-0.02221028134226799,-0.045646945228800175,0.007900257948786021,0.0,0.0,-0.022099610418081284,-0.012536424556747078,-0.003269590297713876,-0.08160751956515014,-0.22322773204185067,0.03557415986433625,-0.03708544433116913,0.0,0.0,0.06756545096635819,0.014017216921783983,0.0,-0.01595619635656476,0.006912892106920481,0.0010305761732161045,0.0,1.0,1.0
Psmc5,0.13127940035425126,-0.0026558233052492142,-0.019291687905788422,-0.01625990158878267,0.0,0.0,0.0005421172827482224,0.0,-0.06120147339999676,0.0008923289738595485,0.0019945862703025343,0.0,-0.03811524351127446,-0.0007894842233508825,-0.007022917047142982,-0.0005769181996583938,0.022846701815724374,0.0,0.0,0.006625704169273376,0.0,0.015484088771045209,-0.0564958319067955,-0.09333798926323653,-0.08394948536530138,0.0,-0.009483259543776512,-0.06367394691333175,-0.05390848718117922,-0.1344657312426716,-0.0004958797618746757,0.05128117636777461,0.024205050598829984,-0.02806200787425041,-0.0007835863064974547,-0.04940701626241207,0.005757118603214622,0.019908898193389177,0.0019159895088523627,0.02242196409031749,0.0060549610946327445,0.0,0.0,-0.01423722606152296,0.016095206504687667,0.004852703437209129,0.09577565905172378,0.12257823079125955,0.015712338387966155,0.017275744332000614,0.0,0.0,-0.005836278717033565,0.0050992319826036695,0.0,-0.006402274072170258,0.001748087676241994,0.0010305761732161045,0.0,1.0,0.0
Rheb,0.027003239570185543,0.014118551313877105,0.027885257937014102,0.03365518475882709,0.0,0.0,0.0005421172827482224,0.0,-0.0517434711009264,0.0008923289738595485,-0.010049645863473415,0.0,-0.03774467887356878,0.019358225483447313,0.01623820973560214,-0.0005769181996583938,0.015955044412985443,0.0,0.0,0.007319769328460097,0.0,0.017416724413633348,0.05662874080240726,0.14012699395418168,-0.08989215857349336,0.0,-0.022907613962888717,-0.05171333520673215,0.02032380912452936,0.08330312218982726,-0.004380271229892969,-0.04290260933339596,-0.04088421043939888,0.059280285388231276,-0.004266192074865103,0.06493154972791672,0.0019973676791414617,0.0037062337389215825,-0.04906647363677621,-0.004859725558198988,0.01737003489397466,0.0,0.0,-0.028215460814535617,-0.010854065553285181,-0.008045992753468454,-0.08857692014425993,0.19744829532690347,0.020684770289808512,-0.021423575424123556,0.0,0.0,0.013562307949177921,0.017445299280807375,0.0,-0.006399693135172128,0.0007945853285491467,0.0003171003609895706,0.0,1.0,0.0
Sv2c,-0.10961588353849948,-0.013295155791565776,-0.019291687905788422,-0.007901106113567948,0.0,0.0,-0.01644422424957156,0.0,-0.017675511045381426,0.0008923289738595485,0.016340263858437537,0.0,-0.031195498006418347,-0.0013754600053653122,-0.04743795977905393,-0.0011538363993167876,-0.07325912473723292,0.0,0.0,0.004626044500619173,0.0,0.007937334422022104,-0.052523296624422074,-0.11128846356645226,0.19046394187025725,0.0,-0.022907613962888717,-0.03815842011943459,-0.03418256433680653,0.08820232115220278,-0.0004958797618746757,-0.03153317168354988,-0.02394758735783398,0.059280285388231276,-0.004266192074865103,0.03125856369733811,0.005757118603214622,0.017974873376078903,0.008842301052063704,0.006212408519349993,0.01230235950089991,0.0,0.0,-0.02163791634142399,-0.011247776378877462,-0.003890146086923778,-0.07885942452587187,-0.22651623711455612,0.03863541945815086,0.019187785300891845,0.0,0.0,0.08313402127008886,0.02408391548320651,0.0,-0.01607116488739848,0.001748087676241994,0.0010305761732161045,0.0,1.0,0.0
Edem1,0.06254925252869725,0.0077183771878480915,-0.019291687905788422,0.012850513476878404,0.0,0.0,-0.01644422424957156,0.0,0.05319151647388935,0.0008923289738595485,-0.0029918793216347694,0.0,-0.03523757440038025,-0.004212350156158209,-0.04743795977905393,-0.0005769181996583938,-0.08387357549741864,0.0,0.0,0.006523363590240479,0.0,-0.031043167943134903,-0.02927457893267274,-0.0608547708299011,-0.08807153611443937,0.0,-0.005419005453586578,-0.033601138852536676,-0.04737628686241806,0.045946611743420365,-0.00016529325395822525,-0.10359728468582034,0.07038860670290888,-0.008444339744746685,-0.0007835863064974547,-0.011223209742456674,0.005757118603214622,-0.014596510296687484,-0.0194176019821316,-0.040915980995632706,-0.06796859092079104,0.0,0.0,-0.010596436634659766,0.008769999812357128,-0.004312922996468842,0.054676336576230826,-0.17779944299254566,0.018520265258848666,0.026106099663302303,0.0,0.0,-0.08221094493288547,-0.002286709351465106,0.0,-0.020169094428420065,-0.00437021916732192,-0.0028539032489061354,0.0,1.0,1.0
Neat1,0.035513280322775245,0.014203950548544526,0.027885257937014102,0.017035751398652793,0.0,0.0,0.013010814785957336,0.0,0.10374075883999467,0.0017846580035984516,-0.0029918793216347694,0.0,0.1113612430728972,0.008131728060543537,0.037784785684198144,0.00657686747610569,0.023199622724205254,0.0,0.0,0.008094899468123912,0.0,0.005979106277227402,0.021965867653489114,0.10180194115266204,-0.0683169916830957,0.0,-0.005419005453586578,-0.0347304533328861,-0.03900594149716199,-0.09468249249039218,0.007107609920203686,0.026507203369401395,0.037400004658848046,-0.02076485024765134,0.009664231138303876,-0.01925944210961461,-0.02103110672906041,-0.03141997517086566,-0.03332485735416412,-0.028661555079743266,-0.036894865296781064,0.0,0.0,0.03227339786477387,-0.01332875228486955,-0.004312922996468842,-0.06392187683377415,-0.23497815357055515,0.0152794374153018,0.02977847437839955,0.0,0.0,0.013284016908146441,0.0022432080376893282,0.0,-0.007636696249246597,0.0007945853285491467,0.0003171003609895706,0.0,1.0,1.0
Bhlhe22,0.11526084049604833,-0.0026558233052492142,-0.019291687905788422,-0.01625990158878267,0.0,0.0,0.0005421172827482224,0.0,-0.05532055795192718,0.0008923289738595485,0.0019945862703025343,0.0,-0.03811524351127446,-0.0007894842233508825,-0.006721332557499409,0.0,0.013648374676704407,0.0,0.0,0.006523363590240479,0.0,0.015484088771045209,-0.0564958319067955,-0.09333798926323653,0.008362824926152826,0.0,-0.009483259543776512,-0.03723598843906075,-0.05390848718117922,-0.10924209395423531,-0.0004958797618746757,0.04619392546825111,0.024205050598829984,-0.013216009885072709,-0.0007835863064974547,-0.04940701626241207,0.005757118603214622,0.019908898193389177,0.0028265827801078557,0.011356053072959185,0.004868922643363476,0.0,0.0,-0.01423722606152296,0.021904032919555904,0.035903935134410855,0.11596079794224351,0.11404925616458059,0.020993155408650637,0.031572744329459966,0.0,0.0,-0.1673950721276924,0.0050992319826036695,0.0,-0.008020308436825871,0.001748087676241994,0.0010305761732161045,0.0,1.0,1.0
Rap1b,0.08395131079480052,-0.008984590144827963,0.007365917190909386,-0.01625990158878267,0.0,0.0,0.0005421172827482224,0.0,-0.03697225036099553,0.0008923289738595485,-0.010049645863473415,0.0,-0.03811524351127446,-0.004031644407659769,0.0018738257698714734,-0.0005769181996583938,0.012931616511195898,0.0,0.0,0.004689084617421031,0.0,-0.026295689586549997,-0.03468468109145761,-0.07666500695049763,-0.14442027473822236,0.0,-0.022907613962888717,-0.06887888813391328,-0.013939042501151562,-0.06407812725286931,-0.0004958797618746757,-0.11637638602405787,-0.05242194396443665,-0.008444339744746685,-0.0007835863064974547,-0.03540486235171556,0.0019973676791414617,0.022298008054494858,-0.02434945510700345,-0.05502632996998727,0.010251712799072266,0.0,0.0,-0.01423722606152296,-0.0121427137311548,-0.008045992753468454,0.0661502552172169,0.10196287126746029,0.01620504917576909,-0.02204779607243836,0.0,0.0,-0.0840172717301175,-0.04493149652145803,0.0,-0.011437766067683697,0.001748087676241994,0.0010305761732161045,0.0,1.0,1.0
Pigu,-0.07072836345992982,-0.00320365522056818,-0.05050914652645588,-0.01625990158878267,0.0,0.0,0.0005421172827482224,0.0,-0.05035778574645519,0.00499704223126173,-0.0029918793216347694,0.0,-0.03811524351127446,-0.004031644407659769,0.01623820973560214,0.03011513002216816,0.007376962341368198,0.0,0.0,0.005990351736545563,0.0,0.011867274092510342,0.09175563134253024,0.16005062157288194,-0.0854955524392426,0.0,-0.009483259543776512,-0.06140978632494807,-0.05374670363031328,-0.06242157807108015,0.001983519047498703,-0.05491877485066652,0.04890878335572779,-0.011272796289995312,0.003830866478383541,-0.055483264364302155,-0.02103110672906041,0.014700901084579528,0.02344501613639295,-0.03385805292986333,-0.051697728456929326,0.0,0.0,0.03209942834451795,-0.007735107904300094,-0.006904274402186275,0.014550729338079691,0.15830733228940516,0.015772148203104734,0.024584319344721734,0.0,0.0,0.06643631498795002,0.02086739268153906,0.0,-0.006284724604338408,-0.00437021916732192,0.0003171003609895706,0.0,1.0,2.0
