gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,18mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Slc39a3,0.02830583426170051,0.07506707016378641,-0.0013759377412497996,0.0,-0.0014150226954370738,-0.03680554699152708,0.0,-0.012325855107046663,-0.025258909408003093,-0.0029597970098257063,0.0,0.007353753158822656,0.0,0.006046080756932497,0.0031198760122060775,0.00014271176420152187,0.008387428876012563,0.006805281303822994,0.0,0.0014475115109235047,0.0010523017961531877,0.0,0.006860082997009158,0.0,0.014109971169382333,0.018701291996985673,0.003799257940845564,-0.0032723452616482975,0.0,0.0010333721712231635,0.0,0.0019035022146999835,0.0,0.0,0.009998430104460568,0.0008684454043395817,0.025960242664441465,-0.0020217509614303708,0.038516939143883065,0.011735696820542216,-0.012891896652290598,0.03685596697032452,0.0047995432233437895,-0.005732653578743339,0.0,0.0,0.010846207793802022,1.0,0.0
Elovl7,0.19228061859495937,0.006033837273716927,-0.0007452996028587222,0.0,-0.0026635720767080786,-0.004240288026630878,0.0,-0.013237070429604501,0.007548019886016845,-0.017956222258508205,0.0,-0.0008645272417925298,0.0,-0.0048290034756064415,0.007467621080577374,-0.001997964698821306,0.0024166837777011094,0.00028714267536997793,0.0,-0.032734981114044784,0.0071089003048837186,0.0,-0.11515207486227155,0.0,0.0027849002461880447,0.02444091986864805,0.020313786268234255,0.0,0.0,-0.002296382635831833,0.0,-0.023189117796719075,0.0,0.0,0.025817774403840303,0.0010572378686629236,0.03200059620896354,0.04955491718836129,0.04833581347367726,0.007219734890386462,0.02413313038647175,-0.008631650656461716,-0.0018599316658219323,0.006236442006193102,0.0,0.0,0.015686130160465838,1.0,1.0
Klf12,-0.14315703235566615,-0.006299719382077455,-0.0005446420121006667,0.0,-0.019976790472865106,0.006099847834557295,0.0,0.0017266823910176755,0.0012130746245384216,0.0030353695526719095,0.0,-3.690055338665843e-05,0.0,0.0037565458659082653,0.0031198760122060775,0.0018552529346197843,-0.04653872379101813,0.0,0.0,0.0023214020021259784,0.0004789016582071781,0.0,0.003540756879374385,0.0,-0.0033040448557585477,0.017348956377245487,0.0045013933826703574,-0.0032723452616482975,0.0,0.0010333721712231635,0.0,0.002040759325027466,0.0,0.0,0.002222614081110805,0.0007551699131727219,0.027401197720319032,0.03526875993702561,0.0056664416857529435,-0.04228786628693342,-0.020849979531485586,-0.0044593968987464904,0.0001382517535239458,0.006516668293625116,0.0,0.0,0.012898563453927637,1.0,2.0
Stat1,0.1991123709222302,-0.006299719382077455,-0.00047502613393589853,0.0,-0.0026635720767080786,-0.007205581553280354,0.0,0.0005727066285908223,0.002695721387863159,0.0030353695526719095,0.0,0.0007380110584199428,0.0,0.0048867483343929055,0.0030564747471362353,0.00014271176420152187,-0.00490207368740812,0.010792998373508453,0.0,-0.0648440707474947,-0.006907858923077583,0.0,-0.04381892723031342,0.0,-0.0006244211411103606,-0.06676723060198128,-0.017253615222871305,0.04954445481300354,0.0,0.028934421017766,0.0,-0.023189117796719075,0.0,0.0,0.008635096978396177,0.0012460303539410234,0.029984787460416554,0.02153077983064577,0.12544736137613655,0.007219734890386462,0.023473464911803604,-0.0044593968987464904,0.00017624694854021072,0.006208419380709529,0.0,0.0,0.013414303595200181,1.0,1.0
Snrk,0.21696502704173326,-0.006299719382077455,-0.019308173600584268,0.0,0.002913281926885247,0.016511393487453462,0.0,0.006702809827402234,0.007548019886016845,0.008594118691980838,0.0,0.001396949493791908,0.0,0.0028286282904446125,0.006650878824293613,0.00014271176420152187,-0.06892414923757315,0.0,0.0,0.008338720016181468,0.0021681855665519833,0.0,0.007443656837567687,0.0,0.014734068857505918,0.02444091986864805,0.018090056099463254,-0.002583430465310812,0.0,0.0008611434698104858,0.0,0.005573249533772469,0.0,0.0,0.025817774403840303,0.0040779174957424405,0.03917562276124954,-0.013188378755003213,0.05541831266134977,0.018988605439662933,0.029483492132276298,-0.0044593968987464904,-0.0027889153733849526,0.006516668293625116,0.0,0.0,0.005605207532644272,1.0,1.0
Tspan9,0.021088417591527103,-0.0054382913000881675,-0.00041769539238885046,0.0,0.02613630086183548,0.010975625365972519,0.0,0.001112574776634574,0.0018870049715042113,0.0017371090408414601,0.0,0.0,0.0,-0.004914064086042344,0.0029538522753864527,0.012415923327207565,0.0791975770785939,-0.002584284022450447,0.0,0.0013300954923033714,-0.008994673937559127,0.0,-0.02629903889261186,0.0,-0.01524949595797807,0.016751150009222327,0.006351197892799973,0.0,0.0,0.0008611434698104858,0.0,0.0033515176549553873,0.0,0.0,0.004837463842704892,0.0005663774162530899,0.025789544661529364,0.05385618889238685,0.048261530008167026,-0.08780692722648382,0.0073044343048240985,-0.0035979688167572022,-0.00010025656200014055,0.040304040621267634,0.0,0.0,0.050369928954169155,1.0,1.0
Ikbip,0.18523195232264697,-0.008901034221053124,0.0031531906523741783,0.0,0.0017479692120105027,0.013546099960803986,0.0,0.0016888578049838543,0.002695721387863159,0.0033827913645654915,0.0,0.001903014276176691,0.0,0.024928670106455685,0.003492070622742176,0.000998982349410653,0.03477869999129325,0.0008611434884369374,0.0,0.0031645944435149433,0.0012878613732755185,0.0,0.017925100792199375,0.0,0.028049873523414134,0.02444091986864805,-0.17728168305009603,0.007750291395932436,0.0,0.003157526087015867,0.0,0.005573249533772469,0.0,0.0,0.0165456990711391,0.0041534344851970675,0.03362280747387558,0.0009702849853783845,0.00039091299287974835,0.018988605439662933,-0.027031567087396978,0.0007432328164577484,0.0005200874852016569,0.0044675810728222135,0.0,0.0,0.005060653761029243,1.0,1.0
Snhg5,-0.5619024389609695,-0.008901034221053124,-0.0013759377412497996,0.0,-0.0014150226954370738,0.005744233578443527,0.0,0.002024249890819192,0.0010782885551452637,0.0012068336829543114,0.0,-0.0006273094145581126,0.0,0.0004235817538574338,0.00242298049852252,0.000998982349410653,-0.005570963188074529,0.0,0.0,0.0009488068148493767,0.0009041208401322365,0.0,0.0021694803982973097,0.0,-0.020600682045333087,0.010413480392890051,0.0026785343186929824,-0.0032723452616482975,0.0,0.0010333721712231635,0.0,0.002019794713705778,0.0,0.0,-0.020314303461927922,-0.021711134603247046,-0.1472317686824681,-0.0007046777103096247,0.02378562730853446,0.010110353366471828,0.002390164141979767,0.0007432328164577484,0.00023244176874868573,-0.011291986610740424,0.0,0.0,0.0035672962944954634,1.0,0.0
Anp32b,0.1764210217585787,0.006033837273716927,0.0030958599038422106,0.0,0.002913281926885247,-0.02301911363378167,0.0,0.002157274968922138,0.0013478606939315795,0.003199937781319022,0.0,0.0021402321197092535,0.0,0.005120845595374703,0.0053378630708903075,-0.005280335219576954,-0.005549882277846336,0.00028714267536997793,0.0,0.002781094121746719,0.004889627643860877,0.0,0.006035232543945312,0.0,0.005871208952739835,0.02444091986864805,0.008867821367457509,0.0,0.0,0.0011481913179159165,0.0,0.002019794713705778,0.0,0.0,-0.027197752948850393,0.0040779174957424405,-0.2491547396592796,-0.026797182150185107,0.03322877584025264,0.010110353366471828,-0.007613918578717857,-0.008631650656461716,0.000659831389784813,0.007497460078448057,0.0,0.0,0.01351742102764547,1.0,0.0
Tspyl4,-0.5882330265268684,-0.008901034221053124,-0.001691256812773645,0.0,-0.0026635720767080786,0.01260259747505188,0.0,0.0010597139643505216,0.0012130746245384216,-0.0093072473956272,0.0,-0.00024248935049399733,0.0,-0.001386840749764815,0.00242298049852252,0.00014271176420152187,-0.004467182318912819,0.0016648774221539498,0.0,0.0009643882885575295,0.0009585703257471323,0.0,0.002250606557354331,0.0,-0.016118240387877448,-0.026099466375308113,-0.024277519462630154,0.00797992967069149,0.0,0.005166860893368721,0.0,0.005573249533772469,0.0,0.0,0.008062934707850218,0.0006041359133087099,-0.036694982340559366,0.005680196944158524,0.035703910868614915,0.018988605439662933,0.004249492371454835,0.0007432328164577484,7.11295462679118e-05,0.008987155533395708,0.0,0.0,-0.004595750719308853,1.0,0.0
Rhno1,-0.16401691157487222,0.007976393029093743,-0.001691256812773645,0.0,0.0017479692120105027,-0.015782566973939538,0.0,0.00038477911963127556,0.0008087164163589478,0.0012616897560656071,0.0,0.0005983161064796149,0.0,0.0022956729342695327,0.001885297242552042,0.00014271176420152187,0.04617496009450406,0.0009187427628785372,0.0,0.0010171227436512708,0.0006103530526161194,0.0,0.003127770549617708,0.0,0.00988231468014419,-0.03880180964421015,-0.023511613741284236,0.002526020910590887,0.0,0.0012630104552954434,0.0,0.0010322956833988429,0.0,0.0,-0.010229675616137683,-0.007681156655307859,-0.061404222300916446,-0.0025017327861860394,0.004572074022144079,0.007050470360554755,-0.015344283824088051,0.0011148491501808166,0.00010012284037657082,-0.013130626413039864,0.0,0.0,0.012333606593310833,1.0,0.0
Mettl7a1,0.1265636312752031,0.007976393029093743,-0.0016625914350152015,0.0,0.0017479692120105027,0.006243892516940832,0.0,-0.01387335106730461,0.0013478606939315795,0.0013348311884328723,0.0,0.010142380716279148,0.0,0.0035075220372527837,0.0031076816888526084,-0.001997964698821306,0.008459409754723311,0.0005742853507399559,0.0,0.001069701876840554,0.001014316864311695,0.0,-0.10200160745531321,0.0,-0.028051042268052696,0.010336570604704321,0.005087212352082133,-0.002583430465310812,0.0,0.0008611434698104858,0.0,0.002037891987711191,0.0,0.0,-0.020344249156769367,0.0016236153175123037,0.0029018060136877465,-0.28555430835112927,0.035902195628732446,0.009877552730031311,-0.017631739487405866,0.0011148491501808166,0.006412918283604086,0.041412935929838565,0.0,0.0,0.012739121476188301,1.0,2.0
Rhou,0.016195074720308185,-0.07637480657547713,-0.0013759377412497996,0.0,-0.0026635720767080786,0.01260259747505188,0.0,0.0001423216750845313,-0.025258909408003093,0.0018285358324646949,0.0,0.0014760221517644823,0.0,0.005894141057506203,0.0024664822034537793,0.00014271176420152187,0.006593261482194066,0.0008901422936469317,0.0,0.0014475115109235047,0.0007521811407059431,0.0,0.005302055301144719,0.0,0.00458084269426763,0.02444091986864805,0.004591580369742587,-0.0018945156410336494,0.0,0.0006889148056507111,0.0,0.005573249533772469,0.0,0.0,0.009998430104460568,-0.021711134603247046,0.006101761870086193,0.011393542787991463,0.02317643765360117,0.004418568164110184,-0.012891896652290598,0.007216136530041694,0.0004907456319779158,0.008674410302191973,0.0,0.0,0.005605207532644272,1.0,0.0
Phc1,0.23090525654144586,0.006033837273716927,-0.0011179494112730027,0.0,-0.0026635720767080786,-0.0328967509791255,0.0,0.00618230995722115,0.007548019886016845,0.0030353695526719095,0.0,-0.00040590608026832344,0.0,0.0373483457043767,0.007467621080577374,0.000998982349410653,0.019699203595519067,0.00028714267536997793,0.0,-0.0648440707474947,-0.03708396963775158,0.0,0.015305038131773472,0.0,0.006650815890170633,0.02444091986864805,0.029195937886834146,-0.002583430465310812,0.0,0.0008611434698104858,0.0,0.0019035022146999835,0.0,0.0,0.030761900711804627,0.0040779174957424405,0.04938654199242592,0.032974976068362596,0.05184492947533727,0.010622677085921168,-0.0009762388095259666,-0.008631650656461716,-0.0009286724333651364,0.007497460078448057,0.0,0.0,0.013588916938751937,1.0,1.0
Adam1a,0.17370653069578113,-0.005681611215695739,0.004159933868795634,0.0,-0.0026635720767080786,-0.03586204450577497,0.0,0.005109319216571749,-0.08170731533318758,0.008594118691980838,0.0,-0.0008487127348780632,0.0,-0.010268727634102106,-0.0323360620206222,0.00014271176420152187,0.00374217227101326,-0.00617241037543863,0.0,0.008338720016181468,0.0012608996918424965,0.0,0.002491492768749595,0.0,0.014310093922540545,0.02444091986864805,0.009232195785734802,0.0004018669715151191,0.0,-0.00350198355037719,0.0,0.0019035022146999835,0.0,0.0,0.011110091404989362,0.0040779174957424405,0.046815219004638496,-0.03576357415877283,0.01428218960063532,0.028401597430929543,0.029019884867593645,0.0004712817817926407,0.0003646269766613841,0.006572713544592261,0.0,0.0,0.013588916938751937,1.0,1.0
Pi4ka,0.017222030190750956,-0.006299719382077455,-0.0005446420121006667,0.0,0.02613630086183548,0.007043350320309401,0.0,0.0016864978894591332,0.0018870049715042113,0.0017371090408414601,0.0,0.0005904088448733092,0.0,-0.004359669703990221,0.00556742750108242,0.012415923327207565,0.08044314285973087,0.0,0.0,-0.023163369968533517,0.006558052590116858,0.0,0.005003980826586485,0.0,-0.061420707399956885,-0.019000309370458126,0.00943520626053214,0.0,0.0,0.0008611434698104858,0.0,0.002040759325027466,0.0,0.0,0.004837463842704892,0.0007551699131727219,0.02596524328459054,0.05961312025785446,0.05209625422954559,-0.04228786628693342,0.006307277558371425,-0.0044593968987464904,-0.0003348875977098942,0.040456163403578105,0.0,0.0,0.014121375689283013,1.0,1.0
