gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,18mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,count.DMR,rel_pos.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,18mo.9mo.Q.min.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,18mo.9mo.T.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,min_distance.log.min.loops,loop_size.log.min.loops,Tanova.median.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Ythdf3,-0.2953735266625881,-0.0008819693140685558,-0.01143013060092926,-0.007154912315309047,0.02404267556965351,0.0,0.0,0.03663773700594902,0.005779374968260527,0.0,0.0072061251383274795,0.0,0.0,0.03234744627028704,-0.0007591851055622101,0.1019300359673798,-0.008094585947692395,0.09683048285543919,0.04824923772364855,-0.002071986645460129,-0.06587423142511398,0.22504150558263064,0.34048564933240416,0.0,0.0,0.0009783443436026573,0.0008178640902042389,0.0,0.0,0.0,0.03216509187594056,0.0,0.0,0.007088655754923821,0.021061620158143342,0.0,0.06682661987841129,-0.017536638677120207,0.0,0.0,-0.00047850104048848154,-0.0474986819177866,-0.0034652344509959222,0.0,0.05944505199790001,0.0,-0.0002709434926509857,0.0,0.24775972358882428,-0.02177826185245067,0.030743904169648884,-0.029518663641065358,-0.058465548157691956,0.0,0.0,0.042917129062116144,0.0,0.04272324416786432,0.0,-0.012370666153728962,0.0,-0.010943475738167762,0.06261005640029907,1.0,1.0
Apool,0.21306075968779623,-0.0001322953961789608,-0.002661811225116253,0.008068305402994157,0.02404267556965351,0.0,0.0,0.044723791852593425,0.03660270806401968,0.0,0.0072061251383274795,0.0,0.0,0.020823201201856135,-0.00227755531668663,0.1019300359673798,-0.008094585947692395,0.07353320322930813,0.04824923772364855,-0.002071986645460129,0.12286711162887513,0.2472623086348176,0.3718248299881816,0.0,0.0,0.0032611478120088576,0.0008178640902042389,0.0,0.0,0.0,0.14339711109176279,0.0,0.0,0.004725770503282547,0.015458493689075113,0.0,-0.022980336220934986,-0.00594993095844984,0.0,0.0,-0.0007177515514194965,-0.0334069194458425,-0.0007700521126389504,0.0,0.058298048097640276,0.0,-0.0002709434926509857,0.0,-0.15481390992179514,0.04931842800695449,0.023854093849658965,0.03547183606773615,0.13728410286828877,0.0,0.0,0.042917129062116144,0.0,0.11136649191379547,0.0,-0.0027490369230508804,0.0,-0.02947880234569311,0.10786579551175236,1.0,2.0
Mpzl3,-0.3670043087285012,-0.0001322953961789608,-0.01143013060092926,0.0006089287064969539,0.002801953908056021,0.0,0.0,0.01922686232253909,0.005779374968260527,0.0,0.0020867157727479935,0.0,0.0,-0.008520759753882884,-0.0007591851055622101,-0.0330150380730629,-0.016371374279260636,0.12233851848170162,-0.0012952815555036068,-0.00382015286013484,-0.03383187282830477,-0.08134991014376283,-0.06890442959964276,0.0,0.0,0.0006522295810282231,0.0008178640902042389,0.0,0.0,0.0,0.03444857478141785,0.0,0.0,-0.011814426258206367,-0.11975974664092064,0.0,-0.04821026078425348,-0.017536638677120207,0.0,0.0,-0.00047850104048848154,-0.06016520068049431,-0.0034652344509959222,0.0,-0.028267739247530697,0.0,-0.0008128304779529571,0.0,0.2052884836890735,0.003551373777445406,0.00900633073411882,0.012856731191277504,-0.059140658229589464,0.0,0.0,-0.03871361400932074,0.0,-0.045106278927996755,0.0,-0.012370666153728962,0.0,-0.012619287893176078,-0.02325459573417902,1.0,0.0
Zscan21,-0.3563932062126696,-0.0001322953961789608,-0.01143013060092926,0.0006089287064969539,-0.008596469033509493,0.0,0.0,0.044723791852593425,0.005779374968260527,0.0,0.0020867157727479935,0.0,0.0,-0.0056170130521059035,-0.00227755531668663,-0.0330150380730629,-0.016711662895977496,0.11930371290072798,-0.0012952815555036068,-0.00382015286013484,-0.03383187282830477,-0.08134991014376283,-0.06255741626024246,0.0,0.0,0.0006522295810282231,0.00040893204510211945,0.0,0.0,0.0,0.030841130083426833,0.0,0.0,0.007088655754923821,0.015458493689075113,0.0,-0.028136669350788,-0.017536638677120207,0.0,0.0,-0.00047850104048848154,-0.05599212061613798,-0.0034652344509959222,0.0,0.04269215004518628,0.0,-0.0008128304779529571,0.0,-0.1436353175714612,-0.0012136700982227921,-0.012380228266119958,0.02017356388270855,-0.058465548157691956,0.0,0.0,-0.03871361400932074,0.0,-0.04200627659447491,0.0,-0.012370666153728962,0.0,-0.03785786367952824,-0.035320444144308565,1.0,0.0
Blm,0.7592802096530795,-8.819693699479104e-05,-0.002661811225116253,0.0016745539754629134,-0.007707686750218272,0.0,0.0,-0.03545515090227127,-0.01293479161337018,0.0,-0.0015302582341246308,0.0,0.0,0.004690091852098704,-0.0007591851055622101,-0.015320566780865193,-0.007829320952296256,-0.10323691235855222,-0.008419330082833767,-0.009196035154163838,0.06373504839837552,-0.05336112270131707,-0.037721840273588894,0.0,0.0,0.0014131640642881394,0.0008178640902042389,0.0,0.0,0.0,-0.12053883785381914,0.0,0.0,-0.07156166762113571,-0.03531125289388001,0.0,-0.08651381699368357,-0.00594993095844984,0.0,0.0,-0.0032298819813877345,0.10328117143362761,-0.0015401042066514492,0.0,-0.027439407277852296,0.0,0.0,0.0,0.1739221951086074,-0.00106178421061486,0.008401853321120143,0.00421227297745645,-0.020422524642199277,0.0,0.0,-0.035068817138671875,0.0,-0.06254861641675234,0.0,-0.005498073846101761,0.0,-0.012619287893176078,-0.025167991984635592,1.0,1.0
Ahsa2,-0.31609532186761496,-0.0001322953961789608,-0.01143013060092926,0.0006089287064969539,0.006311145564541221,0.0,0.0,0.03663773700594902,0.005779374968260527,0.0,0.0072061251383274795,0.0,0.0,-0.0056170130521059035,-0.00227755531668663,-0.02092934099957347,-0.016711662895977496,0.11930371290072798,-0.0012952815555036068,-0.00382015286013484,-0.06210718962363899,0.20350729412399232,0.12141446813941002,0.0,0.0,0.0009783443436026573,0.00040893204510211945,0.0,0.0,0.0,0.030841130083426833,0.0,0.0,0.007088655754923821,0.01175238533411175,0.0,-0.01837794086895883,-0.017536638677120207,0.0,0.0,-0.00047850104048848154,-0.05599212061613798,-0.0034652344509959222,0.0,0.04552009409293532,0.0,-0.0002709434926509857,0.0,-0.14111998971551656,-0.030688274041749536,-0.05790780583396554,0.02061914462596178,-0.058465548157691956,0.0,0.0,0.042917129062116144,0.0,0.07874963268637657,0.0,-0.012370666153728962,0.0,-0.03785786367952824,-0.035320444144308565,1.0,1.0
Pdcd2,-0.34664358347654345,-0.0001322953961789608,-0.002661811225116253,0.0006089287064969539,-0.008596469033509493,0.0,0.0,0.03663773700594902,0.005779374968260527,0.0,0.0072061251383274795,0.0,0.0,0.00251228179782629,-0.00227755531668663,-0.0330150380730629,-0.016711662895977496,0.11930371290072798,-0.0012952815555036068,-0.00382015286013484,0.08375479978509247,-0.07957870583981276,-0.0665125748515129,0.0,0.0,0.0014131640642881394,0.00040893204510211945,0.0,0.0,0.0,0.030841130083426833,0.0,0.0,0.007088655754923821,0.01175238533411175,0.0,-0.022980336220934986,-0.00594993095844984,0.0,0.0,-0.00047850104048848154,-0.05599212061613798,-0.0034652344509959222,0.0,0.04269215004518628,0.0,-0.0008128304779529571,0.0,-0.12879668170586228,-0.02311340140644461,-0.012380228266119958,0.02017356388270855,-0.058465548157691956,0.0,0.0,0.042917129062116144,0.0,0.06810193091630935,0.0,-0.012370666153728962,0.0,-0.02947880234569311,0.10539195585995913,1.0,1.0
Zfp266,-0.3186287151835859,-0.0008819693140685558,-0.01143013060092926,0.0006089287064969539,0.011348649077117443,0.0,0.0,0.044723791852593425,0.005779374968260527,0.0,0.0020867157727479935,0.0,0.0,0.00251228179782629,-0.00227755531668663,-0.0330150380730629,-0.016711662895977496,0.10194215198978782,-0.0012952815555036068,-0.00382015286013484,-0.03383187282830477,-0.07742065129801631,-0.06636923287063837,0.0,0.0,0.0006522295810282231,0.00040893204510211945,0.0,0.0,0.0,0.030841130083426833,0.0,0.0,-0.011814426258206367,0.012654847977682949,0.0,-0.027708409735932946,-0.017536638677120207,0.0,0.0,-0.00047850104048848154,-0.05599212061613798,-0.0034652344509959222,0.0,0.05780144790187478,0.0,-0.0008128304779529571,0.0,-0.1432070580124855,-0.0007680893549695611,-0.025799586698412896,-0.027290759924799204,-0.059140658229589464,0.0,0.0,-0.03871361400932074,0.0,-0.04200627659447491,0.0,-0.012370666153728962,0.0,-0.03785786367952824,-0.035320444144308565,1.0,0.0
Tmem126a,-0.3177049695048481,-8.819693699479104e-05,-0.002661811225116253,0.0006089287064969539,-0.0071860217489302155,0.0,0.0,-0.0357359167188406,-0.008256249912083149,0.0,-0.004618597580119967,0.0,0.0,0.00251228179782629,-0.00227755531668663,0.12399831542745232,0.045287885032594205,-0.09963981561362743,-0.008419330082833767,-0.009972740225493907,0.07200928782112896,-0.03362592943944037,-0.0441111801378429,0.0,0.0,0.0014131640642881394,0.00040893204510211945,0.0,0.0,0.0,0.026713005090132354,0.0,0.0,0.007088655754923821,0.005396247962489724,0.0,-0.03022373721934855,-0.00594993095844984,0.0,0.0,-0.00047850104048848154,-0.04428832959383726,-0.0034652344509959222,0.0,0.04269215004518628,0.0,-0.0008128304779529571,0.0,-0.10015601383522153,-0.007624387617688626,-0.019056245386600494,0.005374760404229164,-0.058465548157691956,0.0,0.0,0.0172801402467303,0.0,-0.059448614083230496,0.0,-0.012370666153728962,0.0,-0.02947880234569311,0.08343619153834879,1.0,1.0
Snrpg,-0.286356412563473,0.0032632865197956564,-0.01143013060092926,0.0003044643625617027,0.002801953908056021,0.0,0.0,-0.03354594334959984,-0.004403333365917206,0.0,-0.004618597580119967,0.0,0.0,-0.00779482301324606,-0.00227755531668663,-0.027724308520555498,-0.007829320952296256,-0.08255220521241427,-0.008419330082833767,-0.009196035154163838,-0.03383187282830477,-0.0764669015724212,-0.06845884896814823,0.0,0.0,0.0006522295810282231,0.00040893204510211945,0.0,0.0,0.0,-0.020879480957519264,0.0,0.0,0.007088655754923821,-0.016241936348378658,0.0,0.09577381275594235,-0.017536638677120207,0.0,0.0,-0.0013158778520300984,0.1633115368336439,-0.0034652344509959222,0.0,-0.06815838383510708,0.0,-0.0008128304779529571,0.0,-0.11944098621141165,-0.004988833807874471,-0.006558629218488932,-0.006329835709184408,-0.058465548157691956,0.0,0.0,0.03835417725145817,0.0,-0.022778386459685863,0.0,-0.012370666153728962,0.0,-0.03785786367952824,-0.03542800238355994,1.0,0.0
Psmd7,-0.3447554678004235,0.013494130559265613,-0.00344469690695405,0.0006089287064969539,0.002801953908056021,0.0,0.0,0.044723791852593425,0.005779374968260527,0.0,0.0072061251383274795,0.0,0.0,0.003691928833723068,-0.00227755531668663,-0.027724308520555498,-0.006808454990386963,0.10785134697332978,-0.0012952815555036068,-0.0030434477888047697,-0.05084282774943858,0.08193132970482112,-0.07241400755941868,0.0,0.0,0.0009783443436026573,0.00040893204510211945,0.0,0.0,0.0,0.03444857478141785,0.0,0.0,0.007088655754923821,0.012654847977682949,0.0,0.06433136580511928,0.05339280147105455,0.0,0.0,-0.00047850104048848154,0.1360527116060257,-0.0034652344509959222,0.0,-0.02155460061505437,0.0,-0.0002709434926509857,0.0,-0.13668838744983078,-0.0007680893549695611,-0.010900854337960482,-0.021116973981261253,-0.058465548157691956,0.0,0.0,0.042917129062116144,0.0,0.03962324183434248,0.0,-0.012370666153728962,0.0,-0.02947880234569311,0.09746695186942816,1.0,1.0
