,DEG,pred,score_0,score_1,score_2
Mrps18a,1,1,0.22317038476467133,0.6190441846847534,0.15778549015522003
Ttc14,1,0,0.5023359060287476,0.41075658798217773,0.0869075134396553
Zfp397,1,0,0.4781079590320587,0.4244638979434967,0.09742812812328339
1810062O18Rik,1,0,0.5427472591400146,0.37202128767967224,0.0852314680814743
Sirpa,1,1,0.2757137715816498,0.629981517791748,0.09430474787950516
Agpat1,1,1,0.3347702920436859,0.5837229490280151,0.08150675892829895
Kif24,1,1,0.24397076666355133,0.4427620470523834,0.31326717138290405
Slc6a9,1,1,0.3778257966041565,0.4979347288608551,0.124239481985569
Ltv1,1,1,0.35945993661880493,0.5496098399162292,0.09093023091554642
Eif2ak1,1,2,0.22164961695671082,0.3629743158817291,0.41537606716156006
Ccdc106,1,1,0.22918090224266052,0.6859220266342163,0.08489709347486496
Sec23ip,1,1,0.35608217120170593,0.5528247356414795,0.09109311550855637
Hcfc1r1,1,0,0.6332967281341553,0.29347774386405945,0.07322550565004349
Ghitm,1,0,0.537571132183075,0.3421373963356018,0.12029145658016205
Hint3,1,0,0.4436332583427429,0.4202396869659424,0.1361270397901535
Ppp2r2b,1,2,0.2600913643836975,0.14743052423000336,0.5924780964851379
Cited2,1,0,0.6543087363243103,0.272518128156662,0.07317309826612473
Gpm6b,1,0,0.4141935706138611,0.3273647427558899,0.25844162702560425
Rps19,1,0,0.611555814743042,0.32005226612091064,0.06839191913604736
Cd164,1,1,0.38611891865730286,0.5130996108055115,0.10078144818544388
Adamts18,1,2,0.2033691555261612,0.20175902545452118,0.5948718190193176
Eif1ax,1,1,0.3995596170425415,0.5215203166007996,0.07892006635665894
Pard3,1,2,0.19030241668224335,0.14888574182987213,0.6608118414878845
Cdk5,1,1,0.38303738832473755,0.4791182279586792,0.13784436881542206
Usp14,1,1,0.28316983580589294,0.6462666988372803,0.0705634355545044
Snrpa,1,1,0.36217018961906433,0.42936670780181885,0.20846307277679443
Actr1b,1,1,0.4279637634754181,0.49011778831481934,0.08191846311092377
Esrra,1,1,0.30949389934539795,0.6062122583389282,0.08429387956857681
Aldh6a1,1,1,0.2884422540664673,0.61247318983078,0.09908456355333328
Fam228b,1,1,0.3453773558139801,0.5475643277168274,0.1070583239197731
Nfat5,1,2,0.21075429022312164,0.37923911213874817,0.4100065529346466
Bbs12,1,0,0.4782368540763855,0.41757431626319885,0.10418879985809326
Sbno2,1,1,0.18880777060985565,0.5029658675193787,0.3082263767719269
Kirrel,1,2,0.14850668609142303,0.3442824184894562,0.507210910320282
Lage3,1,1,0.4244990646839142,0.4246171712875366,0.1508837193250656
Nxf1,1,1,0.4306425154209137,0.4910719096660614,0.07828553766012192
Ank1,1,2,0.2580397427082062,0.30904626846313477,0.4329139292240143
Rev1,1,1,0.3020661771297455,0.5032752156257629,0.19465860724449158
Rbfox2,1,1,0.35641229152679443,0.37391433119773865,0.2696734368801117
Rpl36al,1,0,0.6139474511146545,0.30896320939064026,0.07708929479122162
Arhgap39,1,1,0.17802338302135468,0.6415847539901733,0.18039189279079437
Spg11,1,1,0.18306225538253784,0.5030344128608704,0.3139033317565918
Secisbp2,1,1,0.2532174587249756,0.6535298824310303,0.09325262159109116
Nme2,1,1,0.37352514266967773,0.5216850638389587,0.10478980094194412
Ugcg,1,1,0.35121816396713257,0.5397428870201111,0.10903899371623993
Nt5dc1,1,1,0.28938111662864685,0.4290282726287842,0.2815905809402466
Gusb,1,1,0.23113499581813812,0.656768262386322,0.11209674924612045
Polr3c,1,1,0.37151822447776794,0.5414912700653076,0.08699056506156921
Dlg3,1,1,0.2961508631706238,0.5818197727203369,0.12202940136194229
Rnf150,1,0,0.4858154356479645,0.25903305411338806,0.25515154004096985
