gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,18mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,count.DMR,rel_pos.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,18mo.9mo.Q.min.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,18mo.9mo.T.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,min_distance.log.min.loops,loop_size.log.min.loops,Tanova.median.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Mcmdc2,-0.01239137513563037,-0.011510944096371531,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.0008601325750350952,-0.09651335131376981,0.0,-0.005197685733437538,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,-0.009190341159701347,0.003521342193707824,0.0,-0.12082542780786752,-0.16648524794727565,-0.08056232132017613,-0.023818866051733494,-0.09601348467171192,0.0,0.0,0.0,0.0,-0.0435187760181725,0.001521364999935031,0.0,-0.0006836808286607265,-0.0004084578901529312,-0.000745188295841217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03413383041042835,-0.015593091305345298,0.0,0.0,0.005797225637361407,0.0,0.02033950448036194,0.07743831928819418,-0.051060930914245545,0.03639623468741775,0.0,-0.04603005487471819,0.0,0.0,-0.08551919035613537,0.002361571192741394,0.0,0.0,0.0,0.0,1.0,1.0
Lrrc51,-0.003889263737946749,-0.00044539538212120535,0.0,0.0,-0.010773750925436617,0.0,0.0,0.0019352982938289642,0.07913213182240725,0.0,0.011003428734838963,0.0,0.0009139841422438622,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.008498385846614838,0.0,0.0512463004887104,0.0451417975127697,0.014543446227908135,-0.023818866051733494,0.07688277376815676,0.0,0.0,0.0,0.0,-0.01989712843671441,-0.002405879534780979,0.0,-0.0005127606168389321,-0.0004084578901529312,0.007451882958412171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03460767429322004,0.0,0.0,0.0,0.017643248736858366,0.0,-0.0041020849347114564,0.18088540436699987,0.17414815561845898,0.11443427946418523,0.0,0.006535693723708391,0.0,0.0,0.03138627503067255,0.010627070367336273,0.0,0.0,0.0,0.0,1.0,0.0
Slc39a7,0.00786897549405694,-0.00029125121887773275,0.0,0.0,-0.00434334462042898,0.0,0.0,-0.0014514737203717232,-0.05469345666002482,0.0,-0.003268161527812481,0.0,0.0009139841422438622,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.008498385846614838,0.0,0.035807632021605966,0.05178971365094185,0.005978599982336163,0.041619255095720294,0.04398847801610827,0.0,0.0,0.0,0.0,-0.02732345974072814,-0.002405879534780979,0.0,-0.000341840423643589,-0.0004084578901529312,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10611187238246203,0.0,0.0,0.0,0.017643248736858366,0.0,0.004785765763372183,0.2018504539038986,0.10456020501907914,-0.14804196272045375,0.0,0.006535693723708391,0.0,0.0,0.009958636406809091,0.0014759819954633714,0.0,0.0,0.0,0.0,1.0,0.0
Hjurp,0.00786897549405694,-0.0024911270570009947,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.0014514737203717232,-0.09448346786201,0.0,-0.004327412508428097,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,-0.009190341159701347,0.008498385846614838,0.0,0.0512463004887104,0.028602435998618603,0.022203440219163893,-0.023818866051733494,-0.06498553194105625,0.0,0.0,0.0,0.0,-0.04430692315101623,0.0009198951162397861,0.0,-0.0005127606168389321,-0.0004084578901529312,-0.000745188295841217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056363849313929675,0.0,0.0,0.0,0.017643248736858366,0.0,-0.0041020849347114564,0.08540553281083703,0.15279811977408828,-0.11211485955864191,0.0,-0.015809384398162363,0.0,0.0,0.009958636406809091,-0.015497810952365399,0.0,0.0,0.0,0.0,1.0,1.0
Tecr,-0.003889263737946749,-0.0002348441444337368,0.0,0.0,0.015173502620309592,0.0,0.0,0.0019352982938289642,0.07913213182240725,0.0,0.00864125855267048,0.0,-0.007874324917793274,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.008498385846614838,0.0,0.0512463004887104,0.04911613509058952,0.014543446227908135,-0.018178158402442933,-0.05556446462869644,0.0,0.0,0.0,0.0,-0.0188520173355937,0.0009198951162397861,0.0,-0.0005127606168389321,-0.0004084578901529312,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07047250349074602,0.0,0.0,0.0,0.017643248736858366,0.0,-0.0041020849347114564,0.14493465669453143,0.14694478278979659,-0.11211485955864191,0.0,-0.010961113963276148,0.0,0.0,0.009958636406809091,0.010627070367336273,0.0,0.0,0.0,0.0,1.0,0.0
Macrod1,-0.004703295733779669,-0.00038423902820795776,0.0,0.0,-0.00434334462042898,0.0,0.0,0.011235481761395931,0.08340987374074757,0.0,-0.006718517579138279,0.0,0.002320113591849804,0.0,0.0,0.0,0.0,0.0,0.028824251741170884,0.00604819088242948,0.0,0.03363627210259437,0.07819447707384825,0.021885397508740426,0.041619255095720294,0.05794116212055087,0.0,0.0,0.0,0.0,0.08270920665934682,0.004705617325380444,0.0,-0.0005127606168389321,-0.0007148013077676297,0.015400558114051818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10171777253970504,0.0,0.0,0.0,0.006048797471448779,0.0,-0.0041020849347114564,-0.2998596914298832,-0.09384924761950969,0.04352406939491629,0.0,0.02941690307110548,0.0,0.0,0.011189016234129667,0.010627070367336273,0.0,0.0,0.0,0.0,1.0,0.0
Eps8,-0.004703295733779669,-0.0025841148663312196,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.002419122867286205,-0.06405324462335557,0.0,0.04566342819482088,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,-0.04720493413507938,0.003999394658021629,0.0,-0.07070254379883409,-0.16098399445414543,-0.05681037813425064,-0.01564453974366188,-0.0504680775012821,0.0,0.0,0.0,0.0,0.11489617655053735,0.001521364999935031,0.0,-0.0017092020623385906,-0.004595151264220476,-0.00496792197227478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03908245556056499,-0.015593091305345298,0.0,0.0,0.004287794632837176,0.0,-0.013759076558053494,-0.38634832178708167,-0.22213246555998922,0.0355921115539968,0.0,-0.04603005487471819,0.0,0.0,0.011189016234129667,0.002361571192741394,0.0,0.0,0.0,0.0,1.0,2.0
Rgs22,-0.004703295733779669,-0.0025841148663312196,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.002419122867286205,-0.06405324462335557,0.0,-0.031099309735000132,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,-0.04720493413507938,0.003999394658021629,0.0,-0.025168041829019785,-0.18361205104738473,-0.05681037813425064,-0.01564453974366188,-0.0504680775012821,0.0,0.0,0.0,0.0,0.11489617655053735,-0.008739003604277968,0.0,-0.0017092020623385906,-0.004595151264220476,-0.00496792197227478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014590480513870716,-0.015593091305345298,0.0,0.0,0.006048797471448779,0.0,-0.013759076558053494,-0.4767244630819187,-0.20582490833476186,0.0355921115539968,0.0,0.025949605740606785,0.0,0.0,0.011189016234129667,0.002361571192741394,0.0,0.0,0.0,0.0,1.0,1.0
Eif3g,0.00786897549405694,-0.0024911270570009947,0.0,0.0,-0.010773750925436617,0.0,0.0,0.0019352982938289642,0.05300725005567074,0.0,0.011003428734838963,0.0,0.0005624517798423767,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.008498385846614838,0.0,0.008720280439592897,0.04911613509058952,0.007780840061604977,-0.023818866051733494,-0.05514262579381466,0.0,0.0,0.0,0.0,-0.018449960667639972,0.0009198951162397861,0.0,-0.0006836808286607265,-0.0004084578901529312,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06502603396773338,0.0,0.0,0.0,0.017643248736858366,0.0,0.02033950448036194,0.14729682710021735,0.14374484236352145,-0.11211485955864191,0.0,-0.010961113963276148,0.0,0.0,0.009958636406809091,-0.017711783945560455,0.0,0.0,0.0,0.0,1.0,1.0
Ptbp1,0.00786897549405694,-0.00044539538212120535,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.0014514737203717232,0.12591877260245382,0.0,0.00864125855267048,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.008498385846614838,0.0,0.04218752922490239,0.0655889680981636,0.022203440219163893,-0.023818866051733494,-0.09601348467171192,0.0,0.0,0.0,0.0,-0.020882235020399095,0.0017690290696918964,0.0,-0.000341840423643589,-0.0004084578901529312,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07117556843906642,0.0,0.0,0.0,0.017643248736858366,0.0,0.004785765763372183,0.09180808526929468,0.14353882713243366,0.0864391341432929,0.0,0.010647252611815929,0.0,0.0,0.03138627503067255,0.010627070367336273,0.0,0.0,0.0,0.0,1.0,0.0
Ythdf3,-0.003889263737946749,0.01990248091518879,0.0,0.0,-0.004625379992648959,0.0,0.0,-0.0008601325750350952,-0.08222543738782406,0.0,-0.020283056795597075,0.0,0.0005624517798423767,0.0,0.0,0.0,0.0,0.0,-0.009190341159701347,0.004090147195383907,0.0,-0.04184565821196884,-0.19611598175019027,-0.05508651316165924,-0.01050414283759892,-0.040563782239332796,0.0,0.0,0.0,0.0,-0.046799202021211385,-0.0013444620929658412,0.0,-0.0006836808286607265,-0.0004084578901529312,-0.00496792197227478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12471681564114988,-0.015593091305345298,0.0,0.0,-0.07490586278960108,0.0,0.02033950448036194,-0.19415666379034519,0.12279108248651027,-0.0607130484841764,0.0,-0.014677205439656973,0.0,0.0,-0.01935730079188943,0.0014759819954633714,0.0,0.0,0.0,0.0,1.0,1.0
Apool,-0.01239137513563037,-0.0029560660663992167,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.0008601325750350952,-0.09448346786201,0.0,-0.019412783570587636,0.0,-0.007874324917793274,0.0,0.0,0.0,0.0,0.0,-0.009190341159701347,-0.01958629877306521,0.0,-0.08188315652310849,-0.23953895132988692,-0.08056232132017613,-0.023818866051733494,-0.05556446462869644,0.0,0.0,0.0,0.0,-0.047405861178413035,0.001521364999935031,0.0,-0.0017092020623385906,-0.0004084578901529312,-0.00496792197227478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039911567312665285,-0.015593091305345298,0.0,0.0,0.003434587176889181,0.0,-0.013759076558053494,-0.2336719797179103,-0.03098274757619947,-0.06767910957336426,0.0,-0.04603005487471819,0.0,0.0,0.007088171951472759,-0.015497810952365399,0.0,0.0,0.0,0.0,1.0,2.0
Mpzl3,-0.01239137513563037,-0.0007561902282759547,0.0,0.0,-0.00434334462042898,0.0,0.0,-0.0014514737203717232,-0.07717798717319965,0.0,-0.0023978883028030395,0.0,0.002320113591849804,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.003521342193707824,0.0,0.0512463004887104,0.06874637134373188,0.021885397508740426,0.041619255095720294,0.05467506183311343,0.0,0.0,0.0,0.0,-0.04289216184988618,0.004705617325380444,0.0,-0.0005127606168389321,0.002654976285994053,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08209957075305283,0.0,0.0,0.0,0.01309280882589519,0.0,-0.0041020849347114564,0.0860237075574696,0.008235848760232329,-0.132884950786829,0.0,0.02941690307110548,0.0,0.0,0.009958636406809091,-0.015497810952365399,0.0,0.0,0.0,0.0,1.0,0.0
Zscan21,0.00786897549405694,0.0018108875304460525,0.0,0.0,0.015173502620309592,0.0,0.0,-0.0014514737203717232,-0.07461921359878033,0.0,-0.0023978883028030395,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.008498385846614838,0.0,0.0512463004887104,0.05178971365094185,0.014225404039025306,-0.018178158402442933,-0.09601348467171192,0.0,0.0,0.0,0.0,-0.022741049528121948,0.0017690290696918964,0.0,-0.0005127606168389321,-0.0004084578901529312,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06866113583557308,0.0,0.0,0.0,0.017643248736858366,0.0,-0.0041020849347114564,0.2176440214458853,0.1254356077965349,0.0864391341432929,0.0,0.007314066709950566,0.0,0.0,0.03138627503067255,0.002361571192741394,0.0,0.0,0.0,0.0,1.0,0.0
Blm,-0.004703295733779669,-0.0003278319537639618,0.0,0.0,0.015173502620309592,0.0,0.0,0.011235481761395931,0.07023958633653819,0.0,-0.006718517579138279,0.0,0.002320113591849804,0.0,0.0,0.0,0.0,0.0,0.028824251741170884,0.003999394658021629,0.0,0.027761712912470104,0.0995565415546298,0.015947411991655825,-0.010003832522779704,0.04272382905706763,0.0,0.0,0.0,0.0,0.061497914786450565,0.004705617325380444,0.0,-0.0005127606168389321,0.02369055762887001,-0.001241980493068695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08566841618623584,0.0,0.0,0.0,0.006048797471448779,0.0,-0.0041020849347114564,-0.3105018567107618,-0.31107046784833076,0.04352406939491629,0.0,0.02941690307110548,0.0,0.0,0.011189016234129667,0.010627070367336273,0.0,0.0,0.0,0.0,1.0,1.0
Ahsa2,0.023968718331307173,-0.0029560660663992167,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.0008601325750350952,-0.07461921359878033,0.0,-0.004327412508428097,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,-0.009190341159701347,-0.01958629877306521,0.0,-0.12082542780786752,-0.12191967215389013,-0.05381313729099929,-0.023818866051733494,-0.06498553194105625,0.0,0.0,0.0,0.0,-0.019713166961446406,0.001521364999935031,0.0,-0.0006836808286607265,-0.0004084578901529312,-0.000745188295841217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04209061418194324,-0.004067762978374958,0.0,0.0,0.004944018181413412,0.0,0.02033950448036194,0.3089941342640668,-0.0032233881438151002,-0.09695784762501716,0.0,-0.02239473688416183,0.0,0.0,0.009958636406809091,0.002361571192741394,0.0,0.0,0.0,0.0,1.0,1.0
Pdcd2,0.023968718331307173,-0.0006997831538319587,0.0,0.0,0.015173502620309592,0.0,0.0,-0.006881060600280761,-0.05528384945821017,0.0,-0.0023978883028030395,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,-0.01958629877306521,0.0,0.04218752922490239,0.03328569373115897,0.014225404039025306,-0.018178158402442933,-0.06498553194105625,0.0,0.0,0.0,0.0,-0.019086552793160082,0.001521364999935031,0.0,-0.000341840423643589,-0.0004084578901529312,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058245130507275464,0.0,0.0,0.0,0.012239601369947195,0.0,0.004785765763372183,0.21845005749724805,-0.10197434186935425,-0.09695784762501716,0.0,-0.02239473688416183,0.0,0.0,0.009958636406809091,-0.015497810952365399,0.0,0.0,0.0,0.0,1.0,1.0
Zfp266,-0.003889263737946749,0.02194821259006858,0.0,0.0,-0.004625379992648959,0.0,0.0,-0.0014514737203717232,-0.07461921359878033,0.0,-0.0023978883028030395,0.0,0.002320113591849804,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.008498385846614838,0.0,0.04047832729294896,0.05178971365094185,0.014543446227908135,-0.018516600877046586,0.08756935758516192,0.0,0.0,0.0,0.0,-0.023947037812322377,0.0017690290696918964,0.0,0.0030765638127923014,-0.0004084578901529312,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06895035392604769,0.0,0.0,0.0,0.017643248736858366,0.0,0.0030765638127923014,0.23374122959561647,0.1546495026256889,0.11443427946418523,0.0,0.007314066709950566,0.0,0.0,0.03138627503067255,0.002361571192741394,0.0,0.0,0.0,0.0,1.0,0.0
Tmem126a,0.023968718331307173,-0.0006997831538319587,0.0,0.0,0.015173502620309592,0.0,0.0,0.011235481761395931,0.058615981824696066,0.0,0.00864125855267048,0.0,-0.02509941067546606,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.003521342193707824,0.0,0.0363129704631865,0.03340754622593522,0.00828741816803813,-0.010003832522779704,0.030177274402230978,0.0,0.0,0.0,0.0,-0.019454988818615675,0.004705617325380444,0.0,-0.000341840423643589,-0.001021144725382328,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051297299168072644,0.0,0.0,0.0,0.01309280882589519,0.0,0.004785765763372183,0.15353237848728896,-0.23184233148582278,-0.132884950786829,0.0,0.014569075237959623,0.0,0.0,0.009958636406809091,-0.04708382565528155,0.0,0.0,0.0,0.0,1.0,1.0
Snrpg,0.00786897549405694,-0.012347834380343557,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.0014514737203717232,0.06588028372265399,0.0,0.011003428734838963,0.0,0.0005624517798423767,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.008498385846614838,0.0,0.035807632021605966,0.03611905952915549,0.008510363353416324,-0.015806407509371637,-0.040563782239332796,0.0,0.0,0.0,0.0,-0.020392182525247337,-0.002405879534780979,0.0,-0.000341840423643589,0.002654976285994053,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23245723968371748,0.01880974380299449,0.0,0.0,0.017643248736858366,0.0,0.004785765763372183,0.08607515329029411,0.11964512633625418,-0.09937553066760302,0.0,0.00986887963488698,0.0,0.0,0.009958636406809091,-0.017711783945560455,0.0,0.0,0.0,0.0,1.0,0.0
Psmd7,0.00786897549405694,-0.012347834380343557,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.0014514737203717232,-0.037564685433171686,0.0,-0.005197685733437538,0.0,0.0005624517798423767,0.0,0.0,0.0,0.0,0.0,-0.009190341159701347,0.004090147195383907,0.0,-0.05920411476399749,-0.0030414029583334923,0.007780840061604977,-0.015806407509371637,-0.040563782239332796,0.0,0.0,0.0,0.0,-0.024171595312654972,-0.0013444620929658412,0.0,-0.0006836808286607265,-0.0004084578901529312,-0.000745188295841217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19101265952922403,0.0,0.0,0.0,-0.09226431934162975,0.0,0.02033950448036194,0.23129453116096557,0.10167966672219336,-0.09937553066760302,0.0,-0.009828935023397206,0.0,0.0,0.009958636406809091,-0.009446284770965575,0.0,0.0,0.0,0.0,1.0,1.0
Ctnnb1,-0.004703295733779669,-0.0054055806947872044,0.0,0.0,-0.00434334462042898,0.0,0.0,-0.0014514737203717232,-0.05623708085622638,0.0,-0.016540172547101974,0.0,0.0009139841422438622,0.0,0.0,0.0,0.0,0.0,0.028824251741170884,-0.036318134674802424,0.0,-0.07057620914652944,0.09999857850372791,0.006708123218268156,0.041619255095720294,0.03862274182960391,0.0,0.0,0.0,0.0,0.1427613954991102,-0.008739003604277968,0.0,-0.0017092020623385906,0.004288807846605778,-0.001241980493068695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09391596809960902,0.01880974380299449,0.0,0.0,0.003434587176889181,0.0,-0.013759076558053494,-0.19046955761965365,0.022881721584126352,-0.050436887182295324,0.0,0.025949605740606785,0.0,0.0,0.005604782551527024,0.0014759819954633714,0.0,0.0,0.0,0.0,1.0,0.0
Foxj2,-0.01239137513563037,-0.0025841148663312196,0.0,0.0,-0.010773750925436617,0.0,0.0,0.003494288586080074,-0.08222543738782406,0.0,0.042928283773362635,0.0,0.0005624517798423767,0.0,0.0,0.0,0.0,0.0,-0.009190341159701347,0.0025259334966540336,0.0,-0.057997617442160844,-0.15798784125596285,-0.0487610032223165,-0.015806407509371637,-0.07159173496998847,0.0,0.0,0.0,0.0,-0.057451728135347366,-0.008739003604277968,0.0,-0.0017092020623385906,-0.0004084578901529312,-0.00496792197227478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1262379175890237,-0.015593091305345298,0.0,0.0,-0.03850234346464276,0.0,-0.013759076558053494,-0.20450685899704696,-0.07866257498040795,0.051572979260236025,0.0,0.025949605740606785,0.0,0.0,0.018182138297706842,0.0014759819954633714,0.0,0.0,0.0,0.0,1.0,1.0
Aldh4a1,-0.01239137513563037,-0.00038423902820795776,0.0,0.0,-0.00434334462042898,0.0,0.0,-0.006881060600280761,-0.07842461463063956,0.0,-0.005723919607698917,0.0,0.0009139841422438622,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,0.0032481693755835295,0.0,0.025929861087352037,0.09265870466828346,0.01231904149055481,0.02276165097951889,0.0574088441953063,0.0,0.0,0.0,0.0,-0.051361657213419676,-0.008739003604277968,0.0,-0.0005127606168389321,-0.001021144725382328,-0.001241980493068695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16246666720137,0.0,0.0,0.0,0.006048797471448779,0.0,-0.0041020849347114564,-0.15978870647028087,-0.20402283689938486,0.07956812458112836,0.0,0.025949605740606785,0.0,0.0,0.018182138297706842,0.0014759819954633714,0.0,0.0,0.0,0.0,1.0,1.0
Pikfyve,-0.01239137513563037,-0.0025841148663312196,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.0008601325750350952,-0.08222543738782406,0.0,-0.005197685733437538,0.0,-0.004780840128660202,0.0,0.0,0.0,0.0,0.0,-0.009190341159701347,0.0025259334966540336,0.0,-0.0753560739941895,-0.12306227836757898,-0.0487610032223165,-0.015806407509371637,-0.06892008901573718,0.0,0.0,0.0,0.0,-0.057451728135347366,-0.002936588255688548,0.0,-0.0017092020623385906,-0.0004084578901529312,-0.000745188295841217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13848515178076923,-0.015593091305345298,0.0,0.0,-0.055860800016671416,0.0,-0.013759076558053494,0.014068849720060825,-0.06212843970395625,0.03834897832944989,0.0,-0.040510683320462704,0.0,0.0,-0.08551919035613537,0.0014759819954633714,0.0,0.0,0.0,0.0,1.0,2.0
Arf2,0.023968718331307173,-0.0025841148663312196,0.0,0.0,-0.010773750925436617,0.0,0.0,0.0019352982938289642,0.10526384447701276,0.0,0.00864125855267048,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,-0.009190341159701347,0.003521342193707824,0.0,0.0512463004887104,0.06607279300689697,0.021885397508740426,-0.023818866051733494,-0.09601348467171192,0.0,0.0,0.0,0.0,-0.022023824844509363,0.004705617325380444,0.0,-0.0005127606168389321,-0.0004084578901529312,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08199687296524644,0.0,0.0,0.0,0.01309280882589519,0.0,-0.0041020849347114564,0.12462359407451004,-0.0009377039410173892,0.07453669533133507,0.0,0.02941690307110548,0.0,0.0,0.03138627503067255,0.010627070367336273,0.0,0.0,0.0,0.0,1.0,0.0
Lrrc8d,-0.01239137513563037,-0.0025841148663312196,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.006881060600280761,-0.10170923832803964,0.0,-0.021277654767036438,0.0,0.002320113591849804,0.0,0.0,0.0,0.0,0.0,0.028824251741170884,-0.017947261845692994,0.0,-0.07070254379883409,-0.06295528776943683,0.015947411991655825,-0.01564453974366188,0.04272382905706763,0.0,0.0,0.0,0.0,-0.045349081372842194,0.004705617325380444,0.0,-0.0017092020623385906,-0.004595151264220476,-0.00496792197227478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07111894912086428,0.0,0.0,0.0,0.003434587176889181,0.0,-0.013759076558053494,-0.4031033772230148,-0.2796798094175756,0.04352406939491629,0.0,0.02941690307110548,0.0,0.0,0.011189016234129667,0.002361571192741394,0.0,0.0,0.0,0.0,1.0,2.0
Zfp235,0.00786897549405694,0.01990248091518879,0.0,0.0,-0.004625379992648959,0.0,0.0,-0.0014514737203717232,-0.07461921359878033,0.0,-0.0023978883028030395,0.0,0.002320113591849804,0.0,0.0,0.0,0.0,0.0,0.00584839891642332,-0.05570541560649872,0.0,0.0512463004887104,0.05178971365094185,0.014543446227908135,-0.018516600877046586,0.05467506183311343,0.0,0.0,0.0,0.0,-0.017036413541063666,0.0017690290696918964,0.0,-0.0005127606168389321,-0.0004084578901529312,-0.0004967921972274781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06895035392604769,0.0,0.0,0.0,0.013661613827571273,0.0,-0.0041020849347114564,0.19302339694462717,0.10424624173901975,-0.14804196272045375,0.0,0.007314066709950566,0.0,0.0,0.009958636406809091,0.002361571192741394,0.0,0.0,0.0,0.0,1.0,0.0
Gm26777,0.023968718331307173,-0.0025841148663312196,0.0,0.0,-0.010773750925436617,0.0,0.0,-0.006881060600280761,-0.10170923832803964,0.0,-0.021277654767036438,0.0,0.0008436776697635651,0.0,0.0,0.0,0.0,0.0,-0.04720493413507938,0.0032481693755835295,0.0,-0.009016082542948424,-0.06295528776943683,0.015947411991655825,-0.01564453974366188,-0.0504680775012821,0.0,0.0,0.0,0.0,-0.044444419369101526,0.004705617325380444,0.0,-0.0006836808286607265,-0.004595151264220476,-0.00496792197227478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06298804408870637,0.0,0.0,0.0,0.006048797471448779,0.0,0.02033950448036194,-0.4518649124354124,-0.2640047019161284,0.0355921115539968,0.0,0.02941690307110548,0.0,0.0,0.011189016234129667,0.002361571192741394,0.0,0.0,0.0,0.0,1.0,1.0
