gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,DEG,pred
Etl4,0.6749720690936288,0.0,0.0,-0.07383782076923286,-0.19120308986919768,0.02064357402131838,-0.04749223754248198,0.04900113657555159,-0.3861856736681041,0.0,0.0
Nfib,0.6960500664735103,0.0,0.0,0.1646821520784322,-0.16819072142243385,0.027338672210188472,0.04421691081541426,0.2113820173065452,-0.3166117936044055,2.0,2.0
Mpped1,0.5892751770614482,0.0,0.0,-0.028956993455615115,0.8677800717380117,0.02078480103655773,0.04421691081541426,0.2113820173065452,0.026310382273924703,2.0,2.0
Tspan3,-0.7370788270936293,0.0,0.0,-0.02546174084658132,-0.07773348305593519,0.01356859614743906,-0.018833128680639407,0.1614664441303295,0.04253084196106476,0.0,0.0
Sema3e,0.9213366039535579,0.0,0.0,0.012113547678489019,0.5720858630340766,0.024600013433133856,-0.04749223754248198,0.09335365223095697,0.04202659165157991,2.0,2.0
Rpsa,-1.2255023459849113,0.0,0.0,-0.02546174084658132,-0.07348157991381253,0.01222705257618252,0.017195465317105547,-0.2502255782704143,-0.008447812157956994,0.0,1.0
Arhgap5,0.23954859041773222,0.0,0.0,-0.06825883587931886,-0.18480556239100063,0.023937226656605217,0.04421691081541426,-0.21062511786380234,0.050015334806898064,2.0,1.0
Rabac1,-1.2831887186997954,0.0,0.0,-0.02546174084658132,-0.06811540584792108,0.01356859614743906,0.017195465317105547,-0.2502255782704143,0.04253084196106476,0.0,1.0
Tenm4,0.6749720690936288,0.0,0.0,-0.07383782076923286,-0.19120308986919768,0.02064357402131838,-0.04749223754248198,0.04900113657555159,-0.3861856736681041,0.0,0.0
Grb14,0.8071570025537821,0.0,0.0,0.1499024610966444,-0.1233419176629361,0.03734451357056113,0.04421691081541426,0.09335365223095697,0.08956403172958423,2.0,2.0
Fnip1,0.19519607394057162,0.0,0.0,-0.06825883587931886,-0.18480556239100063,0.023937226656605217,0.04421691081541426,0.2113820173065452,0.050015334806898064,2.0,1.0
Eya1,0.8689126917982802,0.0,0.0,-0.05159829020061914,-0.1338986395036473,0.03422163810361834,-0.04749223754248198,0.04900113657555159,0.10880193727857926,2.0,2.0
Ebf1,0.8759072042782517,0.0,0.0,-0.030045984805945086,0.8685895867426606,0.019616730785106912,0.04421691081541426,0.2113820173065452,-0.14225295449004455,2.0,2.0
St6gal1,0.888564653475495,0.0,0.0,-0.05159829020061914,-0.1338986395036473,0.03422163810361834,0.04421691081541426,0.04900113657555159,0.10880193727857926,2.0,2.0
Cd9,-0.8738263882148791,0.0,0.0,0.047349961693672574,-0.07298077133429401,0.0146228137480862,-0.018833128680639407,0.009400676168939647,0.03729903002214782,0.0,1.0
Abca8a,0.2775830037015326,0.0,0.0,-0.06825883587931886,-0.1901717370047289,0.022595683057956836,-0.04749223754248198,-0.21062511786380234,-0.0009633192573400104,2.0,1.0
Pard3b,0.6749720690936288,0.0,0.0,-0.07383782076923286,-0.19120308986919768,0.02064357402131838,-0.04749223754248198,0.04900113657555159,-0.3861856736681041,2.0,0.0
Atp6v0c,-1.2831887186997954,0.0,0.0,-0.02546174084658132,-0.06811540584792108,0.01356859614743906,0.017195465317105547,0.009400676168939647,0.04253084196106476,0.0,1.0
Phyhipl,0.7550865893854815,0.0,0.0,0.019094574867802507,-0.13524320644929128,0.03399269830654649,0.04421691081541426,0.2113820173065452,0.0986607366186731,2.0,2.0
Zfp385b,0.7207506207804031,0.0,0.0,0.1646821520784322,-0.16819072142243385,0.027338672210188472,-0.04749223754248198,0.04900113657555159,-0.3166117936044055,0.0,0.0
Syt14,0.8504382069496548,0.0,0.0,0.10082628879257861,-0.12080661689533907,0.037887792376910936,0.04421691081541426,0.09335365223095697,0.0922804250217536,2.0,2.0
Nr6a1,0.9370058109874234,0.0,0.0,0.046207085416159206,0.5461279889568686,0.02512820831993047,0.04421691081541426,0.2113820173065452,0.0373454968280652,2.0,2.0
2610316D01Rik,0.8318575554362991,0.0,0.0,0.1499024610966444,-0.1233419176629361,0.03734451357056113,-0.04749223754248198,-0.21062511786380234,0.08956403172958423,2.0,2.0
Cntnap5a,0.5506664546932477,0.0,0.0,-0.03125187136945041,-0.19457037067588637,-0.46392334689495757,-0.04749223754248198,0.04900113657555159,-0.13912862759795697,0.0,0.0
Zbtb16,0.934790226028246,0.0,0.0,-0.024067485677626205,0.6151859789867612,0.0238792758763713,0.04421691081541426,0.09335365223095697,0.04202659165157991,0.0,2.0
Chd3,-1.2831887186997954,0.0,0.0,-0.02546174084658132,-0.06811540584792108,0.01356859614743906,0.017195465317105547,0.009400676168939647,0.04253084196106476,0.0,1.0
Manf,-0.11114526918048367,0.0,0.0,-0.06825883587931886,-0.11949978012810736,0.019861820646945166,-0.04749223754248198,-0.2502255782704143,0.047809719327179825,0.0,1.0
Plp1,-1.537988083108383,0.0,0.0,0.003752093406065422,0.27223100770703135,0.010515387978076059,0.017195465317105547,0.27949480920591774,-0.005816078251775573,2.0,1.0
Atp13a4,0.888564653475495,0.0,0.0,-0.05159829020061914,-0.1338986395036473,0.03422163810361834,0.04421691081541426,0.04900113657555159,0.10880193727857926,2.0,2.0
Wls,0.7875050408765674,0.0,0.0,0.1499024610966444,-0.1233419176629361,0.03734451357056113,-0.04749223754248198,0.09335365223095697,0.08956403172958423,2.0,2.0
Ppfibp2,0.8788533526308396,0.0,0.0,0.03575512054650223,0.12805389240384102,0.03401529339744764,0.04421691081541426,0.09335365223095697,0.058548103908405584,2.0,2.0
Grm1,0.6093621902058229,0.0,0.0,0.0485540503389476,-0.1744276081376216,-0.8383428877329125,-0.04749223754248198,-0.21062511786380234,0.038038841804818195,0.0,0.0
Nova1,0.7354346277082667,0.0,0.0,0.019094574867802507,-0.13524320644929128,0.03399269830654649,-0.04749223754248198,0.09335365223095697,0.0986607366186731,2.0,2.0
Maf,-1.5433255197370754,0.0,0.0,-0.01614026807467727,0.26689358444555716,0.010897864751956043,0.017195465317105547,0.1614664441303295,0.024368651485180155,2.0,1.0
Atf6b,-0.6618442420080742,0.0,0.0,-0.09823200470932267,-0.07695114207180108,0.0059685470426783845,0.010976277730044197,0.08528123302933048,0.013065593262367389,1.0,1.0
Ngdn,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.26702798842726383,0.012744757018106826,1.0,1.0
Mrps25,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.38775023757754,0.012744757018106826,1.0,1.0
Chic2,-0.727326236637857,0.0,0.0,-0.027758362976943746,-0.045499339042341005,0.0059685470426783845,0.013556525001631063,-0.3928836179239785,0.012744757018106826,1.0,1.0
Dhx16,-0.6548553893328918,0.0,0.0,0.050139557186733276,-0.043124411474255955,0.0059685470426783845,-0.06567538124235238,-0.4639083359609632,0.010257680763435714,1.0,1.0
Acsl1,-0.4456168241415392,0.0,0.0,-0.027758362976943746,-0.030592828441192123,0.0059685470426783845,0.013556525001631063,-0.27216136877370234,0.012744757018106826,1.0,1.0
Vps26b,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.38775023757754,0.012744757018106826,1.0,1.0
Tor2a,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.38775023757754,0.012744757018106826,1.0,1.0
Rpl32,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.38775023757754,0.012744757018106826,1.0,0.0
4933423P22Rik,-0.7454960308626623,0.0,0.0,0.050139557186733276,-0.043124411474255955,0.0059685470426783845,0.013556525001631063,-0.45530750964056044,0.013065593262367389,1.0,0.0
P4htm,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.38775023757754,0.012744757018106826,1.0,0.0
Pitpnm1,-0.7208781109520179,0.0,0.0,-0.02231550745337325,-0.0724940276978647,0.0059685470426783845,0.010976277730044197,0.12396493532201823,0.014348938239409643,1.0,1.0
Stoml1,-0.7454960308626623,0.0,0.0,0.050139557186733276,-0.043124411474255955,0.0059685470426783845,0.013556525001631063,-0.45530750964056044,0.013065593262367389,1.0,1.0
Rnf144a,0.852904020301888,0.0,0.0,0.2478974120800986,-0.06756953799220569,0.010136252652634592,0.03230525235481122,0.47426055711420145,0.03180658313281396,1.0,2.0
Mlh3,-0.727326236637857,0.0,0.0,-0.027758362976943746,-0.045499339042341005,0.0059685470426783845,0.013556525001631063,-0.3928836179239785,0.012744757018106826,1.0,1.0
Ccnh,-0.7207916400545988,0.0,0.0,0.06008547982748817,-0.039916049031650316,0.0059685470426783845,0.013556525001631063,-0.49348702150232654,0.013386429506627953,1.0,1.0
Zfp335os,-0.7135281091323122,0.0,0.0,0.050139557186733276,-0.06958061716902782,0.005233652451459099,0.013556525001631063,-0.4600843244834858,0.013065593262367389,1.0,1.0
Ccdc57,0.7673529519096893,0.0,0.0,-0.13576984405517578,-0.14012990245486007,0.013579568003906924,0.03230525235481122,0.048292064902317876,0.02731487571316607,1.0,2.0
Rab43,-0.4342431869111298,0.0,0.0,-0.07290137616698356,-0.0802581674857613,0.004740270840771058,0.010976277730044197,1.1098112185650013,0.013065593262367389,1.0,1.0
Mafb,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.38775023757754,0.012744757018106826,1.0,1.0
Aga,-0.6548553893328918,0.0,0.0,0.050139557186733276,-0.043124411474255955,0.0059685470426783845,-0.06567538124235238,-0.4639083359609632,0.010257680763435714,1.0,1.0
Slc27a1,-0.6796864702311509,0.0,0.0,0.18661769191898844,-0.06573271058390245,0.004740270840771058,0.010976277730044197,0.4192371411687311,0.014348938239409643,1.0,1.0
Grm4,0.5591323474449489,0.0,0.0,-0.06983682209187571,0.5040560029857957,0.0110548708916587,0.03230525235481122,0.5619318949277786,0.026994039468905506,1.0,2.0
Jarid2,0.8655357790343902,0.0,0.0,-0.10003788407672853,-0.04922247980721295,0.0110548708916587,0.03230525235481122,0.30696195736527443,0.02731487571316607,1.0,2.0
Cisd1,-0.6548553893328918,0.0,0.0,0.050139557186733276,-0.043124411474255955,0.0059685470426783845,-0.06567538124235238,-0.4639083359609632,0.010257680763435714,1.0,1.0
Xrcc5,0.7673529519096893,0.0,0.0,-0.13576984405517578,-0.14012990245486007,0.013579568003906924,0.03230525235481122,0.048292064902317876,0.02731487571316607,1.0,2.0
Angel2,-0.36986281210556626,0.0,0.0,0.04290916825480321,0.5255809359745506,0.004740270840771058,0.010976277730044197,1.3228488972081858,0.013514764004332177,1.0,2.0
Fbxl5,0.9037352677653817,0.0,0.0,-0.027758362976943746,-0.016262383912416065,0.016519146368784064,0.04434640661758535,-0.1097977874417077,0.02667320322464494,1.0,1.0
Cmpk1,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.38775023757754,0.012744757018106826,1.0,1.0
Tchp,-0.5096054608550142,0.0,0.0,0.18661769191898844,-0.06573271058390245,0.004740270840771058,0.010976277730044197,0.9294801770216402,0.014348938239409643,1.0,1.0
Rdh11,-0.7454960308626623,0.0,0.0,0.050139557186733276,-0.043124411474255955,0.0059685470426783845,0.013556525001631063,-0.45530750964056044,0.013065593262367389,1.0,1.0
Hat1,-0.727326236637857,0.0,0.0,-0.027758362976943746,-0.045499339042341005,0.0059685470426783845,0.013556525001631063,-0.3928836179239785,0.012744757018106826,1.0,1.0
Ipo4,-0.7098291023661766,0.0,0.0,0.18661769191898844,-0.062425685169942235,0.0059685470426783845,0.010976277730044197,0.22980912287226496,0.014348938239409643,1.0,1.0
Cwf19l2,0.9102698643486399,0.0,0.0,0.06008547982748817,-0.010679093901725376,0.016519146368784064,0.04434640661758535,-0.3311234421151526,0.02731487571316607,1.0,1.0
Unc5d,0.6910118924467551,0.0,0.0,-0.025108703412115574,-0.022765409310950953,0.014537398867747364,0.03561067789354745,-0.17282608450006912,-0.14127041158430717,0.0,0.0
Hcn1,0.7902158526909154,0.0,0.0,-0.028830403516836026,-0.022316238568986162,0.016519146368784064,0.04434640661758535,-0.09833520390641164,0.02667320322464494,0.0,2.0
Mgat4c,0.7029164698358406,0.0,0.0,0.06297174244023421,-0.016073231420972767,0.014537398867747364,0.03561067789354745,-0.2857275115435614,-0.13504618844565222,2.0,0.0
Ar,0.5369527018629014,0.0,0.0,-0.020322551156448966,0.3725864471292452,0.0110548708916587,0.03230525235481122,0.9341241428628564,0.026994039468905506,2.0,2.0
C1ql1,-0.7049834022353239,0.0,0.0,-0.02262498328790945,-0.072597217225634,0.005233652451459099,0.013556525001631063,-0.39252705242046537,0.012744757018106826,0.0,1.0
Plekhg1,0.4687861149843015,0.0,0.0,-0.03225170393638751,0.47994881992995303,0.0110548708916587,0.03230525235481122,0.9068575086729491,0.026994039468905506,2.0,2.0
Tjp2,0.6842885985696578,0.0,0.0,0.0014004679670666948,0.2168408959200058,0.0110548708916587,0.03230525235481122,0.6088257401305086,0.02827738444594776,2.0,2.0
Olig1,-0.6143427607055534,0.0,0.0,-0.02262498328790945,-0.072597217225634,0.005233652451459099,-0.06567538124235238,-0.40112787819303136,0.009936844519175151,0.0,0.0
Rab11fip4,0.5317549338591668,0.0,0.0,-0.0299426939283662,0.4093932609539479,0.0110548708916587,0.03230525235481122,0.9121352455523961,0.026994039468905506,2.0,2.0
Klhl4,0.9102698643486399,0.0,0.0,0.06008547982748817,-0.010679093901725376,0.016519146368784064,0.04434640661758535,-0.3311234421151526,0.02731487571316607,2.0,2.0
Tpk1,0.8007087506052545,0.0,0.0,0.06297174244023421,-0.016073231420972767,0.016519146368784064,0.04434640661758535,-0.2075149308451835,0.02731487571316607,2.0,2.0
Rin2,0.8203451659201699,0.0,0.0,-0.10003788407672853,-0.12914226697210004,0.013579568003906924,0.03230525235481122,0.11975598576314309,0.02731487571316607,2.0,2.0
Sema3a,0.5899040622581893,0.0,0.0,0.2650500557878438,-0.1213090760523782,0.013579568003906924,-0.1630693396882099,0.32248732250402956,0.02338284538949237,2.0,2.0
Xist,-0.7478597562705331,0.0,0.0,0.001381676918005242,-0.046333938946618754,0.0059685470426783845,0.013556525001631063,-0.4009763751288547,0.013065593262367389,0.0,0.0
Plce1,0.4450452965958154,0.0,0.0,-0.14434616596383207,-0.06882037327843993,0.009073123390621999,0.02356952363077332,0.3884264058707392,-0.13504618844565222,2.0,2.0
C1ql3,-0.5179753239157007,0.0,0.0,-0.02262498328790945,-0.06579944281838834,-0.08808574896744069,-0.06567538124235238,-0.40874422785332976,0.007707378991386469,0.0,0.0
Nell2,0.2419435456806027,0.0,0.0,-0.14434616596383207,-0.06882037327843993,0.009073123390621999,0.02356952363077332,0.2703439931056517,-0.13504618844565222,0.0,0.0
Cpeb1,0.8026279035736533,0.0,0.0,-0.13576984405517578,-0.046430841745699156,0.016519146368784064,0.03230525235481122,0.0662969828254598,0.02731487571316607,2.0,2.0
4732471J01Rik,0.8375064219786402,0.0,0.0,-0.023291868185076642,-0.01592562095645596,0.016519146368784064,0.04434640661758535,-0.2782771776923362,0.02667320322464494,2.0,2.0
9330111N05Rik,0.7388973721741315,0.0,0.0,-0.023291868185076642,-0.01592562095645596,0.016519146368784064,-0.2241351941929144,-0.310960311880883,0.018249465481323356,2.0,2.0
Btaf1,0.874994912684676,0.0,0.0,0.06008547982748817,-0.10437815461088629,0.013579568003906924,0.04434640661758535,-0.22840611088801832,0.02731487571316607,2.0,1.0
Mcc,0.41850854318780717,0.0,0.0,-0.03225170393638751,0.3231166742933804,0.009073123390621999,0.02356952363077332,0.9068575086729491,-0.1353670246899128,2.0,2.0
Prr5l,0.6576051075449761,0.0,0.0,-0.028589507564902306,-0.06802424407728455,0.010136252652634592,0.03230525235481122,0.9788014504181988,0.02731487571316607,2.0,2.0
Etv5,-0.5481738984475241,0.0,0.0,0.2478974120800986,-0.06851305138758,0.004372823545161416,0.010976277730044197,0.48786580951555686,0.017878136926275844,2.0,1.0
Rorb,0.8375064219786402,0.0,0.0,-0.023291868185076642,-0.01592562095645596,0.016519146368784064,0.04434640661758535,-0.15755492854206002,0.02667320322464494,2.0,2.0
Schip1,0.47927512399687927,0.0,0.0,-0.14434616596383207,-0.148740160443327,0.011597820502870223,-0.11876671618836768,0.1140729664989254,-0.09043157760820844,0.0,0.0
Clstn2,0.5090958595084136,0.0,0.0,-0.11194170693702557,-0.05600360868608251,0.014537398867747364,-0.11876671618836768,0.12373614163302324,-0.10807757104253944,0.0,0.0
Fstl4,0.21040174680734602,0.0,0.0,-0.03225170393638751,0.47994881992995303,0.009073123390621999,0.02356952363077332,0.7887750959078617,-0.1353670246899128,2.0,2.0
Hs6st3,0.49839994637295604,0.0,0.0,0.05334665607113172,-0.0696684855639058,-0.24114041019450216,-0.17983257069307215,-0.32731153306496497,-0.07393718028769773,0.0,0.0
Arhgef12,0.7998206103220582,0.0,0.0,-0.10003788407672853,-0.04440559508443317,0.0110548708916587,0.03230525235481122,0.4770429693162441,0.02731487571316607,2.0,2.0
Rps8,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.38775023757754,0.012744757018106826,0.0,0.0
Rps16,-0.736951323965674,0.0,0.0,-0.02262498328790945,-0.046141011530862135,0.0059685470426783845,0.013556525001631063,-0.38775023757754,0.012744757018106826,0.0,1.0
Dach2,0.7581990821122685,0.0,0.0,0.06297174244023421,-0.016073231420972767,0.016519146368784064,0.04434640661758535,-0.2857275115435614,0.02731487571316607,2.0,2.0
Sfmbt2,0.5885018258739043,0.0,0.0,0.04806030136259163,-0.06379867076654644,-0.28127079709049535,-0.2241351941929144,-0.4197037920136662,0.012202740153845619,0.0,0.0
Hsp90ab1,-1.0452932996456237,0.0,0.0,6.76380963448216e-05,-0.019055303734015015,0.00027817202841534335,-0.02633909070316483,-0.2657945768578964,0.028275322552551243,1.0,0.0
Grsf1,-1.0718673051280134,0.0,0.0,0.04176330376032959,-0.019055303734015015,0.00027817202841534335,-0.038303284768891686,-0.26303254330859466,0.022355824873289642,1.0,1.0
Eid2b,-1.0755451822872548,0.0,0.0,-0.005519847796462914,-0.019055303734015015,-0.0014218523660126854,0.017929657335009647,-0.2653954707305221,0.021146859699750647,1.0,0.0
Gle1,-0.5681351490099641,0.0,0.0,-0.04458538814009551,-0.0205957471009563,-0.009617909350815941,-0.035027600715265554,-0.2524917336071239,0.028275322552551243,1.0,1.0
Slc22a15,0.7115245692651061,0.0,0.0,-0.06975605314159218,-0.0205957471009563,-0.00434800105936387,0.07694814532228253,0.25599679208415393,0.04570078126647893,1.0,2.0
Plagl1,0.8561007439377991,0.0,0.0,0.09757598136168193,-0.019055303734015015,-0.00434800105936387,0.10161888703484745,-0.1374573600204552,0.026327880428117865,1.0,1.0
Mtcp1,-0.9519642454517239,0.0,0.0,0.035129963899688685,-0.01869506958652945,0.00027817202841534335,-0.1507683039697654,-0.26183640003642616,0.019994744332507253,1.0,0.0
Gigyf2,1.1083751365761547,0.0,0.0,-0.0280728315222351,-0.019055303734015015,-0.0031555264311678268,0.04824661641546032,-0.01759265878183,0.04689325556597289,1.0,2.0
Pip5k1a,-0.6355322775814463,0.0,0.0,-0.025651218835264444,-0.019055303734015015,-0.01131793374524397,0.019925188327975133,-0.2516935211332405,0.021146859699750647,1.0,1.0
Zscan29,-1.138437853249557,0.0,0.0,0.05373648830744274,-0.019055303734015015,-0.0014218523660126854,0.02352613613338155,-0.2614361181416932,0.015227362020489047,1.0,1.0
BC065397,-0.4001761264003375,0.0,0.0,-0.025651218835264444,-0.019055303734015015,-0.004855550825595856,0.019925188327975133,-0.2516935211332405,0.02706695397329681,1.0,1.0
Akr1b10,-1.138437853249557,0.0,0.0,0.05373648830744274,-0.019055303734015015,-0.0014218523660126854,0.02352613613338155,-0.2614361181416932,0.015227362020489047,1.0,1.0
Eid2,-1.0452932996456237,0.0,0.0,6.76380963448216e-05,-0.019055303734015015,0.00027817202841534335,-0.02633909070316483,-0.2657945768578964,0.028275322552551243,1.0,0.0
Pi4k2a,-0.6355322775814463,0.0,0.0,-0.025651218835264444,-0.019055303734015015,-0.01131793374524397,0.019925188327975133,-0.2516935211332405,0.021146859699750647,1.0,1.0
Edf1,-1.0755451822872548,0.0,0.0,-0.005519847796462914,-0.019055303734015015,-0.0014218523660126854,0.017929657335009647,-0.2653954707305221,0.021146859699750647,1.0,1.0
