gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Pkm,0.03411025201019488,0.015715054775539198,0.0,0.0,-0.2445899274592337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02936544489899748,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.026300469805535517,0.026299384863753068,0.07235462992991272,0.02698877458705714,0.014235560733236764,0.0,0.038033431003752505,-0.1026232403359915,0.059194583592838364,0.0,1.0,0.0
Ndn,0.03411025201019488,0.015715054775539198,0.0,0.0,-0.2445899274592337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02936544489899748,0.0,0.01488509460499412,0.0,0.0,0.0,0.06434377866159928,0.026299384863753068,0.07235462992991272,0.02698877458705714,0.05915120925362173,0.0,0.01964596139365121,0.05538342618628552,0.09331084121214717,0.0,1.0,1.0
Stk36,0.03411025201019488,0.040466266047013436,0.0,0.0,0.1566442319339043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11935538661323096,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.012940453169377227,0.09125935237266515,0.07235462992991272,0.028966638798776426,-0.018653493374586105,0.0,0.04041386425103012,0.023721575835033468,0.08807794857574136,0.0,1.0,1.0
Fbln2,0.03411025201019488,0.009821909234711998,0.0,0.0,-0.08632655155011698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03343417142566882,0.0,0.05866478461968271,0.0,0.0,0.0,-0.008616789562725708,0.01623324469025982,0.055847780288834324,0.059250385917134975,-0.011044831603373351,0.0,-0.04431980451274859,0.022985253679124934,-0.18924157048183443,0.0,1.0,0.0
2310039H08Rik,0.03411025201019488,0.005893145540827199,0.0,0.0,-0.07990741957665275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07032963686230544,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.059009331425553875,-0.013392094890341946,0.07235462992991272,0.020012000624678637,0.01619908635161425,0.0,0.03589104115962982,0.02863038943982438,0.056172317090003115,0.0,1.0,0.0
Hif3a,0.03411025201019488,0.015715054775539198,0.0,0.0,-0.16056964590557313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04220306407660246,0.0,0.01488509460499412,0.0,0.0,0.0,0.020513456118734258,0.026299384863753068,0.07235462992991272,0.020012000624678637,0.015217323542425507,0.0,0.017503571402477592,0.02617598251488648,-0.016892034119289173,0.0,1.0,0.0
Rap2b,0.03411025201019488,-0.14222124571862974,0.0,0.0,0.1542142445809747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08841322705541786,0.0,0.01488509460499412,0.0,0.0,0.0,0.029619609446902024,0.02172023530951456,0.07235462992991272,0.06446242606953571,0.00834498387810431,0.0,0.041307905688881874,-0.05500774502166008,0.033873852734502996,0.0,1.0,1.0
Znrf3,0.03411025201019488,0.006128871372263683,0.0,0.0,-0.048877998794379984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01750158229352612,0.0,0.05866478461968271,0.0,0.0,0.0,-0.00452889286373791,-0.012823864934034646,0.055847780288834324,-0.0979679647440973,-0.008099543175807125,0.0,-0.05936414307277454,-0.037090575224474856,-0.2319037268722528,0.0,1.0,0.0
Ncs1,0.03411025201019488,-0.019408092650241758,0.0,0.0,-0.06731304414815416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05773526045346731,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.01367810304815832,0.009517940324976257,0.07235462992991272,-0.018476749378207483,-0.023807748122827002,0.0,0.03470082424188915,-0.052798778946070296,0.07056233821142661,0.0,1.0,0.0
Arhgdia,0.024878122010513357,0.015715054775539198,0.0,0.0,-0.1929345229444535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022462188511302595,0.0,0.01488509460499412,0.0,0.0,0.0,0.06124921535190783,0.026299384863753068,-0.10320036319133483,-0.029829311821805805,0.05915120925362173,0.0,0.016789441438097703,0.05538342618628552,0.1016514346885838,0.0,1.0,0.0
Fancc,-0.14886050436057544,0.0088004306767528,0.0,0.0,0.09933111694102224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05426997296806229,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.004141574627474735,-0.028772538209235983,0.0352530313753768,0.07913473915112645,-0.011044831603373351,0.0,-0.16655655028788666,0.022985253679124934,-0.2077895108071205,0.0,1.0,2.0
Gm16091,0.024878122010513357,-0.14222124571862974,0.0,0.0,0.1542142445809747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08841322705541786,0.0,0.01488509460499412,0.0,0.0,0.0,0.0760079021810701,0.02172023530951456,-0.10320036319133483,0.06446242606953571,0.05915120925362173,0.0,0.041307905688881874,0.05538342618628552,0.09169361676628653,0.0,1.0,1.0
Nob1,0.024878122010513357,0.013750672928596797,0.0,0.0,0.09461005469539056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644067140933322,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.05624802882390979,-0.08201052248477936,-0.10320036319133483,-0.16095358540156954,0.01619908635161425,0.0,0.03912843038377009,0.02863038943982438,0.07613316178321838,0.0,1.0,1.0
BC002059,0.024878122010513357,0.013750672928596797,0.0,0.0,0.156587522550437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08831947002755969,0.0,0.01488509460499412,0.0,0.0,0.0,-0.04401260124225365,-0.08201052248477936,-0.10320036319133483,0.06446242606953571,0.01619908635161425,0.0,0.041307905688881874,0.02863038943982438,0.05811614057931461,0.0,1.0,1.0
Kxd1,0.024878122010513357,0.015715054775539198,0.0,0.0,-0.1215305377876288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09409651209257151,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.017248753213176603,0.026299384863753068,-0.10320036319133483,0.007946062440934935,-0.023807748122827002,0.0,0.04041386425103012,-0.052798778946070296,0.06385356653481722,0.0,1.0,0.0
Taok2,0.024878122010513357,0.00825040375715808,0.0,0.0,-0.08962379606734765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029288286808878183,0.0,0.01488509460499412,0.0,0.0,0.0,-0.15846383934350391,-0.021674969821776215,-0.10320036319133483,0.028702686712341875,0.01619908635161425,0.0,0.02326422003342917,0.02863038943982438,0.04752312965789124,0.0,1.0,0.0
4930473D10Rik,0.03411025201019488,0.013750672928596797,0.0,0.0,0.156587522550437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08831947002755969,0.0,0.01488509460499412,0.0,0.0,0.0,-0.04401260124225365,-0.08201052248477936,0.07235462992991272,0.06446242606953571,0.01619908635161425,0.0,0.041307905688881874,0.02863038943982438,0.06779256967925712,0.0,1.0,1.0
Osbpl6,-0.14886050436057544,0.00825040375715808,0.0,0.0,-0.07063695521240956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03399631479068806,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.005957153135616528,-0.021674969821776215,0.0517598810164552,-0.019428922794759274,-0.008099543175807125,0.0,-0.09252507200366572,-0.037090575224474856,0.059753817113998686,0.0,1.0,2.0
Ccnd3,0.03411025201019488,0.00825040375715808,0.0,0.0,-0.12280703902146534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017766988897500068,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.025048229990429,-0.021674969821776215,0.07235462992991272,0.0015448005992527072,-0.008099543175807125,0.0,-0.09400094026013424,-0.037090575224474856,0.059753817113998686,0.0,1.0,0.0
Zbtb14,0.024878122010513357,0.015715054775539198,0.0,0.0,-0.2445899274592337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02936544489899748,0.0,0.01488509460499412,0.0,0.0,0.0,0.02433694418715803,0.026299384863753068,-0.10320036319133483,0.02698877458705714,-0.059396649955918916,0.0,0.01964596139365121,0.0247033384481543,0.04902727308830148,0.0,1.0,0.0
Kat6b,-0.14886050436057544,0.006128871372263683,0.0,0.0,-0.04969434297986721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034576070838068663,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.005957153135616528,-0.012823864934034646,0.0352530313753768,-0.05864244027945556,-0.008099543175807125,0.0,-0.09252507200366572,-0.037090575224474856,-0.2319037268722528,0.0,1.0,0.0
2900009J06Rik,0.03411025201019488,0.013750672928596797,0.0,0.0,0.12554667107025652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056564488681033254,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.06377247459941397,-0.08201052248477936,0.07235462992991272,-0.07505191632203366,0.05915120925362173,0.0,0.03912843038377009,0.05538342618628552,0.11992584850246969,0.0,1.0,1.0
Tmem106b,0.03411025201019488,0.040466266047013436,0.0,0.0,0.22218185535779125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017710238106941,0.0,0.01488509460499412,0.0,0.0,0.0,0.0760079021810701,0.09125935237266515,0.07235462992991272,0.06446242606953571,0.05915120925362173,0.0,0.041307905688881874,0.05538342618628552,0.12612125743180513,0.0,1.0,1.0
Ikzf2,0.03411025201019488,0.040466266047013436,0.0,0.0,0.19114100387761077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07001604246416766,0.0,0.01488509460499412,0.0,0.0,0.0,0.023765640124972714,0.09125935237266515,0.07235462992991272,-0.07505191632203366,-0.059396649955918916,0.0,0.020740960724651814,0.0247033384481543,0.10953114220970556,0.0,1.0,1.0
Srd5a3,0.03411025201019488,0.040466266047013436,0.0,0.0,0.22218185535779125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017710238106941,0.0,0.01488509460499412,0.0,0.0,0.0,-0.04401260124225365,0.09125935237266515,0.07235462992991272,0.06446242606953571,0.01619908635161425,0.0,0.041307905688881874,0.02863038943982438,0.09200499981249634,0.0,1.0,1.0
Usp49,0.03411025201019488,0.015715054775539198,0.0,0.0,-0.16056964590557313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04220306407660246,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.01486831996589899,0.026299384863753068,0.07235462992991272,0.001994979077656018,-0.023807748122827002,0.0,0.03589104115962982,-0.052798778946070296,0.07352999563475973,0.0,1.0,0.0
Dhdds,0.03411025201019488,-0.03300161502863232,0.0,0.0,-0.17858669904403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027401063052055082,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.018200926629728394,0.01294158830454475,0.07235462992991272,0.00897175304003452,-0.023807748122827002,0.0,0.038033431003752505,-0.052798778946070296,0.0715656133956815,0.0,1.0,1.0
Pde9a,0.03411025201019488,0.006128871372263683,0.0,0.0,-0.06469107324894714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0298152030078008,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.01881149336450586,-0.012823864934034646,0.055847780288834324,-0.04031310225591848,-0.008099543175807125,0.0,-0.087764204430737,-0.037090575224474856,-0.2319037268722528,0.0,1.0,0.0
Cox8a,0.024878122010513357,0.00825040375715808,0.0,0.0,-0.18488874107501224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027098287975317555,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.06434377866159928,-0.021674969821776215,-0.10320036319133483,0.02698877458705714,0.05915120925362173,0.0,0.038033431003752505,0.05538342618628552,0.08163938727720003,0.0,0.0,0.0
Camta2,0.024878122010513357,0.013750672928596797,0.0,0.0,0.11973841382974856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04908992825566154,0.0,0.01488509460499412,0.0,0.0,0.0,-0.041704814207102904,-0.08201052248477936,-0.10320036319133483,-0.022301512586541082,-0.011044831603373351,0.0,0.018027266781581074,0.022985253679124934,0.057725109110929464,0.0,0.0,0.0
Syt11,0.024878122010513357,0.00825040375715808,0.0,0.0,-0.10409885265031144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016891121570216983,0.0,0.01488509460499412,0.0,0.0,0.0,0.014370041213145382,-0.021674969821776215,-0.10320036319133483,-0.0556598836556077,-0.022089663206746702,0.0,0.016789441438097703,0.023230694430439097,0.0360872679831166,0.0,0.0,0.0
Prkcb,-0.14886050436057544,0.006128871372263683,0.0,0.0,-0.05689653476062966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022020664519483323,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.006385631173064834,-0.012823864934034646,0.0352530313753768,-0.06861369548316457,-0.008099543175807125,0.0,-0.08747855220970355,-0.037090575224474856,-0.2319037268722528,0.0,0.0,0.0
Tom1l2,0.03411025201019488,0.009821909234711998,0.0,0.0,-0.13183142036493672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021423696344228166,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.004052806155462014,0.01623324469025982,0.055847780288834324,-0.03571676109966479,-0.008099543175807125,0.0,-0.10704571391014676,-0.037090575224474856,-0.24882594520520224,0.0,0.0,0.0
Il1rapl1,-0.14886050436057544,0.006128871372263683,0.0,0.0,-0.11490920122320715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020329405602655913,0.0,0.05866478461968271,0.0,0.0,0.0,-0.017797485484104408,-0.012823864934034646,0.0352530313753768,0.06284694501051777,0.009081305984995867,0.0,-0.05888805636449864,0.024457897941925023,-0.18311874214314708,0.0,2.0,2.0
Fgfr2,-0.14886050436057544,0.009821909234711998,0.0,0.0,-0.08917607531245601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014977613574286041,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.0055286751349309556,0.01623324469025982,0.0352530313753768,-0.08397101689326136,-0.008099543175807125,0.0,-0.09352485364989231,-0.037090575224474856,-0.24882594520520224,0.0,2.0,2.0
Camkv,0.024878122010513357,0.015715054775539198,0.0,0.0,-0.1278624904194945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04258393343096893,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.020623468156707913,0.026299384863753068,-0.10320036319133483,-0.03028369835872007,-0.059396649955918916,0.0,0.036224301708372014,0.0247033384481543,0.06704429566468063,0.0,0.0,0.0
Slc8a2,0.024878122010513357,0.040466266047013436,0.0,0.0,0.1566442319339043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11935538661323096,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.017248753213176603,0.09125935237266515,-0.10320036319133483,0.028966638798776426,-0.023807748122827002,0.0,0.04041386425103012,-0.052798778946070296,0.07864696017809604,0.0,0.0,1.0
Prkar1b,0.024878122010513357,0.006128871372263683,0.0,0.0,-0.07225385617072645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013883322832713785,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.0055286751349309556,-0.012823864934034646,-0.07644788273855259,-0.08397101689326136,-0.008099543175807125,0.0,-0.09352485364989231,-0.037090575224474856,-0.19832082587833466,0.0,0.0,0.0
Gba2,0.03411025201019488,0.015715054775539198,0.0,0.0,-0.1269579256737703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04525001897280546,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.04764717249935003,0.026299384863753068,0.07235462992991272,0.020535696003782123,-0.018653493374586105,0.0,0.03712886611097738,0.023721575835033468,0.05526753235608339,0.0,0.0,0.0
Sulf1,0.03411025201019488,0.016893683883704637,0.0,0.0,0.11440878437439862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058042500021034164,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.0011962861999085075,0.03228445944229239,0.055847780288834324,0.07913473915112645,-0.008099543175807125,0.0,-0.16655655028788666,-0.037090575224474856,-0.29284466886402744,0.0,0.0,1.0
Gnb2,0.03411025201019488,0.040466266047013436,0.0,0.0,0.22218185535779125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017710238106941,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.029619609446902024,0.09125935237266515,0.07235462992991272,0.06446242606953571,0.00834498387810431,0.0,0.05969537520094922,-0.05500774502166008,0.0586250643000791,0.0,0.0,1.0
Nisch,0.024878122010513357,0.00825040375715808,0.0,0.0,0.0626367177005465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1537666979466418,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.03709322230057105,-0.03131758997608956,-0.10320036319133483,0.023539250814600995,-0.008099543175807125,0.0,0.03712886611097738,-0.037090575224474856,0.035193294041643015,0.0,0.0,0.0
Gria1,-0.14886050436057544,0.006128871372263683,0.0,0.0,-0.11490920122320715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020329405602655913,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.004052806155462014,-0.012823864934034646,0.0352530313753768,-0.03571676109966479,-0.008099543175807125,0.0,-0.10704571391014676,-0.037090575224474856,-0.2319037268722528,0.0,0.0,2.0
Nr3c2,-0.14886050436057544,0.016893683883704637,0.0,0.0,0.10845770110915366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018707021678749,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.00452889286373791,0.03228445944229239,0.0352530313753768,-0.061324595424689744,-0.008099543175807125,0.0,-0.10752180071645662,-0.037090575224474856,-0.3553743333506741,0.0,2.0,2.0
Sptbn4,0.024878122010513357,0.00825040375715808,0.0,0.0,-0.07783914699317201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021440908472102723,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.006385631173064834,-0.021674969821776215,-0.10320036319133483,-0.02940017799846828,-0.008099543175807125,0.0,-0.08747855220970355,-0.037090575224474856,0.05007738801405618,0.0,0.0,0.0
Kif5a,0.024878122010513357,0.00825040375715808,0.0,0.0,-0.09267277302416532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014034600879408811,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.026993736330615848,-0.021674969821776215,-0.10320036319133483,-0.04423380402946159,-0.011044831603373351,0.0,0.03470082424188915,0.022985253679124934,0.04713209958648995,0.0,0.0,0.0
Dctn1,0.024878122010513357,0.013750672928596797,0.0,0.0,0.156587522550437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08831947002755969,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.026428880317038612,-0.08201052248477936,-0.10320036319133483,0.04644540452251309,-0.013499238626345209,0.0,0.05969537520094922,-0.042490271214199696,0.05527070208795761,0.0,0.0,1.0
Cwh43,0.024878122010513357,0.013750672928596797,0.0,0.0,0.09104989912655008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13280694039636537,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.01613118229924064,-0.08201052248477936,-0.10320036319133483,0.028966638798776426,0.009081305984995867,0.0,0.04041386425103012,0.024457897941925023,0.028908697005949523,0.0,0.0,1.0
Srsf5,0.024878122010513357,0.015715054775539198,0.0,0.0,-0.14932498245156908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031555443732558114,0.0,0.01488509460499412,0.0,0.0,0.0,-0.15846383934350391,0.026299384863753068,-0.10320036319133483,0.028702686712341875,0.01619908635161425,0.0,0.02326422003342917,0.02863038943982438,0.04951815449289585,0.0,0.0,0.0
Stx1a,0.024878122010513357,0.005893145540827199,0.0,0.0,-0.07990741957665275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07032963686230544,0.0,0.01488509460499412,0.0,0.0,0.0,-0.004766936217875857,-0.013392094890341946,-0.10320036319133483,0.001994979077656018,-0.008099543175807125,0.0,0.017503571402477592,-0.037090575224474856,0.04905014637073404,0.0,0.0,0.0
Ttbk1,0.03411025201019488,-0.03418024413679775,0.0,0.0,0.07847785550218664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13398556952903928,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.02289388936601187,-0.016793045313342622,0.07235462992991272,0.028966638798776426,0.015217323542425507,0.0,0.04041386425103012,0.02617598251488648,-0.011829935455400693,0.0,0.0,1.0
Speg,0.024878122010513357,0.006128871372263683,0.0,0.0,-0.0686811838348053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028708530761497587,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.10422144413582589,-0.012823864934034646,-0.07644788273855259,0.07003585379080553,-0.008099543175807125,0.0,0.04165168959451349,-0.037090575224474856,-0.13579116182058656,0.0,0.0,0.0
Tsix,0.03411025201019488,-0.14222124571862974,0.0,0.0,0.1542142445809747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08841322705541786,0.0,0.01488509460499412,0.0,0.0,0.0,-0.04401260124225365,0.02172023530951456,0.07235462992991272,0.06446242606953571,0.01619908635161425,0.0,0.041307905688881874,0.02863038943982438,0.06725378824692023,0.0,2.0,1.0
Sdk2,-0.14886050436057544,0.009821909234711998,0.0,0.0,-0.11726316846416969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003999333877704646,0.0,-0.026267814008813156,0.0,0.0,0.0,-0.00567150113515948,0.01623324469025982,0.0352530313753768,-0.0378115428856721,-0.008099543175807125,0.0,-0.09247746338185511,-0.037090575224474856,-0.24882594520520224,0.0,0.0,2.0
Kpnb1,0.024878122010513357,0.013750672928596797,0.0,0.0,0.09104989912655008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13280694039636537,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.02338477077060624,-0.08201052248477936,-0.10320036319133483,0.010949617251753807,-0.059396649955918916,0.0,0.04041386425103012,0.0247033384481543,0.07564228037862401,0.0,0.0,0.0
Grin1,0.03411025201019488,-0.0482452182393325,0.0,0.0,0.05545047249056791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10566480056456241,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.011051280767117677,0.015016102311691563,0.07235462992991272,-0.05671498138996724,-0.013499238626345209,0.0,0.036224301708372014,-0.042490271214199696,0.05792968519228069,0.0,0.0,0.0
Xist,0.03411025201019488,-0.14222124571862974,0.0,0.0,0.1542142445809747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08841322705541786,0.0,0.01488509460499412,0.0,0.0,0.0,-0.04401260124225365,0.02172023530951456,0.07235462992991272,0.06446242606953571,0.01619908635161425,0.0,0.041307905688881874,0.02863038943982438,0.06725378824692023,0.0,2.0,1.0
Cntnap4,-0.14886050436057544,-0.010607661973488959,0.0,0.0,-0.06659643545648769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01364759699515018,0.0,-0.026267814008813156,0.0,0.0,0.0,0.010670411216683294,-0.007166445212389685,0.0352530313753768,-0.08397101689326136,-0.013499238626345209,0.0,-0.09352485364989231,-0.042490271214199696,-0.23164600217224737,0.0,0.0,2.0
Rundc3a,0.024878122010513357,0.005893145540827199,0.0,0.0,-0.07990741957665275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07032963686230544,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.021004337523328632,-0.013392094890341946,-0.10320036319133483,0.001994979077656018,-0.059396649955918916,0.0,0.03589104115962982,0.0247033384481543,0.06402202921086236,0.0,0.0,0.0
Mapk11,0.03411025201019488,0.040466266047013436,0.0,0.0,0.22218185535779125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017710238106941,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.03600106770662885,0.09125935237266515,0.07235462992991272,0.04644540452251309,-0.059396649955918916,0.0,0.05969537520094922,0.0247033384481543,0.10953114220970556,0.0,0.0,1.0
Ptprs,0.024878122010513357,0.005893145540827199,0.0,0.0,-0.0472002640905741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07071050621667191,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.005147805584496574,-0.013392094890341946,-0.10320036319133483,-0.03028369835872007,-0.008099543175807125,0.0,0.036224301708372014,-0.037090575224474856,0.04905014637073404,0.0,0.0,0.0
Unc5a,0.03411025201019488,0.00825040375715808,0.0,0.0,0.0626367177005465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1537666979466418,0.0,-0.0035023752011750873,0.0,0.0,0.0,-0.03709322230057105,-0.03131758997608956,0.07235462992991272,0.005522229267578376,-0.008099543175807125,0.0,0.03712886611097738,-0.037090575224474856,0.0628867439043365,0.0,0.0,0.0
Gpr158,-0.14886050436057544,0.013750672928596797,0.0,0.0,0.08756397201336528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029394589021409814,0.0,-0.026267814008813156,0.0,0.0,0.0,0.01167019348787634,-0.08201052248477936,0.0517598810164552,-0.10801274701952934,-0.013499238626345209,0.0,-0.10752180071645662,-0.042490271214199696,0.06494713118790012,0.0,2.0,2.0
4930402H24Rik,-0.10412018432428963,0.00825040375715808,0.0,0.0,-0.09034694464092977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03394870611986047,0.0,-0.026267814008813156,0.0,0.0,0.0,0.01052758521645477,-0.021674969821776215,-0.06982266667642091,0.017917218838671322,-0.013499238626345209,0.0,-0.09247746338185511,-0.042490271214199696,0.02666066996263046,0.0,0.0,0.0
Dlg4,0.024878122010513357,-0.14222124571862974,0.0,0.0,0.12317339310079421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056658245708891435,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.014193452735382476,0.02172023530951456,-0.10320036319133483,-0.07505191632203366,-0.013499238626345209,0.0,0.03912843038377009,-0.042490271214199696,0.05473192197907912,0.0,0.0,0.0
Snx32,0.03411025201019488,-0.03418024413679775,0.0,0.0,0.07847785550218664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13398556952903928,0.0,-0.0035023752011750873,0.0,0.0,0.0,0.0633916052450475,-0.016793045313342622,0.07235462992991272,0.028966638798776426,0.05915120925362173,0.0,0.04041386425103012,0.05538342618628552,0.09837293987603564,0.0,0.0,1.0
Slc7a11,0.0,0.008732352957227513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042876726102181954,0.020388839962451083,0.0,0.0,0.0,0.0,0.06194263696670532,0.0,0.0,0.0600693570082321,0.0,0.0,0.0,-0.5189946915366148,0.04105319082736969,-0.15872940823043646,0.0,1.0,2.0
Arl10,0.0,0.034125994400758496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01807359753078536,0.06233159638941288,0.0,0.0,0.0017476148511234083,0.0,0.06194263696670532,0.0,0.0,0.1304754636887657,0.0,0.0,0.0,0.289443049089689,0.03211569158654464,0.08570854542286772,0.0,1.0,1.0
