gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,18mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,count.DMR,rel_pos.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,18mo.9mo.Q.min.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,18mo.9mo.T.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,min_distance.log.min.loops,loop_size.log.min.loops,Tanova.median.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Arhgap5,0.3520377313904464,0.0,0.19608130287379028,0.0,-0.0015135444235056638,0.0,-0.03188168581575155,0.0,0.0,0.0,0.016568651292473077,0.0,0.0,-0.11788317061960697,-0.0032186386361718177,-0.008774731904268265,-0.0060513967275619505,0.0,0.0,-0.005311631262302398,-0.04963788604363799,-0.012949945218861104,-0.06677159428596496,0.0,0.0,0.0,0.0,-0.017674121111631393,0.0,0.0,0.1641111452691257,-0.0034405221417546272,0.0,0.0,0.0011231883987784387,0.0,-0.022523419680073858,0.0,-0.005566702987998724,-0.05096208032220602,0.0,-0.026110608093440534,-0.015494098458439111,0.0,0.011594472732394934,0.0,-0.003698872700333595,0.0,-0.07099506007507443,0.0013875502534210682,0.0031810417678207158,0.016971618868410587,-0.007589887417852878,0.0,0.0,0.0,0.0,0.008698374219238757,0.02253793871961534,0.03581299848854542,0.0,-0.0012138564884662628,0.05741579091176391,1.0,1.0
Brpf1,-0.2633196306228638,0.0,-0.042834730856120586,0.0,-0.003872484443709254,0.0,-0.022445609457790852,0.0,0.0,0.0,-0.014430760787799955,0.0,0.0,-0.10547819828614592,-0.0032186386361718177,-0.008774731904268265,-0.0027692832611501215,0.0,0.0,-0.005311631262302398,-0.06388254437595606,-0.03971316546201706,-0.07317536391317844,0.0,0.0,0.0,0.0,-0.017674121111631393,0.0,0.0,0.042677523139864205,-0.0034405221417546272,0.0,0.0,0.0011231883987784387,0.0,0.005406111031770706,0.0,-0.016277359649538994,-0.06536095466464759,0.0,-0.03271013241261244,-0.030724591538310052,0.0,-0.002881761947646737,0.0,-0.02010213676840067,0.0,-0.0780764227360487,-0.004717670893296599,-0.008476346926763655,-0.008070058757439255,0.04123155053704977,0.0,0.0,0.0,0.0,0.008698374219238757,-0.002868464924395084,-0.003645634576678276,0.0,-0.00283233180642128,-0.019013934284448624,1.0,0.0
Ankrd42,0.09506012950092554,0.0,-0.01065662870183587,0.0,-0.008461186280474067,0.0,-0.01337136518675834,0.0,0.0,0.0,0.0026723631378263234,0.0,0.0,0.06028171039186418,-0.0007427627593278884,-0.001426139548420906,0.04215464498847723,0.0,0.0,-0.005311631262302398,0.08362231640145183,-0.008633297123014926,-0.03413534065708518,0.0,0.0,0.0,0.0,0.20403658866882324,0.0,0.0,-0.11424840657971799,0.016029704939574004,0.0,0.0,-0.019094202779233457,0.0,0.049970994433388115,0.0,-0.004602710558101535,0.3455041547678411,0.0,0.03665344830602407,0.058808658914640544,0.0,-0.017363996244966984,0.0,0.1541663852147758,0.0,0.10642345756292343,0.0016650603059679269,0.0011967718787491322,0.004664568798616529,-0.0033846795558929443,0.0,0.0,0.0,0.0,0.024421944841742517,-0.0008195614255964756,-0.003645634576678276,0.0,-0.00283233180642128,-0.014126668088138103,1.0,1.0
Kif13a,0.6495356983132661,0.0,0.02968400629237294,0.0,-0.003872484443709254,0.0,-0.022445609457790852,0.0,0.0,0.0,0.0026723631378263234,0.0,0.0,0.036674838056787847,-0.0007427627593278884,-0.0018817240744829179,-0.0027692832611501215,0.0,0.0,-0.005311631262302398,0.042273175027221443,-0.012949945218861104,-0.031191186532378196,0.0,0.0,0.0,0.0,-0.007446868568658829,0.0,0.0,-0.14269532730802895,0.016029704939574004,0.0,0.0,-0.0055568268150091174,0.0,-0.15344112750142813,0.0,0.03478294749744237,0.22776552123948932,0.0,0.04614637106657028,0.012086205892264843,0.0,-0.028893276806920765,0.0,-0.002836407646536827,0.0,0.012721928376704454,0.0016650603059679269,0.008519940925762057,-0.004208755856379867,0.04123155053704977,0.0,0.0,0.0,0.0,-0.010744179934263229,-0.0012293421104550362,-0.003645634576678276,0.0,-0.0008092376589775085,0.005072781536728144,1.0,1.0
Zranb1,0.2772703256085515,0.0,0.1123099279217422,0.0,-0.003872484443709254,0.0,-0.03188168581575155,0.0,0.0,0.0,0.0026723631378263234,0.0,0.0,0.042483343137428166,-0.0007427627593278884,-0.005184711888432503,-0.0060513967275619505,0.0,0.0,-0.005311631262302398,0.04318958790972829,-0.012949945218861104,-0.06677159428596496,0.0,0.0,0.0,0.0,-0.017674121111631393,0.0,0.0,-0.11743695298209786,-0.013683894388377667,0.0,0.0,0.0009458428621292115,0.0,-0.02824648595415056,0.0,-0.003198344483971596,-0.05120509169995785,0.0,-0.026110608093440534,-0.0010809434950351715,0.0,-0.028893276806920765,0.0,-0.002959616929292679,0.0,0.015013810293748975,0.0016650603059679269,-0.0013951574731618165,0.00200257140211761,-0.007589887417852878,0.0,0.0,0.0,0.0,-0.03001598345115781,-0.0012293421104550362,-0.003645634576678276,0.0,-0.00283233180642128,-0.014126668088138103,1.0,0.0
Arid3b,0.2669754308089614,0.0,0.0648040065728128,0.0,-0.003872484443709254,0.0,-0.03188168581575155,0.0,0.0,0.0,0.0026723631378263234,0.0,0.0,0.0516986673604697,-0.0007427627593278884,-0.005184711888432503,-0.0060513967275619505,0.0,0.0,-0.005311631262302398,0.08362231640145183,-0.012949945218861104,-0.06677159428596496,0.0,0.0,0.0,0.0,-0.017674121111631393,0.0,0.0,-0.11828893171623349,-0.013683894388377667,0.0,0.0,0.0009458428621292115,0.0,0.006569079291075468,0.0,-0.005340475756675005,-0.06930756133049726,0.0,-0.03271013241261244,0.0005733776092529297,0.0,-0.030729185678064822,0.0,-0.002959616929292679,0.0,0.01317790157161653,0.0016650603059679269,0.0016556420456618072,0.00200257140211761,-0.007589887417852878,0.0,0.0,0.0,0.0,-0.03001598345115781,-0.0012293421104550362,-0.003645634576678276,0.0,-0.00283233180642128,-0.014126668088138103,1.0,0.0
Elovl4,-0.1927485637180507,0.0,0.0807645427621901,0.0,0.001978110419586301,0.0,0.06608785737305879,0.0,0.0,0.0,0.0016034178715199233,0.0,0.0,-0.10286922216415405,-0.0007427627593278884,-0.0024512047320604325,-0.0024615851044654845,0.0,0.0,-0.002655815631151199,0.057494641672819854,-0.016403264068067074,0.3321131157502532,0.0,0.0,0.0,0.0,0.16094787985086442,0.0,0.0,0.05626223660074174,0.016029704939574004,0.0,0.0,0.0011231883987784387,0.0,0.013322601467370987,0.0,-0.0032732674665749075,-0.03335812797769904,0.0,-0.021092727594077588,0.06026476675644517,0.0,-0.0039047588501125575,0.0,0.386526143476367,0.0,0.07824441798962653,-0.009019076628610491,0.0076550260838121175,0.0029857970867305994,-0.0027692832425236704,0.0,0.0,0.0,0.0,0.011940469862893224,-0.0013659356813877821,-0.003645634576678276,0.0,-0.0012138564884662628,0.05741579091176391,1.0,2.0
Ccne2,-0.24039852914400398,0.0,-0.03723325952887535,0.0,0.0172864927072078,0.0,-0.03188168581575155,0.0,0.0,0.0,0.0005344726331532001,0.0,0.0,0.054781393799930814,-0.0007427627593278884,-0.005184711888432503,-0.0060513967275619505,0.0,0.0,-0.005311631262302398,-0.06388254437595606,-0.03971316546201706,-0.07317536391317844,0.0,0.0,0.0,0.0,-0.017674121111631393,0.0,0.0,-0.025792878372594714,-0.013683894388377667,0.0,0.0,0.0031331044808030127,0.0,0.0070936246961355205,0.0,-0.016277359649538994,-0.07830745361745357,0.0,-0.03271013241261244,-0.005573332943022251,0.0,-0.002881761947646737,0.0,-0.019362880997359753,0.0,-0.016397247072309256,-0.004717670893296599,-0.0013951574731618165,-0.001215074360370636,-0.007589887417852878,0.0,0.0,0.0,0.0,0.01976320325396955,-0.002868464924395084,0.016655546203255652,0.0,-0.00283233180642128,-0.014126668088138103,1.0,1.0
Letm1,-0.22475033450871706,0.0,0.0456065184250474,0.0,-0.004159278301522136,0.0,-0.02666203700006008,0.0,0.0,0.0,0.0005344726331532001,0.0,0.0,-0.08622772498056293,-0.0032186386361718177,-0.008774731904268265,-0.0060513967275619505,0.0,0.0,-0.005311631262302398,-0.06651889059692621,-0.03971316546201706,-0.06677159428596496,0.0,0.0,0.0,0.0,-0.017674121111631393,0.0,0.0,-0.025881964024156334,-0.005629945117980242,0.0,0.0,0.0005911517888307572,0.0,-0.026562933875247836,0.0,-0.016277359649538994,-0.05229980323463678,0.0,-0.024427056275308133,-0.007227654047310353,0.0,-0.012679749066010118,0.0,-0.02010213676840067,0.0,-0.06812209939584137,0.0005550201050937176,-0.008506472152657808,-0.004572617784142494,-0.007589887417852878,0.0,0.0,0.0,0.0,-0.007870761714875697,-0.002868464924395084,-0.003645634576678276,0.0,-0.00283233180642128,-0.019013934284448624,1.0,0.0
Ssh3,-0.23862135402858256,0.0,-0.03723325952887535,0.0,-0.008461186280474067,0.0,-0.026834113262593745,0.0,0.0,0.0,-0.005879198964685202,0.0,0.0,0.04904722141101956,-0.0007427627593278884,-0.005184711888432503,-0.0060513967275619505,0.0,0.0,-0.005311631262302398,-0.0852508194744587,-0.03971316546201706,-0.07317536391317844,0.0,0.0,0.0,0.0,-0.017674121111631393,0.0,0.0,-0.028377462220378222,-0.005395364062860608,0.0,0.0,0.0009458428621292115,0.0,0.00635286177508533,0.0,-0.016277359649538994,-0.08573585343547166,0.0,-0.02617795016616583,-0.005573332943022251,0.0,0.012381290830671788,0.0,-0.019362880997359753,0.0,0.004974135858938098,0.0013875502534210682,-0.0018540276400744915,-0.001215074360370636,-0.007589887417852878,0.0,0.0,0.0,0.0,-0.03001598345115781,-0.002868464924395084,-0.003645634576678276,0.0,-0.00283233180642128,-0.014126668088138103,1.0,0.0
