gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,18mo.9mo.T.std.loops,min_distance.log.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,18mo.9mo.log_ratio.mean.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Mpp1,0.18054989518597722,-0.011230283660115675,0.01632634469307959,0.0,-0.02206867204979062,0.0,0.031030331552028657,0.0,0.0015163755416870118,-0.0035763143468648196,0.0,0.038267796831205486,0.0,0.0,0.0,0.047014976041391494,-0.011824031844735145,0.08299054180271924,0.005337798446416855,0.008717458993196488,0.0,-0.07266135841142386,0.013234033025801182,0.0,0.0,0.0,0.09795088343322277,0.04167149808257818,0.0,0.04992584206163883,0.024352549631148575,0.029356371713802218,-0.0468258835375309,1.0,1.0
Syp,0.20885929176583887,-0.025208663624944165,0.01632634469307959,0.0,0.011300628185272216,0.0,0.02898211732506752,0.0,0.0007482952252030373,-0.0035763143468648196,0.0,0.038267796831205486,0.0,0.0,0.0,0.053850992349907756,-0.004747528117150068,0.061517113232985136,-0.0015250852704048158,0.005901164337992668,0.0,-0.12379962390288711,0.013234033025801182,0.0,0.0,0.0,0.11415732860565185,0.04167149808257818,0.0,0.05156814601272344,0.024352549631148575,0.03500195601023734,-0.0468258835375309,1.0,1.0
Itfg2,0.21428682843223215,0.08777413452975452,-0.009401449477300048,0.0,0.008162289327010512,0.0,0.021506134858354925,0.0,0.018946637362241746,0.017208267012611033,0.0,0.013809712268412114,0.0,0.0,0.0,-0.002575983107089996,0.003941343910992145,-0.008848159713670612,-0.0032408060505986214,-0.0064539654832333326,0.0,0.01957166813313961,0.013234033025801182,0.0,0.0,0.0,0.11849910207092762,0.0234261504560709,0.0,0.053003154182806614,0.01414429720491171,0.050169156689662486,0.023276023529469968,1.0,1.0
Fam199x,0.017151485718786715,-0.03039969625067897,0.03605889990925789,0.0,0.004244237372186035,0.0,0.02898211732506752,0.0,0.0007482952252030373,-0.0035763143468648196,0.0,0.038267796831205486,0.0,0.0,0.0,0.02015150242485106,0.001791520044207573,-0.04726001747883856,0.005337798446416855,0.005901164337992668,0.0,-0.09596735069528223,0.013234033025801182,0.0,0.0,0.0,0.040298908725380896,0.03815578337758779,0.0,0.0547917728126049,0.018750930149108173,0.02853590383892879,-0.0468258835375309,1.0,1.0
Spata5,0.004101581497816369,0.00513809626805596,0.019408634188584982,0.0,-0.00914199136197567,0.0,0.008857608744874597,0.0,-0.004333850666880607,0.006074097137898206,0.0,0.02587489956524223,0.0,0.0,0.0,0.03650016926229,0.004478799924254417,0.03732287347316742,-0.0032408060505986214,0.008717458993196488,0.0,-0.022045373804867267,0.013234033025801182,0.0,0.0,0.0,-0.15237855084240437,-0.06265290208160877,0.0,0.040953920111060145,0.006707475557923317,-0.06327851563692093,0.01015473592095077,1.0,1.0
Slc35a3,-0.05022281195735559,-0.015246276594698429,-0.03107638571411371,0.0,0.023203963059931994,0.0,0.0003673364734277129,0.0,0.10947890053503215,0.0006291159661486745,0.0,0.021834595226682723,0.0,0.0,0.0,0.04477077445946634,-0.008330567758530378,-0.013358695209026336,-0.0015250852704048158,-0.0013078184612095355,0.0,0.013921463638544082,-0.03578090410679579,0.0,0.0,0.0,0.053749304255470635,-0.10421067919582129,0.0,0.023180633019655943,-0.0046442388277500865,-0.05740563424304128,-0.010451391423121095,1.0,1.0
Lmntd1,-0.034943392910063265,-0.010432995751034468,-0.03107638571411371,0.0,-0.008102343785576522,0.0,0.0025625070789828896,0.0,0.00012393832206726075,-0.054867010968737306,0.0,0.01771672718692571,0.0,0.0,0.0,0.030654570972546934,0.006986927986145019,0.04769955060910434,-0.0011438138782978058,0.001232201773673296,0.0,-0.013231029501184821,0.013234033025801182,0.0,0.0,0.0,-0.04885004995856434,0.04138797651976347,0.0,-0.24839999025687576,0.0065784288942813875,-0.023286673345137388,0.006298218620941043,1.0,2.0
Camsap3,0.07369123468059115,-0.0190554216876626,0.013695291890762747,0.0,0.026927037108689548,0.0,-0.04501092480495572,0.0,0.0025404827296733857,-0.0211193179897964,0.0,-0.07428355721756816,0.0,0.0,0.0,0.035734297446906566,0.003941343910992145,-0.028118606572970748,0.00781606201082468,0.00029455019161105155,0.0,0.04718076780438423,0.013234033025801182,0.0,0.0,0.0,-0.05718513067811728,0.11770309086889029,0.0,0.03201985543593764,0.010086748274043203,0.049412100799381735,0.005248515512794256,1.0,2.0
Cdh20,-0.02129155591595918,-0.020085547289345414,-0.03107638571411371,0.0,0.0037778847105801104,0.0,0.0010484657250344753,0.0,-0.011729609370231629,-0.054867010968737306,0.0,0.01771672718692571,0.0,0.0,0.0,-0.04302907676436007,0.0024185520596802235,0.027081554718315602,0.00400334857404232,0.0012729732692241668,0.0,0.008823006264865398,-0.03578090410679579,0.0,0.0,0.0,-0.09927138798404485,-0.24698621522635222,0.0,-0.30666719771921636,0.005966756734997034,-0.025443823747336863,0.006298218620941043,1.0,2.0
Dus4l,0.12148093223455363,0.03451782462187111,-0.005882267612032592,0.0,0.042602835595607756,0.0,-0.04992663914337754,0.0,0.0007482952252030373,0.004109727670438588,0.0,-0.03225970942527056,0.0,0.0,0.0,0.018710676319897174,-0.008330567758530378,0.051759868497028946,0.015250852182507515,0.0026147465594112875,0.0,0.02348454037681222,0.013234033025801182,0.0,0.0,0.0,0.0860354383662343,0.03593165811151266,0.0,0.034951623268425464,-0.10290737415663898,0.05328596414998174,-0.010268834363669157,1.0,1.0
Mrpl23,0.1859774318523705,0.02514289863407612,0.019408634188584982,0.0,-0.010837103305384517,0.0,0.015975956283509733,0.0,0.01930507492274046,0.0009982039127498865,0.0,0.02544341060332954,0.0,0.0,0.0,0.05061800001189112,0.019527567476034166,0.07860086009837687,-0.0032408060505986214,0.0022970805689692497,0.0,0.014163608606904745,0.013234033025801182,0.0,0.0,0.0,0.115724446028471,0.026941865161061288,0.0,0.06055922269821167,0.023791419472545386,0.037009277152828875,0.023276023529469968,1.0,1.0
Slc27a1,0.12635971719399094,-0.041025491473264994,0.013695291890762747,0.0,0.007528164265677333,0.0,0.023349527935497463,0.0,0.018741815937682985,0.004109727670438588,0.0,-0.12097936507314444,0.0,0.0,0.0,0.03689293822739273,0.003941343910992145,0.07183633550885134,0.005337798446416855,0.000668942891061306,0.0,-0.09001954083447344,0.013234033025801182,0.0,0.0,0.0,0.10182758551090956,0.026571672409772873,0.0,0.030592116778716445,0.018607042171061038,-0.018359092082828283,0.0095842451043427,1.0,1.0
Nol11,0.18522791976109146,-0.018889945164555683,-0.03107638571411371,0.0,0.026927037108689548,0.0,0.027650777921080588,0.0,0.00018503624014556407,-0.0035763143468648196,0.0,0.051192411184310914,0.0,0.0,0.0,0.0903338501881808,0.003941343910992145,0.08795810559997336,-0.0015250852704048158,-0.004119386300444603,0.0,0.03813507369020954,0.013234033025801182,0.0,0.0,0.0,0.13419892124831675,0.04167149808257818,0.0,0.06531933929771185,0.022669159155339003,0.08635265693068504,0.023276023529469968,1.0,1.0
Cyp4x1,0.2135373163409531,-0.02763203773298301,-0.04540448274463415,0.0,-0.01475348487496376,0.0,0.023759170793928207,0.0,0.018741815937682985,-0.0035763143468648196,0.0,0.051192411184310914,0.0,0.0,0.0,0.040614861203357576,0.019527567476034166,-0.03298900476656854,-0.0015250852704048158,-0.004200929533690214,0.0,0.015491998102515937,0.013234033025801182,0.0,0.0,0.0,0.12075213834643364,0.023055957704782484,0.0,0.06797729510813952,0.022669159155339003,0.046877038292586805,0.023276023529469968,1.0,1.0
Zfp511,-0.2572631298098713,0.03918531056493521,0.015543797416612506,0.0,0.02383808808401227,0.0,0.01003848945721984,0.0,0.0003898576647043228,-0.007690708418376744,0.0,-0.08513535609468818,0.0,0.0,0.0,-0.0447474214900285,-0.008330567758530378,-0.023368578553199768,-0.0019063565880060196,-0.004765022974461317,0.0,0.016449307566508652,0.013234033025801182,0.0,0.0,0.0,0.022644730010069905,0.046088487803936005,0.0,0.03892728798091412,0.00779178200289607,0.02086770232068375,0.0095842451043427,1.0,0.0
Clk3,0.03777050921227783,-0.03716300146654248,-0.0005259555112570525,0.0,0.023203963059931994,0.0,-0.009770847819745541,0.0,8.262552320957183e-05,0.005976067744195461,0.0,-0.022124839220196008,0.0,0.0,0.0,-0.04633298959583044,-0.008330567758530378,-0.38179552350193263,-0.004765891321003437,-0.0010821293387562037,0.0,0.017619873825460673,0.013234033025801182,0.0,0.0,0.0,0.07932124832645059,0.01010814357548952,0.0,0.012432543747127055,-0.0074482298851944505,-0.035320907924324275,0.003902156874537468,1.0,0.0
Ppp4c,-0.010878177331760526,0.04041712650097907,-0.010263399356044828,0.0,-0.044779831059277055,0.0,-0.005778199608903379,0.0,-0.012001839019358158,0.00576573824742809,0.0,-0.014738962557166814,0.0,0.0,0.0,0.017099775867536665,-0.03708446279168129,0.049919009860605004,-0.008006697483360768,0.0028091341629624365,0.0,-0.0027749180048704148,0.013234033025801182,0.0,0.0,0.0,0.0901622911170125,0.09568663837388158,0.0,0.019342946000397206,0.0009619080182164907,-0.002859725207090378,0.005248515512794256,1.0,1.0
