gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.min.atac,log2_distance.std.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Rsbn1,0.62033401039429,0.02769783552736044,0.0,0.13780205622315406,0.0,0.02356302447617054,-0.029290098417550325,0.008200399428606033,0.0,0.01578523347619921,-0.0490730419754982,-0.024865309596061706,0.0,0.047119320286437866,-0.0006586866080760956,-0.018621649853885175,-0.004674100275151432,0.0,-0.27647990157827734,-0.002331183422356844,-0.030609245244413615,0.14650612486992032,0.0,0.0,0.01026428908109665,0.022890832759439945,0.005229596979916096,0.0,0.03970336101949215,0.08638661954551935,0.006412783218547702,-0.11627299752086401,0.0,-0.006301169320940971,-0.0007303157076239586,0.042588097602128984,0.3377567310119048,0.115926641728729,0.0,0.01706903088837862,0.028263771180063485,-0.014980423413217068,-0.0011685506254434585,0.013464195095002652,0.0,-0.0013331650383770466,0.0,-0.006483818842098117,0.1276003031525761,-0.00397133182734251,-0.02362086229491979,0.0,0.13906634019687772,-0.0032982290163636207,0.007247947659343481,-0.045819613421335816,-0.012532658725976944,0.016553612891584635,0.1338314402103424,1.0,2.0
Klhl9,-0.8212611921317875,-0.04538711467757821,0.0,-0.10058641070500016,0.0,0.0025772057846188546,-0.07830958120524883,0.0007809904217720031,0.0,-0.0821806290280074,-0.06995292704552412,-0.051172651425004004,0.0,0.009621054409071803,0.012844388857483863,0.009178681429475546,-0.03316967546008527,0.0,-0.20355834373272955,-0.007049665953963995,-0.036698313169181346,0.03537820011842996,0.0,0.0,0.01026428908109665,-0.0059654897451400755,0.0007756166905164718,0.0,0.03293023440986872,0.047415712093934415,0.006412783218547702,-0.06570874333381653,0.0,0.0056162596121430396,0.0006259848922491074,-0.016356622762978078,-0.14057697844225914,-0.029526261454448102,0.0,-0.003090513404458761,-0.014523145835846662,-0.008125410294160246,0.005063719376921654,0.004974939646199345,0.0,-0.004892602860927582,0.0,-0.0015222879080101848,0.004486962324008346,-0.011458002179861069,0.032180027980357406,0.0,0.11099831132218242,-0.009894686937332153,-0.0036239738576114176,-0.04436414887197316,0.11281606772914529,-0.012370980065315961,0.14640395602211356,1.0,1.0
Tyms,-0.6810895608644932,0.04177492095157504,0.0,0.14926268647424876,0.0,0.001472689062356949,-0.08029831167310476,0.008200399428606033,0.0,-0.043699343944899736,-0.07224728938192129,-0.050052657015621664,0.0,0.033496297961100936,-0.0006586866080760956,-0.018817649986594916,-0.02760374407283962,0.0,0.22453321738168597,-0.004343497771769762,-0.052189697381109,0.1550322546204552,0.0,0.0,0.01864153305068612,0.022890832759439945,0.005229596979916096,0.0,0.03693867042660713,0.039846922680735586,0.006412783218547702,-0.03277325097471476,0.0,0.0019177471846342088,0.0004173232614994049,-0.02103474482893944,0.3089561241772026,0.115926641728729,0.0,0.019557495657354592,0.011295746862888336,-0.00974265237338841,0.010516955628991126,-0.03446966691408306,0.0,-0.0017547398246824742,0.0,-0.006483818842098117,-0.06839467017445713,-0.006553893499076366,0.05527040469460189,0.0,-0.04927378572523594,-0.009894686937332153,-0.0036239738576114176,-0.03552293062210083,-0.020368047039955855,-0.012370980065315961,-0.06415753514505923,1.0,1.0
Kif13a,0.9578508874448016,0.01354431975632906,0.0,0.17100211254321038,0.0,0.0055225839093327525,-0.02120183374732733,0.008200399428606033,0.0,-0.03935641420539469,-0.04606894764117896,0.10598098805174232,0.0,0.03177405587397516,-0.0010978110134601594,-0.002558845952153206,-0.02180893935728818,0.0,0.08823589438572527,-0.0037918148748576643,-0.039585663536563516,-0.07638681483455002,0.0,0.0,-0.08525695703923702,-0.0059654897451400755,0.005229596979916096,0.0,-0.16813793314620853,-0.05134448010474443,0.006412783218547702,0.05780093780718744,0.0,-0.006301169320940971,0.0006259848922491074,-0.012027571946382522,-0.07633660294115543,0.1354218151792884,0.0,0.004458822999149561,-0.09795094634406269,0.14841514525935054,-0.0017528259381651879,0.033897633366286754,0.0,0.0004615679569542408,0.0,-0.006483818842098117,0.15010517177172006,-0.0025027363607659937,-0.05993112865835428,0.0,-0.20347152765840293,-0.0032982290163636207,-0.0009059934690594673,-0.07342581221833826,0.0065402545966207985,-0.00870846612378955,-0.045694793257862326,1.0,1.0
6030443J06Rik,1.5343367986287921,-0.017313342792913317,0.0,-0.1048030845541507,0.0,0.02356302447617054,-0.022107810787856577,-0.001822310984134674,0.0,0.015538618895225226,-0.049877621410414574,-0.01595826068893075,0.0,0.029318642150610686,-0.0026347464323043823,-0.003995356829836965,-0.013963447227142751,0.0,0.06158283053897321,-0.0037918148748576643,-0.038142307745292786,-0.08232050903141498,0.0,0.0,0.01942460787948221,-0.0059654897451400755,0.0006693506240844727,0.0,0.10723696363158525,-0.07106592692434788,-0.010116199133917689,0.05780093780718744,0.0,-0.021506164856255054,0.0006259848922491074,-0.08163013966754079,-0.06828519051428884,-0.020138230929151176,0.0,0.005033084079623222,-0.05309667397756129,0.10434530299156904,-0.0017528259381651879,-0.0012703590467572211,0.0,0.006730262693017721,0.0,-0.0006765724159777164,-0.06474802139215172,-0.0012667474709451198,-0.03315535482950509,0.0,0.16894609195180238,-0.0032982290163636207,-0.00025885527953505515,0.07238691718317568,-0.020368047039955855,-0.00870846612378955,0.07377185674384236,1.0,2.0
4921507P07Rik,-0.5600081811565906,0.029376426208764315,0.0,0.10901994988322258,0.0,0.001472689062356949,-0.07647184443660081,-0.0029287140816450117,0.0,0.016462085405364632,-0.06828738084062934,0.3351842330209911,0.0,0.0166720365639776,-0.0006586866080760956,-0.0027548460848629474,-0.03549961365759373,0.0,0.2267305205017328,-0.005892149042338133,-0.07450263226404787,0.18386875839438288,0.0,0.0,0.024151832144707442,-0.0059654897451400755,0.0011182305589318275,0.0,0.0582791037671268,0.039846922680735586,0.006412783218547702,-0.0263612555898726,0.0,0.0019177471846342088,0.0006259848922491074,0.00756244283169508,-0.13871785103343426,-0.040089560840278864,0.0,-0.004184620026499033,-0.048650293666869404,-0.00974265237338841,0.010516955628991126,-0.01378172667697072,0.0,-0.004892602860927582,0.0,-0.0015786689426749946,0.06833537205122411,-0.00501680301502347,-0.02968126941472292,0.0,-0.05485432907938957,-0.009894686937332153,-0.000388282909989357,0.048771106232888994,-0.019048250187188386,-0.012370980065315961,-0.09603498983196915,1.0,1.0
Cnbd2,0.23415798280388117,-0.019217998636886478,0.0,-0.13726846696808934,0.0,0.0055225839093327525,-0.03806691980920732,0.0007809904217720031,0.0,-0.04302997869439423,-0.06854554558172822,0.18520253447815777,0.0,0.023419892555102705,-0.0006586866080760956,-0.002558845952153206,-0.022630710043013095,0.0,-0.2152043328154832,-0.0037918148748576643,-0.038228060752153396,-0.06458194434642792,0.0,0.0,0.011686301622539759,0.005410560462623834,-0.006901164650917053,0.0,-0.07069549511186779,0.05084351452067495,0.005668920753523707,-0.08196566660888494,0.0,-0.021506164856255054,0.0006259848922491074,-0.07756841154769063,-0.15673201699275524,-0.019726812290027738,0.0,-0.0055789781734347345,-0.08522967682220042,-0.019832149147987366,-0.0011685506254434585,-0.03762700229883194,0.0,0.0004615679569542408,0.0,-0.0006765724159777164,0.0837911284621805,-0.004169922452419996,-0.046905390769243244,0.0,-0.16041635277681052,-0.0032982290163636207,-0.0036239738576114176,0.03163866688963026,-0.012532658725976944,0.016553612891584635,-0.11958253365010023,1.0,1.0
Snx17,-0.5241975326277316,-0.021953265415504575,0.0,-0.11455861581489443,0.0,-0.027612919211387633,-0.08109044747427106,0.0007809904217720031,0.0,-0.08444295820780098,-0.06859317921102047,0.29869719125330446,0.0,0.031092276452109217,-0.0026347464323043823,-0.018817649986594916,-0.03460943722166121,0.0,-0.2263284329511225,-0.005699798371642828,-0.023522285129874945,-0.07179617185145616,0.0,0.0,0.01026428908109665,0.022890832759439945,0.0007756166905164718,0.0,-0.03273567329160869,-0.063474678164348,0.006412783218547702,-0.11627299752086401,0.0,0.0056162596121430396,0.0006259848922491074,-0.06265209687873721,0.24801952245179565,-0.021439881632104515,0.0,-0.00010844431817531585,0.0166492799250409,-0.008125410294160246,-0.0011685506254434585,0.004974939646199345,0.0,-0.004624397829174996,0.0,0.0014659069012850523,-0.04784646012820303,-0.0035581973940134047,0.032180027980357406,0.0,0.01355813940986991,-0.009894686937332153,-0.0036239738576114176,0.030209567747078836,-0.018354137036949394,-0.012370980065315961,0.04332106396555901,1.0,0.0
Unkl,0.35347497947514056,0.014259768091142178,0.0,0.1797638713568449,0.0,0.0055225839093327525,-0.0473145813960582,0.008200399428606033,0.0,0.03522468890994787,0.3016645840648562,-0.024865309596061706,0.0,0.03350787308067083,-0.0010978110134601594,-0.002558845952153206,-0.05985904730856419,0.0,-0.1946045240480453,-0.0035668369382619858,0.11632117330562323,-0.030477524856105446,0.0,0.0,-0.023379770163446664,-0.0059654897451400755,-0.06117971181869507,0.0,0.04094117850065231,-0.0818226613290608,0.02600764313712716,0.13118354488164186,0.0,-0.006301169320940971,0.0006259848922491074,-0.029880986120551824,-0.13941686782985926,0.07130484513938427,0.0,0.001970358230173588,-0.05638969076797366,-0.016359609365463258,-0.0035056518763303757,-0.0396711452677846,0.0,0.0004615679569542408,0.0,0.0029318137420341374,0.07317804633639753,-0.007222073450684548,-0.046905390769243244,0.0,-0.18167539877817035,-0.0032982290163636207,-0.000388282909989357,0.028677761484868825,-0.01614625457674265,0.00368558531627059,-0.10896321495063603,1.0,0.0
Mrpl35,-0.5159983140323311,0.010498862415552139,0.0,-0.08473297720775008,0.0,0.001472689062356949,0.2008439314365387,0.0016270633786916733,0.0,0.017360967183485627,-0.05188523082993925,-0.051172651425004004,0.0,0.019512857105582954,-0.0026347464323043823,0.009178681429475546,0.12754054645076393,0.0,-0.2016476659104228,-0.007049665953963995,-0.024798010662198066,0.10439200482331217,0.0,0.0,0.01026428908109665,0.005410560462623834,0.0006693506240844727,0.0,0.01684681718237698,-0.052196543337777256,-0.010116199133917689,0.13118354488164186,0.0,0.0056162596121430396,0.0006259848922491074,-0.02103474482893944,-0.19311034149490297,-0.03623777681030333,0.0,0.001970358230173588,0.0124433858320117,-0.006595957158133388,-0.0011685506254434585,-0.012542284042574466,0.0,-0.03539607787504792,0.0,0.0032700999500229954,-0.01853630510158837,-0.013062770590186118,0.04174667360261083,0.0,-0.04378042949363589,-0.0032982290163636207,-0.000388282909989357,-0.07813834604807197,0.11080215772613883,0.04544441858306527,0.05540402354672551,1.0,1.0
Poldip3,-0.7479383520781994,0.0028978500328958033,0.0,0.1584586751833558,0.0,0.001472689062356949,-0.07802945427596569,0.0016270633786916733,0.0,0.022088341736234723,-0.08502285084687174,-0.051172651425004004,0.0,0.01764316244982183,-0.0006586866080760956,-0.004191356962546706,-0.022786909872666003,0.0,-0.26287625744938853,-0.0072420166246592995,0.11678214184939861,-0.041360101653262975,0.0,0.0,0.011686301622539759,0.005410560462623834,0.0011182305589318275,0.0,0.056106846872717143,0.061906817527487876,0.006412783218547702,-0.08623665610328317,0.0,0.0019177471846342088,0.0006259848922491074,0.006447489932179451,-0.12360099697485566,-0.0458925568126142,0.0,-0.006673084795475006,-0.014523145835846662,-0.008125410294160246,0.013633090630173683,0.02528989426791668,0.0,-0.004624397829174996,0.0,0.011952779078856111,-0.027476714914664625,-0.009617267530411483,-0.011592438630759715,0.0,-0.023790027434006333,-0.009894686937332153,-0.000388282909989357,-0.05815633715130389,-0.020368047039955855,-0.012370980065315961,0.08919397028163076,1.0,1.0
Gpr68,-0.08771397697739303,0.008857917673885822,0.0,-0.14594916332513094,0.0,-0.013990546092391015,0.5660609949193894,0.0016270633786916733,0.0,0.023309466145001352,0.3193497905507684,-0.033760675229132175,0.0,0.03855352446436882,-0.0010978110134601594,0.01061474327929318,0.21504307199269534,0.0,-0.15103532422333957,-0.002435514237731695,0.10108083678409457,-0.0642275153286755,0.0,0.0,-0.023379770163446664,-0.026497873067855834,-0.0008439988642930985,0.0,0.03580523008480668,-0.08914373740553856,0.032702405322343114,0.18168420653790235,0.0,-0.004246440194547177,0.0004173232614994049,-0.038867807276546956,0.18587173545267432,-0.02119997805915773,0.0,0.001970358230173588,0.016168054789304734,-0.009597963206470012,-0.0035056518763303757,-0.009844807898625732,0.0,0.0918431644886732,0.0,-0.0006765724159777164,0.08217674580402673,-0.010223531499505042,-0.02139433577656746,0.0,-0.054157849624753,-0.0032982290163636207,-0.000388282909989357,0.03370226847473532,0.032424518261104825,0.007348099257797003,-0.07866598867811263,1.0,2.0
Mettl3,-0.634343586191535,-0.04965413093566894,0.0,-0.08018958067521453,0.0,-0.027612919211387633,-0.08662801409140229,0.0007809904217720031,0.0,0.016311857420951127,0.2414999797521159,-0.051172651425004004,0.0,0.034998755836859345,-0.0026347464323043823,0.029551018178462982,-0.03262775302864611,0.0,-0.2303430053498596,-0.005699798371642828,-0.021312518026679755,0.0940537759102881,0.0,0.0,0.01026428908109665,0.022890832759439945,0.0012006809562444688,0.0,-0.030825795186683536,-0.08144976901821792,-0.07760031152516604,-0.11627299752086401,0.0,0.0056162596121430396,0.0006259848922491074,-0.06664307225961238,0.30436414733529094,-0.021439881632104515,0.0,-0.007357529662549496,0.014102478004060686,-0.006967897154390812,0.005063719376921654,-0.0063173931976780295,0.0,-0.004892602860927582,0.0,-0.0006765724159777164,-0.02823523317463696,-0.011604164987802505,0.032180027980357406,0.0,0.1006396986451,-0.009894686937332153,-0.000388282909989357,0.030745162861421704,-0.011662060003727675,0.00368558531627059,0.07773215088993311,1.0,0.0
Snx24,1.055741507029161,-0.023976116487756372,0.0,-0.12613204041495918,0.0,0.02356302447617054,0.20024247657507657,0.0007809904217720031,0.0,0.023563133249990643,-0.057790133152157065,-0.016358665935695172,0.0,-0.06924594332464039,-0.0026347464323043823,0.00859068103134632,0.1393221594579518,0.0,0.12392643061466516,-0.0037918148748576643,-0.04074502443894744,-0.08714842978864908,0.0,0.0,0.03192758746445179,-0.003607040457427502,0.0007756166905164718,0.0,0.11981815112754703,-0.09740084212273359,0.006412783218547702,0.04098391665145755,0.0,0.023012966215610504,0.0006259848922491074,-0.08163013966754079,-0.0753792861616239,-0.019739721501246095,0.0,0.0023800204508006573,-0.08722382180858404,-0.014980423413217068,-0.0017528259381651879,0.0017354284413158894,0.0,0.029463438577950002,0.0,-0.0011833996139466762,0.10161667292006314,-0.0046647309698164465,-0.038671916164457795,0.0,0.14482712577097118,-0.0016491145640611649,-0.000388282909989357,0.06875446476973593,-0.012532658725976944,0.02126255938783288,0.09995540425181389,1.0,2.0
Rbm48,-0.5055728144384921,-0.019217998636886478,0.0,-0.1282590188458562,0.0,-0.027612919211387633,0.4261310046352446,0.0007809904217720031,0.0,-0.08377260748296976,-0.0958828127477318,0.35301883896812797,0.0,0.014917288674041629,-0.0006586866080760956,0.009178681429475546,0.08534286330454051,0.0,-0.14939571163151413,-0.007049665953963995,-0.052839527819305655,-0.05224391619674861,0.0,0.0,0.01026428908109665,0.005410560462623834,0.0007756166905164718,0.0,0.03293023440986872,0.061906817527487876,0.006412783218547702,-0.06143775383941829,0.0,0.0056162596121430396,0.0006259848922491074,0.030366555526852607,-0.16380071057472378,-0.029526261454448102,0.0,-0.003090513404458761,-0.014523145835846662,-0.008125410294160246,0.005063719376921654,0.004974939646199345,0.0,-0.03199881386011839,0.0,0.0032700999500229954,-0.08602073558606207,-0.008462306000292302,0.032180027980357406,0.0,0.09988610984757543,-0.0032982290163636207,-0.0036239738576114176,-0.042785480162128804,-0.018354137036949394,-0.00870846612378955,0.14640395602211356,1.0,1.0
Mdm2,-0.6818074166961015,-0.0289527459256351,0.0,-0.17173521768301725,0.0,-0.027612919211387633,-0.0799756188876927,-0.004816107600927353,0.0,0.02303330332040787,-0.0743841803073883,-0.051172651425004004,0.0,0.015239140940830112,-0.0006586866080760956,0.00839468089863658,-0.03082811285741627,0.0,-0.18879159494303166,-0.005892149042338133,0.06587990054860711,0.06548818623647094,0.0,0.0,0.01026428908109665,0.005410560462623834,0.0019176629185676574,0.0,-0.021961506698280574,0.053264502314850685,0.006412783218547702,0.13118354488164186,0.0,0.0056162596121430396,0.0006259848922491074,-0.07007637802511453,-0.18504775861743838,0.055975975580513475,0.0,0.001970358230173588,0.0166492799250409,-0.008125410294160246,-0.0035056518763303757,0.009152154251933099,0.0,-0.0017547398246824742,0.0,0.0032700999500229954,-0.10483469302766026,-0.011494769454002381,-0.008504161788150668,0.0,0.02134870714507997,-0.009894686937332153,-0.000388282909989357,-0.026952337631955745,-0.020368047039955855,-0.012370980065315961,0.09191276520490646,1.0,1.0
Snrpa1,-0.5665519939176739,-0.01807088221423328,0.0,-0.0807994582131505,0.0,-0.013990546092391015,-0.07221948065795004,-0.001822310984134674,0.0,0.017548849759623408,-0.06167431448586285,-0.051172651425004004,0.0,0.1433448417671025,-0.0026347464323043823,-0.0025983876176178455,-0.041776007357984785,0.0,-0.1681674216594547,0.14569770045578478,-0.036645072232931855,-0.06458194434642792,0.0,0.0,0.011686301622539759,0.005410560462623834,0.0006693506240844727,0.0,0.01684681718237698,-0.04073450231924653,-0.010116199133917689,0.13118354488164186,0.0,0.0056162596121430396,0.01105906642973423,-0.07757401810958982,-0.1744145853118971,-0.02126312064938247,0.0,-0.00010844431817531585,0.017287118695676326,-0.00821319897659123,-0.0011685506254434585,-0.02556450034491718,0.0,-0.004624397829174996,0.0,0.0032700999500229954,-0.04784646012820303,-0.00785604065284133,0.042385899387300016,0.0,-0.048577306345105174,-0.009894686937332153,-0.000388282909989357,-0.060365089578554035,0.021687134336680174,-0.012370980065315961,-0.05659455211833119,1.0,1.0
Oat,-0.646146392468363,-0.020307139409705997,0.0,-0.13172449521720409,0.0,0.001472689062356949,-0.09253781461156904,-0.004816107600927353,0.0,0.009578755963593722,0.14591648668050766,-0.04965225176885724,0.0,0.025978094451129436,-0.0004391244053840637,-0.004191356962546706,-0.05058065760880709,0.0,0.11348987283185125,-0.005892149042338133,0.06454138587228954,-0.07204554340802133,0.0,0.0,0.024151832144707442,-0.0059654897451400755,0.003724186047911644,0.0,0.01820694549009204,0.021995800770819186,0.032702405322343114,0.05780093780718744,0.0,-0.004246440194547177,0.0006259848922491074,0.00176936786621809,-0.14305173419881612,0.055975975580513475,0.0,0.004458822999149561,0.01414125394076109,-0.007055685836821795,-0.013048815317451954,-0.01378172667697072,0.0,-0.004624397829174996,0.0,-0.0015222879080101848,0.0653637959714979,-0.009617267530411483,-0.02355226216837764,0.0,-0.051361346412450076,-0.009894686937332153,-0.000388282909989357,-0.06081886898726225,-0.01614625457674265,0.00368558531627059,-0.09271080502308905,1.0,1.0
Sap30bp,-0.41547717159613967,0.0054785825312137605,0.0,-0.10388209266588092,0.0,0.001472689062356949,-0.10057160159572959,0.0016270633786916733,0.0,0.01819239243399352,-0.06520806184969842,-0.031504159606993196,0.0,0.01479901509359479,-0.0026347464323043823,-0.004191356962546706,-0.038624255089089274,0.0,-0.12898089018650352,-0.0032825425826013086,-0.03343538695946336,-0.07688374863937497,0.0,0.0,0.01026428908109665,0.005410560462623834,0.0006693506240844727,0.0,-0.02305925621651113,-0.061620652060955766,-0.010116199133917689,0.13118354488164186,0.0,0.0056162596121430396,0.0006259848922491074,0.028271223548799754,-0.17827901283744724,-0.02645123683847487,0.0,-0.006673084795475006,0.0166492799250409,-0.013070502988994122,-0.0011685506254434585,0.009152154251933099,0.0,0.012271862775087357,0.0,0.0014659069012850523,-0.10972146264277399,-0.009617267530411483,-0.020434933910146356,0.0,-0.06329004373401403,-0.009894686937332153,-0.000388282909989357,0.031926017380319534,0.021687134336680174,-0.012370980065315961,-0.05817098957486451,1.0,0.0
Grsf1,-0.4417637463659048,-0.03427234966307879,0.0,-0.06215765654109418,0.0,-0.027612919211387633,0.43035947941243646,0.0007809904217720031,0.0,-0.08489780922420323,-0.07380014287307858,0.35301883896812797,0.0,0.030770424185320736,-0.0006586866080760956,0.029551018178462982,0.14028093716595322,0.0,-0.07387503201141954,-0.004118525180965662,-0.03353771135210991,0.16017483486328274,0.0,0.0,0.01026428908109665,0.022890832759439945,0.0007756166905164718,0.0,0.0321050707064569,0.053264502314850685,0.006412783218547702,0.1859551960323006,0.0,0.0056162596121430396,-0.0004173232614994049,0.0028843207657337187,0.43588745372369886,-0.019739721501246095,0.0,0.04922765271738171,0.01171307012438774,-0.008125410294160246,-0.0011685506254434585,-0.004814161784015596,0.0,-0.032267018891870974,0.0,-0.0006765724159777164,-0.06806157196871937,-0.007003700379282236,-0.008504161788150668,0.0,0.06684252016246318,-0.0032982290163636207,-0.0036239738576114176,0.03180803389288485,-0.018354137036949394,-0.00870846612378955,0.07656809609383344,1.0,1.0
Slc4a2,-0.7486042187269777,-0.005717433970421553,0.0,-0.1252482839114964,0.0,0.0025772057846188546,-0.07802945427596569,0.0016270633786916733,0.0,0.028036664286628366,-0.06994984719902277,-0.051172651425004004,0.0,0.022907070321962236,-0.0006586866080760956,-0.018817649986594916,-0.029698879634961487,0.0,-0.2682068222388625,-0.0055890345945954325,0.0842637537419796,-0.07741014398634434,0.0,0.0,0.01026428908109665,-0.026497873067855834,0.0007756166905164718,0.0,0.02105178569443524,0.053264502314850685,0.006412783218547702,-0.11627299752086401,0.0,-0.004246440194547177,-0.0007303157076239586,-0.09271165069192648,0.23967806187923998,-0.034399747513234616,0.0,-0.022099989503622054,0.015513494834303856,-0.008125410294160246,-0.0035056518763303757,-0.0063173931976780295,0.0,-0.004624397829174996,0.0,0.0032700999500229954,-0.06639608104713261,-0.008158661928027867,0.032180027980357406,0.0,0.022318837847560644,-0.009894686937332153,-0.000388282909989357,-0.043230166621506215,-0.020368047039955855,-0.012370980065315961,0.09063048120588064,1.0,0.0
Max,-0.647331707580015,0.037387213204056025,0.0,0.13527783254161477,0.0,0.0025772057846188546,-0.08479027732275426,0.008200399428606033,0.0,0.028324654307216406,0.3155092852702364,0.32971202792599796,0.0,0.031295090885832905,-0.0006586866080760956,0.029551018178462982,-0.031697642486542464,0.0,0.10836796309798956,-0.005667171105742454,0.03741786882281303,0.17466247135773302,0.0,0.0,0.024151832144707442,0.022890832759439945,0.005654661245644093,0.0,0.018050410766154528,0.11528127725236118,-0.07760031152516604,0.05555031998082995,0.0,0.0019177471846342088,0.0006259848922491074,-0.042724006664939224,0.2766641139658168,0.11202411036938428,0.0,-0.01903726365417242,0.013071023728698491,-0.006967897154390812,0.04907912626862526,0.010183112397789955,0.0,-0.004892602860927582,0.0,-0.0015786689426749946,-0.031409439882263544,-0.008608468808233738,-0.028618308790028094,0.0,0.07248171462677419,-0.009894686937332153,-0.000388282909989357,0.033591503612697124,-0.011662060003727675,-0.008954689558595418,0.11411413779482245,1.0,2.0
Pter,0.6501021957118064,0.044589269049465655,0.0,0.16683927560225129,0.0,0.02356302447617054,0.10226810100488365,0.008200399428606033,0.0,0.014926854125224053,0.24408005760982632,-0.014102150313556194,0.0,-0.04008882232010365,-0.0026347464323043823,0.00859068103134632,0.1044407875649631,0.0,0.1699099829699844,0.04445764360018074,0.17368194269947707,0.11558619855903089,0.0,0.0,0.03192758746445179,0.0033295758068561552,0.007036120109260083,0.0,0.09806196672841906,-0.12500659948214887,0.032702405322343114,0.04098391665145755,0.0,-0.006301169320940971,-0.020866163074970245,0.02314543184824288,-0.11317869057878852,0.0956725774332881,0.0,0.005033084079623222,0.029567126990295945,-0.01150788363069296,-0.013048815317451954,0.017286934200674297,0.0,0.047611980643123386,0.0,-0.006990646040067077,0.04474710716865957,-0.00806310225278139,-0.030400838470086455,0.0,0.1875345595367253,-0.0016491145640611649,0.007247947659343481,-0.02632583802100271,0.005888291131705046,0.008394531812518835,0.07059010315686465,1.0,2.0
Asb8,-0.29849383235443383,0.004406025726348161,0.0,0.16499908136203886,0.0,0.001472689062356949,-0.08115838852711021,-0.013602249845862389,0.0,0.01691693642176688,-0.05505155219696462,0.2405273694731295,0.0,-0.07297745479270816,-0.0026347464323043823,-0.006516144685447216,-0.044754230650141835,0.0,-0.17161221233196555,0.07256382761523128,-0.023154481211677194,-0.05578604532405734,0.0,0.0,-0.023379770163446664,-0.009156333226710557,0.005123330913484096,0.0,-0.04033096062019467,-0.061620652060955766,-0.010116199133917689,-0.11200200802646577,0.0,-0.002191711068153381,0.01105906642973423,-0.042587650585919616,0.22712525262497366,0.09705912863835692,0.0,-0.022099989503622054,0.01831857297103852,-0.013070502988994122,-0.0011685506254434585,-0.030520035289227962,0.0,-0.004624397829174996,0.0,-0.0020854961406439544,-0.07294834158383309,-0.0051095881033688785,-0.014189172433689237,0.0,-0.07132501738145948,-0.009894686937332153,-0.000388282909989357,0.02960391964763403,-0.026883638501167297,-0.012370980065315961,-0.083351561864838,1.0,0.0
