gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,Tanova.std.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.max.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.mean.loops,18mo.9mo.T.median.loops,Qanova.min.loops,18mo.2mo.T.median.loops,9mo.2mo.T.min.loops,loop_size.log.min.loops,Tanova.median.loops,Tanova.min.loops,Tanova.max.loops,Qanova.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.9mo.Q.median.loops,min_distance.log.std.loops,min_distance.log.mean.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,18mo.9mo.T.min.loops,Qanova.median.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,min_distance.log.min.loops,18mo.9mo.T.std.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.max.loops,9mo.2mo.T.mean.loops,9mo.2mo.Q.std.loops,18mo.2mo.T.std.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,count.atac,18mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,log2_distance.std.atac,log2_distance.min.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac
Prps2,36427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,-0.5265490437290179,0.0,0.0,0.0,0.9999999999278651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999278651,0.0,12,0.0,-0.5265490437290179,0.0,0.0,-0.5265490437290179,0.0,0.0,0.0,0.0,0.0,0.0,3.874469113435042,3.906890595618136,3.321928090559277,0.9467682489425384,11.07146236255669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137726360145981,-0.010978623349789,0.002794012664809,-0.0918314303713612,-0.1284348251439099,0.0366033947725487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clcn1,29071.0,-0.2223924213347308,3.0,3.0,3.0,0.584962500716347,-0.2223924213347308,0.0565638020699853,-0.0813491713162269,0.0,0.0123627627114969,11,0.1113002455169384,-0.3702947020371441,-0.0020362362776638,-0.5653258019029312,0.0522382793562892,0.4150374992728327,3.0,-0.9999999999759548,-0.0985966358343879,0.0087115655858651,0.0,0.1520030934434468,0.7292132541874724,0.4150374992728327,-0.5566142363170661,0.4150374992728327,0.1520030934434468,0.0,0.0776324637252148,-0.9999999999759548,-0.5566142363170661,10,1.4150374992487875,-0.5653258019029312,0.573014562045227,0.0,-0.5653258019029312,0.0,-0.0125489302974111,-0.5566142363170661,0.0,0.0,0.0,0.1239887172602212,4.807354922062757,-0.3081222953182936,0.764536905445859,12.926851910929896,0.000826180568416,0.0001734188,20.103965193463782,1.3738393517412923,0.0001756781648648,0.0023903173,8.665089999999962e-05,-2.0931072972973e-05,0.0167441799999999,0.023705063,0.01889952,-0.159261025,15.518192098163828,1.7660344,0.03262051,4.705381,0.8402681021351351,0.0001966092378378,19.088764951225222,-7.749939999999989e-05,0.3002857598783314,14.100710946327766,0.04882755,-0.0013878345,-0.2455254469999999,0.48444924,1.1683453558725054,-0.19769084,13.90265774648632,0.0340240952432432,0.0007217554478547,13.842055645212213,0.115457149673618,0.0024107319999999,-0.0018626054999999,-0.0018891524,0.0028017503,0.0510580582162162,0.000929136419916,0.1076922582090744,18.79617663374844,14.627704863797174,-0.0020490143193674,-0.0178173162967678,-0.0157683019774003,-0.1363847916696221,-0.2257990440280355,0.0894142523584134,0.1990214143435291,0.3867442119965868,13.887315827152367,0.1871431845815618,-0.319651266143201,0.4253332113036198,0.2719882892587618,6,-0.1250038932531854,12.04844023231761,2.518676887077494,7.321928094888264,0.2193608517475989,0.1946473728900156,-0.0203394374040697,0.92689501673866
Ccdc162,177788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,-0.4585010118954278,-0.0343212433891224,1.3219280948440812,1.0,0.5849625006971113,-0.0343212433891224,-0.0343212433891224,0.0,0.7369655941469699,0.0,1.3219280948440812,-0.4928222552845502,1.3219280948440812,0.7369655941469699,0.0,0.0,0.5849625006971113,-0.4928222552845502,4,0.7369655941469699,-0.4585010118954278,0.7369655941469699,0.0,-0.4585010118954278,0.0,-0.0343212433891224,-0.4928222552845502,0.0,0.0,0.0,-0.1154772174045226,2.584962500745201,0.2381597371666183,0.7066218028821352,15.643320715300137,0.0014320688271188,0.0004002746999999,19.998381079224075,1.7688129557232624,0.0012648921109375,0.0059662959999999,0.0009181099,0.0006994006359895,0.043686615,0.0011437827,0.1237586434999999,-0.17837616,13.533086342167612,2.0502403,0.14892998,8.575843,1.8648635822380208,0.0005654914749479,17.539282936944588,0.0005422571999999,0.6963817455996877,14.802498829974828,0.070683265,-0.0024247425,-0.24404343,1.50054905,2.0003498631233567,-0.286236516,14.933875036707343,0.0859830669135416,0.0017042194489655,13.464035152189911,0.0921651888809572,0.0063611139999999,-0.0041785056,-0.0018809513,0.004184831,0.0489601580770833,0.0013561698265427,0.1282520832467624,17.18551763463949,15.946586492776955,0.0050144471356141,-0.0080714321638184,-0.0130858792994325,-0.0774462948708653,-0.0977806259427641,0.0203343310718988,0.2426045540983278,0.7899334589379214,16.226167558167262,0.27770070617575,-0.1922719596912404,0.3430422172753517,0.259957962837878,24,-0.1401458647549454,15.034364361532338,0.9794588198531958,12.893111889711326,0.3550836837285698,0.4106091181969443,-0.1124791296302419,1.048499845290951
Armc8,90527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4288432981063073,4.000000000009017,-1.3219280942690643,0.0267648396754366,11.304921669581727,0.0021562057613843,-0.000359245,19.747143998186747,1.1871526474547989,0.0012824598722222,0.0059751575999999,0.0010358204,0.0014074202055555,0.08337214,0.08176848,0.0699613799999999,-0.17912003,13.635831464011892,0.6868022,0.09131585,4.0346317,1.6125476741666669,-0.0001249603333333,15.075437365546492,0.00080156855,0.4520744337963325,14.100851581788971,-0.0112068399999999,-0.001411568,-0.07194832,0.99855492,1.9818812854456576,-0.1191223,13.998942951443086,0.0625851954166666,0.0014167319441994,13.41190815113664,0.0784408320683226,0.0042486589999999,-0.0022143394,-0.002574039,0.002630289,-0.0151332360277777,0.0012462423635453,0.0730748475704246,15.669892314672635,15.710698830116169,-0.0045504991892373,0.001379051371869,0.0059295505611064,0.1275515799080678,0.176724799711426,-0.0491732198033582,-0.0931137119178392,0.2621910968803868,15.393021691790011,0.2243136624222404,-0.7063069640251298,0.3831723032007732,0.1810417486694,6,-0.3983550113930983,12.198903253904843,1.5977219612559204,11.13506794577788,-0.055083921646367,0.3079519526320314,-0.0380297902714722,0.4492740693535604
Rbck1,16319.0,0.1699250014413102,2.0,2.0,2.0,0.9999999999959924,0.1699250014413102,-0.0237437729528907,-0.0190859697794819,2.0,-0.0373479649723049,10,0.9999999999959924,1.1699250014373028,0.0425519637812064,-0.0696095733078325,-0.0240589578371999,0.8080579441937378,4.0,-0.3582398518118128,-0.0742291820982736,-0.0449031999839326,0.0,1.1699250014222748,0.1042933109068495,1.7004397181161224,-0.1201536413770465,0.5849625007131416,1.1699250014222748,0.125557801083776,0.0250511438368143,0.3219280948801484,0.0244463447698928,11,1.378511623235974,-0.0015247414508223,1.2220716568756995,0.0,-0.2963761236852988,0.4988565770930753,-0.0470236349758347,-0.3204350815224988,0.0,0.0,0.0,0.55254102292677,5.392317422782195,-0.4043902549756122,0.3647817313844185,12.855647166027286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0434167696674358,0.0028191619549582,0.046235931622394,-0.0159771902752955,0.0122478100917899,-0.0282250003670855,0.1479864354851869,0.5689148232638455,12.954378090144065,0.2783613121602765,-0.3299562745564797,0.2930501814125881,0.1816781735970545,5,-0.1654347080147786,11.85624297634479,0.9927943588748446,10.789533644970442,0.0705400181916167,0.3011697929748183,0.0774464172935702,0.4267746572118654
Rin1,6590.0,0.6250476750612388,4.0,4.0,4.0,0.4150374992771271,0.6844981742701242,0.0104440391594906,-0.1747366685360663,1.0,-0.1167747700727512,13,0.0237884547487112,0.5250341678196253,-0.0323801242777051,0.3046854728713581,-0.0655802323445771,0.0641303374194306,3.0,-0.2895066171935276,-0.1950472782494872,-0.1363074674965165,3.0,0.3536369546129583,0.0,0.0641303374194306,0.1095857824290287,0.0641303374194306,0.3536369546129583,0.1839003076802073,0.0648259504813679,-0.2895066171935276,0.239105240526781,16,0.3536369546129583,0.3856054682551053,0.3536369546129583,2.0,0.0354013842512035,0.0,-0.1323116593635269,-0.100906083245313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015804155834669,0.0003777360999999,18.747143998186747,0.6375802709408744,0.0008425554357142,0.0036991914999999,0.00036290275,0.0005993048142857,-0.0012255999999999,0.10335875,-0.023186695,-0.135273065,15.3622520675255,0.387597705,0.042297766,2.4683251,0.6358309842857144,0.0002432506214285,16.472328892614875,0.0003965876499999,0.3188839659153845,14.038584842976965,-0.01458542,-0.001806785,-0.05594987,0.4564485149999999,1.0851796247661196,-0.159184466,14.199058823653022,-0.0165189237142857,0.0016203855561036,13.450180247164754,0.0367905114384121,0.0036651269999999,-0.0018081529999999,-0.001242397,0.002114786,-0.0127464470714285,0.001049314514995,0.0716178951907507,16.811982094501676,14.199058823653022,-0.0960335397185824,0.0041844873145715,0.1002180270331539,-0.092893827980147,-0.0464817956727852,-0.0464120323073617,0.1574294776371674,0.8079828021330104,12.262682142362197,0.2981533015354851,0.0012711158478482,0.2354393886934823,0.1408458879448999,8,-0.0850301841009986,10.190048711222726,1.4588016770910348,7.672425341972203,0.2747942716821142,0.0709739007555168,-0.1173647940449467,0.7370089013774936
Uqcc2,11253.0,0.6032254387296943,1.0,1.0,2.0,0.2630344058321907,0.7589919004916648,0.1148764238703635,-0.0139731134162206,1.0,0.1148764238703635,12,0.2630344058321907,0.7104933827999145,-0.0120605238952826,0.4634284237966355,-0.3604991320479445,-0.6961587113796475,1.0,-0.4534452977986485,-0.3604991320479445,-0.3604991320479445,5.0,0.0,0.0,-0.5849625007171486,0.1276309214419291,-0.8073549220421463,0.0,0.2763174736781092,0.0,-0.3219280948801484,0.3230168808400555,13,0.0,0.683516012888,0.0,4.0,0.243340834705271,0.1572551892034016,-0.3604991320479445,-0.0677550379561973,0.0,0.0,0.0,-0.4986872651445188,3.906890595618136,-0.3206153601257383,0.6358421294171639,12.407074949680547,0.0011568578019794,-5.824500000000017e-05,19.29540349793359,1.5936335599779066,0.0004635625034482,0.003808728,0.0001924088999999,0.0005611702310344,0.0267584999999999,0.008693337,0.04972256,-0.09355513,15.705119361915916,1.6313576,0.07694133,6.230598,1.5893012489655172,-9.760772758620683e-05,17.811274335606463,0.0002470751999999,0.2924688392804593,13.639368439456494,0.0044390529999999,-0.0029909594999999,-0.189263336,0.6629067,1.3660821369483434,-0.181280986,13.380325772263731,0.0325914423448275,0.0017485358543878,13.380325772263731,0.0895151704097472,0.004961569,-0.0021205035,-0.002606345,0.0020172463,0.0081839628620689,0.001120038420292,0.1297860145847363,17.65711992813168,13.958190183693738,-0.0337975372316812,0.0190048065457513,0.0528023437774325,-0.0583332689480955,-0.0158147305485712,-0.0425185383995243,0.3199756197839528,0.6040429432107304,12.28366716749153,0.1377441027300011,0.0491778036758818,0.1852419356692761,0.2144304985806301,8,0.1495133781885487,10.17741428950999,3.336273547656999,2.321928094916216,0.3940262875869496,0.3036823578186849,-0.0740506678029968,0.6692081761952196
E2f4,7707.0,-0.1255308820827658,6.0,5.0,5.0,0.8365012677125865,0.9999999999939888,0.0143055074028783,-0.0948387485308969,2.0,-0.1281429046576515,17,0.2934275945508748,0.1381554474316479,0.0757846361716838,-0.2751818161629935,0.1488472680535597,1.3219280948657215,2.0,1.7004397181161224,0.0177371076046837,0.0832921878291217,1.0,-0.3785116232504006,0.267648135558286,1.3219280948657215,-0.2574447085583098,1.3219280948657215,-0.1892558116252003,0.0,0.0927088835358565,1.7004397181161224,-0.2574447085583098,16,0.0,-0.2751818161629935,-0.1892558116252003,1.0,-0.2751818161629935,0.0,0.0832921878291217,-0.2574447085583098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0090867709231738,0.0256196654669849,0.0347064363901588,-0.033966135098387,-0.0821270191799008,0.0481608840815137,-0.1211676188779452,0.0291211229620727,11.978710459106392,0.1359624919341504,-0.1547269457885738,0.1063783459211202,0.1632059664789973,7,-0.3093831359999655,11.21629526418666,0.5786314465550646,10.296916206879404,-0.0281606421424504,0.0417365038874573,-0.0930069767354948,0.1258368156175118
Ech1,7030.0,-0.2223924213347308,3.0,4.0,3.0,0.9296106721053397,-0.1926450779415374,0.0774328177463617,-0.059667819498073,5.0,-0.0229194055082879,15,0.6998452245132123,0.4561689580777639,-0.1048976994025865,0.1560275844386236,0.0,1.1699250014222748,0.0,0.1073093649600494,0.0,0.0,3.0,0.0,0.0,1.1699250014222748,0.0364570879869825,1.1699250014222748,0.0,0.0,0.0,0.3219280948801484,0.0364570879869825,16,0.0,0.2191331916742096,0.0,4.0,0.1346422827757143,0.0,0.0,0.0364570879869825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033687587,16.095067301607052,0.0,0.0032844562,-8.430250000000111e-05,0.0032844562,-8.430250000000111e-05,-0.10331211,3.5495255,0.065007649,0.168319759,16.095067301607052,2.4873729,2.4873729,2.4873729,3.5495255,0.0033687587,16.095067301607052,-8.430250000000111e-05,0.0,13.690107130050064,0.168319759,0.0032844562,-0.10331211,3.5495255,0.0,0.065007649,13.690107130050064,0.065007649,0.0,13.690107130050064,0.0,0.0032844562,-8.430250000000111e-05,0.0033687587,0.0033687587,0.168319759,0.0,0.0,16.095067301607052,13.690107130050064,0.0016300430529616,-0.0132750161770759,-0.0149050592300375,0.015099317956153,0.0219496291281233,-0.0068503111719703,0.3563763001805462,0.4597910567760124,11.99399979179256,0.1625710865828181,0.1970629335674072,0.1936237526386643,0.0436706515871818,3,0.1689913655905379,11.021973453665996,0.8859583760821956,10.2597432636909,0.4192031603486137,-0.0280715679768692,-0.0628268601680674,0.5521923822994274
Eif5,8736.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.3449729374779384,2.0,0.0,12,0.0,-0.0824621601915014,0.0,-0.1340810838583492,-0.0150584567663831,-0.628031222608413,2.0,-1.087462841240792,-0.0551384856236674,-0.0350984711950252,2.0,0.459431618632379,0.0887637379648017,-0.628031222608413,-0.1892195694820166,-0.628031222608413,0.5221970596707561,0.0,0.0283408601951381,-1.087462841240792,-0.1892195694820166,13,0.5849625007091332,-0.1340810838583492,0.5221970596707561,3.0,-0.1340810838583492,0.0,-0.0350984711950252,-0.1892195694820166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002461981326703,4.0639700000000105e-05,17.26359931555539,0.4640977681352403,-0.0002317875,-0.000350678,-0.0007032419999999,-0.0006338216,0.06715556,0.1233602,0.100708384,0.010627508,17.147145288497978,0.89599216,0.65492153,1.5517132,0.27155687,0.0004020341,17.168867952885396,-0.0007533525999999,0.1224959480476177,13.83341653633436,0.0218179849999999,-0.0007567945,0.046138895,0.14959411,0.0619239394193798,0.088973545,13.762693467754428,0.1098539129999999,0.0008633762843052,13.762693467754428,0.0219778980479118,0.0007646739999999,-0.0007974342,-0.0003525639999999,0.0015180265999999,0.042062136,0.0009862716321914,0.0266569405517575,17.193204185646255,13.97486267349422,0.0287702350608897,0.0942897728423657,0.065519537781476,-0.0019715285990253,-0.0701951220492427,0.0682235934502173,0.0305286992137342,0.3227204947834239,11.164906926675751,0.2165227624105476,-0.1213002299478853,0.4164561348338378,0.317746464846972,4,-0.1964668573042427,10.00601638944423,1.4608652074514672,7.894817763308549,0.2888196535284713,-0.0301348707894719,-0.2582909543147371,0.747912017551848
1700024B18Rik,28049.0,1.1926450779308029,0.0,1.0,1.0,0.0,1.1926450779308029,0.0,0.2757848553740515,1.0,0.0,13,0.0,0.9175378398004832,-0.2781837140890826,-0.1875282974439658,-0.0362636672241369,0.8246437294072684,1.0,0.2456551980489899,-0.0362636672241369,-0.0362636672241369,0.0,0.0,0.0,0.9999999999278651,-0.3570697747788976,0.7369655941469699,0.0,0.1403980812948305,0.0,0.7369655941469699,-0.2237919646681028,19,0.0,0.0304817099676975,0.0,0.0,-0.3110970629936425,0.1518629849837331,-0.0362636672241369,-0.5036423412687809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007678051269406,1.4280000000003665e-06,17.35768086001069,1.8334950785949529,0.00216475875,0.0029429625,0.0014323204,0.001843453575,0.0984773049999999,0.53408265,0.1661964435,0.045112197,15.211850280368935,1.6613381,0.612676,4.795119,1.9532519125,0.000321305175,17.26911754536442,0.0016341218,0.3811261148298957,14.000833429834834,0.075216415,0.0001615619999999,0.0407203899999999,0.70475725,1.0442291015055032,0.10082714,13.810270372419886,0.1781046742499999,0.0024168441655492,13.810270372419886,0.0345234325122666,0.0056328322,0.0011626082,-0.001407505,0.0026898697,0.08834779525,0.0018114075390132,0.075779640083962,16.776941557777114,14.572522602079678,0.023787458337928,0.0013521415692727,-0.0224353167686552,-0.0356797782236557,-0.0641281084973262,0.0284483302736704,-0.3728103017108707,-0.2750070625560045,13.81037080018374,0.1383146672568312,-0.4695466966363018,0.1930075019356631,0.0546928346788319,2,-0.470613540865737,9.712540322150948,5.7952074383398005,5.614709844118153,-0.3330697831977187,-0.0010668442294352,-0.039740518513152,-0.1965928697591356
Glyr1,35954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0832994496524075,-0.0693119856958643,-0.1949875002339733,4.0,-0.2281660580898313,-0.2101117586957928,-0.1574045965305424,1.0,-1.222392421308968,1.1466977130274658,0.4150374992764392,-0.0449509245747914,-0.7369655941469699,-0.1609640474400742,0.285108335095405,0.072055956379429,0.4854268271619979,0.2721333445701397,10,1.321928094876542,0.4286593015706892,-0.0555981053281435,1.0,-0.2108618235552644,0.5790082623204211,-0.1485582343631855,-0.2801738092511288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020505656123842,-0.0001526369999999,16.82600220940794,1.0559475146453794,0.0014364967173913,0.0059270019999999,0.00144318,0.0020755427565217,0.02122346,0.12597865,-0.05966625,-0.165227326,14.676397887044764,0.69879925,0.031740762,3.6147585,1.4198662339130437,-0.0006390460391304,16.354869199859063,0.002387076,0.5373444456690064,14.04411724984754,-0.06798835,-0.0016623949999999,-0.11885264,1.0493069,0.537268875779136,-0.14124715,14.14322375612385,-0.0420943524347826,0.0015195526024465,13.539401179028111,0.1006436382001382,0.004608865,-0.0020565859999999,-0.0046212534,0.0030396909999999,-0.0709449906521739,0.0019910538555545,0.0706705605530755,16.154568387254475,14.777974428340022,-0.0808240530414854,0.0315627144234189,0.1123867674649043,0.0587208020735507,-0.0141771243565944,0.0728979264301452,0.1943649848522538,1.0428905727666329,14.131696223597784,0.4208614959282464,-0.0215204855680939,0.2647608385201779,0.2785973618311587,8,-0.2279483634587191,11.876565083335016,1.832238253746156,9.33762190199273,0.3474382064399461,0.2872537117851625,-0.1530732215876922,0.7556368609814701
Tmem120a,8963.0,-0.2115041051926764,4.0,4.0,4.0,0.337034987275989,-0.1443899093344516,0.1551140115266937,-0.1499292427728547,0.0,0.0059878483657865,13,-0.2461706967184544,-0.4408962529465747,-0.1439487226469175,-0.0424726780240982,0.0038194407395968,0.950394003740759,5.0,0.4282944851801081,-0.2010779067269208,-0.0974061231300789,0.0,0.0,0.5341437578034746,1.9259994185349625,-0.1446625460488357,0.1255308820827658,0.5849625007151449,0.1531628526565466,0.080598189090187,1.1154772174069891,0.0183568060798746,12,1.247927513433145,0.2194347128067955,0.5220995185606508,1.0,-0.3369149985590161,0.6699736003280953,-0.0875748932758176,-0.3630134431329921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013258346797176,-5.105710000000022e-05,18.952235041388548,1.0377495420243898,0.0005151603714285,0.0028512884,-2.548799999999973e-05,0.0006728161999999,0.0016318249999999,0.01595219,0.0206927775,-0.1472469599999999,16.56887647399926,1.1693773,0.03637006,3.9726703,1.287053825,-0.0001576558285714,18.297485934769867,0.0006577536999999,0.1288611917234447,13.90292506460146,0.02542946,-0.001158048,-0.199716234,0.97714102,0.8264619195016238,-0.16332255,13.99001529993338,0.0020445223214285,0.0012572842542808,13.719067901122964,0.0899972418538071,0.003420561,-0.0012131264999999,-0.0023621959,0.0021969569999999,0.0106572961785714,0.0009448031248083,0.0947307599261917,17.937393319911106,13.99001529993338,-0.0272244823801552,-0.0036774588937119,0.0235470234864433,-0.0928354056959369,-0.0731605536531674,-0.0196748520427695,0.335938574906979,0.6522432068590354,11.813781191217076,0.290198032318991,0.1484975695438933,0.2119426515731131,0.209750397992677,8,0.0415352933322309,10.962560192565304,0.7049220053336829,9.579315937580205,0.3966148545347105,0.340238736887215,-0.0606762796277315,0.7356311692609471
Ano8,9944.0,-0.1110313123883157,5.0,5.0,5.0,0.5305147166971365,-0.1110313123883157,-0.0456692014366584,-0.06652816124118,3.0,-0.0658877257235269,11,0.2002224355222726,-0.0251061764166625,0.0382530163689523,0.2844906239020579,-0.0363073400394582,-0.2823069276611949,2.0,0.0750221852117705,-0.150437055429689,-0.0933721977345736,2.0,-0.7776075786549645,0.3840596211705145,0.0874628412498088,0.2626456140086712,-0.6520766965721987,-0.5060364161453572,0.1818566148107373,0.0807018956873228,0.3219280948855587,0.3912376595449736,13,-0.2344652536357498,0.4275449995844318,-0.5060364161453572,2.0,0.1835171433778928,0.5229334221495068,-0.0933721977345736,0.1340535684723689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0182426607364505,0.0332300445739318,0.0514727053103823,0.0097215962063405,-0.0589606186961184,0.0686822149024589,0.0730186310541519,0.2948290587482491,11.477252323938004,0.1754432791402684,-0.0092936104241165,0.1164661120366825,0.1019175554451042,5,-0.1042453330978632,10.680988590852936,1.0244415252237178,8.918863237274893,0.1156690141931865,0.0609833591863246,-0.0426503831390346,0.2886186080260913
