gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,18mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Bhlhe41,0.9890158301219344,0.03229301828891039,0.0,0.002951572840102017,0.0,0.013584302440285682,0.01987315706908703,-0.01098215026780963,-0.005185315916314721,0.0,0.025868291165679694,0.005012066103518009,-0.01023665839806199,-0.040505634886212644,-0.0031430934742093086,-0.0036910509690642355,-0.08250228803604841,-0.011730942861177027,0.0004370541125535965,-0.013194624236784875,0.0,-0.007906210301443934,-0.022870221119374038,0.0,0.0,-0.006267467932775617,0.0,0.0,-0.004113793466240167,-0.004746461436152458,0.02094918765127659,0.0,0.0,-0.005317388540133834,0.0033025060454383495,-0.00711922749876976,0.10369288803078235,-0.021135990880429743,-0.018032138906419276,0.01802912514191121,0.0014772976469248533,-0.0388121873466298,0.06220847649499774,0.0010511978808790444,0.037909845393151044,0.034386583352461454,0.07980445934459567,1.0,0.0
Pcyt1b,-0.7398532139696181,-1.5509426593780517e-05,0.0,-0.0007131108222529292,0.0,-0.017229835987091064,-0.01161346048116684,-0.023706287052482365,-0.005230737626552582,0.0,0.010817083716392516,0.005012066103518009,-0.03128723065368831,-0.008033809084445238,-0.002647467702627182,-0.0065784130152314905,0.028603279627859593,0.004490928174927831,9.96623933315277e-05,-0.04963694430887699,0.0,-0.014304452714277431,-0.07426030782982707,0.0,0.0,-0.006389990458264947,0.0,0.0,-0.004113793466240167,-0.01169759538024664,0.011965028718113899,0.0,0.0,-0.008201320469379426,0.004076452311128378,-0.03804419066756964,-0.08638147256337106,0.005849517807364464,0.06012022587936371,0.03604233478195965,0.0015258622076362372,-0.09076916799880565,0.0628489740472287,1.3919174671173096e-05,0.032692495207302275,0.06054936401546002,0.016416971236467362,1.0,1.0
Cog3,-0.810716541223228,0.0031415555905550717,0.0,0.002694641053676605,0.0,-0.014792396426200867,0.020530009334906937,-0.019322766400873662,-0.055055118799209594,0.0,0.009381141290068626,0.005012066103518009,0.027644922230392693,0.00777918852865696,-0.0028737906366586687,0.0054997122287750244,-0.03392673023976386,0.0016635475493967534,0.0004370541125535965,-0.03529411612078547,0.0,-0.01740008338121697,-0.05355070054531098,0.0,0.0,-0.005344821857288479,0.0,0.0,-0.004113793466240167,-0.013487141225486993,0.015747554451227188,0.0,0.0,-0.011442118287086488,0.005392677411437035,0.06634340877644718,-0.0657965178694576,0.010001450069248677,0.0936572667490691,-0.044611018970608714,0.001189562641084194,-0.07105533654801548,-0.05779194373637438,-0.0012588217854499818,0.06635126888751984,-0.060485956221818925,0.01025270951911807,1.0,1.0
Cntrl,-0.8444722962286323,-1.5509426593780517e-05,0.0,0.0022005415335297584,0.0,0.021194985285401344,-0.01161346048116684,0.03005498889833689,0.01301579063758254,0.0,0.010817083716392516,0.005012066103518009,0.025274132173508407,-0.0027867916133254766,-0.004048385247588157,0.007141867810860276,0.10876120574772358,0.003190320208668709,0.0004370541125535965,-0.04437753776088357,0.0,-0.048325704659800975,-0.05862463437020779,0.0,0.0,-0.005132463052868843,0.0,0.0,-0.004113793466240167,-0.022535177199169993,0.010659508630633354,0.0,0.0,-0.005176499821245671,-0.011251357533037663,-0.046162216439843175,-0.165848185159266,0.010001450069248677,0.048231655498966575,-0.017393770872149616,0.0032574834115803243,0.16582609285600483,-0.08792762096039951,0.000609576478600502,-0.0542385958135128,-0.0779007476568222,0.024863678589463235,1.0,1.0
Nudt9,0.15719787237700075,0.00568617669865489,0.0,0.00595569821074605,0.0,-0.15833388614468277,0.020936063462868332,0.06537508575245737,-0.00037784654647111894,0.0,0.04507737678475678,0.00547830481082201,0.04700085759162903,-0.0010618826327845454,0.08387367954477667,0.0007203825563192368,0.09899911276996136,-0.012446565115824341,0.0004370541125535965,-0.016363698965869845,0.0,-0.010620777243748308,-0.020790401883423328,0.0,0.0,-0.020869507007300853,0.0,0.0,0.01905765512958169,-0.008070352310314775,-0.1302644431591034,0.0,0.0,-0.008384373113512993,-0.06998665973544121,-0.016261740792542695,-0.02405950124375522,0.010001450069248677,-0.02456024965271354,0.07139084568247199,0.008590482231229544,0.007375027192756534,-0.08312127616256476,0.0009492852538824082,0.023336794003844263,-0.020568873304873704,0.026622176561504604,1.0,1.0
Neu1,1.0591647509299218,-0.001796744130551815,0.0,0.002951572840102017,0.0,0.018260987962130458,-0.0067766395304352045,0.01378010144457221,0.01393614093773067,0.0,0.009544773064553737,0.005012066103518009,0.035503863603807986,0.013733612429350615,0.024269577637314795,0.0019107470940798522,0.06878585640341044,-0.010870875976979732,0.0004370541125535965,-0.02072103320620954,0.0,-0.01012361461762339,-0.017407117234542965,0.0,0.0,-0.002602067571133375,0.0,0.0,-0.004113793466240167,-0.0062706905696541075,0.013155320342630148,0.0,0.0,-0.005317388540133834,0.02872699683532119,0.20169952004216612,-0.018931223647668957,-0.002641020119190216,0.05644359771162272,0.012534403181634844,-0.008076269533485175,-0.03371846077498049,0.050116803981363776,0.0010511978808790444,0.04558140649460256,-0.07523256435990333,0.07423488460481167,1.0,0.0
Zfp2,0.5070511751063168,-0.023264127131551505,0.0,0.017884624022990465,0.0,0.01938987763598561,0.020888292388990523,0.04300661450251937,-0.00037784654647111894,0.0,0.059146518930792806,0.00547830481082201,0.033176630660891535,-0.0053458877047523855,0.01826696716248989,0.0007203825563192368,-0.04042731139808893,-0.05356764297001064,0.010174760073423385,-0.02675292707979679,0.0,-0.009742731789301615,-0.028877776600420475,0.0,0.0,-0.006282042376697063,0.0,0.0,0.01905765512958169,-0.006102920630946755,0.008838012292981147,0.0,0.0,-0.009994254633784293,-0.08884593278169632,-0.009779026405885816,-0.03733381643891334,0.031318894512951376,0.05341685708612204,0.07139084568247199,0.009413762083277107,-0.08622840534895658,0.024916552193462848,0.013615604788064957,-0.10388456087559461,0.03189898274373263,0.05059314167127013,1.0,1.0
Ttc37,-0.6999091402348131,0.006489672437310219,0.0,0.0053613749332726,0.0,-0.020203119441866875,-0.01161346048116684,-0.006879112622700631,-0.009521512798964977,0.0,-0.015546656213700771,0.005012066103518009,-0.025451950831338763,-0.0025162880355492235,-0.002647467702627182,-0.0065784130152314905,-0.05149437409825623,0.002404338824562728,0.00015561937354505062,-0.0411020240932703,0.0,-0.018309216097695754,-0.06617548558861017,0.0,0.0,-0.006389990458264947,0.0,0.0,-0.004113793466240167,-0.013487141225486993,0.011965028718113899,0.0,0.0,-0.008201320469379426,-0.03693722926080227,-0.03356475867331028,-0.0916358110215515,-0.00037632983177900316,0.1056762132793665,0.03604233478195965,0.0007025823555886746,-0.09334642531350255,-0.05790392652153969,-0.008391284057870508,0.03156015672720969,0.05329316355288029,0.015962616205215455,1.0,2.0
Scfd2,-0.5906004425976425,0.0039911014959216114,0.0,0.001526319650001824,0.0,-0.0027727034874260427,-0.01613820256665349,-0.0061819135583937165,-0.009521512798964977,0.0,-0.00941095244139433,0.002797432243824005,-0.04128355069085956,-0.00802703777793795,-0.00477965496480465,-0.012010335354134441,-0.04247861191630364,0.003297798773273826,0.0,-0.02374851328320801,0.0,0.02137269137427211,-0.05870531426742673,0.0,0.0,-0.003912803279235959,0.0,0.0,0.005563596244901419,-0.010865489635616541,0.0045585745945572855,0.0,0.0,-0.006025127954781055,-0.04328176103532314,-0.027626699262764304,-0.08509209255687893,0.0037756024301052096,-0.31102938326075674,-0.01095606950810179,0.002135737193748355,0.10922783176414669,-0.10462750626727939,0.0003830315265804529,-0.11814998636953533,-0.08600249145179988,-0.1959150085411966,1.0,2.0
Rasgrf1,-0.5490491662081332,-0.0019494899734854697,0.0,0.0017450514063239097,0.0,0.011782585456967355,-0.022348441816866398,-0.08125369656831026,-0.010732072964310646,0.0,-0.014512369912117719,0.002098074182868004,0.010759157072752714,0.007929830057546496,-0.0028737906366586687,0.040626815930008886,-0.1377591238543391,0.0034155764151364565,0.00021852705627679826,-0.01724390110000968,0.0,-0.019452133029699326,-0.05722045531496406,0.0,0.0,0.004787316974252462,0.0,0.0,0.003942183442413807,0.12314540596678852,0.010659508630633354,0.0,0.0,-0.005176499821245671,0.004506541984155774,-0.034775318950414656,-0.07664649334736168,0.02264802098274231,-0.022847812878899275,-0.01830703847343102,0.012779819741845132,0.33806195328012106,0.08898887440562248,-0.00010726254433393478,0.09109616842120886,0.10090941105037927,-0.11154099490493535,1.0,1.0
