gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,18mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Cry1,-0.7736832604557276,0.0,0.0,0.0,0.0,-0.0031237227655947206,0.0,0.003607134371995926,0.0005572720617055892,-0.010942534990608693,0.0,0.0,0.02933078531175852,0.005793335791677237,-0.0016540375538170338,0.004106622599065304,0.03640620680525899,0.0,-0.08963662400841713,0.0,0.0,-0.019303830191493034,-0.06805358365178109,0.0,-0.002764510940760374,0.0,0.0,0.0,0.0,-0.02418429784476757,0.00422227993607521,-0.0024335359409451483,-0.005282470900565386,-0.016377809997648,-0.09849430503323674,-0.004275716841220856,-0.0031738819926977156,-0.01058570017106831,0.02963621024042368,0.01383184116333723,0.0,-0.11955582701833918,0.03048844363540411,-0.0332694046664983,0.06901513380929827,0.06149001255631447,0.022279308922588826,1.0,2.0
Nt5c2,-0.7116578083857894,0.0,0.0,0.0,-0.002784005552530289,-0.0031237227655947206,0.0,-0.000601189061999321,0.0030649963021278383,-0.015776171945035458,0.0,0.0,0.03712505096569657,-0.0015800006687641144,-0.0018686302378773689,0.002316556479781866,0.025745622031390667,0.0,-0.03762777596712112,0.0,0.00029256656765937807,-0.017868845853954554,-0.04648279137909413,0.0,0.031496847439557316,0.0,0.0,0.0,0.0,0.13310643699020147,0.0019192181527614594,-0.010208244770765304,-0.014008150473237037,0.008287257398478687,-0.09987197816371918,-0.01161981450393796,0.00032445473596453666,-0.007786649921908975,-0.05427839712239802,0.0028975091595202685,0.0,0.05810505007859319,-0.028542573070153593,0.0045131970429793,-0.003119836039841175,-0.09834050323814153,-0.20002805944532157,1.0,1.0
Cpeb3,-0.7118803933635354,0.0,0.0,0.0,0.0,0.0007874699681997299,0.0,-0.00045089177787303923,0.0005572720617055892,-0.012321402300149203,0.0,0.0,0.046351249245926734,-0.0015800006687641144,-0.0018321048840880393,0.004106622599065304,-0.03030645277351141,0.0,0.1458015287294984,0.0,0.0008359044790267944,0.1118738388037309,0.2319035609252751,0.0,-0.002764510940760374,0.0,0.0,0.0,0.0,0.05049530349671841,0.0024625560641288757,-0.008930577160790563,-0.016866426430642605,0.012586507583037018,-0.0791947547532618,0.02208177384920418,-0.003987676426768303,-0.0015536103211343287,-0.12730608765035867,-0.0612939221970737,0.0,0.10066919247270562,-0.16468277427367867,-0.0015101774036884307,-0.06384619910269976,-0.007270992184057832,-0.11761525854468345,1.0,1.0
Mettl16,-0.698565339082852,0.0,0.0,0.0,0.0,-0.0031237227655947206,0.0,0.003607134371995926,0.0005572720617055892,-0.015403599701821804,0.0,0.0,0.029819074925035237,0.005793335791677237,-0.0016540375538170338,0.004106622599065304,0.0294706651289016,0.0,-0.0816796113550663,0.0,0.0,-0.03216709030792117,-0.06837412402033806,0.0,-0.002764510940760374,0.0,0.0,0.0,0.0,0.13310643699020147,0.00422227993607521,-0.010573292672634125,-0.016866426430642605,-0.016377809997648,-0.08504409642890096,-0.004275716841220856,-0.0031738819926977156,-0.01009695895947516,0.04214080894365907,0.022398015195503832,0.0,-0.044549437751993534,0.027216294314712286,0.05754895887337625,0.051276445258408784,0.006239117905497551,0.0287179546803236,1.0,1.0
Otud6b,0.7300441574770957,0.0,0.0,0.0,-0.0006960013881325722,0.0760948083922267,0.0,-0.0009017835557460785,-0.030301503464579584,-0.012775314599275589,0.0,0.000309542678296566,-0.07272322410717606,-0.001053333804011345,-0.0023790408670902254,-0.004843709003180266,-0.0662811329960823,0.0,-0.02409953124355525,0.0,0.0,-0.013344920291565358,-0.02960464682430029,0.0,-0.002816571332514286,0.0,0.0,0.0,0.0,-0.005620282832533121,-0.03112191841006279,-0.003860090970993042,0.02339002791792154,-0.015512448879890143,0.004429612979292869,-0.0053861339017748835,-0.023547327108681203,-0.003815012723207474,0.028764323880895972,0.04085052769631147,0.0,-0.03086879518814385,-0.03999674427788705,-0.09433632271829992,-0.02703239762224257,-0.10730825561098754,0.02647754130885005,1.0,0.0
Nipsnap1,0.4857658627256751,0.0,0.0,0.0,-0.002784005552530289,-0.006309115588665009,0.0,0.013677050936967134,0.0005572720617055892,-0.019643096700310708,0.0,-0.030576933361589908,0.08464902259409428,-0.0015800006687641144,-0.014543497189879417,0.004106622599065304,0.02376049996353686,0.0,-0.056288093877956275,0.0,0.0,-0.015590826286934317,-0.01779014783911407,0.0,-0.002764510940760374,0.0,0.0,0.0,0.0,-0.0068266693037003275,0.0019192181527614594,-0.01013523519039154,-0.016866426430642605,-0.004482157742604614,-0.03678583886474371,-0.011007542107254267,0.030577888302505015,-0.007786649921908975,-0.028249690160155296,0.018356442013755442,0.0,-0.0463732420373708,0.05659131528809667,0.08324042320251465,0.05909412581473589,-0.10926170751452446,-0.12453135182149708,1.0,1.0
Zfp207,-0.1532680339552462,0.0,0.0,0.0,0.0,-0.013984342962503433,0.0,-0.0007214268390089274,0.0005572720617055892,-0.007371830195188523,0.0,0.0018622983619570731,0.047638128092512486,0.005793335791677237,0.012915877448394895,0.004106622599065304,0.049084655977785586,0.0,0.2732741924468428,0.0,0.0004179522395133972,-0.05029656482860446,0.18590966356452554,0.0,-0.002764510940760374,0.0,0.0,0.0,0.0,-0.003771972106769681,0.004640232175588608,-0.0034585382975637915,-0.016866426430642605,-0.015775710698217153,-0.030105161871761085,-0.010496145244687796,-0.0018701054016128182,-0.010952256079763174,0.05050742017105222,0.024428394800052048,0.0,-0.16177779054734856,0.07421384990215302,0.0423904119990766,0.045494463238865135,0.05000297237187624,0.05157485384494066,1.0,1.0
Pigt,0.9267020452022553,0.0,0.0,0.0,0.0,0.0061272488348186015,0.0,0.0027053506672382356,0.01542635351419449,-0.006624072939157486,0.0,0.0018622983619570731,0.06342318575829267,-0.0015800006687641144,0.019622533395886422,0.016005298141390085,0.022287586703896523,0.0,-0.019358547870069742,0.0,0.0,-0.010015296372585,-0.026810903660953046,0.0,-0.014600191712379456,0.0,0.0,0.0,0.0,-0.0068266693037003275,0.0019192181527614594,-0.0019954784587025644,0.0223430479131639,-0.0018512733047828078,0.004268288258463144,-0.0046993370354175565,0.030577888302505015,-0.019810601915232838,-0.007299214713275433,0.05028077846392989,0.0,-0.043446033471263946,0.04608738964423537,0.007565698358230293,0.07305917585268616,0.09316712939180434,7.880385965108871e-05,1.0,0.0
Carf,-0.7541061863489449,0.0,0.0,0.0,0.0,-0.004350272640585899,0.0,-0.0009017835557460785,0.0025077242404222488,-0.010331252217292785,0.0,0.0,0.03428756969049573,-0.0015800006687641144,-0.0016092760115861892,-0.022849668860435487,0.025627907570451497,0.0,-0.08602602602913975,0.0,0.0,-0.018578188382089137,-0.0686481537297368,0.0,-0.01881211243569851,0.0,0.0,0.0,0.0,-0.017409973638132216,0.00422227993607521,-0.0024335359409451483,-0.0023981315083801747,-0.015775710698217153,0.017184571642428637,-0.004275716841220856,0.003569938577711582,-0.0029490302829071877,0.04432141093537211,-0.012342389933764934,0.0,-0.12873514123260976,0.027660704385489225,-0.055951562677510086,0.04982849033549428,0.06123309157788753,0.020828756392002105,1.0,2.0
Ifrd1,-0.6541799926571548,0.0,0.0,0.0,0.0,-0.004935686886310578,0.0,-0.000601189061999321,-0.0050154484435915945,-0.012062864489853381,0.0,0.0,0.06273414728231728,-0.001053333804011345,-0.0013873401656746864,0.016005298141390085,-0.00660610138438642,0.0,0.32979175901040436,0.0,0.0,-0.03210617328062654,-0.06695007614791393,0.0,-0.002897479059174657,0.0,0.0,0.0,0.0,-0.006869234573096037,0.00422227993607521,-0.004111836068332196,-0.0023981315083801747,0.0322218893095851,0.10802711999043822,-0.00314919151365757,0.003356218198314309,0.0019667852733982727,0.10177700366824866,0.01785307108424604,0.0,0.02386064331047237,-0.04545964355580509,-0.11890346866566688,0.06649794170632958,0.08379415799863636,0.020828756392002105,1.0,2.0
Gm5535,-0.8378803024813533,0.0,0.0,0.0,0.0,0.004057249911129475,0.0,-0.000601189061999321,0.0005572720617055892,0.08820378303527832,0.0,0.0,0.032329785227775576,-0.0015800006687641144,-0.0020054402947425843,0.004106622599065304,0.03586316978558898,0.0,-0.07584433522075415,0.0,0.0,-0.020604361402802168,-0.067700310125947,0.0,-0.002764510940760374,0.0,0.0,0.0,0.0,-0.02418429784476757,0.00422227993607521,-0.001762215420603752,-0.005282470900565386,-0.015775710698217153,-0.04972915168851614,-0.003663444444537163,-0.00024144191294908523,-0.0029490302829071877,0.029634081460535526,0.029782894449308515,0.0,-0.10546582721173764,0.0029012433253228663,-0.035002750614658,-0.00959213680587709,0.051626816629432144,0.03276414413005114,1.0,1.0
Ints3,-0.46115295522846284,0.0,0.0,0.0,0.0,-0.0023933499306440353,0.0,-0.000601189061999321,0.0005572720617055892,-0.012760119792073966,0.0,0.0,-0.05246186625212431,0.005793335791677237,-0.0013252575695514679,0.0021059604361653326,0.04702765921130776,0.0,0.4085480655916035,0.0,0.004597474634647369,-0.055109489597380164,0.41137607842683793,0.0,-0.003720519319176674,0.0,0.0,0.0,0.0,0.05049530349671841,0.006729993373155594,-0.010171739999204874,-0.016866426430642605,-0.0034554710891097785,0.017944689095020293,-0.0029628103971481323,0.0014057981967926026,-0.01009695895947516,0.06934616165235638,-0.012934064166620374,0.0,0.16727180981077253,0.13168211847543718,0.030249835699796678,-0.050882073007524016,0.006132244691252708,0.05157485384494066,1.0,1.0
Rnf149,-0.028558108219876886,0.0,0.0,0.0,0.0,-0.014890113035216928,0.0,0.05726325638592243,0.0025077242404222488,-0.012423340938985348,0.0,0.000309542678296566,-0.13660915092099457,0.003818335039541125,-0.026712820902466773,0.004738410729914904,0.05971369968727231,0.0,-0.021135550625622272,0.0,0.0006269283592700958,-0.01929389591794461,-0.04881644305773079,0.0,-0.02621774882078171,0.0,0.0,0.0,0.0,-0.005620282832533121,0.00422227993607521,0.04758484528400004,0.003853113632649183,0.0322218893095851,0.05863833101466298,0.132834660904482,0.004673168626613915,-0.004223712282255292,0.04141309579834342,0.01946755268611014,0.0,0.00488955108448863,-0.060091541158035396,-0.07772675786633045,-0.003659056378528476,-0.05059062848507892,0.031730341352522375,1.0,1.0
BC004004,-0.5986078934744,0.0,0.0,0.0,0.0,-0.002420917320996523,0.0,-0.000601189061999321,0.0025077242404222488,-0.014501756690442562,0.0,0.0,0.04465369265526533,0.005793335791677237,-0.002220032960176468,0.016005298141390085,0.022719158213585614,0.0,-0.1021246506460011,0.0,-0.005851331353187561,-0.029591928175650536,0.015491919834166765,0.0,-0.014600191712379456,0.0,0.0,0.0,0.0,0.13310643699020147,0.0019192181527614594,-0.01013523519039154,-0.004614390172064304,-0.015775710698217153,0.016184532213956118,-0.004275716841220856,0.0012410741858184338,-0.01009695895947516,0.018785485550761222,0.02544977587647736,0.0,-0.010569628635421395,0.03567994130775332,0.062278509475290775,-0.02303993087261915,0.004755335450172424,-0.20037711205892264,1.0,1.0
Ubox5,-0.36271735133603217,0.0,0.0,0.0,-0.002784005552530289,-0.015101482905447484,0.0,-0.000601189061999321,0.0005572720617055892,-0.0154233792796731,0.0,0.0,0.020114215156063438,-0.0015800006687641144,-0.010606202445924282,-0.007792052971199155,0.01675500737503171,0.0,-0.039055970581248406,0.0,0.0006269283592700958,-0.02392782596871257,-0.06451890535652638,0.0,-0.003185703009366989,0.0,0.0,0.0,0.0,-0.0068266693037003275,0.0019192181527614594,0.04758484528400004,0.030226286873221396,0.012586507583037018,-0.013946666177362203,-0.029651207197457553,-0.008632893525063991,-0.007786649921908975,0.026321970764547585,-0.025136880362406373,0.0,0.022405787580646576,-0.022155914241448044,0.02480392124503851,-0.18256314095109702,-0.11963443547487258,-0.052306662909686566,1.0,1.0
Prpf19,0.3734376369696111,0.0,0.0,0.0,0.0,-0.014774827510118485,0.0,0.003967847810126841,0.01542635351419449,-0.015929789245128632,0.0,0.001290181316435337,0.024645347530022264,0.003818335039541125,-0.0012651386484503746,0.016005298141390085,0.024685786170884967,0.0,0.14929518970660866,0.0,0.00016718089580535888,0.02988414749968797,0.1480014469847083,0.0,-0.014600191712379456,0.0,0.0,0.0,0.0,-0.003771972106769681,0.004431256055831909,-0.003787081390619278,-0.004614390172064304,-0.004674661490134895,0.09964532603044063,-0.0024188032001256944,0.03469598848372698,-0.004689182704314589,0.04422016367316246,0.05214636452496052,0.0,-0.05545407701283693,0.06165927994530648,-3.292149864137173e-05,0.028615021109580994,0.04615464783273637,0.057578235110267995,1.0,0.0
Gm16091,0.7114705456420779,0.0,0.0,0.0,0.0,-0.015790739059448243,0.0,-0.0009017835557460785,0.01542635351419449,-0.015993321724236013,0.0,0.001290181316435337,-0.1306431107316166,-0.001053333804011345,-0.0023790408670902254,-0.009108278243802488,0.014635771783068775,0.0,-0.019952927147969604,0.0,0.0,-0.012326683993451297,-0.03208022672683,0.0,-0.027218079194426537,0.0,0.0,0.0,0.0,-0.005620282832533121,-0.05949576281011105,-0.0024335359409451483,0.011760812122374772,-0.015512448879890143,0.061785629838705065,-0.003731709644198418,0.011104267351329326,-0.0018209590419428422,0.03704813946038485,-0.007697831112891435,0.0,-0.08216959609184414,0.05237875984981656,-0.043250613347627226,-0.0037429727986454963,0.07601301739923656,0.021383633092045783,1.0,1.0
Dcun1d1,-0.7342923067137599,0.0,0.0,0.0,0.0,-0.004935686886310578,0.0,-0.0009017835557460785,0.0005572720617055892,-0.01169029224663973,0.0,0.0,0.020321132596582175,0.005793335791677237,-0.002027638182044029,-0.007792052971199155,0.01600736051797867,0.0,-0.10538484588265419,0.0,0.0006269283592700958,-0.019325540214776993,-0.08178504541516304,0.0,-0.003185703009366989,0.0,0.0,0.0,0.0,-0.02418429784476757,0.00422227993607521,-0.004111836068332196,-0.005282470900565386,-0.0034554710891097785,-0.03498159186914563,-0.004275716841220856,0.0036316765658557415,-0.006797955855727195,0.06856351356953383,0.03157367281615734,0.0,0.17161744033917783,0.028310325387865307,-0.026777112511917948,0.10768888080492615,0.09951019987463951,0.022279308922588826,1.0,1.0
Mrpl27,1.2189963914267719,0.0,0.0,0.0,0.0,-0.001953907487913966,0.0,0.003607134371995926,0.0025077242404222488,-0.005785915050655604,0.0,0.0018622983619570731,0.04064115940593183,-0.0015800006687641144,-0.002486160658299923,-0.022849668860435487,0.01694268386811018,0.0,-0.03346579177305102,0.0,0.0,-0.012326683993451297,-0.03147974882274866,0.0,-0.018322059512138368,0.0,0.0,0.0,0.0,-0.0068266693037003275,0.00422227993607521,-0.0018125644326210022,-0.004614390172064304,-0.004674661490134895,0.02097643241286278,0.028897156426683068,0.00017662394791841506,-0.002360033318400383,0.03871424502693117,-0.03746251717209816,0.0,-0.05274993512313813,0.022618975192308426,0.006456681312993168,0.03397448116913438,0.08407777538523079,0.09589955437928438,1.0,0.0
Noc2l,0.611786649832502,0.0,0.0,0.0,0.0,-0.014986688923090696,0.0,0.003607134371995926,0.01542635351419449,-0.018458671867847443,0.0,0.0018622983619570731,0.051886818050406874,0.003818335039541125,-0.0022086400724947454,0.016005298141390085,0.03235446689650416,0.0,0.1343090190552175,0.0,0.0,-0.013806856437586248,-0.031045868508517743,0.0,-0.014600191712379456,0.0,0.0,0.0,0.0,-0.003307977244257927,0.00422227993607521,-0.0024335359409451483,-0.0023981315083801747,-0.004674661490134895,0.10434209974948316,0.02041129705030471,0.03469598848372698,-0.003869287520647049,0.04459377380087972,0.0069419932365417485,0.0,-0.0789628810621798,0.05630755062680692,-0.058307808069512246,-0.07269774992018938,0.08170196801773272,0.041188734881579876,1.0,0.0
