,DEG,pred,score_0,score_1,score_2
Rnf11,1,0,0.533930242061615,0.2766815721988678,0.18938817083835602
Mfap1b,1,1,0.14323116838932037,0.6483914852142334,0.20837734639644623
Gpr108,1,1,0.14467750489711761,0.6021170616149902,0.25320538878440857
Mrpl1,1,2,0.23983296751976013,0.37085390090942383,0.38931313157081604
9330111N05Rik,1,2,0.1531662493944168,0.3976203501224518,0.4492134153842926
Abca2,1,2,0.05421733483672142,0.47084060311317444,0.4749421179294586
A930029G22Rik,1,1,0.22252972424030304,0.4955783486366272,0.2818918824195862
Fbxo3,1,2,0.10787258297204971,0.3967760503292084,0.49535131454467773
Cant1,1,1,0.07560701668262482,0.6709217429161072,0.2534712553024292
Rad51c,1,2,0.2781798839569092,0.3276386260986328,0.394181489944458
Ksr2,1,2,0.05660279840230942,0.22165285050868988,0.7217443585395813
Eif3g,1,0,0.48136240243911743,0.360704630613327,0.15793295204639435
Nek7,1,2,0.17295029759407043,0.4116332232952118,0.4154164791107178
Gm16183,1,1,0.234877809882164,0.6247839331626892,0.1403382569551468
Fam192a,1,2,0.10294758528470993,0.39233946800231934,0.5047129392623901
Mars,1,1,0.0660334974527359,0.5792368650436401,0.35472962260246277
Wdr43,1,1,0.20645390450954437,0.5605456829071045,0.23300035297870636
Dbn1,1,1,0.12504258751869202,0.49079951643943787,0.3841579556465149
Zfp85,1,1,0.31120896339416504,0.47622430324554443,0.2125667929649353
Usp6nl,1,2,0.11951972544193268,0.382119357585907,0.4983609616756439
Psma1,1,1,0.16124576330184937,0.6234673857688904,0.21528686583042145
Pik3ip1,1,1,0.12952928245067596,0.5350333452224731,0.3354373872280121
G630016G05Rik,1,1,0.32002586126327515,0.4148704409599304,0.2651037275791168
Zfp867,1,1,0.1075153648853302,0.680721640586853,0.21176297962665558
Wdr45b,1,1,0.05362197756767273,0.5217225551605225,0.4246554970741272
Srsf9,1,0,0.43761396408081055,0.42681586742401123,0.135570228099823
Metap1,1,1,0.12944279611110687,0.5949186086654663,0.275638610124588
Nudt4,1,1,0.3242565393447876,0.38247233629226685,0.29327112436294556
Hsf1,1,2,0.08158144354820251,0.27277594804763794,0.6456425786018372
Snph,1,1,0.18602517247200012,0.5345690846443176,0.27940574288368225
Cstf2t,1,0,0.588346540927887,0.3119469881057739,0.09970644861459732
Edem1,1,1,0.258727103471756,0.5590633749961853,0.18220952153205872
Mdk,1,0,0.7190350294113159,0.20262080430984497,0.07834415137767792
Shisa4,1,0,0.5509228706359863,0.35774466395378113,0.09133247286081314
Cyb5b,1,2,0.0861678272485733,0.2956804633140564,0.6181517243385315
Dynlt1a,1,1,0.10263694822788239,0.7255789041519165,0.1717841625213623
Psmd8,1,1,0.4039088487625122,0.4708150029182434,0.12527619302272797
Trrap,1,2,0.04738800600171089,0.239511176943779,0.7131008505821228
Necap2,1,1,0.05749664083123207,0.6502739787101746,0.2922293245792389
Syncrip,1,0,0.4184439182281494,0.37670037150382996,0.20485566556453705
Dlgap2,1,0,0.6621211767196655,0.16724860668182373,0.17063023149967194
Ranbp3,1,2,0.08067839592695236,0.3920917809009552,0.5272298455238342
Zfp146,1,1,0.09144855290651321,0.7506644129753113,0.15788699686527252
Ufsp2,1,1,0.2686006724834442,0.561829686164856,0.16956961154937744
Gm26861,1,0,0.48759573698043823,0.35081955790519714,0.161584734916687
Arhgap32,1,1,0.2388041913509369,0.4120612144470215,0.3491345942020416
2410002F23Rik,1,1,0.3396865725517273,0.46545693278312683,0.19485647976398468
Polr2a,1,2,0.1308755725622177,0.3795609474182129,0.4895634353160858
Zswim3,1,1,0.07937163859605789,0.5606236457824707,0.360004723072052
Ptpn1,1,0,0.5969759225845337,0.22734811902046204,0.17567592859268188
Morc3,1,2,0.09361636638641357,0.4157073199748993,0.4906763732433319
Fgf2,1,1,0.16153109073638916,0.48394346237182617,0.35452547669410706
Cdh11,1,0,0.8126189112663269,0.13214188814163208,0.05523919314146042
Alyref,1,1,0.13243024051189423,0.7516468167304993,0.1159229427576065
Zfp770,1,1,0.3075285255908966,0.5755422115325928,0.1169293001294136
Ccdc13,1,1,0.06085534393787384,0.5366780161857605,0.40246668457984924
Mgst3,1,1,0.2153613567352295,0.5285535454750061,0.2560851275920868
Elof1,1,0,0.5859193801879883,0.33780354261398315,0.07627707719802856
Depdc5,1,1,0.26680994033813477,0.4304822087287903,0.30270782113075256
Slc9a2,1,2,0.075896717607975,0.23669670522212982,0.687406599521637
Uhmk1,1,1,0.21051160991191864,0.5932420492172241,0.19624634087085724
Mettl6,1,2,0.13649140298366547,0.41392865777015686,0.44957995414733887
Rpa1,1,2,0.11770879477262497,0.27478235960006714,0.6075088977813721
Elmod2,1,1,0.30154120922088623,0.5163738131523132,0.18208496272563934
March1,1,0,0.7946926355361938,0.11275476217269897,0.09255260974168777
Cspg5,1,1,0.2693169116973877,0.4030263423919678,0.32765671610832214
Ccdc186,1,0,0.5264986753463745,0.30851343274116516,0.16498789191246033
Prmt7,1,1,0.218851700425148,0.4785843789577484,0.30256396532058716
Gm17036,1,0,0.6348127722740173,0.1657923460006714,0.19939491152763367
Kif26b,1,2,0.11853287369012833,0.20417925715446472,0.6772878766059875
Plod2,1,2,0.12901100516319275,0.27169445157051086,0.5992945432662964
Rnaseh2a,1,2,0.0891638845205307,0.4279373586177826,0.48289868235588074
Usp32,1,1,0.16036486625671387,0.5274149775505066,0.31222018599510193
4933406C10Rik,1,1,0.17214059829711914,0.6364167928695679,0.191442608833313
Foxp4,1,0,0.49264422059059143,0.26925647258758545,0.2380993366241455
Prkcz,1,2,0.0423935241997242,0.2872009873390198,0.6704055070877075
Gm14634,1,1,0.13107144832611084,0.48851677775382996,0.3804117739200592
Dpy30,1,1,0.2762492597103119,0.4767322838306427,0.247018501162529
Rfc1,1,2,0.095722995698452,0.2686246335506439,0.6356523633003235
N4bp2l2,1,2,0.090619295835495,0.45224207639694214,0.45713862776756287
Asb11,1,1,0.15187940001487732,0.5460623502731323,0.30205824971199036
Yipf2,1,0,0.7214100360870361,0.20082919299602509,0.0777607411146164
P2rx7,1,2,0.06385166198015213,0.38845375180244446,0.5476945638656616
Pycrl,1,0,0.5090325474739075,0.327362060546875,0.16360539197921753
Lypla1,1,1,0.2110709398984909,0.5705488324165344,0.21838022768497467
Dut,1,1,0.2117055356502533,0.6690481305122375,0.11924632638692856
Zfp763,1,1,0.06258826702833176,0.5198544263839722,0.41755732893943787
Supt20,1,1,0.11523213237524033,0.5468361973762512,0.33793166279792786
Kpnb1,1,2,0.12108822166919708,0.41510555148124695,0.4638062119483948
1700023F06Rik,1,1,0.1406746357679367,0.7298296093940735,0.1294957399368286
Lgmn,1,2,0.08574824780225754,0.3925795555114746,0.5216721892356873
Ankrd33b,1,2,0.2571750581264496,0.3509795665740967,0.3918454349040985
Pcdhb11,1,0,0.7277102470397949,0.19085928797721863,0.08143045753240585
Abhd14b,1,1,0.3977818191051483,0.4173298180103302,0.18488840758800507
Fnbp1,1,2,0.04708276316523552,0.28527694940567017,0.6676403284072876
BC029722,1,0,0.8137375712394714,0.13663826882839203,0.04962416738271713
Slc9a1,1,2,0.044750675559043884,0.27769505977630615,0.6775543093681335
Zfpl1,1,1,0.4088152050971985,0.4900507926940918,0.1011340320110321
Sumf1,1,2,0.24859531223773956,0.36871060729026794,0.3826940655708313
Rab8a,1,1,0.049994681030511856,0.4838339686393738,0.4661712944507599
Fcor,1,0,0.7333646416664124,0.2060447782278061,0.060590606182813644
Ccdc136,1,2,0.07176514714956284,0.3325204849243164,0.5957143306732178
Pigs,1,1,0.07820615917444229,0.6420394778251648,0.27975431084632874
Rhoa,1,2,0.1107955351471901,0.4027783274650574,0.48642611503601074
Rad50,1,2,0.039342157542705536,0.3699127435684204,0.5907451510429382
D1Ertd622e,1,2,0.12254316359758377,0.4073047637939453,0.4701520502567291
Pigyl,1,0,0.8246091604232788,0.12842626869678497,0.04696458578109741
Heatr3,1,1,0.3405555784702301,0.4682371914386749,0.1912071704864502
Rc3h2,1,1,0.16656136512756348,0.5494740605354309,0.283964604139328
Gm14027,1,0,0.7374648451805115,0.17060939967632294,0.09192574769258499
Sgce,1,2,0.1168016865849495,0.33632397651672363,0.5468743443489075
Tmco3,1,2,0.05723762512207031,0.393890380859375,0.5488719940185547
Otud6b,1,0,0.47924020886421204,0.3472188115119934,0.17354102432727814
Pip5k1b,1,2,0.05691533535718918,0.13720884919166565,0.805875837802887
Chrm1,1,1,0.2585137188434601,0.37892988324165344,0.3625563681125641
