gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,18mo.9mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,Tanova.max.loops,Tanova.std.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,Qanova.min.loops,loop_size.log.min.loops,Tanova.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Aldh6a1,-0.41749152168631554,0.0,0.008122030311287979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010405583068346365,0.0,-0.003935560679588563,0.0014861679803102445,-0.01840599100941267,0.0,0.00027441118772213277,0.0044585039409307334,0.0,-0.0028668332558411816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049197522397988885,0.004900034421529525,0.0,0.0,0.001523135564266107,0.0,0.0,0.006085315767006996,0.0,0.0,0.0651025386670461,0.0,0.0,-0.04210076393344654,-0.028919935417480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012074092355294104,0.0023886878998615802,0.0,0.0,-0.06343383341430663,-0.017559646366116326,-0.026592104415146586,-0.07394518435765536,0.0,-0.0544291076142914,0.0,1.0,1.0
Sap25,-0.4289688485173079,0.0,0.018881561091312997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028441927180840418,0.0,-0.008699660308850117,0.0022292519227052345,-0.0453084604575848,0.0,0.0005488223754442655,0.007430839758270826,0.0,-0.001274148121667214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017059599264309958,0.004900034421529525,0.0,0.0,0.003046271128532214,0.0,0.0,0.016385542801939525,0.0,0.0,-0.009035490023402067,0.0,0.0,0.009959866125614215,-0.007887255686980028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019208783140549292,-0.025934324719202824,0.0,0.0,0.03905417435826399,0.06908112441977629,0.727275752557967,0.19295460482438406,0.0,0.021190573604634173,0.0,1.0,2.0
Mrpl43,-0.4216653987383231,0.0,0.006850416270586161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006937055538098017,0.0,-0.008699660308850117,0.0011146259613526173,-0.03223144387205442,0.0,0.0005488223754442655,-0.02340714568988635,0.0,-0.0028668332558411816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032209804544273093,0.003266689869073721,0.0,0.0,0.001523135564266107,0.0,0.0,0.007020518040427795,0.0,0.0,-0.010163418280008512,0.0,0.0,0.007804611267951818,-0.013583606156783227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019208783140549292,0.0023886878998615802,0.0,0.0,-0.07447446308409174,0.16314007284549567,-0.026149094367447574,-0.036491353255816,0.0,-0.03971007663326768,0.0,1.0,0.0
Msl1,-0.48183579962605083,0.0,0.0094620439534386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010405583068346365,0.0,-0.008699660308850117,-0.039829301146360546,-0.033733963870849364,0.0,0.0005488223754442655,0.004755737546544809,0.0,-0.0028668332558411816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049197522397988885,0.004900034421529525,0.0,0.0,0.001523135564266107,0.0,0.0,0.0080610762995023,0.0,0.0,-0.010163418280008512,0.0,0.0,0.007804611267951818,-0.028919935417480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019208783140549292,0.004436134504011044,0.0,0.0,-0.0908540365859293,-0.017559646366116326,-0.013489372443216734,-0.08332555053325799,0.0,0.016793723206202954,0.0,1.0,1.0
Hdhd2,-0.49712431497680837,0.0,0.009656305520389324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010405583068346365,0.0,-0.008699660308850117,0.0022292519227052345,-0.04706140044025886,0.0,0.00027441118772213277,0.007430839758270826,0.0,-0.0028668332558411816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049197522397988885,0.004900034421529525,0.0,0.0,0.003046271128532214,0.0,0.0,0.006085315767006996,0.0,0.0,-0.01098665184317491,0.0,0.0,0.0058837329538968895,-0.028919935417480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025300711512756653,-0.006824822332232426,0.0,0.0,0.023340437477693345,-0.017559646366116326,-0.010458291520197421,-0.08332555053325799,0.0,0.004021132352929085,0.0,1.0,1.0
Colec12,0.6483683391736869,0.0,0.010062355906344377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006937055538098017,0.0,-0.008699660308850117,0.0031209527634275267,-0.03506670748958221,0.0,0.0,0.006093288724048016,0.0,-0.000955611085280394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007431253122213559,0.007758388056969032,0.0,0.0,-0.006092542257064428,0.0,0.0,-0.053193964852163426,0.0,0.0,-0.009330014322096339,0.0,0.0,0.012736015254631639,-0.028919935417480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023050539864179417,0.005630478453941834,0.0,0.0,0.07648142269000602,-0.017559646366116326,-0.3736959831693616,-0.05798995571258741,0.0,-0.09564920939887181,0.0,1.0,0.0
Slc36a4,-0.5716180526293241,0.0,0.009618855009858426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010405583068346365,0.0,-0.008699660308850117,0.0022292519227052345,-0.04706140044025886,0.0,0.0005488223754442655,0.007430839758270826,0.0,-0.0028668332558411816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049197522397988885,0.004900034421529525,0.0,0.0,0.003046271128532214,0.0,0.0,0.0080610762995023,0.0,0.0,-0.009035490023402067,0.0,0.0,0.009959866125614215,-0.028919935417480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019208783140549292,-0.025934324719202824,0.0,0.0,0.060272581970844515,-0.017559646366116326,-0.015798608008294534,-0.07394518435765536,0.0,0.021190573604634173,0.0,1.0,1.0
Tubb5,-0.5319196535035585,0.0,0.010205127895833591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010405583068346365,0.0,0.06545458724483466,0.0022292519227052345,-0.018613125794591047,0.0,0.0005488223754442655,0.007430839758270826,0.0,-0.0028668332558411816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049197522397988885,0.004900034421529525,0.0,0.0,0.001523135564266107,0.0,0.0,0.0080610762995023,0.0,0.0,-0.002499431897050295,0.0,0.0,0.007804611267951818,-0.028919935417480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019208783140549292,-0.007507304589335735,0.0,0.0,-0.07566880720118299,-0.017559646366116326,-0.01155735426940597,-0.08332555053325799,0.0,0.01622703507876931,0.0,1.0,1.0
Hsph1,-0.36389203675282306,0.0,0.006398724726377389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011792994199846035,0.0,0.06545458724483466,0.0014861679803102445,-0.018613125794591047,0.0,0.00016464671502128625,0.0044585039409307334,0.0,-0.0028668332558411816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031437229556150925,0.003266689869073721,0.0,0.0,0.001523135564266107,0.0,0.0,0.003892230502783488,0.0,0.0,-0.004644924368804846,0.0,0.0,-0.027391727542122588,0.058278051706460804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008232335631663983,0.004436134504011044,0.0,0.0,-0.07454411538007359,-0.013177837985448347,-0.14612188957368907,-0.047729140266967125,0.0,0.01181117576570847,0.0,1.0,0.0
Gm17484,-0.48183579962605083,0.0,0.00783521280838893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011792994199846035,0.0,-0.008699660308850117,-0.039829301146360546,-0.033733963870849364,0.0,0.0005488223754442655,0.004755737546544809,0.0,-0.0028668332558411816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004572899486774053,0.004900034421529525,0.0,0.0,0.001523135564266107,0.0,0.0,0.007020518040427795,0.0,0.0,-0.010163418280008512,0.0,0.0,0.007804611267951818,0.058278051706460804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019208783140549292,-0.007507304589335735,0.0,0.0,-0.07566880720118299,-0.013177837985448347,-0.02228346611492527,-0.047729140266967125,0.0,0.013551932819283161,0.0,1.0,0.0
