,DEG,pred,score_0,score_1,score_2
Htr1f,1,0,0.4428381621837616,0.24104276299476624,0.31611907482147217
Ncl,1,1,0.4121280014514923,0.5293024182319641,0.05856955796480179
Zcwpw2,1,2,0.18503445386886597,0.39917615056037903,0.4157893657684326
Rab11a,1,0,0.5497834086418152,0.3784870207309723,0.07172958552837372
Tecr,1,0,0.5192283391952515,0.4363493025302887,0.044422391802072525
Gm26660,1,1,0.16990602016448975,0.4610000550746918,0.3690938651561737
Nxt2,1,0,0.48407503962516785,0.44122883677482605,0.07469610124826431
Smim12,1,0,0.5089601874351501,0.4417765438556671,0.049263279885053635
Dus4l,1,1,0.2814202904701233,0.6515530347824097,0.06702665984630585
Clgn,1,1,0.32310864329338074,0.6214876770973206,0.05540373921394348
Yae1d1,1,1,0.30389654636383057,0.6338316798210144,0.062271781265735626
Rps13,1,1,0.39135852456092834,0.5173347592353821,0.09130668640136719
Nvl,1,0,0.4994298219680786,0.42529186606407166,0.07527830451726913
Lepr,1,1,0.12624217569828033,0.5543250441551208,0.3194328248500824
Lgi2,1,1,0.13708540797233582,0.55693519115448,0.3059793710708618
Ncor1,1,0,0.6713951826095581,0.24286876618862152,0.08573603630065918
Gpatch2l,1,0,0.4569433927536011,0.4066135287284851,0.1364431083202362
Ehbp1l1,1,0,0.6377957463264465,0.342921644449234,0.019282588735222816
Rnh1,1,0,0.4891641139984131,0.45844969153404236,0.05238622799515724
Neu1,1,0,0.5070890784263611,0.4664456248283386,0.026465298607945442
Abcb10,1,0,0.4769260883331299,0.40810805559158325,0.11496583372354507
Plrg1,1,1,0.33251288533210754,0.5660298466682434,0.10145728290081024
Ppp2cb,1,1,0.3211307227611542,0.6178174614906311,0.061051834374666214
Dnajb12,1,0,0.6083790063858032,0.34289851784706116,0.04872246831655502
Zfp142,1,0,0.652391791343689,0.31644874811172485,0.031159477308392525
Slc39a13,1,1,0.46915167570114136,0.4877169132232666,0.043131448328495026
Lrp11,1,1,0.37732502818107605,0.5876927375793457,0.03498223423957825
3632454L22Rik,1,1,0.15111057460308075,0.5526650547981262,0.29622435569763184
Armcx5,1,1,0.3456296920776367,0.5684844851493835,0.08588579297065735
Herpud1,1,1,0.3702358305454254,0.6000933647155762,0.02967078983783722
Igflr1,1,1,0.30468374490737915,0.6109203696250916,0.0843958929181099
Kdm6a,1,1,0.17707154154777527,0.47284063696861267,0.35008782148361206
Gpr158,1,2,0.18051518499851227,0.16787365078926086,0.6516112089157104
Taf1d,1,0,0.5195032358169556,0.43385156989097595,0.04664521664381027
