gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,count.DAR,size.log2.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,Tanova.max.loops,Qanova.mean.loops,loop_size.log.std.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,min_distance.log.std.loops,9mo.2mo.T.mean.loops,count.loops,Qanova.min.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,Qanova.std.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.max.loops,Tanova.median.loops,18mo.9mo.Q.max.loops,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,DEG,pred
Zfp266,-0.6428395962233052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.041057288427563274,0.0,0.012458548497627763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,-0.003507037373150096,0.0,0.0,-0.011170039720395031,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.06805233553271084,0.043907230966450536,0.0,0.010881676722098799,0.0,1.0,1.0
Akr1b10,-0.5899814569993931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.05222732814795831,0.0,-0.036131853402099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.0009666602401172413,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0076411968535360164,-0.041212455424315786,-0.04445396007641273,0.04080702762996011,0.0,-0.020051448989440415,0.0,1.0,1.0
Snx19,-0.6228479049442446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.05222732814795831,0.0,-0.036131853402099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0076411968535360164,-0.041212455424315786,-0.04620119178777232,0.04080702762996011,0.0,0.010881676722098799,0.0,1.0,1.0
Hsph1,-0.6428395962233052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.05222732814795831,0.0,0.012458548497627763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,-0.003507037373150096,0.0,0.0,0.0,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.06805233553271084,0.043907230966450536,0.0,0.010881676722098799,0.0,1.0,1.0
Dot1l,-0.6099731482784537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.041057288427563274,0.0,-0.03286234234624049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0009666602401172413,0.0,-0.003507037373150096,0.0,0.0,-0.011170039720395031,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,0.042841004919918144,0.043907230966450536,0.0,-0.020051448989440415,0.0,1.0,1.0
Rnf38,1.3287660941919859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007684841752052307,0.007041761103798361,-0.022441509015419903,0.0,-0.01154844106777626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.007249951253042501,0.0,0.006137315403012668,0.0,0.0,-0.011170039720395031,0.0,0.0,0.0,0.023476728621651146,-0.01702710032901343,0.042383220704162824,0.09765141775064609,0.0,0.046413187156705296,0.0,1.0,2.0
Bahd1,-0.6099731482784537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.05222732814795831,0.0,-0.009392595302094431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.0009666602401172413,0.0,-0.003507037373150096,0.0,0.0,0.0,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.04445396007641273,0.043907230966450536,0.0,-0.020051448989440415,0.0,1.0,1.0
Gart,-0.6114500330432373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.05222732814795831,0.0,-0.05960160044624525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,-0.003507037373150096,0.0,0.0,0.0,0.0,0.0,0.0,0.0076411968535360164,-0.041212455424315786,0.042841004919918144,0.04080702762996011,0.0,0.010881676722098799,0.0,1.0,1.0
Snx10,-0.3834773216615705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,0.37353267257704453,0.0,-0.11230506539783057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.0028999806107843622,0.0,0.006137315403012668,0.0,0.0,0.01613450181834838,0.0,0.0,0.0,0.009191298720372073,-0.036764791454462445,0.04458823663127773,0.04257514839991927,0.0,0.010881676722098799,0.0,1.0,1.0
Dcaf13,-0.5730657672838253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.05222732814795831,0.0,0.011489734806887367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,-0.003507037373150096,0.0,0.0,0.0,0.0,0.0,0.0,-0.051981905351995546,-0.041212455424315786,-0.06805233553271084,0.036275418283527386,0.0,0.010881676722098799,0.0,1.0,1.0
Dhrs13,-0.5899814569993931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.041057288427563274,0.0,-0.036131853402099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0009666602401172413,0.0,0.006137315403012668,0.0,0.0,-0.011170039720395031,0.0,0.0,0.0,0.0076411968535360164,-0.041212455424315786,-0.04620119178777232,0.04080702762996011,0.0,-0.020051448989440415,0.0,1.0,1.0
Dhdds,-0.6542374681243125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.05222732814795831,0.0,0.012458548497627763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.06805233553271084,0.043907230966450536,0.0,0.010881676722098799,0.0,1.0,1.0
Gnai1,1.252966984449064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007684841752052307,0.007041761103798361,-0.033611548735814935,0.0,0.033772449776092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0014499902506085003,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.023476728621651146,-0.01702710032901343,-0.06851011974846616,0.09765141775064609,0.0,-0.10627590777242885,0.0,1.0,2.0
Mrps25,-0.5899814569993931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.041057288427563274,0.0,-0.036131853402099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0009666602401172413,0.0,0.006137315403012668,0.0,0.0,-0.011170039720395031,0.0,0.0,0.0,0.0076411968535360164,-0.041212455424315786,-0.04620119178777232,0.04080702762996011,0.0,-0.020051448989440415,0.0,1.0,1.0
Cpsf3,-0.6228479049442446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.05222732814795831,0.0,-0.036131853402099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0076411968535360164,-0.041212455424315786,-0.04620119178777232,0.04080702762996011,0.0,0.010881676722098799,0.0,1.0,1.0
Ncoa4,-0.6428395962233052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.05222732814795831,0.0,-0.009392595302094431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,-0.003507037373150096,0.0,0.0,0.0,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.04620119178777232,0.043907230966450536,0.0,0.010881676722098799,0.0,1.0,1.0
Hnrnpa0,-0.6228479049442446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.05222732814795831,0.0,-0.036131853402099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.0028999806107843622,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0076411968535360164,-0.041212455424315786,-0.04445396007641273,0.04080702762996011,0.0,0.010881676722098799,0.0,1.0,0.0
Triqk,-0.3856690006659311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.05222732814795831,0.0,-0.003579712993301013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.0028999806107843622,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,-0.11534232125781915,-0.036764791454462445,-0.04445396007641273,0.040832414045272505,0.0,0.010881676722098799,0.0,1.0,1.0
Wasf3,1.3287660941919859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007684841752052307,0.007041761103798361,-0.033611548735814935,0.0,-0.01154844106777626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.007249951253042501,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.023476728621651146,-0.01702710032901343,0.04413045241552241,0.09765141775064609,0.0,0.046413187156705296,0.0,1.0,2.0
Rcc2,-0.5899814569993931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.05222732814795831,0.0,-0.036131853402099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.0009666602401172413,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0076411968535360164,-0.041212455424315786,-0.04445396007641273,0.04080702762996011,0.0,-0.020051448989440415,0.0,1.0,1.0
Bnip3l,-0.6542374681243125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.05222732814795831,0.0,0.04402131176389316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,0.0760223720332279,0.043907230966450536,0.0,0.010881676722098799,0.0,1.0,1.0
Wdr83,-0.6099731482784537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.05222732814795831,0.0,0.012458548497627763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0009666602401172413,0.0,-0.003507037373150096,0.0,0.0,0.0,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.06805233553271084,0.043907230966450536,0.0,-0.020051448989440415,0.0,1.0,1.0
Pdcd5,-0.6099731482784537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.041057288427563274,0.0,0.012458548497627763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0009666602401172413,0.0,-0.003507037373150096,0.0,0.0,-0.011170039720395031,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.06805233553271084,0.043907230966450536,0.0,-0.020051448989440415,0.0,1.0,1.0
Dpm1,-0.6183748732814017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03586259484291077,0.007041761103798361,-0.05222732814795831,0.0,0.012458548497627763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.0028999806107843622,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.06630510382135124,0.043907230966450536,0.0,0.010881676722098799,0.0,1.0,1.0
Manf,-0.6428395962233052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.041057288427563274,0.0,0.012458548497627763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,-0.003507037373150096,0.0,0.0,-0.011170039720395031,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.06805233553271084,0.043907230966450536,0.0,0.010881676722098799,0.0,0.0,1.0
Rpl13,-0.6099731482784537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.05222732814795831,0.0,0.012458548497627763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0009666602401172413,0.0,-0.003507037373150096,0.0,0.0,0.0,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.06805233553271084,0.043907230966450536,0.0,-0.020051448989440415,0.0,0.0,0.0
Myo6,1.274955182829324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007684841752052307,-0.007055604501682169,-0.033611548735814935,0.0,0.011921305976369801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0014499902506085003,0.0,-0.001753518686575048,0.0,0.0,0.0,0.0,0.0,0.0,0.023476728621651146,-0.01702710032901343,-0.04665897600352764,0.09765141775064609,0.0,-0.10627590777242885,0.0,2.0,2.0
Pde8a,0.9747962690889835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007684841752052307,0.007041761103798361,0.25164006935322986,0.0,0.06533521304235738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.007249951253042501,0.0,0.006137315403012668,0.0,0.0,0.01613450181834838,0.0,0.0,0.0,0.023476728621651146,0.24224190392038403,0.07731181952883215,0.08986607993788578,0.0,0.046413187156705296,0.0,2.0,2.0
Efemp1,-0.3294516474227695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,0.37353267257704453,0.0,0.011921305976369801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,-0.003507037373150096,0.0,0.0,0.01613450181834838,0.0,0.0,0.0,0.014616655404953396,-0.036764791454462445,-0.04620119178777232,0.05187575984746218,0.0,0.010881676722098799,0.0,2.0,1.0
Scrg1,-0.6428395962233052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.041057288427563274,0.0,0.012458548497627763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0028999806107843622,0.0,-0.003507037373150096,0.0,0.0,-0.011170039720395031,0.0,0.0,0.0,0.009191298720372073,-0.041212455424315786,-0.06805233553271084,0.043907230966450536,0.0,0.010881676722098799,0.0,0.0,1.0
Plp1,-0.41594585874939666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,0.37353267257704453,0.0,0.04402131176389316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0009666602401172413,0.0,-0.003507037373150096,0.0,0.0,0.01613450181834838,0.0,0.0,0.0,0.009191298720372073,0.6292075854452217,0.08334692080012139,0.037649844553979,0.0,-0.020051448989440415,0.0,2.0,2.0
Rabac1,-0.5899814569993931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041761103798361,-0.05222732814795831,0.0,-0.036131853402099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0009666602401172413,0.0,0.006137315403012668,0.0,0.0,0.0,0.0,0.0,0.0,0.0076411968535360164,-0.041212455424315786,-0.04620119178777232,0.04080702762996011,0.0,-0.020051448989440415,0.0,0.0,1.0
Cpq,0.8353571866584175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03586259484291077,0.01675533054067808,-0.041396886548575235,0.0,-0.003579712993301013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.007249951253042501,0.0,-0.04690662486588254,0.0,0.0,0.0,0.0,0.0,0.0,0.010760167339707123,-0.01702710032901343,-0.052610171630102044,-0.41467993777683554,0.0,0.046413187156705296,0.0,2.0,2.0
Tjp2,1.2340652517536108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007684841752052307,0.007041761103798361,0.25164006935322986,0.0,-0.01154844106777626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,0.007249951253042501,0.0,0.006137315403012668,0.0,0.0,0.01613450181834838,0.0,0.0,0.0,0.023476728621651146,-0.01702710032901343,0.04413045241552241,0.08986607993788578,0.0,0.046413187156705296,0.0,2.0,2.0
Gpc5,0.6681147150914458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12450442967169426,-0.041396886548575235,0.0,0.04983419407268658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416418814702945,-0.03528309712076888,0.0,0.016220047850819194,0.0,0.0,0.0,0.0,0.0,0.0,0.010760167339707123,-0.01702710032901343,0.07136062390225775,-0.41467993777683554,0.0,-0.05600957851856947,0.0,2.0,0.0
Hcn1,0.9826197027064422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027276442331426284,-0.022441509015419903,0.0,-0.04271978668539839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.007249951253042501,0.0,0.04778338420917006,0.0,0.0,-0.011170039720395031,0.0,0.0,0.0,-0.16488133384572232,-0.01702710032901343,-0.04665897600352764,0.06397609798895086,0.0,0.046413187156705296,0.0,0.0,2.0
Abca8a,-0.2657738088027519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288242526790675,-0.05222732814795831,0.0,0.011921305976369801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.0009666602401172413,0.0,-0.003507037373150096,0.0,0.0,0.0,0.0,0.0,0.0,0.012844640871181208,-0.036764791454462445,-0.04620119178777232,-0.0203760449829347,0.0,-0.020051448989440415,0.0,2.0,1.0
Ppfibp2,1.2340652517536108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007684841752052307,0.007041761103798361,0.25164006935322986,0.0,0.06533521304235738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023296425009475034,0.007249951253042501,0.0,0.006137315403012668,0.0,0.0,0.01613450181834838,0.0,0.0,0.0,0.023476728621651146,-0.01702710032901343,0.07556458781747256,0.08986607993788578,0.0,0.046413187156705296,0.0,2.0,2.0
Phldb2,1.245463122778079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007684841752052307,0.005288242526790675,0.25164006935322986,0.0,0.06533521304235738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011648212504737517,0.007249951253042501,0.0,-0.003507037373150096,0.0,0.0,0.01613450181834838,0.0,0.0,0.0,0.023476728621651146,-0.01702710032901343,0.2544068930780186,0.07887925744494971,0.0,0.046413187156705296,0.0,2.0,2.0
